Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B09_543578
RICS	4.36438917731742
PIR	4.0242247497662
PPCS	8.70125114218774
IPO9	6.1998956101784
LONP1	7.08293790996261
EVC	4.08447623745389
CXCL13	4.0640631579367
SCYL3	5.97169264355704
KIAA1199	5.64035615945143
SORL1	9.65902543599388
NAT10	7.70219837228392
CHD1	6.40696556997119
SYN3	4.0536803334794
DMC1	3.90524577936745
SLC22A2	3.72899042579401
SERPINF1	5.08361404131362
C20orf27	5.04832821638883
OR7A17	3.25631927518021
RPS6KA5	4.00842280871132
LHB	4.03380424326137
TAOK3	3.98516486529094
STK25	6.54223709873255
SLC12A4	3.59103114024933
BRCA1	3.46176893846902
GBL	4.44359313559927
C14orf108	7.7094952037864
CDC25B	6.58440505459471
BMP3	3.13169512474798
MAP1LC3C	3.59356858995706
TMEM180	4.14132946915882
CRYGC	3.78079524986264
SLK	4.43803887367709
POU3F1	3.45117689572388
C20orf32	4.05373037432722
USP52	5.02850589491655
HIGD1B	3.91130356426317
BAZ1B	6.45909887201202
USP6NL	5.2672844807743
SLCO2B1	4.24727115077624
ABCD4	4.71472282322929
DIMT1L	6.0086289976644
SLC25A46	7.41894943960883
LARP7	6.00420348967185
TEK	3.63846828520741
CD160	3.74791534689334
TERF2IP	7.74145464217302
PHF20	5.84064261772991
COL1A1	6.69547565312087
KIAA0090	5.7585653282818
GTPBP1	4.63681012172235
GRK5	3.69546662606999
AP1S2	5.08480190122497
RAB33B	4.31438395697467
CA11	4.5204616233983
ALDOC	4.40536210355584
NUDT1	5.52192207460279
ZNF212	5.5082053443412
ACBD3	8.10411624921148
ZNF83	7.3509546888727
PRDM2	4.88656037647661
GDPD5	4.13764332323668
PDCD4	5.36367265913076
CEP350	6.04502237588051
FOXP3	3.33855930952590
SMYD3	5.63724142760133
CST7	4.36361250993474
SELL	4.11261640160987
CIAO1	6.42713685106044
LGI2	3.88221381009543
WDR45	6.03596394227723
ANKRD6	6.72844723534133
LTBP4	4.05705849932695
PSCD3	3.28240311302223
PYY	3.17866637050726
KCNC1	3.41278715796115
SIRT6	4.20598112784517
CCL19	3.84307100675062
ARHGEF9	4.29536159573409
ABR	4.15946256150126
C10orf22	6.81604985879706
STK17A	4.64838490352565
FOXE1	3.31859921352252
GML	3.38359566949781
CNGA3	3.08794787218298
CD38	3.69025870187329
ZDHHC6	6.67577326807831
NEFH	3.46332130837047
PGBD5	4.46800087334151
CTDSP2	6.3232426815061
RMND5B	5.28711037962993
ZNF257	4.36957178810443
DUSP4	3.51768260234737
FLJ22167	6.38111106002519
EXOSC7	7.27976443907057
ROR2	3.28687822126074
FOXM1	6.33848953514393
ZBTB48	4.76455577230219
BUD31	7.45034224941377
MAOA	3.84000807617425
CCDC41	3.86788443929254
TNNT3	3.52156605588726
FBXO11	5.41257617797363
GYPC	7.81772077447731
PLIN	3.79571518483116
RFXAP	3.78003487651909
C6orf15	5.13588491602079
RNF4	8.83770424558801
F8A1	8.02727614693063
PPP1R3D	4.61912190766118
GRB2	7.2869041594472
TPM3	3.13734063134917
SYT13	3.83481377804123
EPB42	3.62720433590521
RP5-1077B9.4	4.94384438355377
EIF1	10.2301013766902
CETN3	5.65288741385037
FPGT	4.23814463255244
PRY	3.46633391171108
NTHL1	4.54603142646191
POLR2B	9.15113254703855
RPS28	12.1553800075380
GDF10	3.1398226740361
COQ9	8.1306145504182
P2RX3	2.76892422211696
GCC2	7.54941924286653
RARRES3	8.07633349627439
PLXNA1	5.53600016583741
WBP4	4.31578488447230
KIAA0100	5.79509218528858
PMF1	7.07372971773967
HS2ST1	4.11971340707388
CRELD2	6.85971913112019
C8G	2.74234582968393
CD82	6.11935452410536
PMM1	5.43399134169357
CBLL1	4.25079528707691
LIM2	3.54263162152634
VAX2	3.53917372359114
SETDB1	5.84125192218023
LRAP	6.68644506421682
GCLM	5.75845594210166
CPEB3	3.29935546823088
PPM1A	4.92511097232975
INTS1	4.35850848150367
MMP16	3.31769676365865
CAMTA1	4.3847867796604
SAMSN1	4.52689391086612
DRD3	2.81124179619375
GMPPA	5.63205223350641
C11orf73	5.71541397604455
AIPL1	3.81763968968929
PTP4A2	9.44797914217127
IL24	3.24001099648804
BDKRB1	3.42925386615516
HPCA	3.70736629444106
MLF1	5.90785163553015
SEC14L1	4.73821124254215
CHFR	6.06442092892182
EMILIN1	3.47585351237169
THADA	6.12163563869103
TAF12	5.38606587390241
NDUFS4	8.48025462306103
ID1	3.39183539773638
PIK3CB	3.68437463193354
COL18A1	7.19366687339884
PDZD3	3.29067292284247
TBC1D17	4.97323315227367
COX8A	9.80729890376377
CDCA4	6.86425823089457
C2orf44	3.99665493206774
C9orf16	6.89315346844449
ERBB2IP	6.82449538165092
EMX2	7.93686246207964
FUS	6.17879947256636
NIPSNAP3B	3.36008847240094
TF	3.47298428514327
CXorf56	4.99412767004608
CLCN4	3.58225168738573
PWP2	5.90946565107895
MMP15	4.22315061642273
MTMR14	5.89770127469928
NPR1	6.14631291646308
DNAL4	6.25844943701505
ELAC2	4.8747957541649
ASS1	10.6487516639837
IPP	5.50922349754089
TMEM59	9.87956044110063
POLR2J	8.97147023129271
SEC23IP	4.84414419003635
RGS4	3.73106924365209
UQCRC1	9.02854568817685
SNX6	8.12976016531885
DDX18	8.06478502401019
POLG	4.75301613689967
ADAM23	4.20034009133977
ZNHIT2	4.58782820863701
TFR2	3.84283446939973
NCDN	4.29935700554323
RAG1	3.38949506564362
POMT1	4.4308978631628
CYP1A1	3.40581730316657
SNAPC1	4.89342976526371
GNA11	5.17444236481815
CCDC52	2.80128385600480
CAPN1	7.71622958598293
DDHD2	7.12577179532986
UPF3A	6.60883380497224
LAGE3	5.67539069940643
GNRHR	3.34048228485985
UNC13B	4.91294660745679
TTLL4	5.43653554823211
PPBP	2.90762200144183
HTR3A	3.79837528827836
SDC2	4.59738778656231
ANKRD49	6.85685719058702
BTF3	10.3618193135659
COX7A2	9.86017557914764
SARS	7.86683273854552
C13orf18	5.5768221113655
CACNB1	3.95673320824902
QKI	5.38662244906534
SETMAR	6.41560987297134
LAMB4	3.21968050852353
MAN2B1	6.28997664737747
EML3	5.2626900268037
ACADL	3.41827792315733
OFD1	7.84160993412826
CGA	3.51517827006329
EIF3EIP	11.5796553414974
PEX16	5.08731213611056
GNG12	7.15916194924468
HABP4	4.62334044668177
CNTN2	3.82431735867471
ASNSD1	7.60505986705256
FUT4	4.01517392286266
DBH	3.61297780295088
CD53	7.2885269059596
HIST1H2BJ	4.16848038851707
TFAP2B	3.36192129140247
ACF	3.86081258349205
TMEM11	6.29224691743455
CDH8	3.38280962295087
C3orf32	3.92079088356625
AGPS	5.4534516318203
C4orf18	3.37732731455401
PCCB	6.98733497494391
IPO13	4.56163115029546
PECI	6.91595713141446
UNG	6.60375185768186
C6orf105	4.24292781499921
GSTP1	8.83296522595018
SUV420H1	7.8861758496415
ARHGAP15	3.68669660747441
LTBR	7.3687065365688
TDRKH	3.41353070360258
PSG4	3.50267583309199
SLC9A3R1	8.1026515900018
NBPF3	9.14848511612916
SLC9A3	3.58261164737267
OSBP	6.95488230256726
PRR5	4.14226492447689
CHMP7	5.85301223165343
ADRA1A	3.17075578236133
ASAH1	7.28334811343432
FKBP4	7.93779647672127
ZNF350	5.52031833878695
DOM3Z	5.57147468191649
GIPR	3.76743929924630
AHI1	4.73238503636005
BST1	4.15894831014733
NCR2	3.54704784186455
NADSYN1	5.2432172838544
UBE2W	5.7057720033304
RGS14	4.01689735999751
KRT15	3.96400755962506
SCN11A	3.89912731591793
GFI1	3.75963465971023
FHL1	4.04402817725594
SMC6	5.39152130020736
GATA1	3.62745217235343
OSGEP	4.81861786715337
ARMC6	5.13453630658402
HK3	3.55752446828217
PSMD5	7.29149168178865
RSU1	6.9798044061629
RPL4	12.3613050320237
MAD2L1	6.74210267422734
RBPMS	4.87895756741224
EIF4A3	9.70851560313902
E4F1	4.84782411097069
DLEC1	3.67879536219045
PRPF3	6.20981967005755
EMR1	3.46947699944642
CHMP2B	6.98477167912755
CAMSAP1	4.11829254991447
RPS21	9.6977959612503
XCR1	3.63600965238045
ARID5A	4.30724834561115
RBM6	6.08154260081721
UBE2N	7.06968265011332
KLF4	4.03789226296065
MGC4172	3.54545201306486
LMO4	6.81320842575593
KLKB1	3.46978662276011
HDAC3	7.20670140004045
HP	3.64237731684283
SCHIP1	5.31935197269308
BTK	3.97805299401377
KRCC1	8.73163216247523
PRND	3.02086213177202
C6orf27	3.44113406882918
PIGL	3.6247393537891
CLCA1	4.11885729123145
C1orf112	5.23451077672648
OLFML2A	3.69750000228149
HUS1	4.59631000211365
SFRS6	7.8066085208565
CXCR7	5.6563771796072
UIMC1	6.64616952326042
FXYD2	3.63681056415341
GOT2	8.28407160626528
ZNF667	4.41417461930374
TFEC	3.92819385859223
ATP7B	3.7704334291774
RAB38	4.8269175345522
POLD2	7.63746642961322
PPM1H	4.1688567848994
DCX	3.29271859862421
NFYC	6.16373089632241
ZNF228	4.84348617169055
KIN	5.9178030025695
PLSCR4	5.1302652832422
HIST1H4I	4.51353966855185
PPARGC1A	3.3394038151448
HIG2	6.89173031302248
KCNK10	3.99385411247608
EXOC1	7.95759228529388
OR6A2	4.08033302115567
ETFA	7.81042444379075
PDAP1	5.15830920639348
C19orf6	3.41825939058436
POLRMT	3.97372810426348
ZNF146	7.80628194106383
MIA2	3.13927061036726
LY6G6E	3.33801081637548
EIF4E2	8.70017870424366
NENF	5.49855744501232
HOXB5	4.91002058414242
ZNF324	4.34640227353513
CUGBP1	4.52617312970563
ENTPD7	4.17389256936166
TTC13	5.87200155941181
GJB5	3.67132671675136
PRSS22	3.93673641360954
CYP3A5	3.28485953359218
MBOAT5	4.54118265858948
CUL4B	5.19343797950641
CENPJ	3.61253434396867
KIAA0664	6.13347588937455
PITX1	3.52546525086178
PDGFRB	4.65285262994838
RDX	5.42288667927175
CELSR3	4.33658187799859
JUND	5.97382416710753
ITSN1	4.43282082082173
CHRNB1	3.84336396398823
EHBP1L1	3.96357637506174
C19orf2	7.23011457315929
FETUB	3.11940692943447
CAMK2B	3.22569154851011
DCTN1	6.22491830470563
TNKS2	5.85349384061369
MRTO4	7.96553806154416
C1QBP	6.18021800894493
TTC3	7.47464234702774
NDUFB8	8.31931310354031
CADPS2	4.58363487190443
EDG2	4.90546422334116
MYF5	3.15138002055799
SEMA3G	3.65486587121916
IL23A	3.75358810419278
GJA9	3.83533783828852
R3HDM2	5.9270681030061
C5	4.40649412427481
SLC2A10	4.97222091063156
TRIM45	4.55031924379618
TSP50	3.70035134281066
PAQR3	4.22165909752161
ANKRD26	3.5391609414722
TCP1	8.88410519843691
TMED7	6.92766856708084
CMA1	2.96582126733731
PTCRA	4.52715278839445
HCRTR1	3.62264372341247
FST	4.08356583787624
PAWR	3.74101162021093
LDLR	4.62537051569963
ASTN2	3.59096309104694
SCRN1	8.460485018574
GPATCH8	5.76147068208167
KIF4A	6.59006833373402
TANC2	3.3277539576104
ZMYM5	3.48606029673029
PGM1	9.95438545671184
ZNF586	6.27122135478518
POLR3G	3.45176965052177
CPD	5.17809598942299
SNCAIP	4.29373586015834
DCT	3.75221759499468
HLA-DOA	3.7628680089326
TANK	6.913261056312
RCAN1	4.58920171542675
UPK1B	3.49328193890314
DNAJB4	3.92614539728599
UGT1A8	3.00603170382415
LIMD2	3.40726011289614
HIST1H4L	3.72060770736754
PECR	5.52971387553805
HSPA2	6.3076606796167
SERP1	9.07017451375824
TACR2	3.81373011834503
NUP85	7.49892624509568
CD177	3.71842804225141
GPR135	3.35348554211671
PIGG	8.43985839698102
LGR5	5.20469158071291
JAK2	3.65802675134142
DPYSL4	3.27939039103668
TM9SF4	5.98939354696071
PTHR1	3.54591398386773
SIRPG	3.39443286285058
ZNF264	5.94507745913947
BICD1	5.25979526267609
RAB5A	7.70770151631372
FLJ13224	3.27314634894615
METTL5	9.88945132433681
HERC6	5.17276259804198
CASP1	5.84177173021791
USP9Y	2.89519407585531
LRP1B	3.14400234761207
XAF1	5.36131319877988
PLA2G4C	4.24159044750493
APOA2	3.12439097514753
SPAG6	3.63743834774057
KALRN	3.13850789670381
SECTM1	5.0673869267449
THOC7	9.49218815605919
IFNAR1	4.30993008899697
TCTA	6.6772865045736
NY-REN-7	3.4540673065347
TALDO1	8.79111528235065
B2M	12.0504191334478
LPPR4	3.55637308882586
SQLE	6.59934014332333
SEPHS1	7.32520909225766
EIF5A	6.45175129173229
FAM49A	3.92696019193148
YTHDC2	4.70924139840658
EHD2	4.69383637063611
NCF1	3.60507207845058
SPG7	6.52510436896523
ZNF614	3.62220702501345
HOXA5	3.09562945669899
NUP133	8.60704636450068
FGF12	3.68589437975574
SLMO2	7.28739379618429
INPP5B	5.04883456249896
PPID	6.37768992077628
SNTA1	3.85088138047197
IL20RA	3.40371928265593
UBE2J1	5.19953366633707
CACNG2	3.32942080645661
GCM1	3.37868737881681
ELF1	7.63479498971503
TLR5	7.06212224696483
TCFL5	5.86309657087842
C1orf107	6.68483100256553
C19orf22	6.03253696897422
SAFB2	6.4969885654992
MAP3K7IP1	3.95961155461573
NCK2	7.96819744108178
OXA1L	8.9636456025355
KIAA0652	5.6205970593546
KLRG1	3.77294094329025
FRAG1	5.89740049676062
ZSCAN12	3.26247928236855
PSMD12	6.90994104646698
E2F4	5.60793900743516
CLEC4M	3.58800739110057
KIAA0999	4.22629399710537
CLDN10	9.1791291359773
MGC13053	4.29378650799648
TAC1	2.70231443339845
GYPA	3.36940950975728
HPCAL4	3.07141113255468
TRAIP	4.27963395832784
MEX3D	4.36481328140693
KIAA0232	7.16949092837362
ERCC8	5.04624059374531
NFAT5	5.43111523752899
GPX4	8.47849697457812
CSPG4LYP1	3.19428118822377
KIAA0368	6.56495804438479
FBXO3	6.22032031200891
DVL1	5.65755331680605
CMKLR1	3.70621438282553
GPR157	3.56320185931184
TYMS	8.17380688787938
OR52A1	3.56598816958107
PEF1	7.65440647701436
ZNF750	2.89345642918108
ALG9	4.30033328723171
MCM5	6.60845991208018
SDK2	3.74294506118408
BAIAP3	3.93420772853044
RABGGTB	5.62789819295783
KCNK7	3.47790003686165
PTP4A3	5.04874228605654
ANKRD40	4.14954262490734
CALCOCO2	6.68481784313617
TMSL8	5.61600728730548
SNCA	4.29575940734375
ZNF551	3.9748739613056
HBQ1	3.48172332047986
ARHGAP26	5.14619418897191
GEMIN6	6.93226558330024
HRAS	4.5159780511919
KLRC4	2.8573266010106
BSDC1	6.04306968297109
DSC1	3.54139774424097
RNF43	4.74886549528662
NDUFAF1	6.06326702536019
MAP2K4	5.15586805451948
FOLR2	4.70247223193977
LYZL6	3.4181480614377
EPB41L3	3.8453744261137
TEKT2	3.80280327991654
CDKN2B	3.42441095106798
WSB1	5.71185462324982
ZNF480	3.48208659823541
MAP3K6	3.97243146210923
PROS1	4.82410512036719
PSMB8	9.20878908079527
HN1	8.63577811389639
MAS1	3.36028074179992
APOL1	6.807247011193
CSHL1	3.42521398209555
ZBTB7C	3.75124370062704
AHCTF1	5.35278984843815
SAE2	8.55654148677404
ITGA2	4.97406687899496
AP2S1	9.29591771677947
P15RS	6.6852728971167
MME	3.63813547886633
VAT1	6.56662419273687
MAST4	4.86383255814268
TUFM	9.89816219813254
KRT33B	3.3311029577513
THEG	3.64566865600033
KCTD2	5.29697444247461
WDR26	9.81061428887229
MFI2	3.20325255076377
KRT34	3.15967119763033
NR4A3	3.51647023512183
SGSM3	4.65541487662067
ARSA	4.42643663112393
TOMM22	6.72856317603456
SOCS3	3.74510947089337
UNKL	3.80877754882671
POP4	8.4057203288661
BHLHB3	8.64338424723137
MALL	4.25977400364891
SOX15	3.28165303342709
CCNA2	5.61089068155372
PARK2	3.32919084079652
GPR124	4.07167037368284
TMEM132A	3.6628018915342
CGRRF1	5.66864827615502
RUVBL2	8.91986697106855
MCAT	5.38828287193039
WNT10B	3.98494278258552
ISCA1	7.19409568850595
RPAP1	4.56667760777617
C12orf48	5.29269697683967
RAI16	5.20987260770708
RPL27	8.93294307322751
EPN1	3.89523587202789
MAGI1	2.95322879999421
GBX2	3.54244340710802
SLC35A1	6.82000927100426
GAL	4.02677382489273
SLC14A2	3.95573866932181
RDH11	7.35666863267667
ZNF518	3.78647633793301
PCYT1B	3.37080019807692
AUH	7.00565093122514
EIF3H	11.5445184301101
KIF1B	6.74079613025851
MBD2	4.63934910008728
AMOTL2	6.42739571715914
C6orf120	5.33325268547449
PIGT	8.12452113396119
PSRC1	4.9909664210461
PLA2G10	3.84404244534759
ALAS1	6.44270195663779
FOXO1	5.74382998840796
C17orf62	6.73259050443834
KIF5C	5.30858511903585
DUSP10	5.06141651746442
CRLF3	5.97755209995242
CLCNKB	3.85688976181557
PSMA5	8.68045439025887
FARS2	4.98716398146173
CCDC28A	6.08192011237927
AMPD3	4.60217428959795
PIAS1	6.57298696974365
ADCYAP1R1	3.89564979218833
TMEM134	6.86669994877369
CDH20	2.97706370053650
FBXO7	8.48985249178036
FLJ14213	4.8382429368328
ZNF3	5.3872078712297
LRRFIP1	7.89586830744647
TMEM49	7.73782703880118
CNOT2	6.42136824381849
CBX2	2.90508562119952
ZC3H14	6.37130698491153
ALDH5A1	6.03116053092852
HNT	3.10131835282891
SERPINA4	3.47824415500053
FLJ20920	4.75655672971532
CRTAP	5.12989046935088
DDX50	8.5787666683739
STYXL1	7.28439134765632
TK2	4.66588648192744
BLVRB	6.37008353092889
STMN1	7.11566411076709
GUCA2A	3.12051475365617
DPP6	3.75827191875584
GALNT10	4.78402701742029
STK39	4.40583275094722
MMP24	4.27187845145683
CKS2	10.3259965530888
RHO	3.68845703706309
BANF1	9.53161133745325
CR1	2.94029934693448
RPS6KA2	4.95917808094676
HMBS	5.98702637381609
C20orf112	3.66677054543334
SLC25A24	6.63751584795937
MRPL22	8.22643042111192
SLC25A15	5.79981410352038
GADD45B	4.37615626455500
TDP1	5.99095785440632
ZNF287	3.5572643221545
DAAM2	4.26439291623990
C11orf57	5.04945124987202
RFK	6.06145491882092
ZFYVE9	3.93220033140629
TCTN3	6.56324737005138
STCH	5.14784213552449
LOC283871	3.71768782208048
NDUFB3	8.45173683087746
DEFB4	3.76537584587639
FPR1	3.86214933050267
FMNL1	4.22086686598869
SEPT7	10.2524237658724
PTCD2	4.39335484214655
GNLY	4.12851531803249
GRAMD1C	3.89219805889779
ZNF165	4.78847012433365
TR2IT1	3.95704428191871
ARMCX3	6.95590606931065
NDE1	4.80596659996968
MAGEF1	6.8159789375361
ITGA10	3.97790019435047
ARHGDIB	8.35757187057483
FSHB	3.95201423168506
ANXA2	11.8155847041698
HLCS	3.92806931011867
MCF2L	4.88117792294256
AK1	5.36785196097142
FH	6.71557013888902
LGALS2	3.635937715626
SYNPO2L	2.85558880991776
KIAA1045	3.54171700457847
C1orf183	4.51411445657794
MAGEA8	3.05571867271548
DGCR8	4.46257903015433
GSR	5.27653891489383
NEU2	3.51807320788027
HIST1H4B	3.61257090103076
CACNA1C	3.35123325296805
FAM20B	6.16427552231177
HES2	3.28158427194228
PDCD6	9.27713143267684
INTS7	6.15408768463696
AMPH	8.51264583510468
UCKL1	5.26796465440928
ASB4	3.15308423554146
C10orf97	4.87134127397187
ALDH1L1	4.2021921434158
CCL23	3.29227261883402
OBSL1	4.96606568137189
SLC12A7	7.29510174689604
THAP4	6.05861540804604
RBM4B	5.42489553922558
OGFRL1	3.7875901490437
KIAA0831	5.71752101100921
C12orf11	7.99785662266359
PPP1R15A	3.9453405063382
KIAA0240	5.13123384788181
CD1B	3.56121043593125
FCGR2A	4.81966086374036
MDC1	6.13755890110068
MAN1A1	3.40978894215941
KRT9	3.37788171174873
HTR1A	3.36224002603570
OCEL1	4.41351598364496
ATP11B	5.05867237856332
NLGN4X	5.18323692058232
FBXO34	7.81931968214539
ALOX12	3.50516025932351
RB1CC1	5.83926598289262
PCDH12	4.2073638164282
RPE	6.22502572446474
EIF4E	5.96331442704028
CSDC2	3.97012318548169
ABHD5	4.83864602992796
TMBIM1	6.30797370792995
PET112L	3.94909083106858
P2RXL1	3.24782019227777
F2RL2	3.34772340887889
TRMT1	6.7330729547302
IMPG2	3.46272254958853
LRRC32	4.86713609090984
BGLAP	4.62098694298982
HTR4	3.50123767828425
MRAS	4.07961010636919
TRAF6	5.41054774955058
AXL	4.02911413982885
ATP2C2	3.56689426676377
LMNB1	5.51728347972186
TELO2	4.1492766920661
PNPLA3	4.23681595697219
CSNK1E	6.69757879628547
SRP14	10.2748082332278
KCNQ4	3.35160436347177
PIK3C2B	5.45264821010453
C15orf15	8.1982302459177
TUBB2B	3.29724865013706
USP15	5.02677450017415
C12orf41	6.74682765671785
CEND1	3.95563563064618
RNF31	4.9235370431916
TCEAL2	4.01359546087605
PTGER2	5.41254038712551
UBN1	5.54146462697878
SLC5A7	3.12253702820188
SLC31A1	5.9133279009671
ADAM29	3.41566866650912
ST7L	3.86010272013291
GFOD1	6.20284632274587
CTNNA1	9.23777057396402
HRBL	3.94625896429514
CBX4	3.71016657875680
NTRK2	3.49866846010401
FOXN3	4.56217346935972
MFGE8	5.42620690337797
PFKFB2	3.82690977835556
TAS2R4	3.84301875518063
SH3TC2	3.15167389829443
IL10	3.44751120142428
PXMP4	5.51900725344961
RNF167	5.73582940785532
PRMT5	8.11842864665119
TSKU	5.07875232440607
ATPIF1	8.20325987048435
ETV3	3.68234655817767
PAK7	3.16700568264886
PDLIM1	9.16967273816751
CEP63	4.61933072077988
WDFY3	4.5827959571405
RNF126	4.13127514586532
DPM1	8.64425612470594
CLIC4	5.96411723100809
ACR	3.82459249349042
KLK7	9.33714983845287
ALOX5AP	7.66098755936529
LRP1	4.3659078954571
TNK1	5.19899425095227
TAS2R9	3.37517111017387
ZNF16	6.06370069069803
POLR1B	5.37738437911492
SLC8A2	4.14812121468145
OLFM4	2.92503217171603
TACC1	6.14301459667637
SAMHD1	5.60450119814217
ATP13A2	4.5992341134816
KRT4	3.77423932518258
PAX6	3.75464074328539
SCG2	3.32198120215247
SLC17A6	3.63159073329595
TUBB4	4.01621353808369
PADI4	3.0838918694633
FMO3	3.13439623702025
NLK	3.66187832493003
POU4F3	3.08516834724154
MDM2	3.47569954418904
CAPNS1	9.72617605444095
SDF4	6.69641723595142
ITGBL1	3.04967890877028
TAP2	4.69443143289193
OR2C1	3.65386681609378
KLHDC3	6.87312621541805
EFHD2	6.04163308575034
GALR3	3.86371735451025
NBEA	4.02938614865585
ABCA6	3.34436838223036
ABBA-1	3.80461721230839
GNAI1	4.67625765924894
CLDN3	7.58459636052777
AKT2	3.36688472340238
EGFR	4.5850545658293
VPS4B	7.5859274592307
RBM16	7.41620285588028
GALNT6	4.26572791857181
ZDHHC3	5.36359553404122
SLC25A4	5.81944579522545
CYB5B	6.10550221523542
NDRG1	7.31976072454911
SESN1	4.5790869761076
GBE1	6.85617692010623
MRPL46	5.92187379850687
CLASP1	6.44628887151186
FARP2	4.78473357971966
ACOT11	3.641896403394
LDHAL6B	3.08180344048943
MAPKAPK3	5.81090146052667
NCAM2	3.06441698158812
AFAP1	4.12592405250392
PRKD2	6.51281362926596
OR2H2	3.43095182710914
ZFP36L1	6.70191462802421
DZIP1	4.29147973757337
GPR161	4.30628354900677
RNF146	4.35621256940031
NKX3-1	3.90250015285451
CCNB2	8.52136261140381
ZNF10	4.27144749706385
WDR74	5.77187367716611
FAM134A	8.25380493520419
PCNP	8.12212322380751
PURA	5.41614124856775
DNPEP	7.87603396771932
ERBB2	4.76276026620483
CREB1	5.8208072897472
NEO1	6.08139290142678
DDX3Y	3.34692392242117
RPS3A	12.6386525552958
MXRA7	8.71038984553403
LGALS3	11.0963987647012
GLT8D1	7.13625332500218
TMPRSS3	8.53116582835856
UPB1	3.17590964465073
LAT	3.85135750515062
CLDN14	3.63867486938031
DHX38	5.27318107408525
KCNA3	3.22791907380454
BTBD1	8.31470949602825
TARS2	5.73213056731867
SKIV2L2	8.67577369872047
ABCF1	9.17530984416135
CDT1	4.46552816820511
ZHX2	6.68708238576434
FCF1	5.14864011492463
LRRC49	5.3174567786649
GUCY1B2	3.41960431415955
CD28	3.29877872076729
SMARCA4	6.3300055480303
SEPT2	9.90829732384709
SOHLH2	3.71776646236584
MCOLN3	3.35834589296650
LRP8	4.98424164233107
TAGLN3	3.60033387937738
MASP2	3.7234668039222
GPATCH3	4.40209280996649
TTRAP	9.1042516098872
AGL	5.74968348718836
NFE2L3	4.55241147518947
PSD4	3.93289424764595
PALMD	3.94374603529937
CCNB1IP1	8.67183192701079
TMEM43	7.25059074862711
OBFC1	4.83345183543936
STAT5B	4.11682683497186
C14orf79	4.21750041898286
ENPEP	3.59586059268672
SSB	8.84634938519046
SCT	3.06041953746693
TIMM23	7.07123877034234
SKI	3.44153620510586
SLC22A13	3.12990665829407
AKAP3	4.47503537584161
OAS2	4.40434420121221
KIAA0423	5.89842452830849
SEC61G	9.24702915850296
CAPN11	3.00117072670974
TMEM50B	6.42622520614953
DEGS1	7.77884916029051
ARHGEF4	3.72152250060913
DBNDD1	4.38445770515303
TBL1XR1	4.70059645196914
FAIM	6.59497752211757
SP140	3.45529046748692
G6PD	4.38273562469926
NUDC	7.37179990399271
GABRP	5.33743530017914
SCARA3	6.40500495825944
TACSTD2	6.27070737983104
EIF3J	6.90890079529622
PPP2R2A	8.48902044594378
CPA3	3.75155396780956
PVALB	3.02098502388758
BCAT2	6.50652381300694
MFN1	6.00142417308657
