Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D07
ZNF212	5.58661453706801
ACBD3	7.24881836192193
ZNF83	5.51844185593824
PRDM2	4.51219177690629
GDPD5	4.69193015839261
PDCD4	6.66075205394676
CEP350	5.67846861453999
FOXP3	3.18908826643212
SMYD3	6.36487391476545
CST7	4.76408485175926
SELL	4.57209464097556
CIAO1	6.63031479066874
LGI2	5.10568108151406
WDR45	7.36763750483034
ANKRD6	5.79016611019825
LTBP4	3.47527007781749
PSCD3	3.42199403795282
PYY	3.21245244973405
KCNC1	3.01564185092848
SIRT6	4.09827839130342
CCL19	4.15003761013343
ARHGEF9	4.9164080684275
ABR	4.47188690320583
C10orf22	6.67254630477581
STK17A	5.41854507463183
FOXE1	3.25672655837637
GML	3.40655432845309
CNGA3	2.88953719838129
CD38	7.1022355663739
ZDHHC6	8.27753969394072
NEFH	3.51934998532962
PGBD5	5.92323335133718
CTDSP2	6.92288097416418
RMND5B	6.46390261146164
ZNF257	3.56882708243401
DUSP4	5.97998926582677
FLJ22167	7.41313979903108
EXOSC7	6.9554842515337
ROR2	3.66174798478182
FOXM1	4.99965470350984
ZBTB48	4.43986460952123
BUD31	8.516994221027
MAOA	6.5984350063267
CCDC41	5.42844886410193
TNNT3	3.63194835888812
FBXO11	5.42222482249978
GYPC	6.00366836571048
PLIN	4.08180474050676
RFXAP	3.27832126923094
C6orf15	6.02805460301227
RNF4	9.14395845501003
F8A1	8.3357515262936
PPP1R3D	5.38948745074579
GRB2	7.45819243627953
TPM3	3.13956212505909
SYT13	4.31928953343763
EPB42	3.69461145517166
RP5-1077B9.4	5.16621979239902
EIF1	9.88825747070084
CETN3	7.48731835398016
FPGT	5.8472522779639
PRY	3.34125154526938
NTHL1	5.32276822624623
POLR2B	7.62685767200572
RPS28	11.1882303934625
GDF10	3.10432888457813
COQ9	8.32865739836453
P2RX3	2.96757368724181
GCC2	6.6611380886471
RARRES3	9.06209028816077
PLXNA1	5.14810755689122
WBP4	4.3631163839282
KIAA0100	5.69322117246516
PMF1	6.84982827615721
HS2ST1	5.75809661723131
CRELD2	7.998160763531
C8G	3.00209082513454
CD82	5.85680885466805
PMM1	7.06576502578354
CBLL1	4.40929407225704
LIM2	3.37169410276494
VAX2	5.16393477138909
SETDB1	5.34524510069867
LRAP	4.79820004562387
GCLM	6.62175421163388
CPEB3	4.03654054607065
PPM1A	5.93430204926539
INTS1	3.76051235591457
MMP16	3.16704949235679
CAMTA1	3.32088481496131
SAMSN1	5.17440411303075
DRD3	2.87020327616905
GMPPA	6.18727881794128
C11orf73	7.0745449242158
AIPL1	3.52158666232667
PTP4A2	10.1619797314728
IL24	3.1779248159122
BDKRB1	3.24115384082403
HPCA	3.78124073414776
MLF1	6.75037179612367
SEC14L1	7.66636824342133
CHFR	6.14911896995954
EMILIN1	3.50165486892646
THADA	6.29980694838548
TAF12	5.74141112792650
NDUFS4	8.63420494860034
ID1	5.71072730801727
PIK3CB	3.79005422044879
COL18A1	6.62249906565017
PDZD3	3.18498911410629
TBC1D17	5.45761759389283
COX8A	10.8339453239892
CDCA4	6.09738791561245
C2orf44	4.82005456945888
C9orf16	7.8409370285938
ERBB2IP	8.16232463276344
EMX2	8.34133869771886
FUS	5.35408187241810
NIPSNAP3B	3.42524177526185
TF	9.45583426344187
CXorf56	5.29781327816181
CLCN4	3.70404631280823
PWP2	5.52539069193495
MMP15	5.14013873530143
MTMR14	6.35352673195759
NPR1	5.81958076494106
DNAL4	6.15681187433008
ELAC2	4.68866779007886
ASS1	10.1545560826641
IPP	6.13686660959749
TMEM59	11.0308716857367
POLR2J	8.8627132097044
SEC23IP	7.08731148857868
RGS4	3.85178725530607
UQCRC1	9.87587203289714
SNX6	7.64162369700786
DDX18	6.96574087283615
POLG	4.65248833304568
ADAM23	3.77618802362985
ZNHIT2	6.35116745952427
TFR2	3.08774753549524
NCDN	4.47218807528653
RAG1	3.61176688178194
POMT1	4.89856116470482
CYP1A1	3.81587000897538
SNAPC1	6.68444248139293
GNA11	5.33691374874653
CCDC52	2.77654196767305
CAPN1	7.1548425171062
DDHD2	5.95294382193167
UPF3A	4.96407808880244
LAGE3	7.26250637980629
GNRHR	3.21135526216636
UNC13B	6.05979564179573
TTLL4	4.28417810044706
PPBP	2.90701139116529
HTR3A	6.13631466519477
SDC2	9.6166660588866
ANKRD49	7.79280677351863
BTF3	10.1367671250169
COX7A2	11.1176335904540
SARS	9.20059318529596
C13orf18	4.38093911261359
CACNB1	3.71631919223797
QKI	5.39804704040063
SETMAR	6.35161285489426
LAMB4	3.43355284192461
MAN2B1	6.31239566237309
EML3	4.8889176766552
ACADL	3.26505541957674
OFD1	7.70000498634222
CGA	3.53999095230986
EIF3EIP	10.1934276017217
PEX16	5.4192298425591
GNG12	8.2119603108461
HABP4	4.97456198269102
CNTN2	3.4223824227663
ASNSD1	7.97918303433975
FUT4	5.33526562727107
DBH	3.36531309664605
CD53	7.12917876220897
HIST1H2BJ	3.98586607814514
TFAP2B	3.20213204627129
ACF	3.70685377994972
TMEM11	6.76000071063246
CDH8	3.21052881377914
C3orf32	3.55918229408847
AGPS	5.43052809842576
C4orf18	3.50935085211076
PCCB	7.62453868458857
IPO13	6.09741026056269
PECI	9.1171904698886
UNG	7.70369281702722
C6orf105	3.39224941432189
GSTP1	9.90947553958002
SUV420H1	7.10653227058145
ARHGAP15	4.30987542632777
LTBR	5.99400661340352
TDRKH	3.22858664660191
PSG4	3.31777265629678
SLC9A3R1	8.47769231622318
NBPF3	8.256496944838
SLC9A3	3.5842051196681
OSBP	6.46531766191144
PRR5	4.98392377023034
CHMP7	5.88530891603207
ADRA1A	3.03090569033016
ASAH1	7.77761792624927
FKBP4	6.48389780393122
ZNF350	5.07521863297971
DOM3Z	7.21921491117068
GIPR	3.83254151712262
AHI1	4.15413961616297
BST1	6.87898749264383
NCR2	3.52124122597144
NADSYN1	7.00814801527358
UBE2W	5.97182461885219
RGS14	4.17895413510449
KRT15	3.80994697498237
SCN11A	3.55720623280753
GFI1	3.8544480157404
FHL1	3.87003249904961
SMC6	5.32677275151338
GATA1	3.4965657566091
OSGEP	5.55969916474373
ARMC6	5.67130695391729
HK3	3.33959111391925
PSMD5	6.78267323794585
RSU1	7.81585183713251
RPL4	11.2310982499442
MAD2L1	7.32037680316073
RBPMS	6.48013774324456
EIF4A3	9.13550561002556
E4F1	5.1631782315843
DLEC1	3.46546240385735
PRPF3	6.05494854880135
EMR1	3.15786329931495
CHMP2B	7.60447439016613
CAMSAP1	3.76059133558494
RPS21	10.6393977915300
XCR1	3.25950321092943
ARID5A	4.35296114381456
RBM6	5.50632247381054
UBE2N	8.826986853708
KLF4	4.03294870308332
MGC4172	5.5204255338035
LMO4	6.44791257295842
KLKB1	3.10985918226096
HDAC3	6.93690747030478
HP	6.51695744364314
SCHIP1	7.62519256937376
BTK	3.9893595892283
KRCC1	9.23097867910169
PRND	3.08013308839393
C6orf27	3.44265830065832
PIGL	4.1841518083871
CLCA1	3.60555219843934
C1orf112	5.11687235382407
OLFML2A	6.23924204042476
HUS1	5.70685567653628
SFRS6	7.26832454095525
CXCR7	6.03858598198748
UIMC1	5.99124848602369
FXYD2	4.07514255850874
GOT2	8.41191900953027
ZNF667	3.27305227377576
TFEC	4.27851610065082
ATP7B	6.19623980569469
RAB38	7.28829835539153
POLD2	6.80518375256525
PPM1H	7.38730202165931
DCX	3.20109430305349
NFYC	6.14658250347414
ZNF228	3.45164352344228
KIN	5.93756940514436
PLSCR4	5.03022780396691
HIST1H4I	4.18256363360354
PPARGC1A	4.57036658509684
HIG2	9.0463188737618
KCNK10	3.94195877410785
EXOC1	7.0936416140157
OR6A2	3.58806631278269
ETFA	8.96248487582927
PDAP1	5.08680454382864
C19orf6	3.43843831999051
POLRMT	4.68858626699388
ZNF146	6.30983158370548
MIA2	3.47265923572296
LY6G6E	3.12688387989608
EIF4E2	8.50595967755104
NENF	5.39661614730207
HOXB5	7.45855955943359
ZNF324	4.3733563850884
CUGBP1	5.4835123487458
ENTPD7	6.2645514122029
TTC13	5.88295783071819
GJB5	3.42617541694794
PRSS22	4.4698580266499
CYP3A5	3.56804192370014
MBOAT5	4.19900189195625
CUL4B	5.84001057416015
CENPJ	3.42113334046353
KIAA0664	5.418857718008
PITX1	5.9496409728432
PDGFRB	5.03484983050894
RDX	6.62826174188061
CELSR3	3.78307526758363
JUND	6.378865678854
ITSN1	4.93444036919044
CHRNB1	3.76051022401264
EHBP1L1	3.45297302475315
C19orf2	6.35908611285753
FETUB	3.13352292409505
CAMK2B	3.56050905031394
DCTN1	6.39603296284131
TNKS2	7.07862578730193
MRTO4	7.11133533294049
C1QBP	6.12259958623528
TTC3	7.89337884321895
NDUFB8	9.77936999749591
CADPS2	7.1411585556036
EDG2	3.7364533388999
MYF5	3.15041714394841
SEMA3G	3.57186348918251
IL23A	3.48376879737254
GJA9	3.59664918507478
R3HDM2	6.38797273139636
C5	4.47874765180905
SLC2A10	8.67813502136485
TRIM45	4.76529773480256
TSP50	3.68057360873633
PAQR3	5.01521816983113
ANKRD26	3.50355075180311
TCP1	8.04485366718844
TMED7	7.80218964660223
CMA1	3.04542173008082
PTCRA	4.15037391095796
HCRTR1	3.57851032490677
FST	4.06531357126769
PAWR	3.86987873530211
LDLR	5.15280317561889
ASTN2	3.60052592047799
SCRN1	6.75178807983724
GPATCH8	5.98828092876691
KIF4A	5.87185683942436
TANC2	3.52236661526756
ZMYM5	3.93787637873955
PGM1	10.496007224934
ZNF586	5.51158316786745
POLR3G	3.60675163042976
CPD	8.4121767431194
SNCAIP	4.18990492201414
DCT	3.36026613826395
HLA-DOA	3.83940603152613
TANK	7.70294985575019
RCAN1	4.59246433715570
UPK1B	9.30527941439508
DNAJB4	5.62622604629349
UGT1A8	3.19335194691938
LIMD2	4.13676102432412
HIST1H4L	3.52397441617300
PECR	6.69000202237557
HSPA2	5.82607011741982
SERP1	9.55624315169693
TACR2	3.2685784069018
NUP85	7.13220003654482
CD177	3.81357473611507
GPR135	3.42512214556806
PIGG	9.05752097236435
LGR5	5.89652513287718
JAK2	3.74429339806734
DPYSL4	3.58979742144834
TM9SF4	6.15194124715819
PTHR1	3.5284907154744
SIRPG	3.17566634361706
ZNF264	4.55161838511060
BICD1	4.65365966296008
RAB5A	7.46228033915867
FLJ13224	3.15949643805369
METTL5	8.9613498009323
HERC6	6.34151542998047
CASP1	4.86716428237257
USP9Y	2.79543101863255
LRP1B	2.80189205436774
XAF1	7.33948890453977
PLA2G4C	3.55437080511004
APOA2	3.18739421216949
SPAG6	3.0242660141988
KALRN	3.25243777035731
SECTM1	6.75477569636871
THOC7	8.77698425055867
IFNAR1	4.29986506741278
TCTA	8.19237665254805
NY-REN-7	3.18009581550686
TALDO1	9.34158071499427
B2M	12.2861816629533
LPPR4	3.27500879859489
SQLE	7.54272973361027
SEPHS1	7.46427526552526
EIF5A	6.54268557809495
FAM49A	4.74417471037154
YTHDC2	4.04350579005341
EHD2	4.23631994294078
NCF1	3.62114461126728
SPG7	6.83568594968178
ZNF614	3.57562141388319
HOXA5	7.26640367885212
NUP133	7.49939459484144
FGF12	4.78907289887086
SLMO2	9.07613937097145
INPP5B	4.72554890999011
PPID	6.98396942083167
SNTA1	4.44105033439026
IL20RA	4.86281591585475
UBE2J1	5.38829233279701
CACNG2	2.96037116817199
GCM1	3.27203954547982
ELF1	6.11586838522755
TLR5	5.22125683989778
TCFL5	7.36391269628112
C1orf107	4.96706245470368
C19orf22	6.66211929817832
SAFB2	5.74342159629717
MAP3K7IP1	3.95498433045763
NCK2	7.29910374617876
OXA1L	8.00414621345167
KIAA0652	6.18358313802438
KLRG1	3.5675221153742
FRAG1	6.1594272982449
ZSCAN12	2.84779687686558
PSMD12	7.7655174872949
E2F4	5.35000034073538
CLEC4M	3.51143115645836
KIAA0999	4.75316032341755
CLDN10	8.4690558647114
MGC13053	4.17470126160757
TAC1	2.78684710575957
GYPA	3.26133097298550
HPCAL4	3.31476162523838
TRAIP	4.50378474205567
MEX3D	4.43975556921549
KIAA0232	8.4736715674812
ERCC8	6.00485566085512
NFAT5	5.11277228015267
GPX4	9.91610214290629
CSPG4LYP1	3.27794571202898
KIAA0368	4.78182052841045
FBXO3	5.61022374632163
DVL1	4.9563944151655
CMKLR1	3.64943951350914
GPR157	3.51988120282321
TYMS	8.16525480982644
OR52A1	3.08957413284232
PEF1	8.615525246628
ZNF750	4.73037694812348
ALG9	7.28430746476664
MCM5	5.77096285618862
SDK2	3.49885322286182
BAIAP3	3.79341627304773
RABGGTB	6.95256059404652
KCNK7	3.2915828761255
PTP4A3	5.20120022026461
ANKRD40	4.57164109499539
CALCOCO2	7.50285583544925
TMSL8	4.89485707309259
SNCA	4.39587951597265
ZNF551	3.49224941221603
HBQ1	3.23278978923689
ARHGAP26	4.38180154865859
GEMIN6	7.3658216808445
HRAS	5.36765296699822
KLRC4	2.63332220610045
BSDC1	6.72749060264277
DSC1	3.83624042212854
RNF43	5.02477833896931
NDUFAF1	6.90189924394182
MAP2K4	5.54203194203268
FOLR2	5.36099345583122
LYZL6	3.71793449977931
EPB41L3	3.18729769851853
TEKT2	6.5703963507784
CDKN2B	3.27892538780737
WSB1	5.77685808426634
ZNF480	3.52757889822116
MAP3K6	3.37345595759588
PROS1	7.17554132756679
PSMB8	9.3926889884866
HN1	8.934650568487
MAS1	3.15245351448086
APOL1	8.25800179576336
CSHL1	3.23160792672146
ZBTB7C	2.9375057396754
AHCTF1	5.25240153166866
SAE2	8.47347748179932
ITGA2	3.99537736161957
AP2S1	8.73020216353076
P15RS	8.40849249424645
MME	3.5127860265389
VAT1	7.39406698109666
MAST4	5.22703755727078
TUFM	9.61860483917179
KRT33B	3.38275461926497
THEG	3.77737502504559
KCTD2	5.43693680842084
WDR26	8.52153059295358
MFI2	3.47354486357819
KRT34	3.13760908596590
NR4A3	3.38959812539380
SGSM3	5.22282658762512
ARSA	4.73940970072117
TOMM22	7.12003469543303
SOCS3	3.44314059427051
UNKL	3.49745449898626
POP4	8.88188981360852
BHLHB3	8.40489974587754
MALL	7.96963437191228
SOX15	3.40286230910104
CCNA2	5.05260121619215
PARK2	3.38246386950226
GPR124	4.38929115631836
TMEM132A	5.75864756577525
CGRRF1	7.48346757318422
RUVBL2	7.98876987931606
MCAT	7.31984560252336
WNT10B	3.48716916277336
ISCA1	6.84307091087791
RPAP1	4.57494408846193
C12orf48	6.04650972595696
RAI16	5.54274862325756
RPL27	9.19439887948612
EPN1	3.61305662833338
MAGI1	2.95546748977649
GBX2	3.24189894589457
SLC35A1	7.2874085926352
GAL	3.75929412053052
SLC14A2	3.48684508496992
RDH11	9.4096931407244
ZNF518	4.2689415659983
PCYT1B	3.28568836961318
AUH	6.06258260581686
EIF3H	10.4469995840390
KIF1B	5.20779349436384
MBD2	4.56263372722623
AMOTL2	6.69805549836496
C6orf120	6.57655792601389
PIGT	9.87103560753474
PSRC1	6.73959913272629
PLA2G10	5.27226997409474
ALAS1	7.58550471744183
FOXO1	4.68933634030617
C17orf62	7.2515001804524
KIF5C	7.03651170458508
DUSP10	5.86520956402923
CRLF3	6.71355558763713
CLCNKB	3.56025422392640
PSMA5	10.1037304175997
FARS2	7.0112282793196
CCDC28A	5.84310254852549
AMPD3	4.60935461216267
PIAS1	7.14700069094681
ADCYAP1R1	3.21011407391876
TMEM134	8.18922810342788
CDH20	2.80296988122163
FBXO7	7.93733726854838
FLJ14213	5.59323324187183
ZNF3	6.07371778845403
LRRFIP1	6.65705976789209
TMEM49	9.29970551389727
CNOT2	7.44401658469477
CBX2	2.68076362970518
ZC3H14	7.0250587724041
ALDH5A1	6.56051219891684
HNT	3.03405487706552
SERPINA4	3.49908505569379
FLJ20920	6.75934248361666
CRTAP	5.95173532668762
DDX50	7.97191484617514
STYXL1	8.89748857635143
TK2	4.30275242188103
BLVRB	7.37777556144186
STMN1	6.4936232630435
GUCA2A	3.14970293624289
DPP6	3.01551390894773
GALNT10	5.4195522385916
STK39	5.89179528937142
MMP24	4.74762232393647
CKS2	9.89701607811754
RHO	3.67968261206099
BANF1	10.1255334474895
CR1	2.9501318887339
RPS6KA2	4.75140808822585
HMBS	7.25739244687444
C20orf112	4.0380587725512
SLC25A24	6.51641961754851
MRPL22	9.01897319241175
SLC25A15	4.75910309081248
GADD45B	4.64132579951929
TDP1	6.63239831728236
ZNF287	3.35181420826901
DAAM2	4.58504539397742
C11orf57	6.81516475402083
RFK	5.66945906728139
ZFYVE9	4.17321414368846
TCTN3	8.20170800621938
STCH	6.75075614906852
LOC283871	3.87757602940995
NDUFB3	8.76434690950863
DEFB4	3.30184669828835
FPR1	3.67904566465162
FMNL1	3.79808541433592
SEPT7	9.39889892149718
PTCD2	4.37684316798871
GNLY	3.53485141557426
GRAMD1C	5.32782671957816
ZNF165	5.64439355610668
TR2IT1	3.72018162139691
ARMCX3	8.01582455690483
NDE1	5.53877375529621
MAGEF1	7.30806275506294
ITGA10	4.07948576040819
ARHGDIB	7.65626281966832
FSHB	3.72501950895674
ANXA2	11.4053009405811
HLCS	4.15376879026904
MCF2L	4.60963957275213
AK1	6.14393619690368
FH	7.22962681009748
LGALS2	3.80156391169481
SYNPO2L	2.72283233227933
KIAA1045	3.41528182294051
C1orf183	5.07244896259852
MAGEA8	2.97904597204808
DGCR8	4.17448732080171
GSR	6.45766931529418
NEU2	3.21807243850856
HIST1H4B	3.71309919274107
CACNA1C	2.96749004820138
FAM20B	5.55343161040287
HES2	3.09209238131052
PDCD6	9.33601996131794
INTS7	6.51048446471722
AMPH	4.46985902007039
UCKL1	6.86444376790061
ASB4	3.10516456267919
C10orf97	4.87343416168956
ALDH1L1	4.20578952140262
CCL23	3.20882598526664
OBSL1	5.69916669670936
SLC12A7	6.83498848594288
THAP4	5.8140562883091
RBM4B	6.82138707136817
OGFRL1	4.69833608094461
KIAA0831	5.77940346415204
C12orf11	7.35507615005186
PPP1R15A	4.16040049408186
KIAA0240	5.01802830400725
CD1B	3.43119304550965
FCGR2A	4.75819535406265
MDC1	5.27372219437353
MAN1A1	3.39618129672666
KRT9	3.58270317360863
HTR1A	3.21292008590270
OCEL1	6.55550564499587
ATP11B	4.87834536668806
NLGN4X	3.68236166922950
FBXO34	6.81233567849499
ALOX12	3.47936422377987
RB1CC1	6.35619134114742
PCDH12	4.40711434047044
RPE	5.80782951610336
EIF4E	6.840589509831
CSDC2	3.76436472932718
ABHD5	7.93773174386394
TMBIM1	6.67184390997472
PET112L	4.84551436160887
P2RXL1	3.13006885204682
F2RL2	3.16520097625372
TRMT1	4.66969488560595
IMPG2	5.050370472349
LRRC32	4.73113399981963
BGLAP	5.3437674804485
HTR4	3.19867209337636
MRAS	4.98930613883134
TRAF6	5.06494911632664
AXL	4.52191476823763
ATP2C2	6.62693173344953
LMNB1	6.14764885942019
TELO2	4.01649411089935
PNPLA3	4.5257297605842
CSNK1E	5.7984418393076
SRP14	10.6470699215247
KCNQ4	3.24025722632370
PIK3C2B	5.20186860586659
C15orf15	8.51268887038179
TUBB2B	3.18962792926029
USP15	5.55959846593014
C12orf41	7.99243929967269
CEND1	3.81789473524546
RNF31	4.7456154484417
TCEAL2	3.3303667022027
PTGER2	4.27391949697495
UBN1	5.99942589368791
SLC5A7	3.05800097429905
SLC31A1	6.81926792776075
ADAM29	3.57167152869083
ST7L	4.23049164791411
GFOD1	4.30954560277565
CTNNA1	8.43021618726485
HRBL	3.93745176999016
CBX4	3.72806146046605
NTRK2	3.46816884360541
FOXN3	4.59966045596165
MFGE8	5.58466838040926
PFKFB2	4.31092212009433
TAS2R4	3.42781384638485
SH3TC2	3.21591597755980
IL10	3.54889256243686
PXMP4	7.35681757763568
RNF167	6.37656473662111
PRMT5	7.6857610594268
TSKU	6.59313052450212
ATPIF1	8.9753924054164
ETV3	3.30953921924542
PAK7	3.28455232135936
PDLIM1	9.23409454040381
CEP63	5.1301544993364
WDFY3	4.51697174607049
RNF126	6.19398233252959
DPM1	9.36163006000184
CLIC4	6.16737664447521
ACR	3.68835319653465
KLK7	7.27102710346964
ALOX5AP	6.07327747978526
LRP1	4.5431974157505
TNK1	4.56103861866376
TAS2R9	3.01934265966861
ZNF16	5.94281729725801
POLR1B	4.63180796090006
SLC8A2	3.68063165845188
OLFM4	2.84487075657245
TACC1	5.6374771536487
SAMHD1	7.91174928461165
ATP13A2	4.78538182277677
KRT4	3.63301283023878
PAX6	3.6320775351653
SCG2	3.6172272134432
SLC17A6	3.25475832626919
TUBB4	3.48939708208225
PADI4	3.03343409240653
FMO3	6.7744677742132
NLK	4.19719794189849
POU4F3	3.05318463650414
MDM2	3.61277065495417
CAPNS1	8.81584079713771
SDF4	7.2488662694355
ITGBL1	2.95691732659955
TAP2	4.52954303153506
OR2C1	3.24211577161975
KLHDC3	7.23602105521794
EFHD2	5.28955500604752
GALR3	3.72267872527191
NBEA	5.72995332330888
ABCA6	3.03578595023446
ABBA-1	3.92308724090041
GNAI1	7.25138156628884
CLDN3	8.7075025831661
AKT2	3.23230410119326
EGFR	4.17251418768208
VPS4B	6.87848345022744
RBM16	6.89225902984997
GALNT6	7.2206570066645
ZDHHC3	6.7091626076301
SLC25A4	7.14754499192598
CYB5B	6.30503457061858
NDRG1	8.13188176023258
SESN1	6.28768391985485
GBE1	7.33207972136508
MRPL46	7.24042975146404
CLASP1	5.67656930588801
FARP2	4.08897129118548
ACOT11	3.89057081358629
LDHAL6B	2.75506563971258
MAPKAPK3	6.4059151795856
NCAM2	3.06603448353614
AFAP1	5.03847127841703
PRKD2	5.45507106002964
OR2H2	3.28731783868061
ZFP36L1	6.9704782551234
DZIP1	4.21463231990387
GPR161	4.31219925853699
RNF146	4.46459971657973
NKX3-1	3.90538709683785
CCNB2	8.29857360253338
ZNF10	4.48172110358902
WDR74	6.01307318365554
FAM134A	8.2776644055748
PCNP	8.61647144293727
PURA	5.46097450959449
DNPEP	7.76056423122392
ERBB2	5.06603629070482
CREB1	6.1623495288636
NEO1	6.23596541759443
DDX3Y	3.17273238825577
RPS3A	12.5320772850946
MXRA7	9.80899126854708
LGALS3	11.1043636008454
GLT8D1	7.38170664256558
TMPRSS3	6.12653953728352
UPB1	3.27758282637381
LAT	3.81650187548258
CLDN14	3.5829663509561
DHX38	3.94957935172285
KCNA3	3.27905465702241
BTBD1	8.26066460341735
TARS2	5.87645052899563
SKIV2L2	7.76061113058302
ABCF1	8.21430044232165
CDT1	4.06504578723113
ZHX2	6.80907264453665
FCF1	4.89615582088012
LRRC49	5.29395695788043
GUCY1B2	3.69326148475005
CD28	3.33920262536894
SMARCA4	5.8479382019491
SEPT2	9.55034872134205
SOHLH2	3.37526657975295
MCOLN3	5.35992726792422
LRP8	5.07355910323072
TAGLN3	4.40989237467475
MASP2	3.50570956625879
GPATCH3	4.28283603820981
TTRAP	9.72369406233534
AGL	7.66241032541602
NFE2L3	4.37678727408979
PSD4	4.50922204751901
PALMD	8.11981344146517
CCNB1IP1	7.15540595028571
TMEM43	6.87591261202165
OBFC1	8.28705695973213
STAT5B	4.07543867131298
C14orf79	4.74188559894235
ENPEP	3.99200892142829
SSB	8.3037864606022
SCT	3.13220411655453
TIMM23	8.06797965779204
SKI	3.64931922930563
SLC22A13	2.94568279781755
AKAP3	3.91151990440402
OAS2	7.100734834293
KIAA0423	6.39972735614767
SEC61G	9.76527324833621
CAPN11	3.03788840989555
TMEM50B	8.98890836063062
DEGS1	7.58544145022114
ARHGEF4	3.70465870709007
DBNDD1	4.5894989134136
TBL1XR1	4.6192099151589
FAIM	6.62419394581845
SP140	3.31047632444198
G6PD	5.43116625962931
NUDC	7.06167245227384
GABRP	4.83625304100197
SCARA3	5.71212697114499
TACSTD2	5.27061200493659
EIF3J	6.80345143810818
PPP2R2A	8.58972382872618
CPA3	3.73032967751130
PVALB	3.10642428191466
BCAT2	5.89045355063127
MFN1	6.54156116426153
