Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G11_298080
PRY	3.78930309128747
NTHL1	6.90941520035645
POLR2B	7.75925540857275
RPS28	12.4342639999503
GDF10	3.02423726451390
COQ9	5.94522671863146
P2RX3	2.95493118813509
GCC2	6.49216675858508
RARRES3	7.84390342099462
PLXNA1	5.04985652423159
WBP4	4.01699662494853
KIAA0100	4.45485726560829
PMF1	5.74117707489041
HS2ST1	5.66358481366034
CRELD2	5.66260394880507
C8G	3.1974887832643
CD82	5.21026051003074
PMM1	5.99654520683072
CBLL1	4.40574226873621
LIM2	3.78202787710291
VAX2	3.35683543925369
SETDB1	4.97403159549593
LRAP	3.87201076837428
GCLM	6.80359037572847
CPEB3	3.72988581799794
PPM1A	5.92590073334638
INTS1	3.96667952738227
MMP16	3.40263413048989
CAMTA1	3.11973081862157
SAMSN1	5.55989354141554
DRD3	2.76487968773564
GMPPA	4.67865966506477
C11orf73	6.21352774190141
AIPL1	4.16308453860837
PTP4A2	9.61224219164157
IL24	3.31390353514878
BDKRB1	3.77925115453369
HPCA	3.51237035481383
MLF1	5.82756183191777
SEC14L1	5.94078493990395
CHFR	4.47857337958961
EMILIN1	3.32595415807726
THADA	6.26151606088574
TAF12	5.81520150576118
NDUFS4	9.17357863319054
ID1	4.62128303204632
PIK3CB	3.45853002280614
COL18A1	5.64910385495847
PDZD3	3.12642515828788
TBC1D17	4.54491999197197
COX8A	10.1187895022668
CDCA4	5.05710495167239
C2orf44	4.4691765031828
C9orf16	7.15945070451998
ERBB2IP	7.04570784372277
EMX2	9.29345523049974
FUS	5.16244111822582
NIPSNAP3B	3.49202528272772
TF	3.59788490165546
CXorf56	5.42105344662621
CLCN4	3.82039684341451
PWP2	4.36497634462857
MMP15	3.72146096223788
MTMR14	5.4905643479005
NPR1	5.94322279929042
DNAL4	6.3318590609552
ELAC2	4.35721786655659
ASS1	11.0544938618975
IPP	4.72817452519921
TMEM59	10.3860406058213
POLR2J	9.2480047044336
SEC23IP	4.75384014265678
RGS4	4.54208013344732
UQCRC1	8.98600414382019
SNX6	8.228099981749
DDX18	6.88971385074743
POLG	4.42856783492138
ADAM23	3.97905364997459
ZNHIT2	4.86416772098743
TFR2	3.66119540311056
NCDN	4.42782790978736
RAG1	3.53840493811883
POMT1	4.17606522618048
CYP1A1	3.86249065462559
SNAPC1	6.09060399044345
GNA11	4.44045556602347
CCDC52	2.78944190553599
CAPN1	5.99368725834049
DDHD2	5.62281316120274
UPF3A	5.57585900265495
LAGE3	6.64078541394159
GNRHR	3.22986161981718
UNC13B	5.03204320385934
TTLL4	4.03219777589232
PPBP	3.02503629240854
HTR3A	3.70768035003564
SDC2	5.16353681979504
ANKRD49	7.09876333354419
BTF3	10.9492591822989
COX7A2	11.4801980336994
SARS	8.91194279865459
C13orf18	3.89428637491739
CACNB1	4.02228280346846
QKI	5.13472304485059
SETMAR	5.81441455981573
LAMB4	3.51762445890236
MAN2B1	5.80921555675755
EML3	4.92871236358693
ACADL	3.3195913670458
OFD1	7.27261682935527
CGA	3.48472051810693
EIF3EIP	10.9201179317709
PEX16	5.11244077948368
GNG12	8.21669687207995
HABP4	4.34841506541146
CNTN2	3.37946470081168
ASNSD1	7.97167107036743
FUT4	3.67110607040683
DBH	3.50026627685067
CD53	7.09315865508245
HIST1H2BJ	4.02048610163755
TFAP2B	3.57455484030838
ACF	3.59470445535808
TMEM11	5.42491219324942
CDH8	3.43377631011575
C3orf32	3.98342978182368
AGPS	4.4694442075267
C4orf18	3.07791602929098
PCCB	6.71684143570166
IPO13	4.45278430189335
PECI	7.43549007047685
UNG	5.97567858094105
C6orf105	3.7061463900336
GSTP1	8.1257293937325
SUV420H1	6.40653408767349
ARHGAP15	4.59988356583306
LTBR	6.00758424276013
TDRKH	3.40966841256432
PSG4	3.73439147053481
SLC9A3R1	4.82844014067592
NBPF3	8.93309233233208
SLC9A3	4.03028304358818
OSBP	5.56061936393336
PRR5	4.49909247859677
CHMP7	4.74905962489258
ADRA1A	3.36297250087569
ASAH1	6.83288914519951
FKBP4	5.32999350800071
ZNF350	3.97311462237747
DOM3Z	4.95291912355114
GIPR	3.60789420784803
AHI1	4.44761751333327
BST1	4.21036352673394
NCR2	3.65242651378155
NADSYN1	4.46051826473227
UBE2W	5.54375178035402
RGS14	5.29629940924269
KRT15	4.28968417053836
SCN11A	3.81175459862115
GFI1	3.68466462858786
FHL1	6.06005037954687
SMC6	5.38957856430028
GATA1	3.82605071545688
OSGEP	5.21867408604476
ARMC6	4.59810305995587
HK3	3.47048759389808
PSMD5	6.02332678700562
RSU1	6.39038717465846
RPL4	11.9627545631806
MAD2L1	7.84156329202851
RBPMS	4.2580738476306
EIF4A3	9.44239659016413
E4F1	4.7454998443144
DLEC1	4.27103779296014
PRPF3	5.58138737083182
EMR1	3.652410976488
CHMP2B	7.17980174987031
CAMSAP1	4.06886075556069
RPS21	10.9217959102500
XCR1	3.56267937233087
ARID5A	4.69885692733159
RBM6	5.01605435251777
UBE2N	7.07305809249919
KLF4	4.49630437948646
MGC4172	4.41393737987507
LMO4	7.72294841247828
KLKB1	3.53478707465076
HDAC3	5.9407545671325
HP	5.33924381718147
SCHIP1	6.7811636775079
BTK	4.48204756565624
KRCC1	9.49425902962782
PRND	3.08586142152681
C6orf27	3.74195151677628
PIGL	4.34422884899882
CLCA1	3.87373378289103
C1orf112	4.66769780720087
OLFML2A	4.086834178526
HUS1	4.71250800391878
SFRS6	6.56321582695493
CXCR7	4.46178717022287
UIMC1	6.52271752839761
FXYD2	3.63744221732242
GOT2	6.03507980504236
ZNF667	3.17873915272093
TFEC	4.71949233160728
ATP7B	3.34662112665392
RAB38	4.74835738040886
POLD2	5.97274092226385
PPM1H	4.20661719803436
DCX	3.20265355226273
NFYC	4.85541116091132
ZNF228	3.18880975885558
KIN	5.41326133043022
PLSCR4	4.48380975113331
HIST1H4I	4.17266494796584
PPARGC1A	3.38353212653829
HIG2	8.56308685390996
KCNK10	4.10356875692858
EXOC1	7.45922409882735
OR6A2	3.59752407269428
ETFA	7.80192174730109
PDAP1	4.25892007983779
C19orf6	3.64592850877939
POLRMT	4.0047169877204
ZNF146	6.41712510440506
MIA2	3.19967998224979
LY6G6E	3.8872472084266
EIF4E2	7.85445495945674
NENF	4.81939307077335
HOXB5	4.00823129672161
ZNF324	4.16517628268935
CUGBP1	4.96355900153097
ENTPD7	4.19579706241161
TTC13	6.13329557540584
GJB5	3.51782146439988
PRSS22	4.16629979534079
CYP3A5	4.8095185113307
MBOAT5	3.93790070757637
CUL4B	4.6498843792344
CENPJ	3.17394059145472
KIAA0664	4.30097753945727
PITX1	3.60591136433754
PDGFRB	4.70252644808432
RDX	5.12623608221285
CELSR3	4.30025940464317
JUND	6.05650624655381
ITSN1	4.36805599126064
CHRNB1	3.53187876721299
EHBP1L1	3.65920078273469
C19orf2	6.34386247616771
FETUB	3.29645009743364
CAMK2B	3.30763233282060
DCTN1	5.05059217429819
TNKS2	6.43600031860729
MRTO4	6.21717156777049
C1QBP	6.32009469605588
TTC3	6.53910235531132
NDUFB8	9.39718812636579
CADPS2	4.34706306003918
EDG2	4.50968513457694
MYF5	3.02550204692181
SEMA3G	3.44645736930053
IL23A	4.06333944913248
GJA9	4.00574377843352
R3HDM2	5.74309683384249
C5	4.23922528459379
SLC2A10	4.92934637075966
TRIM45	4.67672198386555
TSP50	3.59577786334095
PAQR3	4.65916473492767
ANKRD26	3.32308734242928
TCP1	7.95328360384716
TMED7	7.82383144713833
CMA1	3.28464099042913
PTCRA	4.29931521801543
HCRTR1	3.77207843195528
FST	4.05418430802263
PAWR	4.03709278282831
LDLR	4.43054826057474
ASTN2	3.74869027523853
SCRN1	5.30291763349037
GPATCH8	5.22546856257206
KIF4A	4.81359097962516
TANC2	3.08500264734115
ZMYM5	3.37804661306817
PGM1	8.39880174192166
ZNF586	4.72297289858048
POLR3G	4.11597757369813
CPD	5.2183817196371
SNCAIP	5.04155338136687
DCT	3.56776521869695
HLA-DOA	3.83632191306065
TANK	6.71492956469813
RCAN1	4.06460726367829
UPK1B	5.69329286160645
DNAJB4	4.70707587435881
UGT1A8	3.19886629557845
LIMD2	3.57692288342765
HIST1H4L	3.82412551991319
PECR	4.40819872124425
HSPA2	5.84770819523444
SERP1	7.93680541370866
TACR2	3.87204459671140
NUP85	6.44415842309884
CD177	3.56531688198116
GPR135	3.25764853134846
PIGG	5.8674789710699
LGR5	3.42330226968383
JAK2	3.59079934877245
DPYSL4	3.29057098469903
TM9SF4	5.15287913061732
PTHR1	3.24003167500371
SIRPG	3.41477335274264
ZNF264	4.13839993147617
BICD1	5.52690656340638
RAB5A	7.00808183131061
FLJ13224	3.22410827879595
METTL5	9.9282222375095
HERC6	6.99689728062997
CASP1	7.06762194781303
USP9Y	3.08360592636957
LRP1B	3.11140410986612
XAF1	5.87401016393998
PLA2G4C	4.00641751254064
APOA2	3.42244042765048
SPAG6	3.41830893894476
KALRN	3.5454590833578
SECTM1	5.43256496529248
THOC7	9.82165128337976
IFNAR1	4.24988078245712
TCTA	6.2157572303386
NY-REN-7	4.84771316460794
TALDO1	8.54572855352874
B2M	11.9785646240837
LPPR4	3.49997346406378
SQLE	5.27654629802123
SEPHS1	6.25733503743212
EIF5A	5.17309440633227
FAM49A	4.21349303407115
YTHDC2	4.41340609570707
EHD2	4.30771806627813
NCF1	3.86408495330452
SPG7	4.90775529450096
ZNF614	3.82793904898105
HOXA5	3.48238404843904
NUP133	7.45471534583007
FGF12	4.45430444009655
SLMO2	7.05798594051662
INPP5B	4.32128391045893
PPID	6.39035712729336
SNTA1	4.06337565965529
IL20RA	3.82289248071031
UBE2J1	5.15430884432524
CACNG2	3.23366487377802
GCM1	3.64320058055286
ELF1	4.95389864983505
TLR5	4.23952875353177
TCFL5	5.23218697291684
C1orf107	4.63155720828936
C19orf22	5.66302120469634
SAFB2	5.50060874862384
MAP3K7IP1	3.77355879122926
NCK2	6.61083381090825
OXA1L	8.43983709664007
KIAA0652	4.91283982721289
KLRG1	4.45546155454959
FRAG1	5.09221128947079
ZSCAN12	3.15678734529993
PSMD12	6.58970200159142
E2F4	4.57911069125015
CLEC4M	3.76258317765634
KIAA0999	4.39681053328924
CLDN10	4.9765023305606
MGC13053	4.15855129177552
TAC1	2.88866559482738
GYPA	3.56275948065573
HPCAL4	3.16472113989309
TRAIP	3.72900132072072
MEX3D	3.95389767321562
KIAA0232	5.68999605254152
ERCC8	4.91913447247817
NFAT5	3.91341428305146
GPX4	9.41849888000978
CSPG4LYP1	3.69424979378861
KIAA0368	4.75788824101922
FBXO3	4.93961059818009
DVL1	5.22971803989988
CMKLR1	3.80365215433007
GPR157	3.83659582755889
TYMS	6.11243425687341
OR52A1	3.16587796741111
PEF1	6.53269110225261
ZNF750	3.47397892992635
ALG9	5.2954685210108
MCM5	4.21058900804386
SDK2	3.57210516802832
BAIAP3	3.96902292427599
RABGGTB	8.72293517939048
KCNK7	3.55334148960508
PTP4A3	5.52490142286765
ANKRD40	4.0342092337272
CALCOCO2	6.73933181933773
TMSL8	4.7943730280895
SNCA	4.26450631349804
ZNF551	3.10525250064278
HBQ1	3.47633658136012
ARHGAP26	4.62784165492802
GEMIN6	8.2054666405301
HRAS	4.69681814307285
KLRC4	2.80305563888979
BSDC1	5.21650623958319
DSC1	3.69670758108559
RNF43	5.21278326866432
NDUFAF1	5.67106027369144
MAP2K4	5.1040324024232
FOLR2	5.65615641750066
LYZL6	3.66071822068007
EPB41L3	3.66803068327971
TEKT2	5.32929350856712
CDKN2B	3.79334730662077
WSB1	5.31324011579141
ZNF480	3.32493987365764
MAP3K6	4.37704566589982
PROS1	5.87850693059856
PSMB8	9.05170979711952
HN1	7.1477013337264
MAS1	3.76757134307320
APOL1	6.36180646545314
CSHL1	3.50160227116166
ZBTB7C	3.23736388485284
AHCTF1	5.44404578785911
SAE2	8.7184840660569
ITGA2	3.59523505482599
AP2S1	8.58937626951006
P15RS	6.23610647888875
MME	3.79392870445066
VAT1	6.47732743599353
MAST4	6.26712142575244
TUFM	9.38852646947793
KRT33B	3.54365208595563
THEG	3.85435669800478
KCTD2	4.53110870185716
WDR26	7.93605854579618
MFI2	3.62915536896984
KRT34	3.22466355546784
NR4A3	3.7754731433405
SGSM3	4.27704712659632
ARSA	4.17964596340361
TOMM22	6.50295778231776
SOCS3	3.80327178473968
UNKL	3.7393197658908
POP4	8.41855794195119
BHLHB3	8.82558499005135
MALL	3.06975213069882
SOX15	4.12649132906034
CCNA2	5.12387779836514
PARK2	3.32650876198124
GPR124	3.94181920351749
TMEM132A	4.31194796668757
CGRRF1	7.41803221852332
RUVBL2	8.11044810327012
MCAT	6.41540394776443
WNT10B	4.17495417063969
ISCA1	7.57227763879987
RPAP1	4.61292405079093
C12orf48	4.57976650222707
RAI16	4.68440962724245
RPL27	10.0013188478975
EPN1	4.1545568552175
MAGI1	2.97185723812748
GBX2	3.39807992981422
SLC35A1	7.62893696307442
GAL	3.92448842075287
SLC14A2	4.27362331954704
RDH11	6.59352197417089
ZNF518	4.16280250138676
PCYT1B	3.50636569812328
AUH	6.57274497606296
EIF3H	11.4683504681976
KIF1B	5.41595086792418
MBD2	4.8716055184076
AMOTL2	7.68386287573154
C6orf120	5.68447212439804
PIGT	7.390638419614
PSRC1	4.30206418519093
PLA2G10	3.7324472491793
ALAS1	6.07994191439871
FOXO1	5.73614806662362
C17orf62	5.44882158243344
KIF5C	4.4890171373833
DUSP10	3.77323752319764
CRLF3	6.4831071038931
CLCNKB	3.49556314709238
PSMA5	10.2490426885258
FARS2	5.19587348999518
CCDC28A	5.71207258966727
AMPD3	4.74150144681233
PIAS1	6.17933358059576
ADCYAP1R1	3.7490707786204
TMEM134	7.3425730634122
CDH20	3.32014842187606
FBXO7	7.69069904386023
FLJ14213	3.51498066256428
ZNF3	4.57182692724848
LRRFIP1	5.74810100313083
TMEM49	10.0525532919614
CNOT2	5.79618599674942
CBX2	2.94046666601297
ZC3H14	5.50171450979933
ALDH5A1	5.35170113577044
HNT	3.24164746867854
SERPINA4	3.24329995781878
FLJ20920	5.80997169581671
CRTAP	5.07847643644002
DDX50	7.78962716940804
STYXL1	7.43904444968338
TK2	4.43740234891089
BLVRB	6.97772205316934
STMN1	6.17831897098587
GUCA2A	3.36446666075807
DPP6	3.38457126936979
GALNT10	3.45587551634729
STK39	4.72899654771533
MMP24	4.18382662178642
CKS2	9.69199648243221
RHO	3.73360923517684
BANF1	10.2783422567037
CR1	3.07007097745199
RPS6KA2	4.41671893933319
HMBS	5.95309591199208
C20orf112	3.84441738979836
SLC25A24	7.199480048398
MRPL22	9.41247371299747
SLC25A15	4.54190295120816
GADD45B	5.06089231091436
TDP1	5.25643849192002
ZNF287	3.3090206712457
DAAM2	4.02846289672783
C11orf57	5.70326719793642
RFK	8.0905637729018
ZFYVE9	4.09692309432716
TCTN3	7.00530210123504
STCH	6.2870851498983
LOC283871	3.9362890008689
NDUFB3	9.16838520281894
DEFB4	5.18945495144911
FPR1	4.08381235635749
FMNL1	4.25646887045623
SEPT7	9.61516027006327
PTCD2	4.94434165483584
GNLY	4.9936350908725
GRAMD1C	5.31677787003017
ZNF165	4.49694359690535
TR2IT1	3.89606534951054
ARMCX3	6.08174038824286
NDE1	5.08197860726865
MAGEF1	7.26371162919356
ITGA10	4.16567375348421
ARHGDIB	7.79672348343211
FSHB	3.90333282149117
ANXA2	11.7582813746711
HLCS	4.02104858466755
MCF2L	4.25995570077101
AK1	4.2942715709034
FH	6.00856574216389
LGALS2	4.33992446732744
SYNPO2L	2.8478784820849
KIAA1045	3.43748654933255
C1orf183	4.61805856339447
MAGEA8	3.70429543939927
DGCR8	4.41789551191937
GSR	4.37529694305878
NEU2	3.25473324510078
HIST1H4B	3.84501160262239
CACNA1C	3.36424515393555
FAM20B	5.06892634072418
HES2	3.2745840389339
PDCD6	9.17941528958324
INTS7	3.82458035486796
AMPH	3.92688402519078
UCKL1	5.38746019632756
ASB4	3.02259656885963
C10orf97	4.55071074103832
ALDH1L1	4.19233827126814
CCL23	3.37451750428878
OBSL1	4.10313794682925
SLC12A7	6.48187504624638
THAP4	5.37579287497927
RBM4B	5.27958238613767
OGFRL1	4.49841342915498
KIAA0831	5.63084767198004
C12orf11	6.68402431100847
PPP1R15A	4.5715911036536
KIAA0240	4.62812065081974
CD1B	3.36273096973755
FCGR2A	5.49254929753863
MDC1	4.39771523303148
MAN1A1	3.67738813356064
KRT9	3.40275537926239
HTR1A	3.12558720530257
OCEL1	5.8019752127697
ATP11B	4.51931038811708
NLGN4X	3.94617131327254
FBXO34	7.919349550664
ALOX12	3.68490952869748
RB1CC1	6.0546955578956
PCDH12	4.52974437275773
RPE	5.21843390059435
EIF4E	6.78557159956833
CSDC2	3.5487016359089
ABHD5	4.63561450933247
TMBIM1	5.22375427406195
PET112L	4.25704795594791
P2RXL1	3.52779268133211
F2RL2	3.27338044282706
TRMT1	5.02817722131956
IMPG2	4.45719135397504
LRRC32	5.3571990698306
BGLAP	4.48307646600202
HTR4	3.72042213222969
MRAS	4.49740467175898
TRAF6	4.75277007836146
AXL	4.51831049834514
ATP2C2	4.02437779429404
LMNB1	5.42077802302199
TELO2	4.10608029371725
PNPLA3	3.54773368238288
CSNK1E	5.74337855226568
SRP14	10.4261160260386
KCNQ4	3.24984259922375
PIK3C2B	4.55554765463029
C15orf15	9.77108812817579
TUBB2B	3.61045750723905
USP15	5.17732083379919
C12orf41	7.75045296854574
CEND1	3.44642442858382
RNF31	3.95122965723198
TCEAL2	3.9900980761877
PTGER2	4.61733361082259
UBN1	5.2515108711403
SLC5A7	3.40599202220041
SLC31A1	5.39218022323768
ADAM29	3.58605784360142
ST7L	4.36549666148914
GFOD1	4.81018219814128
CTNNA1	8.39184811226463
HRBL	3.98506216932189
CBX4	3.64795230696271
NTRK2	3.71300875675683
FOXN3	4.25382685931701
MFGE8	5.10722442015182
PFKFB2	3.92348545000903
TAS2R4	3.57004456687196
SH3TC2	3.42655000972081
IL10	3.79528881543983
PXMP4	5.36685698325001
RNF167	5.66150118677431
PRMT5	6.97470375973725
TSKU	6.72526753708599
ATPIF1	9.57165428686616
ETV3	3.5338906329844
PAK7	3.00059579684373
PDLIM1	8.57069883719059
CEP63	4.11094426106224
WDFY3	4.73410106410583
RNF126	4.54174866681577
DPM1	8.10050931707993
CLIC4	5.35555085344103
ACR	4.03834249814061
KLK7	8.50974214936862
ALOX5AP	6.82571210919393
LRP1	4.42005735657288
TNK1	4.18079544162343
TAS2R9	3.26079121291995
ZNF16	5.9162317385803
POLR1B	4.90475753531246
SLC8A2	3.84699892832161
OLFM4	3.17999911597243
TACC1	4.5345142467532
SAMHD1	4.82999393870736
ATP13A2	4.22089136234486
KRT4	3.82477757055514
PAX6	3.63585459654009
SCG2	3.64035792483038
SLC17A6	3.78854609476352
TUBB4	4.23664723207909
PADI4	3.03471854393719
FMO3	3.30468567648864
NLK	3.36910394027568
POU4F3	3.35914859637353
MDM2	3.50631206103744
CAPNS1	8.54469399453997
SDF4	5.21353975595581
ITGBL1	3.17389180709332
TAP2	4.03169346345918
OR2C1	3.3460268455371
KLHDC3	5.41796747115334
EFHD2	4.58989192088278
GALR3	3.76972981320388
NBEA	3.80353549204041
ABCA6	3.12161240118608
ABBA-1	3.87193606131972
GNAI1	4.35198844925012
CLDN3	7.496838786612
AKT2	3.62963132144378
EGFR	4.19555634161952
VPS4B	5.53626927377109
RBM16	6.57463001922632
GALNT6	5.2651238284767
ZDHHC3	4.8887375828933
SLC25A4	6.18633477618865
CYB5B	4.78849202971733
NDRG1	8.21501672221005
SESN1	4.69089881590347
GBE1	5.94198195996027
MRPL46	6.86138787160876
CLASP1	4.77513029299828
FARP2	4.28380109830016
ACOT11	4.3311032311791
LDHAL6B	3.03419210246416
MAPKAPK3	5.81882438185658
NCAM2	3.43003225059158
AFAP1	3.94480507212642
PRKD2	4.84451604319697
OR2H2	3.28258155840974
ZFP36L1	6.44604056961679
DZIP1	4.20876408045572
GPR161	3.92209128237658
RNF146	4.07990579187075
NKX3-1	3.80448546350901
CCNB2	7.87894466196455
ZNF10	3.62282231943533
WDR74	5.21584060442468
FAM134A	8.07914912620282
PCNP	8.57618422466508
PURA	5.13116977870847
DNPEP	6.68225438805162
ERBB2	5.25242968531044
CREB1	5.0966382750958
NEO1	6.01532384652244
DDX3Y	3.42754073349749
RPS3A	13.1655374414662
MXRA7	9.84325909673464
LGALS3	11.1802761420655
GLT8D1	7.35484633804294
TMPRSS3	7.81723683271214
UPB1	3.26304779175469
LAT	4.03546967080062
CLDN14	3.76997128181118
DHX38	4.21652755378386
KCNA3	3.12050320502048
BTBD1	8.53296023376507
TARS2	4.34425919523828
SKIV2L2	6.84328104855473
ABCF1	5.97456093243869
CDT1	3.30465754966347
ZHX2	6.51024346845188
FCF1	4.99485604042581
LRRC49	5.23969553956575
GUCY1B2	3.8726475477033
CD28	3.34537641362418
SMARCA4	5.1040013586739
SEPT2	9.39517297929781
SOHLH2	3.36276146427102
MCOLN3	3.78378109730613
LRP8	4.7824350860082
TAGLN3	4.17048960553664
MASP2	3.66934779435714
GPATCH3	4.33858419898592
TTRAP	8.82486359514764
AGL	6.65289693005481
NFE2L3	4.21374457277492
PSD4	3.66465842776332
PALMD	5.52965192607579
CCNB1IP1	9.19563563524982
TMEM43	5.92135936769766
OBFC1	6.55385202160353
STAT5B	4.18923308119408
C14orf79	4.42260968078434
ENPEP	4.15135385045960
SSB	7.39698490972029
SCT	3.26602715137766
TIMM23	6.40405192171426
SKI	3.83716256140931
SLC22A13	3.59901078959925
AKAP3	4.29120724208408
OAS2	4.93979924565884
KIAA0423	5.31932481952995
SEC61G	10.1142875596294
CAPN11	3.15497845314427
TMEM50B	8.69630685551311
DEGS1	7.21469100937887
ARHGEF4	3.58884076616501
DBNDD1	4.12001396420585
TBL1XR1	4.66428190723396
FAIM	4.75056623426753
SP140	3.33467101316156
G6PD	4.58807569426533
NUDC	6.22204030531451
GABRP	3.9277918844875
SCARA3	5.51739967160231
TACSTD2	5.89776579807666
EIF3J	6.43123462641485
PPP2R2A	6.93336297707618
CPA3	3.58906235420975
PVALB	3.09734049172963
BCAT2	4.53889651557229
MFN1	6.20500866705813
F10	3.13896576071468
