Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H04_516316
ERBB2IP	8.4333387638631
EMX2	6.43517897597123
FUS	5.70526451261992
NIPSNAP3B	3.38764398849742
TF	3.45779178618241
CXorf56	4.93001539370176
CLCN4	4.08764654749131
PWP2	5.39999991966291
MMP15	4.40969417644961
MTMR14	6.19510377391197
NPR1	6.45161120396123
DNAL4	5.26565338678965
ELAC2	4.74393052798631
ASS1	11.1829816721093
IPP	5.14943269126819
TMEM59	9.91553386241866
POLR2J	8.13181866161807
SEC23IP	5.51283062456884
RGS4	3.77444505158998
UQCRC1	9.90831977417064
SNX6	6.86455324621264
DDX18	6.69471314614097
POLG	4.4525372411854
ADAM23	3.97246731065247
ZNHIT2	3.85007931671925
TFR2	3.44478793133761
NCDN	4.56082667474257
RAG1	3.55067657439466
POMT1	5.1314662317902
CYP1A1	3.21742897455336
SNAPC1	4.92047407377588
GNA11	5.22728939015313
CCDC52	3.40489649845973
CAPN1	6.62945000884793
DDHD2	5.64535103123717
UPF3A	6.82556014713956
LAGE3	5.65552449977993
GNRHR	2.98921266084888
UNC13B	5.15510171134239
TTLL4	5.35227058607084
PPBP	2.93297568275093
HTR3A	5.75492653532745
SDC2	5.20379754430481
ANKRD49	6.75290745176179
BTF3	10.7420214419195
COX7A2	10.9262837774212
SARS	8.1350760895807
C13orf18	3.43759563427565
CACNB1	3.71000877852389
QKI	5.55733947250731
SETMAR	5.33478038273832
LAMB4	3.29916734473597
MAN2B1	7.55809169529603
EML3	5.03682054680117
ACADL	3.39325584795169
OFD1	8.36421749659419
CGA	3.44186694941964
EIF3EIP	10.2328749654041
PEX16	4.99655934315047
GNG12	7.25240701806246
HABP4	5.2162594751821
CNTN2	3.32295288501665
ASNSD1	6.82259728127853
FUT4	3.81892567830982
DBH	3.24588312896949
CD53	7.06573495512016
HIST1H2BJ	3.29379801224377
TFAP2B	3.33403836159261
ACF	3.75934695407217
TMEM11	5.2176015888926
CDH8	3.11361103107922
C3orf32	4.05271281212375
AGPS	5.11383927772047
C4orf18	3.29231362776917
PCCB	8.25082694096663
IPO13	4.7516011609875
PECI	7.25054911463448
UNG	8.4441131677967
C6orf105	3.79315696202336
GSTP1	8.69654299567747
SUV420H1	7.39058227049102
ARHGAP15	3.47163081408632
LTBR	7.11292114434378
TDRKH	3.14203131232838
PSG4	3.10113782243152
SLC9A3R1	7.69953157564832
NBPF3	9.65791372110978
SLC9A3	3.51484886907143
OSBP	6.43301115401679
PRR5	5.00491959342295
CHMP7	5.32526509878952
ADRA1A	3.08474092595311
ASAH1	6.50360606863188
FKBP4	6.58925887364073
ZNF350	5.06703809934606
DOM3Z	5.43606527869271
GIPR	3.88951482520371
AHI1	4.87798559512684
BST1	3.82389207358658
NCR2	3.69507511632101
NADSYN1	4.69929814849408
UBE2W	5.70086447921197
RGS14	4.27734827820978
KRT15	4.99534785790196
SCN11A	3.77878751327248
GFI1	3.92509050269908
FHL1	4.37637767262397
SMC6	5.24219807251751
GATA1	3.51992714130751
OSGEP	4.55127654509922
ARMC6	4.68706924685487
HK3	3.65945810088491
PSMD5	7.23668751767034
RSU1	7.07246973448413
RPL4	11.4542423045781
MAD2L1	7.75789515686686
RBPMS	5.08234463392699
EIF4A3	9.16856011318363
E4F1	4.44284076122082
DLEC1	3.64630831086839
PRPF3	5.64946089388118
EMR1	4.20481902049552
CHMP2B	6.63464800054
CAMSAP1	4.56947587859916
RPS21	9.8402342224452
XCR1	3.32669801652185
ARID5A	3.79443093876892
RBM6	6.67662579539499
UBE2N	7.92659433774552
KLF4	5.15804658026112
MGC4172	5.27320128259293
LMO4	6.93762785996267
KLKB1	3.30564987213119
HDAC3	6.44510845666473
HP	5.74229997770999
SCHIP1	4.939951562291
BTK	3.82659319299588
KRCC1	7.19672623125235
PRND	3.12706027245377
C6orf27	3.60047465152186
PIGL	3.83573654027706
CLCA1	3.6594147640126
C1orf112	4.53222035803683
OLFML2A	4.69710087583318
HUS1	4.80919052851065
SFRS6	8.18400012431728
CXCR7	5.12492620770192
UIMC1	6.55118640694725
FXYD2	3.65081751565626
GOT2	8.15770265885169
ZNF667	3.78569161900554
TFEC	3.73422409853008
ATP7B	5.58046756104587
RAB38	4.04066881831862
POLD2	7.15272922780727
PPM1H	5.72900059439483
DCX	3.30677569118714
NFYC	5.60638487910856
ZNF228	4.21648314884378
KIN	5.73868027371739
PLSCR4	5.18399497707307
HIST1H4I	3.80231785767892
PPARGC1A	3.28942385989679
HIG2	6.31180415375479
KCNK10	4.10788735220514
EXOC1	8.13259919514277
OR6A2	3.5355938588971
ETFA	8.23757307857801
PDAP1	5.22284279816195
C19orf6	3.45252479906435
POLRMT	4.13251432042493
ZNF146	8.66954081334898
MIA2	3.02655822513815
LY6G6E	3.58405139296599
EIF4E2	7.68108213497554
NENF	4.72539600804788
HOXB5	4.44300308364144
ZNF324	4.46738887842602
CUGBP1	4.04947900291595
ENTPD7	4.10656581571115
TTC13	5.81554424885278
GJB5	3.59138366593606
PRSS22	4.42539955857376
CYP3A5	3.46826842295872
MBOAT5	4.81442062315968
CUL4B	4.74143087923652
CENPJ	3.79639812392492
KIAA0664	6.8007755117692
PITX1	4.51183443414737
PDGFRB	4.81803619096134
RDX	5.64631369507504
CELSR3	3.72086609507709
JUND	6.12638230321597
ITSN1	5.38080214751615
CHRNB1	3.85333240195590
EHBP1L1	3.91910018432423
C19orf2	9.76203961220255
FETUB	3.10739684691450
CAMK2B	3.28640998500395
DCTN1	6.02268477662914
TNKS2	6.93024437926887
MRTO4	7.61337458486546
C1QBP	6.49141581194853
TTC3	8.10749342882764
NDUFB8	8.41324609113497
CADPS2	5.22666413484717
EDG2	4.31579732000958
MYF5	3.27899498484383
SEMA3G	4.52615808223329
IL23A	4.04427120385468
GJA9	3.56608424145715
R3HDM2	7.46805209950645
C5	3.61433780820557
SLC2A10	5.84618905835055
TRIM45	4.25528795601014
TSP50	4.14819617502324
PAQR3	4.29604645297313
ANKRD26	3.74689755089025
TCP1	9.09634986044437
TMED7	6.90319893526817
CMA1	2.90365001603993
PTCRA	4.19394414429318
HCRTR1	3.23509362736892
FST	3.92562479170689
PAWR	4.03645988907249
LDLR	5.61996805765256
ASTN2	3.69653906916827
SCRN1	6.59734436325535
GPATCH8	6.95160034469168
KIF4A	6.70110548132611
TANC2	3.48308606348367
ZMYM5	3.78577302301577
PGM1	8.89490877539026
ZNF586	3.79861418528108
POLR3G	3.59994189100552
CPD	6.48392780952289
SNCAIP	4.56194083886706
DCT	3.40836382203641
HLA-DOA	3.41936552258524
TANK	6.48888368578547
RCAN1	5.09101708405785
UPK1B	3.86512780027841
DNAJB4	4.76212175330225
UGT1A8	2.89485568570666
LIMD2	3.45817353310413
HIST1H4L	3.67822681016887
PECR	4.89950167642957
HSPA2	7.49841635100586
SERP1	9.01358489792477
TACR2	3.43735840526114
NUP85	6.87668592755293
CD177	3.45611761828603
GPR135	3.44002980256244
PIGG	6.86294452466421
LGR5	3.34331735150360
JAK2	3.74982770032671
DPYSL4	3.28617432897162
TM9SF4	6.32320432943061
PTHR1	3.40338045532574
SIRPG	3.21382316962667
ZNF264	5.18349242678867
BICD1	6.05842003988312
RAB5A	7.14053024309158
FLJ13224	3.20195069319512
METTL5	8.59922650718697
HERC6	6.98395898653586
CASP1	5.69178515043377
USP9Y	2.79766350461908
LRP1B	2.76784660599497
XAF1	7.21461186695007
PLA2G4C	3.49805375281288
APOA2	3.39339333805461
SPAG6	6.2284513071252
KALRN	3.22045095473164
SECTM1	5.7788385351387
THOC7	8.57390728487133
IFNAR1	3.98669175721560
TCTA	6.4374785485988
NY-REN-7	3.70472212707836
TALDO1	9.4938896449976
B2M	11.8057999508570
LPPR4	3.24462514568481
SQLE	6.25009163984115
SEPHS1	6.85075979762597
EIF5A	6.60903328765877
FAM49A	4.09375008021994
YTHDC2	4.29952554094515
EHD2	4.36529800991484
NCF1	3.61131348110876
SPG7	5.74736028376541
ZNF614	3.28624653886004
HOXA5	5.28289116958381
NUP133	7.56825362229988
FGF12	3.60704060590593
SLMO2	8.65141317566664
INPP5B	4.49663401895412
PPID	6.6762767086444
SNTA1	4.08657894390964
IL20RA	5.11310879312592
UBE2J1	6.35340342814063
CACNG2	3.07939037783971
GCM1	3.1581049971326
ELF1	7.52730231704074
TLR5	4.05678289540049
TCFL5	6.789447179219
C1orf107	5.75268413678968
C19orf22	6.68250569854554
SAFB2	5.80300457919104
MAP3K7IP1	3.85654198085508
NCK2	8.12402725706107
OXA1L	7.70929935789969
KIAA0652	5.93339044400429
KLRG1	3.47646464726401
FRAG1	5.17643843166382
ZSCAN12	2.98024096823603
PSMD12	7.25484682759792
E2F4	5.09597224446324
CLEC4M	3.64186477033254
KIAA0999	5.03770613140583
CLDN10	5.81288960230724
MGC13053	4.41115704319429
TAC1	2.64546208142041
GYPA	3.24320420669496
HPCAL4	3.56291165093517
TRAIP	4.25456299874945
MEX3D	3.81503679983382
KIAA0232	7.55350836685111
ERCC8	4.78494619961162
NFAT5	4.77905252665095
GPX4	9.30352826426149
CSPG4LYP1	3.30790618959147
KIAA0368	6.29720722138747
FBXO3	7.22479292248742
DVL1	6.29336120735636
CMKLR1	3.8620162981801
GPR157	3.518819892538
TYMS	8.37012571333107
OR52A1	3.12426048901074
PEF1	7.20946645484376
ZNF750	5.2825156691016
ALG9	5.4697124831558
MCM5	5.59546841125467
SDK2	3.66302793889686
BAIAP3	3.9681923424115
RABGGTB	6.79174973704023
KCNK7	3.50606394843521
PTP4A3	4.00372617552157
ANKRD40	3.99714346577282
CALCOCO2	7.81062203511942
TMSL8	4.29835642786263
SNCA	4.75404726878701
ZNF551	3.9199409640209
HBQ1	3.30670130352119
ARHGAP26	4.40212964181652
GEMIN6	6.1609591461866
HRAS	5.16155233296155
KLRC4	3.01453661600229
BSDC1	5.73533517200436
DSC1	4.29365209792034
RNF43	4.87698552976969
NDUFAF1	5.92955776497553
MAP2K4	4.2257187574954
FOLR2	5.79107095449332
LYZL6	3.37272480261048
EPB41L3	3.9045710478719
TEKT2	4.99941539853244
CDKN2B	3.49843120365636
WSB1	6.62709576879534
ZNF480	3.23788374967992
MAP3K6	4.25092681238572
PROS1	4.72912634708513
PSMB8	8.4243281627249
HN1	8.29086412531286
MAS1	3.20077545728227
APOL1	5.37647650690808
CSHL1	3.17146865594962
ZBTB7C	3.32664206559042
AHCTF1	5.74968512373037
SAE2	8.6824891959158
ITGA2	4.07824936745016
AP2S1	8.75126229606194
P15RS	5.43523799496634
MME	3.38385890791991
VAT1	7.56490398433881
MAST4	5.13837586866015
TUFM	9.08344264399635
KRT33B	3.38229551390652
THEG	3.51691729993831
KCTD2	5.14940043834326
WDR26	9.07085403205994
MFI2	2.99623003436908
KRT34	3.08748534045228
NR4A3	3.42436468757954
SGSM3	4.36039890442437
ARSA	3.81828902069645
TOMM22	5.50449181941495
SOCS3	3.58963286110526
UNKL	3.90759733995915
POP4	10.0886619319088
BHLHB3	11.4199536219046
MALL	6.29387390991762
SOX15	3.42855441765063
CCNA2	6.4936938633265
PARK2	3.2995497156361
GPR124	3.92359452797405
TMEM132A	4.27705677804717
CGRRF1	5.26993978241001
RUVBL2	8.51057766490229
MCAT	6.08942558785286
WNT10B	3.71324648005107
ISCA1	6.97888298096779
RPAP1	4.07317907024056
C12orf48	5.73715541612781
RAI16	5.18176767711938
RPL27	9.0119855928965
EPN1	3.36912963989687
MAGI1	2.96243412731833
GBX2	3.22915883666398
SLC35A1	7.5369663014823
GAL	4.67072517896228
SLC14A2	3.53833092652451
RDH11	6.48691319520768
ZNF518	3.77178342677293
PCYT1B	3.50152707610756
AUH	7.58495779985437
EIF3H	10.5216208060697
KIF1B	7.5556651346906
MBD2	4.43482608358803
AMOTL2	7.92591820425227
C6orf120	5.99774285474696
PIGT	8.25576020732175
PSRC1	6.38261466038223
PLA2G10	4.00277261807577
ALAS1	7.363321753463
FOXO1	6.08627927712254
C17orf62	6.29552695519844
KIF5C	5.5179917803968
DUSP10	5.06825477159215
CRLF3	7.21344008077263
CLCNKB	3.55704422480647
PSMA5	9.39513714642116
FARS2	5.93361124109644
CCDC28A	7.3414694165223
AMPD3	4.58871006128321
PIAS1	7.16822328088548
ADCYAP1R1	3.22416776191547
TMEM134	6.01842840777536
CDH20	3.02315349097464
FBXO7	7.60399594804017
FLJ14213	3.66534686981212
ZNF3	5.32676726650803
LRRFIP1	7.18156084755534
TMEM49	9.38431435379582
CNOT2	7.68051019131274
CBX2	2.88123936139935
ZC3H14	6.57322996316206
ALDH5A1	5.93989911841479
HNT	3.25071983527879
SERPINA4	3.39792670052073
FLJ20920	6.77601408228262
CRTAP	4.60415627607129
DDX50	8.14569321921419
STYXL1	6.69266168333715
TK2	4.33146452074307
BLVRB	7.19013905024111
STMN1	6.70378141027422
GUCA2A	3.43595277258132
DPP6	3.23532988664228
GALNT10	4.69862307307886
STK39	5.3952789034006
MMP24	4.59014008097671
CKS2	9.9674155517241
RHO	3.64023489481438
BANF1	8.94015585111117
CR1	3.05591060178047
RPS6KA2	5.93492802785264
HMBS	5.90774970267375
C20orf112	3.48120964972858
SLC25A24	7.77759846355426
MRPL22	8.57556498224214
SLC25A15	4.91851388542384
GADD45B	4.2842968731459
TDP1	5.60567223173016
ZNF287	3.92376243570447
DAAM2	5.99083255066976
C11orf57	5.5532606221986
RFK	6.99648021245632
ZFYVE9	3.8935829834851
TCTN3	6.8713518033135
STCH	3.78088193540933
LOC283871	3.75323725781484
NDUFB3	7.78411800323144
DEFB4	3.40170491219098
FPR1	3.66915821051258
FMNL1	4.92331633112332
SEPT7	9.3288437696397
PTCD2	4.95207068182558
GNLY	3.47213724373428
GRAMD1C	5.4918320607872
ZNF165	5.13170234574558
TR2IT1	4.54380463328806
ARMCX3	6.29391234825144
NDE1	5.72852394199966
MAGEF1	7.21532473325062
ITGA10	3.42099281683876
ARHGDIB	7.32422711479811
FSHB	3.44573818194668
ANXA2	11.3912615543954
HLCS	4.17639049264426
MCF2L	4.65308461615579
AK1	6.74492363450394
FH	6.69349174309559
LGALS2	3.59705230187682
SYNPO2L	2.80787480563522
KIAA1045	3.29810620994466
C1orf183	4.57915489707723
MAGEA8	2.82493767316363
DGCR8	4.4332483346749
GSR	4.89974246983124
NEU2	3.2798702600617
HIST1H4B	3.38419523484764
CACNA1C	3.24072088634828
FAM20B	6.04851863667837
HES2	3.15642074859402
PDCD6	9.23177650967356
INTS7	5.70324459331214
AMPH	4.1198533266617
UCKL1	7.06098117568334
ASB4	3.11809812636883
C10orf97	4.52543884501587
ALDH1L1	4.58375020175743
CCL23	3.40717205462453
OBSL1	6.07339664116191
SLC12A7	6.5332122018628
THAP4	5.76982109994756
RBM4B	4.94133530200374
OGFRL1	3.93939457369487
KIAA0831	6.23210761310553
C12orf11	9.27105204549092
PPP1R15A	4.32232318812137
KIAA0240	5.7006879868081
CD1B	3.15664417383446
FCGR2A	5.77553463074047
MDC1	5.32079930963786
MAN1A1	3.63868845650033
KRT9	3.24786161542816
HTR1A	3.16594281308411
OCEL1	5.3664907098803
ATP11B	5.93071866181776
NLGN4X	3.87384593710245
FBXO34	8.02365436794373
ALOX12	3.46721758279382
RB1CC1	6.94246412333045
PCDH12	4.4849637264172
RPE	5.10774275587492
EIF4E	6.51669360453067
CSDC2	4.1149766346116
ABHD5	4.88612597366367
TMBIM1	6.62813834359428
PET112L	5.28660936704672
P2RXL1	3.08822794090118
F2RL2	3.13394601085574
TRMT1	6.32670884990733
IMPG2	3.50054748168985
LRRC32	4.87002252466465
BGLAP	5.13061643557163
HTR4	3.29115734692785
MRAS	4.33854910880347
TRAF6	4.89029415421200
AXL	4.26478303984253
ATP2C2	3.68717382071468
LMNB1	6.41745119035736
TELO2	4.09377086998750
PNPLA3	4.03129517092936
CSNK1E	5.77126034680329
SRP14	10.3273249847972
KCNQ4	3.30620440677705
PIK3C2B	6.34328752770296
C15orf15	7.58356566956699
TUBB2B	4.4489621933082
USP15	6.02555476437448
C12orf41	7.91418683482892
CEND1	3.76696153706815
RNF31	4.85744468913423
TCEAL2	4.29817139106689
PTGER2	4.44889050363374
UBN1	7.23138541393595
SLC5A7	3.24984245458837
SLC31A1	5.51360243420761
ADAM29	3.45447614615849
ST7L	4.12183085056827
GFOD1	5.057394046706
CTNNA1	9.65753009347754
HRBL	3.95845032006804
CBX4	3.64123880008395
NTRK2	3.30124693979192
FOXN3	4.96078219349817
MFGE8	4.64295091934457
PFKFB2	3.62140522933772
TAS2R4	3.27453185936044
SH3TC2	3.33535873083773
IL10	3.33608658542208
PXMP4	6.19803475868293
RNF167	5.52965978903954
PRMT5	7.3258398637004
TSKU	5.77558355756716
ATPIF1	8.54260399309295
ETV3	3.24147756220807
PAK7	3.32037101831513
PDLIM1	9.25116179369214
CEP63	5.57229151885082
WDFY3	4.68131788442669
RNF126	4.32614033012925
DPM1	9.31577120525748
CLIC4	6.75263126282772
ACR	3.48457892470572
KLK7	9.4640365236672
ALOX5AP	8.13220003654482
LRP1	4.7815453177697
TNK1	4.21411408901477
TAS2R9	3.03272208733273
ZNF16	4.97806425689139
POLR1B	5.33139358225785
SLC8A2	3.79546837561342
OLFM4	4.03048899462949
TACC1	5.18152521043499
SAMHD1	7.82683997070925
ATP13A2	4.79289919263025
KRT4	4.3985606561359
PAX6	5.85814580439744
SCG2	3.33291532895621
SLC17A6	3.46113055695774
TUBB4	4.01895723716982
PADI4	3.10590195636062
FMO3	3.11397039194634
NLK	4.31497993905295
POU4F3	3.2706239806058
MDM2	3.53082815410267
CAPNS1	10.5989663931883
SDF4	6.80421631590073
ITGBL1	3.03375098636844
TAP2	4.07558703133476
OR2C1	3.48782421324867
KLHDC3	6.72702830919622
EFHD2	6.31111065782896
GALR3	3.50799637875177
NBEA	5.04020626276467
ABCA6	3.25891059374668
ABBA-1	3.46053113803892
GNAI1	3.75233848157335
CLDN3	8.31460398738002
AKT2	3.36800108849462
EGFR	3.86297289271116
VPS4B	6.54526499123686
RBM16	8.28347670438131
GALNT6	5.64680741832951
ZDHHC3	5.5984189901344
SLC25A4	6.96494822328155
CYB5B	5.24575186825099
NDRG1	7.82746705189155
SESN1	4.96272535536845
GBE1	6.54349551055082
MRPL46	5.84897502242848
CLASP1	5.73038202754886
FARP2	4.39235136028936
ACOT11	3.83966590731228
LDHAL6B	2.85002149824963
MAPKAPK3	4.79989985140627
NCAM2	2.88058394520543
AFAP1	4.30864955072904
PRKD2	6.07391485414448
OR2H2	3.44141069995747
ZFP36L1	7.43167956910694
DZIP1	4.50640988970922
GPR161	4.42999803910266
RNF146	4.94051478793941
NKX3-1	3.76640556550433
CCNB2	8.41179193535338
ZNF10	4.25596228595663
WDR74	5.56189633541993
FAM134A	7.92740001690352
PCNP	8.23052419018195
PURA	5.22852793255303
DNPEP	7.98044860928201
ERBB2	5.77275785250531
CREB1	5.74978546066623
NEO1	5.88033694285536
DDX3Y	3.2724106627175
RPS3A	12.4638329073596
MXRA7	9.30389345989732
LGALS3	9.56261556193594
GLT8D1	7.55831864046359
TMPRSS3	8.86234327456975
UPB1	3.29878906679040
LAT	3.76173037493588
CLDN14	3.60346346777981
DHX38	4.83313890288367
KCNA3	3.16798908941969
BTBD1	8.57659079326037
TARS2	5.44069722816532
SKIV2L2	8.23973049663956
ABCF1	7.85510685408361
CDT1	3.19661443242657
ZHX2	7.57113230591232
FCF1	4.57339929450897
LRRC49	4.22604301968327
GUCY1B2	3.72868616470526
CD28	3.35329990402531
SMARCA4	7.41040774382877
SEPT2	8.6958379629316
SOHLH2	3.322103506527
MCOLN3	3.86218613457633
LRP8	5.11263151302215
TAGLN3	3.7920358210906
MASP2	3.67207869121475
GPATCH3	4.49669533041424
TTRAP	8.17051650048862
AGL	7.55384159482514
NFE2L3	4.33536268385767
PSD4	4.08456771617665
PALMD	4.19097123205684
CCNB1IP1	7.08461621052286
TMEM43	6.73131478365433
OBFC1	6.01883145615874
STAT5B	4.38587424657273
C14orf79	4.37097176222724
ENPEP	3.82479747512126
SSB	8.36260630994155
SCT	2.98548767573716
TIMM23	6.72528948718617
SKI	3.47949189786698
SLC22A13	3.13132916121532
AKAP3	3.14838906747795
OAS2	6.33652780729229
KIAA0423	5.75372050382513
SEC61G	9.46547324023457
CAPN11	3.12634921570873
TMEM50B	7.0794839700085
DEGS1	7.69760148985718
ARHGEF4	3.52751614113726
DBNDD1	4.41084182083894
TBL1XR1	4.57220916192734
FAIM	5.80063590784971
SP140	3.521536463567
G6PD	5.13296311144623
NUDC	7.96685331788774
GABRP	3.87002967611747
SCARA3	4.78618964785055
TACSTD2	6.14571094186959
EIF3J	6.22899684434949
PPP2R2A	7.53827278035284
CPA3	3.55221679148331
PVALB	3.22077049978005
BCAT2	6.27550817191196
MFN1	6.03373922590626
F10	3.31374801739402
