Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C07_458630
COL18A1	7.81466499382778
PDZD3	3.24894239713611
TBC1D17	4.04888959302716
COX8A	10.4657451194728
CDCA4	5.83102681271214
C2orf44	4.16614821512586
C9orf16	8.36073833368521
ERBB2IP	8.2806403803752
EMX2	8.97626326255427
FUS	7.1200308973679
NIPSNAP3B	3.68006458116445
TF	3.31759368126362
CXorf56	5.30628786067313
CLCN4	4.14986105956715
PWP2	6.10977805931342
MMP15	4.48560344254157
MTMR14	5.91884386138005
NPR1	6.81044052667733
DNAL4	5.12300314673108
ELAC2	4.39712557107783
ASS1	10.3941410547797
IPP	5.51920479023669
TMEM59	10.0141723871993
POLR2J	8.53112976751782
SEC23IP	5.72239741739691
RGS4	3.72199354725152
UQCRC1	8.89485281843818
SNX6	7.66696726743672
DDX18	6.87139768026229
POLG	4.60376860697232
ADAM23	3.94309641081691
ZNHIT2	4.58446779380831
TFR2	3.52476957627131
NCDN	4.22156765166027
RAG1	3.498905555838
POMT1	4.68606756018212
CYP1A1	3.26391932908426
SNAPC1	5.1290639632115
GNA11	5.64471997197566
CCDC52	2.72660141328272
CAPN1	7.71259458824339
DDHD2	6.15987749446575
UPF3A	5.65076088284613
LAGE3	6.08495367953971
GNRHR	3.03216211983083
UNC13B	4.879360290289
TTLL4	3.97186881253176
PPBP	2.90412301203684
HTR3A	4.32543145831288
SDC2	6.60017244525699
ANKRD49	8.17028038847828
BTF3	9.77979128005603
COX7A2	10.7403220213946
SARS	7.73044557068573
C13orf18	4.28171627412174
CACNB1	3.81305377043216
QKI	5.57025666681158
SETMAR	5.96452207895493
LAMB4	3.22750695364776
MAN2B1	6.155299551169
EML3	4.78000142450701
ACADL	3.09378489082436
OFD1	7.12360377684572
CGA	3.15819808931652
EIF3EIP	9.88071798513266
PEX16	5.48515922191696
GNG12	7.33606792008351
HABP4	5.60368995152217
CNTN2	3.38069026762899
ASNSD1	7.86223343920466
FUT4	4.07345466542954
DBH	3.4711088220069
CD53	6.51414998185184
HIST1H2BJ	3.29563456880414
TFAP2B	3.17438917779463
ACF	3.66700983645436
TMEM11	5.92710690560223
CDH8	3.51976653014529
C3orf32	3.50851474647284
AGPS	4.58747527081093
C4orf18	3.3485555450716
PCCB	7.64695624922611
IPO13	4.5418952728192
PECI	7.61989072812738
UNG	7.77942400467926
C6orf105	3.22193634954194
GSTP1	9.49896859629787
SUV420H1	8.64034005026872
ARHGAP15	4.08057521340091
LTBR	6.31691469900004
TDRKH	3.35853437056143
PSG4	3.21554973678608
SLC9A3R1	5.86892576863202
NBPF3	8.7100375854505
SLC9A3	3.60683113551186
OSBP	6.67772071679466
PRR5	4.2486488636577
CHMP7	4.73675348957015
ADRA1A	3.06048930067003
ASAH1	7.70749194594678
FKBP4	6.9356004025237
ZNF350	5.35970063998334
DOM3Z	5.52780830820767
GIPR	3.68058637772812
AHI1	4.54963439661972
BST1	4.20124779071871
NCR2	3.43188611666534
NADSYN1	5.53710011977214
UBE2W	6.65878481686693
RGS14	4.05279090755971
KRT15	4.69531570665377
SCN11A	3.57633487024942
GFI1	3.67981391863746
FHL1	4.96275562206297
SMC6	5.54933075142663
GATA1	3.51659995708887
OSGEP	4.68039193344267
ARMC6	4.5293795551525
HK3	3.52511058358956
PSMD5	7.03613000364586
RSU1	7.75175488563516
RPL4	11.6506175930041
MAD2L1	6.73548816048314
RBPMS	4.51839935213930
EIF4A3	8.51279554893673
E4F1	4.38788480230984
DLEC1	3.45859885722921
PRPF3	6.00461310269645
EMR1	3.26672264214121
CHMP2B	7.4969367722808
CAMSAP1	4.39627172717164
RPS21	9.26542232810069
XCR1	3.11521069907140
ARID5A	3.85707843257016
RBM6	5.76598885071932
UBE2N	8.08673150708494
KLF4	4.89025137953322
MGC4172	4.77696889439207
LMO4	5.8834435318291
KLKB1	3.30655529788481
HDAC3	5.7896056792227
HP	4.71655731265537
SCHIP1	4.669398403515
BTK	3.59765750469036
KRCC1	8.18160072975682
PRND	3.03030493675525
C6orf27	3.30413431859383
PIGL	3.56806930126793
CLCA1	3.48701664298545
C1orf112	4.72836190866464
OLFML2A	5.62122030828229
HUS1	5.10024349513125
SFRS6	8.1291498274323
CXCR7	6.91585832202364
UIMC1	6.77665621532405
FXYD2	3.40134907396510
GOT2	8.07342589876038
ZNF667	4.78688488503127
TFEC	4.00007240287918
ATP7B	4.06299458065579
RAB38	5.91610788473324
POLD2	7.2932939840689
PPM1H	6.26593818902465
DCX	3.36549172223187
NFYC	5.45428272435087
ZNF228	4.30157266554577
KIN	6.1751494592057
PLSCR4	6.96097860652047
HIST1H4I	3.79354963186572
PPARGC1A	3.59733117686155
HIG2	7.78070845899924
KCNK10	3.92097773874110
EXOC1	8.36398766629278
OR6A2	3.70199117258339
ETFA	8.9261393332355
PDAP1	5.12536601296097
C19orf6	3.67352819915061
POLRMT	4.0233690924457
ZNF146	8.20053691277291
MIA2	3.19330231040073
LY6G6E	3.33393057310282
EIF4E2	7.91487915995348
NENF	4.77357176923602
HOXB5	4.08073459242715
ZNF324	4.28238402286643
CUGBP1	4.34453119909494
ENTPD7	4.22979914451019
TTC13	6.41888048815009
GJB5	3.24207840022752
PRSS22	3.70396892702144
CYP3A5	3.51628386711734
MBOAT5	4.73113835132986
CUL4B	5.95480191725186
CENPJ	3.56791651387834
KIAA0664	5.75433766441122
PITX1	3.975307468932
PDGFRB	4.73974796206799
RDX	6.15350502698165
CELSR3	3.66933968375012
JUND	5.84021635491322
ITSN1	5.33874440610669
CHRNB1	3.75152465005799
EHBP1L1	3.96255027258222
C19orf2	7.38759600496049
FETUB	3.09693306439397
CAMK2B	3.57765713089635
DCTN1	5.44163700658207
TNKS2	6.81349703872397
MRTO4	6.26128634746622
C1QBP	5.8631293797443
TTC3	8.73777794904107
NDUFB8	8.2438073762786
CADPS2	4.38551369182726
EDG2	4.0446234113376
MYF5	3.13400525504413
SEMA3G	3.583869767851
IL23A	3.49690228305934
GJA9	3.46233825983878
R3HDM2	6.15723944551497
C5	3.62410110887413
SLC2A10	6.20937795158961
TRIM45	4.63946160685087
TSP50	3.87148792574005
PAQR3	5.35964394392619
ANKRD26	3.33187969379227
TCP1	7.52827572403536
TMED7	6.97490721170958
CMA1	2.95069587075162
PTCRA	4.10149357076649
HCRTR1	3.29126036798738
FST	4.46976948530069
PAWR	4.40832274299276
LDLR	4.61739493430377
ASTN2	3.96501588722655
SCRN1	7.54795344011538
GPATCH8	5.8399801176523
KIF4A	5.1210675562285
TANC2	3.21301133964563
ZMYM5	4.33776547776715
PGM1	8.06003866655653
ZNF586	6.6064404569069
POLR3G	3.41340144691412
CPD	7.03412055204889
SNCAIP	5.07635584347718
DCT	3.29947439546619
HLA-DOA	3.71974475786053
TANK	7.58002170222167
RCAN1	5.43195393941404
UPK1B	7.91661371379361
DNAJB4	5.10790347076577
UGT1A8	3.18438429911782
LIMD2	2.97680558835743
HIST1H4L	3.48712425516233
PECR	4.98051389409876
HSPA2	5.83810412208907
SERP1	9.645189938303
TACR2	3.21482394110365
NUP85	6.22000893606164
CD177	3.29341818330614
GPR135	3.05976726148962
PIGG	7.65637237841803
LGR5	6.52939361580271
JAK2	3.86020229635584
DPYSL4	3.31762514494427
TM9SF4	6.72389473237139
PTHR1	3.69101280675328
SIRPG	2.81157734814895
ZNF264	4.07281806878952
BICD1	5.10279637716818
RAB5A	8.53571582231285
FLJ13224	3.17446034737968
METTL5	8.94984505174885
HERC6	7.41914006809611
CASP1	6.24285151458997
USP9Y	2.83163671210055
LRP1B	3.12327633496181
XAF1	7.85050849393661
PLA2G4C	3.80550221686581
APOA2	3.13352166985573
SPAG6	3.08002147839859
KALRN	3.23937083527178
SECTM1	5.49980842668511
THOC7	9.08788557336632
IFNAR1	5.23894317460325
TCTA	6.88893281502396
NY-REN-7	3.9278679129143
TALDO1	9.64406046318435
B2M	12.4343889829156
LPPR4	3.40328604796594
SQLE	8.12597259489132
SEPHS1	7.13869209079234
EIF5A	6.00592089103799
FAM49A	4.26203116892903
YTHDC2	3.83519247788727
EHD2	4.00659128968682
NCF1	3.54269266195848
SPG7	6.702091921869
ZNF614	3.79461645544773
HOXA5	3.55074173688102
NUP133	8.52771382863766
FGF12	3.68160560100394
SLMO2	8.25460999509266
INPP5B	4.42233378412993
PPID	6.2847858425041
SNTA1	4.51064876824840
IL20RA	4.66068329869484
UBE2J1	6.38768408310571
CACNG2	3.04017950157857
GCM1	3.25794210935587
ELF1	7.26088465566431
TLR5	5.21367842946482
TCFL5	6.59509263194094
C1orf107	5.7421672455078
C19orf22	6.70019055991318
SAFB2	5.94367450508492
MAP3K7IP1	3.75701891945818
NCK2	7.81334114204306
OXA1L	8.31436238084799
KIAA0652	6.15354893933896
KLRG1	3.32556197945927
FRAG1	6.35642832746413
ZSCAN12	3.10263188885497
PSMD12	6.59239293354356
E2F4	5.35078207619076
CLEC4M	3.42278917776412
KIAA0999	4.97608037282352
CLDN10	3.97721038623550
MGC13053	4.07469076328648
TAC1	2.90127009194253
GYPA	3.24460337161212
HPCAL4	3.14660798344466
TRAIP	3.83596354975447
MEX3D	4.76231998817422
KIAA0232	7.66203506537588
ERCC8	5.50388334866459
NFAT5	5.75098436128638
GPX4	10.0667446907225
CSPG4LYP1	3.07119113384828
KIAA0368	6.12310247953535
FBXO3	6.73049936766275
DVL1	5.58337376777749
CMKLR1	3.59914964730326
GPR157	3.13656860462054
TYMS	7.40509444769115
OR52A1	3.07850950017709
PEF1	6.38070625100122
ZNF750	3.31124414428221
ALG9	6.18638374616804
MCM5	5.03312200312673
SDK2	3.5049535184285
BAIAP3	3.58457973122257
RABGGTB	6.00538794590832
KCNK7	3.25277080603733
PTP4A3	7.17801222943437
ANKRD40	4.08946228101911
CALCOCO2	7.0770914767056
TMSL8	5.16075300397404
SNCA	4.32221259493134
ZNF551	4.53310310032441
HBQ1	3.23234421544181
ARHGAP26	3.93813661317387
GEMIN6	7.2645843405255
HRAS	5.20249289051511
KLRC4	2.66743188416638
BSDC1	5.00009389947153
DSC1	6.93956181839236
RNF43	4.67061195077201
NDUFAF1	5.94989811465843
MAP2K4	5.6293384975111
FOLR2	4.21246744137582
LYZL6	3.52885408905575
EPB41L3	3.49879516754862
TEKT2	4.21907765535729
CDKN2B	3.67970827307558
WSB1	5.76030412528638
ZNF480	4.33791271315267
MAP3K6	3.64151213046781
PROS1	7.26361808285593
PSMB8	8.86046442087693
HN1	7.68877704939759
MAS1	3.2991610548937
APOL1	5.17724585060201
CSHL1	3.1735106224727
ZBTB7C	3.0273610315311
AHCTF1	6.08574555412813
SAE2	8.96619262650166
ITGA2	4.54034529186791
AP2S1	7.87319560295192
P15RS	6.70689445064824
MME	3.64687694788439
VAT1	6.54984599389085
MAST4	6.54288710043157
TUFM	8.61141964006949
KRT33B	3.28223822230787
THEG	3.77401466176476
KCTD2	5.05742660552434
WDR26	10.0599692115192
MFI2	3.22300636702355
KRT34	3.07472064786053
NR4A3	3.27728938686814
SGSM3	4.34878798185089
ARSA	3.79085138231166
TOMM22	5.59064632315375
SOCS3	3.41707306807405
UNKL	3.97651579061581
POP4	8.51607739135375
BHLHB3	9.5014794545956
MALL	5.68458598211955
SOX15	3.24333192187775
CCNA2	4.71586032018187
PARK2	3.16935696469805
GPR124	3.87519279572458
TMEM132A	4.79742296580781
CGRRF1	6.55943754327035
RUVBL2	6.78908125929008
MCAT	5.16409456596482
WNT10B	3.37462362927564
ISCA1	7.74114188649128
RPAP1	4.04250303087834
C12orf48	5.13461087946185
RAI16	4.76395481780341
RPL27	8.90457371214793
EPN1	3.64670921448179
MAGI1	3.01370347113264
GBX2	3.21730944883941
SLC35A1	8.35355378738962
GAL	4.95665912898268
SLC14A2	3.20091700896425
RDH11	7.13508329367571
ZNF518	4.31622531350153
PCYT1B	3.24195566402019
AUH	7.3507339297514
EIF3H	10.6629280088228
KIF1B	5.3632508935805
MBD2	4.44879575188493
AMOTL2	8.11715637805318
C6orf120	5.94632902772889
PIGT	8.43005612156041
PSRC1	4.07666377551794
PLA2G10	3.68795932433596
ALAS1	7.19856928749309
FOXO1	6.10667475213385
C17orf62	5.85257122663917
KIF5C	5.52099375019302
DUSP10	4.5114640936229
CRLF3	6.32046605212472
CLCNKB	3.48589550203439
PSMA5	8.28812793984716
FARS2	5.97258256338047
CCDC28A	7.18085142740264
AMPD3	4.65155551065226
PIAS1	7.54811070869076
ADCYAP1R1	3.39722860955322
TMEM134	7.16162336983262
CDH20	2.93413464372086
FBXO7	7.76869519634763
FLJ14213	4.67575076684683
ZNF3	5.49720047179480
LRRFIP1	7.31378786695711
TMEM49	8.55518181380535
CNOT2	7.2871492804744
CBX2	2.74890673850050
ZC3H14	5.92099336189854
ALDH5A1	6.3975128740058
HNT	3.61630047331857
SERPINA4	3.02900896281662
FLJ20920	4.98512611623245
CRTAP	5.82941973560819
DDX50	8.08396212943827
STYXL1	7.3463978095599
TK2	4.84982407746398
BLVRB	6.28128541852822
STMN1	6.03707987624568
GUCA2A	3.20075346016099
DPP6	2.97793861407452
GALNT10	3.83408135587513
STK39	4.95037505903584
MMP24	4.65598714003377
CKS2	9.41974163034743
RHO	3.70781534554819
BANF1	8.99560189792243
CR1	2.95259871703003
RPS6KA2	5.1373379731329
HMBS	5.26271683358263
C20orf112	3.70286712825779
SLC25A24	6.98297364904105
MRPL22	7.31779721705913
SLC25A15	5.53959085559351
GADD45B	6.33590169254867
TDP1	5.21691085960928
ZNF287	3.50919920948215
DAAM2	5.62652852591442
C11orf57	5.51920275020153
RFK	7.81597141537968
ZFYVE9	3.83659486451885
TCTN3	7.10884091002645
STCH	6.36507422712856
LOC283871	3.34814352268074
NDUFB3	8.69759003707121
DEFB4	6.89226255089009
FPR1	3.4756870528769
FMNL1	3.88949532962085
SEPT7	8.95255783919982
PTCD2	4.48188785353531
GNLY	3.48905512410265
GRAMD1C	7.74656178196347
ZNF165	5.06310504631121
TR2IT1	4.75964197351252
ARMCX3	7.71900782519076
NDE1	5.63223233170532
MAGEF1	7.44201469620846
ITGA10	3.77301139534529
ARHGDIB	7.74250537497091
FSHB	3.52497935372095
ANXA2	11.9859050678412
HLCS	4.44420304495374
MCF2L	3.91920413767626
AK1	7.03444317267802
FH	7.84963474187034
LGALS2	3.64264073743672
SYNPO2L	2.80487880337170
KIAA1045	3.28757669784475
C1orf183	4.43523125369465
MAGEA8	3.06543635064209
DGCR8	4.23573174535354
GSR	4.19612841953232
NEU2	3.27121536944186
HIST1H4B	3.54883613358113
CACNA1C	3.1330503122364
FAM20B	7.01694563353227
HES2	3.11407670491564
PDCD6	9.67504454508946
INTS7	5.34556375075789
AMPH	3.7222454320402
UCKL1	6.9800961597102
ASB4	3.13465615397141
C10orf97	4.81976697318488
ALDH1L1	4.33237288106843
CCL23	3.18628550224774
OBSL1	5.05900012175048
SLC12A7	7.40366247027206
THAP4	6.88488950330233
RBM4B	5.78723641409168
OGFRL1	4.60824297594938
KIAA0831	5.98378854902077
C12orf11	7.27917243500547
PPP1R15A	4.20766929559
KIAA0240	5.77399494924931
CD1B	3.23635206202053
FCGR2A	3.65773854490332
MDC1	4.87251341337225
MAN1A1	4.04189038221823
KRT9	3.30141581279473
HTR1A	3.17763441297230
OCEL1	5.24940067047774
ATP11B	5.88507343042262
NLGN4X	5.39688812360728
FBXO34	8.0811614138093
ALOX12	3.50372373114773
RB1CC1	7.16291679762436
PCDH12	4.37246669848781
RPE	5.39492029929556
EIF4E	5.92580133525486
CSDC2	3.77998700184333
ABHD5	5.5643666452453
TMBIM1	6.94732463172524
PET112L	4.14858829535856
P2RXL1	3.02116586814242
F2RL2	3.14526563303422
TRMT1	4.73893657862743
IMPG2	5.67416489212122
LRRC32	7.74048909924365
BGLAP	5.14322095299592
HTR4	3.28208660803996
MRAS	4.61068008002259
TRAF6	5.08418294740549
AXL	4.24388725699874
ATP2C2	3.55364171414557
LMNB1	3.99508462698018
TELO2	4.00010129422525
PNPLA3	3.52453215029351
CSNK1E	5.69328733082029
SRP14	10.003830295955
KCNQ4	3.1595775845603
PIK3C2B	6.02932952650972
C15orf15	8.62328328315285
TUBB2B	4.1578912014493
USP15	5.76044707767922
C12orf41	7.31500039995917
CEND1	3.76700287257782
RNF31	4.55886290640834
TCEAL2	3.69672052640113
PTGER2	4.44592618741248
UBN1	5.96531038225002
SLC5A7	3.16679289559982
SLC31A1	5.95386526683203
ADAM29	3.28057864995307
ST7L	3.78203297792526
GFOD1	6.27863463149426
CTNNA1	8.61626401064084
HRBL	3.89930528758479
CBX4	3.52603793567407
NTRK2	3.4746638822353
FOXN3	4.54909298459276
MFGE8	8.46654128266598
PFKFB2	4.06333302989951
TAS2R4	3.52411769693232
SH3TC2	3.27547790747675
IL10	3.12632069681977
PXMP4	6.36196960122081
RNF167	5.87277875808776
PRMT5	7.58251540649803
TSKU	4.95507455258909
ATPIF1	8.06591586260465
ETV3	3.27265256380828
PAK7	3.03572471321058
PDLIM1	8.54002005022628
CEP63	5.89482849267309
WDFY3	5.45003471914531
RNF126	4.84363874905123
DPM1	9.06699410006538
CLIC4	6.62270739057193
ACR	3.69118271097510
KLK7	9.07109340044696
ALOX5AP	6.72187342776058
LRP1	4.91800954144735
TNK1	4.26846361590995
TAS2R9	3.04112804978789
ZNF16	6.25808779737673
POLR1B	4.80128405338525
SLC8A2	3.59997207392377
OLFM4	2.76494496813439
TACC1	4.46908257749789
SAMHD1	6.95549365222234
ATP13A2	4.17058159642198
KRT4	4.86910063146184
PAX6	3.26513813955177
SCG2	3.59082058835911
SLC17A6	3.18455153002317
TUBB4	3.81022143096630
PADI4	3.17501845731414
FMO3	2.80725860855828
NLK	3.66609882363669
POU4F3	3.03537922058988
MDM2	3.51930654832957
CAPNS1	9.57951010618995
SDF4	6.64258532505393
ITGBL1	3.84233135100861
TAP2	5.23753938205677
OR2C1	3.08621658219717
KLHDC3	7.01373686067976
EFHD2	4.98178361475404
GALR3	3.63817780212726
NBEA	3.2482762159082
ABCA6	3.24788290588537
ABBA-1	3.59830596301337
GNAI1	5.08255660423968
CLDN3	8.69738143199586
AKT2	3.21019004415298
EGFR	4.7935845571382
VPS4B	7.31542116668107
RBM16	7.44290376928623
GALNT6	4.98387255288388
ZDHHC3	5.62433966099348
SLC25A4	6.62784599552458
CYB5B	6.37438908261602
NDRG1	8.55050655102287
SESN1	6.35025925742215
GBE1	7.13566654938785
MRPL46	6.64012719356055
CLASP1	5.42625758740731
FARP2	4.14418381845172
ACOT11	3.58099847782675
LDHAL6B	2.92526204009156
MAPKAPK3	5.73472656970283
NCAM2	3.27323899489601
AFAP1	4.39857761695123
PRKD2	5.87098492326571
OR2H2	3.32954576647021
ZFP36L1	6.86864228950866
DZIP1	3.93246069048749
GPR161	4.91998295833275
RNF146	6.29709244634088
NKX3-1	3.82295547988242
CCNB2	8.00005795698918
ZNF10	3.95329328534873
WDR74	5.74703251289887
FAM134A	7.852955006699
PCNP	8.69124693914611
PURA	5.06329220949333
DNPEP	6.67208290073659
ERBB2	4.93354028715129
CREB1	6.33101340735846
NEO1	5.7536917400691
DDX3Y	3.25954343799605
RPS3A	12.4375798879481
MXRA7	10.0187779831763
LGALS3	10.9818942071829
GLT8D1	7.28125555808565
TMPRSS3	9.5822846549112
UPB1	3.34311521540208
LAT	3.88235068421270
CLDN14	3.66699423879217
DHX38	4.47537535343649
KCNA3	3.15024745864645
BTBD1	8.29993394101713
TARS2	5.6338873387845
SKIV2L2	8.31270558808444
ABCF1	8.23598659227098
CDT1	3.30291066291868
ZHX2	6.44503051125617
FCF1	4.71607265694859
LRRC49	4.01270926705129
GUCY1B2	3.55895887022533
CD28	3.19015171288698
SMARCA4	6.36497060233844
SEPT2	9.71631552853994
SOHLH2	4.19714303694949
MCOLN3	5.25124343567884
LRP8	4.50853699088440
TAGLN3	3.80984171049737
MASP2	3.46443818572091
GPATCH3	3.89077089932701
TTRAP	8.97659182882887
AGL	6.75306634360698
NFE2L3	4.98486718325518
PSD4	4.04413510065898
PALMD	5.85502575180347
CCNB1IP1	7.98186756127845
TMEM43	7.30396130559942
OBFC1	6.4784148871409
STAT5B	4.19687898396394
C14orf79	4.3405446285579
ENPEP	4.04672835891677
SSB	8.51501123212003
SCT	3.10305004000342
TIMM23	7.47203309544802
SKI	3.59745337373912
SLC22A13	2.90209730466878
AKAP3	3.3882113878217
OAS2	6.49229037047074
KIAA0423	6.97845054655823
SEC61G	9.2996770103608
CAPN11	3.26356751087033
TMEM50B	9.3612042156349
DEGS1	8.59219102241644
ARHGEF4	3.82944064084174
DBNDD1	4.43135961701219
TBL1XR1	5.31745940091332
FAIM	6.44558109210564
SP140	3.01487760338214
G6PD	4.32770942163889
NUDC	6.3068336691941
GABRP	3.53297378411259
SCARA3	5.96055119948188
TACSTD2	5.56947726930845
EIF3J	6.39880435085483
PPP2R2A	7.7040080955169
CPA3	3.71866038051543
PVALB	6.99943587261739
BCAT2	5.51246475945497
MFN1	7.1458637518753
F10	3.50004825371152
