Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B06_491112
CAPN1	7.17204883721064
DDHD2	7.08274548334188
UPF3A	7.53615814978329
LAGE3	6.73529922097332
GNRHR	3.24054475676340
UNC13B	5.51027160285695
TTLL4	5.52123080048767
PPBP	3.86337925103403
HTR3A	3.88409364354522
SDC2	5.58637390232117
ANKRD49	7.56329532354839
BTF3	10.5423504716117
COX7A2	10.4442562607156
SARS	9.16715701963635
C13orf18	4.45518760479494
CACNB1	4.05399595944262
QKI	6.10758377894569
SETMAR	5.31076045709309
LAMB4	3.2502632821854
MAN2B1	8.44743767389625
EML3	6.10354362587066
ACADL	3.39896296512878
OFD1	7.67962366515677
CGA	3.79489701525654
EIF3EIP	11.0190139283993
PEX16	5.21858097273935
GNG12	8.33440178139789
HABP4	4.94665252493511
CNTN2	3.55294038963661
ASNSD1	7.7459416954866
FUT4	4.08503215693542
DBH	3.36377918388659
CD53	8.75686086946514
HIST1H2BJ	3.59122282536066
TFAP2B	3.31989740870282
ACF	3.88001102936092
TMEM11	6.02499403582974
CDH8	3.28909650536569
C3orf32	3.73671685141423
AGPS	4.39520083416739
C4orf18	3.46516094556656
PCCB	7.31253207666458
IPO13	5.36307493210395
PECI	6.52154101627116
UNG	6.71203174971946
C6orf105	3.81996153560973
GSTP1	8.88825022320142
SUV420H1	8.27550305684073
ARHGAP15	4.41542664353026
LTBR	7.04180501165892
TDRKH	3.95049280210732
PSG4	3.41924090320955
SLC9A3R1	6.02107705898872
NBPF3	10.0603669242147
SLC9A3	3.48927015909173
OSBP	6.2409501137263
PRR5	5.40720966485319
CHMP7	5.05324778891551
ADRA1A	3.15624281686874
ASAH1	7.12597874137582
FKBP4	6.72648635423978
ZNF350	4.93391680742471
DOM3Z	5.4757036254854
GIPR	3.91216434356186
AHI1	5.05696740871322
BST1	3.93503345561808
NCR2	3.7163465126642
NADSYN1	4.26512883736912
UBE2W	5.71446427611525
RGS14	3.82149101026436
KRT15	4.97937425417609
SCN11A	3.787817091599
GFI1	3.63129575311644
FHL1	6.20240769516666
SMC6	5.94933782854845
GATA1	3.43423459810731
OSGEP	4.57594945842044
ARMC6	5.27859961203136
HK3	3.31007103698417
PSMD5	7.02589771871612
RSU1	7.48834951072277
RPL4	12.1041711310162
MAD2L1	6.396482230428
RBPMS	4.72283233227933
EIF4A3	9.04784980965603
E4F1	4.44458360191686
DLEC1	3.51542855008836
PRPF3	5.35195907366862
EMR1	3.41759450577107
CHMP2B	7.07914521896175
CAMSAP1	4.26941407840787
RPS21	9.8441680443911
XCR1	3.39552720608974
ARID5A	4.33126071698215
RBM6	5.53953595489758
UBE2N	7.73629436173699
KLF4	4.01140181925127
MGC4172	4.69099139420591
LMO4	6.72994388727252
KLKB1	3.18060546826079
HDAC3	6.88493076089385
HP	5.93244600204266
SCHIP1	5.129876166347
BTK	4.38200533146714
KRCC1	8.57712348419967
PRND	2.94424745193766
C6orf27	3.65912705257134
PIGL	3.42854726172187
CLCA1	3.99813131668084
C1orf112	4.37012424960907
OLFML2A	4.56800491675519
HUS1	4.933110617087
SFRS6	8.19648896732035
CXCR7	7.67509990951116
UIMC1	4.9110753021318
FXYD2	3.35915141209057
GOT2	7.89698726336968
ZNF667	3.60175004940864
TFEC	4.66836813580555
ATP7B	4.80533108548703
RAB38	4.44404363872864
POLD2	7.3074027588341
PPM1H	4.81505312464356
DCX	3.27688474544797
NFYC	5.67119366337666
ZNF228	3.78294893319491
KIN	5.35545259150118
PLSCR4	6.90068285685103
HIST1H4I	4.27577569327486
PPARGC1A	3.00792294320252
HIG2	7.67781844491546
KCNK10	3.92270443576248
EXOC1	7.60678731791197
OR6A2	3.57515593111409
ETFA	7.93812288000134
PDAP1	4.89551685512504
C19orf6	3.33604993573325
POLRMT	4.17025394764018
ZNF146	7.16793229608865
MIA2	3.30533174627619
LY6G6E	3.54277235302646
EIF4E2	8.182943343068
NENF	5.62086359189161
HOXB5	4.09197217246246
ZNF324	4.7901115090846
CUGBP1	4.09842393928439
ENTPD7	4.51929670882744
TTC13	6.29058940440018
GJB5	3.17454827583010
PRSS22	4.18641714757698
CYP3A5	3.17657980444879
MBOAT5	5.14334117114618
CUL4B	5.12344969580497
CENPJ	3.76399401151468
KIAA0664	6.11771443140385
PITX1	3.79483743803673
PDGFRB	4.81875895948163
RDX	5.90835789310351
CELSR3	4.37036747321313
JUND	6.9785642749696
ITSN1	5.21179711823834
CHRNB1	3.82419031084395
EHBP1L1	4.02564735318621
C19orf2	7.69277734377458
FETUB	3.21336309477936
CAMK2B	3.58444496943756
DCTN1	6.32683788435783
TNKS2	6.85620922168574
MRTO4	7.3985930119802
C1QBP	6.09234906224651
TTC3	8.07633088635951
NDUFB8	8.31898639586608
CADPS2	4.4868807972253
EDG2	4.16830148930576
MYF5	3.14491662879058
SEMA3G	3.3747882402153
IL23A	3.64352132133074
GJA9	3.75487557798373
R3HDM2	7.64987276053379
C5	3.96905666122606
SLC2A10	7.1099659579692
TRIM45	5.02325791109526
TSP50	3.75500459848733
PAQR3	5.65034390052983
ANKRD26	3.62876679707431
TCP1	8.75566939090681
TMED7	6.63723523540363
CMA1	2.93662598861574
PTCRA	4.06453687703124
HCRTR1	3.37552139955287
FST	7.39815197067173
PAWR	3.91130621613499
LDLR	5.14036095124619
ASTN2	3.68328978450367
SCRN1	7.64655398604196
GPATCH8	6.04132844755672
KIF4A	4.64252307997848
TANC2	3.39359614477206
ZMYM5	3.58688547513409
PGM1	9.55222629171964
ZNF586	6.05657785292773
POLR3G	3.54649921721109
CPD	6.08771533015273
SNCAIP	4.46915563133682
DCT	3.33763605606866
HLA-DOA	3.80124092511581
TANK	5.80393815379596
RCAN1	4.1707029176236
UPK1B	5.56553746410143
DNAJB4	4.96519718980964
UGT1A8	3.21401282250985
LIMD2	3.97798471639287
HIST1H4L	3.61838931125356
PECR	4.79436083085210
HSPA2	7.09501738607138
SERP1	9.46796705312899
TACR2	3.93605468059613
NUP85	5.94840983252052
CD177	3.49728819847098
GPR135	3.25841032966434
PIGG	7.32386290879761
LGR5	4.0357824270789
JAK2	3.63475865919472
DPYSL4	3.32200252705855
TM9SF4	6.85809030078741
PTHR1	4.16553238126712
SIRPG	3.48388083327931
ZNF264	6.12845757861104
BICD1	5.42740965675258
RAB5A	7.32112312913997
FLJ13224	3.06805578278143
METTL5	8.76705592987038
HERC6	6.35747200110432
CASP1	6.28001431712777
USP9Y	2.99391801629914
LRP1B	2.91117727465447
XAF1	5.50041168835802
PLA2G4C	4.17466103584369
APOA2	3.14727713764907
SPAG6	3.4805965777616
KALRN	3.28500732793501
SECTM1	5.77693386566181
THOC7	8.6826274263981
IFNAR1	4.88741800535808
TCTA	6.77178302385673
NY-REN-7	3.18889983463134
TALDO1	9.34819053970759
B2M	12.1638838053234
LPPR4	4.57301749066971
SQLE	6.0780698371123
SEPHS1	7.27127294171495
EIF5A	5.84403976271634
FAM49A	4.52795931952009
YTHDC2	3.94727914459572
EHD2	4.98447930508175
NCF1	4.33912186968982
SPG7	5.77676684019199
ZNF614	3.73237416695659
HOXA5	4.72358710327949
NUP133	8.49308668571137
FGF12	3.48846364321212
SLMO2	7.553793208901
INPP5B	4.62668403034652
PPID	7.15007992325792
SNTA1	4.60628286794398
IL20RA	3.61438409326016
UBE2J1	5.96982536872546
CACNG2	2.9344388393744
GCM1	3.38114301727031
ELF1	7.49106001543119
TLR5	5.39447891864173
TCFL5	7.59601579698214
C1orf107	6.09965617102935
C19orf22	7.19912099649225
SAFB2	5.71587068645969
MAP3K7IP1	3.53228279190640
NCK2	7.947741797754
OXA1L	8.49196866404213
KIAA0652	6.21852864929237
KLRG1	3.73271697955588
FRAG1	6.64729021161165
ZSCAN12	3.24425087623643
PSMD12	6.5661944780856
E2F4	5.38287741837379
CLEC4M	3.50701935336167
KIAA0999	5.21412995296232
CLDN10	4.89027578259645
MGC13053	4.0049773531192
TAC1	2.57783677443072
GYPA	3.50683708595665
HPCAL4	3.22079248896109
TRAIP	3.97155434153935
MEX3D	4.06208814656611
KIAA0232	6.72233080850161
ERCC8	4.96954821748838
NFAT5	4.93931134766132
GPX4	9.47488985876356
CSPG4LYP1	3.06000501180163
KIAA0368	5.41373341055036
FBXO3	5.81738625815037
DVL1	6.88750548795292
CMKLR1	3.73427103494881
GPR157	3.40307887628049
TYMS	6.79503003903735
OR52A1	3.45856168704866
PEF1	7.18052959331392
ZNF750	3.60784410288343
ALG9	6.01100556475299
MCM5	5.26403376610924
SDK2	3.53085374727078
BAIAP3	3.95119754666204
RABGGTB	7.46903511536849
KCNK7	3.45290706251204
PTP4A3	7.48813973348075
ANKRD40	4.28579178193272
CALCOCO2	7.14666298135923
TMSL8	4.09574388927659
SNCA	4.95173239243069
ZNF551	4.13738769660249
HBQ1	3.23888109134244
ARHGAP26	3.83630881317403
GEMIN6	6.45683252843387
HRAS	5.04638848944216
KLRC4	2.86067923842457
BSDC1	5.47188219108051
DSC1	3.6737429769826
RNF43	5.0157879835384
NDUFAF1	6.24648387505597
MAP2K4	5.22748301004881
FOLR2	5.83579888472282
LYZL6	3.6535028845623
EPB41L3	4.27551968075591
TEKT2	4.3675840524389
CDKN2B	3.12049988279309
WSB1	6.11939505528198
ZNF480	3.52436392002189
MAP3K6	3.98679199413715
PROS1	6.5446369296008
PSMB8	7.52868338163274
HN1	6.31717782702093
MAS1	3.39475796959146
APOL1	4.06523730144182
CSHL1	3.46813962738492
ZBTB7C	3.08398906422574
AHCTF1	5.73036202072906
SAE2	9.69360552926397
ITGA2	3.88119622403308
AP2S1	8.6079337037783
P15RS	6.50478517116259
MME	4.33717447996133
VAT1	7.547149302791
MAST4	5.29716621135217
TUFM	8.85069905004393
KRT33B	3.43707985267353
THEG	3.87080963035884
KCTD2	5.25191951385564
WDR26	9.4807788629536
MFI2	3.16893189941444
KRT34	3.56181314990302
NR4A3	3.53926177511113
SGSM3	4.31716084801477
ARSA	3.60496918288159
TOMM22	5.17541660526772
SOCS3	3.50413026012357
UNKL	4.05277167425659
POP4	8.0059959089707
BHLHB3	9.82130638704377
MALL	3.69291661344958
SOX15	3.52206567908887
CCNA2	5.40983282744895
PARK2	3.42661424510705
GPR124	4.56157172163559
TMEM132A	4.74112182254616
CGRRF1	5.94259942591534
RUVBL2	7.59964774469614
MCAT	6.14097280450167
WNT10B	3.81547496404434
ISCA1	6.76720407571262
RPAP1	4.16098221997437
C12orf48	4.58035300366594
RAI16	4.50006844017148
RPL27	9.33202165610825
EPN1	3.71103611527968
MAGI1	2.98180947846736
GBX2	3.26167171720956
SLC35A1	7.52874239241877
GAL	4.19805769682374
SLC14A2	4.23352957103525
RDH11	7.23335885206422
ZNF518	3.99182844943716
PCYT1B	3.41703403959404
AUH	6.81837514046213
EIF3H	11.3384891270967
KIF1B	8.05446951736996
MBD2	4.58363395381886
AMOTL2	7.99445616417153
C6orf120	6.21768988490174
PIGT	8.50309442836794
PSRC1	5.41174280907046
PLA2G10	3.53435643892228
ALAS1	7.48910928408252
FOXO1	7.39087020839862
C17orf62	6.72289725081278
KIF5C	5.67882834444088
DUSP10	4.40918269665601
CRLF3	7.23587867119221
CLCNKB	3.38996277963659
PSMA5	9.76291604966238
FARS2	5.46123299680982
CCDC28A	6.52900618284371
AMPD3	4.9350054802299
PIAS1	7.03583728666798
ADCYAP1R1	3.52102587051217
TMEM134	7.42380376893501
CDH20	3.02191425788769
FBXO7	8.09469949630294
FLJ14213	3.39625251771023
ZNF3	5.60396403871261
LRRFIP1	6.99481798229567
TMEM49	8.13515987411406
CNOT2	7.29186639888915
CBX2	2.86078682460993
ZC3H14	6.4945278577488
ALDH5A1	5.11314441183344
HNT	4.00368346167097
SERPINA4	3.38306759786723
FLJ20920	5.94534479329772
CRTAP	5.17551087134591
DDX50	8.59610169833983
STYXL1	7.61240104344925
TK2	4.6877686472965
BLVRB	6.03092959406956
STMN1	6.66558704760694
GUCA2A	3.20569393233247
DPP6	3.4845808913759
GALNT10	4.78314452691655
STK39	4.64722443559161
MMP24	4.61150113963366
CKS2	9.08866516653605
RHO	3.60192762451865
BANF1	9.7463058030336
CR1	2.98400324482177
RPS6KA2	5.09958281895794
HMBS	6.52588552862477
C20orf112	3.67298043563193
SLC25A24	8.01954491861006
MRPL22	7.49298709396348
SLC25A15	5.38476267466827
GADD45B	4.7044566098290
TDP1	5.52962976658373
ZNF287	3.90672933566284
DAAM2	4.57839135040168
C11orf57	6.06850375602814
RFK	6.38633247782984
ZFYVE9	4.02748590238230
TCTN3	7.69720122468261
STCH	5.56178122589608
LOC283871	3.36256363957552
NDUFB3	8.3615998092526
DEFB4	3.79417458705330
FPR1	4.39657420979351
FMNL1	4.1528819150423
SEPT7	9.87719584163967
PTCD2	4.64618062236474
GNLY	3.94016355955688
GRAMD1C	5.76458016971577
ZNF165	4.35970452686546
TR2IT1	4.05098600564668
ARMCX3	6.8321981521775
NDE1	4.93017037135392
MAGEF1	7.14585380339496
ITGA10	3.94372135777609
ARHGDIB	8.48490351190764
FSHB	3.79933271432719
ANXA2	12.1009838887974
HLCS	3.74760060857699
MCF2L	3.61206903224766
AK1	6.78054116914455
FH	5.80479364626434
LGALS2	3.44829946355394
SYNPO2L	2.77073364983491
KIAA1045	3.49608246435161
C1orf183	4.62701091373525
MAGEA8	3.14722418201748
DGCR8	4.5023304521342
GSR	4.8140781999044
NEU2	3.2740184937376
HIST1H4B	3.40350424184137
CACNA1C	3.14973177178817
FAM20B	6.14338461539684
HES2	3.09598029014606
PDCD6	8.61973762358449
INTS7	5.06998742216697
AMPH	4.0652705056116
UCKL1	7.2123789735934
ASB4	3.11416664370196
C10orf97	5.23642169956935
ALDH1L1	3.75540687270783
CCL23	3.33634419692374
OBSL1	5.83278138945391
SLC12A7	6.9903119217218
THAP4	5.73087993175448
RBM4B	6.01230211711491
OGFRL1	4.47513980252148
KIAA0831	6.7721894083885
C12orf11	7.1846638135634
PPP1R15A	4.70792527016023
KIAA0240	5.55622092905385
CD1B	3.58194138815152
FCGR2A	7.09783426675454
MDC1	4.74913166212833
MAN1A1	3.78728933038569
KRT9	3.48913023683244
HTR1A	3.50847339997057
OCEL1	6.45098605055733
ATP11B	5.29489540423433
NLGN4X	4.94464576129889
FBXO34	7.90838868073711
ALOX12	3.37102109976755
RB1CC1	7.4311411314704
PCDH12	4.24559114825763
RPE	5.02097688790559
EIF4E	6.56912746368721
CSDC2	4.45546193081842
ABHD5	4.78270092980527
TMBIM1	6.46845376397664
PET112L	4.74547655824508
P2RXL1	3.23309110296783
F2RL2	3.28623525630322
TRMT1	5.67501266111208
IMPG2	4.31668880686654
LRRC32	5.26357424435315
BGLAP	5.44877029889205
HTR4	3.49443117329374
MRAS	5.04766662238126
TRAF6	5.26365676278157
AXL	5.18694496852672
ATP2C2	3.43154453221768
LMNB1	4.43926098065239
TELO2	4.16143915877303
PNPLA3	3.51134513020716
CSNK1E	5.70093049959811
SRP14	10.3318113720105
KCNQ4	3.27520279880145
PIK3C2B	5.81714439786438
C15orf15	8.20817629885248
TUBB2B	2.88115009737031
USP15	5.58034725255366
C12orf41	7.24653664407733
CEND1	3.71126470985685
RNF31	4.93254043802261
TCEAL2	5.20105720027044
PTGER2	4.30249515601335
UBN1	6.13714203347217
SLC5A7	3.62779401880513
SLC31A1	5.51158352978027
ADAM29	3.75220309609296
ST7L	4.32352774705881
GFOD1	6.2732229139213
CTNNA1	8.58102687527707
HRBL	3.67031122628332
CBX4	3.88329781069345
NTRK2	3.58614170500119
FOXN3	5.52268412887851
MFGE8	7.00273794386491
PFKFB2	3.97739156048988
TAS2R4	3.71793941408239
SH3TC2	3.33122818226162
IL10	3.99152885240888
PXMP4	6.19312104739617
RNF167	6.36563815735403
PRMT5	7.78749240729642
TSKU	5.45925337106091
ATPIF1	7.94170039225422
ETV3	3.14903630242082
PAK7	2.99121742696891
PDLIM1	10.0834096931255
CEP63	5.5249650109352
WDFY3	4.86067961726324
RNF126	4.69615676702293
DPM1	9.5851337852731
CLIC4	6.21609010554122
ACR	3.77490747698479
KLK7	6.70765149600213
ALOX5AP	8.87992636203107
LRP1	5.20429441569826
TNK1	5.06803133791017
TAS2R9	3.28384333761121
ZNF16	6.20700895640408
POLR1B	4.84367133257746
SLC8A2	3.89331356778747
OLFM4	2.95288020941744
TACC1	5.18523175567702
SAMHD1	6.67466921738748
ATP13A2	5.03453015537676
KRT4	4.70110029777101
PAX6	3.53685025236697
SCG2	3.44781548734998
SLC17A6	3.61208984847852
TUBB4	3.68844327035187
PADI4	3.18319647769272
FMO3	3.26329499334161
NLK	4.0085968573783
POU4F3	3.27348915193232
MDM2	3.52513066142367
CAPNS1	9.24615707005129
SDF4	6.9614030606436
ITGBL1	3.70184727814042
TAP2	3.78337996379661
OR2C1	3.60351972418212
KLHDC3	7.01084443791677
EFHD2	6.04833237430548
GALR3	3.86597136809592
NBEA	3.19934344844211
ABCA6	3.27823930171687
ABBA-1	3.81826024794162
GNAI1	4.89564276661396
CLDN3	7.7451729843029
AKT2	3.38947865417586
EGFR	4.37798335459778
VPS4B	7.28664109078552
RBM16	7.97702499539059
GALNT6	5.30112076061332
ZDHHC3	5.26746952089771
SLC25A4	6.32626667197876
CYB5B	5.37158935722309
NDRG1	8.8562171069615
SESN1	5.7883876774534
GBE1	7.456354665799
MRPL46	6.43815134416826
CLASP1	5.51232477794843
FARP2	4.73982540904962
ACOT11	4.19582454077127
LDHAL6B	3.10957467407143
MAPKAPK3	6.01913918435489
NCAM2	2.84335629570881
AFAP1	4.45720976893973
PRKD2	6.04507471824324
OR2H2	3.24797849182130
ZFP36L1	7.44344403271448
DZIP1	4.12860860872667
GPR161	3.86283946347211
RNF146	4.6370899322789
NKX3-1	4.00492747767208
CCNB2	6.92499929156664
ZNF10	4.06647865035335
WDR74	5.59858652661034
FAM134A	8.15330369335867
PCNP	8.4221860614903
PURA	5.10962727645181
DNPEP	7.0717449950699
ERBB2	5.60532860698351
CREB1	6.25299697239224
NEO1	6.47974264895784
DDX3Y	3.58067629432837
RPS3A	12.9419244870099
MXRA7	9.88157423902297
LGALS3	11.1865288326451
GLT8D1	7.62311390057045
TMPRSS3	8.9290487770719
UPB1	3.15358527425788
LAT	3.73582073307457
CLDN14	3.56146777385867
DHX38	4.44941643908822
KCNA3	3.33389618824476
BTBD1	8.72403717345478
TARS2	5.67395750725254
SKIV2L2	7.63808331898824
ABCF1	8.065015372764
CDT1	3.02590548915074
ZHX2	8.12362382511549
FCF1	4.92237879002463
LRRC49	4.69218489846152
GUCY1B2	3.26816331717068
CD28	3.26061981372187
SMARCA4	7.6002232711589
SEPT2	9.59882615514183
SOHLH2	4.85307231065224
MCOLN3	3.83187335321909
LRP8	4.76850066243505
TAGLN3	3.67636205115326
MASP2	3.65572166947737
GPATCH3	4.7442084901302
TTRAP	8.11003782791398
AGL	6.95851793545291
NFE2L3	4.07327976829946
PSD4	4.2763388461541
PALMD	5.84246112746127
CCNB1IP1	8.78416414312946
TMEM43	7.38520637909082
OBFC1	6.21168217442145
STAT5B	4.40624056445318
C14orf79	4.43166681828858
ENPEP	3.80929328877954
SSB	7.79253653029364
SCT	2.93603059027872
TIMM23	6.83537726043499
SKI	3.52593605406228
SLC22A13	3.29599476375982
AKAP3	4.09878035737192
OAS2	5.13461495265928
KIAA0423	5.82501893130453
SEC61G	9.2922251481315
CAPN11	2.93102141365450
TMEM50B	7.59365543491085
DEGS1	8.8056840524631
ARHGEF4	3.48300842048703
DBNDD1	4.54317770580784
TBL1XR1	5.05609985854386
FAIM	6.35318708255117
SP140	3.36286819006246
G6PD	4.32518575556101
NUDC	6.9355045480282
GABRP	3.67603593591967
SCARA3	4.42669715826955
TACSTD2	6.29306632787696
EIF3J	6.48271996045982
PPP2R2A	7.0851944489154
CPA3	4.36559797927869
PVALB	3.23881332135299
BCAT2	5.8437159899797
MFN1	5.69809440370392
F10	3.06920029050565
