Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C11_491140
SORL1	7.4949041573903
NAT10	6.77118870070833
CHD1	5.54888821279107
SYN3	3.63847380923331
DMC1	3.82435853997412
SLC22A2	3.69108599052331
SERPINF1	9.26506701210814
C20orf27	5.79862397367718
OR7A17	3.12592421011172
RPS6KA5	4.31694811035938
LHB	3.16748200352087
TAOK3	4.49875512384331
STK25	6.15952307678395
SLC12A4	3.45663766781967
BRCA1	4.08606040004510
GBL	5.27737467210324
C14orf108	8.2091973583606
CDC25B	5.59949497376182
BMP3	3.18079119329134
MAP1LC3C	3.41815617009337
TMEM180	3.73475209689299
CRYGC	3.66531552989576
SLK	4.74091478749522
POU3F1	3.17358412270506
C20orf32	3.75935122131224
USP52	5.85444392559048
HIGD1B	3.92864062618239
BAZ1B	5.30458987594615
USP6NL	5.35804119134059
SLCO2B1	4.17479161311707
ABCD4	4.37985518737739
DIMT1L	6.13859585661104
SLC25A46	8.15512240780172
LARP7	6.91817992059055
TEK	3.89506904998693
CD160	3.80422064944691
TERF2IP	7.6579609180307
PHF20	5.94811382805773
COL1A1	9.0219123945964
KIAA0090	6.40510314956037
GTPBP1	4.49768412056872
GRK5	3.63790748652316
AP1S2	5.28866869331909
RAB33B	4.853884702445
CA11	4.73070292804672
ALDOC	7.08443795740164
NUDT1	4.79722781394988
ZNF212	5.02080381791994
ACBD3	7.29820607853219
ZNF83	6.23533368517665
PRDM2	5.05322375485907
GDPD5	4.53614640832837
PDCD4	5.6875889436832
CEP350	5.515336023734
FOXP3	3.12696058181006
SMYD3	7.87100636321092
CST7	5.55211990895814
SELL	4.56340367861456
CIAO1	7.02368651289169
LGI2	3.50398546550238
WDR45	6.92371629022482
ANKRD6	7.57941400347558
LTBP4	3.99194121464982
PSCD3	3.26875043351377
PYY	3.12978217165082
KCNC1	3.25939646009719
SIRT6	4.13176953068637
CCL19	4.08237663450652
ARHGEF9	5.5221490326009
ABR	4.07303177032254
C10orf22	6.36156072327452
STK17A	5.09334792460991
FOXE1	3.84268228644415
GML	3.28957695638445
CNGA3	3.33639446054187
CD38	4.25315441635564
ZDHHC6	7.37234885587942
NEFH	5.81664747127068
PGBD5	3.73726137400338
CTDSP2	6.83664311203433
RMND5B	5.59988799136656
ZNF257	3.73790613580395
DUSP4	3.79845400209109
FLJ22167	6.55543554820275
EXOSC7	6.73533072982777
ROR2	4.00580852811601
FOXM1	5.1281301350771
ZBTB48	4.72947086575112
BUD31	8.16296887314922
MAOA	4.49893963210432
CCDC41	4.11567046005919
TNNT3	3.78571606064309
FBXO11	5.463757837637
GYPC	6.13535592656775
PLIN	4.07579444864865
RFXAP	3.35812089494261
C6orf15	4.21228753139203
RNF4	7.95562871384499
F8A1	7.49200351597976
PPP1R3D	4.30775057974155
GRB2	6.67791971393735
TPM3	3.25854533180363
SYT13	3.77325613917649
EPB42	3.51140340661521
RP5-1077B9.4	5.65365091705466
EIF1	10.5248098606892
CETN3	7.32795428396421
FPGT	6.2984227164507
PRY	3.44868360414085
NTHL1	4.95241502429695
POLR2B	9.13604503054784
RPS28	12.1529727152895
GDF10	3.49554680105358
COQ9	7.75493998776589
P2RX3	2.70364582555224
GCC2	6.46146058713067
RARRES3	6.07944197636025
PLXNA1	5.43421105074468
WBP4	4.44545783279504
KIAA0100	6.15887313616348
PMF1	7.35508193185968
HS2ST1	6.05746693116395
CRELD2	6.68530081183484
C8G	3.07587619975847
CD82	5.36677882783705
PMM1	4.46349007377388
CBLL1	4.12571489178495
LIM2	3.1944797396933
VAX2	3.67596219998094
SETDB1	5.35542247979964
LRAP	3.00133603034558
GCLM	6.48822004339254
CPEB3	3.46352724191946
PPM1A	5.79487580168661
INTS1	3.93385757186783
MMP16	3.36681323807980
CAMTA1	5.08580551464308
SAMSN1	4.87857054083935
DRD3	2.91938628808651
GMPPA	5.01753668337684
C11orf73	5.97231926531278
AIPL1	3.71893040190873
PTP4A2	9.74444903253196
IL24	3.32287355201492
BDKRB1	3.22190833181112
HPCA	3.30785631290479
MLF1	7.33971927316117
SEC14L1	5.07421268925234
CHFR	5.8905253567682
EMILIN1	3.7480639352339
THADA	6.4865759260305
TAF12	4.84655474205356
NDUFS4	8.73623375998596
ID1	6.5546794800288
PIK3CB	3.53796531275719
COL18A1	7.06397267305659
PDZD3	3.20414140112769
TBC1D17	5.20535044539013
COX8A	9.76274344017945
CDCA4	5.83225659277008
C2orf44	4.58746027705238
C9orf16	8.09969982738463
ERBB2IP	8.06482399351468
EMX2	8.0194239399498
FUS	4.9470923647587
NIPSNAP3B	3.74820667212886
TF	3.60924863935851
CXorf56	4.78838827491151
CLCN4	4.13255715062014
PWP2	5.5197692891138
MMP15	4.12879375636844
MTMR14	6.25248988894696
NPR1	6.92896558436772
DNAL4	6.18789193280418
ELAC2	4.8243922417195
ASS1	10.5455671366902
IPP	6.29964668980436
TMEM59	10.6236176353453
POLR2J	8.77972646765525
SEC23IP	5.53186021052067
RGS4	5.10040424545851
UQCRC1	9.19034239286552
SNX6	8.31289029319213
DDX18	7.39197800375708
POLG	3.85829437278389
ADAM23	3.72533151393427
ZNHIT2	4.7272463847201
TFR2	3.39013759196504
NCDN	4.19386400584936
RAG1	3.85849130192892
POMT1	4.51362737105183
CYP1A1	3.49891869963608
SNAPC1	6.12495759301428
GNA11	4.74149146880779
CCDC52	3.09652793474951
CAPN1	6.43591336158599
DDHD2	7.24154768014567
UPF3A	5.32090230093309
LAGE3	6.13005643669666
GNRHR	3.23648140707613
UNC13B	4.8943216280151
TTLL4	4.82933146572671
PPBP	3.45068218100849
HTR3A	5.87871412129301
SDC2	5.70644521816441
ANKRD49	7.11735108709274
BTF3	10.7104576386346
COX7A2	11.1013063288599
SARS	7.92009466452342
C13orf18	3.92424927576781
CACNB1	4.12403940877705
QKI	5.85500778127911
SETMAR	6.02717623658878
LAMB4	3.13546130158247
MAN2B1	6.9767568267072
EML3	4.86146000314235
ACADL	3.44420620508943
OFD1	7.00633087296185
CGA	3.72236176794813
EIF3EIP	10.7216641331921
PEX16	5.12626822689387
GNG12	8.48872252254355
HABP4	4.74147377568159
CNTN2	3.20836222984217
ASNSD1	7.46408427519953
FUT4	3.72355617011711
DBH	3.48366487044907
CD53	7.64779095539891
HIST1H2BJ	3.51254842839196
TFAP2B	3.24897206558938
ACF	3.64109180432673
TMEM11	6.41561954312574
CDH8	3.31493210363997
C3orf32	3.89483431979486
AGPS	4.82825427368974
C4orf18	4.10080251465859
PCCB	8.3184829558051
IPO13	4.74229555692695
PECI	7.95746201274283
UNG	8.07189013570427
C6orf105	4.19669006640568
GSTP1	8.41381784185732
SUV420H1	7.19315113411849
ARHGAP15	4.50575486808125
LTBR	6.73093226182954
TDRKH	3.56747650718036
PSG4	3.44175919993274
SLC9A3R1	5.72334826539319
NBPF3	8.75901701756198
SLC9A3	3.38303792518637
OSBP	5.8871501324596
PRR5	4.54419306653636
CHMP7	5.25110861554176
ADRA1A	3.05844283144617
ASAH1	7.10538999289792
FKBP4	7.34335124143779
ZNF350	4.57069177372118
DOM3Z	5.28739393710359
GIPR	3.71358138731165
AHI1	4.8312847223943
BST1	4.90433565344558
NCR2	3.55395651953478
NADSYN1	4.1136134154578
UBE2W	6.41086316551945
RGS14	3.80187942728730
KRT15	3.90167989124864
SCN11A	3.89453914185359
GFI1	3.53038014061269
FHL1	4.93142474349335
SMC6	5.86412520393521
GATA1	3.40431600252542
OSGEP	4.29166479154732
ARMC6	4.72570065174618
HK3	3.02318649328829
PSMD5	7.17774601976132
RSU1	7.78429576356069
RPL4	11.5875430269216
MAD2L1	8.2455793981695
RBPMS	5.49243340958185
EIF4A3	8.91347701183078
E4F1	4.39400756235459
DLEC1	3.32386675604082
PRPF3	5.10325899008583
EMR1	3.25904813596333
CHMP2B	7.43654342711868
CAMSAP1	4.14972231503307
RPS21	10.2493287628821
XCR1	3.63016078830395
ARID5A	4.35257085161478
RBM6	5.61477386235913
UBE2N	8.6765517667911
KLF4	4.12313327289513
MGC4172	5.27904161723213
LMO4	6.8383323945589
KLKB1	3.2221231696572
HDAC3	6.43159617671326
HP	5.95009806238467
SCHIP1	6.04817802440555
BTK	3.9111196587785
KRCC1	8.09780887489549
PRND	3.23825369648245
C6orf27	3.29548912038302
PIGL	3.62292461964279
CLCA1	4.02954791397213
C1orf112	4.81158077774556
OLFML2A	5.7470285164832
HUS1	5.03103732431814
SFRS6	6.88831349821774
CXCR7	8.28106279476448
UIMC1	5.83282088151721
FXYD2	3.36559023719540
GOT2	7.82205115868966
ZNF667	3.81495791027577
TFEC	4.21861053316994
ATP7B	4.83288634519686
RAB38	4.33292024446979
POLD2	6.287308114704
PPM1H	5.77769948613099
DCX	3.25975317524416
NFYC	5.92065442857245
ZNF228	4.1902303996951
KIN	6.42873189888317
PLSCR4	6.57507385299304
HIST1H4I	4.19385017287197
PPARGC1A	3.07232988649095
HIG2	8.08461945423367
KCNK10	4.08819817303632
EXOC1	8.22572581704017
OR6A2	3.84311242316433
ETFA	8.30591993180933
PDAP1	4.61961035985558
C19orf6	3.32157514331697
POLRMT	3.88690676293652
ZNF146	7.23292516137442
MIA2	3.35113739307876
LY6G6E	3.4256301831637
EIF4E2	9.26888033213378
NENF	5.33098592589427
HOXB5	4.60678076774404
ZNF324	4.37331004833847
CUGBP1	5.18514402216338
ENTPD7	4.59943163604536
TTC13	6.37828956333315
GJB5	3.02142040149539
PRSS22	3.79258021741925
CYP3A5	3.36881708545327
MBOAT5	4.09602051788714
CUL4B	4.84086684019906
CENPJ	3.4335113277816
KIAA0664	5.6511640556467
PITX1	3.52509456892632
PDGFRB	5.44166397864699
RDX	5.56362106251841
CELSR3	3.87459240857375
JUND	6.25874817069195
ITSN1	5.09805602475542
CHRNB1	4.57275619214732
EHBP1L1	3.76336070520834
C19orf2	8.84351070783232
FETUB	3.13822601391001
CAMK2B	3.00521111058584
DCTN1	6.13380227873255
TNKS2	6.41633907860989
MRTO4	7.40057277389033
C1QBP	6.65004615443778
TTC3	7.84116610129058
NDUFB8	8.26471289695522
CADPS2	5.25090296528011
EDG2	5.23298501376173
MYF5	3.06102651274248
SEMA3G	3.48868795895628
IL23A	4.08851248422004
GJA9	3.68739180987578
R3HDM2	7.14317937262534
C5	3.86323857967259
SLC2A10	7.17327332230444
TRIM45	4.38041376689134
TSP50	3.9522884608813
PAQR3	5.25980704119142
ANKRD26	3.79000309637723
TCP1	8.59001440670604
TMED7	6.98983864852955
CMA1	3.15207002754003
PTCRA	3.98625054519067
HCRTR1	3.69581970095695
FST	4.98898452835311
PAWR	4.17660460793303
LDLR	4.28442043721647
ASTN2	3.75084292097671
SCRN1	6.4106086904958
GPATCH8	5.53105811921253
KIF4A	6.28830680522528
TANC2	3.59589552648792
ZMYM5	3.66726619886191
PGM1	9.47162560502235
ZNF586	5.84273886547307
POLR3G	3.57204616926904
CPD	6.87619532218807
SNCAIP	5.50465232172792
DCT	3.58314430144858
HLA-DOA	3.48100043354501
TANK	6.67614443392282
RCAN1	4.72817307171433
UPK1B	7.1397513360644
DNAJB4	5.22727704930925
UGT1A8	3.11901249695883
LIMD2	3.72799667006892
HIST1H4L	3.55764984990898
PECR	4.8057176029557
HSPA2	7.27263320182408
SERP1	9.8317794357874
TACR2	3.41675011748816
NUP85	6.34747958137384
CD177	3.65440888088437
GPR135	3.22374484845593
PIGG	6.98918848900407
LGR5	3.5431768796367
JAK2	3.4497725806094
DPYSL4	3.25775843231683
TM9SF4	6.3021814945325
PTHR1	3.28912535945933
SIRPG	3.15836869135298
ZNF264	5.2331266593976
BICD1	5.60314660252208
RAB5A	7.41148616168611
FLJ13224	3.11753451448486
METTL5	9.46307504759599
HERC6	7.24321176240154
CASP1	5.93050879117015
USP9Y	2.90988319813049
LRP1B	2.81065802030435
XAF1	6.85210064724933
PLA2G4C	3.76454463641612
APOA2	3.25738136803715
SPAG6	3.06301828785801
KALRN	3.39827320522567
SECTM1	4.87541780619571
THOC7	9.16853287569321
IFNAR1	5.56355054434885
TCTA	6.45690495222954
NY-REN-7	3.27478378253076
TALDO1	9.08494930154275
B2M	12.2037278073721
LPPR4	5.93969291033211
SQLE	6.25762206180142
SEPHS1	7.10649728697247
EIF5A	6.15376662593654
FAM49A	4.72030449153241
YTHDC2	3.7868500962393
EHD2	4.8026444485701
NCF1	3.71782794939004
SPG7	5.66412649605018
ZNF614	3.99059575919984
HOXA5	5.04507521832035
NUP133	7.93775634448753
FGF12	3.86137802660532
SLMO2	8.22961052893126
INPP5B	4.45795594097359
PPID	7.64743844373382
SNTA1	4.42966111472702
IL20RA	4.02174790730918
UBE2J1	5.86413314054674
CACNG2	3.11658573556965
GCM1	3.49163343100935
ELF1	6.56015426371189
TLR5	4.33966545582052
TCFL5	5.61517161031284
C1orf107	6.43604989701897
C19orf22	6.67850740693538
SAFB2	5.04064741627251
MAP3K7IP1	3.69268041095524
NCK2	7.83121048625194
OXA1L	8.09058703137584
KIAA0652	5.96551983090859
KLRG1	3.89536374969962
FRAG1	6.5390866135737
ZSCAN12	3.12616659052817
PSMD12	6.90833177807786
E2F4	5.2160921783668
CLEC4M	3.50352855168990
KIAA0999	4.3930372771894
CLDN10	7.958602627217
MGC13053	4.09209399478398
TAC1	2.63218883500059
GYPA	3.46742644381199
HPCAL4	3.30184655877372
TRAIP	3.92230564799521
MEX3D	3.97651710165344
KIAA0232	6.68185305784555
ERCC8	5.55910105305066
NFAT5	4.94681768132958
GPX4	9.82195932365405
CSPG4LYP1	3.10265847733113
KIAA0368	5.06796636831957
FBXO3	6.0075022926763
DVL1	6.15020716514027
CMKLR1	3.75007436342696
GPR157	3.57722803917614
TYMS	7.58006726068183
OR52A1	3.52521515258014
PEF1	7.67050897887221
ZNF750	3.19744948785679
ALG9	5.03126269017917
MCM5	5.23485572179709
SDK2	3.44697119758489
BAIAP3	3.80684153621779
RABGGTB	6.55618151226069
KCNK7	3.21786808735481
PTP4A3	6.17559858352149
ANKRD40	4.4735334683514
CALCOCO2	7.5272884746566
TMSL8	5.01712290593075
SNCA	4.61750412176464
ZNF551	3.90681785657904
HBQ1	3.22164715089146
ARHGAP26	3.95390841599308
GEMIN6	7.7780198624854
HRAS	5.41508758835637
KLRC4	2.69121679593271
BSDC1	6.21148538241546
DSC1	3.70204477250207
RNF43	5.68741338271007
NDUFAF1	6.19649932310707
MAP2K4	5.77521802301434
FOLR2	5.13932994860889
LYZL6	3.51190547558200
EPB41L3	3.70505849132255
TEKT2	3.69431569242030
CDKN2B	3.11996363830816
WSB1	6.39566761744549
ZNF480	3.60529537051259
MAP3K6	4.01303176826839
PROS1	7.49592515218065
PSMB8	7.6083857987243
HN1	7.42711369921077
MAS1	3.53271963447403
APOL1	5.1013164290006
CSHL1	3.3294372311726
ZBTB7C	2.926294003811
AHCTF1	5.96615538924753
SAE2	9.1429505812839
ITGA2	4.39344256941977
AP2S1	9.81619403507509
P15RS	7.45077869640974
MME	3.62485512465507
VAT1	7.9270327365607
MAST4	5.25833987624714
TUFM	9.27792074705789
KRT33B	3.42835621085758
THEG	3.88178154971632
KCTD2	4.90558743355695
WDR26	9.4806997399588
MFI2	3.29927957886649
KRT34	3.28434954803811
NR4A3	3.74563298827631
SGSM3	4.23331744930435
ARSA	3.75259563815839
TOMM22	6.07165613626923
SOCS3	3.63691796028106
UNKL	4.22254184195305
POP4	9.08031301285926
BHLHB3	9.52873786238335
MALL	3.89406854533452
SOX15	3.24269861095775
CCNA2	6.01752445018156
PARK2	3.49586027115748
GPR124	4.56761878141034
TMEM132A	4.68910584441785
CGRRF1	6.25215361152378
RUVBL2	9.25755977013594
MCAT	5.9469131439882
WNT10B	3.66068601850598
ISCA1	7.04607585873045
RPAP1	4.3276051335698
C12orf48	5.44964224905731
RAI16	4.55730674810701
RPL27	9.56880528467963
EPN1	3.33429852164214
MAGI1	2.84298299292354
GBX2	3.13628665558344
SLC35A1	8.1749104479709
GAL	3.9310026513826
SLC14A2	4.12066203020421
RDH11	7.45918056466358
ZNF518	4.43375402851643
PCYT1B	3.43141981270168
AUH	7.09546688567296
EIF3H	11.2087198823669
KIF1B	6.8634047746093
MBD2	4.67101912021413
AMOTL2	7.78287866489826
C6orf120	6.36876221164413
PIGT	8.55229091512395
PSRC1	4.981900476736
PLA2G10	3.67376011901602
ALAS1	6.50736119393165
FOXO1	7.29633694271755
C17orf62	6.84876093778196
KIF5C	4.26662371530792
DUSP10	5.40189848361434
CRLF3	7.7366038349027
CLCNKB	3.52224016505333
PSMA5	8.47332945378962
FARS2	5.69855493351225
CCDC28A	6.79333093281211
AMPD3	4.26860981578071
PIAS1	6.93311512068565
ADCYAP1R1	3.49065529423084
TMEM134	6.98518675891765
CDH20	3.19301408401793
FBXO7	7.59432483175178
FLJ14213	4.10864329438784
ZNF3	4.90996301358204
LRRFIP1	6.80962880358035
TMEM49	9.4963624131986
CNOT2	7.50814125510408
CBX2	3.02133855578831
ZC3H14	5.93381841024781
ALDH5A1	5.24388943550187
HNT	3.78029275147216
SERPINA4	3.35296127847274
FLJ20920	5.60967045513161
CRTAP	5.90522254651557
DDX50	8.08726486551945
STYXL1	6.77400470496664
TK2	4.8091042513432
BLVRB	6.61519440282204
STMN1	7.33128887669412
GUCA2A	3.18012268377157
DPP6	3.06831480734405
GALNT10	4.66941992268307
STK39	5.35149370084058
MMP24	4.74944473673302
CKS2	10.0439360933411
RHO	3.47482080726013
BANF1	10.1525540894195
CR1	3.10380179862576
RPS6KA2	3.99048323501114
HMBS	6.89369082824554
C20orf112	3.70482722295076
SLC25A24	7.39621122303612
MRPL22	8.22241772713313
SLC25A15	5.19678850469361
GADD45B	4.88062915588284
TDP1	6.0280058563885
ZNF287	3.91060769096889
DAAM2	5.70052904051887
C11orf57	5.48880990834562
RFK	7.8097915771806
ZFYVE9	4.10585417226688
TCTN3	7.50091917638828
STCH	6.27814910370716
LOC283871	3.48917900287324
NDUFB3	8.86478511632624
DEFB4	4.27815066378355
FPR1	3.64774671777066
FMNL1	4.04706115691325
SEPT7	9.55777802470707
PTCD2	4.78338565937417
GNLY	4.08123977262484
GRAMD1C	6.15473993870748
ZNF165	4.72007085183844
TR2IT1	3.93047513323424
ARMCX3	6.53767021963621
NDE1	4.83361223290919
MAGEF1	7.31681542680142
ITGA10	3.65524267282749
ARHGDIB	7.93754138909232
FSHB	3.83509549854637
ANXA2	11.9453137125526
HLCS	3.98803105882255
MCF2L	3.60207549266327
AK1	5.62945856918256
FH	6.25100933478167
LGALS2	3.51403075798281
SYNPO2L	2.76648240342461
KIAA1045	3.41967914538807
C1orf183	4.32062704439457
MAGEA8	2.92110026698839
DGCR8	4.81309126118805
GSR	5.017812072723
NEU2	3.2650094778881
HIST1H4B	3.49929434257792
CACNA1C	3.14890771629081
FAM20B	6.33706324948303
HES2	3.26342595719095
PDCD6	10.1127969328695
INTS7	5.55589784333813
AMPH	4.3611305737139
UCKL1	6.90790021610196
ASB4	3.32863370653644
C10orf97	5.29977677027475
ALDH1L1	3.52239942345545
CCL23	3.32793797937064
OBSL1	5.61315220254952
SLC12A7	7.24117042876394
THAP4	6.91980988300331
RBM4B	5.02366773356171
OGFRL1	4.57401796513400
KIAA0831	6.84392181781869
C12orf11	7.69270722507609
PPP1R15A	4.85603354936744
KIAA0240	4.90338550819815
CD1B	3.33951391388686
FCGR2A	5.67203832235604
MDC1	4.55486528547396
MAN1A1	4.14726983889452
KRT9	3.19220656303412
HTR1A	3.39251356794224
OCEL1	6.21947490791438
ATP11B	5.73141402383001
NLGN4X	4.19492889725114
FBXO34	7.31308521866226
ALOX12	3.7322798585042
RB1CC1	7.11872788757071
PCDH12	4.1785539231258
RPE	5.96089122679088
EIF4E	7.53406310085482
CSDC2	4.26563292921628
ABHD5	5.05740759919681
TMBIM1	6.8982069535774
PET112L	5.63377605907127
P2RXL1	3.25354268544931
F2RL2	3.02343914752639
TRMT1	5.29475254511693
IMPG2	3.82906613963391
LRRC32	5.54723086655219
BGLAP	4.82316555446113
HTR4	3.40932929623885
MRAS	5.54180029367513
TRAF6	4.86362255741969
AXL	4.91397445399137
ATP2C2	3.57086012962969
LMNB1	5.14831194462705
TELO2	4.08337154708871
PNPLA3	3.79065812319099
CSNK1E	5.63116639577651
SRP14	10.752839276999
KCNQ4	2.97660651160836
PIK3C2B	6.69116566819431
C15orf15	8.59166375284889
TUBB2B	4.19867164380390
USP15	6.37493055186009
C12orf41	7.87035089034807
CEND1	3.57308627599547
RNF31	4.17238859294749
TCEAL2	4.98883582858362
PTGER2	4.29022884169673
UBN1	5.9273964901545
SLC5A7	3.61895595525443
SLC31A1	5.55440863187722
ADAM29	3.64222437642107
ST7L	4.20784427279747
GFOD1	6.16131828631651
CTNNA1	8.64570647166661
HRBL	3.42051796666034
CBX4	3.81844730935300
NTRK2	3.48939144674234
FOXN3	4.97317699852569
MFGE8	5.78804190685727
PFKFB2	3.81589511700531
TAS2R4	3.64384903527871
SH3TC2	3.24602046856014
IL10	4.172983201849
PXMP4	6.2912692221144
RNF167	6.85037905784222
PRMT5	7.37977403197798
TSKU	5.68674522271521
ATPIF1	8.3935550358368
ETV3	3.10369376543155
PAK7	3.31267830953900
PDLIM1	9.1615364952602
CEP63	5.35147065067384
WDFY3	4.87678155602708
RNF126	4.30137227057294
DPM1	9.79776530843313
CLIC4	6.68035190385517
ACR	3.79317264308019
KLK7	9.70638682769172
ALOX5AP	6.71489446369847
LRP1	5.07616482081822
TNK1	5.09800749801941
TAS2R9	3.43737542405887
ZNF16	5.45825052130839
POLR1B	4.63298865398968
SLC8A2	3.63938421108875
OLFM4	2.79254814722661
TACC1	4.7193973861831
SAMHD1	5.66400287142901
ATP13A2	4.9607689392947
KRT4	3.91983006407432
PAX6	3.42853524990451
SCG2	4.26972524413013
SLC17A6	3.60066372512391
TUBB4	3.75872491963328
PADI4	3.07577258229712
FMO3	3.57015600721074
NLK	3.76886275512961
POU4F3	3.22490079305519
MDM2	3.64429122652473
CAPNS1	9.71411028382664
SDF4	7.5897955931032
ITGBL1	6.10124091671297
TAP2	3.7509936607053
OR2C1	3.28682930395528
KLHDC3	7.4878992674561
EFHD2	4.88839553790299
GALR3	3.83607270585561
NBEA	3.92791672810354
ABCA6	3.25892295439854
ABBA-1	4.00448657914852
GNAI1	5.24955807338862
CLDN3	7.21416064253392
AKT2	3.41466910840622
EGFR	4.21305110369872
VPS4B	7.70134422203727
RBM16	7.76818886889853
GALNT6	6.31332994573852
ZDHHC3	5.65111729294017
SLC25A4	6.50571792418867
CYB5B	5.64659013060282
NDRG1	8.34071928522583
SESN1	4.64864459668124
GBE1	7.58420294007561
MRPL46	6.52792723392072
CLASP1	5.83356166427195
FARP2	4.29177859427655
ACOT11	3.83769808685419
LDHAL6B	2.87297043341232
MAPKAPK3	5.58239228231958
NCAM2	3.14472218249834
AFAP1	4.36288851788952
PRKD2	6.37990303255844
OR2H2	3.40834684629582
ZFP36L1	6.6076890373051
DZIP1	4.51457224412315
GPR161	4.00602570953261
RNF146	4.51352762108866
NKX3-1	3.9577102377825
CCNB2	7.8814286090171
ZNF10	4.43474325459146
WDR74	5.5038468419604
FAM134A	8.51204043261099
PCNP	9.05050067447653
PURA	4.61932747405117
DNPEP	7.24645734484633
ERBB2	5.4322212472821
CREB1	5.89387604322305
NEO1	6.72108197403772
DDX3Y	3.26730234282498
RPS3A	12.9286640270628
MXRA7	9.83891008092798
LGALS3	10.4899492386395
GLT8D1	7.65293127537403
TMPRSS3	6.72769219930503
UPB1	3.40904229934588
LAT	3.87022802070845
CLDN14	3.54470413394176
DHX38	4.49643129472203
KCNA3	3.24354490066253
BTBD1	8.2303034160713
TARS2	4.9231724964605
SKIV2L2	7.77057134890956
ABCF1	7.765960330529
CDT1	2.95034933761513
ZHX2	7.20421305875194
FCF1	5.06754087643495
LRRC49	5.07258814487599
GUCY1B2	3.46658596434061
CD28	3.41731687556862
SMARCA4	6.27730442922255
SEPT2	9.72928435245924
SOHLH2	3.85648280605992
MCOLN3	3.92780200978868
LRP8	5.62002893355242
TAGLN3	3.81962675895583
MASP2	3.55236620770796
GPATCH3	4.69740317414637
TTRAP	8.78397517990826
AGL	7.27967801992002
NFE2L3	4.91955850501591
PSD4	3.4899171536913
PALMD	5.3370580757637
CCNB1IP1	8.41859487052042
TMEM43	6.57489894521689
OBFC1	6.16138641287771
STAT5B	4.33735444550959
C14orf79	4.26145078065478
ENPEP	4.2399036673178
SSB	8.06416120423659
SCT	2.94574637132532
TIMM23	6.8569427478407
SKI	3.59570639593289
SLC22A13	3.00946302701362
AKAP3	3.84811390734065
OAS2	6.65965103216578
KIAA0423	5.8410464811089
SEC61G	9.35321939509213
CAPN11	3.08124725062958
TMEM50B	8.32951894135554
DEGS1	8.26396000611295
ARHGEF4	3.37682753910711
DBNDD1	4.38031229513510
TBL1XR1	5.26042010940839
FAIM	5.66254136630942
SP140	3.18429636269357
G6PD	4.07136612066823
NUDC	6.90746980861396
GABRP	3.71358579208802
SCARA3	5.90694370287362
TACSTD2	5.9410603263523
EIF3J	6.62517093781039
PPP2R2A	8.24370773703589
CPA3	4.99999131484999
PVALB	3.44093365545686
BCAT2	6.80117558875966
MFN1	6.98641209844023
F10	2.89409316154065
