Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D10_543748
GCLM	7.5685883326947
CPEB3	3.91305411046258
PPM1A	5.93223602203438
INTS1	4.22451872128695
MMP16	3.12699412777197
CAMTA1	3.68480767926711
SAMSN1	7.23131201674115
DRD3	3.0370937885312
GMPPA	5.51550302407868
C11orf73	6.41894146404894
AIPL1	3.859056802042
PTP4A2	9.74776694808737
IL24	3.37415861134222
BDKRB1	3.05197641801602
HPCA	3.26589270454477
MLF1	5.95465329022048
SEC14L1	7.1221783729814
CHFR	6.16693613583485
EMILIN1	3.34123457572216
THADA	6.08256196400479
TAF12	6.02338787566342
NDUFS4	8.05756377420269
ID1	4.37696051164096
PIK3CB	4.1404116628692
COL18A1	6.50968090669545
PDZD3	3.24799471183646
TBC1D17	3.87879212578993
COX8A	9.05393665022585
CDCA4	5.74219253856558
C2orf44	4.49124269633668
C9orf16	6.61001248399576
ERBB2IP	7.81327468755223
EMX2	2.62927423282587
FUS	6.10650080134595
NIPSNAP3B	3.55236597315773
TF	4.04896922563386
CXorf56	5.32635692897839
CLCN4	3.48457646636422
PWP2	5.39127453624023
MMP15	5.13390259491903
MTMR14	6.1972427943908
NPR1	6.79175569770328
DNAL4	5.30878354277272
ELAC2	4.46610920545143
ASS1	10.6078125042633
IPP	5.54300986532705
TMEM59	9.9511719288527
POLR2J	8.4022616040468
SEC23IP	5.49120011772422
RGS4	3.68455495036067
UQCRC1	10.0028780088283
SNX6	8.00397660076843
DDX18	7.23818050208104
POLG	4.62466752210762
ADAM23	3.50051915700955
ZNHIT2	3.86134688187313
TFR2	3.37740595978755
NCDN	4.1732399202397
RAG1	3.36848541338362
POMT1	4.61008189412422
CYP1A1	3.27291079366440
SNAPC1	5.96879166435946
GNA11	5.01211146052001
CCDC52	3.13596787102441
CAPN1	7.76130824884325
DDHD2	6.9088213790625
UPF3A	6.36355142251787
LAGE3	5.84298232177351
GNRHR	3.14201572644942
UNC13B	6.55500775522928
TTLL4	4.95582387905265
PPBP	2.76313140247275
HTR3A	8.15834557572745
SDC2	3.99679300334379
ANKRD49	7.12554574417472
BTF3	10.6456810781163
COX7A2	10.3491163818404
SARS	8.80651363251093
C13orf18	4.84346566068932
CACNB1	3.89122996199882
QKI	6.21463439482501
SETMAR	5.49998635491375
LAMB4	3.22620666720854
MAN2B1	7.03557622360666
EML3	4.6839851314276
ACADL	3.61393409913154
OFD1	7.96011067073533
CGA	3.29744094233713
EIF3EIP	11.1197865341621
PEX16	4.97538671981408
GNG12	7.95641861097949
HABP4	4.68423507033232
CNTN2	3.59513065829167
ASNSD1	7.01619040964763
FUT4	4.33065378262718
DBH	3.42760147234135
CD53	9.63948964936902
HIST1H2BJ	3.48033870162995
TFAP2B	3.27200935062254
ACF	3.80192470669617
TMEM11	5.70048173421381
CDH8	3.51240917841539
C3orf32	3.51533217335397
AGPS	4.71462662019027
C4orf18	3.52204160627321
PCCB	7.4021115513787
IPO13	4.52962392881143
PECI	7.78792576830239
UNG	7.66196419732501
C6orf105	4.25288223384162
GSTP1	8.93909285647762
SUV420H1	8.12871620803908
ARHGAP15	5.48814696768655
LTBR	6.18234843064176
TDRKH	3.20662539490573
PSG4	3.19826292448167
SLC9A3R1	6.33975447079053
NBPF3	9.4857911141357
SLC9A3	3.52865119291389
OSBP	6.30781199206221
PRR5	4.25695196157497
CHMP7	5.85964378483212
ADRA1A	3.06401972590250
ASAH1	7.68906850936477
FKBP4	6.36339047085503
ZNF350	4.5159502683972
DOM3Z	5.9483863041257
GIPR	3.66356038431099
AHI1	5.0875754956048
BST1	3.78744029558513
NCR2	3.44939704271866
NADSYN1	5.64122887586062
UBE2W	5.65109440384978
RGS14	3.96548636344172
KRT15	4.06801411140982
SCN11A	3.84011279571939
GFI1	4.09061109704108
FHL1	3.85225526951447
SMC6	6.45393434906809
GATA1	3.54212501616021
OSGEP	5.1102177261132
ARMC6	4.82141870150658
HK3	4.25126438730214
PSMD5	6.18088389512479
RSU1	8.08730501324388
RPL4	12.1436742103064
MAD2L1	6.65154445282187
RBPMS	5.94266331439202
EIF4A3	9.3821053645664
E4F1	4.93157181538436
DLEC1	3.35455959320648
PRPF3	6.16154341466568
EMR1	3.90839509474475
CHMP2B	7.29932891439534
CAMSAP1	4.24530795900115
RPS21	10.0768848980249
XCR1	3.32047913599954
ARID5A	4.59606392512783
RBM6	6.27362716085387
UBE2N	6.92150220283471
KLF4	3.97280699493187
MGC4172	4.05318397347203
LMO4	7.00472315887257
KLKB1	3.53637220703253
HDAC3	6.76993487246593
HP	8.53839203077012
SCHIP1	5.2903218034956
BTK	5.40006899740553
KRCC1	7.88644241495097
PRND	2.99326917462148
C6orf27	3.3278985187513
PIGL	3.83802773461342
CLCA1	3.64810562910795
C1orf112	4.29213385392856
OLFML2A	3.82430142974363
HUS1	4.88923982029833
SFRS6	8.1225956369447
CXCR7	4.80661628864158
UIMC1	6.08113101204406
FXYD2	3.33200963289243
GOT2	8.3713065860415
ZNF667	3.82531499453254
TFEC	6.19769814075174
ATP7B	4.0039637375169
RAB38	6.00964053782657
POLD2	7.23079989048315
PPM1H	4.89592524168921
DCX	3.24885483546048
NFYC	5.62828699883994
ZNF228	3.47210438824149
KIN	5.62222881279401
PLSCR4	6.75571543108441
HIST1H4I	4.21367635316833
PPARGC1A	3.23406514931728
HIG2	6.36647350101471
KCNK10	4.00155921175299
EXOC1	7.39629250446441
OR6A2	3.67223691761504
ETFA	8.65815971674797
PDAP1	5.10304699759479
C19orf6	3.48641254059615
POLRMT	3.96022187627717
ZNF146	7.90510362151348
MIA2	3.02833794177686
LY6G6E	3.33888229510353
EIF4E2	6.8348093425763
NENF	5.03099709474457
HOXB5	4.1949527862925
ZNF324	4.33985312829435
CUGBP1	4.06019373224541
ENTPD7	3.98924376309279
TTC13	5.92732278817045
GJB5	3.43851256140619
PRSS22	3.60791880829731
CYP3A5	3.05703618183193
MBOAT5	4.53653584156963
CUL4B	5.50028646026026
CENPJ	3.51392308674975
KIAA0664	6.4346377711511
PITX1	3.46863236991284
PDGFRB	4.63968383437094
RDX	6.09728486715512
CELSR3	5.30222835980732
JUND	6.15895354753304
ITSN1	4.32136278035987
CHRNB1	3.72050500731639
EHBP1L1	4.65522629219509
C19orf2	7.16204367661928
FETUB	2.95907413758071
CAMK2B	3.13099891366806
DCTN1	6.55662380750649
TNKS2	6.546487441863
MRTO4	7.62793469665036
C1QBP	6.18352210922315
TTC3	7.48415369224325
NDUFB8	8.01568217071738
CADPS2	5.98161884243506
EDG2	4.04392474926385
MYF5	3.00538469041509
SEMA3G	3.3985905331307
IL23A	3.48005981810602
GJA9	3.55341098507336
R3HDM2	7.42787419019861
C5	4.01023390436021
SLC2A10	6.17305093234902
TRIM45	4.77561088353260
TSP50	3.82213481687527
PAQR3	4.03794536720093
ANKRD26	3.41940423085034
TCP1	8.60447416393637
TMED7	7.13052186066967
CMA1	2.80806528118193
PTCRA	4.0770737059062
HCRTR1	3.56962212751641
FST	6.07307051770764
PAWR	3.61254716716670
LDLR	5.24557475613301
ASTN2	3.63185169106654
SCRN1	7.55601482697137
GPATCH8	5.80607057375471
KIF4A	6.37484368108998
TANC2	3.77114295014495
ZMYM5	3.80353726569313
PGM1	9.76997440833262
ZNF586	5.82877684858422
POLR3G	3.72653551789852
CPD	6.43745835607345
SNCAIP	3.77393208866390
DCT	3.42719082796321
HLA-DOA	3.95511713334614
TANK	6.28309061446986
RCAN1	4.16765319556127
UPK1B	4.81184444032266
DNAJB4	4.57916318551902
UGT1A8	2.93927825321687
LIMD2	3.75984004155867
HIST1H4L	3.38962490659505
PECR	5.04758375619137
HSPA2	4.27609912471263
SERP1	9.78528532836792
TACR2	3.52898592049054
NUP85	7.49449099146078
CD177	3.40710513193115
GPR135	3.24921098294045
PIGG	7.69018760793069
LGR5	4.79206174465434
JAK2	4.23016413215427
DPYSL4	3.17022032275303
TM9SF4	6.38102733396842
PTHR1	3.16808828103433
SIRPG	4.55298997641568
ZNF264	5.80142655502048
BICD1	5.36366945123695
RAB5A	7.62695378409228
FLJ13224	3.14113157560994
METTL5	8.90225715077074
HERC6	5.76792579117752
CASP1	8.3348264736676
USP9Y	2.81860499556999
LRP1B	2.95453695115653
XAF1	7.55494395580473
PLA2G4C	4.26528610774566
APOA2	3.08296145407371
SPAG6	2.95948367529606
KALRN	3.06168711812185
SECTM1	5.68074056242992
THOC7	8.88852560258773
IFNAR1	3.97521850331828
TCTA	7.38381817962742
NY-REN-7	3.31770628495408
TALDO1	9.1686580414853
B2M	12.4039424803610
LPPR4	2.98413070805518
SQLE	6.1019533965984
SEPHS1	6.78318690039569
EIF5A	5.9419219803494
FAM49A	5.3047033599049
YTHDC2	4.53255627987377
EHD2	4.24217538934652
NCF1	4.95260227156922
SPG7	6.53972691512368
ZNF614	3.47613704290603
HOXA5	3.16949704513947
NUP133	7.54455498322995
FGF12	3.72150727271421
SLMO2	7.18945148263223
INPP5B	4.72954565101588
PPID	6.32429469780061
SNTA1	4.03046710425538
IL20RA	3.28468602884084
UBE2J1	7.45659906851069
CACNG2	3.17998636390176
GCM1	3.17451734147505
ELF1	6.89505332851176
TLR5	5.12072182240631
TCFL5	4.9358089944246
C1orf107	5.83695220453973
C19orf22	6.42225742201277
SAFB2	6.16479815763111
MAP3K7IP1	3.94058450363739
NCK2	7.82197751601631
OXA1L	8.77660120088862
KIAA0652	5.25776821367269
KLRG1	3.47111341258928
FRAG1	5.1581874549173
ZSCAN12	3.05077432635827
PSMD12	7.39160310848695
E2F4	5.3925450115804
CLEC4M	3.55245943840636
KIAA0999	5.35153144300845
CLDN10	7.30436914844912
MGC13053	4.1469666750241
TAC1	2.64930069784856
GYPA	3.22213098402045
HPCAL4	3.15560421159425
TRAIP	4.02801867572946
MEX3D	4.29467543176567
KIAA0232	6.52557660413521
ERCC8	4.89038823548553
NFAT5	5.89355983978201
GPX4	9.38611785632336
CSPG4LYP1	3.00297223606030
KIAA0368	5.77762585170448
FBXO3	4.79997640771223
DVL1	6.70823330926612
CMKLR1	4.41108603686409
GPR157	3.7338628230903
TYMS	8.15402230389696
OR52A1	3.11907948366016
PEF1	7.39578043342868
ZNF750	2.90859299868021
ALG9	6.2293079004771
MCM5	6.54872914781649
SDK2	3.47548594023154
BAIAP3	3.94729323684016
RABGGTB	6.7493024292157
KCNK7	3.37306745315307
PTP4A3	5.60708046394365
ANKRD40	3.89570007951125
CALCOCO2	7.86873995953605
TMSL8	4.43392972550041
SNCA	4.57301275071975
ZNF551	4.33915952904543
HBQ1	3.27206959728104
ARHGAP26	4.52936513688582
GEMIN6	6.63156175974324
HRAS	5.13264139531581
KLRC4	2.97767681577916
BSDC1	5.79444521775728
DSC1	3.43932693559154
RNF43	4.69488474003987
NDUFAF1	5.90224647651096
MAP2K4	5.15517847209183
FOLR2	5.57038476887413
LYZL6	3.66928269193225
EPB41L3	4.79930336336235
TEKT2	3.43263912729211
CDKN2B	3.38035893603438
WSB1	6.73817690965606
ZNF480	3.45131086225232
MAP3K6	4.64417216297262
PROS1	4.78221179535748
PSMB8	9.6304448909672
HN1	8.69092790040604
MAS1	3.24336475694637
APOL1	6.57607082637919
CSHL1	3.23039240412318
ZBTB7C	3.23420595789148
AHCTF1	5.92276703407055
SAE2	8.56622560766307
ITGA2	4.63134271861957
AP2S1	8.12193611176032
P15RS	5.57505168763637
MME	3.53169045328846
VAT1	6.36548371258954
MAST4	6.39205664075335
TUFM	9.07311547644936
KRT33B	3.35314238234312
THEG	3.52326031182017
KCTD2	5.30091388104603
WDR26	8.41556139228691
MFI2	3.04408839562303
KRT34	2.99867168261915
NR4A3	3.55409732204084
SGSM3	4.99466582604445
ARSA	4.94213395682202
TOMM22	6.06687276673852
SOCS3	3.6763699071456
UNKL	4.16800516259804
POP4	8.36112936863302
BHLHB3	10.0436758244098
MALL	3.96711585583841
SOX15	3.17979339917063
CCNA2	5.76095308436719
PARK2	3.20545351497545
GPR124	4.11535994694484
TMEM132A	3.88773202555384
CGRRF1	5.79230039833927
RUVBL2	7.49376250596378
MCAT	6.4752051272173
WNT10B	3.57530564527924
ISCA1	6.2705408617094
RPAP1	4.11552473676671
C12orf48	4.98413531599663
RAI16	5.62344806874206
RPL27	9.05664350276188
EPN1	3.48548441563993
MAGI1	3.10454452786821
GBX2	3.12497588765524
SLC35A1	7.55886454088201
GAL	3.49242350733107
SLC14A2	3.42784018319024
RDH11	7.23646082359372
ZNF518	3.76334408882442
PCYT1B	3.23685142171933
AUH	6.53828509664185
EIF3H	10.1976342569457
KIF1B	7.90005289757247
MBD2	4.69029067701711
AMOTL2	6.99667311824111
C6orf120	6.24649808229005
PIGT	7.79774136687998
PSRC1	6.297737587454
PLA2G10	3.66072485684959
ALAS1	7.33977172954598
FOXO1	6.66716179651881
C17orf62	7.23605274287913
KIF5C	4.71717728801574
DUSP10	5.63164978869745
CRLF3	7.42908411338107
CLCNKB	3.56170688915698
PSMA5	9.5125098496579
FARS2	5.50661702729188
CCDC28A	6.5550122035243
AMPD3	4.98434917784009
PIAS1	7.50911135821368
ADCYAP1R1	3.51426835297623
TMEM134	7.23207979221206
CDH20	3.11145600880142
FBXO7	8.14340610346736
FLJ14213	3.84010251624728
ZNF3	5.04888809675658
LRRFIP1	7.12872061251832
TMEM49	9.39429220040898
CNOT2	7.42375876806795
CBX2	2.86035557914378
ZC3H14	6.77562615369963
ALDH5A1	5.70250404321896
HNT	2.93251466698488
SERPINA4	3.10854439665786
FLJ20920	5.67559895510938
CRTAP	4.9760801105367
DDX50	7.39805186944879
STYXL1	6.83000516116222
TK2	4.57674589349468
BLVRB	6.81804448276262
STMN1	6.63417735722013
GUCA2A	3.16768366500239
DPP6	3.04947135841820
GALNT10	4.52077404241792
STK39	5.57367861889881
MMP24	4.55618396853149
CKS2	9.49865665298378
RHO	3.71807366218527
BANF1	9.76304759604688
CR1	2.94350684224653
RPS6KA2	5.60835827315985
HMBS	5.74139693150539
C20orf112	3.55615484390852
SLC25A24	7.45863014451766
MRPL22	7.84257660238265
SLC25A15	4.42041156645441
GADD45B	4.67075823818905
TDP1	6.344225055674
ZNF287	3.57808816868303
DAAM2	5.07560710528138
C11orf57	5.54638911395447
RFK	6.07808450013741
ZFYVE9	3.78343442059155
TCTN3	6.58797730007056
STCH	6.54255924335397
LOC283871	3.35179170229217
NDUFB3	8.18085870994594
DEFB4	3.42283189963052
FPR1	4.42457305380148
FMNL1	4.79593936712614
SEPT7	9.72055948935154
PTCD2	5.10952159154335
GNLY	4.5452807835571
GRAMD1C	4.51708543931491
ZNF165	4.61158950067192
TR2IT1	4.17212653324734
ARMCX3	7.80130043586824
NDE1	5.75475123451088
MAGEF1	7.08789414972674
ITGA10	3.56067066971969
ARHGDIB	9.74336735444316
FSHB	3.77719781480711
ANXA2	11.6143244391877
HLCS	3.59698067016697
MCF2L	4.31667002695494
AK1	4.5887469983338
FH	6.6089570612394
LGALS2	4.15988534547903
SYNPO2L	2.72308844653572
KIAA1045	3.24369132349756
C1orf183	4.52921379597141
MAGEA8	2.93303972859207
DGCR8	4.49806751323929
GSR	5.98332391758271
NEU2	3.38999257272448
HIST1H4B	3.3517977668115
CACNA1C	3.18934590595476
FAM20B	5.85026573211039
HES2	3.06878122955057
PDCD6	8.86729655803342
INTS7	5.81325295949943
AMPH	3.51739450504738
UCKL1	7.31243513382418
ASB4	3.07805061203136
C10orf97	5.00457178660618
ALDH1L1	3.83183673387775
CCL23	3.30035437589651
OBSL1	5.01975189924198
SLC12A7	7.49091218970251
THAP4	5.43234079957843
RBM4B	5.86567692580187
OGFRL1	4.58451183579452
KIAA0831	6.04098379296257
C12orf11	7.08101200004106
PPP1R15A	4.13902042599667
KIAA0240	5.66875062364175
CD1B	3.54620480467175
FCGR2A	7.24203913741081
MDC1	5.62002255513191
MAN1A1	4.67856865596235
KRT9	3.10984244803815
HTR1A	3.56856316832732
OCEL1	5.47330665984288
ATP11B	6.11060469412497
NLGN4X	4.48838677946719
FBXO34	7.68303903904742
ALOX12	3.33408706843292
RB1CC1	6.2810124059792
PCDH12	4.17040800073881
RPE	5.62306052474623
EIF4E	6.11741466309931
CSDC2	3.83139249332874
ABHD5	4.93782008867719
TMBIM1	6.28221375578495
PET112L	4.56563124196143
P2RXL1	3.06347605680603
F2RL2	3.03631600323032
TRMT1	5.52715266905175
IMPG2	3.2239925447089
LRRC32	6.99243238420322
BGLAP	3.6778917635375
HTR4	3.41768450520872
MRAS	5.61160424574503
TRAF6	4.9280093820217
AXL	5.35471615326729
ATP2C2	3.427965468205
LMNB1	5.96282224185035
TELO2	4.11746127315459
PNPLA3	3.82786560936297
CSNK1E	5.95743872008175
SRP14	10.0173917473282
KCNQ4	3.05392704124056
PIK3C2B	5.52195046127691
C15orf15	8.00642692957266
TUBB2B	3.03049674037462
USP15	6.50929744672437
C12orf41	7.53233297488668
CEND1	3.79527702235055
RNF31	5.27313624434294
TCEAL2	4.51103005900482
PTGER2	4.33982037909968
UBN1	6.40961895497259
SLC5A7	3.19540495076773
SLC31A1	6.0546713823586
ADAM29	3.46257865573713
ST7L	3.981212143524
GFOD1	6.85895885353119
CTNNA1	9.12311495487313
HRBL	3.83706658086661
CBX4	3.86904959668179
NTRK2	3.46721447266335
FOXN3	5.50760097851605
MFGE8	7.10049696554577
PFKFB2	3.68885152024574
TAS2R4	3.56161541941785
SH3TC2	3.15395645646908
IL10	3.55168444371749
PXMP4	6.33138469761603
RNF167	6.03149727564216
PRMT5	8.12386264646082
TSKU	5.06673565929218
ATPIF1	8.59807511026614
ETV3	3.34659339988157
PAK7	3.69162436833070
PDLIM1	8.03915149633107
CEP63	5.18855640001224
WDFY3	4.59476378743512
RNF126	4.60986587792776
DPM1	8.68082939623727
CLIC4	6.9724463625899
ACR	3.77400038027535
KLK7	8.33481433744146
ALOX5AP	9.63147816611738
LRP1	4.87798765389295
TNK1	4.30536180841327
TAS2R9	3.01404499609657
ZNF16	5.27899498484383
POLR1B	5.62658634076599
SLC8A2	3.79414205638344
OLFM4	2.9722582546424
TACC1	5.61383644142185
SAMHD1	7.48387603718933
ATP13A2	5.24690872686237
KRT4	3.79791656633433
PAX6	3.65699454486658
SCG2	3.19862638612576
SLC17A6	3.43765976068942
TUBB4	3.48110405972256
PADI4	3.05638171245456
FMO3	3.14392794730851
NLK	4.03770897968435
POU4F3	2.95435678901349
MDM2	3.52826880752815
CAPNS1	9.74389468781668
SDF4	7.24045129745851
ITGBL1	3.28574226345224
TAP2	4.71370314296355
OR2C1	3.30762510707762
KLHDC3	6.35622130245163
EFHD2	6.1911184188961
GALR3	3.66315186429783
NBEA	3.14559791734288
ABCA6	3.23973690534455
ABBA-1	3.77436883770064
GNAI1	4.7089088489426
CLDN3	8.45960096470458
AKT2	3.36610472839746
EGFR	4.38087677331365
VPS4B	7.12076263153409
RBM16	7.54601658469593
GALNT6	6.44446493351532
ZDHHC3	5.49829788955781
SLC25A4	5.64878226885271
CYB5B	5.79920651082474
NDRG1	8.61350678378745
SESN1	5.25593103259402
GBE1	7.68829438938511
MRPL46	6.08849905904865
CLASP1	6.16452167245513
FARP2	4.43246187123138
ACOT11	3.83360016994106
LDHAL6B	3.10634887675119
MAPKAPK3	6.03387664932197
NCAM2	2.93879367797205
AFAP1	4.05552936593719
PRKD2	6.23220747105168
OR2H2	3.26538569868128
ZFP36L1	8.17184961705507
DZIP1	3.56303249087824
GPR161	4.16307547617814
RNF146	5.65700992380548
NKX3-1	3.7974339497372
CCNB2	7.8955267472477
ZNF10	4.02829915463824
WDR74	4.89612449384679
FAM134A	6.91164003872248
PCNP	8.29658060645582
PURA	5.6679776447559
DNPEP	7.40547130742986
ERBB2	4.86882208389194
CREB1	5.94297994114696
NEO1	5.7967373437414
DDX3Y	3.25428963997595
RPS3A	12.5387187051070
MXRA7	7.91717619590298
LGALS3	11.0642105538800
GLT8D1	7.47947068131357
TMPRSS3	7.70613816743227
UPB1	3.28918081399945
LAT	4.87768386054560
CLDN14	3.37825833672338
DHX38	5.25447419166361
KCNA3	4.00216655765801
BTBD1	8.09066278033441
TARS2	5.59288595704584
SKIV2L2	7.85536353699411
ABCF1	7.87242060164743
CDT1	3.68142437734745
ZHX2	6.36937383003545
FCF1	4.94857879790148
LRRC49	4.14786930077293
GUCY1B2	3.43309038841277
CD28	3.27993159585121
SMARCA4	6.37244902935275
SEPT2	8.99254406498008
SOHLH2	3.26044925561407
MCOLN3	3.73779620320157
LRP8	7.09733550811245
TAGLN3	3.64798402633812
MASP2	3.63861709507525
GPATCH3	3.89522283397126
TTRAP	8.49971696084712
AGL	6.99436224234371
NFE2L3	6.13551766544419
PSD4	4.62495516193836
PALMD	4.95603187251373
CCNB1IP1	7.4313292631484
TMEM43	7.45595826937909
OBFC1	5.8504766367564
STAT5B	4.45145236268118
C14orf79	4.17663032397869
ENPEP	3.95028400848514
SSB	8.04539639870746
SCT	3.0180510633099
TIMM23	5.82867633831661
SKI	3.36526850355087
SLC22A13	3.16214266303522
AKAP3	3.46280478602981
OAS2	5.82808436702275
KIAA0423	5.8688978940846
SEC61G	9.842363868156
CAPN11	3.01326132748219
TMEM50B	6.34989900112559
DEGS1	7.7682007845272
ARHGEF4	3.28782593095983
DBNDD1	4.04004317908212
TBL1XR1	6.33497700892938
FAIM	6.00770296802702
SP140	4.80405094199186
G6PD	4.57551201065651
NUDC	7.0962127909956
GABRP	4.9828701878408
SCARA3	7.32295109766603
TACSTD2	5.74229905243094
EIF3J	6.91873778966503
PPP2R2A	8.1211344475802
CPA3	3.50343416706718
PVALB	2.89855193915701
BCAT2	5.88494649993501
MFN1	6.28745594025833
F10	3.10711552522765
