Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C08_443128
CRELD2	6.56991944687852
C8G	3.41153283999755
CD82	5.80472650150961
PMM1	4.93626167894604
CBLL1	4.15070409139084
LIM2	3.37889583424842
VAX2	3.98683755407205
SETDB1	5.44928002921724
LRAP	5.10580750533671
GCLM	5.91729877423355
CPEB3	3.23671554176600
PPM1A	5.0031340728445
INTS1	4.24382727425344
MMP16	3.30253601484968
CAMTA1	3.63955500619336
SAMSN1	5.10006347200778
DRD3	2.91719969240766
GMPPA	5.34439615179732
C11orf73	4.90753197123868
AIPL1	3.52281221602073
PTP4A2	9.17942197189795
IL24	3.75671420230916
BDKRB1	3.45822022725322
HPCA	3.61758079467293
MLF1	6.85209178669145
SEC14L1	5.79483575278841
CHFR	4.72855383469445
EMILIN1	4.23128520605626
THADA	6.32937864882965
TAF12	4.5566034616261
NDUFS4	8.76551040555423
ID1	7.07848620905203
PIK3CB	3.60314988587014
COL18A1	6.24914933997333
PDZD3	3.39356655693043
TBC1D17	4.23993978440214
COX8A	9.83560018252432
CDCA4	5.62197180776569
C2orf44	4.42915360075364
C9orf16	7.47622865599474
ERBB2IP	8.04322341199287
EMX2	5.75925876161806
FUS	6.0573914023027
NIPSNAP3B	3.15748741575917
TF	3.46597038049398
CXorf56	5.1772986282281
CLCN4	3.64596137176559
PWP2	5.29131883232885
MMP15	4.21149518552047
MTMR14	6.24436877142532
NPR1	5.7128905099751
DNAL4	5.56893409535496
ELAC2	4.41290355196134
ASS1	10.6032086452150
IPP	5.09351750449186
TMEM59	8.60377822640934
POLR2J	8.50888149368488
SEC23IP	4.94928385434716
RGS4	4.55814098853203
UQCRC1	8.52778516605687
SNX6	7.14858519233147
DDX18	6.32953618612937
POLG	4.30162094596720
ADAM23	4.25479854171533
ZNHIT2	4.4795577658762
TFR2	3.47785249345709
NCDN	4.54901305416755
RAG1	3.33664384571141
POMT1	4.44966164213049
CYP1A1	3.43173490635278
SNAPC1	4.75564606468084
GNA11	5.55378934264334
CCDC52	2.72375769244199
CAPN1	6.58301307943632
DDHD2	6.24367432875226
UPF3A	5.42882606112549
LAGE3	6.47234365829764
GNRHR	3.16448300326813
UNC13B	5.22157207659347
TTLL4	4.33464905642426
PPBP	3.10030943380942
HTR3A	4.65941182402688
SDC2	4.48799945628515
ANKRD49	5.74468768733834
BTF3	10.1962447593270
COX7A2	10.5313435011218
SARS	7.97849602154208
C13orf18	4.18025291945495
CACNB1	3.9611316187382
QKI	5.85511902378618
SETMAR	4.37184363112854
LAMB4	3.25144152472802
MAN2B1	7.71664250311793
EML3	4.9807116480984
ACADL	3.27153341328758
OFD1	7.47919051953639
CGA	3.42424485696524
EIF3EIP	10.4127154566500
PEX16	5.27682867428548
GNG12	7.29001251707804
HABP4	4.47655178985903
CNTN2	3.49713723217370
ASNSD1	5.32064040222742
FUT4	3.97995194701045
DBH	3.65073754991988
CD53	7.22063191595404
HIST1H2BJ	3.69326754745007
TFAP2B	3.12178612013897
ACF	3.57641099450047
TMEM11	5.6878387929002
CDH8	3.33712655796706
C3orf32	3.14180795059946
AGPS	4.61529679625332
C4orf18	3.25438883944247
PCCB	8.13455432349378
IPO13	4.41739427229003
PECI	7.21756283751401
UNG	7.41856849306742
C6orf105	3.82253708662877
GSTP1	9.04702436811259
SUV420H1	7.0584552180142
ARHGAP15	4.19979798263662
LTBR	6.11682493171331
TDRKH	3.55627788851115
PSG4	3.41186368257671
SLC9A3R1	6.18756562503729
NBPF3	8.48535297101574
SLC9A3	3.65095366629418
OSBP	5.81993747247536
PRR5	4.65879625508114
CHMP7	5.16375776403738
ADRA1A	3.12292607618712
ASAH1	6.79094670996656
FKBP4	6.51395259476621
ZNF350	3.72405778876236
DOM3Z	5.36413933167589
GIPR	3.92770527409696
AHI1	4.25458087483955
BST1	3.84549110377691
NCR2	3.58982130399390
NADSYN1	5.23117502795644
UBE2W	5.51063512730086
RGS14	4.17348256330510
KRT15	5.18736128648523
SCN11A	3.5246615080629
GFI1	3.76858001363344
FHL1	4.1121962409718
SMC6	5.92121615514658
GATA1	3.8237147534859
OSGEP	4.97791984092809
ARMC6	4.7859141722686
HK3	3.86445944865176
PSMD5	5.87786037919237
RSU1	7.25187387410524
RPL4	11.7398733993748
MAD2L1	7.56771636924162
RBPMS	6.36208026609228
EIF4A3	8.848645861319
E4F1	4.81783200251292
DLEC1	3.52080832526677
PRPF3	4.84581907156800
EMR1	3.82395794366655
CHMP2B	5.91616566629113
CAMSAP1	4.28828976467647
RPS21	10.2527645993133
XCR1	3.13180327895037
ARID5A	4.27671070480037
RBM6	4.67830268737045
UBE2N	7.13387218731174
KLF4	4.37939608375784
MGC4172	4.22599714211304
LMO4	6.85141784373553
KLKB1	3.06587182908418
HDAC3	6.63176123253134
HP	5.69181293943145
SCHIP1	5.79363882854016
BTK	4.42922078572926
KRCC1	7.4687188683894
PRND	2.97373703653876
C6orf27	3.7307955778951
PIGL	3.59544006899984
CLCA1	3.72943290115127
C1orf112	3.78994202361352
OLFML2A	5.94239825716271
HUS1	4.49243035333886
SFRS6	6.23220132164181
CXCR7	5.28802680771763
UIMC1	5.77352136562577
FXYD2	3.67130662993414
GOT2	7.9007019254839
ZNF667	3.10458323786536
TFEC	4.5303639461832
ATP7B	4.1731574031483
RAB38	4.32695881796705
POLD2	6.96011942251559
PPM1H	5.4393511605909
DCX	3.45718621778650
NFYC	5.1677233202459
ZNF228	3.49552203767185
KIN	5.51122217494876
PLSCR4	6.39556198335979
HIST1H4I	4.04046247599282
PPARGC1A	3.28384870572939
HIG2	6.53512346761256
KCNK10	4.25932361212832
EXOC1	6.83936085603298
OR6A2	3.77624124629522
ETFA	7.58506396691697
PDAP1	5.03508215495787
C19orf6	3.34252830439441
POLRMT	4.26660026922591
ZNF146	7.85829114732367
MIA2	3.23108154578966
LY6G6E	3.65303966558953
EIF4E2	7.65151784799158
NENF	5.04026563737383
HOXB5	4.97465448941748
ZNF324	3.95518659050904
CUGBP1	4.31797368350025
ENTPD7	4.08666850789908
TTC13	4.97659917023729
GJB5	3.29179475072645
PRSS22	4.50714351438332
CYP3A5	3.91264131735697
MBOAT5	4.08357022007346
CUL4B	5.09761697513011
CENPJ	3.36618358748456
KIAA0664	6.72088456447796
PITX1	4.14957828564245
PDGFRB	5.53714527619912
RDX	5.78079164619366
CELSR3	3.81753537535942
JUND	6.63081201939985
ITSN1	4.68177479402305
CHRNB1	4.24055771248206
EHBP1L1	3.68685110210878
C19orf2	6.58253355264333
FETUB	3.22568272386414
CAMK2B	3.36975840560544
DCTN1	6.04063186614924
TNKS2	6.2524751631097
MRTO4	6.73054103561891
C1QBP	5.91680238608199
TTC3	7.23699429349538
NDUFB8	9.50951141884224
CADPS2	7.44667998339233
EDG2	4.36653513181702
MYF5	3.41376865541233
SEMA3G	3.52863080635381
IL23A	3.57967225781317
GJA9	3.70403638907851
R3HDM2	7.49680136993041
C5	4.12241553780707
SLC2A10	5.2950885710049
TRIM45	4.7323749951045
TSP50	3.93029537031830
PAQR3	4.0302367300246
ANKRD26	3.19729079551343
TCP1	8.51016522052629
TMED7	6.47433438314719
CMA1	3.11204157322838
PTCRA	4.25975662272502
HCRTR1	3.30045059774620
FST	6.40555622363545
PAWR	3.82622823368962
LDLR	4.41473606819548
ASTN2	3.80293735111739
SCRN1	5.98849634399664
GPATCH8	5.59012111628815
KIF4A	6.3339948378427
TANC2	3.74641508914203
ZMYM5	3.40551350647481
PGM1	9.00238531817482
ZNF586	4.26301124531757
POLR3G	3.79600959648101
CPD	4.89541293751358
SNCAIP	4.9394252441474
DCT	3.58577345759053
HLA-DOA	4.17360333584139
TANK	5.70125907536356
RCAN1	4.49730732705169
UPK1B	4.36953731047493
DNAJB4	4.20087705868064
UGT1A8	2.77308687587236
LIMD2	3.65933135320248
HIST1H4L	3.51836285070236
PECR	4.27949921501306
HSPA2	5.34501155075911
SERP1	9.10283961830482
TACR2	3.37221572333754
NUP85	6.5717348240925
CD177	3.28727471445909
GPR135	3.44053350553619
PIGG	5.58661327730474
LGR5	3.23111173034894
JAK2	3.56185917049463
DPYSL4	3.52073975875438
TM9SF4	5.12850163069468
PTHR1	3.82316390198085
SIRPG	3.49795827862948
ZNF264	3.80324773728125
BICD1	5.41154150311911
RAB5A	6.63857511611744
FLJ13224	3.22203794611764
METTL5	9.1523787750239
HERC6	6.84877717189685
CASP1	5.77681271389679
USP9Y	2.76266214541285
LRP1B	2.79817907837263
XAF1	6.29413734627527
PLA2G4C	4.06267482463323
APOA2	3.24912835761139
SPAG6	3.13430253636513
KALRN	3.17329284461434
SECTM1	7.25610601390315
THOC7	8.11528119679952
IFNAR1	3.95373012880499
TCTA	5.37594330445108
NY-REN-7	3.56831440015817
TALDO1	9.04639798222921
B2M	11.4808661150568
LPPR4	4.22603331493431
SQLE	5.14700752509937
SEPHS1	6.46068360924423
EIF5A	6.55055692605823
FAM49A	4.58763927633086
YTHDC2	4.23147594664935
EHD2	4.58334931912547
NCF1	4.50559812256679
SPG7	5.10774499036554
ZNF614	3.46373177431151
HOXA5	4.7458845742493
NUP133	7.5954071730742
FGF12	3.77771222631114
SLMO2	7.02615699214021
INPP5B	4.6099863416531
PPID	6.2884490366656
SNTA1	4.55443322459941
IL20RA	3.32990306774816
UBE2J1	5.26830512079834
CACNG2	3.16684575060426
GCM1	3.34131657072645
ELF1	6.34956956447975
TLR5	5.28657355363222
TCFL5	6.58848647473774
C1orf107	4.90864521880291
C19orf22	6.70954021723579
SAFB2	6.44354647146761
MAP3K7IP1	4.15602118170593
NCK2	8.15194000882949
OXA1L	7.36589188074842
KIAA0652	5.26178375067602
KLRG1	3.15523221763029
FRAG1	5.57283562728003
ZSCAN12	2.94939482881293
PSMD12	6.95828949954288
E2F4	4.96418281826937
CLEC4M	3.56021818306054
KIAA0999	4.6949396670253
CLDN10	7.07383446243693
MGC13053	4.20879220580725
TAC1	2.93749783741837
GYPA	3.34791098203920
HPCAL4	3.70787420469154
TRAIP	3.86530482334014
MEX3D	4.49474769310614
KIAA0232	6.97459716570224
ERCC8	4.78466439663208
NFAT5	4.9224906738204
GPX4	9.54669102409766
CSPG4LYP1	3.51114784166307
KIAA0368	5.5556822176477
FBXO3	4.76383429300181
DVL1	6.04249969107842
CMKLR1	3.73003824485893
GPR157	3.50989651285588
TYMS	8.25875636415124
OR52A1	3.16978205766898
PEF1	6.2995410519206
ZNF750	4.28777253755129
ALG9	4.93703035986428
MCM5	5.67770136390626
SDK2	3.42306857894352
BAIAP3	3.53823002780292
RABGGTB	6.17392107790811
KCNK7	3.30687398825702
PTP4A3	5.54025978998785
ANKRD40	3.9711605861513
CALCOCO2	8.30597961360371
TMSL8	5.31569313452883
SNCA	4.35130470556353
ZNF551	3.38282663805491
HBQ1	3.54386727566446
ARHGAP26	4.63083678748512
GEMIN6	6.6456817376947
HRAS	4.98300653927288
KLRC4	2.71304652653477
BSDC1	6.1154756828047
DSC1	3.59866966291315
RNF43	5.82611163674388
NDUFAF1	5.3135162316226
MAP2K4	4.8897887567019
FOLR2	5.56254650845667
LYZL6	3.75386543587073
EPB41L3	4.09526549754551
TEKT2	3.81908730893154
CDKN2B	3.71403941203919
WSB1	5.22460350403541
ZNF480	3.36278085738901
MAP3K6	4.28305725778393
PROS1	5.46118802411193
PSMB8	8.48074928477184
HN1	8.03313864286965
MAS1	3.75682585798053
APOL1	5.37902901303461
CSHL1	3.40568774299945
ZBTB7C	3.11050354124359
AHCTF1	5.66768308310301
SAE2	8.51723925946413
ITGA2	3.94486385990057
AP2S1	8.39890153025462
P15RS	7.1918383182741
MME	3.77070643294152
VAT1	7.22229876145844
MAST4	5.71598052254486
TUFM	9.29559687693116
KRT33B	3.48373964939321
THEG	3.86012223799313
KCTD2	5.19792321115215
WDR26	8.6410293844938
MFI2	3.36208187180786
KRT34	3.08472146521746
NR4A3	3.78667215190649
SGSM3	4.44049383928595
ARSA	4.11902690807206
TOMM22	5.07405552885433
SOCS3	3.74029247449963
UNKL	3.85391334435100
POP4	6.98376472094759
BHLHB3	9.2074874457236
MALL	4.55785980759695
SOX15	4.11812855134239
CCNA2	5.66889482823226
PARK2	3.36300646712809
GPR124	4.86952079941311
TMEM132A	4.84344927084789
CGRRF1	5.014167278147
RUVBL2	7.4184804789545
MCAT	4.64277259492660
WNT10B	3.64465528875287
ISCA1	5.69421248532558
RPAP1	4.27371223606479
C12orf48	4.91083996045004
RAI16	5.0143561307537
RPL27	9.77374379224915
EPN1	3.83086641758559
MAGI1	2.97550724978576
GBX2	3.41974947291866
SLC35A1	6.43301064445675
GAL	3.99073908499542
SLC14A2	3.41129464842788
RDH11	6.58027030046574
ZNF518	3.46946880153637
PCYT1B	3.31006604299946
AUH	6.02045676784435
EIF3H	10.1100822866860
KIF1B	6.32484225062736
MBD2	4.80562167205395
AMOTL2	8.01437264779524
C6orf120	6.17753861279324
PIGT	7.03423341869342
PSRC1	5.5497950066037
PLA2G10	3.69584550123743
ALAS1	7.01542883486094
FOXO1	5.93618222673029
C17orf62	7.03775270843104
KIF5C	4.59985780668913
DUSP10	4.95614569767112
CRLF3	6.29492232016828
CLCNKB	3.25020226256252
PSMA5	8.9150196281955
FARS2	5.65947410688795
CCDC28A	6.08346650450202
AMPD3	4.5970552580297
PIAS1	7.23046526175266
ADCYAP1R1	3.52850395017338
TMEM134	6.51760739984372
CDH20	3.06383825140286
FBXO7	7.6223206530522
FLJ14213	3.42237574948845
ZNF3	4.62132965382603
LRRFIP1	6.44213305996822
TMEM49	8.88185481539412
CNOT2	7.31084586621883
CBX2	3.04889042428793
ZC3H14	5.86463145341385
ALDH5A1	5.45214708563425
HNT	3.70392542868592
SERPINA4	3.17517961842177
FLJ20920	5.30634377208291
CRTAP	5.15210841177617
DDX50	7.70091462958881
STYXL1	7.00019759453374
TK2	4.72471857194622
BLVRB	6.92801561899853
STMN1	7.9750398556947
GUCA2A	3.48974202097754
DPP6	3.17133899934771
GALNT10	4.02523623375563
STK39	5.06449921547569
MMP24	5.14107277930942
CKS2	9.4219466699285
RHO	3.72355294136496
BANF1	8.83623608737555
CR1	3.16443221002306
RPS6KA2	6.04579248382501
HMBS	6.15842462963417
C20orf112	3.66818480865813
SLC25A24	6.94817569007764
MRPL22	8.05924674686985
SLC25A15	4.92091588027644
GADD45B	5.52047589112863
TDP1	4.88915420712665
ZNF287	3.48469827214721
DAAM2	4.47462539091973
C11orf57	5.18790476616855
RFK	5.94294120529451
ZFYVE9	4.06742221517198
TCTN3	5.7815302101767
STCH	5.49419749244025
LOC283871	3.62851651648953
NDUFB3	7.76678081927047
DEFB4	3.48994776911545
FPR1	4.53836692623824
FMNL1	4.22672483542851
SEPT7	9.28677982107409
PTCD2	4.27511312136222
GNLY	3.79477875058287
GRAMD1C	3.71672915361205
ZNF165	4.55096279776514
TR2IT1	4.31059045570115
ARMCX3	7.3663312865627
NDE1	5.63713007455948
MAGEF1	7.34975392870966
ITGA10	3.79941424165213
ARHGDIB	8.20000161542635
FSHB	3.83838654745475
ANXA2	10.933791311585
HLCS	3.84386451860452
MCF2L	3.9987442382563
AK1	4.98517503023037
FH	6.50492212903157
LGALS2	4.00390113472212
SYNPO2L	2.90197784564436
KIAA1045	3.38159153250026
C1orf183	4.67042231686656
MAGEA8	3.34089473548708
DGCR8	4.70416940361083
GSR	5.65934703393173
NEU2	3.59167836061722
HIST1H4B	3.78606129194983
CACNA1C	3.34528530809075
FAM20B	5.66663252070314
HES2	3.21359463369748
PDCD6	8.46494876586948
INTS7	5.17409851951011
AMPH	3.82120039076608
UCKL1	5.39640958348889
ASB4	3.23778690915167
C10orf97	4.37885615596692
ALDH1L1	4.73160419782541
CCL23	3.50034798144138
OBSL1	4.95958750072681
SLC12A7	6.91787582705593
THAP4	4.18030831918252
RBM4B	4.62755592591404
OGFRL1	4.23214319378219
KIAA0831	4.85707510944371
C12orf11	7.44335474065822
PPP1R15A	4.71157728792626
KIAA0240	5.30034641531092
CD1B	3.24328063374874
FCGR2A	6.11373628509977
MDC1	5.85527655512357
MAN1A1	4.06167904368465
KRT9	4.09199347194151
HTR1A	3.06891191224403
OCEL1	5.3724387997546
ATP11B	5.50967341727496
NLGN4X	6.17945674980889
FBXO34	8.17171358197129
ALOX12	3.6875576560961
RB1CC1	6.80200066242587
PCDH12	4.50057617049873
RPE	4.32018189618313
EIF4E	5.30606781015021
CSDC2	3.82712761466773
ABHD5	4.19233375575632
TMBIM1	5.83462236568386
PET112L	5.11359465823991
P2RXL1	3.32338508387607
F2RL2	3.28422696649874
TRMT1	4.52300456478681
IMPG2	4.5788760553588
LRRC32	5.49811208150704
BGLAP	5.31330420151807
HTR4	3.4242255037079
MRAS	4.63479377132826
TRAF6	4.40099041272365
AXL	4.4363846973797
ATP2C2	3.61051642027985
LMNB1	5.7238021589521
TELO2	4.85587087425777
PNPLA3	3.67408588674415
CSNK1E	6.37372450357572
SRP14	9.81142349785794
KCNQ4	3.45699340958057
PIK3C2B	6.15871538129893
C15orf15	6.3802599709719
TUBB2B	4.49066863580785
USP15	5.36140704621776
C12orf41	6.67857402855996
CEND1	4.19255770811025
RNF31	4.80852049346375
TCEAL2	4.59781887954254
PTGER2	4.03996489236585
UBN1	6.59198372040943
SLC5A7	3.30045730091607
SLC31A1	5.97977894250408
ADAM29	3.50136853411229
ST7L	3.87764117835146
GFOD1	5.22575464315615
CTNNA1	9.2524890227254
HRBL	4.18486535724187
CBX4	3.8322935878224
NTRK2	3.86594617298150
FOXN3	4.86693920674262
MFGE8	4.86191391360147
PFKFB2	3.80300083342770
TAS2R4	3.46378539690921
SH3TC2	3.22345925284904
IL10	3.7689233137569
PXMP4	5.35243709366059
RNF167	6.23022072703086
PRMT5	7.01658592288016
TSKU	5.79968527453557
ATPIF1	8.64370835967298
ETV3	3.30954393750962
PAK7	3.03904637899911
PDLIM1	8.77115222130143
CEP63	5.38776729229421
WDFY3	4.46578447108653
RNF126	4.70294319969065
DPM1	8.54873173437911
CLIC4	6.00413866791184
ACR	3.61913948719605
KLK7	7.63044366890113
ALOX5AP	6.47292344463537
LRP1	5.35711381017729
TNK1	4.88685477306636
TAS2R9	2.91147985740806
ZNF16	4.48903845908440
POLR1B	5.2566105325289
SLC8A2	3.54035120467367
OLFM4	6.11837969132917
TACC1	5.41937028080006
SAMHD1	6.43128105275797
ATP13A2	5.25771686081457
KRT4	4.56356439224818
PAX6	3.27512093815951
SCG2	5.68176975497393
SLC17A6	3.27817307196744
TUBB4	4.00188644769193
PADI4	3.33249990754759
FMO3	3.15774937284619
NLK	3.97090782083894
POU4F3	3.31187481507967
MDM2	3.52245857209889
CAPNS1	8.85093172707404
SDF4	6.53839546484665
ITGBL1	3.01255515010499
TAP2	4.09661430976132
OR2C1	3.36004505750622
KLHDC3	5.82328637480254
EFHD2	5.66790165555443
GALR3	3.36154318778271
NBEA	3.23102791535467
ABCA6	3.2801569435319
ABBA-1	3.83239684053442
GNAI1	4.85682642292024
CLDN3	8.59148593706088
AKT2	3.26609823150162
EGFR	4.35619080371925
VPS4B	7.5379065595657
RBM16	7.20443741366988
GALNT6	5.47661309553769
ZDHHC3	4.62548322598411
SLC25A4	6.60769738915101
CYB5B	5.00323531886478
NDRG1	7.76477573905082
SESN1	4.53779864172439
GBE1	6.34016984666515
MRPL46	5.55679989262115
CLASP1	6.13456905019204
FARP2	4.31879005997141
ACOT11	3.92765907373501
LDHAL6B	3.04293012756826
MAPKAPK3	4.98925987708361
NCAM2	3.29839222967244
AFAP1	4.28289470357439
PRKD2	5.53110156088543
OR2H2	3.24621985599452
ZFP36L1	7.35433306215078
DZIP1	4.5395707413569
GPR161	4.20752259621543
RNF146	3.84710056033336
NKX3-1	4.02613672488688
CCNB2	7.40949090113094
ZNF10	3.61933978919032
WDR74	4.89113732656957
FAM134A	7.07742940630184
PCNP	7.57834435680023
PURA	5.38274222006292
DNPEP	6.98901104313542
ERBB2	5.48756419135584
CREB1	4.74674330777511
NEO1	5.6167670020646
DDX3Y	3.26595849924121
RPS3A	12.6088678621940
MXRA7	8.14915712261058
LGALS3	10.0331862079450
GLT8D1	6.96281624178364
TMPRSS3	7.28342470414789
UPB1	3.37302509108009
LAT	3.899401641321
CLDN14	3.78362805030674
DHX38	4.80283453144978
KCNA3	3.11431584073615
BTBD1	6.80088805389177
TARS2	5.175970082913
SKIV2L2	7.79678288382009
ABCF1	7.96857776865836
CDT1	3.2310142876314
ZHX2	6.43717829851543
FCF1	5.06325023569387
LRRC49	4.00668167976878
GUCY1B2	3.51802336711963
CD28	3.26962994694874
SMARCA4	6.18237616634657
SEPT2	8.45095371634395
SOHLH2	3.32992920159571
MCOLN3	3.47363503132932
LRP8	4.53483847639396
TAGLN3	3.84422945077491
MASP2	4.24873238493246
GPATCH3	4.29438600962638
TTRAP	7.61030429954142
AGL	5.89123367100127
NFE2L3	4.17550325719023
PSD4	3.81328202803665
PALMD	4.93056762299532
CCNB1IP1	7.53288677440282
TMEM43	5.98790688805641
OBFC1	5.63797125727914
STAT5B	3.98240465116991
C14orf79	4.38155219232172
ENPEP	4.04153834231015
SSB	8.27998145581863
SCT	3.48620248149640
TIMM23	6.12678764236337
SKI	4.03676253913678
SLC22A13	2.97985463452839
AKAP3	3.93802638507026
OAS2	5.98339838001205
KIAA0423	4.66486921464966
SEC61G	9.19005990618628
CAPN11	3.20313139652483
TMEM50B	5.5161622941093
DEGS1	6.92011175144489
ARHGEF4	3.48376892035855
DBNDD1	4.24047866623076
TBL1XR1	4.21727128136466
FAIM	5.49431775612293
SP140	3.44390343265315
G6PD	5.89959589670449
NUDC	7.35295144839287
GABRP	4.04780838241671
SCARA3	5.48756321005238
TACSTD2	5.25976208121954
EIF3J	6.19596372638939
PPP2R2A	6.63330657256786
CPA3	3.35903676773934
PVALB	3.57925308902937
BCAT2	6.10884537560383
MFN1	5.2852006940387
