Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F02_516302
CETN3	6.85136474972698
FPGT	4.70155362974432
PRY	3.46146820616357
NTHL1	5.15752688967643
POLR2B	8.75746010584486
RPS28	12.0772813986425
GDF10	4.82453587808258
COQ9	7.65317713773066
P2RX3	2.94098516916376
GCC2	6.89857786279633
RARRES3	6.57988398267411
PLXNA1	6.05085319089976
WBP4	4.83219283927897
KIAA0100	5.5942276602994
PMF1	6.21774105565976
HS2ST1	5.14113656616703
CRELD2	6.4539711364488
C8G	3.51083550347334
CD82	6.11270293218679
PMM1	4.82810461350812
CBLL1	3.67839048929281
LIM2	3.23245840318145
VAX2	4.32410457819143
SETDB1	4.80855662929902
LRAP	4.5954429146329
GCLM	5.35251387466709
CPEB3	3.13515376662091
PPM1A	5.22250263343687
INTS1	4.01199070968069
MMP16	3.16904724077098
CAMTA1	3.912835899303
SAMSN1	4.65490082507458
DRD3	2.91628322730087
GMPPA	5.65389993597399
C11orf73	5.46002324271062
AIPL1	3.90339065723209
PTP4A2	8.23524485529369
IL24	3.46300542826641
BDKRB1	3.58595449948871
HPCA	3.86063444005019
MLF1	6.82221457946482
SEC14L1	5.12543680450652
CHFR	4.61930866527213
EMILIN1	3.61628061529759
THADA	5.72435084826908
TAF12	4.30077273362915
NDUFS4	7.6736230848664
ID1	5.01854692315699
PIK3CB	3.51777041372833
COL18A1	8.08775902566956
PDZD3	3.20337966961247
TBC1D17	4.86326221493258
COX8A	9.85035959850112
CDCA4	5.83019738052071
C2orf44	4.17632428852215
C9orf16	7.63162658864945
ERBB2IP	7.23540454061908
EMX2	8.90137257570134
FUS	6.03948420580319
NIPSNAP3B	3.30674468520563
TF	3.42879475956947
CXorf56	4.27129559947954
CLCN4	3.92356569519913
PWP2	4.55328980530716
MMP15	4.34306450746983
MTMR14	5.60780799011818
NPR1	7.00876541495192
DNAL4	4.39629433389724
ELAC2	4.59445992678804
ASS1	11.0861499962311
IPP	4.7570929008525
TMEM59	9.12867829750107
POLR2J	8.41161003045638
SEC23IP	5.65976294661484
RGS4	4.29574847914882
UQCRC1	9.00239544835274
SNX6	6.04404769428734
DDX18	6.9082500395739
POLG	4.52537181262096
ADAM23	4.17326966184193
ZNHIT2	4.038153577273
TFR2	3.67330551668545
NCDN	4.11821982241347
RAG1	3.4845158669219
POMT1	4.7343329597376
CYP1A1	3.62836154323397
SNAPC1	4.93692876113165
GNA11	4.93825616703539
CCDC52	2.83547036567805
CAPN1	6.7657002853418
DDHD2	7.06302141586254
UPF3A	5.68614174346161
LAGE3	5.59973876396637
GNRHR	3.28645243002459
UNC13B	5.30444128897381
TTLL4	5.38248247185411
PPBP	2.95521896722646
HTR3A	3.88328643580765
SDC2	4.60455967626011
ANKRD49	7.6749965034221
BTF3	10.4070943669445
COX7A2	10.6864987105110
SARS	7.93942380928697
C13orf18	4.36625777247081
CACNB1	4.13860976097228
QKI	5.67570953162181
SETMAR	6.44638934147596
LAMB4	3.37710830338259
MAN2B1	6.50464347274526
EML3	5.06830545767807
ACADL	3.38871761350879
OFD1	6.74547594274917
CGA	3.77915735587377
EIF3EIP	10.3325545391528
PEX16	4.9227375496986
GNG12	7.3893077012272
HABP4	4.90637005928037
CNTN2	3.53840695118115
ASNSD1	7.4288397313879
FUT4	3.935367139482
DBH	3.43169040721394
CD53	6.71198135436006
HIST1H2BJ	3.37170633144412
TFAP2B	3.54351899204505
ACF	3.72296789719764
TMEM11	6.10435784152247
CDH8	3.33914538990804
C3orf32	3.47662644400944
AGPS	4.44415273466122
C4orf18	3.48059719404513
PCCB	6.76544484721881
IPO13	4.49562121062833
PECI	7.6606296629717
UNG	7.08959950842193
C6orf105	3.63238134236136
GSTP1	8.43739193464092
SUV420H1	7.158659762434
ARHGAP15	3.71254169370995
LTBR	6.44581684671756
TDRKH	3.35940735122438
PSG4	3.19456555477005
SLC9A3R1	5.89325699335777
NBPF3	9.11877493039115
SLC9A3	3.87791269419677
OSBP	5.67706902675426
PRR5	4.18935767059561
CHMP7	6.18717293108553
ADRA1A	3.19179073768719
ASAH1	7.12804908880332
FKBP4	7.73314113878777
ZNF350	4.90306650810026
DOM3Z	5.1079516657837
GIPR	3.96438899320996
AHI1	4.6956642524658
BST1	3.68612560304393
NCR2	3.61991736307724
NADSYN1	4.6017871074105
UBE2W	6.25077129325484
RGS14	3.84534676283926
KRT15	3.71146806135265
SCN11A	3.93314727597147
GFI1	3.9493771945967
FHL1	4.45394753236697
SMC6	5.43999050278615
GATA1	3.78856570902158
OSGEP	6.47648368311706
ARMC6	4.95970139941887
HK3	3.72363594924593
PSMD5	7.36093573923148
RSU1	6.55470640983697
RPL4	11.9382084184832
MAD2L1	5.06403831628931
RBPMS	4.68161192733576
EIF4A3	8.51711884852276
E4F1	4.84254150051887
DLEC1	3.64020090799190
PRPF3	5.04490634909609
EMR1	3.43709687475751
CHMP2B	7.01874742629639
CAMSAP1	4.12300235709474
RPS21	9.55972880129452
XCR1	3.51178015565145
ARID5A	4.47001013619680
RBM6	5.7473677625067
UBE2N	7.91642128090727
KLF4	4.40951679766795
MGC4172	4.75142995067175
LMO4	7.23910798832769
KLKB1	3.36711315927855
HDAC3	5.86925428986148
HP	4.05612434099683
SCHIP1	5.4853422829357
BTK	3.78701854992095
KRCC1	7.92229920478512
PRND	3.35713475632277
C6orf27	4.08363530225058
PIGL	4.48171494554104
CLCA1	4.00836450284193
C1orf112	3.81792478355081
OLFML2A	5.71984511035226
HUS1	4.60961511434015
SFRS6	7.8429702410196
CXCR7	7.95475702019257
UIMC1	5.37757501928564
FXYD2	3.70392933514344
GOT2	8.22794022005979
ZNF667	4.08790191695255
TFEC	3.69903703390066
ATP7B	5.14372807477543
RAB38	5.59090029111634
POLD2	7.28059946302816
PPM1H	5.78499929978358
DCX	3.23344326319777
NFYC	4.82372991156283
ZNF228	4.03969938847139
KIN	4.98057595115901
PLSCR4	7.09473718294429
HIST1H4I	4.40231560877664
PPARGC1A	3.33642592549286
HIG2	7.90740947713378
KCNK10	4.41583085204919
EXOC1	7.59343170166666
OR6A2	3.93109988782028
ETFA	7.63113796891817
PDAP1	5.2019919593775
C19orf6	3.80692794880399
POLRMT	4.30702037869171
ZNF146	7.15370494109519
MIA2	3.5736345916276
LY6G6E	3.3816057897498
EIF4E2	8.37213892073454
NENF	5.2318425606979
HOXB5	5.7656236080736
ZNF324	4.88930008075327
CUGBP1	3.56916931037647
ENTPD7	3.89570553336187
TTC13	4.88786856304407
GJB5	3.15614990710842
PRSS22	4.29969964556815
CYP3A5	3.37435365851089
MBOAT5	4.89834665545757
CUL4B	4.35063061852317
CENPJ	3.52559763125645
KIAA0664	5.22927797157714
PITX1	4.0027604307006
PDGFRB	5.1925897629619
RDX	5.89238902465935
CELSR3	4.4023923831055
JUND	6.86993416365824
ITSN1	4.62941120877229
CHRNB1	3.35934876675508
EHBP1L1	3.49602466326829
C19orf2	6.59801148293682
FETUB	3.17599322233308
CAMK2B	3.31200850792148
DCTN1	6.05786830815119
TNKS2	6.31568885087986
MRTO4	6.86519766797479
C1QBP	5.30064190514593
TTC3	7.6764162889134
NDUFB8	8.51380866220272
CADPS2	4.18621279743935
EDG2	4.09184808060842
MYF5	3.22354527624831
SEMA3G	3.37336395284028
IL23A	3.85456976373065
GJA9	3.90068092233796
R3HDM2	7.57769285397107
C5	4.2791941187124
SLC2A10	6.4494275226109
TRIM45	4.47883971631045
TSP50	3.84217393463255
PAQR3	4.92860285870992
ANKRD26	3.49241617228668
TCP1	7.81932494519915
TMED7	6.50831259675194
CMA1	3.10649089718058
PTCRA	4.49531769305104
HCRTR1	4.11544043912273
FST	4.64775747543287
PAWR	3.92495436320883
LDLR	4.14896929636212
ASTN2	4.30573029704279
SCRN1	6.98721924641202
GPATCH8	5.62200231553988
KIF4A	4.3892579346189
TANC2	3.31141254415002
ZMYM5	3.70536461168275
PGM1	7.81987326967919
ZNF586	4.16193699731897
POLR3G	3.85025924518297
CPD	5.47879430184829
SNCAIP	5.38499053637105
DCT	3.64297360759105
HLA-DOA	3.51127068259275
TANK	6.52456168123113
RCAN1	4.03284481393101
UPK1B	4.58040280733936
DNAJB4	4.37899026416933
UGT1A8	2.82015782513596
LIMD2	3.46794964535761
HIST1H4L	3.46707401218239
PECR	4.9609228572738
HSPA2	4.13437226402059
SERP1	9.4006670984067
TACR2	3.3884040188941
NUP85	5.36728796230474
CD177	3.30351195997333
GPR135	3.30482672006995
PIGG	6.18364340711076
LGR5	4.34173692556133
JAK2	3.65591979460330
DPYSL4	3.41173905989069
TM9SF4	6.13530503691759
PTHR1	3.12106534227732
SIRPG	2.95999238389124
ZNF264	5.96305728365128
BICD1	6.00161641897938
RAB5A	7.49735447731087
FLJ13224	3.26324870896308
METTL5	8.91125272053654
HERC6	5.61223465362112
CASP1	5.14256409226311
USP9Y	2.84303975191051
LRP1B	2.88222174112467
XAF1	4.43270525823093
PLA2G4C	3.73209826372541
APOA2	3.40342024500694
SPAG6	3.7421007205926
KALRN	3.4849008083401
SECTM1	5.00900231958705
THOC7	8.71195762593545
IFNAR1	4.01942699423435
TCTA	6.12239879060441
NY-REN-7	3.69649141959686
TALDO1	9.12661673010295
B2M	11.3762056901280
LPPR4	3.62945245466301
SQLE	6.62032947066093
SEPHS1	7.10189025736082
EIF5A	5.51833223200847
FAM49A	4.46252136876137
YTHDC2	3.67919152906178
EHD2	4.61936285180451
NCF1	3.72396178972107
SPG7	6.39522868849917
ZNF614	3.91148278325363
HOXA5	5.79684495461237
NUP133	7.39104543541456
FGF12	3.90304296421998
SLMO2	7.38821270189977
INPP5B	4.40530223918504
PPID	6.38280764443738
SNTA1	4.25160130541164
IL20RA	3.50166738035262
UBE2J1	5.46648664219139
CACNG2	3.43978105495519
GCM1	3.45997673191332
ELF1	6.7274011682097
TLR5	4.73878797473304
TCFL5	5.93861746105929
C1orf107	6.05411473621321
C19orf22	6.58776538652748
SAFB2	5.84675624457015
MAP3K7IP1	4.37745348908764
NCK2	7.94910401483686
OXA1L	6.72811908409567
KIAA0652	6.16624109629775
KLRG1	3.89297992254308
FRAG1	7.22819747467556
ZSCAN12	3.11128629553758
PSMD12	6.24978271893635
E2F4	5.62922408659351
CLEC4M	3.73590840792232
KIAA0999	4.83299583090735
CLDN10	3.82610785349047
MGC13053	4.24268204057949
TAC1	2.90717390347408
GYPA	3.39564918433168
HPCAL4	3.00823112571740
TRAIP	3.87924183205363
MEX3D	4.38983047514429
KIAA0232	7.54250150351321
ERCC8	4.81577152656976
NFAT5	5.2768327909766
GPX4	9.0393769371363
CSPG4LYP1	3.28736335729381
KIAA0368	5.3565361943971
FBXO3	6.06600146123708
DVL1	5.82431658165776
CMKLR1	3.72621057014629
GPR157	3.79480175000466
TYMS	6.56367319254667
OR52A1	3.33834643950008
PEF1	6.72775856113123
ZNF750	3.2014156211122
ALG9	5.56440316412965
MCM5	4.45499703855166
SDK2	3.92644639557929
BAIAP3	3.90215482185754
RABGGTB	5.62585407096695
KCNK7	3.46613622184996
PTP4A3	6.42742218948309
ANKRD40	3.75258481788408
CALCOCO2	6.00380319448982
TMSL8	4.73898490766338
SNCA	5.6955626285172
ZNF551	4.00103805770117
HBQ1	3.49495687788222
ARHGAP26	3.99191700200369
GEMIN6	6.7460725427949
HRAS	5.61322472228864
KLRC4	2.81356015594122
BSDC1	5.64638742372009
DSC1	4.21450856028154
RNF43	4.80090394729109
NDUFAF1	5.68115979282578
MAP2K4	4.55261445775171
FOLR2	4.86526677701595
LYZL6	3.8448924923802
EPB41L3	3.56098919118230
TEKT2	4.02167963364863
CDKN2B	3.68017943124171
WSB1	6.14844120453442
ZNF480	3.67666097917004
MAP3K6	4.1461295374334
PROS1	6.53165250202323
PSMB8	6.30268117289263
HN1	6.24437980545734
MAS1	3.4986474019767
APOL1	4.4073140605223
CSHL1	3.73352069643529
ZBTB7C	3.23953836792293
AHCTF1	4.85946255852585
SAE2	8.36477802207072
ITGA2	3.79380073766674
AP2S1	8.35156783630668
P15RS	7.55085186066327
MME	3.88271300671009
VAT1	7.78822934233343
MAST4	5.01729862715494
TUFM	8.970491683731
KRT33B	3.23283208524747
THEG	3.68212426810550
KCTD2	5.04602255318094
WDR26	8.18673510236051
MFI2	3.34637887132959
KRT34	3.60621926264799
NR4A3	3.49014577398943
SGSM3	4.68407365863862
ARSA	3.75290500242491
TOMM22	5.4175911580442
SOCS3	4.05503016532864
UNKL	4.0342952228763
POP4	7.10170643273065
BHLHB3	9.38789005980496
MALL	3.67763739001103
SOX15	3.3790996311567
CCNA2	4.02302028934922
PARK2	3.56457783721765
GPR124	4.12678260192288
TMEM132A	5.06648719068289
CGRRF1	6.14591722378173
RUVBL2	8.17638790541377
MCAT	5.66137962051866
WNT10B	3.87127433564583
ISCA1	6.08292053578596
RPAP1	3.97070459383952
C12orf48	4.61646089815338
RAI16	5.34042306264289
RPL27	9.2834459001215
EPN1	4.15004876975928
MAGI1	3.21305243903969
GBX2	3.42159270838845
SLC35A1	7.36505099232039
GAL	4.10085736229397
SLC14A2	3.77221931618466
RDH11	6.73745026304532
ZNF518	4.41557776759391
PCYT1B	3.3893793936397
AUH	6.95318998303987
EIF3H	10.9179508324340
KIF1B	6.29553466216882
MBD2	4.69285022530431
AMOTL2	8.41519270527237
C6orf120	5.1307369231851
PIGT	7.35608680759932
PSRC1	4.59388414719599
PLA2G10	3.36312440672437
ALAS1	6.9336197949531
FOXO1	7.23398413794929
C17orf62	5.74603337188291
KIF5C	6.0847568186925
DUSP10	4.60619519810147
CRLF3	6.01440295692596
CLCNKB	3.82049637398545
PSMA5	7.79301661890088
FARS2	5.68979412967788
CCDC28A	4.89180576317376
AMPD3	4.50383265139748
PIAS1	6.49738444799238
ADCYAP1R1	3.17753450692911
TMEM134	7.14100384266403
CDH20	3.02578166398401
FBXO7	7.44766101950676
FLJ14213	5.2086744923479
ZNF3	5.4855260577471
LRRFIP1	6.72401312189028
TMEM49	7.28583057727558
CNOT2	7.7129097113095
CBX2	2.86988315835608
ZC3H14	5.83704491937954
ALDH5A1	5.23544895132843
HNT	3.6083897470204
SERPINA4	3.19438430011895
FLJ20920	6.1819183832142
CRTAP	4.84931460894866
DDX50	7.54858758522651
STYXL1	7.3700750144583
TK2	4.40991049725564
BLVRB	6.37129967227666
STMN1	6.0320543053408
GUCA2A	3.69361669471286
DPP6	4.01348539794323
GALNT10	3.55364300303116
STK39	3.44452332110522
MMP24	4.29036666491374
CKS2	9.72717594754043
RHO	3.82388877028803
BANF1	9.2969390254335
CR1	3.07408983767848
RPS6KA2	4.84924673622424
HMBS	6.15441160790529
C20orf112	4.00510794663711
SLC25A24	6.81745096207838
MRPL22	7.43324183883896
SLC25A15	4.78669179165826
GADD45B	5.09196426575763
TDP1	4.59337083292625
ZNF287	3.77813960920524
DAAM2	4.59271262540099
C11orf57	5.85361148146415
RFK	6.42421601923534
ZFYVE9	3.74334608861435
TCTN3	6.59102657328925
STCH	5.12400642530984
LOC283871	3.57340599800314
NDUFB3	7.650336230257
DEFB4	3.57474653303407
FPR1	3.99692020338647
FMNL1	3.96963568921828
SEPT7	9.55821492522825
PTCD2	4.34981492837726
GNLY	3.64322987189007
GRAMD1C	5.79021504058809
ZNF165	3.59712529434151
TR2IT1	3.79899074347970
ARMCX3	6.67118664317438
NDE1	5.08181774061559
MAGEF1	6.86945010527993
ITGA10	3.73349938840360
ARHGDIB	7.1755632556477
FSHB	3.59589461617158
ANXA2	11.3604108273263
HLCS	3.85278760353432
MCF2L	5.05400705894139
AK1	5.99945780881456
FH	5.77398841187604
LGALS2	4.21937903956842
SYNPO2L	2.8771498677986
KIAA1045	3.58461929718593
C1orf183	4.78069574525095
MAGEA8	3.00456664344159
DGCR8	4.33927127773645
GSR	4.35326907421214
NEU2	3.42899622749893
HIST1H4B	3.57971437512532
CACNA1C	3.13047284266651
FAM20B	5.62859649976146
HES2	3.64878029436462
PDCD6	8.06221581300102
INTS7	4.57080964807705
AMPH	3.5045565558801
UCKL1	6.4987949241252
ASB4	3.1896096823616
C10orf97	5.11294213677595
ALDH1L1	5.0778210317355
CCL23	3.56241584510648
OBSL1	4.78500748422272
SLC12A7	5.99462897126543
THAP4	5.66860337512477
RBM4B	5.39439989018793
OGFRL1	3.97244145421327
KIAA0831	5.89377015611206
C12orf11	7.50107752473118
PPP1R15A	5.27771136472722
KIAA0240	5.34022065643945
CD1B	3.47675127096188
FCGR2A	5.01761857515159
MDC1	4.83549571316636
MAN1A1	3.43073736271242
KRT9	3.57397071332571
HTR1A	3.59630340420303
OCEL1	5.65237738472506
ATP11B	5.43746762689062
NLGN4X	3.85116531994761
FBXO34	6.97400918170841
ALOX12	3.275506324805
RB1CC1	7.03669329572069
PCDH12	4.53288855744134
RPE	5.25590165093523
EIF4E	6.72953216713534
CSDC2	4.96471754291023
ABHD5	4.408779470975
TMBIM1	5.61766811163349
PET112L	4.59178369194319
P2RXL1	3.36889100196962
F2RL2	3.84375748370895
TRMT1	5.79626790015369
IMPG2	4.30940210529897
LRRC32	4.39549046678484
BGLAP	5.30488366268261
HTR4	3.41990464420879
MRAS	4.68438672520967
TRAF6	5.25225021447973
AXL	4.67102074045197
ATP2C2	3.5727070488637
LMNB1	4.29057899940706
TELO2	4.45306963828729
PNPLA3	3.68108074052843
CSNK1E	6.66663587938943
SRP14	9.934104760688
KCNQ4	3.54738221219486
PIK3C2B	5.31720626295765
C15orf15	8.54355167670481
TUBB2B	5.09464747423617
USP15	6.32512919682424
C12orf41	8.02781254041087
CEND1	3.68072457605534
RNF31	3.49656685370804
TCEAL2	5.50285777736167
PTGER2	4.09423332456505
UBN1	5.67823175413074
SLC5A7	3.4439153171953
SLC31A1	5.79382434789629
ADAM29	3.41600822966566
ST7L	4.68270007245843
GFOD1	5.19041066976549
CTNNA1	8.8350638776303
HRBL	3.7145282097908
CBX4	3.52559607812729
NTRK2	3.69613787217433
FOXN3	4.22925156320862
MFGE8	8.17416970343471
PFKFB2	3.91921114038869
TAS2R4	3.63574756397929
SH3TC2	3.45573933966294
IL10	3.53136646726979
PXMP4	5.41027290107535
RNF167	5.61140185364098
PRMT5	5.7845228255153
TSKU	5.84050720313043
ATPIF1	8.3707319657328
ETV3	3.58759017963431
PAK7	3.14815039225467
PDLIM1	8.74883909082346
CEP63	4.88067455195567
WDFY3	5.08557408571411
RNF126	4.57331596054142
DPM1	8.45085054396974
CLIC4	5.97153136300156
ACR	3.73643579033299
KLK7	7.71118613455632
ALOX5AP	4.84757516256588
LRP1	5.8393958431342
TNK1	4.08511516969956
TAS2R9	3.3345047609796
ZNF16	5.89572115529445
POLR1B	5.31518246159531
SLC8A2	4.03778872919996
OLFM4	2.92039302034805
TACC1	4.1958859522624
SAMHD1	4.66767712846194
ATP13A2	4.94091484572185
KRT4	4.05930055638658
PAX6	3.42362260304925
SCG2	3.61432275400856
SLC17A6	3.47940517940392
TUBB4	4.1430016692226
PADI4	3.11383689371515
FMO3	3.18462356197837
NLK	3.62136520611313
POU4F3	3.32996737531803
MDM2	3.55317154560607
CAPNS1	9.60626321047873
SDF4	6.55368506693783
ITGBL1	3.42667041673619
TAP2	3.71319056719478
OR2C1	3.83320444866533
KLHDC3	6.74181319897399
EFHD2	5.10381684260664
GALR3	3.88002149561731
NBEA	4.41684622442036
ABCA6	3.45227153459277
ABBA-1	3.7163974884747
GNAI1	4.45273529524905
CLDN3	7.90500911735954
AKT2	3.56528677885525
EGFR	4.30921695303716
VPS4B	6.76550312144185
RBM16	7.39702148038043
GALNT6	4.36617424737779
ZDHHC3	5.61497061644173
SLC25A4	6.10412312955218
CYB5B	5.84059834527705
NDRG1	8.06948729997232
SESN1	4.50298460285645
GBE1	6.98550035734255
MRPL46	5.83782799207424
CLASP1	5.90078050033133
FARP2	4.48882032565475
ACOT11	3.61290088501659
LDHAL6B	2.99040506881282
MAPKAPK3	6.24186025994517
NCAM2	2.98215654727989
AFAP1	4.29815264829906
PRKD2	5.94354440041584
OR2H2	3.45024809647448
ZFP36L1	7.01709775259246
DZIP1	4.6259103526009
GPR161	3.78233219460987
RNF146	4.68455762553859
NKX3-1	4.24811317034639
CCNB2	5.25748985065182
ZNF10	3.5203734960542
WDR74	6.18903531490555
FAM134A	8.19114854741085
PCNP	9.37038290615023
PURA	5.08400950836728
DNPEP	6.83099268552587
ERBB2	5.67474603608415
CREB1	5.59513384608392
NEO1	5.28205336957387
DDX3Y	3.38329045316489
RPS3A	12.6257900967009
MXRA7	9.7475544111353
LGALS3	10.0485572165921
GLT8D1	7.65138799186095
TMPRSS3	8.14454544697381
UPB1	3.26828684276479
LAT	4.02950629483731
CLDN14	3.72732045432769
DHX38	4.71207290462382
KCNA3	3.51701765710605
BTBD1	7.63906873348312
TARS2	4.93165747266676
SKIV2L2	7.71053593832887
ABCF1	7.1252165352137
CDT1	3.11267446038236
ZHX2	7.80247100566916
FCF1	4.58384945837828
LRRC49	4.53552361847697
GUCY1B2	3.82697560774963
CD28	3.48545296829634
SMARCA4	6.54035451583431
SEPT2	9.62386508421393
SOHLH2	3.32985408261204
MCOLN3	4.29675800697772
LRP8	3.79235104385598
TAGLN3	3.82413669097092
MASP2	3.96426576777983
GPATCH3	4.38251123246501
TTRAP	7.07975217966917
AGL	5.57384593338529
NFE2L3	4.94599733431765
PSD4	3.86735651649077
PALMD	5.63793743813049
CCNB1IP1	10.8550667313683
TMEM43	7.46339627607538
OBFC1	4.72262765826178
STAT5B	4.68667427596856
C14orf79	4.38752790503688
ENPEP	4.47690339693212
SSB	8.1484126535226
SCT	2.91112505464866
TIMM23	5.981879229807
SKI	3.76846643709772
SLC22A13	3.28338160470786
AKAP3	3.95840916517377
OAS2	4.58977742379746
KIAA0423	5.22246873047737
SEC61G	9.48610560583242
CAPN11	3.27935581503418
TMEM50B	5.03979425275083
DEGS1	6.11934106623631
ARHGEF4	3.66587141412553
DBNDD1	4.6997054564494
TBL1XR1	5.10602915981192
FAIM	5.83686709034471
SP140	3.39246784242884
G6PD	4.51649884949629
NUDC	6.45143576068285
GABRP	3.76493363283522
SCARA3	5.91112724957313
TACSTD2	5.82183712729703
EIF3J	6.12874090440972
PPP2R2A	8.3446348125732
CPA3	3.80586419273008
PVALB	3.43330361178168
BCAT2	6.02826053510332
MFN1	5.17041075153751
F10	4.23678778887692
