Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D04_452042
LHB	3.774421825884
TAOK3	4.89378848328358
STK25	5.30110289364299
SLC12A4	3.85628056761169
BRCA1	3.96660991731306
GBL	5.3539286077085
C14orf108	7.7104120231625
CDC25B	6.65237246078529
BMP3	3.66620091863084
MAP1LC3C	3.30383856802106
TMEM180	4.10616274332237
CRYGC	4.03294147479222
SLK	4.383569567127
POU3F1	3.46967385950745
C20orf32	4.33910501103159
USP52	6.3664600272635
HIGD1B	3.77543606878881
BAZ1B	6.63649850594409
USP6NL	5.74010045641394
SLCO2B1	4.05872736536378
ABCD4	4.90683510147255
DIMT1L	5.95585003503645
SLC25A46	5.38892790836799
LARP7	6.08783621784847
TEK	3.33583301591061
CD160	3.79211686792544
TERF2IP	7.3111877293961
PHF20	6.30441691757841
COL1A1	6.00966137981935
KIAA0090	4.41243313847345
GTPBP1	4.56007226083844
GRK5	3.72115124879098
AP1S2	4.42831339665875
RAB33B	4.1744278871693
CA11	4.89318421185968
ALDOC	5.12563497082826
NUDT1	5.02437948530311
ZNF212	5.69783805438748
ACBD3	7.14179127112049
ZNF83	7.25517210260775
PRDM2	4.88078766229372
GDPD5	4.6227565352297
PDCD4	6.39359562109872
CEP350	5.97210729473903
FOXP3	3.46739012232863
SMYD3	5.5920333523857
CST7	4.26014455534263
SELL	3.78497624337004
CIAO1	6.45539696027873
LGI2	3.87453547042393
WDR45	6.64102309824787
ANKRD6	7.15934660528015
LTBP4	3.76605620467544
PSCD3	4.11260431236608
PYY	3.57245078287818
KCNC1	3.56296438868685
SIRT6	4.18876026759331
CCL19	4.11514464401993
ARHGEF9	4.48882142865955
ABR	4.45930478367448
C10orf22	5.82435397512386
STK17A	4.60956382922686
FOXE1	3.53063517890167
GML	3.31412350049909
CNGA3	2.95030127560003
CD38	3.65289124221603
ZDHHC6	7.5650995209817
NEFH	3.44436647809326
PGBD5	4.55381757780171
CTDSP2	6.26559873723977
RMND5B	5.37818569254575
ZNF257	4.21807036852622
DUSP4	4.53357320020257
FLJ22167	6.14721781478717
EXOSC7	6.77241455757123
ROR2	3.43073493848288
FOXM1	5.10738694889863
ZBTB48	5.57795890543254
BUD31	7.18357450631594
MAOA	4.04541323078803
CCDC41	5.11584140424496
TNNT3	4.09599927777962
FBXO11	5.40320255862442
GYPC	5.135050718351
PLIN	3.63633144243904
RFXAP	3.90955574380658
C6orf15	4.11350834010242
RNF4	7.95612380209624
F8A1	8.62298838608015
PPP1R3D	4.32049814183791
GRB2	7.11278039173825
TPM3	3.06751264808423
SYT13	3.470538855963
EPB42	3.53716056506277
RP5-1077B9.4	5.44524526151881
EIF1	8.80244980456663
CETN3	5.13210603620297
FPGT	4.62870295184157
PRY	3.65027607198885
NTHL1	6.09640359068928
POLR2B	6.32925695967831
RPS28	11.0956164195003
GDF10	3.04825337183999
COQ9	7.68176064175529
P2RX3	3.00740049016018
GCC2	5.86525365410566
RARRES3	7.36164545283871
PLXNA1	6.59930972014024
WBP4	4.3628791564258
KIAA0100	5.94068360524515
PMF1	5.63145074457684
HS2ST1	5.17377105870447
CRELD2	6.54497138759432
C8G	3.49849122141619
CD82	5.82114481017481
PMM1	4.06466876695572
CBLL1	4.29756380559193
LIM2	3.56656357588367
VAX2	4.03581128314727
SETDB1	5.02728610383219
LRAP	5.07071861251758
GCLM	4.11804408876629
CPEB3	3.47343115500072
PPM1A	5.58339087010938
INTS1	4.46777369073441
MMP16	3.31416873449839
CAMTA1	4.01928581165666
SAMSN1	4.25218610202909
DRD3	3.0165267558286
GMPPA	5.23439894420214
C11orf73	3.74959807757563
AIPL1	4.46715450803701
PTP4A2	8.41868995401907
IL24	3.75531640135299
BDKRB1	3.15430065383022
HPCA	4.41436123400727
MLF1	4.27205592450123
SEC14L1	5.80445897444272
CHFR	5.55152686019499
EMILIN1	3.51749711176619
THADA	5.96383712926823
TAF12	4.26989100057696
NDUFS4	6.93641859320521
ID1	3.31511597098064
PIK3CB	4.29810285289725
COL18A1	8.4686981141991
PDZD3	3.44238355401915
TBC1D17	5.29634688612378
COX8A	9.5329314685704
CDCA4	6.55925862848102
C2orf44	4.39840343293376
C9orf16	8.30770542195558
ERBB2IP	8.0007150985897
EMX2	9.90653475401975
FUS	6.1819121672781
NIPSNAP3B	3.62354396171865
TF	3.56317043162044
CXorf56	4.99455059778587
CLCN4	3.81232206517408
PWP2	5.69238925413124
MMP15	5.25994392346932
MTMR14	6.57867788610244
NPR1	7.07341609181024
DNAL4	4.95143084348294
ELAC2	4.75410039679339
ASS1	10.7307166082645
IPP	5.40887015152539
TMEM59	8.15769248332553
POLR2J	8.72930074335896
SEC23IP	5.46808007419272
RGS4	3.73781394148655
UQCRC1	8.7943931582639
SNX6	7.70321448847286
DDX18	6.23532930225149
POLG	4.9219058422215
ADAM23	4.31277246680272
ZNHIT2	5.41349596942657
TFR2	3.6185337095568
NCDN	4.79073954569865
RAG1	3.42419807546803
POMT1	4.10734224733595
CYP1A1	3.50346813653726
SNAPC1	6.16588134007115
GNA11	5.30653569028824
CCDC52	2.80241745995882
CAPN1	7.00289654581924
DDHD2	5.06402433239236
UPF3A	5.27775491762018
LAGE3	6.00864267416473
GNRHR	3.19483243558912
UNC13B	5.16354157989561
TTLL4	4.75588521700353
PPBP	3.0460901842611
HTR3A	4.14172127755953
SDC2	3.97664758763814
ANKRD49	7.10276770918165
BTF3	8.98545710044938
COX7A2	9.80860808202427
SARS	7.20567872100709
C13orf18	3.5896412038521
CACNB1	3.99417515739583
QKI	5.09534566980841
SETMAR	5.07040646053755
LAMB4	3.33465601170019
MAN2B1	5.8283106465094
EML3	6.08263618658359
ACADL	3.28194827440651
OFD1	7.99396749663935
CGA	3.72355325382516
EIF3EIP	9.72343336829342
PEX16	5.26068182985305
GNG12	6.12384670522303
HABP4	4.81193545200151
CNTN2	3.42987918617040
ASNSD1	6.46353983895958
FUT4	3.694219394373
DBH	3.62051674321211
CD53	5.87429381003979
HIST1H2BJ	3.18551004738059
TFAP2B	3.59715542255312
ACF	3.82301244898726
TMEM11	5.63559236926532
CDH8	3.44933305804021
C3orf32	3.58733127850907
AGPS	4.18592889617954
C4orf18	3.52933093761093
PCCB	6.0351717845921
IPO13	5.41442007845129
PECI	5.81716431041233
UNG	7.14175042896526
C6orf105	3.82745629425583
GSTP1	8.54919394919693
SUV420H1	7.36220283057693
ARHGAP15	3.84916320352346
LTBR	6.59309609373612
TDRKH	3.12606132237171
PSG4	3.52387191027066
SLC9A3R1	6.4210741269667
NBPF3	8.56421614047014
SLC9A3	3.68764286779540
OSBP	5.82395813796912
PRR5	4.51294175204026
CHMP7	5.28564928826641
ADRA1A	3.26219881549992
ASAH1	5.7360179681755
FKBP4	6.16894153704266
ZNF350	3.76834598572224
DOM3Z	4.49641971310296
GIPR	4.09453601507236
AHI1	4.4336903649078
BST1	4.84996615827014
NCR2	3.77476444252734
NADSYN1	6.53716779462404
UBE2W	5.3490184908153
RGS14	4.03831905185985
KRT15	3.60949811398847
SCN11A	3.81628457744503
GFI1	3.82890523590833
FHL1	5.01148354813382
SMC6	5.27034751690115
GATA1	4.13616271826275
OSGEP	4.47584782387977
ARMC6	4.77867473751996
HK3	3.75323633952394
PSMD5	6.04434658882472
RSU1	6.24589270110716
RPL4	11.4609500202454
MAD2L1	4.95894629908731
RBPMS	4.56808554195247
EIF4A3	7.43237125961398
E4F1	5.67522312542273
DLEC1	3.58944930846784
PRPF3	5.38418983209581
EMR1	3.50557995158337
CHMP2B	4.95060697612032
CAMSAP1	4.44045657989782
RPS21	9.4665653039054
XCR1	3.49210769990978
ARID5A	4.61126788551977
RBM6	5.87185561770033
UBE2N	6.63691486349127
KLF4	4.12827789510916
MGC4172	4.20972360408107
LMO4	7.16183230866543
KLKB1	4.39087755367096
HDAC3	5.52210879357567
HP	8.821919046699
SCHIP1	5.59298880584818
BTK	4.20786675769130
KRCC1	8.21692565702027
PRND	3.11274985376693
C6orf27	3.89532408386878
PIGL	3.73740342994690
CLCA1	3.95375401417355
C1orf112	3.67658071156668
OLFML2A	5.68784786780525
HUS1	4.5510275951733
SFRS6	6.78356011301528
CXCR7	4.93069529424061
UIMC1	6.21676790880405
FXYD2	4.12871400579441
GOT2	7.85718581290758
ZNF667	4.13554193253985
TFEC	3.65652677229238
ATP7B	4.22142398145553
RAB38	3.04699923133375
POLD2	7.88805201785463
PPM1H	5.85824997463912
DCX	3.38089843388426
NFYC	5.31654864207111
ZNF228	3.21560083539841
KIN	5.19598294406047
PLSCR4	5.09618688791139
HIST1H4I	4.34594403529294
PPARGC1A	3.49298208364484
HIG2	6.34185539545142
KCNK10	4.57427822669543
EXOC1	8.3589805819765
OR6A2	3.63481802810753
ETFA	5.72659538512344
PDAP1	4.75939236905098
C19orf6	3.57988018570838
POLRMT	4.38620181384767
ZNF146	6.06204547874846
MIA2	3.37708883705658
LY6G6E	3.35107038175061
EIF4E2	7.51596842950538
NENF	5.26907444453622
HOXB5	3.97789774942432
ZNF324	3.97963461087622
CUGBP1	3.6046398677361
ENTPD7	3.75946023485595
TTC13	5.62300323845333
GJB5	3.19373830131155
PRSS22	5.12469671142818
CYP3A5	3.38351986585262
MBOAT5	3.96069223924618
CUL4B	4.62104520398464
CENPJ	3.67523529565413
KIAA0664	6.56507836431206
PITX1	3.61700822765196
PDGFRB	4.66832939446544
RDX	4.62882997215414
CELSR3	5.99745895562794
JUND	5.97940522033252
ITSN1	4.78837532993042
CHRNB1	3.28557958821885
EHBP1L1	4.09680553882778
C19orf2	5.05841491998972
FETUB	3.24512542334973
CAMK2B	3.30148154231335
DCTN1	6.23457787208026
TNKS2	6.32707576565919
MRTO4	6.28871754829737
C1QBP	5.10544754390504
TTC3	7.76060087782305
NDUFB8	8.30287929492927
CADPS2	3.52295680914782
EDG2	4.5643061660789
MYF5	2.86634594018083
SEMA3G	3.28550014863359
IL23A	4.01191054464332
GJA9	3.71069420634486
R3HDM2	7.50275558066982
C5	4.78107070369368
SLC2A10	6.123126482621
TRIM45	5.32340927438777
TSP50	4.19359288539002
PAQR3	3.91250756130674
ANKRD26	3.62376965902847
TCP1	6.82105768742617
TMED7	6.6499666939523
CMA1	3.21775022479459
PTCRA	4.70431570543314
HCRTR1	3.67524757348266
FST	4.99733766130213
PAWR	3.98237139901932
LDLR	4.1364573649392
ASTN2	4.32329147926803
SCRN1	7.86114210508278
GPATCH8	6.10139338013199
KIF4A	4.92157465924602
TANC2	3.52453776958732
ZMYM5	3.36749433861247
PGM1	7.457502247237
ZNF586	4.22161440776839
POLR3G	4.03373905789896
CPD	5.57994680374755
SNCAIP	4.49942732131724
DCT	3.82745009161860
HLA-DOA	3.79499970831586
TANK	6.49576148053733
RCAN1	4.14437102387857
UPK1B	6.01970032651801
DNAJB4	4.01637219596135
UGT1A8	3.24998549189631
LIMD2	4.21086081703838
HIST1H4L	3.60356748946568
PECR	4.18324040437371
HSPA2	4.35720887101114
SERP1	8.17937033502522
TACR2	3.50003925483714
NUP85	6.52414328982714
CD177	3.64278570290738
GPR135	3.54100583889632
PIGG	6.87881064422367
LGR5	4.17817047244224
JAK2	3.63499634168256
DPYSL4	3.99738125262437
TM9SF4	4.91823852927687
PTHR1	3.41862883882264
SIRPG	3.10137782992176
ZNF264	5.1501583465001
BICD1	6.29724669069598
RAB5A	6.57228180282917
FLJ13224	3.36682297416232
METTL5	7.62815314304406
HERC6	4.67428527808036
CASP1	4.55658557104592
USP9Y	2.9164228299487
LRP1B	2.88466643110339
XAF1	6.3038860760863
PLA2G4C	3.54321063424382
APOA2	3.24467638603924
SPAG6	3.24192832325339
KALRN	3.53113274286883
SECTM1	5.02103231337455
THOC7	8.54416523210235
IFNAR1	4.05447763225812
TCTA	6.85832093512323
NY-REN-7	3.89533434716036
TALDO1	8.75675583246223
B2M	9.36044806901442
LPPR4	3.25062515358933
SQLE	5.57137538040666
SEPHS1	6.45305808018178
EIF5A	6.52636419507044
FAM49A	3.90869762025405
YTHDC2	4.37030387712704
EHD2	4.44010953978661
NCF1	4.07507513293125
SPG7	5.44264007864134
ZNF614	3.39410846806261
HOXA5	3.19542147236705
NUP133	6.30017657902018
FGF12	3.90920669472060
SLMO2	6.36119591436997
INPP5B	4.61209367413152
PPID	4.89589806880818
SNTA1	4.49932451632211
IL20RA	4.32052995539833
UBE2J1	4.61517127347503
CACNG2	3.30276957130782
GCM1	3.5152844037222
ELF1	5.46365033897353
TLR5	5.26311113671932
TCFL5	5.39695591375229
C1orf107	5.36202580451383
C19orf22	5.83842309710582
SAFB2	6.43504235808623
MAP3K7IP1	3.98301106379637
NCK2	7.88030228067008
OXA1L	7.82988403143221
KIAA0652	4.9223272461515
KLRG1	3.9176320326426
FRAG1	6.42261006571955
ZSCAN12	2.99033945094910
PSMD12	6.24006167288691
E2F4	5.39290944574772
CLEC4M	3.85714546314344
KIAA0999	4.59868363206767
CLDN10	6.40242153025527
MGC13053	4.08030829541561
TAC1	2.69515595489963
GYPA	3.38882506343163
HPCAL4	3.6117971559474
TRAIP	3.92098782114695
MEX3D	3.76416890174045
KIAA0232	7.19938059532452
ERCC8	4.45628083550413
NFAT5	6.1125979495655
GPX4	8.15655761608957
CSPG4LYP1	3.2548805546886
KIAA0368	6.2534323185778
FBXO3	3.50387910374645
DVL1	7.97429519403023
CMKLR1	3.83503563031125
GPR157	4.07707892304432
TYMS	5.14826476885907
OR52A1	3.05509869977896
PEF1	5.74445447327482
ZNF750	3.33304339992664
ALG9	5.10998555921831
MCM5	5.23971345517189
SDK2	3.96915154216866
BAIAP3	4.31621854506388
RABGGTB	6.21816188847964
KCNK7	3.81596301396381
PTP4A3	5.33826890076037
ANKRD40	3.58460886105168
CALCOCO2	5.49683781159678
TMSL8	3.77768072676330
SNCA	4.37646935291108
ZNF551	4.02728104100948
HBQ1	3.55150761575601
ARHGAP26	5.90548515696634
GEMIN6	6.03095248742049
HRAS	5.8869256425151
KLRC4	2.74924861265048
BSDC1	4.98060296955058
DSC1	3.76670470483257
RNF43	4.88946441465649
NDUFAF1	5.60530780601653
MAP2K4	4.65637052340884
FOLR2	4.52700861521654
LYZL6	3.69852642626905
EPB41L3	3.3608545839116
TEKT2	4.99066889521642
CDKN2B	3.75607840439039
WSB1	6.29111138563735
ZNF480	3.16956906810684
MAP3K6	4.04375891536314
PROS1	5.98536693432208
PSMB8	6.46458152033444
HN1	7.949668665871
MAS1	3.31701134131001
APOL1	5.48224321045719
CSHL1	3.88488587108766
ZBTB7C	2.88142300756945
AHCTF1	6.37248914993372
SAE2	7.5473798585739
ITGA2	4.84505602707586
AP2S1	7.03549668729615
P15RS	6.46375945878524
MME	3.57050093116356
VAT1	6.6536700486539
MAST4	7.00332763531388
TUFM	9.20993134243261
KRT33B	3.49742501706945
THEG	3.86755645427960
KCTD2	5.49416220505136
WDR26	7.57373084898469
MFI2	3.74150628149075
KRT34	3.06517697309859
NR4A3	3.70624031411601
SGSM3	4.56694244748589
ARSA	4.57330174358641
TOMM22	4.33769022134679
SOCS3	3.80062188747343
UNKL	4.16177296634886
POP4	5.54958633938913
BHLHB3	9.04223515436705
MALL	3.45362959295249
SOX15	3.35216401651656
CCNA2	3.77413363515728
PARK2	3.37385364802807
GPR124	4.09095233404116
TMEM132A	6.2705454241058
CGRRF1	5.01152023078236
RUVBL2	7.61002510426751
MCAT	5.67654444980421
WNT10B	3.98299635904316
ISCA1	5.12018597689637
RPAP1	5.00347381953977
C12orf48	4.86249793810186
RAI16	5.17532339914766
RPL27	8.8982517076339
EPN1	4.86009324534829
MAGI1	3.46789020866954
GBX2	3.70380991945887
SLC35A1	6.11205430371003
GAL	3.88434363719515
SLC14A2	3.89433754251715
RDH11	7.35125347575978
ZNF518	4.2448753787693
PCYT1B	3.31731489411847
AUH	6.53367323708179
EIF3H	9.59654079623893
KIF1B	7.05344120705454
MBD2	4.65684009196398
AMOTL2	8.6370920334177
C6orf120	4.64745414446655
PIGT	6.09738132458981
PSRC1	5.5864441154638
PLA2G10	4.05916404796394
ALAS1	6.70533149221371
FOXO1	5.65515170336401
C17orf62	7.11055164948262
KIF5C	5.4957012271343
DUSP10	3.96394972312663
CRLF3	6.13117935785892
CLCNKB	3.76993709134429
PSMA5	7.90001151721023
FARS2	4.52469438365117
CCDC28A	4.75176857195255
AMPD3	4.52675412872092
PIAS1	6.15996246786757
ADCYAP1R1	3.743167833714
TMEM134	7.1465879413105
CDH20	3.20432143414634
FBXO7	6.87569555197385
FLJ14213	3.55401040564449
ZNF3	5.38666888641235
LRRFIP1	8.00867361676821
TMEM49	6.80232831131048
CNOT2	7.652466778665
CBX2	2.73240139206997
ZC3H14	6.6008829378177
ALDH5A1	4.39577285163449
HNT	3.34522723038693
SERPINA4	3.38116203281578
FLJ20920	5.10366287445317
CRTAP	4.50641436932867
DDX50	6.46571411064122
STYXL1	7.55070933212056
TK2	5.2226650617815
BLVRB	6.0910858676753
STMN1	5.46865983622667
GUCA2A	3.71174636275581
DPP6	5.95920037250617
GALNT10	4.21163539233903
STK39	4.8370733199296
MMP24	4.24591199022195
CKS2	9.22796694613342
RHO	3.91725269474553
BANF1	9.10633322010026
CR1	3.15252654805652
RPS6KA2	5.78360667038646
HMBS	6.2820590272392
C20orf112	3.58630128023944
SLC25A24	6.30690193287743
MRPL22	7.37827447937723
SLC25A15	4.14424637857865
GADD45B	4.8400725420413
TDP1	5.07202822665292
ZNF287	3.65470070279718
DAAM2	5.1418880717637
C11orf57	5.23110103395115
RFK	6.44514433287676
ZFYVE9	4.24642544995941
TCTN3	5.52797434821714
STCH	4.30027434906369
LOC283871	3.9584033237388
NDUFB3	6.90419037331637
DEFB4	5.66992201756949
FPR1	4.24735924327423
FMNL1	4.67325299527888
SEPT7	9.7592413866625
PTCD2	4.67991483298627
GNLY	3.56179590636657
GRAMD1C	5.56615637828561
ZNF165	3.76310201504212
TR2IT1	3.56354961339286
ARMCX3	5.82397747094417
NDE1	6.03025357149247
MAGEF1	6.87769743246993
ITGA10	3.86337754944629
ARHGDIB	8.01867086149382
FSHB	3.86706876859977
ANXA2	9.6983356569849
HLCS	4.38875820372337
MCF2L	3.65515279546842
AK1	7.08475730520216
FH	6.03621252400435
LGALS2	4.31212861310153
SYNPO2L	2.88230002270960
KIAA1045	3.67473677065183
C1orf183	5.1732432757332
MAGEA8	2.959311825137
DGCR8	4.92678189031635
GSR	4.49657672756095
NEU2	3.48995658623711
HIST1H4B	3.62916470942158
CACNA1C	3.22423799006528
FAM20B	5.97296340158825
HES2	3.23430055364973
PDCD6	8.27139577388481
INTS7	4.48940957775745
AMPH	3.57160869339731
UCKL1	5.30198453215094
ASB4	3.11913158227762
C10orf97	4.70019966330757
ALDH1L1	4.33760733948077
CCL23	3.38605166066125
OBSL1	6.46722342982096
SLC12A7	7.97981644020143
THAP4	5.69459498417297
RBM4B	5.32689451326229
OGFRL1	4.60295241882243
KIAA0831	6.6208111393168
C12orf11	7.54194157879115
PPP1R15A	5.17542132633253
KIAA0240	5.14210752485177
CD1B	3.13308481469087
FCGR2A	4.67129863832695
MDC1	4.45018717070990
MAN1A1	3.40439474955228
KRT9	3.59422595148142
HTR1A	3.69090552776380
OCEL1	4.53549620954762
ATP11B	4.36416445180375
NLGN4X	4.44626577252839
FBXO34	7.37233065385172
ALOX12	4.02690127866153
RB1CC1	6.5873328810462
PCDH12	4.63340702337763
RPE	4.64867893367961
EIF4E	5.00630330473198
CSDC2	3.77435616851083
ABHD5	4.29776864770732
TMBIM1	6.96156256304198
PET112L	4.78363314547464
P2RXL1	3.24404526255955
F2RL2	3.56011063829687
TRMT1	5.48524756097299
IMPG2	3.68860216649117
LRRC32	6.23227496642301
BGLAP	4.33396359271102
HTR4	3.35686149264584
MRAS	4.24607949011192
TRAF6	4.61899447762232
AXL	4.05167196514749
ATP2C2	4.39085315672936
LMNB1	5.67648171587883
TELO2	5.42094580130891
PNPLA3	3.90805621283967
CSNK1E	6.55938957807707
SRP14	9.76787488691624
KCNQ4	3.64288483504013
PIK3C2B	5.96349735467515
C15orf15	5.6844897814943
TUBB2B	3.24152585957598
USP15	4.92852461003466
C12orf41	6.80507400584181
CEND1	4.37762995604787
RNF31	4.99531878493504
TCEAL2	3.80256073711832
PTGER2	4.10343429267017
UBN1	6.95317745835349
SLC5A7	3.66518409002876
SLC31A1	6.082285828981
ADAM29	3.59661870509190
ST7L	4.58627035174453
GFOD1	4.8747519547459
CTNNA1	8.246496197665
HRBL	4.16421182949403
CBX4	3.57001201354765
NTRK2	3.65505745163928
FOXN3	4.40182441664844
MFGE8	4.94623468674471
PFKFB2	3.84190664238320
TAS2R4	4.0920128348314
SH3TC2	3.79766716532777
IL10	3.33930893319224
PXMP4	5.63013500852409
RNF167	6.0547800035102
PRMT5	5.48641008537714
TSKU	5.01894976869808
ATPIF1	8.47904110235103
ETV3	3.61251083447626
PAK7	3.29626509606985
PDLIM1	7.23878388049473
CEP63	4.78670355544245
WDFY3	4.49059947858924
RNF126	4.88688072173306
DPM1	6.62222613123877
CLIC4	5.0531731991576
ACR	3.57078822761842
KLK7	6.27022245634849
ALOX5AP	4.41591606305919
LRP1	4.77341240330056
TNK1	4.57224502015447
TAS2R9	3.14059483400696
ZNF16	4.53164905185871
POLR1B	6.44166448515981
SLC8A2	4.32744272517955
OLFM4	2.8727625100619
TACC1	4.56206036227319
SAMHD1	5.01422364702266
ATP13A2	5.1820755920105
KRT4	3.88375105487251
PAX6	4.06950155880535
SCG2	3.60017369323584
SLC17A6	3.34938085692436
TUBB4	3.8240582003167
PADI4	3.1806482599709
FMO3	3.05718975227464
NLK	4.48000494740566
POU4F3	3.53564784203098
MDM2	3.54920852324770
CAPNS1	8.3060196783184
SDF4	7.6157041648045
ITGBL1	2.85114310641598
TAP2	3.88636677681586
OR2C1	3.82371485065357
KLHDC3	5.90924085251671
EFHD2	6.98955310295094
GALR3	3.60446760325774
NBEA	3.31631399091448
ABCA6	3.3395969581197
ABBA-1	3.77373675077405
GNAI1	3.67344053214184
CLDN3	8.52572522107928
AKT2	3.51179487135656
EGFR	4.52249089927993
VPS4B	6.13551938763863
RBM16	7.31425878328408
GALNT6	8.8454085019441
ZDHHC3	5.44275801150908
SLC25A4	5.21767465163766
CYB5B	5.14654925454318
NDRG1	7.61478767644966
SESN1	3.89916032993748
GBE1	6.98308632542323
MRPL46	4.84822396311321
CLASP1	6.31726796425203
FARP2	5.37462813941465
ACOT11	4.1581399844692
LDHAL6B	3.1290350261323
MAPKAPK3	6.24367461926241
NCAM2	2.89128670869319
AFAP1	4.68538733333424
PRKD2	5.91194453531875
OR2H2	3.63377783252046
ZFP36L1	7.78790295783082
DZIP1	3.54928609233108
GPR161	4.48679869453468
RNF146	3.83539538076686
NKX3-1	4.13566294880079
CCNB2	5.16272752796903
ZNF10	3.66966245070867
WDR74	5.67148534958388
FAM134A	7.82063806172959
PCNP	8.039588789258
PURA	5.77556949253025
DNPEP	7.45383817011854
ERBB2	4.92628504441151
CREB1	4.83404209125042
NEO1	5.17259887783741
DDX3Y	3.22775987954473
RPS3A	11.4469445768915
MXRA7	8.8330935307163
LGALS3	10.2063600907023
GLT8D1	6.51251250197888
TMPRSS3	7.3834088557625
UPB1	3.36295351151993
LAT	4.75044928828287
CLDN14	3.68357014793102
DHX38	5.12988968347522
KCNA3	3.21004464165406
BTBD1	6.91182698585815
TARS2	5.51368627811699
SKIV2L2	6.49884859799589
ABCF1	5.71003695464804
CDT1	3.26909371162188
ZHX2	5.87319062669048
FCF1	4.51468287639167
LRRC49	3.95631748218876
GUCY1B2	3.41498375369935
CD28	3.50406247282616
SMARCA4	5.97872267681123
SEPT2	8.4148013477727
SOHLH2	3.30980203080645
MCOLN3	3.88987609566079
LRP8	4.98163190646646
TAGLN3	4.06453917945253
MASP2	3.91701981600521
GPATCH3	4.01259521527535
TTRAP	5.61417782124032
AGL	5.91658884110074
NFE2L3	5.11201658933158
PSD4	3.93412492280219
PALMD	5.21252607055807
CCNB1IP1	8.17510955058706
TMEM43	6.24399733990714
OBFC1	5.0386099262538
STAT5B	4.35292815218273
C14orf79	5.07638520423936
ENPEP	3.81321048118973
SSB	7.77255621438317
SCT	3.28484485214308
TIMM23	5.86209899539083
SKI	4.03982235948758
SLC22A13	3.29946740823813
AKAP3	4.93648940573546
OAS2	4.48226364759056
KIAA0423	5.37152927132253
SEC61G	8.56271290658954
CAPN11	3.24100090267338
TMEM50B	5.40550454739617
DEGS1	7.51048180866517
ARHGEF4	3.87861441156238
DBNDD1	5.15628325080942
TBL1XR1	3.67592054020057
FAIM	4.65678140425208
SP140	3.42401401079743
G6PD	6.29251374026688
NUDC	6.49551435239799
GABRP	3.72437406145101
SCARA3	5.41067467460391
TACSTD2	5.91110767804547
EIF3J	5.07025904105575
PPP2R2A	6.06187809010466
CPA3	3.39967625290326
PVALB	3.29527680662434
BCAT2	5.03295727612582
MFN1	5.17537898848974
F10	3.64916406212520
