Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C11_433692
KCNC1	3.08233131367959
SIRT6	3.87701661965305
CCL19	4.10302938352398
ARHGEF9	4.10528623542078
ABR	5.06149826333007
C10orf22	9.00589828212893
STK17A	4.9620946400636
FOXE1	3.14711282908474
GML	3.29881577037202
CNGA3	2.88949467976355
CD38	4.29869972503679
ZDHHC6	8.6331569921206
NEFH	3.14997902068143
PGBD5	7.1977420779718
CTDSP2	7.31144788483665
RMND5B	5.75403472580521
ZNF257	5.57950907038643
DUSP4	4.24300367540551
FLJ22167	5.74668078593529
EXOSC7	6.06954220390081
ROR2	3.87907156051999
FOXM1	5.24584585504037
ZBTB48	4.08903726199978
BUD31	8.02049169703326
MAOA	6.2157887738543
CCDC41	5.31265975429457
TNNT3	3.8646798113011
FBXO11	5.85328080631138
GYPC	7.24419686192199
PLIN	6.11131606844527
RFXAP	3.4398131333806
C6orf15	3.60346233583773
RNF4	8.22185258965487
F8A1	8.57987627367263
PPP1R3D	4.68905720198664
GRB2	8.06132009753631
TPM3	3.25844972456517
SYT13	4.24679799624258
EPB42	3.69933776175184
RP5-1077B9.4	5.35409411674522
EIF1	11.078373982906
CETN3	6.7235018011335
FPGT	5.77506667786301
PRY	3.63785476576281
NTHL1	5.33076332041373
POLR2B	7.94147814326105
RPS28	11.4556449112662
GDF10	3.13466304685171
COQ9	7.3428886428905
P2RX3	2.77131415461100
GCC2	6.24946808963584
RARRES3	6.32448753920657
PLXNA1	6.14418537470668
WBP4	4.40348694877524
KIAA0100	6.41617218143845
PMF1	7.1246640584763
HS2ST1	6.22975118627708
CRELD2	6.83851206278107
C8G	2.99129875009677
CD82	6.08231165796794
PMM1	4.54796979119962
CBLL1	5.7022595750735
LIM2	3.28118748528769
VAX2	4.40379780226795
SETDB1	5.33724840196153
LRAP	6.4409289678324
GCLM	7.31471640982494
CPEB3	3.29243833271104
PPM1A	5.86870690127958
INTS1	3.81242362332878
MMP16	3.16460928808774
CAMTA1	3.71640471077446
SAMSN1	6.06034894620599
DRD3	2.78949006449140
GMPPA	5.2305628881396
C11orf73	6.50646279675906
AIPL1	3.72228316926769
PTP4A2	10.3709740230139
IL24	3.45489189643248
BDKRB1	3.67698749101176
HPCA	3.27177446432941
MLF1	7.34756946715103
SEC14L1	6.63950565764877
CHFR	6.45409417274988
EMILIN1	5.38192046945572
THADA	6.49346238409488
TAF12	6.35483410009838
NDUFS4	7.44093200845541
ID1	6.84290580862356
PIK3CB	4.10391222419675
COL18A1	7.67403490280564
PDZD3	3.20677293062729
TBC1D17	5.04623809537697
COX8A	8.83647813930484
CDCA4	6.60769648625108
C2orf44	4.65798086453311
C9orf16	7.87747109224243
ERBB2IP	7.77070431605052
EMX2	9.03069457955019
FUS	7.05323966710674
NIPSNAP3B	3.33913995174137
TF	3.35729721289385
CXorf56	5.2378162245157
CLCN4	3.97188266662085
PWP2	6.83342336350736
MMP15	3.7754790711615
MTMR14	6.20725134925243
NPR1	6.87650804735017
DNAL4	5.34767989058265
ELAC2	4.75879647588254
ASS1	10.9851151690005
IPP	5.29668114076366
TMEM59	9.03393863677428
POLR2J	8.66679871212326
SEC23IP	6.67434142601899
RGS4	5.29967156109118
UQCRC1	8.70556742547706
SNX6	7.2322938528487
DDX18	6.5392631952529
POLG	4.73003700062322
ADAM23	4.06335129994909
ZNHIT2	5.00691002645432
TFR2	3.20567186094513
NCDN	4.42960339943772
RAG1	3.13363940681808
POMT1	4.67409375514076
CYP1A1	3.45686272634077
SNAPC1	5.83589803285919
GNA11	5.26311887550625
CCDC52	2.80628253115722
CAPN1	6.62795706583479
DDHD2	5.85139696858645
UPF3A	5.34211170765772
LAGE3	6.64939346240086
GNRHR	3.16172130887365
UNC13B	5.72550480932414
TTLL4	4.60424237290404
PPBP	3.59182089271901
HTR3A	3.56297137367495
SDC2	7.16370157155956
ANKRD49	6.43897886242084
BTF3	9.99888202367426
COX7A2	10.1787908121895
SARS	8.51219937385084
C13orf18	3.60388460178927
CACNB1	3.83453634238884
QKI	6.12482715811811
SETMAR	5.47320383484579
LAMB4	3.65004922316876
MAN2B1	6.99801447047699
EML3	4.84740455315213
ACADL	3.12634795521726
OFD1	7.52743357442742
CGA	3.32709962017908
EIF3EIP	9.75288214174681
PEX16	5.5900500536114
GNG12	8.17804658529926
HABP4	5.17325913796046
CNTN2	3.49657989693151
ASNSD1	7.43826774062434
FUT4	3.80953637061227
DBH	3.53944117528824
CD53	7.9337408941137
HIST1H2BJ	3.92842963971719
TFAP2B	3.85751920118373
ACF	3.5531063755625
TMEM11	5.96192080508278
CDH8	3.23421633887273
C3orf32	3.39738126012903
AGPS	4.92397156773458
C4orf18	3.55371705343314
PCCB	7.48028211556628
IPO13	5.64089163223218
PECI	8.10259841230558
UNG	8.03445140099572
C6orf105	3.74339385924025
GSTP1	9.96163904021846
SUV420H1	7.41099937595168
ARHGAP15	4.14289092448048
LTBR	6.65618391912063
TDRKH	3.33919120564833
PSG4	3.63440305915836
SLC9A3R1	7.29287218820834
NBPF3	8.16835979850017
SLC9A3	3.50801790554073
OSBP	7.01027727852395
PRR5	4.89916125210596
CHMP7	5.72730705351636
ADRA1A	3.02739596270938
ASAH1	7.41504334667712
FKBP4	6.98825882196382
ZNF350	4.90522860729561
DOM3Z	4.74224826398181
GIPR	3.61192882429552
AHI1	4.48586455488035
BST1	4.62612955142234
NCR2	3.68155809901617
NADSYN1	5.23906573019326
UBE2W	6.72505831818525
RGS14	3.95453561999167
KRT15	3.61204090172876
SCN11A	3.55025993455821
GFI1	3.86381148384247
FHL1	6.14404063581268
SMC6	7.24924339508726
GATA1	3.5078539068487
OSGEP	6.88698125678363
ARMC6	5.04665359783195
HK3	3.57654316434022
PSMD5	7.0613258664312
RSU1	8.43401565645062
RPL4	11.5811163178442
MAD2L1	7.14155446406957
RBPMS	5.887862800661
EIF4A3	9.27713824507427
E4F1	4.81920817886469
DLEC1	3.30518323569533
PRPF3	6.53404160288562
EMR1	3.10835168612192
CHMP2B	7.39102746775524
CAMSAP1	4.37518596141223
RPS21	8.85603649483412
XCR1	3.22222209932063
ARID5A	4.26732434856735
RBM6	5.34259910438357
UBE2N	8.1817725290699
KLF4	4.84901388273765
MGC4172	5.25499499030795
LMO4	7.12131612971277
KLKB1	3.1400552394255
HDAC3	5.95449390953727
HP	4.76666305751742
SCHIP1	7.13186700607739
BTK	4.21823684476287
KRCC1	8.54076929685269
PRND	3.21584682396799
C6orf27	3.56796953305178
PIGL	3.82722018756461
CLCA1	3.55180399858487
C1orf112	4.72700908704756
OLFML2A	6.16626270640599
HUS1	4.57121738664402
SFRS6	6.67106502624837
CXCR7	6.82506397566176
UIMC1	5.7252858461974
FXYD2	3.73017199394032
GOT2	7.953966301318
ZNF667	4.02495482061734
TFEC	3.98097272204141
ATP7B	5.15432970669682
RAB38	6.56813020289228
POLD2	6.19732349536363
PPM1H	6.78964308785746
DCX	3.18848260220239
NFYC	6.86898471775915
ZNF228	4.58911551655749
KIN	5.6450207988555
PLSCR4	5.29477245371272
HIST1H4I	4.05011252450885
PPARGC1A	2.79705688594721
HIG2	7.59080505836949
KCNK10	3.71260791652031
EXOC1	6.96404767351754
OR6A2	3.59984691281586
ETFA	8.95572873820366
PDAP1	5.45094943861164
C19orf6	3.53993346445721
POLRMT	4.16968833390367
ZNF146	8.70518181226455
MIA2	3.39879365419884
LY6G6E	3.14541195951398
EIF4E2	7.61825565432775
NENF	4.86801061826161
HOXB5	4.47043819192802
ZNF324	4.18324403962531
CUGBP1	5.0237147660177
ENTPD7	5.19413733030804
TTC13	7.33474410895972
GJB5	3.12703365745834
PRSS22	4.01391367611379
CYP3A5	3.92681183494812
MBOAT5	4.28573901859218
CUL4B	5.97330323188847
CENPJ	3.55281729452054
KIAA0664	6.43228255412151
PITX1	3.36842280005986
PDGFRB	6.07725221912928
RDX	6.46232652609572
CELSR3	3.61951006320257
JUND	6.79921421973426
ITSN1	5.09730062231011
CHRNB1	4.66335939649585
EHBP1L1	3.87199075290131
C19orf2	7.38861685551616
FETUB	3.14264043243971
CAMK2B	3.20458024822413
DCTN1	6.49363156913847
TNKS2	6.82782636898451
MRTO4	7.29545296618788
C1QBP	6.37531935050349
TTC3	8.20124375177883
NDUFB8	9.0658409390961
CADPS2	5.70378436680844
EDG2	4.48725026286788
MYF5	3.16729547600988
SEMA3G	3.60031017022716
IL23A	3.59375424033149
GJA9	3.62939820106353
R3HDM2	6.52024926932215
C5	3.98045619258327
SLC2A10	7.59126163878043
TRIM45	4.28464692033173
TSP50	3.72541098691331
PAQR3	4.59867466002462
ANKRD26	3.68776405621722
TCP1	8.2170610462835
TMED7	7.20971081462957
CMA1	2.96156865663770
PTCRA	4.15239254718172
HCRTR1	3.48151146885321
FST	4.46803892013294
PAWR	4.32106985261024
LDLR	4.59953719736136
ASTN2	3.80713516063075
SCRN1	6.93400151544651
GPATCH8	6.37210078366682
KIF4A	7.07640216796294
TANC2	4.38644536829709
ZMYM5	3.98829427937804
PGM1	9.03628984062627
ZNF586	4.92245955048881
POLR3G	3.33377665355234
CPD	6.51714384483417
SNCAIP	4.20474216998339
DCT	3.31635266471473
HLA-DOA	3.59408149208374
TANK	6.74493625694908
RCAN1	5.74881196945702
UPK1B	4.26675666454221
DNAJB4	5.62596529473159
UGT1A8	3.05145557375163
LIMD2	3.40410819889284
HIST1H4L	3.48795383873371
PECR	4.63059230897909
HSPA2	9.37910954915544
SERP1	9.71025824425104
TACR2	3.50433711901824
NUP85	7.06069824024683
CD177	3.56552084607532
GPR135	3.1527255148465
PIGG	6.74578427331926
LGR5	4.98876450618116
JAK2	3.56035895893784
DPYSL4	3.5187218214245
TM9SF4	6.5453851970857
PTHR1	3.56042426868171
SIRPG	3.18113875653464
ZNF264	4.64406244414262
BICD1	5.15775446041762
RAB5A	7.29013840563606
FLJ13224	2.92701934954698
METTL5	8.6225323549761
HERC6	5.84877297014346
CASP1	5.70793958922491
USP9Y	2.79817729812028
LRP1B	2.87165740277209
XAF1	7.09675777414406
PLA2G4C	3.69530434192062
APOA2	3.14266146422758
SPAG6	3.06818538289768
KALRN	3.24317688957950
SECTM1	5.4457461370061
THOC7	8.36598009289482
IFNAR1	4.10019985522467
TCTA	6.12105949110425
NY-REN-7	3.16797117909573
TALDO1	8.89241329894242
B2M	12.1133484073998
LPPR4	5.12713302810127
SQLE	6.39825441388449
SEPHS1	9.0053548766091
EIF5A	6.2618689534036
FAM49A	4.8671538167099
YTHDC2	3.77696347452953
EHD2	4.98400254922071
NCF1	4.11184073501556
SPG7	5.64331014472468
ZNF614	3.52882023527867
HOXA5	5.56756679375892
NUP133	8.13122364097365
FGF12	3.57779575452961
SLMO2	7.9067763946085
INPP5B	4.48918868236869
PPID	7.07215730683118
SNTA1	4.36555259406039
IL20RA	3.92418483849036
UBE2J1	5.90736262222247
CACNG2	3.01010599421368
GCM1	3.15417299972831
ELF1	6.93376403235053
TLR5	5.03011950796191
TCFL5	6.28043578203413
C1orf107	5.38239842953584
C19orf22	6.51001909806855
SAFB2	5.33700906065999
MAP3K7IP1	3.48772867291455
NCK2	7.53256923953865
OXA1L	7.69543603987769
KIAA0652	6.34933995353409
KLRG1	3.39606798931040
FRAG1	6.10055006035195
ZSCAN12	3.03815675965559
PSMD12	8.10094716678532
E2F4	5.4421224266157
CLEC4M	3.37060134432963
KIAA0999	4.52447201052325
CLDN10	7.19324710656965
MGC13053	4.03992407452976
TAC1	2.70171024261072
GYPA	3.3523372722427
HPCAL4	3.3941725938331
TRAIP	3.66830428779003
MEX3D	4.41614911073525
KIAA0232	6.67751233704553
ERCC8	4.80370634390786
NFAT5	5.31453650204919
GPX4	9.43398332155294
CSPG4LYP1	3.26074499169088
KIAA0368	6.2995220474592
FBXO3	6.04384900857956
DVL1	5.59010580726132
CMKLR1	3.90781441987234
GPR157	3.09237180800847
TYMS	8.31909640949684
OR52A1	3.25523723526746
PEF1	8.11477366331476
ZNF750	3.08651140282970
ALG9	7.17056509350554
MCM5	5.56897780257475
SDK2	3.42132368062145
BAIAP3	3.81912337602
RABGGTB	6.34750688561565
KCNK7	3.06806283726458
PTP4A3	6.43863362382787
ANKRD40	4.36960094036062
CALCOCO2	7.65524485689776
TMSL8	4.7881452882027
SNCA	4.04277569945735
ZNF551	4.16731385417555
HBQ1	3.82052071994875
ARHGAP26	3.75910349728554
GEMIN6	6.33852068240977
HRAS	5.73854009576038
KLRC4	2.66438272020155
BSDC1	5.97444216147241
DSC1	3.78511587375694
RNF43	5.59962402426726
NDUFAF1	5.95342881954935
MAP2K4	5.91534693910145
FOLR2	4.75323552326488
LYZL6	3.61282452529164
EPB41L3	4.19569254977116
TEKT2	4.33060728467274
CDKN2B	3.26337881730612
WSB1	5.66055535298518
ZNF480	3.71408533232224
MAP3K6	3.73654149141253
PROS1	5.92412511135506
PSMB8	7.35346521597757
HN1	8.87523958204154
MAS1	3.29646844222605
APOL1	6.85820927513942
CSHL1	3.30484300950650
ZBTB7C	2.90106012943252
AHCTF1	6.30369143634598
SAE2	9.4857510763023
ITGA2	4.44012842760905
AP2S1	9.52627153152866
P15RS	7.93381949058262
MME	3.47495581347558
VAT1	8.06771843979045
MAST4	4.9033863357227
TUFM	9.07825392872852
KRT33B	3.27780428543341
THEG	3.97316596024642
KCTD2	5.16750665765175
WDR26	9.05376351300621
MFI2	3.22015348545867
KRT34	2.95644768087138
NR4A3	3.78933035764916
SGSM3	4.53218765350301
ARSA	4.18747018003263
TOMM22	5.49859749420474
SOCS3	3.72999231111247
UNKL	3.69239670405148
POP4	8.34676218680967
BHLHB3	7.00349732430643
MALL	4.31329354382999
SOX15	3.34972491247583
CCNA2	6.05298604476617
PARK2	3.35847373846294
GPR124	5.37450291149257
TMEM132A	5.79309314431864
CGRRF1	6.35732245243821
RUVBL2	8.3975429032676
MCAT	6.29069527796885
WNT10B	3.64767031410658
ISCA1	7.36276975653268
RPAP1	4.22029034370497
C12orf48	5.92040401553067
RAI16	5.14723877995163
RPL27	9.65089013823102
EPN1	3.54855912993958
MAGI1	2.93066669325461
GBX2	3.24452832112316
SLC35A1	6.54439567559822
GAL	3.80624535480217
SLC14A2	3.68077446583275
RDH11	8.43513928942726
ZNF518	3.70071221875854
PCYT1B	3.22360110033323
AUH	6.30275437385859
EIF3H	10.7773905775666
KIF1B	6.22015245195974
MBD2	4.63235016567899
AMOTL2	8.0438651913946
C6orf120	6.80038213770122
PIGT	8.12281993951885
PSRC1	5.32872532191145
PLA2G10	3.76156675359709
ALAS1	7.45521018503851
FOXO1	6.37457799648798
C17orf62	7.3456671547674
KIF5C	4.0638716523222
DUSP10	5.16326193573608
CRLF3	6.87190317019497
CLCNKB	3.72181711830622
PSMA5	8.71436690282821
FARS2	6.22937890577546
CCDC28A	5.73779321242273
AMPD3	4.50800049063515
PIAS1	6.96054253869615
ADCYAP1R1	3.20301979416064
TMEM134	6.30265914216053
CDH20	2.95167503984694
FBXO7	7.73243265373379
FLJ14213	5.29388330916684
ZNF3	5.40999787079029
LRRFIP1	6.63412361345861
TMEM49	9.21775303467908
CNOT2	7.57211395979373
CBX2	2.98482747029574
ZC3H14	7.15961407590376
ALDH5A1	5.65616143767676
HNT	5.25307475849596
SERPINA4	3.23769575060673
FLJ20920	5.61041289844136
CRTAP	6.11212877477699
DDX50	8.03403404856913
STYXL1	7.19426585608813
TK2	4.8386871889078
BLVRB	7.48699197817453
STMN1	7.57549619958847
GUCA2A	3.52163482274074
DPP6	3.19874072646237
GALNT10	4.74696610947925
STK39	6.23271251166224
MMP24	4.66591379869223
CKS2	9.94078404396114
RHO	3.53912815718645
BANF1	9.43852855136491
CR1	2.95225806267704
RPS6KA2	5.3385217705117
HMBS	6.83895238613743
C20orf112	4.02280768287736
SLC25A24	6.84892298425721
MRPL22	7.79938746166928
SLC25A15	4.49404595813605
GADD45B	5.39543712121759
TDP1	7.45920283230227
ZNF287	3.50342179227575
DAAM2	5.29454418938573
C11orf57	5.70322779805822
RFK	5.79972716497685
ZFYVE9	4.32015889129014
TCTN3	7.18061168982941
STCH	7.10552027869917
LOC283871	3.86835781260367
NDUFB3	7.3905603612452
DEFB4	4.01603632398533
FPR1	4.13192272576601
FMNL1	3.84743705173886
SEPT7	9.59967032981381
PTCD2	3.96800526149715
GNLY	3.61025292625925
GRAMD1C	5.01128919984448
ZNF165	5.26976518718426
TR2IT1	4.37469605509726
ARMCX3	7.88825914319554
NDE1	6.01411754909281
MAGEF1	6.40935998702188
ITGA10	3.80367905232037
ARHGDIB	8.4498163995879
FSHB	3.74247494759222
ANXA2	11.2307711649999
HLCS	4.35815349969252
MCF2L	4.2371380266124
AK1	5.8347991216704
FH	7.25827215145395
LGALS2	3.63674585716867
SYNPO2L	2.78170608877712
KIAA1045	3.31028063003188
C1orf183	4.20097341628246
MAGEA8	2.97767585512422
DGCR8	4.25664983265130
GSR	5.34177017410699
NEU2	3.41122752871766
HIST1H4B	3.40980745440599
CACNA1C	3.02270661610763
FAM20B	6.64490322535947
HES2	3.24305628123778
PDCD6	8.9053918714554
INTS7	6.56089511108454
AMPH	3.91188621882083
UCKL1	5.37735326530701
ASB4	3.02359988908062
C10orf97	5.21967622547635
ALDH1L1	4.12310784868129
CCL23	3.17812988727386
OBSL1	4.84804827112563
SLC12A7	7.62840615676766
THAP4	5.58976611071792
RBM4B	5.95138566351395
OGFRL1	4.8770918131975
KIAA0831	5.65925730301155
C12orf11	7.3619168751888
PPP1R15A	4.67934145972666
KIAA0240	4.74636208743853
CD1B	3.14359340983188
FCGR2A	6.57097810600342
MDC1	5.1315544650642
MAN1A1	3.99607371570029
KRT9	3.42370363688742
HTR1A	3.18605679471636
OCEL1	6.29935532847513
ATP11B	5.26043374933164
NLGN4X	4.39054488026011
FBXO34	7.08981413241447
ALOX12	3.28583523264662
RB1CC1	6.99078079912788
PCDH12	5.13888157212911
RPE	4.97981783544578
EIF4E	6.8694649786343
CSDC2	4.09767499776805
ABHD5	5.66466124858373
TMBIM1	6.4328596793707
PET112L	5.14689755344106
P2RXL1	3.25613279929222
F2RL2	3.10841390508560
TRMT1	4.82688524910921
IMPG2	3.54741680997995
LRRC32	6.31262195070746
BGLAP	6.03973686646297
HTR4	3.49691861374754
MRAS	5.9736123299665
TRAF6	5.23905960994704
AXL	5.71643851903023
ATP2C2	4.58323223533059
LMNB1	5.45398318944801
TELO2	4.32152422309795
PNPLA3	3.47798005443095
CSNK1E	6.20146692365523
SRP14	9.75795475382705
KCNQ4	3.35022984661007
PIK3C2B	5.60538139939558
C15orf15	8.28372551651358
TUBB2B	4.97029980953697
USP15	5.52337710025238
C12orf41	7.30841319453058
CEND1	3.51209144525087
RNF31	4.31569258180065
TCEAL2	4.50268311615872
PTGER2	4.48419266788283
UBN1	6.76644631033225
SLC5A7	3.41798124469405
SLC31A1	7.45620950859202
ADAM29	3.47435059992686
ST7L	3.84574337858799
GFOD1	5.32422629059562
CTNNA1	9.26868533705893
HRBL	3.63339704513324
CBX4	3.95171976616611
NTRK2	3.7009433012784
FOXN3	5.54104626349107
MFGE8	6.36408628401137
PFKFB2	3.74793326842139
TAS2R4	3.44163928593101
SH3TC2	3.07301852730674
IL10	3.3154322232844
PXMP4	6.08332090057925
RNF167	6.37275389122454
PRMT5	7.13205675811774
TSKU	5.99259955639248
ATPIF1	9.07839320367827
ETV3	3.17014787374192
PAK7	2.96650800422572
PDLIM1	9.29428826044922
CEP63	5.39215964873355
WDFY3	4.60982125083259
RNF126	4.47089230362532
DPM1	8.63779916924714
CLIC4	8.05198371745959
ACR	3.66622346092543
KLK7	8.71779020001397
ALOX5AP	7.66606500714134
LRP1	5.46711407405011
TNK1	4.42068436187803
TAS2R9	2.95589933112698
ZNF16	6.21698617685145
POLR1B	5.17770496649672
SLC8A2	3.56399686855277
OLFM4	2.85187940284261
TACC1	4.99522992327362
SAMHD1	7.38990949178649
ATP13A2	5.08275538947387
KRT4	3.26975192050679
PAX6	3.40904450125417
SCG2	3.92984857329171
SLC17A6	3.14098996135737
TUBB4	3.96191577247324
PADI4	3.12755326976132
FMO3	2.95374460214244
NLK	3.91067859247165
POU4F3	2.99250283399718
MDM2	3.4633294165464
CAPNS1	9.58120288101235
SDF4	7.47092878521631
ITGBL1	5.13131958305949
TAP2	3.98428537034822
OR2C1	3.31410745384662
KLHDC3	6.42252152791486
EFHD2	5.69173830186953
GALR3	3.79818797960141
NBEA	3.09206204767358
ABCA6	3.35539142644915
ABBA-1	3.94594948419481
GNAI1	6.94120892719488
CLDN3	8.40922932004692
AKT2	3.35414080569829
EGFR	4.52900487175888
VPS4B	7.04436560122612
RBM16	7.78986493296476
GALNT6	6.78699273492284
ZDHHC3	5.7518892919048
SLC25A4	6.23594073775161
CYB5B	7.18103181124689
NDRG1	7.92079306383423
SESN1	4.83897661492596
GBE1	7.07421840682348
MRPL46	6.50257945037955
CLASP1	5.55468720776431
FARP2	4.23761800604876
ACOT11	3.34136571119431
LDHAL6B	2.78842920020303
MAPKAPK3	5.88432444428693
NCAM2	2.98601317407064
AFAP1	5.11007909972287
PRKD2	6.51114675559642
OR2H2	3.19859776215931
ZFP36L1	8.07810535396088
DZIP1	4.67062232318971
GPR161	4.20981045038066
RNF146	5.3559278429708
NKX3-1	3.86527017573585
CCNB2	8.88829575176044
ZNF10	4.50016170767754
WDR74	5.76787842199242
FAM134A	7.27731365323023
PCNP	8.30297730020605
PURA	5.31321464680718
DNPEP	6.88273455289005
ERBB2	5.0646707402795
CREB1	6.28243507079171
NEO1	6.757501002362
DDX3Y	3.23299920821793
RPS3A	12.4256661629095
MXRA7	9.92785896328377
LGALS3	10.7115788632490
GLT8D1	6.99033157314212
TMPRSS3	5.89639985273784
UPB1	3.23900991841535
LAT	3.65501059652069
CLDN14	3.42520885887281
DHX38	4.82715659886268
KCNA3	3.3698871070347
BTBD1	8.25318226670727
TARS2	5.80200628496378
SKIV2L2	7.60027250704391
ABCF1	8.29886092766027
CDT1	3.22983580875072
ZHX2	7.08912780526473
FCF1	5.10906162059498
LRRC49	4.64684751081995
GUCY1B2	3.33142378963077
CD28	3.23371372592066
SMARCA4	6.78763478323551
SEPT2	9.23421473055658
SOHLH2	3.19879212421177
MCOLN3	6.06695174128115
LRP8	4.36756019150513
TAGLN3	3.71764348045522
MASP2	3.53265282063577
GPATCH3	4.25968235641864
TTRAP	8.47611812611855
AGL	7.28349281276903
NFE2L3	4.3418300195583
PSD4	3.71671010769365
PALMD	6.31861893365318
CCNB1IP1	8.162300965702
TMEM43	7.02677247432893
OBFC1	6.48689969613678
STAT5B	4.7022368489521
C14orf79	4.36678162870145
ENPEP	4.13963159897951
SSB	8.36301181607133
SCT	3.1924808036607
TIMM23	7.75042301502245
SKI	3.84384180908893
SLC22A13	3.12504433278879
AKAP3	3.3104208503384
OAS2	6.86991976566521
KIAA0423	5.01830529767892
SEC61G	9.911366842082
CAPN11	3.10140331935381
TMEM50B	8.04745329053596
DEGS1	8.41659383343124
ARHGEF4	3.52674266861046
DBNDD1	4.46428785603567
TBL1XR1	5.55150515151053
FAIM	5.99928325627233
SP140	3.57286869505612
G6PD	5.11831473186487
NUDC	7.89318263766458
GABRP	5.30370787794073
SCARA3	4.95680657487367
TACSTD2	5.10004694469507
EIF3J	6.8327887279142
PPP2R2A	7.67921343967261
CPA3	4.39417952971501
PVALB	3.09938168353286
BCAT2	6.33019735404141
MFN1	5.83982609587439
