Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B01_451990
ACF	3.66387771648738
TMEM11	5.77714322244316
CDH8	3.43653732733929
C3orf32	3.68193078141254
AGPS	5.18336218031635
C4orf18	3.25534472654467
PCCB	7.90670355808479
IPO13	4.60642373860735
PECI	8.08011210116767
UNG	6.68270971546576
C6orf105	3.69170699766280
GSTP1	8.96014850633327
SUV420H1	7.92456978806747
ARHGAP15	4.00486663071959
LTBR	6.3435053628156
TDRKH	3.80712552810297
PSG4	3.90710796530293
SLC9A3R1	6.58549623612763
NBPF3	9.27855594284623
SLC9A3	3.89507552348574
OSBP	5.71391317614964
PRR5	4.44120399159604
CHMP7	5.14458761031978
ADRA1A	3.13598931333442
ASAH1	7.1856142417112
FKBP4	6.67256551113909
ZNF350	5.45509978937682
DOM3Z	5.48445674006336
GIPR	4.11672357956863
AHI1	5.09265005160136
BST1	3.61708425413582
NCR2	3.59978461189776
NADSYN1	5.12968156853578
UBE2W	5.82247105439088
RGS14	3.97591827047881
KRT15	4.30527008909998
SCN11A	3.78196646578683
GFI1	3.82162102066389
FHL1	5.58412860252881
SMC6	6.39942983685365
GATA1	3.67076234353035
OSGEP	5.82937995675775
ARMC6	5.35520374781872
HK3	3.31034706647539
PSMD5	5.38818129510628
RSU1	7.29894061354459
RPL4	11.9358066569238
MAD2L1	7.67084596030825
RBPMS	4.26187325643818
EIF4A3	8.9892615231263
E4F1	4.70293189488424
DLEC1	3.42787099408533
PRPF3	5.86231943504598
EMR1	2.88920295711512
CHMP2B	6.96184222373792
CAMSAP1	4.12634244055412
RPS21	9.87615606280265
XCR1	3.16947793016008
ARID5A	4.43799774232373
RBM6	6.06824345309673
UBE2N	6.82184053259048
KLF4	4.33342399579397
MGC4172	4.96440679744479
LMO4	6.38499817504166
KLKB1	3.27545744665381
HDAC3	7.12484151126574
HP	4.22868968398138
SCHIP1	6.12567028161936
BTK	3.99301092148259
KRCC1	7.14870294753047
PRND	2.80713339139578
C6orf27	3.60135606513127
PIGL	4.02729926708809
CLCA1	3.80156035953175
C1orf112	4.8218920001899
OLFML2A	5.48266211383612
HUS1	4.55728793124072
SFRS6	8.46137864875839
CXCR7	6.3668824561984
UIMC1	6.29903049953142
FXYD2	3.67428182938334
GOT2	7.34646598513067
ZNF667	4.60585926935345
TFEC	3.87872020093173
ATP7B	4.31364230002535
RAB38	5.97162231026253
POLD2	7.85251360320015
PPM1H	3.76421477273699
DCX	3.36077556692021
NFYC	5.23613071784675
ZNF228	4.8741206077047
KIN	5.57591057698153
PLSCR4	6.24723565145634
HIST1H4I	4.10839587781581
PPARGC1A	3.09701217925572
HIG2	6.8843836992391
KCNK10	4.1626685297535
EXOC1	7.26222319361835
OR6A2	3.85132728724899
ETFA	8.28391213277143
PDAP1	5.12676165240336
C19orf6	3.66526770538946
POLRMT	3.96946882088495
ZNF146	8.10545777495486
MIA2	3.16366441576835
LY6G6E	3.18752107475289
EIF4E2	7.75780087473634
NENF	5.23922091347544
HOXB5	4.32014098303567
ZNF324	4.47237415308058
CUGBP1	4.37390447972400
ENTPD7	4.08899764753442
TTC13	6.40225522745128
GJB5	3.18826616722386
PRSS22	3.94729261250313
CYP3A5	3.3616584362343
MBOAT5	4.58139645102996
CUL4B	4.72229932717102
CENPJ	3.70603833287997
KIAA0664	6.21231529124441
PITX1	4.65961347138254
PDGFRB	5.4574143220936
RDX	6.063997351314
CELSR3	3.98076376209202
JUND	5.85997054126651
ITSN1	4.93853320310653
CHRNB1	3.48480151016731
EHBP1L1	3.49993466920715
C19orf2	7.06957465359852
FETUB	3.23651074897951
CAMK2B	3.52274566000913
DCTN1	5.89298251569845
TNKS2	6.91088304374515
MRTO4	7.52646162866405
C1QBP	6.21352744525683
TTC3	8.1521666052831
NDUFB8	8.60872113975799
CADPS2	3.68733873078646
EDG2	4.01634617930603
MYF5	3.3196718453441
SEMA3G	3.54029195726484
IL23A	3.54638299031814
GJA9	4.04037049867240
R3HDM2	6.11688329716673
C5	3.65615729057602
SLC2A10	5.54273988682643
TRIM45	5.88808872460297
TSP50	3.81619276529271
PAQR3	5.02317092306002
ANKRD26	3.55233208024789
TCP1	8.40758843597485
TMED7	7.48135034225466
CMA1	3.0036855201988
PTCRA	4.38147878965745
HCRTR1	3.4724387354318
FST	6.33067388569051
PAWR	4.36181784139211
LDLR	3.89309031274720
ASTN2	3.68390494913237
SCRN1	6.14254103361952
GPATCH8	5.8956934239368
KIF4A	5.21269422661543
TANC2	3.35063318116270
ZMYM5	3.49061404472149
PGM1	8.07033864944685
ZNF586	3.85232538234492
POLR3G	3.9724428566083
CPD	4.36461533715492
SNCAIP	4.11503412207428
DCT	3.50397721880515
HLA-DOA	3.60776183217401
TANK	7.26937155720085
RCAN1	3.71152792694117
UPK1B	4.58318562874475
DNAJB4	4.93989069135776
UGT1A8	3.07917549980327
LIMD2	3.64690770238478
HIST1H4L	3.50793324777685
PECR	4.62725934012263
HSPA2	6.2057628286803
SERP1	8.92172945680458
TACR2	3.44920848130294
NUP85	6.60262638052824
CD177	3.51357315997091
GPR135	3.27183799708158
PIGG	5.66557783158955
LGR5	3.11410117644807
JAK2	3.62393572826764
DPYSL4	3.30874202739753
TM9SF4	5.3483717030613
PTHR1	3.41996879051248
SIRPG	3.33892036863871
ZNF264	5.29213287072878
BICD1	5.30536598366054
RAB5A	7.36325945043032
FLJ13224	3.30377601102694
METTL5	9.70382016150988
HERC6	8.79340912847744
CASP1	6.22292709001739
USP9Y	2.84478821497151
LRP1B	2.85319379397831
XAF1	8.06212982472176
PLA2G4C	3.77710980367162
APOA2	3.21756195006567
SPAG6	3.04545022734422
KALRN	3.11204539238467
SECTM1	6.05871167865239
THOC7	8.94225255338017
IFNAR1	4.2929909491993
TCTA	6.07738164778033
NY-REN-7	4.2076220853379
TALDO1	9.15262742733895
B2M	11.8548293950465
LPPR4	4.6934094286282
SQLE	7.10569322891111
SEPHS1	6.45266341582602
EIF5A	6.82008798224619
FAM49A	4.22999536067499
YTHDC2	4.22355455586330
EHD2	5.27057664761891
NCF1	3.5629218959473
SPG7	5.82627246434173
ZNF614	3.63777297292958
HOXA5	3.92123740635361
NUP133	8.76927026568611
FGF12	4.51188871060125
SLMO2	7.4071395015316
INPP5B	4.49819013354416
PPID	6.51343171969392
SNTA1	4.2297299198837
IL20RA	3.61237156943543
UBE2J1	5.06266313293103
CACNG2	3.09615921453740
GCM1	3.19040946402045
ELF1	6.94960268257225
TLR5	5.51192875325382
TCFL5	7.11080522666495
C1orf107	5.17329223454615
C19orf22	6.2195593967685
SAFB2	6.40321231230142
MAP3K7IP1	3.80401232903445
NCK2	7.22162768209704
OXA1L	8.98293710345957
KIAA0652	5.47369002098250
KLRG1	3.51705887964443
FRAG1	6.58757667488865
ZSCAN12	2.96770111532234
PSMD12	6.97196605139753
E2F4	5.04345022001609
CLEC4M	3.446889693817
KIAA0999	5.41063456697631
CLDN10	4.1772104109396
MGC13053	4.17518098928024
TAC1	2.84787934206849
GYPA	3.42903531693897
HPCAL4	3.35804790056773
TRAIP	4.59455844933891
MEX3D	3.89276337762497
KIAA0232	5.15022994660703
ERCC8	5.50446405700713
NFAT5	5.08069718872668
GPX4	9.40254565929008
CSPG4LYP1	3.21015287721924
KIAA0368	5.49400138619379
FBXO3	5.31486228321048
DVL1	6.74988077940562
CMKLR1	3.52993532311425
GPR157	3.39269763450406
TYMS	8.25348512260504
OR52A1	3.16695053567068
PEF1	6.81702169536469
ZNF750	2.92364702390529
ALG9	5.83646321089419
MCM5	5.28035294331198
SDK2	3.77861378482119
BAIAP3	3.91888797982264
RABGGTB	6.96774411646171
KCNK7	3.51083562417349
PTP4A3	7.24833253908914
ANKRD40	4.02958026485890
CALCOCO2	7.35887356819419
TMSL8	4.21399829174006
SNCA	4.59443543747992
ZNF551	4.47541815425306
HBQ1	3.51954639543617
ARHGAP26	3.96175719213542
GEMIN6	5.98199216583667
HRAS	5.26008926587914
KLRC4	2.78024829010864
BSDC1	5.57103193892524
DSC1	4.23199325116082
RNF43	4.93966368019278
NDUFAF1	5.27789918605337
MAP2K4	5.02338889096552
FOLR2	4.82978292095473
LYZL6	3.53711718693431
EPB41L3	3.35019099103995
TEKT2	3.3937973521842
CDKN2B	3.70205872718376
WSB1	6.14988818682717
ZNF480	3.69154429002946
MAP3K6	4.10752854792032
PROS1	7.32362092406486
PSMB8	8.6843937884922
HN1	7.19686187886522
MAS1	3.15758671527337
APOL1	4.18196341004917
CSHL1	3.43079043955918
ZBTB7C	2.92829480908052
AHCTF1	5.61902482446107
SAE2	9.52666113207172
ITGA2	4.20233445303846
AP2S1	8.50133633763246
P15RS	6.60200218368436
MME	3.42775912565974
VAT1	6.63755111415568
MAST4	5.09246149702166
TUFM	9.3612592437801
KRT33B	3.47924443424231
THEG	3.92536047921508
KCTD2	5.01885691878715
WDR26	8.8761173645586
MFI2	3.55550868751744
KRT34	3.23662635902961
NR4A3	3.39868942287488
SGSM3	4.4482103454618
ARSA	3.86515631426046
TOMM22	5.0790675603502
SOCS3	3.65551467334258
UNKL	4.00939758681521
POP4	7.72731879221832
BHLHB3	9.03395896270317
MALL	3.76990441297260
SOX15	3.2301949223884
CCNA2	4.45149449568292
PARK2	3.57708209816316
GPR124	4.36284224491974
TMEM132A	4.13363203874143
CGRRF1	6.70092351681553
RUVBL2	8.14898434197495
MCAT	4.92468576027215
WNT10B	3.90005022493460
ISCA1	7.19650847816097
RPAP1	4.03668508017959
C12orf48	5.37655387379456
RAI16	4.81500747336432
RPL27	9.59080768477654
EPN1	3.72583677932863
MAGI1	3.27371124023013
GBX2	3.31938009015082
SLC35A1	7.41197640253902
GAL	3.87456239203678
SLC14A2	3.39290617122799
RDH11	7.03458808495971
ZNF518	4.11743511463551
PCYT1B	3.33404436476541
AUH	7.52070919046523
EIF3H	11.3273595266271
KIF1B	6.93983806596258
MBD2	4.44716370987409
AMOTL2	7.73923765554276
C6orf120	6.43132913560982
PIGT	7.74183654424704
PSRC1	5.21610091381329
PLA2G10	3.57137132950067
ALAS1	6.67073090496103
FOXO1	6.0675668066425
C17orf62	6.84993228533885
KIF5C	5.21137680114598
DUSP10	3.88553812607797
CRLF3	6.8004562984971
CLCNKB	3.94991689988516
PSMA5	9.45479352264274
FARS2	6.19258103448131
CCDC28A	6.67824002985508
AMPD3	4.71270005667309
PIAS1	6.32623909994566
ADCYAP1R1	3.49236262533275
TMEM134	6.67336353605759
CDH20	2.98764481103852
FBXO7	7.5382914915966
FLJ14213	3.26275324413166
ZNF3	5.55580658951868
LRRFIP1	6.93392274885091
TMEM49	8.39378688014192
CNOT2	6.93323842375486
CBX2	3.00904077446175
ZC3H14	7.27365134662488
ALDH5A1	5.53314826318204
HNT	3.99802023981895
SERPINA4	3.26027752859657
FLJ20920	6.49397073455221
CRTAP	5.58007347308766
DDX50	7.87949191991785
STYXL1	7.31989024412927
TK2	4.18049135082823
BLVRB	6.96028030437081
STMN1	6.64259325697682
GUCA2A	3.43065927495552
DPP6	3.2793614832881
GALNT10	3.93601081434438
STK39	5.7054038477768
MMP24	4.45190431641751
CKS2	9.93721027357577
RHO	3.77452930447584
BANF1	8.87071670895766
CR1	3.05043441236213
RPS6KA2	4.89049446386826
HMBS	6.61158139644543
C20orf112	4.03841350455223
SLC25A24	7.23177607029964
MRPL22	8.4096407061642
SLC25A15	5.1540997403364
GADD45B	4.95499320210711
TDP1	6.40343324793282
ZNF287	3.65685536346782
DAAM2	4.11046674213685
C11orf57	5.56588581753324
RFK	6.68002250295983
ZFYVE9	4.08940570526279
TCTN3	7.73281343266781
STCH	5.78412928866749
LOC283871	3.68607044634644
NDUFB3	7.8710345731797
DEFB4	3.49721655541811
FPR1	3.74622911327923
FMNL1	3.55631309230793
SEPT7	9.01484100600158
PTCD2	4.75163956814873
GNLY	3.94169931780479
GRAMD1C	6.37544742424748
ZNF165	5.06998938822927
TR2IT1	3.72471742718353
ARMCX3	4.51587942586288
NDE1	5.267512812574
MAGEF1	6.68579580729141
ITGA10	3.84325209892265
ARHGDIB	7.45590272506485
FSHB	3.90863798138996
ANXA2	11.4824741578372
HLCS	3.99736428145588
MCF2L	4.3752978711847
AK1	4.5105907027901
FH	6.31193328124568
LGALS2	3.80397391205635
SYNPO2L	2.9191636667892
KIAA1045	3.44630111508537
C1orf183	4.68598065186296
MAGEA8	3.05808407029232
DGCR8	4.68008551246731
GSR	4.36377704544941
NEU2	3.18074886101315
HIST1H4B	3.51080448319991
CACNA1C	3.27327670621331
FAM20B	6.18559352442481
HES2	3.40740470355371
PDCD6	8.35304395621973
INTS7	5.58018023025237
AMPH	3.658884271829
UCKL1	6.30244676538277
ASB4	3.14306801854001
C10orf97	5.61046381544256
ALDH1L1	4.26596593671378
CCL23	3.19059619177696
OBSL1	4.73976814811805
SLC12A7	6.64618644661304
THAP4	4.99603387889124
RBM4B	5.52530883995817
OGFRL1	4.1304634159365
KIAA0831	5.68404711175018
C12orf11	7.28536312976303
PPP1R15A	4.27807974951568
KIAA0240	5.83104885477163
CD1B	3.4712454166008
FCGR2A	4.74451729697011
MDC1	5.05555104480846
MAN1A1	3.55237453421660
KRT9	3.56808136579391
HTR1A	3.43200187236606
OCEL1	5.49684049288705
ATP11B	5.59957238275034
NLGN4X	3.73651176376665
FBXO34	7.46068648354662
ALOX12	3.55708385182079
RB1CC1	6.74043382054452
PCDH12	4.75968118298701
RPE	5.21090331507284
EIF4E	6.29913226104343
CSDC2	3.98645862519864
ABHD5	4.59080665705261
TMBIM1	5.63766630368684
PET112L	4.88184090920123
P2RXL1	3.45467016949660
F2RL2	3.0692619261362
TRMT1	5.94137202116958
IMPG2	3.90919158444555
LRRC32	4.88538042006826
BGLAP	5.86672711131227
HTR4	3.46883568281315
MRAS	3.48722830126518
TRAF6	4.48878037180134
AXL	4.58229005370247
ATP2C2	3.39629211244279
LMNB1	5.1701675912382
TELO2	4.66270379268702
PNPLA3	3.39587481035930
CSNK1E	5.77680649041623
SRP14	9.87496587462688
KCNQ4	3.44986475001968
PIK3C2B	5.68354744673191
C15orf15	8.17892648545528
TUBB2B	3.01673008990337
USP15	5.32951182440467
C12orf41	6.94390249528019
CEND1	3.9143250891784
RNF31	5.5050376241023
TCEAL2	3.81402811576899
PTGER2	4.05676404593791
UBN1	5.9887210870504
SLC5A7	3.32978881212267
SLC31A1	4.58903068452527
ADAM29	3.57379659611687
ST7L	4.22753574419762
GFOD1	6.93664288086293
CTNNA1	8.72908826966349
HRBL	3.88879795721122
CBX4	3.81054437465889
NTRK2	3.53997912372077
FOXN3	5.18951376924819
MFGE8	7.54080547221098
PFKFB2	3.70152697954236
TAS2R4	3.52854746882303
SH3TC2	3.66353823467668
IL10	3.57439777186239
PXMP4	6.28072475989034
RNF167	6.12711775286919
PRMT5	8.5463252855454
TSKU	5.45679869600315
ATPIF1	8.92738898448047
ETV3	3.31747568634942
PAK7	3.14124027227474
PDLIM1	9.93151762325602
CEP63	5.5928495819338
WDFY3	4.510008349634
RNF126	4.58128920909219
DPM1	9.33849701598966
CLIC4	5.74160564597357
ACR	3.77491009027234
KLK7	8.53047194530244
ALOX5AP	5.93620074200417
LRP1	4.64654497722624
TNK1	4.5353361357457
TAS2R9	3.10029611796884
ZNF16	6.6471755683263
POLR1B	5.86226248347791
SLC8A2	3.98717985842242
OLFM4	2.84343412685229
TACC1	4.75049999330041
SAMHD1	6.32728674109217
ATP13A2	4.52002297171369
KRT4	6.35139044400709
PAX6	3.52451158588276
SCG2	3.58171870358699
SLC17A6	3.54878816731833
TUBB4	3.93900171901238
PADI4	3.13287919923496
FMO3	3.13192586483937
NLK	3.74894388708584
POU4F3	3.23964834617246
MDM2	3.33328886026404
CAPNS1	9.48839450280366
SDF4	6.39615254597569
ITGBL1	2.95656599283307
TAP2	4.15203845264475
OR2C1	3.72334722371093
KLHDC3	6.88674725318722
EFHD2	4.90753618866487
GALR3	3.75458202863762
NBEA	3.76987597008363
ABCA6	3.28489990680684
ABBA-1	3.98944682087415
GNAI1	6.02495820128109
CLDN3	8.16192516065682
AKT2	3.63137991243672
EGFR	4.69814867860932
VPS4B	7.00187098939669
RBM16	7.696029912029
GALNT6	3.50122540614475
ZDHHC3	4.79356461411741
SLC25A4	7.00013328039781
CYB5B	5.44690193229266
NDRG1	8.35154600043791
SESN1	4.98177238087553
GBE1	6.77614705088197
MRPL46	6.05418066386826
CLASP1	5.09513170619807
FARP2	4.09938762328881
ACOT11	4.15305144546055
LDHAL6B	2.85094421809911
MAPKAPK3	5.48835196264344
NCAM2	3.29432304140328
AFAP1	4.31339762593310
PRKD2	5.94315437378441
OR2H2	3.52128460476167
ZFP36L1	7.7112171239894
DZIP1	3.90748832932210
GPR161	3.76249548695689
RNF146	4.67671337665741
NKX3-1	4.0374266376719
CCNB2	7.92240537795752
ZNF10	4.8237922912031
WDR74	5.74276531786647
FAM134A	7.2330722269762
PCNP	8.75662198062608
PURA	5.50577921419495
DNPEP	7.21889088374035
ERBB2	5.20901079103925
CREB1	6.02216848988868
NEO1	4.22109513819784
DDX3Y	3.36017878191615
RPS3A	12.9067333719679
MXRA7	9.48800117304656
LGALS3	11.5753378485319
GLT8D1	7.13050237935502
TMPRSS3	7.5471872016778
UPB1	3.32649929860248
LAT	3.92015655820863
CLDN14	3.62320881086126
DHX38	4.48680065818122
KCNA3	3.42834458085762
BTBD1	7.64978868658175
TARS2	5.62234869556688
SKIV2L2	6.57425119771945
ABCF1	7.70046977510358
CDT1	3.59081328014952
ZHX2	7.16890038545053
FCF1	5.45701984549826
LRRC49	4.43087872652680
GUCY1B2	3.67054874223974
CD28	3.34230910078845
SMARCA4	6.2436374334879
SEPT2	8.90528159212168
SOHLH2	3.46929340478564
MCOLN3	3.35433090966612
LRP8	4.23621014868647
TAGLN3	3.83509270282258
MASP2	3.65850852921081
GPATCH3	4.41809863626527
TTRAP	8.62360714266462
AGL	7.88555869920357
NFE2L3	4.01399798798216
PSD4	3.71914542149865
PALMD	7.07524246664535
CCNB1IP1	8.6306575147037
TMEM43	7.0850726911084
OBFC1	6.35023227504845
STAT5B	4.21722719519522
C14orf79	3.952836585248
ENPEP	4.48281152569276
SSB	9.05487884827398
SCT	3.1922667740045
TIMM23	6.5465292439137
SKI	3.98531064278426
SLC22A13	3.34316659942973
AKAP3	3.92683237063541
OAS2	6.52645243484385
KIAA0423	7.79009201529026
SEC61G	9.24405557298274
CAPN11	3.00403920028867
TMEM50B	6.83249245619379
DEGS1	8.90250392499892
ARHGEF4	3.5679434297635
DBNDD1	4.36833460391766
TBL1XR1	4.62346224656852
FAIM	5.72780560452052
SP140	3.19242782599962
G6PD	5.22127660875278
NUDC	7.09847727107153
GABRP	3.43555162006654
SCARA3	5.91542362618238
TACSTD2	5.9325332293871
EIF3J	6.84594872604192
PPP2R2A	7.4936153233492
CPA3	3.65273602119023
PVALB	3.15336122011803
BCAT2	6.57325562420701
MFN1	5.23262352023622
F10	3.05527449065671
