Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B09_452006
SMYD3	7.12881845141164
CST7	3.88244201970214
SELL	3.63957587117763
CIAO1	6.62064146622135
LGI2	3.86389946464313
WDR45	5.88743734309398
ANKRD6	8.17558229016995
LTBP4	4.96546733948289
PSCD3	3.5562782393838
PYY	3.27500851432636
KCNC1	3.24136219478264
SIRT6	4.21876630663309
CCL19	3.73992025534084
ARHGEF9	4.70839509293689
ABR	4.3325090584857
C10orf22	7.74119209657718
STK17A	4.68481003301158
FOXE1	3.47352095827052
GML	3.09412247788157
CNGA3	2.96842202841974
CD38	3.53822031652082
ZDHHC6	8.54674718371865
NEFH	3.22084841966282
PGBD5	3.29639772246782
CTDSP2	6.81670966968664
RMND5B	5.96591019798495
ZNF257	3.98089456166689
DUSP4	6.07741196565983
FLJ22167	6.13025082681797
EXOSC7	7.30220339307956
ROR2	3.89734482103791
FOXM1	4.76120059250411
ZBTB48	4.89461583287325
BUD31	7.68200164021571
MAOA	4.40199988020107
CCDC41	4.8142740200101
TNNT3	3.82035486711319
FBXO11	6.60754772577183
GYPC	4.49055369835899
PLIN	3.45879733228644
RFXAP	3.786240209161
C6orf15	3.96052486346189
RNF4	7.54584000308304
F8A1	6.81880546719761
PPP1R3D	4.18700494626362
GRB2	6.83355529481409
TPM3	3.51779371708250
SYT13	3.95814317888955
EPB42	3.47892190297959
RP5-1077B9.4	5.71244051701744
EIF1	9.70106263709724
CETN3	7.19998005566792
FPGT	5.10291376582989
PRY	3.43210499930245
NTHL1	5.3684058806741
POLR2B	8.04828730184992
RPS28	12.0604157440991
GDF10	4.85971088586910
COQ9	6.98186938993468
P2RX3	3.055915730569
GCC2	7.21323981963334
RARRES3	5.4019202213518
PLXNA1	5.76008550662743
WBP4	4.95561922535864
KIAA0100	5.86017434749136
PMF1	6.85621036172827
HS2ST1	6.33067566349896
CRELD2	6.06091440396559
C8G	3.26787938241782
CD82	6.00926994425782
PMM1	4.90034731822158
CBLL1	4.78001073906733
LIM2	3.37049731760414
VAX2	4.42056897943494
SETDB1	5.76552052231597
LRAP	4.26273876603127
GCLM	5.48156160166999
CPEB3	4.57760123979519
PPM1A	6.37359614403722
INTS1	4.41241298000537
MMP16	3.05674321203485
CAMTA1	4.01304029005014
SAMSN1	3.92369688873763
DRD3	2.73459189854680
GMPPA	5.66429351898963
C11orf73	6.52815038701074
AIPL1	3.67855629891191
PTP4A2	8.76644550151312
IL24	3.5623376976438
BDKRB1	3.26944018980315
HPCA	3.58179822131917
MLF1	6.67446890929007
SEC14L1	6.68448293270686
CHFR	4.96791602027827
EMILIN1	3.31753061383754
THADA	6.94205249995347
TAF12	4.77401979099758
NDUFS4	9.05321148904837
ID1	4.14160404242957
PIK3CB	3.64793189204773
COL18A1	9.74082659306479
PDZD3	3.19148112440404
TBC1D17	5.43156429761338
COX8A	9.78088994304923
CDCA4	7.10546976437402
C2orf44	4.91295117444239
C9orf16	7.47604394024454
ERBB2IP	8.2404846348834
EMX2	10.2787188448602
FUS	6.59286132697619
NIPSNAP3B	3.56239173747338
TF	4.16010962010882
CXorf56	4.96824763564973
CLCN4	3.9198476086499
PWP2	5.09176125837469
MMP15	4.74376672395824
MTMR14	5.95078689531363
NPR1	6.44255225541516
DNAL4	4.88213552383228
ELAC2	4.62421514572506
ASS1	9.82028104039993
IPP	5.44897479217996
TMEM59	8.60092534760257
POLR2J	8.69005361776902
SEC23IP	5.60251855311172
RGS4	3.65254949321527
UQCRC1	8.61271262119173
SNX6	6.92996150415251
DDX18	6.98849738415312
POLG	4.46580140689372
ADAM23	4.1144408747158
ZNHIT2	4.92702432446523
TFR2	3.47069697492599
NCDN	4.81161036992621
RAG1	3.42628766420913
POMT1	4.25894048909508
CYP1A1	3.70915524378626
SNAPC1	6.71641193303806
GNA11	5.35066905763811
CCDC52	2.83701160819143
CAPN1	7.11116990463902
DDHD2	7.49990876485056
UPF3A	6.4644724626849
LAGE3	5.76207703261683
GNRHR	3.13789859197514
UNC13B	5.38139812163096
TTLL4	4.82854899588931
PPBP	3.02319546301742
HTR3A	3.13135161467563
SDC2	3.83981206687295
ANKRD49	7.79642456336154
BTF3	10.3229792825525
COX7A2	10.2567991057778
SARS	8.37063326918615
C13orf18	5.02883331359594
CACNB1	4.14808769078372
QKI	5.56742033632926
SETMAR	5.65758471676846
LAMB4	3.54396152903023
MAN2B1	7.57822882435593
EML3	4.96567773403566
ACADL	3.30804525169233
OFD1	7.01155367089578
CGA	3.43350572455423
EIF3EIP	10.9021670612194
PEX16	5.43147732784671
GNG12	7.27060744275074
HABP4	5.00302646970931
CNTN2	3.43301191835651
ASNSD1	7.70533075387293
FUT4	4.7200883917886
DBH	3.83369753934103
CD53	4.24302416575056
HIST1H2BJ	3.41092719766629
TFAP2B	3.35297366697114
ACF	3.6703727161943
TMEM11	6.32167009784365
CDH8	3.50243425721128
C3orf32	3.50650722749654
AGPS	4.68011545980333
C4orf18	3.08609264235147
PCCB	7.92185282900523
IPO13	4.46999722302966
PECI	7.89409242120975
UNG	7.55654861986429
C6orf105	3.64149129346812
GSTP1	8.75736864401534
SUV420H1	7.81482856898988
ARHGAP15	3.35181690357204
LTBR	6.6150814472518
TDRKH	3.50917250422919
PSG4	3.52430999131225
SLC9A3R1	7.08789738607591
NBPF3	9.09109022708984
SLC9A3	3.74314954464561
OSBP	6.71542403130426
PRR5	4.34856108293179
CHMP7	6.47014832468135
ADRA1A	3.21509080494541
ASAH1	7.06250207420765
FKBP4	6.17194411648194
ZNF350	5.00342269106063
DOM3Z	5.48393764728595
GIPR	3.5290993860031
AHI1	4.12206617616873
BST1	3.54590196813845
NCR2	3.67653659476226
NADSYN1	6.05915777519881
UBE2W	5.85857771080909
RGS14	3.65956850602844
KRT15	4.27808400447005
SCN11A	3.83321439128519
GFI1	3.64327061449051
FHL1	5.78676087759461
SMC6	5.81237064161545
GATA1	3.84476848855333
OSGEP	4.97970690930923
ARMC6	4.83903631984663
HK3	3.65491797400023
PSMD5	6.51932922692645
RSU1	6.36874582901013
RPL4	12.1288296190949
MAD2L1	6.61025405288593
RBPMS	6.19975111308003
EIF4A3	8.2075741288629
E4F1	4.80367018490646
DLEC1	3.70262937917369
PRPF3	4.89077182687361
EMR1	3.08805595829247
CHMP2B	6.3903096275619
CAMSAP1	4.27595978962355
RPS21	10.3437611110396
XCR1	3.23192310663520
ARID5A	4.35476282209448
RBM6	6.15778406047736
UBE2N	7.67213319817554
KLF4	4.07764845585061
MGC4172	5.17035267800711
LMO4	6.89449075688135
KLKB1	3.62047591226101
HDAC3	6.4685247366934
HP	3.80083583148977
SCHIP1	3.93038705942355
BTK	3.79589815903025
KRCC1	8.23188913144274
PRND	2.82658873218515
C6orf27	3.56307172093771
PIGL	3.90021988154103
CLCA1	3.91007000695617
C1orf112	4.27907449995538
OLFML2A	4.67461965476719
HUS1	4.64920902394422
SFRS6	7.29434562052539
CXCR7	7.57465415417723
UIMC1	5.59709732570268
FXYD2	3.51091685308450
GOT2	7.16934060070249
ZNF667	4.52645900186425
TFEC	3.19479967922762
ATP7B	6.77611601927647
RAB38	4.54053508083761
POLD2	7.93725158858434
PPM1H	6.27604273894282
DCX	3.17124705674568
NFYC	5.31847040547938
ZNF228	4.09842586697369
KIN	6.73358317059765
PLSCR4	6.31020753253938
HIST1H4I	4.18333870441078
PPARGC1A	3.03407956852251
HIG2	7.64733523186654
KCNK10	4.13575264770605
EXOC1	7.7355673858174
OR6A2	3.86222255927749
ETFA	7.80472305558012
PDAP1	5.00141248975799
C19orf6	3.61166817683787
POLRMT	4.68892929443465
ZNF146	7.74598138162156
MIA2	3.22573802408817
LY6G6E	3.1965423963789
EIF4E2	8.71007469717597
NENF	5.60516592185639
HOXB5	4.07263131972805
ZNF324	4.20670348639944
CUGBP1	4.15478504938369
ENTPD7	4.40084074882586
TTC13	5.02510575953424
GJB5	3.22808485800898
PRSS22	3.87989327874416
CYP3A5	3.35212521300452
MBOAT5	4.43665919095896
CUL4B	4.67609772050507
CENPJ	3.28094559566258
KIAA0664	6.21177558553305
PITX1	3.47035725841178
PDGFRB	4.61339718094769
RDX	6.10530845837436
CELSR3	4.35854000438809
JUND	6.4722938239723
ITSN1	4.75756448122661
CHRNB1	3.98098465920636
EHBP1L1	3.65336861448328
C19orf2	7.15994953745536
FETUB	3.08607530612555
CAMK2B	3.52867372509249
DCTN1	7.083920590467
TNKS2	7.54290834894952
MRTO4	6.91361177360852
C1QBP	5.7623039681579
TTC3	8.04981083478475
NDUFB8	9.33752540559987
CADPS2	3.17424896191623
EDG2	6.12960265305773
MYF5	2.87129924985195
SEMA3G	3.25933668767565
IL23A	3.79737665426701
GJA9	3.85829731363839
R3HDM2	7.22886066282454
C5	3.90267366129012
SLC2A10	7.33766177802465
TRIM45	5.47157289319783
TSP50	3.96140341393529
PAQR3	5.26174831977771
ANKRD26	3.54797837838547
TCP1	8.15236732391619
TMED7	6.90611403402853
CMA1	3.07168150167841
PTCRA	4.41490983950829
HCRTR1	3.54137635529062
FST	5.470462148371
PAWR	4.2394116276221
LDLR	4.12496926376031
ASTN2	3.90091894008942
SCRN1	6.9365779165108
GPATCH8	6.19958743204593
KIF4A	5.70174608880962
TANC2	3.55283992136306
ZMYM5	4.0549260330847
PGM1	9.371048626988
ZNF586	4.98503975247848
POLR3G	3.88286186465795
CPD	5.9985722677251
SNCAIP	3.4122816846295
DCT	3.55780489673942
HLA-DOA	3.6116313717836
TANK	5.93758924951873
RCAN1	3.94428105823139
UPK1B	4.33787107509429
DNAJB4	4.70386229041895
UGT1A8	2.79268247983594
LIMD2	3.92172246630520
HIST1H4L	3.67827302480357
PECR	4.836667475935
HSPA2	4.51623685048242
SERP1	9.2239706042486
TACR2	3.42737921966809
NUP85	6.10450549690212
CD177	3.4560841451923
GPR135	3.38553528289162
PIGG	6.6671481500111
LGR5	3.54613331224149
JAK2	3.47183358088942
DPYSL4	3.29037243070017
TM9SF4	6.3270202406802
PTHR1	3.25686056669384
SIRPG	3.00928446908076
ZNF264	4.5487421981533
BICD1	6.15674276001994
RAB5A	7.1877672167535
FLJ13224	3.09022858311467
METTL5	9.35640952044842
HERC6	3.82812156608831
CASP1	4.18577860846896
USP9Y	3.05747651660100
LRP1B	3.36450179411936
XAF1	4.37089156850109
PLA2G4C	3.52139975594147
APOA2	3.13618306224023
SPAG6	3.13816178568036
KALRN	3.65893361550316
SECTM1	4.44747551014199
THOC7	8.62602513803887
IFNAR1	4.33334441751415
TCTA	5.30108670150999
NY-REN-7	5.96678336422703
TALDO1	9.09960689554134
B2M	10.2068453517333
LPPR4	3.08069247253908
SQLE	5.85211970202816
SEPHS1	7.81094008560594
EIF5A	6.54451654347236
FAM49A	4.92798000459434
YTHDC2	4.06985044656445
EHD2	4.53714906880056
NCF1	3.30880089834469
SPG7	6.41277062175869
ZNF614	3.8675769083986
HOXA5	4.02379004859219
NUP133	7.73319990485875
FGF12	4.08095297815202
SLMO2	7.53995889660872
INPP5B	4.81418491635442
PPID	6.3046244094331
SNTA1	5.14141600981555
IL20RA	3.62929747073278
UBE2J1	4.89209065850688
CACNG2	3.14656494689113
GCM1	3.19126724763621
ELF1	6.30399919749824
TLR5	4.41180279462174
TCFL5	5.57403159739739
C1orf107	5.79235978251039
C19orf22	6.30241971054761
SAFB2	6.65189837081971
MAP3K7IP1	3.9430348673395
NCK2	8.44505236671454
OXA1L	8.81699826649325
KIAA0652	5.78358978601991
KLRG1	3.39896166080619
FRAG1	7.36280466375675
ZSCAN12	3.05481593279236
PSMD12	6.2921241623586
E2F4	5.18623713355240
CLEC4M	3.77853347971928
KIAA0999	5.2524389253603
CLDN10	6.24812938884745
MGC13053	4.17553493181374
TAC1	2.68244611673301
GYPA	3.37159294634591
HPCAL4	3.11707011418305
TRAIP	4.64114716382690
MEX3D	4.39517180231965
KIAA0232	6.69002600806691
ERCC8	5.11889736124772
NFAT5	5.25663989975442
GPX4	9.01603224202217
CSPG4LYP1	3.14656929721479
KIAA0368	5.85221039932542
FBXO3	5.68509042209111
DVL1	6.85849756224122
CMKLR1	3.41758369001010
GPR157	3.69382265516108
TYMS	6.77677316422485
OR52A1	3.18911406262564
PEF1	6.9076762735547
ZNF750	3.0883863150289
ALG9	6.35722995003684
MCM5	5.01720686052032
SDK2	3.48817995030074
BAIAP3	3.97510914770275
RABGGTB	7.64407234889318
KCNK7	3.5394695743264
PTP4A3	4.34864158210888
ANKRD40	3.8932043058463
CALCOCO2	6.09001612131307
TMSL8	3.84948842874978
SNCA	4.42368312242196
ZNF551	4.33108791914238
HBQ1	3.47541555655183
ARHGAP26	5.02442734003804
GEMIN6	6.86284835283416
HRAS	5.89302206074023
KLRC4	2.78631948812164
BSDC1	5.92747814574751
DSC1	3.93443946929885
RNF43	6.12190750549964
NDUFAF1	5.36122778025574
MAP2K4	5.39550367212313
FOLR2	4.58988632193523
LYZL6	3.80664834260347
EPB41L3	3.12620614289516
TEKT2	4.27316456551679
CDKN2B	3.50704791376322
WSB1	6.8800903654287
ZNF480	3.40384421002929
MAP3K6	3.51505118820053
PROS1	6.76787357388574
PSMB8	5.55738797337813
HN1	7.61408557350065
MAS1	3.17448625406578
APOL1	3.63215798705292
CSHL1	3.60449599494528
ZBTB7C	3.17432410103271
AHCTF1	5.65867456961969
SAE2	8.7809513001149
ITGA2	4.42846509378194
AP2S1	8.25756969670158
P15RS	7.68871505855357
MME	3.34297298463157
VAT1	7.09351782686809
MAST4	5.41280614852234
TUFM	8.79998608809128
KRT33B	3.46006037525461
THEG	3.68704435737314
KCTD2	5.482271034435
WDR26	8.2751266230764
MFI2	3.45386001811899
KRT34	3.08017001866318
NR4A3	3.31334932280572
SGSM3	4.43824222813713
ARSA	3.95107576905867
TOMM22	5.1238047205262
SOCS3	3.76118334239107
UNKL	4.10492486454067
POP4	7.57803033575489
BHLHB3	9.1208621187174
MALL	3.60743428277626
SOX15	3.81784156382097
CCNA2	4.96663737453035
PARK2	3.32417216693426
GPR124	3.8499307586528
TMEM132A	4.82148653364974
CGRRF1	7.70913725480967
RUVBL2	7.8656223718813
MCAT	5.93685204081335
WNT10B	3.65479596096761
ISCA1	5.86563077218682
RPAP1	4.28672187742346
C12orf48	5.25579405710654
RAI16	5.91884249687062
RPL27	9.86402287442605
EPN1	4.04207714402636
MAGI1	3.19068464919423
GBX2	3.30972988034085
SLC35A1	7.41339576503572
GAL	3.93234732425723
SLC14A2	3.79649734357757
RDH11	8.53066494233737
ZNF518	5.04400515682825
PCYT1B	3.29968287878199
AUH	6.97350548008711
EIF3H	10.7145044184097
KIF1B	7.70411989407887
MBD2	4.49281233354452
AMOTL2	8.60123000371378
C6orf120	5.74974321976902
PIGT	7.79774750070418
PSRC1	6.70756545700918
PLA2G10	3.46752843760879
ALAS1	6.99423645693611
FOXO1	7.95054245956937
C17orf62	6.08453884585868
KIF5C	6.06642362971063
DUSP10	3.83059363724479
CRLF3	6.4065826131694
CLCNKB	3.67507136586257
PSMA5	8.39990972261263
FARS2	6.09167943412671
CCDC28A	5.1154725077335
AMPD3	4.54832852734545
PIAS1	6.7931519996281
ADCYAP1R1	3.62589998802929
TMEM134	7.66231328663645
CDH20	3.13129100523304
FBXO7	7.96634781539292
FLJ14213	5.09366288886209
ZNF3	6.34623615024097
LRRFIP1	7.03643808910972
TMEM49	7.46374698836733
CNOT2	7.92329991692135
CBX2	2.83281576402474
ZC3H14	7.50406853622039
ALDH5A1	5.55430217568771
HNT	3.50814536657456
SERPINA4	3.17410720810023
FLJ20920	5.66134862927111
CRTAP	4.8606736505426
DDX50	8.80793600810162
STYXL1	7.32956985390324
TK2	4.93713356822680
BLVRB	6.09623531503862
STMN1	6.67576088706135
GUCA2A	3.48929453995346
DPP6	3.7503586077296
GALNT10	3.50383932219231
STK39	5.41719839001489
MMP24	4.49461049828946
CKS2	10.1246492303218
RHO	3.8134210008278
BANF1	9.70950929693326
CR1	3.07522744821700
RPS6KA2	4.9603144231617
HMBS	7.86585803380096
C20orf112	3.75878997091563
SLC25A24	6.98272277109345
MRPL22	7.5477106223505
SLC25A15	5.93114823299749
GADD45B	4.4132519027496
TDP1	6.28455796923332
ZNF287	3.56032467013874
DAAM2	4.44584866495709
C11orf57	6.47083174711124
RFK	5.83141163028525
ZFYVE9	4.27456982125353
TCTN3	7.5668902032558
STCH	5.77600544492555
LOC283871	3.78676626077539
NDUFB3	8.0781118707189
DEFB4	3.94793580395849
FPR1	3.62895275524094
FMNL1	3.78770721122878
SEPT7	9.53026760938595
PTCD2	4.57671983320815
GNLY	3.37125592865044
GRAMD1C	5.44664490249922
ZNF165	4.93046629000018
TR2IT1	3.36427909023866
ARMCX3	6.76147829093549
NDE1	5.57278613982161
MAGEF1	6.87760167747655
ITGA10	3.78245958287865
ARHGDIB	5.13376544213189
FSHB	3.65862369181378
ANXA2	10.8155184506669
HLCS	4.01575736326276
MCF2L	3.96743771636727
AK1	3.96635186434077
FH	5.93975997602092
LGALS2	3.98165968891327
SYNPO2L	2.87338703514827
KIAA1045	3.31419294171359
C1orf183	5.21332378435447
MAGEA8	3.28977519782423
DGCR8	4.70058756272742
GSR	5.30373769527012
NEU2	3.52229896099176
HIST1H4B	3.72370031091525
CACNA1C	3.07555226847385
FAM20B	6.26018778017462
HES2	3.19946761713874
PDCD6	8.9129829602617
INTS7	4.79034223194736
AMPH	3.79385033854253
UCKL1	6.45388927383132
ASB4	3.05397458852539
C10orf97	5.83808324581285
ALDH1L1	4.53036442249254
CCL23	3.31727762640815
OBSL1	5.65754851952939
SLC12A7	6.36166941179716
THAP4	6.39117933333166
RBM4B	5.79687950322661
OGFRL1	3.61962312031367
KIAA0831	7.40834127406262
C12orf11	7.18057982297519
PPP1R15A	4.67613872936993
KIAA0240	5.06140679335359
CD1B	3.2151626615642
FCGR2A	3.51817648686720
MDC1	5.01392730260815
MAN1A1	3.44206976504802
KRT9	3.42732704031496
HTR1A	3.74347922603261
OCEL1	6.03985531728497
ATP11B	5.87243441105747
NLGN4X	6.35887611623363
FBXO34	8.79833246853397
ALOX12	3.54606346530921
RB1CC1	6.90545237918185
PCDH12	4.34485907979287
RPE	4.6279917874639
EIF4E	6.62370324830331
CSDC2	3.98319229409839
ABHD5	4.28542338580246
TMBIM1	6.54043386316079
PET112L	5.08243543575143
P2RXL1	3.20405481008279
F2RL2	3.13127703015576
TRMT1	6.08992385629279
IMPG2	4.21112262069372
LRRC32	6.8168610047107
BGLAP	5.47170857573383
HTR4	3.45659079709584
MRAS	4.17832094681022
TRAF6	5.61146827019767
AXL	5.07960343362509
ATP2C2	3.59006079321151
LMNB1	5.48648263533654
TELO2	4.67925135283568
PNPLA3	3.61014183654787
CSNK1E	6.63544225064824
SRP14	9.98285548165161
KCNQ4	3.27137425763609
PIK3C2B	6.0317999590522
C15orf15	8.1324918850533
TUBB2B	4.0017863093518
USP15	5.62104252022852
C12orf41	7.83760079461773
CEND1	3.94067061310745
RNF31	5.32408768051095
TCEAL2	3.57790164341055
PTGER2	3.9243071852958
UBN1	6.28245062520215
SLC5A7	3.23866100943708
SLC31A1	5.4820606176772
ADAM29	3.36766189765761
ST7L	4.45484045179242
GFOD1	5.57625770384093
CTNNA1	8.37883525829995
HRBL	3.96503156930248
CBX4	3.9060518102766
NTRK2	3.83177750326577
FOXN3	5.41416184189545
MFGE8	5.78520259948082
PFKFB2	3.85613473695467
TAS2R4	3.75038212183643
SH3TC2	3.24051622465815
IL10	3.3784774379895
PXMP4	5.91498396515152
RNF167	6.83215680765081
PRMT5	7.12352768560154
TSKU	5.72222103783748
ATPIF1	8.80500913815783
ETV3	3.43132722252961
PAK7	3.0065597887821
PDLIM1	8.95550039230103
CEP63	5.11093088376467
WDFY3	5.1670236049629
RNF126	4.89489536441768
DPM1	8.90029507330838
CLIC4	5.59222444807457
ACR	3.75652873505018
KLK7	7.14621314872947
ALOX5AP	3.78538691175464
LRP1	5.30731144716092
TNK1	4.32646158162113
TAS2R9	3.13311978679128
ZNF16	6.28902598634721
POLR1B	5.81218053778988
SLC8A2	3.99741674498114
OLFM4	2.88827354515298
TACC1	4.35872336002212
SAMHD1	4.47428053222764
ATP13A2	5.03075754564723
KRT4	3.69338762620607
PAX6	3.46849192312171
SCG2	3.28436861220339
SLC17A6	3.40075698757969
TUBB4	5.15310867294726
PADI4	3.08814219484432
FMO3	3.12276370919118
NLK	4.16479524269199
POU4F3	3.37640205060997
MDM2	3.54596404832921
CAPNS1	8.89758634393943
SDF4	6.63629459735372
ITGBL1	3.07691571550640
TAP2	3.59517209904154
OR2C1	3.78044825532899
KLHDC3	6.83068714840359
EFHD2	5.22229537071922
GALR3	3.95354231742578
NBEA	4.36419892445872
ABCA6	3.19758236801651
ABBA-1	3.89068741769064
GNAI1	6.29527974980089
CLDN3	8.14673739610371
AKT2	3.29936035967359
EGFR	4.133356571088
VPS4B	7.16763237185445
RBM16	8.09329553135734
GALNT6	5.57246616474715
ZDHHC3	5.93740094145217
SLC25A4	6.14610669112484
CYB5B	5.4042553150028
NDRG1	6.86975469605352
SESN1	5.08871255299452
GBE1	8.00694562747832
MRPL46	5.85170263066729
CLASP1	6.48519104425864
FARP2	4.9238804671308
ACOT11	3.82953500097362
LDHAL6B	2.84795759842914
MAPKAPK3	5.70174249365581
NCAM2	2.89601036158542
AFAP1	4.01115182639365
PRKD2	5.81441015898562
OR2H2	3.34353314899912
ZFP36L1	8.55101973042568
DZIP1	5.79331723821124
GPR161	3.73528589407041
RNF146	4.04635401511123
NKX3-1	3.96816553014194
CCNB2	7.12201323520613
ZNF10	4.35267644832917
WDR74	6.04161470567519
FAM134A	8.75815061318437
PCNP	9.11681906331697
PURA	5.22297778064993
DNPEP	7.10247026522579
ERBB2	5.47088783642833
CREB1	6.15572618126078
NEO1	5.50988250245405
DDX3Y	3.28520210537484
RPS3A	12.7322321325583
MXRA7	9.2903385387959
LGALS3	10.8176835014103
GLT8D1	7.51624406541083
TMPRSS3	5.16578490954438
UPB1	3.43010756407028
LAT	3.89099952152239
CLDN14	3.71061255230552
DHX38	4.71665338704067
KCNA3	3.15166739585202
BTBD1	7.72667333351606
TARS2	5.09194232039066
SKIV2L2	8.47663905078603
ABCF1	7.50120827357738
CDT1	3.32837526230993
ZHX2	7.73115254545058
FCF1	5.52357547532553
LRRC49	4.39574984456684
GUCY1B2	5.0134071902302
CD28	3.34230286059429
SMARCA4	6.57792514761408
SEPT2	9.84738056107867
SOHLH2	3.57808275414469
MCOLN3	3.56888030003586
LRP8	4.1356037726478
TAGLN3	3.65415645266157
MASP2	3.69957933671357
GPATCH3	4.1925146662033
TTRAP	7.53248803164436
AGL	7.15643340205264
NFE2L3	5.13715344968127
PSD4	4.3470292571872
PALMD	7.40007499267626
CCNB1IP1	9.53759759212186
TMEM43	6.45214959986087
OBFC1	6.48425586273891
STAT5B	4.38024781458152
C14orf79	5.07091117627553
ENPEP	3.73497582803709
SSB	8.66856929268693
SCT	3.45880959529721
TIMM23	6.82166802004325
SKI	3.99352384003747
SLC22A13	3.29236432556052
AKAP3	3.49745498628561
OAS2	3.98370184425194
KIAA0423	5.88045157439392
SEC61G	8.91939438110583
CAPN11	3.21630892026102
TMEM50B	6.01548158138572
DEGS1	6.67115251370423
ARHGEF4	3.72183109159806
DBNDD1	4.59745337373912
TBL1XR1	4.44716837728429
FAIM	6.53784744859761
SP140	3.28739182331271
G6PD	5.18743332932226
NUDC	6.52043968199144
GABRP	3.14393946559815
SCARA3	5.69490726354409
TACSTD2	5.34627903569173
EIF3J	6.28942780008361
PPP2R2A	8.62319641704831
CPA3	3.50016377481602
PVALB	3.01902886463984
BCAT2	6.25862914466702
MFN1	5.76647209120465
F10	3.75660528644624
