Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C04_443106
GRB2	8.00758680897152
TPM3	3.25798410583259
SYT13	3.78992163229423
EPB42	3.49924835073766
RP5-1077B9.4	5.63381330104644
EIF1	10.4191949880943
CETN3	7.77791434876318
FPGT	4.83103667367512
PRY	3.55117079651289
NTHL1	5.99452927739125
POLR2B	8.89639393954205
RPS28	11.9801978148977
GDF10	3.19523521792780
COQ9	5.94960010016856
P2RX3	3.02146852392569
GCC2	7.1632791367217
RARRES3	3.48549104897642
PLXNA1	5.66719450428962
WBP4	4.82665273380096
KIAA0100	5.94853433055586
PMF1	7.18610592530061
HS2ST1	6.26750624032395
CRELD2	6.66859277178594
C8G	3.11649214007706
CD82	6.16127214912072
PMM1	4.27706955192696
CBLL1	5.33174659997378
LIM2	3.42355156647897
VAX2	4.50898108197296
SETDB1	5.13196023724572
LRAP	3.85617283485496
GCLM	5.19251722467423
CPEB3	3.26400870245583
PPM1A	6.13633516350426
INTS1	3.75922309700952
MMP16	3.19633467230220
CAMTA1	3.56567167960369
SAMSN1	3.98841208883132
DRD3	2.73339739511682
GMPPA	4.68035544539161
C11orf73	5.82827180567894
AIPL1	4.11693452359455
PTP4A2	9.09198459719679
IL24	3.6529028366329
BDKRB1	3.15121586889605
HPCA	3.52097649121872
MLF1	5.85820595461676
SEC14L1	7.22751958630671
CHFR	5.40159190758518
EMILIN1	3.37559722693261
THADA	7.25217974838783
TAF12	4.77103642834407
NDUFS4	6.37352206994444
ID1	8.55234228338756
PIK3CB	3.93238400254185
COL18A1	8.54549089924722
PDZD3	3.47278626527787
TBC1D17	4.18504947576657
COX8A	9.68965679745545
CDCA4	7.08449862108164
C2orf44	4.64830655851611
C9orf16	8.44940459977677
ERBB2IP	9.73288618219737
EMX2	9.7983673771049
FUS	6.60222810388917
NIPSNAP3B	3.82377246992752
TF	3.24893573974083
CXorf56	6.51264921046692
CLCN4	4.19866475034193
PWP2	5.13130231081447
MMP15	4.61009935880927
MTMR14	5.82607002041065
NPR1	4.57596491840469
DNAL4	5.71487445050743
ELAC2	4.42691414300504
ASS1	10.1603904914533
IPP	5.38280645732798
TMEM59	8.72468891189243
POLR2J	9.18120853216505
SEC23IP	4.92359479997861
RGS4	3.84918010138574
UQCRC1	8.73339160217825
SNX6	7.0951711525903
DDX18	7.4775948674012
POLG	4.24723115964341
ADAM23	4.38744494499531
ZNHIT2	4.19259021443360
TFR2	3.45381456386112
NCDN	4.19833247639206
RAG1	3.4807315375717
POMT1	8.1650362422455
CYP1A1	3.38524746324726
SNAPC1	5.33766586083263
GNA11	4.58974599835746
CCDC52	2.71895955367266
CAPN1	5.84600125431649
DDHD2	6.38422593790673
UPF3A	6.22526819884425
LAGE3	7.77981542117977
GNRHR	3.1291054806157
UNC13B	5.39032773537879
TTLL4	4.82620980385102
PPBP	2.85357778919112
HTR3A	3.12772847862417
SDC2	7.78882047101976
ANKRD49	7.34801597452376
BTF3	10.0122388519325
COX7A2	10.9704174298649
SARS	7.23132066051695
C13orf18	3.39281801836369
CACNB1	4.03548779372305
QKI	5.8439674256
SETMAR	5.85926756316933
LAMB4	3.58127231172551
MAN2B1	6.34895232622271
EML3	4.70969154888541
ACADL	3.66701362752734
OFD1	8.45760118792781
CGA	3.44363701621057
EIF3EIP	10.6873518672419
PEX16	5.37865735134586
GNG12	6.2237139202536
HABP4	4.84181519902856
CNTN2	3.56042706760467
ASNSD1	7.51529980569061
FUT4	3.65137660425666
DBH	3.46680126331691
CD53	4.73620712331731
HIST1H2BJ	3.76001401428585
TFAP2B	3.28119031582146
ACF	3.48750065057963
TMEM11	6.23941585247818
CDH8	3.37663017679683
C3orf32	3.47039139503439
AGPS	3.96077565477301
C4orf18	3.14525708001786
PCCB	7.86949783125973
IPO13	4.7447527588313
PECI	7.40227370648731
UNG	7.22554667040756
C6orf105	3.60406044346224
GSTP1	8.30617088476981
SUV420H1	6.38676465049897
ARHGAP15	3.95900141700336
LTBR	5.14195104325232
TDRKH	3.40216816458291
PSG4	3.52617838434154
SLC9A3R1	6.24103728334153
NBPF3	9.61918685009975
SLC9A3	3.71622424711682
OSBP	6.3390530742494
PRR5	4.4858733969921
CHMP7	4.78342972439848
ADRA1A	3.15655375867169
ASAH1	6.87799336227451
FKBP4	6.02364015626473
ZNF350	4.37996858581027
DOM3Z	4.75139470497633
GIPR	3.91431815396231
AHI1	6.13665511844317
BST1	3.64444394800773
NCR2	3.63417004375378
NADSYN1	4.58110171770099
UBE2W	6.28489595423431
RGS14	4.47754805504363
KRT15	3.66659676646114
SCN11A	3.67850622491104
GFI1	3.65827545206850
FHL1	4.98833034274895
SMC6	5.93278902380084
GATA1	3.42061356594957
OSGEP	4.8905342627066
ARMC6	5.46604209801442
HK3	3.58299689111698
PSMD5	6.75137355714575
RSU1	6.65852825023317
RPL4	10.8212909114887
MAD2L1	8.9163288821337
RBPMS	4.2460120574299
EIF4A3	9.76764539143755
E4F1	5.50351229565263
DLEC1	3.4814991509412
PRPF3	6.49132479120593
EMR1	2.96736884653978
CHMP2B	7.35171097437321
CAMSAP1	4.46301316391338
RPS21	9.79849592829864
XCR1	3.07433879727386
ARID5A	5.03065417205097
RBM6	6.62311323059326
UBE2N	7.76652415705199
KLF4	4.43748845426262
MGC4172	4.18733681828821
LMO4	7.1487660876641
KLKB1	3.17801222943437
HDAC3	6.61053433026856
HP	3.84367976584084
SCHIP1	6.07810812358663
BTK	4.05005255707103
KRCC1	6.53429979488147
PRND	3.16978863186445
C6orf27	4.0755176679871
PIGL	3.99639038782497
CLCA1	3.67515828759227
C1orf112	5.7662838296846
OLFML2A	4.77498908973057
HUS1	4.53379750126434
SFRS6	6.96842756574807
CXCR7	7.9755669862355
UIMC1	5.94456757372263
FXYD2	3.57541852664286
GOT2	6.99311339881927
ZNF667	4.02466929497720
TFEC	3.24786262926658
ATP7B	4.95401610569732
RAB38	5.21438538297839
POLD2	7.12487636831549
PPM1H	4.56673171751693
DCX	3.27835090685695
NFYC	5.50141287903077
ZNF228	3.68783964701135
KIN	7.02345725299646
PLSCR4	4.61795995179873
HIST1H4I	3.77408958698078
PPARGC1A	4.67528160621552
HIG2	8.85339484735272
KCNK10	4.23879466582937
EXOC1	7.735474318844
OR6A2	4.19555333798725
ETFA	7.1556641169722
PDAP1	5.4368711252693
C19orf6	3.43703386663651
POLRMT	3.81886776763754
ZNF146	8.42997518843989
MIA2	3.32649312680028
LY6G6E	3.17245192580239
EIF4E2	8.03921894816429
NENF	4.90100275278164
HOXB5	6.07650378301556
ZNF324	4.45287539956503
CUGBP1	5.38878697085385
ENTPD7	4.09115448656114
TTC13	6.48379720686163
GJB5	3.24289991131758
PRSS22	4.91121248322376
CYP3A5	3.29713163884684
MBOAT5	4.34589870414289
CUL4B	5.51925219024132
CENPJ	3.55315607384782
KIAA0664	5.72143697199222
PITX1	3.45424368539648
PDGFRB	5.35463343679536
RDX	6.03933392702202
CELSR3	5.03837967646182
JUND	6.9484428072766
ITSN1	5.21905283267487
CHRNB1	3.28367027573136
EHBP1L1	3.3028391429076
C19orf2	7.58901433492148
FETUB	3.16686781125072
CAMK2B	3.29117336978583
DCTN1	6.09593185445748
TNKS2	6.14112549334514
MRTO4	7.28637078218123
C1QBP	5.62076662582778
TTC3	7.99194406825635
NDUFB8	7.60362838224968
CADPS2	3.37695071129488
EDG2	4.48362784851759
MYF5	3.51940661945385
SEMA3G	3.34222729784022
IL23A	3.37584668679486
GJA9	3.63042067164667
R3HDM2	6.49643348912359
C5	4.36846929404299
SLC2A10	3.73532680417196
TRIM45	5.1581393679596
TSP50	3.62865122845769
PAQR3	6.02589653625501
ANKRD26	3.30998197499537
TCP1	8.40201198483731
TMED7	6.25143892417272
CMA1	3.19871974726292
PTCRA	4.31726906850172
HCRTR1	3.30931036490687
FST	5.06218319736047
PAWR	4.22416054750938
LDLR	4.95369851782076
ASTN2	4.1149934681942
SCRN1	6.465994037709
GPATCH8	6.29353311070238
KIF4A	7.77671845540416
TANC2	4.27007613457444
ZMYM5	3.58359745944431
PGM1	7.52151621584024
ZNF586	4.32325092913107
POLR3G	4.05810042460604
CPD	6.87086859660552
SNCAIP	4.37566721789979
DCT	3.46401856967961
HLA-DOA	3.43558697174279
TANK	5.69731726422654
RCAN1	3.90741057742652
UPK1B	4.18781402428334
DNAJB4	4.74048086418996
UGT1A8	3.09281632693661
LIMD2	3.77549906481882
HIST1H4L	3.5224929346708
PECR	3.77496396314556
HSPA2	7.13705633082612
SERP1	8.96703562142691
TACR2	3.16410131962045
NUP85	7.67454347585501
CD177	3.55444692607707
GPR135	3.25464214201621
PIGG	6.12612845534679
LGR5	6.84506205873885
JAK2	3.16548223833492
DPYSL4	3.17808002827571
TM9SF4	5.34952232241515
PTHR1	4.29485068342129
SIRPG	2.73888319840761
ZNF264	3.93547757094299
BICD1	4.75961820351952
RAB5A	6.52900093849725
FLJ13224	3.11375551730483
METTL5	8.77365355817371
HERC6	4.33313855830681
CASP1	3.9279797334153
USP9Y	2.86976024887310
LRP1B	2.97969513598749
XAF1	3.61780126262630
PLA2G4C	3.29984578780266
APOA2	3.18686504469489
SPAG6	3.23567478200733
KALRN	3.74745207494889
SECTM1	5.33315453119301
THOC7	8.74090285017485
IFNAR1	4.18794447338467
TCTA	5.49639301406898
NY-REN-7	3.35403316318677
TALDO1	9.09528111377742
B2M	10.2291052814350
LPPR4	4.6523226733391
SQLE	7.31312370225414
SEPHS1	7.61375956925386
EIF5A	5.95042222861577
FAM49A	4.87386986846237
YTHDC2	4.26861024407888
EHD2	4.13723586264777
NCF1	3.48946678696675
SPG7	5.64249895240399
ZNF614	3.49514114039300
HOXA5	5.73357282738016
NUP133	8.00857121301944
FGF12	3.99057031218974
SLMO2	7.75977808473359
INPP5B	4.46967845465807
PPID	5.7000001164348
SNTA1	4.46400074015139
IL20RA	3.87250411368114
UBE2J1	4.99334398941033
CACNG2	2.98228234563716
GCM1	3.30033803569968
ELF1	6.35905996551871
TLR5	4.37074726176308
TCFL5	6.63282428911623
C1orf107	5.1855847535132
C19orf22	6.03022106728304
SAFB2	5.63740750127411
MAP3K7IP1	4.42090212430728
NCK2	8.56844511027395
OXA1L	6.68783719144045
KIAA0652	6.07644555504074
KLRG1	4.00995381930853
FRAG1	6.64157596257786
ZSCAN12	3.10665654339235
PSMD12	7.72561516246615
E2F4	5.37869002437901
CLEC4M	3.41172328737254
KIAA0999	5.04580531269848
CLDN10	3.41077558563811
MGC13053	4.41674599479558
TAC1	2.72808918239137
GYPA	3.42945028950789
HPCAL4	3.41351869522739
TRAIP	4.46711195901037
MEX3D	4.52539953406035
KIAA0232	7.41405703706371
ERCC8	6.40411404743443
NFAT5	4.77716640437948
GPX4	9.16779436011888
CSPG4LYP1	3.44458562387107
KIAA0368	5.98512220651628
FBXO3	6.43718719006715
DVL1	6.48343349854274
CMKLR1	3.46819047565979
GPR157	3.88262737845078
TYMS	8.75033683128015
OR52A1	3.02876385714043
PEF1	6.11605914224994
ZNF750	4.11808402290823
ALG9	6.10803017872266
MCM5	5.9851747695918
SDK2	3.65712978665425
BAIAP3	3.64106577801088
RABGGTB	6.40517951595212
KCNK7	3.44633847627563
PTP4A3	6.08899716245259
ANKRD40	4.3144363745536
CALCOCO2	5.43235532871326
TMSL8	10.5320181726797
SNCA	3.98600631455863
ZNF551	3.9904185729105
HBQ1	3.52198184167594
ARHGAP26	3.85305355408605
GEMIN6	6.31180650918804
HRAS	5.90035892794536
KLRC4	2.76189844027612
BSDC1	5.23296935579754
DSC1	3.52827918227654
RNF43	6.06590238980452
NDUFAF1	5.94140381383876
MAP2K4	4.95552646546679
FOLR2	4.60968724855684
LYZL6	3.62407867982212
EPB41L3	3.12623434890087
TEKT2	3.47532253102505
CDKN2B	3.53626334421204
WSB1	6.65277080790378
ZNF480	3.51768716722938
MAP3K6	3.62290228397196
PROS1	4.34553695112726
PSMB8	3.48594179871986
HN1	8.8772896574381
MAS1	3.22820760533976
APOL1	3.92051723377684
CSHL1	3.43190052289181
ZBTB7C	2.98417939499462
AHCTF1	7.19883992397384
SAE2	9.94715569778552
ITGA2	3.68514208647163
AP2S1	8.87879698923999
P15RS	8.74259583095567
MME	3.41829207982352
VAT1	6.40330399364212
MAST4	6.17151996559162
TUFM	8.55451871032468
KRT33B	3.52647762815949
THEG	3.61927720480194
KCTD2	5.4205336433221
WDR26	8.48337162087257
MFI2	3.38195491637950
KRT34	2.97041497222478
NR4A3	3.39225269033261
SGSM3	4.46436377074503
ARSA	3.69239915187402
TOMM22	5.37049918004113
SOCS3	3.57558875534978
UNKL	4.07127445575756
POP4	7.80084619714527
BHLHB3	5.84611654191137
MALL	3.697349613624
SOX15	3.16131336508593
CCNA2	6.23492996189907
PARK2	3.23046511516152
GPR124	4.07916752265399
TMEM132A	6.2206353106051
CGRRF1	6.26355776875445
RUVBL2	7.77930917436982
MCAT	5.87358923657123
WNT10B	3.74539674675056
ISCA1	6.98853526267393
RPAP1	4.62014866358147
C12orf48	5.90279085507456
RAI16	4.7062568635171
RPL27	9.76821037754656
EPN1	3.78018379866874
MAGI1	3.11647548261562
GBX2	3.21630373896996
SLC35A1	7.10272702849121
GAL	4.08468724612068
SLC14A2	3.48607810128973
RDH11	6.99250568649306
ZNF518	4.47748098350418
PCYT1B	3.31413954697309
AUH	6.65176822053605
EIF3H	10.6700014674772
KIF1B	6.3604682970105
MBD2	5.05347534672417
AMOTL2	6.84590519023015
C6orf120	6.70103883419807
PIGT	8.92091115676045
PSRC1	5.62200522100854
PLA2G10	3.61043261209528
ALAS1	7.44782620491327
FOXO1	5.84165292797922
C17orf62	7.93596407014921
KIF5C	5.21966263779423
DUSP10	3.93668690759895
CRLF3	7.61813655142862
CLCNKB	3.34693514587527
PSMA5	8.5892632175724
FARS2	6.44351308482114
CCDC28A	7.11394417005442
AMPD3	4.44048978388901
PIAS1	7.07247693097316
ADCYAP1R1	3.36143181235515
TMEM134	6.55815862622392
CDH20	3.15265512149069
FBXO7	7.87200390864252
FLJ14213	3.57258077185574
ZNF3	6.28967488458822
LRRFIP1	5.60352594960491
TMEM49	8.2190650963154
CNOT2	8.13136417589959
CBX2	3.07440364386891
ZC3H14	6.11153003319323
ALDH5A1	5.53211605771736
HNT	3.51257193680218
SERPINA4	3.03481155381649
FLJ20920	5.41340958229195
CRTAP	4.56320418726174
DDX50	7.03154253917847
STYXL1	7.15083251751828
TK2	4.36761577753855
BLVRB	5.61756779195202
STMN1	7.9948468927583
GUCA2A	3.56737472491769
DPP6	3.22540427856341
GALNT10	4.47874666449033
STK39	4.37276478270080
MMP24	4.050254376614
CKS2	10.6000160990031
RHO	3.72011772896671
BANF1	9.15355991721945
CR1	3.20583440581664
RPS6KA2	4.40080179979997
HMBS	6.62146403239665
C20orf112	3.82544252567176
SLC25A24	7.42227256641782
MRPL22	7.79377772228116
SLC25A15	5.77314564730818
GADD45B	4.92221997817365
TDP1	6.14775923954732
ZNF287	3.12745298341590
DAAM2	4.09153659369662
C11orf57	5.83883594767169
RFK	6.67105292879992
ZFYVE9	4.45295166588144
TCTN3	5.87274428951466
STCH	6.6247769413026
LOC283871	3.6338137443975
NDUFB3	8.06333286530342
DEFB4	3.25158642604096
FPR1	3.60359612524000
FMNL1	3.47845784475828
SEPT7	9.70309427411519
PTCD2	4.30946441881919
GNLY	3.48103542823521
GRAMD1C	4.41371649787498
ZNF165	5.99315988276609
TR2IT1	3.92903242796155
ARMCX3	7.611798506453
NDE1	7.25951068175518
MAGEF1	7.58417036051117
ITGA10	4.1567970643995
ARHGDIB	6.6134887982515
FSHB	3.93639774418373
ANXA2	10.006611490992
HLCS	3.95210979558811
MCF2L	3.65679613094691
AK1	6.82749399408662
FH	6.28278613543168
LGALS2	3.63605303404313
SYNPO2L	2.70433523233188
KIAA1045	3.50052863915329
C1orf183	4.90038537196743
MAGEA8	3.29871776161118
DGCR8	5.36715982882559
GSR	4.57388591035595
NEU2	3.46232814885311
HIST1H4B	3.91002625869967
CACNA1C	3.25617110441461
FAM20B	7.32155161014182
HES2	3.11020083671387
PDCD6	9.68706657633019
INTS7	5.12920423691239
AMPH	4.04779956441703
UCKL1	6.35771790380613
ASB4	3.22371804405222
C10orf97	4.96519569226258
ALDH1L1	3.85632635634711
CCL23	3.12049086528019
OBSL1	4.82840963262571
SLC12A7	8.23179305932722
THAP4	5.32853866141903
RBM4B	5.3873141187551
OGFRL1	4.51386286443522
KIAA0831	5.51444125610565
C12orf11	7.79080287113887
PPP1R15A	4.34953784497845
KIAA0240	5.00217565903156
CD1B	3.25779669430178
FCGR2A	4.37181558743398
MDC1	5.43902110755645
MAN1A1	3.86911437852936
KRT9	3.63842884304779
HTR1A	3.21957017908092
OCEL1	6.03552202528873
ATP11B	5.66693043826554
NLGN4X	7.07119244346364
FBXO34	7.06118526365134
ALOX12	3.37832131851435
RB1CC1	7.86715871955232
PCDH12	4.04640530995194
RPE	5.25381113745411
EIF4E	7.35989028081549
CSDC2	3.86383000656218
ABHD5	4.35655607434641
TMBIM1	5.47453318085838
PET112L	4.55270767240944
P2RXL1	3.65911278529517
F2RL2	3.33612582271867
TRMT1	5.90300608416646
IMPG2	4.03269182437516
LRRC32	5.01701617118026
BGLAP	4.65860451684323
HTR4	3.41271933248764
MRAS	5.32683198824243
TRAF6	4.91288175470098
AXL	4.5477255643523
ATP2C2	3.32828992582973
LMNB1	5.44124933824556
TELO2	4.91553942415609
PNPLA3	3.64936824331389
CSNK1E	6.85396177737666
SRP14	10.3710836004284
KCNQ4	3.68387904148362
PIK3C2B	5.03010552825843
C15orf15	8.03098564846843
TUBB2B	3.13715094750618
USP15	4.36799722390082
C12orf41	8.00138912281697
CEND1	3.51589614453348
RNF31	3.81422658351289
TCEAL2	4.35916441795035
PTGER2	3.69987391657951
UBN1	6.75244373857905
SLC5A7	3.41220672718693
SLC31A1	6.92092396471984
ADAM29	3.47268241170519
ST7L	3.92726300993094
GFOD1	3.94401594050534
CTNNA1	8.85519375111546
HRBL	3.83670089136679
CBX4	3.9871364783349
NTRK2	3.52660191670413
FOXN3	4.33779024484439
MFGE8	6.30192538238972
PFKFB2	3.8309675488384
TAS2R4	3.68351981931903
SH3TC2	3.18486490334630
IL10	3.4892640331823
PXMP4	4.87867343382058
RNF167	5.89179250870316
PRMT5	6.47779556279967
TSKU	5.23452378674482
ATPIF1	8.01468932975111
ETV3	3.29987736152237
PAK7	3.05711652319834
PDLIM1	7.22557829478796
CEP63	4.68750896143671
WDFY3	4.80800241426147
RNF126	4.55023973362743
DPM1	9.2532702875999
CLIC4	5.12819811601301
ACR	3.95925344626133
KLK7	3.86096419170995
ALOX5AP	3.98138375674669
LRP1	4.60624118024249
TNK1	4.23839511737621
TAS2R9	3.02973257386958
ZNF16	5.3228818017504
POLR1B	5.80031439228434
SLC8A2	3.7848014617757
OLFM4	3.01185988486538
TACC1	4.14107277930942
SAMHD1	5.56432489163024
ATP13A2	5.07292287969418
KRT4	3.85655033921799
PAX6	3.58147989422575
SCG2	3.70398750843488
SLC17A6	3.43809612555323
TUBB4	3.68160485042036
PADI4	3.25821190103576
FMO3	3.18831461887871
NLK	4.18696340023771
POU4F3	3.23207832793964
MDM2	3.45469376175834
CAPNS1	8.96289935813342
SDF4	8.19964718601207
ITGBL1	3.18828684616656
TAP2	3.58480587335189
OR2C1	3.39352453067868
KLHDC3	6.46649236771404
EFHD2	5.72697209667871
GALR3	3.84066432129947
NBEA	3.17046255726676
ABCA6	3.16886091553443
ABBA-1	4.0609543024994
GNAI1	8.01585024276142
CLDN3	7.90631647209132
AKT2	3.4595638203341
EGFR	4.1393569623157
VPS4B	6.14288375926765
RBM16	8.52864940463067
GALNT6	4.59963367137869
ZDHHC3	5.29296301457367
SLC25A4	5.73120776650417
CYB5B	4.78099433858747
NDRG1	7.25288786273808
SESN1	5.01460029125823
GBE1	7.48140996612099
MRPL46	5.15785651639413
CLASP1	6.29050770912495
FARP2	4.26915479371842
ACOT11	3.98100112710391
LDHAL6B	2.96031433477209
MAPKAPK3	6.55978702250927
NCAM2	3.45729344758711
AFAP1	4.02426888913578
PRKD2	5.96497033775851
OR2H2	3.23805174674217
ZFP36L1	7.29783174553223
DZIP1	5.53164012898115
GPR161	4.55561049127088
RNF146	4.67424022882604
NKX3-1	3.86728467917537
CCNB2	8.72629051449722
ZNF10	3.60800569643514
WDR74	5.34189094809103
FAM134A	7.48606361207869
PCNP	8.71146638087924
PURA	3.92516812272574
DNPEP	6.59129919547785
ERBB2	5.77137793542418
CREB1	5.8794586396972
NEO1	5.60878531151408
DDX3Y	3.32741051543601
RPS3A	12.6608792207697
MXRA7	10.4286378582714
LGALS3	10.1706005439821
GLT8D1	7.45153298027491
TMPRSS3	6.65950666276797
UPB1	3.25370511858448
LAT	3.8063180346655
CLDN14	3.83291762767628
DHX38	4.29309580450094
KCNA3	3.31099573592127
BTBD1	6.92808223546028
TARS2	5.24090194261437
SKIV2L2	6.49922304243299
ABCF1	7.65918531822689
CDT1	3.36382836706696
ZHX2	7.03470561609665
FCF1	5.09465246714749
LRRC49	4.78004549286378
GUCY1B2	3.44809777400593
CD28	3.29922688721758
SMARCA4	6.90019288158009
SEPT2	9.21166732313107
SOHLH2	4.39597244869139
MCOLN3	4.40755278048937
LRP8	6.58816287049156
TAGLN3	3.72322367485962
MASP2	3.44605054291116
GPATCH3	4.42097123613005
TTRAP	8.88712363070141
AGL	6.76084651797234
NFE2L3	5.45651885885174
PSD4	3.92009257408829
PALMD	5.99328653960067
CCNB1IP1	8.4603444013491
TMEM43	5.98645124698818
OBFC1	5.15460228063028
STAT5B	4.64961986619775
C14orf79	4.62241326948410
ENPEP	3.89764976469573
SSB	7.66630636585407
SCT	3.26315785543147
TIMM23	6.12282767891484
SKI	4.04328082666590
SLC22A13	3.34122249328289
AKAP3	4.62915848246047
OAS2	3.6406805115681
KIAA0423	6.27723787271147
SEC61G	9.55691621860685
CAPN11	3.2361083771351
TMEM50B	7.06307969428568
DEGS1	8.39056665854753
ARHGEF4	3.85338466208375
DBNDD1	4.09943514045603
TBL1XR1	4.67214215654828
FAIM	4.4792814454599
SP140	3.08374127766762
G6PD	5.61589170200946
NUDC	6.9320669343732
GABRP	3.23851990615639
SCARA3	5.03398617548193
TACSTD2	5.42240295573532
EIF3J	6.82822976729256
PPP2R2A	6.98361374269515
CPA3	4.25022351850607
PVALB	3.18365385551539
BCAT2	5.18366945226846
MFN1	6.20714483251885
