Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A06_543624
MMP15	5.24772271282925
MTMR14	5.76012470404963
NPR1	7.65000867155408
DNAL4	7.43576727724769
ELAC2	4.64366289584409
ASS1	10.3674107517659
IPP	5.24452817595402
TMEM59	9.74462466577618
POLR2J	9.21719583105991
SEC23IP	6.93001196360618
RGS4	4.17555609860238
UQCRC1	9.07252141756308
SNX6	7.70662100770243
DDX18	7.34494763949152
POLG	4.44702960999155
ADAM23	3.90647144740294
ZNHIT2	4.87520273442785
TFR2	3.26349730885846
NCDN	4.56668062682804
RAG1	3.20367479310151
POMT1	4.41635209448888
CYP1A1	3.38196494674674
SNAPC1	5.94444371592919
GNA11	5.58484279583015
CCDC52	2.80463985849857
CAPN1	7.34571330521199
DDHD2	5.75707560155405
UPF3A	6.8163873219895
LAGE3	6.50637768446805
GNRHR	3.18554951810675
UNC13B	5.65143102305407
TTLL4	5.19739474247048
PPBP	2.80565453525553
HTR3A	5.44273030068239
SDC2	6.36728222920809
ANKRD49	7.15678580257969
BTF3	10.2428611068632
COX7A2	10.4410813711712
SARS	8.29058392069694
C13orf18	3.85030188665679
CACNB1	4.06065190345711
QKI	5.79321253968412
SETMAR	5.74756721545247
LAMB4	3.54989686190009
MAN2B1	7.41125210084289
EML3	4.96951528248078
ACADL	3.39072867343775
OFD1	6.74493882247321
CGA	3.42889019525365
EIF3EIP	11.5236570668053
PEX16	5.4444189295074
GNG12	7.91206929545838
HABP4	5.09769074866316
CNTN2	3.52393111818557
ASNSD1	7.73784518921388
FUT4	3.8933674549521
DBH	3.57279758683791
CD53	6.55153871182542
HIST1H2BJ	3.6657131384965
TFAP2B	3.25267337182422
ACF	3.70185446791685
TMEM11	6.4517520462077
CDH8	3.41506101771465
C3orf32	3.35373131766139
AGPS	3.95882074977714
C4orf18	3.60589961205426
PCCB	7.68011084430461
IPO13	4.77283213842874
PECI	7.46711432287811
UNG	7.1885728493163
C6orf105	3.60878925871696
GSTP1	8.40222282349976
SUV420H1	7.75820745419818
ARHGAP15	3.49629938067517
LTBR	7.07182681233017
TDRKH	3.55217421558169
PSG4	3.61009034480467
SLC9A3R1	6.55247996007808
NBPF3	9.07990432742486
SLC9A3	3.53988886839293
OSBP	6.9227505228965
PRR5	4.55561751195459
CHMP7	5.08712482539694
ADRA1A	2.98588717960368
ASAH1	6.85263875266608
FKBP4	6.33592308519869
ZNF350	4.37140988969674
DOM3Z	5.16372490859204
GIPR	3.6810381556097
AHI1	4.45076246415375
BST1	4.95337650805412
NCR2	3.59603297766286
NADSYN1	5.06147617921817
UBE2W	6.24544680412243
RGS14	3.92409683300211
KRT15	3.83337510471219
SCN11A	3.76524026177822
GFI1	3.50567734538035
FHL1	4.64281797667175
SMC6	6.44062183189412
GATA1	3.68262989085243
OSGEP	5.00932582130525
ARMC6	5.09903617240321
HK3	3.440897294295
PSMD5	6.78094839747403
RSU1	7.63914680874379
RPL4	11.9890119962721
MAD2L1	6.75620375358438
RBPMS	4.52222687276774
EIF4A3	9.11776340930512
E4F1	5.16784120777621
DLEC1	3.2438699740906
PRPF3	5.3648568201558
EMR1	3.27427576820944
CHMP2B	7.48496298911187
CAMSAP1	4.36533485864413
RPS21	10.1483065132850
XCR1	3.41435787876927
ARID5A	4.10580063302427
RBM6	5.52248994144795
UBE2N	7.86884977155451
KLF4	4.13420444186814
MGC4172	5.30570622569682
LMO4	7.37741112321352
KLKB1	3.27871260700171
HDAC3	7.1111449056424
HP	5.74013175762016
SCHIP1	5.254448240509
BTK	3.96603654051818
KRCC1	9.15581325203086
PRND	3.0258071731754
C6orf27	3.54680875663975
PIGL	3.61555005404895
CLCA1	3.82598707518687
C1orf112	5.03877735757010
OLFML2A	6.1776851996934
HUS1	5.13132617786213
SFRS6	8.4754863113139
CXCR7	8.90271873694922
UIMC1	5.94323487404283
FXYD2	3.55463978691677
GOT2	8.24131301897739
ZNF667	4.00279836571298
TFEC	3.25412438851043
ATP7B	6.06228038320539
RAB38	3.16205643456657
POLD2	7.9733005163668
PPM1H	5.72855404228045
DCX	3.31012028229655
NFYC	5.52199932816703
ZNF228	3.43661395394488
KIN	6.04501937530535
PLSCR4	5.35354463436493
HIST1H4I	4.02171893798679
PPARGC1A	3.00084779729928
HIG2	8.23321664397742
KCNK10	3.96240420692494
EXOC1	7.41493783189003
OR6A2	3.58869519471111
ETFA	7.91670299685097
PDAP1	5.32181513225992
C19orf6	3.32227999726256
POLRMT	4.32970711722345
ZNF146	7.95002114899669
MIA2	3.20637440048836
LY6G6E	3.23882979048195
EIF4E2	8.05864942549508
NENF	5.52227668827054
HOXB5	4.25235807291737
ZNF324	4.61104360179424
CUGBP1	4.16168733077588
ENTPD7	4.6287077347705
TTC13	6.23480763906276
GJB5	3.34485488187404
PRSS22	4.95054673109917
CYP3A5	3.24156411809021
MBOAT5	5.15676389577426
CUL4B	4.97151145381984
CENPJ	3.60731687963712
KIAA0664	6.06409161837119
PITX1	3.45232495635744
PDGFRB	6.07039155547449
RDX	6.21062735271037
CELSR3	4.14684520522951
JUND	6.66127413881267
ITSN1	5.26528195797415
CHRNB1	4.48600737291492
EHBP1L1	3.79600593156397
C19orf2	7.45465950265586
FETUB	3.06510036726165
CAMK2B	3.10037119845067
DCTN1	6.57974659518976
TNKS2	7.94418944348779
MRTO4	7.05767977897808
C1QBP	6.05566572227284
TTC3	8.68918061829027
NDUFB8	9.18210242343015
CADPS2	4.987447051
EDG2	5.37746659577796
MYF5	3.02464883774426
SEMA3G	3.53686732248533
IL23A	3.49315963383192
GJA9	3.70887823076002
R3HDM2	7.4455487628135
C5	4.20526705954138
SLC2A10	7.27320654814352
TRIM45	4.7308859420378
TSP50	4.35120237895926
PAQR3	4.5332425063815
ANKRD26	3.52435232133432
TCP1	8.38467375932935
TMED7	7.0031232614089
CMA1	2.76809899361345
PTCRA	4.34343040522225
HCRTR1	3.39719321947441
FST	3.88062065563635
PAWR	3.81182572784504
LDLR	4.73905775882209
ASTN2	3.69910568036868
SCRN1	7.53428530694993
GPATCH8	6.09886627645586
KIF4A	4.56391845766658
TANC2	3.59549470417393
ZMYM5	3.78308046464752
PGM1	8.43591590426334
ZNF586	5.48293618783018
POLR3G	3.69773329639571
CPD	6.67521601709849
SNCAIP	4.48212021219702
DCT	3.40905874881484
HLA-DOA	3.64440125803957
TANK	6.44013894890626
RCAN1	4.71994576910653
UPK1B	6.9362477481612
DNAJB4	4.77905212575976
UGT1A8	2.88331589844192
LIMD2	3.70480179382833
HIST1H4L	3.47750000595184
PECR	5.5282753662858
HSPA2	6.58136058966141
SERP1	9.2197801965468
TACR2	3.48301038929927
NUP85	6.8433620469222
CD177	3.38338696915475
GPR135	3.22300106237847
PIGG	6.66431424628379
LGR5	7.19380656805347
JAK2	3.39705556862529
DPYSL4	3.29739825960049
TM9SF4	7.0500914282152
PTHR1	3.33498300819768
SIRPG	2.84359456844763
ZNF264	5.00198159843941
BICD1	5.4222909191702
RAB5A	7.87662944664218
FLJ13224	3.07825751257997
METTL5	9.15611085852968
HERC6	4.09576625970438
CASP1	4.93862302424401
USP9Y	2.74378623763959
LRP1B	2.92094985280122
XAF1	4.02832765485475
PLA2G4C	3.46341710667616
APOA2	3.09015458856286
SPAG6	2.93603544433027
KALRN	3.45214570280774
SECTM1	5.05011784006175
THOC7	8.42038226646902
IFNAR1	4.73789953595911
TCTA	6.68585599930402
NY-REN-7	3.20301172618525
TALDO1	9.61797127006293
B2M	11.3989720953539
LPPR4	4.13241563356
SQLE	6.69766882615815
SEPHS1	7.55859844753027
EIF5A	6.80452800255316
FAM49A	4.7169843655887
YTHDC2	3.96415408013211
EHD2	5.20391207280947
NCF1	3.40262138056334
SPG7	6.63181695122019
ZNF614	3.43833767552707
HOXA5	4.36939925858426
NUP133	8.3432083560779
FGF12	3.77117580201794
SLMO2	8.20868803509321
INPP5B	4.18253544687353
PPID	6.61456551186297
SNTA1	4.45644453560919
IL20RA	3.53699261571368
UBE2J1	5.86411566104686
CACNG2	3.05976726148962
GCM1	3.15844235067581
ELF1	7.38152763716987
TLR5	6.57646889237785
TCFL5	7.34829591713302
C1orf107	6.49727235932685
C19orf22	7.08130788606275
SAFB2	5.94497115481379
MAP3K7IP1	3.92823353469384
NCK2	7.8296383545281
OXA1L	8.57653070906058
KIAA0652	6.17616843050231
KLRG1	3.46494278501478
FRAG1	7.46673493474469
ZSCAN12	3.01052708149309
PSMD12	7.37455690410128
E2F4	5.54965190362376
CLEC4M	3.49010561193252
KIAA0999	4.82649359726396
CLDN10	7.4878038547349
MGC13053	4.14430924721702
TAC1	2.7286429901299
GYPA	3.36089355510526
HPCAL4	3.10560100203447
TRAIP	4.01341877682558
MEX3D	4.86486406644235
KIAA0232	7.21433320362115
ERCC8	5.05774306540017
NFAT5	5.71623052813372
GPX4	9.48823782131827
CSPG4LYP1	3.23776649013821
KIAA0368	5.55674833207374
FBXO3	6.59198394860633
DVL1	6.17704004504642
CMKLR1	3.51502711840504
GPR157	3.37870245845635
TYMS	7.09413327291838
OR52A1	3.2613219332008
PEF1	6.9894495927963
ZNF750	4.08884580895802
ALG9	6.07186968272195
MCM5	6.64656837805767
SDK2	3.32234932208956
BAIAP3	3.95017666291857
RABGGTB	6.5335367242228
KCNK7	3.40641627031927
PTP4A3	7.55497720209543
ANKRD40	4.02787343942547
CALCOCO2	6.8955322017536
TMSL8	4.32524999920334
SNCA	4.03942697452722
ZNF551	3.57479260477819
HBQ1	3.43101969379305
ARHGAP26	4.49318480435425
GEMIN6	7.0400871716758
HRAS	5.24450044838062
KLRC4	2.80648747566242
BSDC1	5.3925843151644
DSC1	3.68306956784257
RNF43	4.96113550567325
NDUFAF1	5.9065891587912
MAP2K4	5.53241014862294
FOLR2	5.2539490224503
LYZL6	3.39902478866682
EPB41L3	3.73055191884208
TEKT2	3.55922209585825
CDKN2B	3.34188049950541
WSB1	5.59935569522509
ZNF480	3.45049554947469
MAP3K6	4.79972420107052
PROS1	5.90989921649386
PSMB8	6.64686728204887
HN1	7.54348465465545
MAS1	3.20730229573485
APOL1	4.43903582328916
CSHL1	3.28453735438645
ZBTB7C	3.36701208119821
AHCTF1	6.61268810235029
SAE2	8.95385416858812
ITGA2	4.41685021800151
AP2S1	8.42117097380897
P15RS	7.88645767234752
MME	4.02584433807743
VAT1	7.20163801865731
MAST4	5.30587527318744
TUFM	9.93538116870309
KRT33B	3.34671336505665
THEG	3.86862203886825
KCTD2	5.10832360694164
WDR26	9.84828366867835
MFI2	3.19645354696613
KRT34	3.06302421459769
NR4A3	3.35978400460693
SGSM3	4.95460767861628
ARSA	4.0805451245682
TOMM22	7.60490054406449
SOCS3	3.83798088034439
UNKL	4.19136063435003
POP4	8.0642561185518
BHLHB3	9.64106445462635
MALL	5.24119312774108
SOX15	3.89657446587573
CCNA2	4.77831249229484
PARK2	3.30537057641859
GPR124	4.91014605986775
TMEM132A	4.85587857133233
CGRRF1	6.38958315921185
RUVBL2	8.03877149780217
MCAT	6.13184644418391
WNT10B	3.53828829412277
ISCA1	5.88713144179653
RPAP1	4.58145794200708
C12orf48	4.78511457632448
RAI16	4.78770282779474
RPL27	9.33092439833018
EPN1	3.59018326469884
MAGI1	2.85255655907305
GBX2	3.25501084339326
SLC35A1	6.9212466696023
GAL	3.83128269255058
SLC14A2	3.60467300621230
RDH11	7.78958597960492
ZNF518	3.96378898543778
PCYT1B	3.38833332916879
AUH	6.69210996079594
EIF3H	10.9029306656605
KIF1B	6.79352403269153
MBD2	4.63250937049793
AMOTL2	7.50517419448452
C6orf120	6.06093336415023
PIGT	9.35878009226787
PSRC1	5.4169035505741
PLA2G10	3.82296121578151
ALAS1	7.16646760319087
FOXO1	7.24541604752568
C17orf62	7.27740986321006
KIF5C	5.53876108801938
DUSP10	5.42037558393288
CRLF3	5.93843117171388
CLCNKB	3.50921769744462
PSMA5	8.33039501615105
FARS2	6.11522149624415
CCDC28A	5.72890201820329
AMPD3	4.37876303998097
PIAS1	7.17697082815523
ADCYAP1R1	3.33558744293315
TMEM134	7.26448125805282
CDH20	3.12400358459318
FBXO7	10.1492794834525
FLJ14213	4.76802961414285
ZNF3	5.94193254410357
LRRFIP1	7.55046521634676
TMEM49	8.90178501533298
CNOT2	7.42933943748319
CBX2	2.7849266358977
ZC3H14	6.70979081550847
ALDH5A1	5.48479413626801
HNT	5.01016200966556
SERPINA4	3.26683628526066
FLJ20920	5.43988172556504
CRTAP	5.95966929999874
DDX50	8.56332348966522
STYXL1	8.48326569687168
TK2	4.91683900623559
BLVRB	7.24569834525973
STMN1	6.46509740706321
GUCA2A	3.20251037735905
DPP6	3.20815947605162
GALNT10	4.67982690907182
STK39	5.93620469669207
MMP24	4.83112889941875
CKS2	8.3635637204115
RHO	3.55560604482018
BANF1	9.07391746843374
CR1	3.03831319023012
RPS6KA2	5.81908516437355
HMBS	6.7665304250467
C20orf112	3.58103814212676
SLC25A24	7.29045596170377
MRPL22	8.15065017689536
SLC25A15	5.24496753605152
GADD45B	5.59737505525695
TDP1	5.8658333085669
ZNF287	3.8632442521703
DAAM2	6.19940231382477
C11orf57	5.96588087789201
RFK	6.13853117613538
ZFYVE9	3.96931835936205
TCTN3	8.44950623836183
STCH	6.5499534842259
LOC283871	3.72161970502729
NDUFB3	8.19213430655247
DEFB4	3.80173470121524
FPR1	3.76165368925375
FMNL1	4.01676034954829
SEPT7	9.96145384543587
PTCD2	4.44576078430235
GNLY	3.56707165675577
GRAMD1C	4.22190818434794
ZNF165	3.79301175528059
TR2IT1	3.49948583781198
ARMCX3	7.01690891859657
NDE1	5.64549528486468
MAGEF1	7.19168111567926
ITGA10	3.78700001101153
ARHGDIB	7.63538301813529
FSHB	3.96437154132099
ANXA2	11.9592792747825
HLCS	4.18908766300687
MCF2L	3.58829076518512
AK1	7.68840004842813
FH	7.42232518557246
LGALS2	3.89467466664599
SYNPO2L	2.55505926096328
KIAA1045	3.40728280745585
C1orf183	4.47270397618850
MAGEA8	2.85194753296559
DGCR8	5.08045404103339
GSR	4.79013597541291
NEU2	3.35599651031428
HIST1H4B	3.36789500830022
CACNA1C	3.10885430671713
FAM20B	6.98749441179364
HES2	3.21981150454899
PDCD6	9.73668361825397
INTS7	6.25280068454432
AMPH	4.37274392943644
UCKL1	6.72254594728555
ASB4	3.10562609727975
C10orf97	5.86843091533576
ALDH1L1	3.93107300864414
CCL23	3.31078250311454
OBSL1	5.92380042075796
SLC12A7	7.29473249604211
THAP4	6.72764546379278
RBM4B	5.35452959737232
OGFRL1	4.10454676731783
KIAA0831	5.76746920464519
C12orf11	7.39010898298855
PPP1R15A	4.72918953056192
KIAA0240	5.91972188296197
CD1B	3.28317767744022
FCGR2A	5.29033572615396
MDC1	4.98753032168872
MAN1A1	3.50239407157041
KRT9	3.40808894597463
HTR1A	3.24645763479661
OCEL1	6.06315657210712
ATP11B	5.48798891042026
NLGN4X	5.35605953089023
FBXO34	7.38157965135135
ALOX12	3.35743334009832
RB1CC1	6.82264823569122
PCDH12	4.50807813046863
RPE	5.76314052258813
EIF4E	6.49213741296166
CSDC2	3.71416018554086
ABHD5	5.48867619243977
TMBIM1	7.13117511791493
PET112L	4.51163118084118
P2RXL1	3.17862503951547
F2RL2	3.31434965631432
TRMT1	5.40323155936391
IMPG2	3.39086325658856
LRRC32	6.79619699010045
BGLAP	4.6919032233615
HTR4	3.38960035717956
MRAS	4.9847410886616
TRAF6	5.01833382619503
AXL	5.10898364217781
ATP2C2	3.42634858380987
LMNB1	5.37259847949638
TELO2	4.55500658462304
PNPLA3	3.54456017133964
CSNK1E	7.63112753079052
SRP14	9.81558274983275
KCNQ4	3.36395038222849
PIK3C2B	6.92190629609337
C15orf15	8.07607933365673
TUBB2B	3.27108582342661
USP15	5.81465638924125
C12orf41	7.4482232030087
CEND1	3.71422622927341
RNF31	4.88168513201433
TCEAL2	3.40500872498022
PTGER2	5.19449386721980
UBN1	6.74870317183206
SLC5A7	3.21920811517288
SLC31A1	5.70688907712427
ADAM29	3.69089817667705
ST7L	4.22889456266012
GFOD1	6.48497589190069
CTNNA1	8.91724886989974
HRBL	4.41394486680791
CBX4	3.68444023406446
NTRK2	3.48757707090178
FOXN3	5.08597938604524
MFGE8	6.9800681727622
PFKFB2	4.43962027170512
TAS2R4	3.38203911650855
SH3TC2	3.27171648469015
IL10	3.57513653754900
PXMP4	7.48831469299958
RNF167	6.62521698812
PRMT5	7.46392754949949
TSKU	6.17444373637734
ATPIF1	8.36236391478387
ETV3	3.19092181488906
PAK7	2.95951524821510
PDLIM1	9.46647419532464
CEP63	5.33420262122074
WDFY3	4.84809957654415
RNF126	4.93957948332215
DPM1	9.15321987338286
CLIC4	6.07305318778218
ACR	3.59781637950644
KLK7	9.23755776207502
ALOX5AP	5.92135882284489
LRP1	5.32597240592104
TNK1	5.09782944554985
TAS2R9	3.24240322269128
ZNF16	6.09996510763843
POLR1B	5.05320833970177
SLC8A2	3.86421949561684
OLFM4	2.70673513296737
TACC1	4.56146416118915
SAMHD1	7.49269121093213
ATP13A2	4.82227196689288
KRT4	3.75028479139126
PAX6	3.31644989711829
SCG2	4.20897418887737
SLC17A6	3.3947023730281
TUBB4	3.83131526636452
PADI4	3.05958591135251
FMO3	3.23775307177200
NLK	4.2255301960371
POU4F3	3.23407377661372
MDM2	3.4490202731915
CAPNS1	9.85560249625304
SDF4	7.15790569184762
ITGBL1	6.44814504752363
TAP2	3.68184823348613
OR2C1	3.41867014011269
KLHDC3	7.14655857675066
EFHD2	5.36409216344561
GALR3	3.68327339794282
NBEA	3.86107961539200
ABCA6	3.27664852205585
ABBA-1	3.77050944797057
GNAI1	4.9162633610742
CLDN3	9.51627400697816
AKT2	3.35343519738077
EGFR	4.44632307752388
VPS4B	7.70622576735192
RBM16	7.95022223680475
GALNT6	6.76416373736473
ZDHHC3	6.41421449957757
SLC25A4	6.64850998337768
CYB5B	6.17675722366929
NDRG1	8.31881212151676
SESN1	5.33662818379358
GBE1	7.79676338096238
MRPL46	5.43019142547014
CLASP1	6.3685696040375
FARP2	4.67025049026598
ACOT11	3.7003462623876
LDHAL6B	2.93154494499945
MAPKAPK3	6.29162165656189
NCAM2	3.05043258554394
AFAP1	4.16839040605795
PRKD2	6.60955357198542
OR2H2	3.15461000589831
ZFP36L1	7.35890615593839
DZIP1	4.34642445793438
GPR161	4.40156938371986
RNF146	5.98445661841144
NKX3-1	3.87930288553956
CCNB2	6.93947653947048
ZNF10	3.75379587846532
WDR74	5.53767472171088
FAM134A	8.72197936699893
PCNP	8.39211194620667
PURA	5.88698627870234
DNPEP	7.26741465433257
ERBB2	5.62549058361936
CREB1	6.59507077202814
NEO1	7.16399279682628
DDX3Y	3.27300943267139
RPS3A	12.7826369478091
MXRA7	10.4835472825595
LGALS3	11.0676061934079
GLT8D1	7.38052672510007
TMPRSS3	7.71325780922134
UPB1	3.2086951784681
LAT	3.66901803438914
CLDN14	3.67491312686565
DHX38	5.20039831735897
KCNA3	3.08869702722735
BTBD1	7.51465362407063
TARS2	6.26348928555387
SKIV2L2	7.52119161437491
ABCF1	7.86943758518555
CDT1	3.39780778650624
ZHX2	7.86730174321857
FCF1	5.04468260443923
LRRC49	4.05796793281278
GUCY1B2	3.72065842847630
CD28	3.13438887280784
SMARCA4	6.78653277177361
SEPT2	9.62862731271778
SOHLH2	3.07722059373902
MCOLN3	3.31616854052021
LRP8	4.96248593490961
TAGLN3	3.55530599474804
MASP2	3.50077272212062
GPATCH3	3.99641573238522
TTRAP	7.91057027186787
AGL	6.09067150170758
NFE2L3	4.18581444307691
PSD4	4.10995081861079
PALMD	6.91763012072375
CCNB1IP1	8.81117269651286
TMEM43	7.5919355700559
OBFC1	7.54549419863263
STAT5B	4.23538175038219
C14orf79	4.63570937567317
ENPEP	4.2151570316903
SSB	8.116392668381
SCT	2.97547961100136
TIMM23	7.2998019187442
SKI	3.72838017854799
SLC22A13	3.15426340967209
AKAP3	3.25320622046566
OAS2	4.24409071499834
KIAA0423	6.30508538016291
SEC61G	9.81972897345435
CAPN11	3.00189520731903
TMEM50B	8.11444532299322
DEGS1	8.11648436661899
ARHGEF4	3.3262919115869
DBNDD1	4.90964784498673
TBL1XR1	4.88909969804601
FAIM	5.46839347792841
SP140	3.22440243128881
G6PD	5.57614396525651
NUDC	6.86738253542337
GABRP	3.41978418542692
SCARA3	5.43971993914313
TACSTD2	5.57183537360035
EIF3J	6.68537022195365
PPP2R2A	7.30966646820248
CPA3	5.24761783902486
PVALB	3.21315985575356
BCAT2	6.45890269067344
MFN1	5.72465675346092
F10	3.01083231853935
