Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F11_491288
IPO9	6.41654242219671
LONP1	6.31513200641967
EVC	4.14121703651668
CXCL13	4.06842257017256
SCYL3	5.34123878418848
KIAA1199	4.66498321983851
SORL1	10.2694949793915
NAT10	6.88097949060272
CHD1	6.00217359834824
SYN3	3.70300732901864
DMC1	3.85209893230689
SLC22A2	4.05883799311684
SERPINF1	6.22209957886988
C20orf27	6.67560692293111
OR7A17	3.32627627405564
RPS6KA5	5.54621140017051
LHB	3.28615387824882
TAOK3	4.95404069653043
STK25	6.72891509290665
SLC12A4	3.68665376059634
BRCA1	4.66356559594023
GBL	6.01655157908247
C14orf108	8.44669651402109
CDC25B	7.21432075145016
BMP3	3.22804550617549
MAP1LC3C	3.72357512587106
TMEM180	3.71770831916364
CRYGC	3.51718037712566
SLK	5.9071618899289
POU3F1	3.31918656478928
C20orf32	3.95706031665286
USP52	6.82106313883625
HIGD1B	3.8218564887156
BAZ1B	6.73660311239424
USP6NL	5.75473237821239
SLCO2B1	4.48335771955971
ABCD4	4.72226304981898
DIMT1L	5.91591994195825
SLC25A46	6.35129648195445
LARP7	6.82167570716665
TEK	3.84421115367026
CD160	3.69542499470444
TERF2IP	8.1307689677403
PHF20	6.31969237761579
COL1A1	6.81554747359357
KIAA0090	6.74908377413946
GTPBP1	4.60491603614217
GRK5	3.73920035921141
AP1S2	5.45544763253376
RAB33B	4.98159837521469
CA11	4.43059521942426
ALDOC	6.45851112405354
NUDT1	5.6103420397125
ZNF212	5.92691487230067
ACBD3	7.1855271363716
ZNF83	6.52368230898239
PRDM2	5.00659231687866
GDPD5	4.15293528214910
PDCD4	6.43125528887294
CEP350	5.69975723541543
FOXP3	3.24534074912738
SMYD3	5.89164521831385
CST7	3.60742581652337
SELL	4.01078879035844
CIAO1	6.83144690734282
LGI2	3.9120516560349
WDR45	6.27173073051769
ANKRD6	8.69663797149568
LTBP4	3.70770478073693
PSCD3	3.23927875686958
PYY	3.17392092545749
KCNC1	3.28389913681179
SIRT6	4.17852155489014
CCL19	4.10134640836691
ARHGEF9	3.80884391626326
ABR	4.54230205303453
C10orf22	6.34653564533255
STK17A	5.3123451096392
FOXE1	3.56529677455745
GML	3.54960502197459
CNGA3	3.16159092702026
CD38	3.47304425576019
ZDHHC6	8.32022101743428
NEFH	3.91208949370433
PGBD5	5.98595430276712
CTDSP2	7.89020053075975
RMND5B	6.82106654595709
ZNF257	5.00219523537633
DUSP4	3.19368897883601
FLJ22167	6.67198165293465
EXOSC7	6.77776820151763
ROR2	3.72775430326532
FOXM1	7.04696244095393
ZBTB48	5.20973683955685
BUD31	7.64223385302788
MAOA	4.82336986420297
CCDC41	4.30900803833456
TNNT3	3.87655947468628
FBXO11	5.27917739535934
GYPC	5.55011769989643
PLIN	3.55445231294718
RFXAP	3.54083526300142
C6orf15	3.81221011767109
RNF4	7.59369543653651
F8A1	7.4237826148561
PPP1R3D	4.69138262906413
GRB2	6.68316672009495
TPM3	3.21119096116076
SYT13	3.68113641010077
EPB42	3.8699660645819
RP5-1077B9.4	5.40494313067823
EIF1	10.0891544821072
CETN3	6.1929164410429
FPGT	5.84012605324816
PRY	3.46634598634743
NTHL1	5.54711575791464
POLR2B	8.153067067243
RPS28	11.8256482599102
GDF10	3.20698183924411
COQ9	6.44203710378303
P2RX3	2.93540509000904
GCC2	7.96154825623781
RARRES3	6.66177516259843
PLXNA1	5.77660230521361
WBP4	4.35148413034822
KIAA0100	6.55949320890411
PMF1	6.73998492437243
HS2ST1	6.21317202123077
CRELD2	7.58791951895669
C8G	3.19306583662861
CD82	6.07378380682466
PMM1	5.87713394983398
CBLL1	4.73013912806711
LIM2	3.35988867265882
VAX2	3.50563724997408
SETDB1	6.26398621640764
LRAP	3.0324840015857
GCLM	7.36183457055117
CPEB3	3.48173489752111
PPM1A	5.75456745154057
INTS1	4.89306549420917
MMP16	3.30400964545706
CAMTA1	4.85347071106566
SAMSN1	4.80569172683815
DRD3	2.88517884035840
GMPPA	5.74992680014776
C11orf73	5.57748829859074
AIPL1	3.92307880576792
PTP4A2	10.2569333952095
IL24	3.40333585316944
BDKRB1	3.10194025617259
HPCA	3.35539357735212
MLF1	5.83564239216709
SEC14L1	5.02370089329443
CHFR	4.99776231908421
EMILIN1	3.4625776572908
THADA	6.30749878968582
TAF12	5.42679465191103
NDUFS4	7.00137761102305
ID1	4.26536280482187
PIK3CB	4.30196807090432
COL18A1	6.97861882302165
PDZD3	3.16059760865749
TBC1D17	5.64408126311053
COX8A	9.83916543170084
CDCA4	6.6380256315032
C2orf44	5.07790674164121
C9orf16	8.21590886984881
ERBB2IP	7.4392651663439
EMX2	8.836168945205
FUS	5.53134968892822
NIPSNAP3B	3.71750030208212
TF	3.43375695697484
CXorf56	5.38370587430164
CLCN4	3.57329908511587
PWP2	5.32142237726788
MMP15	4.52647738936236
MTMR14	6.13264390532439
NPR1	8.92396730743656
DNAL4	5.57408196633808
ELAC2	4.65655197565997
ASS1	10.6819270293365
IPP	5.65819153943764
TMEM59	10.6753454692721
POLR2J	8.72437250003793
SEC23IP	6.11550203562593
RGS4	4.15660714441879
UQCRC1	9.18921844952933
SNX6	7.75136895975026
DDX18	7.30844305364904
POLG	4.37181718235066
ADAM23	4.16093714883199
ZNHIT2	4.71192434248754
TFR2	4.52744992110207
NCDN	4.635003540215
RAG1	3.45918631925482
POMT1	4.68457003829922
CYP1A1	3.44334221909235
SNAPC1	6.35209691811902
GNA11	5.20024189509469
CCDC52	3.00703702223841
CAPN1	6.42995833743994
DDHD2	8.29819740674405
UPF3A	6.97607565165352
LAGE3	5.71819064859301
GNRHR	3.19846932197824
UNC13B	6.09508726733777
TTLL4	5.62372032563891
PPBP	2.8935191059628
HTR3A	3.31121212529324
SDC2	4.98036946164389
ANKRD49	7.22869702254534
BTF3	10.2156759248578
COX7A2	9.67927916950861
SARS	8.65134211240674
C13orf18	3.92509294820121
CACNB1	4.01136155029131
QKI	5.73561562127602
SETMAR	5.40670807125812
LAMB4	3.30858581335823
MAN2B1	6.74131452778067
EML3	5.59119165971189
ACADL	3.41680461322355
OFD1	7.17934178207853
CGA	3.73824237856721
EIF3EIP	11.2478942027351
PEX16	5.13046561551235
GNG12	9.02170098010307
HABP4	4.62347776387243
CNTN2	3.68878462468814
ASNSD1	8.16817950680753
FUT4	4.61504495375099
DBH	3.67440188229664
CD53	7.67325881910199
HIST1H2BJ	3.89165893762585
TFAP2B	3.32205040376396
ACF	3.84156002894452
TMEM11	5.90304204452936
CDH8	3.35714509501325
C3orf32	3.67877151136368
AGPS	4.56199419459354
C4orf18	3.57661097453191
PCCB	7.18799761593339
IPO13	4.87059452889812
PECI	7.11903419275584
UNG	7.76659755154058
C6orf105	4.02622539201826
GSTP1	8.46191178932932
SUV420H1	8.66507487304357
ARHGAP15	4.21843345713807
LTBR	7.47676313513985
TDRKH	4.47898113371195
PSG4	3.50322645062372
SLC9A3R1	7.64255238507421
NBPF3	9.56143374448384
SLC9A3	3.54027067017651
OSBP	6.68565178530295
PRR5	5.24821728415929
CHMP7	5.74087897523779
ADRA1A	3.15422245544225
ASAH1	7.61854558340567
FKBP4	7.53602898852314
ZNF350	5.02255508733392
DOM3Z	6.02776074892145
GIPR	3.66785651477480
AHI1	4.89252716026185
BST1	4.62958952485286
NCR2	3.60663631768855
NADSYN1	3.91877809055772
UBE2W	5.64245190798192
RGS14	4.1171888842397
KRT15	3.70027926263473
SCN11A	3.97910407897627
GFI1	3.62317911019443
FHL1	3.91268626537685
SMC6	6.93517332442244
GATA1	3.51831145895596
OSGEP	5.12151644371537
ARMC6	5.5643040725239
HK3	3.60971012787529
PSMD5	7.57900512133434
RSU1	7.17057319218257
RPL4	12.3264410083066
MAD2L1	7.83914226355907
RBPMS	6.48033697572619
EIF4A3	8.95322258224568
E4F1	4.7193845383025
DLEC1	3.43218836229059
PRPF3	6.4674248267791
EMR1	3.22948247335348
CHMP2B	7.483338774192
CAMSAP1	4.36776492947613
RPS21	9.99104161492348
XCR1	3.53472676726854
ARID5A	4.08743645684711
RBM6	6.08184926539306
UBE2N	7.56715581649856
KLF4	4.21177632804548
MGC4172	4.01217285537609
LMO4	6.74691189824869
KLKB1	3.13321873912819
HDAC3	6.11190391772119
HP	3.95412795953362
SCHIP1	4.44290225105195
BTK	4.17535538231846
KRCC1	9.20386712854797
PRND	3.01227653853429
C6orf27	3.29728867813669
PIGL	3.63541545792492
CLCA1	3.94181374217434
C1orf112	4.51761869248257
OLFML2A	4.42912409457598
HUS1	4.94479175966862
SFRS6	7.47579712111302
CXCR7	3.62649410325501
UIMC1	6.34578462572268
FXYD2	3.59313269064867
GOT2	6.93250160107311
ZNF667	4.81769179523885
TFEC	3.85623468242106
ATP7B	4.31114877827335
RAB38	5.01326882545963
POLD2	7.83996051754066
PPM1H	3.69345175629234
DCX	3.29249913650422
NFYC	5.92635671804959
ZNF228	4.14993561955327
KIN	6.448511711352
PLSCR4	7.670262054082
HIST1H4I	4.43621438344279
PPARGC1A	3.12119311332868
HIG2	7.74023131977035
KCNK10	4.08004002643044
EXOC1	7.82112816478249
OR6A2	4.04335142355323
ETFA	7.91557653224886
PDAP1	4.72618530722611
C19orf6	3.50084005646846
POLRMT	4.23383921276464
ZNF146	10.3781781500445
MIA2	3.61433848227041
LY6G6E	3.2322376320634
EIF4E2	8.69549115827643
NENF	5.55712803641172
HOXB5	5.71499525890107
ZNF324	5.55442233358844
CUGBP1	3.66254908061790
ENTPD7	4.19542462646905
TTC13	5.54864896207502
GJB5	3.20354366774901
PRSS22	4.95658221012112
CYP3A5	3.43888815171868
MBOAT5	5.44949200687211
CUL4B	4.85873334755765
CENPJ	3.79550592979956
KIAA0664	6.43829363343364
PITX1	4.5395783138083
PDGFRB	4.6440049952484
RDX	6.39914973194928
CELSR3	4.51582181111807
JUND	6.5906516907449
ITSN1	5.40617087311261
CHRNB1	4.31177450267784
EHBP1L1	4.43824768607034
C19orf2	10.8724275533398
FETUB	3.18700177370020
CAMK2B	3.029840056613
DCTN1	6.403215823609
TNKS2	6.58836282965145
MRTO4	8.32909240976714
C1QBP	6.5798551024716
TTC3	8.27884572272002
NDUFB8	8.3841481906955
CADPS2	8.16913702931623
EDG2	3.83667402426503
MYF5	3.15935153322419
SEMA3G	3.94842230954389
IL23A	3.74755779148607
GJA9	3.78294073706921
R3HDM2	7.71113549954176
C5	3.98199913153207
SLC2A10	5.40167184493903
TRIM45	5.21010143660328
TSP50	3.91039981512537
PAQR3	4.97928484112094
ANKRD26	3.57540132954119
TCP1	7.97832249317343
TMED7	6.36254089936652
CMA1	3.10039333682117
PTCRA	4.24242255851723
HCRTR1	3.73377026659902
FST	4.34473719975921
PAWR	3.88373353182861
LDLR	5.04700489130891
ASTN2	3.61224714196194
SCRN1	6.81600033150684
GPATCH8	5.90424688819821
KIF4A	5.96813098113857
TANC2	2.95751054529240
ZMYM5	3.62788305700955
PGM1	9.17633966032476
ZNF586	4.51510474205475
POLR3G	3.96234966018625
CPD	6.81600482517727
SNCAIP	4.07609744300122
DCT	3.46730640529007
HLA-DOA	3.90466383527668
TANK	7.31440650091616
RCAN1	4.30269121210201
UPK1B	8.79745720372618
DNAJB4	4.44678774454201
UGT1A8	3.53737601414394
LIMD2	3.84413470566524
HIST1H4L	3.52519077374444
PECR	6.04574216688246
HSPA2	4.90235450373665
SERP1	9.53216160827123
TACR2	3.75099314974977
NUP85	6.36262784528972
CD177	3.69468753811861
GPR135	3.29940424216071
PIGG	6.05037113667539
LGR5	3.58495768519890
JAK2	3.46229294709091
DPYSL4	3.38219971660818
TM9SF4	5.82366636317458
PTHR1	3.49012826444964
SIRPG	3.06324727279129
ZNF264	6.65286258391794
BICD1	5.93168479176188
RAB5A	8.2352324362065
FLJ13224	3.21600408065329
METTL5	9.1409476927359
HERC6	6.23906485587396
CASP1	5.30324632741069
USP9Y	2.91631931387523
LRP1B	2.98465313745874
XAF1	5.5769993225283
PLA2G4C	3.55453779754143
APOA2	3.25608225225465
SPAG6	3.23767328825674
KALRN	3.28537456025901
SECTM1	5.03051357880752
THOC7	8.77387837840985
IFNAR1	4.67600245919415
TCTA	6.73206005758053
NY-REN-7	3.39496176173061
TALDO1	8.7842315526653
B2M	11.8121342078167
LPPR4	3.02922183718879
SQLE	6.91054849698096
SEPHS1	7.54085772390492
EIF5A	6.46630577866116
FAM49A	3.9908232043748
YTHDC2	3.97035625093582
EHD2	4.52506684162633
NCF1	3.49092834358220
SPG7	7.31273258918238
ZNF614	3.63844508406764
HOXA5	5.73198488481323
NUP133	7.74053953792181
FGF12	3.66297830058394
SLMO2	7.59027819579775
INPP5B	4.83247874201374
PPID	5.98026816725278
SNTA1	4.44138739608429
IL20RA	4.51428918432578
UBE2J1	5.44250353273186
CACNG2	2.92523939904868
GCM1	3.24728607471931
ELF1	6.82101874818366
TLR5	5.61521225483147
TCFL5	6.82338988538983
C1orf107	6.52694225252106
C19orf22	7.01238106680695
SAFB2	5.85821591616182
MAP3K7IP1	4.15193428154541
NCK2	7.81340553831997
OXA1L	8.41307418590123
KIAA0652	5.57354780427917
KLRG1	3.77318247887121
FRAG1	7.09774796475358
ZSCAN12	3.01884673378971
PSMD12	6.14788575490324
E2F4	5.23066329277246
CLEC4M	3.64737410188333
KIAA0999	4.94411444913816
CLDN10	9.48940051227838
MGC13053	4.41238325867326
TAC1	2.62984773282789
GYPA	3.48174019337071
HPCAL4	3.23356233740437
TRAIP	5.94909047474885
MEX3D	3.82090562372256
KIAA0232	6.58440631628768
ERCC8	4.77687906256101
NFAT5	4.70866420098704
GPX4	8.44942412199367
CSPG4LYP1	3.37000994164063
KIAA0368	6.11019159526072
FBXO3	5.40607444173956
DVL1	7.65059699665816
CMKLR1	3.79271434848626
GPR157	3.42456549368366
TYMS	9.30397231106964
OR52A1	3.76026757268472
PEF1	7.50963766079608
ZNF750	2.97354620658921
ALG9	5.55728769748928
MCM5	6.69494933480823
SDK2	3.46117827984261
BAIAP3	3.93412663296856
RABGGTB	7.24556706772721
KCNK7	3.3348664270391
PTP4A3	5.05368099628343
ANKRD40	4.33893437400779
CALCOCO2	7.1516557842748
TMSL8	4.45464758079935
SNCA	4.46400373253515
ZNF551	5.35386105303543
HBQ1	3.42398939869941
ARHGAP26	4.85606376386907
GEMIN6	6.34553559759736
HRAS	4.9402268389613
KLRC4	2.80929760710241
BSDC1	6.2636894250223
DSC1	3.73554517837246
RNF43	5.13377124199948
NDUFAF1	5.7805431715316
MAP2K4	4.80287810501282
FOLR2	4.34646720252229
LYZL6	3.92327443372948
EPB41L3	3.70082755303111
TEKT2	3.90743129944977
CDKN2B	3.30773223890356
WSB1	6.60649772691043
ZNF480	3.406319855348
MAP3K6	4.67132812065824
PROS1	5.95320543888596
PSMB8	6.63073571325345
HN1	6.61776887264888
MAS1	3.28252712218025
APOL1	5.16700966540455
CSHL1	3.3507321764894
ZBTB7C	3.54676284209116
AHCTF1	4.94128111713731
SAE2	9.48257213926524
ITGA2	4.30123368033078
AP2S1	8.29111953789967
P15RS	6.99642874931623
MME	3.5761555010185
VAT1	7.39772006319041
MAST4	6.29558230434456
TUFM	9.00334462226975
KRT33B	3.47610687483973
THEG	3.78646517055098
KCTD2	5.5374580138115
WDR26	8.21584297377767
MFI2	3.76182470490616
KRT34	3.42373056168065
NR4A3	3.62699832981714
SGSM3	4.64387358055556
ARSA	3.82731934545035
TOMM22	5.31193965419165
SOCS3	3.60722283734687
UNKL	4.40722730241581
POP4	10.6568400919640
BHLHB3	10.9492420808481
MALL	3.7449494950046
SOX15	3.53860966401510
CCNA2	5.27040583675901
PARK2	3.21708205637457
GPR124	4.24815950843715
TMEM132A	4.26770496621581
CGRRF1	5.73826516311339
RUVBL2	7.77919884449474
MCAT	6.54367780659
WNT10B	3.86365667752872
ISCA1	6.49607014828117
RPAP1	4.61484540219346
C12orf48	5.72841142366457
RAI16	5.13082959911785
RPL27	9.41729575494348
EPN1	3.90014920139242
MAGI1	3.47986141058049
GBX2	3.10432504493965
SLC35A1	7.38695681721535
GAL	3.68119207752506
SLC14A2	4.00469093145353
RDH11	7.42757436395226
ZNF518	4.39569925387199
PCYT1B	3.34107695303035
AUH	6.57194875819405
EIF3H	11.3269278314096
KIF1B	7.590650320298
MBD2	4.72224814248171
AMOTL2	7.85457879930474
C6orf120	6.85131403692847
PIGT	8.17548772418804
PSRC1	7.05245627783223
PLA2G10	3.66030791557212
ALAS1	7.56413425183345
FOXO1	6.02563704706129
C17orf62	6.30688844723267
KIF5C	5.80694996893132
DUSP10	3.88141908654315
CRLF3	7.30246810208565
CLCNKB	3.68674992388239
PSMA5	9.33794999588452
FARS2	5.90266657784421
CCDC28A	6.3552975901858
AMPD3	4.22983580875072
PIAS1	7.1119632782963
ADCYAP1R1	3.90757111948173
TMEM134	5.91430282336635
CDH20	3.14036906522566
FBXO7	7.67318871596579
FLJ14213	4.80785054005418
ZNF3	5.6757064093244
LRRFIP1	8.18173098371521
TMEM49	7.92952245951018
CNOT2	7.19053892513941
CBX2	2.96457962812708
ZC3H14	6.88326536406093
ALDH5A1	5.63926551479948
HNT	2.99630935120930
SERPINA4	3.39159170280319
FLJ20920	5.29276858021048
CRTAP	5.58111574303817
DDX50	8.31364645137706
STYXL1	7.38779200436743
TK2	4.2823827501804
BLVRB	6.28802934315013
STMN1	7.36866591105508
GUCA2A	3.33319480392445
DPP6	3.19999038642571
GALNT10	4.19293494707577
STK39	5.69948953189431
MMP24	4.70458420350933
CKS2	9.99798924009854
RHO	3.78450904704843
BANF1	9.45604176989982
CR1	2.92891102324684
RPS6KA2	5.46300031273515
HMBS	6.46049926702136
C20orf112	3.68905506850913
SLC25A24	8.16202968886067
MRPL22	7.03575424152468
SLC25A15	4.46131494345465
GADD45B	4.9375600665208
TDP1	6.12271079381945
ZNF287	3.63010545010616
DAAM2	4.37185227007154
C11orf57	5.11197075787379
RFK	6.76628837979621
ZFYVE9	3.9986610959044
TCTN3	7.56133934372866
STCH	6.63284724808808
LOC283871	3.31320911001198
NDUFB3	7.92818870694547
DEFB4	3.70644901240939
FPR1	4.23216530314333
FMNL1	3.90732035063474
SEPT7	10.0044039385373
PTCD2	4.60279897823065
GNLY	3.56656415651695
GRAMD1C	4.69152852941477
ZNF165	4.48180017058962
TR2IT1	3.54087734735545
ARMCX3	6.80727747864828
NDE1	5.28812568628362
MAGEF1	7.54020030228821
ITGA10	4.399716666333
ARHGDIB	7.68245769037117
FSHB	4.10976722132472
ANXA2	11.4500011046179
HLCS	3.61412063058378
MCF2L	5.19569119826501
AK1	5.05985058580167
FH	5.72442943847533
LGALS2	3.62723618070774
SYNPO2L	2.69810521644560
KIAA1045	3.43419501286145
C1orf183	4.77975652013512
MAGEA8	2.95436025046861
DGCR8	4.94214022254449
GSR	6.27783521038687
NEU2	3.3902906009877
HIST1H4B	3.73221008077449
CACNA1C	3.02336113911765
FAM20B	5.78378908887051
HES2	3.34346131045229
PDCD6	9.64776109789291
INTS7	5.80884813775727
AMPH	5.70214403809821
UCKL1	6.2828600700934
ASB4	3.34793638632693
C10orf97	5.4972791823641
ALDH1L1	4.06046225339832
CCL23	3.37866356853873
OBSL1	4.97415932992686
SLC12A7	7.0903502296643
THAP4	6.7145731712854
RBM4B	5.61134984396536
OGFRL1	4.31936947725322
KIAA0831	6.25736611651157
C12orf11	8.33507026746162
PPP1R15A	4.04425752739815
KIAA0240	6.42355079711069
CD1B	3.59543198737135
FCGR2A	5.69804489727328
MDC1	5.46949165619982
MAN1A1	3.5848204360571
KRT9	3.33781773308064
HTR1A	3.41596311388070
OCEL1	5.83676743103103
ATP11B	4.58761993540743
NLGN4X	5.02611915970368
FBXO34	8.27545147885913
ALOX12	3.63204679581127
RB1CC1	6.69126749581736
PCDH12	4.46491661848397
RPE	5.57151298871397
EIF4E	6.27588535843494
CSDC2	3.89927283014047
ABHD5	5.22002635953495
TMBIM1	6.50492455294756
PET112L	4.02087654035488
P2RXL1	3.19009985563281
F2RL2	3.40758078632676
TRMT1	5.27800599497926
IMPG2	3.40176362422353
LRRC32	4.18087888846763
BGLAP	3.72915373730647
HTR4	3.50354856820056
MRAS	5.37096125617192
TRAF6	5.36668732994324
AXL	4.8755059257335
ATP2C2	3.495792703983
LMNB1	5.45855242564252
TELO2	4.56047371552117
PNPLA3	4.65794653021841
CSNK1E	5.96854349318643
SRP14	10.0575956681832
KCNQ4	3.33565476843007
PIK3C2B	5.8096830634877
C15orf15	8.51508969903805
TUBB2B	2.97755585555842
USP15	5.7492843200633
C12orf41	7.33155909996442
CEND1	3.68666241555457
RNF31	4.96572625517278
TCEAL2	3.75200550850809
PTGER2	4.62153993622366
UBN1	6.35886632637329
SLC5A7	3.37758004972677
SLC31A1	5.40209385116244
ADAM29	3.90369175181174
ST7L	4.53102788779703
GFOD1	6.4942314358961
CTNNA1	7.96940795305203
HRBL	3.86644602975531
CBX4	3.63848353146753
NTRK2	3.59846862839312
FOXN3	5.2501104390718
MFGE8	5.45713635822552
PFKFB2	3.63744387571147
TAS2R4	3.53755861108354
SH3TC2	3.25900272117466
IL10	3.65626020063225
PXMP4	6.00931796105629
RNF167	6.59663121561054
PRMT5	7.51874703005842
TSKU	6.97556812321567
ATPIF1	8.66471701290127
ETV3	3.22028857216013
PAK7	3.43075586327733
PDLIM1	9.62764097155114
CEP63	5.7340569139014
WDFY3	5.1068247259206
RNF126	4.54307962418506
DPM1	8.79778004910915
CLIC4	6.22933621499227
ACR	3.89320402805116
KLK7	7.19682511722117
ALOX5AP	8.59145603263824
LRP1	5.0290076143436
TNK1	4.86440928854115
TAS2R9	3.46811339444453
ZNF16	5.66336982118771
POLR1B	5.76880269864713
SLC8A2	3.97980231327639
OLFM4	2.76088853651943
TACC1	7.09512832502855
SAMHD1	5.55052040726857
ATP13A2	5.31360009393829
KRT4	3.94730055048238
PAX6	3.68478767228408
SCG2	3.36170367643179
SLC17A6	3.57730423158003
TUBB4	3.72265881977477
PADI4	2.98499604732098
FMO3	3.22124385721877
NLK	3.73305898642997
POU4F3	3.39887896434666
MDM2	3.74388945035343
CAPNS1	12.1521941535183
SDF4	7.67869931186307
ITGBL1	2.84813855597764
TAP2	4.03783312565451
OR2C1	3.36620440236211
KLHDC3	7.42775899780515
EFHD2	6.2421000670281
GALR3	3.69508743891995
NBEA	3.50763485001775
ABCA6	3.66798110855575
ABBA-1	3.92149266882547
GNAI1	3.7569348589645
CLDN3	8.18234433844346
AKT2	3.40575953478992
EGFR	4.53045729980973
VPS4B	8.0523964077384
RBM16	7.7357591819417
GALNT6	6.35473632729714
ZDHHC3	6.37705678987971
SLC25A4	5.11265394124753
CYB5B	5.20238288294377
NDRG1	6.81990756348573
SESN1	5.80340630513678
GBE1	6.9023402416618
MRPL46	6.12481722123995
CLASP1	6.11793347176037
FARP2	4.62751529370247
ACOT11	4.30993189255229
LDHAL6B	2.96850737123088
MAPKAPK3	5.91536590608353
NCAM2	3.13880909416107
AFAP1	4.18110265390546
PRKD2	5.5676946707345
OR2H2	3.44411607530292
ZFP36L1	6.85236329520064
DZIP1	3.85910544195812
GPR161	4.15202653448993
RNF146	4.09224984781464
NKX3-1	3.96372743658943
CCNB2	8.76306908014125
ZNF10	4.12065934107869
WDR74	6.08961405473127
FAM134A	9.11856346323921
PCNP	9.33448457483288
PURA	5.42673311141597
DNPEP	7.26076551869279
ERBB2	5.07187671858058
CREB1	6.52105643209221
NEO1	7.01912153376737
DDX3Y	3.35826284769207
RPS3A	12.8500406759196
MXRA7	8.71556395972812
LGALS3	10.6308456727932
GLT8D1	7.80178393141305
TMPRSS3	9.5884366062093
UPB1	3.5226713195388
LAT	3.74309611457844
CLDN14	3.51726461417986
DHX38	4.46463997184115
KCNA3	3.21502946471142
BTBD1	8.3538952344805
TARS2	6.014430370816
SKIV2L2	7.3759549670501
ABCF1	7.9342493996155
CDT1	4.93739833711489
ZHX2	7.60736711580357
FCF1	5.18529089715584
LRRC49	4.90218233726975
GUCY1B2	3.86391505681395
CD28	3.39785738959185
SMARCA4	5.66966374811856
SEPT2	10.2035778690183
SOHLH2	3.50663155365101
MCOLN3	5.22504779602743
LRP8	4.73478857828763
TAGLN3	3.89228719793031
MASP2	3.69935163672662
GPATCH3	5.05387601314282
TTRAP	8.87207786046943
AGL	7.36450393148256
NFE2L3	3.67917563292015
PSD4	4.38924033862628
PALMD	7.60237208973221
CCNB1IP1	9.14710149141425
TMEM43	7.64427263036974
OBFC1	6.05673213356704
STAT5B	4.62899957466234
C14orf79	4.26871645809897
ENPEP	4.19431019858363
SSB	8.03946128009679
SCT	3.02163050172008
TIMM23	5.93519392131953
SKI	3.77164471622248
SLC22A13	3.2942840530189
AKAP3	3.80144668569577
OAS2	4.83301851870577
KIAA0423	6.21214501250961
SEC61G	9.15777773968227
CAPN11	3.03254050006431
TMEM50B	5.82335829843929
DEGS1	6.67799077001568
ARHGEF4	3.46359820796734
DBNDD1	4.59291309524678
TBL1XR1	6.03895129812754
FAIM	7.32524821469634
SP140	3.28200541996937
G6PD	4.12870598330328
NUDC	7.46723213811532
GABRP	4.45680972295661
SCARA3	7.13634611668002
TACSTD2	6.14873350956184
EIF3J	6.87344232888184
PPP2R2A	8.04424435117717
CPA3	3.72524589874567
PVALB	2.92285348784733
BCAT2	5.87404206869966
MFN1	6.52704537597142
F10	3.0790208329239
