Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H03_297978
CCDC41	5.21851194677555
TNNT3	4.16772546374152
FBXO11	4.85842898188433
GYPC	7.18899458163951
PLIN	3.47102544456343
RFXAP	3.40246577033953
C6orf15	3.40515834676210
RNF4	7.56647926545091
F8A1	8.15616256294273
PPP1R3D	4.5697220132638
GRB2	6.54400765077385
TPM3	3.05504787865073
SYT13	3.86157018135795
EPB42	3.77848164496387
RP5-1077B9.4	4.66219309294029
EIF1	11.1572650464062
CETN3	7.58741460807957
FPGT	4.72744593805562
PRY	3.12119928020949
NTHL1	4.5901504771761
POLR2B	8.8446611376373
RPS28	12.1991620440791
GDF10	3.06356410429424
COQ9	7.27546497740711
P2RX3	2.86082347405755
GCC2	8.26860424789295
RARRES3	8.8001661510559
PLXNA1	5.57032662630972
WBP4	4.39783598215357
KIAA0100	6.38294718893584
PMF1	6.2739341477862
HS2ST1	5.04622693594555
CRELD2	8.37242338879445
C8G	3.02202113902383
CD82	5.61464144253655
PMM1	5.53373406371688
CBLL1	3.75245078266317
LIM2	3.54287057359013
VAX2	3.08817665566459
SETDB1	4.59934502459522
LRAP	5.36994646287385
GCLM	7.12175877541257
CPEB3	3.40140571709722
PPM1A	5.44728619285385
INTS1	4.17243391818917
MMP16	3.25128490514868
CAMTA1	3.64577836267079
SAMSN1	5.99117304337085
DRD3	2.98464592383166
GMPPA	4.75567326159778
C11orf73	4.12500317147326
AIPL1	3.77366452337375
PTP4A2	9.37110633935876
IL24	3.33790713426685
BDKRB1	3.65735334406643
HPCA	3.43706384665016
MLF1	6.59748429075028
SEC14L1	6.87200888899896
CHFR	4.87191125208369
EMILIN1	4.2204294031877
THADA	6.47244679252805
TAF12	4.47638652347022
NDUFS4	8.09549457233007
ID1	8.1280849700454
PIK3CB	3.66652601378886
COL18A1	7.70432604944485
PDZD3	3.36199181516497
TBC1D17	4.02488771280266
COX8A	9.60986632869946
CDCA4	4.48571877503182
C2orf44	4.28934533535816
C9orf16	7.37853366332356
ERBB2IP	7.28399067107946
EMX2	9.0574104088436
FUS	5.67003551609835
NIPSNAP3B	3.55540664252331
TF	3.53611711357471
CXorf56	5.06967248993595
CLCN4	3.81738733169321
PWP2	5.24387433114578
MMP15	4.40771523270773
MTMR14	5.90076530154462
NPR1	6.41007786147543
DNAL4	6.75694330594248
ELAC2	4.8879875232297
ASS1	10.9681004753511
IPP	4.62857313931988
TMEM59	10.3645639099459
POLR2J	8.12869906190254
SEC23IP	5.44929262531369
RGS4	4.08909837932691
UQCRC1	9.56625325202324
SNX6	7.40447167319064
DDX18	6.27294139667532
POLG	4.51747452449665
ADAM23	3.93017858461469
ZNHIT2	5.15067109224056
TFR2	3.24649721246342
NCDN	4.82653975933439
RAG1	3.19125128091551
POMT1	5.14763038428414
CYP1A1	3.33705916496931
SNAPC1	5.22472772531431
GNA11	6.06474391579708
CCDC52	3.24705770700867
CAPN1	6.78314802477446
DDHD2	6.62271252850088
UPF3A	6.20779126066736
LAGE3	5.07442455096585
GNRHR	3.24158390156272
UNC13B	5.99785102490631
TTLL4	4.28618123984
PPBP	3.60668228577241
HTR3A	3.29983475080845
SDC2	6.28676600503779
ANKRD49	5.94603259598576
BTF3	10.6469759091338
COX7A2	9.9604212822363
SARS	8.66941062298148
C13orf18	4.20612261696882
CACNB1	3.71984918278258
QKI	5.81583473975954
SETMAR	5.21337407183877
LAMB4	3.58768173389839
MAN2B1	6.07270474671745
EML3	5.24893877899031
ACADL	3.48240657631621
OFD1	7.83780624579331
CGA	3.73313896605264
EIF3EIP	11.1239944311348
PEX16	5.02552282999374
GNG12	9.15966272959263
HABP4	4.97453467588198
CNTN2	3.53279120031333
ASNSD1	7.1634041448665
FUT4	4.19464865977759
DBH	3.1720677655108
CD53	8.05648524354832
HIST1H2BJ	3.3307370649231
TFAP2B	3.29418741899189
ACF	3.76276432063944
TMEM11	6.18497822150763
CDH8	3.30013858658712
C3orf32	3.77386359265184
AGPS	4.34610599794503
C4orf18	3.59161616245276
PCCB	6.26991610488419
IPO13	5.23378787855682
PECI	8.50825334894254
UNG	6.72624259000203
C6orf105	4.04952669701976
GSTP1	8.5331120141583
SUV420H1	7.55476787816808
ARHGAP15	4.21219504417931
LTBR	6.40841215644798
TDRKH	3.42229746450093
PSG4	3.43694277946815
SLC9A3R1	7.49665425324294
NBPF3	9.95773644813707
SLC9A3	3.47643683468947
OSBP	6.46515571308967
PRR5	4.65465230661538
CHMP7	5.66928766663981
ADRA1A	3.10201412945052
ASAH1	7.32374954791996
FKBP4	5.46211630116631
ZNF350	4.72378081103281
DOM3Z	4.67332212469948
GIPR	4.09159502279091
AHI1	4.92220836153499
BST1	4.31257680666464
NCR2	3.41538718361723
NADSYN1	4.33102243100865
UBE2W	5.20287635675773
RGS14	4.19551669317
KRT15	3.24418335802739
SCN11A	3.65822238062118
GFI1	3.57254029611663
FHL1	6.1267608648215
SMC6	5.47832291897564
GATA1	3.44757514084232
OSGEP	4.86689894024384
ARMC6	4.46812620015748
HK3	3.24907553859070
PSMD5	6.51714600795614
RSU1	6.59662132093658
RPL4	12.0849684349131
MAD2L1	4.94207317790182
RBPMS	6.12728608644552
EIF4A3	8.8748241714921
E4F1	4.46707264358962
DLEC1	4.92304796722937
PRPF3	4.73204721843208
EMR1	3.38606495267806
CHMP2B	6.9578085241569
CAMSAP1	4.53451199078093
RPS21	9.6017064172077
XCR1	3.52638497190341
ARID5A	4.29038114965051
RBM6	5.40903297357938
UBE2N	7.62369889522466
KLF4	6.51345918958913
MGC4172	4.69319904809392
LMO4	6.09229518078371
KLKB1	3.35532165479513
HDAC3	6.12416454971553
HP	8.48000063164407
SCHIP1	5.39382248477552
BTK	4.10148988387445
KRCC1	8.07112696123904
PRND	2.77770781240319
C6orf27	4.09003373340457
PIGL	3.77318962368301
CLCA1	3.54463162386161
C1orf112	3.78768011342318
OLFML2A	4.35122624233408
HUS1	4.30758967262177
SFRS6	7.55083448561435
CXCR7	6.73000485749539
UIMC1	6.03313343246574
FXYD2	3.63597578721673
GOT2	8.82850919302273
ZNF667	3.59561239041607
TFEC	3.36496352460056
ATP7B	4.2994400179778
RAB38	4.02565917979623
POLD2	6.72982587975964
PPM1H	5.82006323932352
DCX	3.45483279767700
NFYC	4.87290469756169
ZNF228	3.95274640075629
KIN	4.95446604273195
PLSCR4	7.1025811131144
HIST1H4I	4.01645109327602
PPARGC1A	3.53217421469784
HIG2	5.89884768085092
KCNK10	3.79711854904989
EXOC1	7.84513577702675
OR6A2	3.35928267203792
ETFA	7.45321561421492
PDAP1	4.27666257729419
C19orf6	3.38744573386127
POLRMT	4.05354577795602
ZNF146	6.71625397702185
MIA2	3.25425373616234
LY6G6E	3.3856462611295
EIF4E2	7.02279955716766
NENF	4.99546060716044
HOXB5	5.51186868885818
ZNF324	4.82594477613733
CUGBP1	4.05296697984738
ENTPD7	3.97272059160336
TTC13	4.72878568963342
GJB5	3.28948394657652
PRSS22	4.37858829901954
CYP3A5	3.66806001599324
MBOAT5	4.61459145903671
CUL4B	4.83610892882664
CENPJ	3.61793025494084
KIAA0664	6.4492901061032
PITX1	3.52823971013461
PDGFRB	5.97154960553478
RDX	5.36080837958614
CELSR3	3.70214572946559
JUND	6.36147304368403
ITSN1	4.94668455836635
CHRNB1	3.49671056645638
EHBP1L1	3.92608710893966
C19orf2	6.6672100997868
FETUB	3.17324220807702
CAMK2B	3.23906456443407
DCTN1	5.93119693732142
TNKS2	6.70582324870257
MRTO4	6.08061294553666
C1QBP	6.16177204391016
TTC3	7.54516457632084
NDUFB8	8.70385933404441
CADPS2	6.85619639614515
EDG2	5.40730420485659
MYF5	3.48291379128044
SEMA3G	3.93390690499332
IL23A	3.76460740119635
GJA9	3.42580213519776
R3HDM2	7.19872124578728
C5	4.05132512583489
SLC2A10	6.32427381883698
TRIM45	4.09740752774563
TSP50	3.53087600700598
PAQR3	4.70685546580456
ANKRD26	3.67994660880927
TCP1	8.29901386475554
TMED7	6.96994741781444
CMA1	3.02286405372832
PTCRA	4.0002130707695
HCRTR1	3.69560032684639
FST	3.87737167104245
PAWR	3.49841975982441
LDLR	5.51828960490156
ASTN2	4.31218623787363
SCRN1	7.21617153573497
GPATCH8	5.67101566370065
KIF4A	4.77127888754791
TANC2	3.60519113416486
ZMYM5	3.57921648366675
PGM1	8.51623276200697
ZNF586	4.89004231280213
POLR3G	3.37201932376604
CPD	6.88741270602943
SNCAIP	7.62534175142739
DCT	3.56548853915508
HLA-DOA	3.80322368942198
TANK	5.88266907389164
RCAN1	4.11104761243013
UPK1B	6.48454672010006
DNAJB4	4.65850493363624
UGT1A8	3.19568939625485
LIMD2	3.56165014364503
HIST1H4L	3.41456124371332
PECR	5.25175341289304
HSPA2	6.5766023254501
SERP1	9.20012228423708
TACR2	3.81516064871511
NUP85	5.55528457693166
CD177	3.12054196377474
GPR135	3.35237175923544
PIGG	6.81859446418908
LGR5	4.69574824345057
JAK2	3.95784314415897
DPYSL4	3.16543899440664
TM9SF4	5.48891714175318
PTHR1	3.42246917256956
SIRPG	3.18538482275705
ZNF264	5.18052959331392
BICD1	5.72180293631939
RAB5A	7.33950399175212
FLJ13224	3.37502272199599
METTL5	8.39581481244376
HERC6	5.66562651318025
CASP1	6.30099038248042
USP9Y	3.00802368268768
LRP1B	3.20090069980607
XAF1	5.10557207003163
PLA2G4C	4.38050981496038
APOA2	3.19223230353147
SPAG6	7.37821824394104
KALRN	3.33952505921711
SECTM1	5.72370593461403
THOC7	8.37113639143035
IFNAR1	3.71554081382236
TCTA	6.27151831064046
NY-REN-7	3.92215172908198
TALDO1	9.78994819068747
B2M	12.0261965124653
LPPR4	4.22272843630294
SQLE	5.72568806787571
SEPHS1	6.12749612156801
EIF5A	5.25400382663398
FAM49A	4.33633561515539
YTHDC2	4.28751568623186
EHD2	4.87291249211193
NCF1	3.81915749270625
SPG7	6.06068966557946
ZNF614	3.50510403261103
HOXA5	8.34512352405685
NUP133	7.14725104831396
FGF12	3.73741622151676
SLMO2	6.2499684265116
INPP5B	4.3448517672812
PPID	5.99039476752511
SNTA1	4.39058384479527
IL20RA	5.44576735028343
UBE2J1	6.20940755244191
CACNG2	3.13559484904904
GCM1	3.64172853082462
ELF1	6.85642980313945
TLR5	5.80621820955685
TCFL5	5.41635054805396
C1orf107	5.12259927029243
C19orf22	7.60513177713085
SAFB2	6.11170449286392
MAP3K7IP1	3.70539952342091
NCK2	8.02061682475905
OXA1L	8.63437934937256
KIAA0652	5.28957765991537
KLRG1	3.49314545994646
FRAG1	5.79600117706312
ZSCAN12	2.93355685538985
PSMD12	6.67490235434924
E2F4	5.32704464451443
CLEC4M	3.61664272879177
KIAA0999	4.84783672448729
CLDN10	10.5820212382785
MGC13053	4.17121162215207
TAC1	3.54406084819172
GYPA	3.51769185222484
HPCAL4	2.97583826179934
TRAIP	3.59035564398063
MEX3D	4.19063929095761
KIAA0232	8.3098171541966
ERCC8	4.34278612442477
NFAT5	4.97900225943798
GPX4	9.59163955840723
CSPG4LYP1	3.13820132310409
KIAA0368	6.31631675336317
FBXO3	6.13540477894314
DVL1	5.57933631097309
CMKLR1	3.84511969335793
GPR157	4.18331840880389
TYMS	5.41770484765131
OR52A1	3.05040302398252
PEF1	7.01958920138972
ZNF750	3.18377075134702
ALG9	5.17522378987303
MCM5	5.01243307234308
SDK2	3.27195736271302
BAIAP3	4.16851604327913
RABGGTB	6.02558281197767
KCNK7	3.45758265271997
PTP4A3	6.61410467522208
ANKRD40	3.57979078153661
CALCOCO2	8.18417345461368
TMSL8	3.94682481894310
SNCA	4.60650134150893
ZNF551	3.47240216804479
HBQ1	3.3218564107376
ARHGAP26	4.70482743397895
GEMIN6	6.19435589247516
HRAS	5.0441991508211
KLRC4	2.88163743413763
BSDC1	5.43653122753411
DSC1	3.49937999543063
RNF43	4.74496016745705
NDUFAF1	6.78860812269831
MAP2K4	5.11574204639405
FOLR2	4.67053177811101
LYZL6	3.7164162245109
EPB41L3	5.21003096295524
TEKT2	6.24822191770095
CDKN2B	3.33187477473208
WSB1	5.64527988865745
ZNF480	3.43424630800403
MAP3K6	4.15250411228794
PROS1	7.60092806904353
PSMB8	7.86077574436109
HN1	6.47889376752982
MAS1	3.33958024092520
APOL1	6.44105438821181
CSHL1	3.36510760981858
ZBTB7C	3.61699723824177
AHCTF1	4.75963709764844
SAE2	7.71006250192673
ITGA2	4.40992305348175
AP2S1	8.72999614762131
P15RS	6.01901868085623
MME	3.87659741171007
VAT1	7.37129355622631
MAST4	6.86730570280195
TUFM	9.81559535526028
KRT33B	3.63291811913124
THEG	3.52743608013410
KCTD2	5.03248669203962
WDR26	8.85705887348732
MFI2	3.20941751842134
KRT34	2.99981983692435
NR4A3	4.49499068144322
SGSM3	4.82419167074235
ARSA	4.76001462361054
TOMM22	5.25103953882187
SOCS3	3.63326987190724
UNKL	3.86530161351531
POP4	7.87931747067605
BHLHB3	9.17625305862568
MALL	4.12307737061706
SOX15	3.43910534041079
CCNA2	3.38798022286451
PARK2	3.33825801779674
GPR124	5.42561020825553
TMEM132A	4.18551806259627
CGRRF1	5.54520441312154
RUVBL2	9.42627332981158
MCAT	6.76991016199905
WNT10B	4.31639561904194
ISCA1	6.77392203071605
RPAP1	4.35217897175818
C12orf48	4.10505791072011
RAI16	5.68076212766127
RPL27	9.30373602328665
EPN1	3.79137058827049
MAGI1	2.99794523657381
GBX2	3.35822179285046
SLC35A1	6.36987912175787
GAL	4.22765839137838
SLC14A2	3.60289251665139
RDH11	7.07271472203346
ZNF518	3.79258647251306
PCYT1B	3.36327335520303
AUH	7.95147059712798
EIF3H	10.8497540338247
KIF1B	6.7801562587438
MBD2	4.79357364308138
AMOTL2	7.34832131464342
C6orf120	6.37189971688234
PIGT	7.93374143431023
PSRC1	3.4420953365301
PLA2G10	5.7008024765471
ALAS1	6.53112238862084
FOXO1	7.48156763719875
C17orf62	7.03336183218216
KIF5C	3.83075502964638
DUSP10	4.8120619183328
CRLF3	6.41816517965732
CLCNKB	3.26920131713168
PSMA5	8.92620938504145
FARS2	5.56688114739686
CCDC28A	7.5708255105901
AMPD3	5.20236285348872
PIAS1	6.58840526593092
ADCYAP1R1	3.53555268798455
TMEM134	6.78756563950284
CDH20	3.09209980327350
FBXO7	8.43896972817481
FLJ14213	3.95505335045179
ZNF3	5.06020428930334
LRRFIP1	6.98934347635118
TMEM49	8.02257608221437
CNOT2	6.5402595534611
CBX2	2.95056337214674
ZC3H14	6.40379195244419
ALDH5A1	6.17418494578856
HNT	3.05542824873056
SERPINA4	3.37838112220788
FLJ20920	5.58296715465283
CRTAP	5.58976051128209
DDX50	7.91288869682544
STYXL1	7.95050766392841
TK2	4.97864814720203
BLVRB	6.65908327010042
STMN1	5.16891644847932
GUCA2A	3.16745765523899
DPP6	3.82128497428205
GALNT10	4.42914593686941
STK39	5.95589294755552
MMP24	4.52050430627206
CKS2	5.81398927980313
RHO	3.50306469742493
BANF1	9.45929027324406
CR1	3.16672088711541
RPS6KA2	6.51100845642867
HMBS	5.45162780394076
C20orf112	4.04464225334894
SLC25A24	7.35645156722345
MRPL22	7.81233185894309
SLC25A15	4.61344821756232
GADD45B	5.7967659549587
TDP1	4.66517758279356
ZNF287	4.41118135785564
DAAM2	4.94794142047748
C11orf57	4.8350334129215
RFK	6.71529938303052
ZFYVE9	3.92127073560768
TCTN3	7.34169865485813
STCH	5.21636946596877
LOC283871	3.32892606112213
NDUFB3	8.02330647995372
DEFB4	5.38348413788406
FPR1	4.63554332780677
FMNL1	3.95663564612459
SEPT7	9.61339054830353
PTCD2	4.64064951371808
GNLY	4.09958313998169
GRAMD1C	5.63540073278658
ZNF165	3.86873355514667
TR2IT1	4.26796793949405
ARMCX3	6.00743009062406
NDE1	4.9784614571937
MAGEF1	7.22866693419587
ITGA10	4.04057501480968
ARHGDIB	9.21958406303576
FSHB	3.64907150216439
ANXA2	11.7515884945718
HLCS	3.64188196469589
MCF2L	5.28709910382675
AK1	9.00863686166793
FH	5.99880112689766
LGALS2	3.82906352581786
SYNPO2L	2.91399462558221
KIAA1045	3.35838318799631
C1orf183	4.94445604856712
MAGEA8	2.95441918268648
DGCR8	4.43108054147005
GSR	4.93780554447628
NEU2	3.72632596304529
HIST1H4B	3.71701334744809
CACNA1C	3.10021317195376
FAM20B	5.10082705201639
HES2	3.21524310709931
PDCD6	8.58481860139367
INTS7	4.4986261000901
AMPH	4.21488099276964
UCKL1	5.20014698566473
ASB4	3.08088127062479
C10orf97	4.43074335947324
ALDH1L1	4.13973681827713
CCL23	3.50123245352475
OBSL1	4.8899677912371
SLC12A7	7.51450133388791
THAP4	5.30805400340418
RBM4B	5.53589471497306
OGFRL1	4.03193605335164
KIAA0831	5.57931052764764
C12orf11	5.15142477187478
PPP1R15A	4.78424942814718
KIAA0240	5.41584284119448
CD1B	3.13743491667576
FCGR2A	5.97370752479132
MDC1	4.66400471665049
MAN1A1	4.05155248924865
KRT9	3.36815899493933
HTR1A	3.24430329141999
OCEL1	5.8099605126346
ATP11B	5.13722710551624
NLGN4X	6.68260481751202
FBXO34	7.79619788144957
ALOX12	3.10610026740678
RB1CC1	6.22688914041174
PCDH12	4.52724336665567
RPE	4.6751992154656
EIF4E	5.50465838264364
CSDC2	3.67914008078029
ABHD5	4.97535522991861
TMBIM1	6.89262758052587
PET112L	4.50247504874119
P2RXL1	3.44609662116095
F2RL2	3.24466491880921
TRMT1	4.73683109746413
IMPG2	3.53321077575212
LRRC32	5.76401234205812
BGLAP	4.31213706303183
HTR4	3.46825114313934
MRAS	4.22389594528356
TRAF6	4.894221418135
AXL	5.26943091531796
ATP2C2	5.73122952281165
LMNB1	4.22230849136153
TELO2	3.90586016628605
PNPLA3	3.55256649968834
CSNK1E	6.41449350159565
SRP14	10.2893332326298
KCNQ4	3.08751220954308
PIK3C2B	5.85038783353763
C15orf15	8.04375691322776
TUBB2B	3.90300369290849
USP15	4.72470764462893
C12orf41	6.24176528590309
CEND1	3.45759905889577
RNF31	3.83271312067265
TCEAL2	6.41802230708646
PTGER2	4.92814378742142
UBN1	6.14402569419676
SLC5A7	3.4073948485072
SLC31A1	5.64559763901819
ADAM29	3.43949307793872
ST7L	3.98561526845223
GFOD1	5.83036142872498
CTNNA1	9.25747589512277
HRBL	3.76560499450724
CBX4	3.8752658342202
NTRK2	3.72076550051694
FOXN3	5.22845527060921
MFGE8	5.81005850967667
PFKFB2	3.98719738360785
TAS2R4	3.2469430748171
SH3TC2	3.56766554548733
IL10	3.63836476104956
PXMP4	4.88434633908892
RNF167	5.72681175948041
PRMT5	7.38080729880143
TSKU	6.81266000970579
ATPIF1	8.40593101572956
ETV3	3.22073685125689
PAK7	3.10313394390258
PDLIM1	10.8667300350273
CEP63	5.17381756022756
WDFY3	4.99646029980076
RNF126	5.12511876712826
DPM1	7.9368745901827
CLIC4	5.6425464359676
ACR	3.82493980903952
KLK7	6.19326726298169
ALOX5AP	8.82420536679052
LRP1	4.93294874841854
TNK1	4.58692474891521
TAS2R9	3.30003899137943
ZNF16	4.94498330427604
POLR1B	5.12664965394697
SLC8A2	3.91591748085748
OLFM4	5.19762945804787
TACC1	7.22074644411760
SAMHD1	6.20065499274532
ATP13A2	5.00705225413553
KRT4	3.71570429346786
PAX6	3.40614621429008
SCG2	3.06125647333684
SLC17A6	3.87404948176340
TUBB4	3.69886243680708
PADI4	3.15764360896483
FMO3	4.52029351732868
NLK	4.01724441757084
POU4F3	3.43069717101247
MDM2	3.55923248382275
CAPNS1	9.65809094682592
SDF4	6.33957290160788
ITGBL1	3.28786636212071
TAP2	4.01458037176098
OR2C1	3.32849620408397
KLHDC3	5.7459051873803
EFHD2	5.74240247439289
GALR3	3.46728376478092
NBEA	6.63804475040801
ABCA6	3.29603174484891
ABBA-1	4.03147691500105
GNAI1	4.35692219253858
CLDN3	6.75928396001222
AKT2	3.53499836802909
EGFR	4.54018232540331
VPS4B	6.59767398393589
RBM16	7.77637770827154
GALNT6	6.19425428172093
ZDHHC3	4.95166792618925
SLC25A4	6.79961472986435
CYB5B	5.29699068082726
NDRG1	7.55173301774371
SESN1	5.4557064847997
GBE1	7.75864339810405
MRPL46	5.84110130025637
CLASP1	5.5651439257299
FARP2	5.11592694809466
ACOT11	3.4957566018129
LDHAL6B	2.94582833415756
MAPKAPK3	5.08241903012028
NCAM2	4.01212493350386
AFAP1	4.56645104474265
PRKD2	6.17633889934828
OR2H2	3.38311098482199
ZFP36L1	6.30223310204198
DZIP1	5.15501567884787
GPR161	3.82747761561793
RNF146	4.45259165849428
NKX3-1	3.77335303901396
CCNB2	4.54250882443894
ZNF10	4.06296906205139
WDR74	4.81306747473789
FAM134A	7.64468334050664
PCNP	7.79943598149404
PURA	5.93764429153582
DNPEP	6.69496643918857
ERBB2	5.8816074704771
CREB1	5.0536140515387
NEO1	5.65077282302392
DDX3Y	3.30235667360263
RPS3A	12.9033422923674
MXRA7	10.2143409120541
LGALS3	11.2029920042777
GLT8D1	7.46114404945175
TMPRSS3	7.10069153002379
UPB1	3.44065858014877
LAT	3.59551940314644
CLDN14	3.41952214962887
DHX38	4.87108431541413
KCNA3	3.23572677940772
BTBD1	8.72454018614755
TARS2	4.79375024222351
SKIV2L2	7.9560835559218
ABCF1	7.117392308763
CDT1	2.81331471720712
ZHX2	7.17655682660743
FCF1	4.87410700209006
LRRC49	6.55157015924414
GUCY1B2	3.44601317426351
CD28	3.42744034896065
SMARCA4	6.33188037699375
SEPT2	8.45805447496265
SOHLH2	3.58061051497713
MCOLN3	3.50559957623558
LRP8	4.52930555574343
TAGLN3	3.47032932784702
MASP2	3.49967426669564
GPATCH3	4.27871317408087
TTRAP	8.14993654959114
AGL	6.39458999602056
NFE2L3	4.3583483077818
PSD4	3.36365929285948
PALMD	6.18647427579622
CCNB1IP1	7.13605332534222
TMEM43	7.34030705611808
OBFC1	5.6487722866908
STAT5B	4.77389406925261
C14orf79	4.54437727920949
ENPEP	3.8188181419965
SSB	7.1892991481005
SCT	2.84336894834800
TIMM23	5.92145698383163
SKI	3.44761738722652
SLC22A13	3.43551207094166
AKAP3	3.91172359657324
OAS2	4.01199360918367
KIAA0423	6.99109629891825
SEC61G	9.59096046492279
CAPN11	2.97899658804419
TMEM50B	7.85624446758414
DEGS1	7.01958360249264
ARHGEF4	3.59702637843059
DBNDD1	4.10078262786636
TBL1XR1	4.56383608674527
FAIM	6.3689522632392
SP140	3.01277915979748
G6PD	4.51487161784909
NUDC	7.79271047663173
GABRP	5.00287869538779
SCARA3	6.84877335212155
TACSTD2	5.80792156730426
EIF3J	5.78363784100558
PPP2R2A	7.10242220713612
CPA3	6.03974238769195
PVALB	3.16525711036172
BCAT2	5.9167345179168
MFN1	4.78261495334257
