Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A12_547372
C20orf27	6.06061908753501
OR7A17	3.1381334993487
RPS6KA5	4.01215528989242
LHB	3.52291946529115
TAOK3	4.58737866706939
STK25	6.22188060846823
SLC12A4	3.60253882799957
BRCA1	4.35857353861541
GBL	5.01064078471901
C14orf108	8.74699306061837
CDC25B	7.85707928708715
BMP3	3.28627319355008
MAP1LC3C	3.4161797856676
TMEM180	3.89761505440884
CRYGC	3.48437228648088
SLK	6.04834750902088
POU3F1	3.21710395389034
C20orf32	3.94418247159104
USP52	5.82868311668587
HIGD1B	3.93118485158701
BAZ1B	6.87589171344649
USP6NL	6.48160372667034
SLCO2B1	4.27313795216817
ABCD4	4.66782154864381
DIMT1L	6.24852900145621
SLC25A46	8.258958598476
LARP7	6.75034480579274
TEK	3.45073666833245
CD160	3.58950211367412
TERF2IP	6.89794439924326
PHF20	6.07870216688171
COL1A1	7.14500793172701
KIAA0090	5.56035161140664
GTPBP1	4.21815848800364
GRK5	4.30888059245062
AP1S2	6.03139075770276
RAB33B	4.06009756048857
CA11	5.93975316200231
ALDOC	5.53814108422822
NUDT1	6.16331891321545
ZNF212	5.75953531022329
ACBD3	7.35323420476487
ZNF83	5.80666073136725
PRDM2	4.40919953305431
GDPD5	4.51581856345435
PDCD4	5.92622902427837
CEP350	6.21370067531114
FOXP3	3.31883625094571
SMYD3	7.22084059834945
CST7	3.87003861538364
SELL	3.78462026946675
CIAO1	6.53024069585542
LGI2	3.82763073250671
WDR45	6.65820363623486
ANKRD6	8.03285826278651
LTBP4	4.04933624354497
PSCD3	3.39518252586299
PYY	3.20041852378295
KCNC1	3.08465740510836
SIRT6	4.19444442027178
CCL19	3.81049759986436
ARHGEF9	4.82444002497734
ABR	4.68482618815408
C10orf22	6.88047745164735
STK17A	5.31695073353252
FOXE1	3.46224476172602
GML	3.31496804947415
CNGA3	2.92475207768686
CD38	3.70048363919567
ZDHHC6	8.05206351124098
NEFH	3.32364827133581
PGBD5	4.46824579754179
CTDSP2	7.62530462460028
RMND5B	6.22710896825925
ZNF257	3.27269157172260
DUSP4	3.28143909804431
FLJ22167	4.71261935565193
EXOSC7	6.79908316266994
ROR2	4.39382457913837
FOXM1	6.22715951217235
ZBTB48	4.3661575684653
BUD31	8.75064381819964
MAOA	5.45104581032834
CCDC41	3.80537369801585
TNNT3	3.89337078811268
FBXO11	5.86104903232956
GYPC	5.4520885029135
PLIN	3.44942890804524
RFXAP	3.59029989998512
C6orf15	3.61126754776929
RNF4	8.26873558721245
F8A1	8.48831984215243
PPP1R3D	4.31373791646185
GRB2	7.55169758467822
TPM3	3.38828313473308
SYT13	3.73132970119393
EPB42	3.59057768474895
RP5-1077B9.4	5.01767599856125
EIF1	10.1805807334665
CETN3	6.80545862408263
FPGT	5.23937039820464
PRY	3.71393540453276
NTHL1	4.21875847402374
POLR2B	8.2026135005896
RPS28	11.5591827609778
GDF10	5.51225399832176
COQ9	7.25429785879555
P2RX3	2.81909422998329
GCC2	7.07129246182467
RARRES3	8.67378405283517
PLXNA1	5.25074700994428
WBP4	4.20789370932079
KIAA0100	6.12757593949188
PMF1	6.49304257291417
HS2ST1	5.88761815697552
CRELD2	6.79402343223901
C8G	3.14575602483624
CD82	5.50621640530312
PMM1	4.97948616534273
CBLL1	5.06661364733836
LIM2	3.34914122485069
VAX2	4.12067895576155
SETDB1	5.09802292391378
LRAP	3.16522658962857
GCLM	6.5060219261167
CPEB3	3.98930795808324
PPM1A	5.65432692851117
INTS1	4.00991812163613
MMP16	3.22176882490459
CAMTA1	4.21851564203929
SAMSN1	5.28063698243901
DRD3	2.94173432653712
GMPPA	5.38497881488405
C11orf73	6.77599128356542
AIPL1	3.76055012051233
PTP4A2	9.99520153815265
IL24	3.38853041084767
BDKRB1	3.43043838620756
HPCA	3.5836330357327
MLF1	5.87810574728548
SEC14L1	7.52132235043777
CHFR	5.88237372854349
EMILIN1	3.3481593303004
THADA	5.8680684740837
TAF12	6.07269297248521
NDUFS4	8.72548754313015
ID1	8.15555001669951
PIK3CB	4.05654527494884
COL18A1	7.72398886168093
PDZD3	3.17419927345434
TBC1D17	4.91085148604358
COX8A	9.97693403857895
CDCA4	6.7896859673068
C2orf44	4.79952797692598
C9orf16	7.95395804481092
ERBB2IP	8.43246684132423
EMX2	9.44696993595175
FUS	6.09089807742534
NIPSNAP3B	3.48987955706165
TF	3.90231180910479
CXorf56	5.57210794438108
CLCN4	4.09129688051738
PWP2	5.83633087100288
MMP15	4.02062631910285
MTMR14	6.35199572567788
NPR1	6.69696264606291
DNAL4	5.12580032507134
ELAC2	4.55460664994261
ASS1	11.3332758920476
IPP	5.18604394490292
TMEM59	9.73654623952146
POLR2J	9.30491150666278
SEC23IP	6.08238979189929
RGS4	4.34496835680153
UQCRC1	9.77910684637695
SNX6	8.02181871875956
DDX18	7.03660241917289
POLG	4.92350857196224
ADAM23	4.07232448857739
ZNHIT2	4.57093503821963
TFR2	3.51936426405783
NCDN	4.41243766116798
RAG1	3.45239886367856
POMT1	5.13702004642008
CYP1A1	3.63327098070221
SNAPC1	5.91417725235334
GNA11	5.59210557241844
CCDC52	2.87938319545540
CAPN1	7.11856884930416
DDHD2	6.14122187083274
UPF3A	5.7305823914302
LAGE3	6.77673040117691
GNRHR	3.13999374591477
UNC13B	5.9595116222287
TTLL4	4.56571362664982
PPBP	2.94244380894997
HTR3A	7.72889942400203
SDC2	5.3209806409923
ANKRD49	7.25040063919106
BTF3	10.7636103332094
COX7A2	10.1372377391690
SARS	8.71729413791657
C13orf18	3.9809217483644
CACNB1	3.92426513541584
QKI	5.48671904186885
SETMAR	5.57612977614275
LAMB4	3.33146001030739
MAN2B1	7.28873317590947
EML3	4.68330338627883
ACADL	3.23325848855309
OFD1	7.70535511891904
CGA	3.43366617199989
EIF3EIP	10.3163840173562
PEX16	5.59799955250016
GNG12	7.93944730494693
HABP4	5.24058333243709
CNTN2	3.46930694537934
ASNSD1	7.32898959076973
FUT4	4.28512786722015
DBH	3.58354535581286
CD53	7.22739237331741
HIST1H2BJ	3.34992356077909
TFAP2B	3.09281487553745
ACF	3.58972325733942
TMEM11	6.25827445213603
CDH8	3.54835169510534
C3orf32	3.38092366011449
AGPS	5.42836554035022
C4orf18	3.10183961577233
PCCB	7.88514345625637
IPO13	4.93770893853163
PECI	7.46674451710962
UNG	6.85508279960389
C6orf105	3.54525014158401
GSTP1	8.89769019743439
SUV420H1	7.07732443327207
ARHGAP15	4.18117273465448
LTBR	6.5782480612075
TDRKH	3.33776506951506
PSG4	3.37881859285489
SLC9A3R1	7.3208780683486
NBPF3	8.55707309769442
SLC9A3	3.67968830261826
OSBP	6.64889327461396
PRR5	4.27150904950507
CHMP7	5.30510946186982
ADRA1A	3.04440079018525
ASAH1	6.7782797022568
FKBP4	6.91855810494356
ZNF350	5.66237522703644
DOM3Z	4.87144562387524
GIPR	3.64305114142958
AHI1	4.09129688051738
BST1	4.30131937617031
NCR2	3.55232692001184
NADSYN1	6.378209643034
UBE2W	5.66887038045667
RGS14	4.05492934424154
KRT15	3.43494274862429
SCN11A	3.60274122145579
GFI1	3.68126715542742
FHL1	7.6471750192465
SMC6	6.59935830611187
GATA1	3.72106861948599
OSGEP	5.27300245841771
ARMC6	5.05652195726352
HK3	3.58003918947751
PSMD5	7.2454349077807
RSU1	7.2344809555676
RPL4	11.4250743677685
MAD2L1	6.74148293087282
RBPMS	4.70528940618638
EIF4A3	9.4193935572464
E4F1	4.40910602380359
DLEC1	3.47939494060691
PRPF3	5.75953896738091
EMR1	3.93799397927830
CHMP2B	7.79414612275729
CAMSAP1	4.22591920571683
RPS21	9.88891498330914
XCR1	3.28678503729829
ARID5A	4.65865114644155
RBM6	5.94655320785427
UBE2N	7.59579197432147
KLF4	5.48239992878248
MGC4172	5.36367586701745
LMO4	7.00723964465385
KLKB1	3.22853248297724
HDAC3	6.82621222884323
HP	4.90690472104776
SCHIP1	5.08972411705201
BTK	3.96988086282869
KRCC1	7.69989731520512
PRND	3.79088567713607
C6orf27	3.43544352503516
PIGL	3.86607214415381
CLCA1	3.87321841842139
C1orf112	4.58509090871911
OLFML2A	5.19956137315036
HUS1	5.14822643741166
SFRS6	7.98874760667481
CXCR7	7.0049235355529
UIMC1	6.27140133100949
FXYD2	3.54040441883502
GOT2	7.93851310250583
ZNF667	4.03446500280576
TFEC	3.97732534804369
ATP7B	5.60345678930872
RAB38	7.11421923781458
POLD2	7.3621406130077
PPM1H	7.90507680463727
DCX	3.19935408333278
NFYC	5.74133767536973
ZNF228	4.52894599090279
KIN	6.1737204389493
PLSCR4	4.93469033734002
HIST1H4I	4.31876951485393
PPARGC1A	3.38546155597386
HIG2	8.04315280884100
KCNK10	4.01186687840857
EXOC1	7.46314753296953
OR6A2	3.60606029363379
ETFA	8.78114156049136
PDAP1	5.65524158079112
C19orf6	3.50933550732659
POLRMT	4.16618300794845
ZNF146	8.2532386872744
MIA2	3.19323056005079
LY6G6E	3.25295627372429
EIF4E2	8.41234694612779
NENF	5.32320501675277
HOXB5	4.28259315235434
ZNF324	5.06421483076955
CUGBP1	4.51669769170034
ENTPD7	4.25952504861906
TTC13	6.41632657810071
GJB5	3.35437140274573
PRSS22	4.14052369022845
CYP3A5	3.50971026001706
MBOAT5	5.07810649439566
CUL4B	5.248510326376
CENPJ	3.53691414573146
KIAA0664	6.13856132947157
PITX1	3.43721589670293
PDGFRB	4.9275465050154
RDX	6.60890259522133
CELSR3	4.00485891754234
JUND	6.6767609308405
ITSN1	5.28472894815054
CHRNB1	3.72818189642143
EHBP1L1	3.78592664062005
C19orf2	7.64841891754138
FETUB	3.03878120826179
CAMK2B	3.31987729269449
DCTN1	6.35828377716172
TNKS2	6.66211125551665
MRTO4	7.08597079829457
C1QBP	5.96351076022415
TTC3	8.08602734688257
NDUFB8	9.34276076489732
CADPS2	3.26264314958144
EDG2	6.64833179616857
MYF5	3.1019416984203
SEMA3G	3.34356052803209
IL23A	3.81193868481884
GJA9	3.7056343910094
R3HDM2	7.29329482613363
C5	4.26814175265893
SLC2A10	7.06305088462497
TRIM45	4.86505679612585
TSP50	3.47441410357664
PAQR3	4.59276348671347
ANKRD26	3.64061652950926
TCP1	8.18289243810287
TMED7	7.21275804064175
CMA1	2.97943086504061
PTCRA	4.33939973725225
HCRTR1	3.33722621214569
FST	5.21540354032512
PAWR	3.81075842108811
LDLR	5.61646078597441
ASTN2	3.50121507802565
SCRN1	7.54076397687055
GPATCH8	6.79677199393205
KIF4A	7.21714848767747
TANC2	4.55944641257177
ZMYM5	4.28209551864751
PGM1	9.93245717608792
ZNF586	6.87484124037666
POLR3G	3.5284197706489
CPD	5.59531314805746
SNCAIP	4.06654155198009
DCT	3.31474821286296
HLA-DOA	3.54064267595487
TANK	5.94857933257064
RCAN1	4.58161010654054
UPK1B	4.44056696120611
DNAJB4	4.04536390057056
UGT1A8	3.20884741323617
LIMD2	3.48872742511299
HIST1H4L	3.2589997030526
PECR	5.75760608685176
HSPA2	7.24844445497697
SERP1	9.13270163431633
TACR2	3.63595841164443
NUP85	7.65829059941299
CD177	3.48964721999689
GPR135	3.23513322577780
PIGG	6.75760761270762
LGR5	4.16451001042852
JAK2	3.73025337781706
DPYSL4	3.28845396522652
TM9SF4	6.15570765488702
PTHR1	3.19930480268643
SIRPG	3.01443513839588
ZNF264	5.2841451926068
BICD1	5.88182756286321
RAB5A	7.64284804679907
FLJ13224	3.18603245556105
METTL5	9.4045068851769
HERC6	6.86467074432071
CASP1	6.33610674916612
USP9Y	2.74558518916143
LRP1B	2.90318210665647
XAF1	8.4737414170741
PLA2G4C	4.897518027342
APOA2	3.13934618812334
SPAG6	3.03491295125721
KALRN	4.02582034993203
SECTM1	5.19420542784926
THOC7	9.01623411527761
IFNAR1	3.77810591264077
TCTA	7.04069707522131
NY-REN-7	3.77268024076794
TALDO1	9.05814073141599
B2M	11.8938150480128
LPPR4	3.63710430843062
SQLE	6.29627518002573
SEPHS1	7.43827548313073
EIF5A	6.20640346680433
FAM49A	4.27596674959562
YTHDC2	4.66771404684042
EHD2	4.28848621168107
NCF1	3.77349400005390
SPG7	5.5401697887589
ZNF614	3.35690594348134
HOXA5	3.52418945156422
NUP133	7.86465752153882
FGF12	3.56934479823122
SLMO2	7.75735836818609
INPP5B	4.75170861675006
PPID	6.71643799568866
SNTA1	4.67134010780747
IL20RA	3.74022926064345
UBE2J1	5.24449681907765
CACNG2	3.08590096015985
GCM1	3.18470406402544
ELF1	6.46728563077039
TLR5	3.66967834389945
TCFL5	5.72447325976432
C1orf107	5.70149059910687
C19orf22	6.35541293533449
SAFB2	6.49455532374173
MAP3K7IP1	3.50697711681629
NCK2	7.98655731598586
OXA1L	8.68782405940338
KIAA0652	6.23689068003179
KLRG1	3.87257334327708
FRAG1	5.91861933673198
ZSCAN12	2.89238476272017
PSMD12	7.8762451678875
E2F4	5.23014492458015
CLEC4M	3.599911253563
KIAA0999	5.73262517752544
CLDN10	8.74389622824342
MGC13053	4.22249909577397
TAC1	2.80919366933408
GYPA	3.43893699665164
HPCAL4	3.4194345794614
TRAIP	4.79987821733974
MEX3D	4.30438070788786
KIAA0232	6.35430884651319
ERCC8	5.65860190205477
NFAT5	5.32517189063895
GPX4	8.60690261858504
CSPG4LYP1	3.19644063933273
KIAA0368	5.92953663597731
FBXO3	5.35577383348182
DVL1	4.63114818488486
CMKLR1	3.72216078030399
GPR157	3.45044759775813
TYMS	7.83590998027956
OR52A1	3.22533351871132
PEF1	7.68525321745055
ZNF750	3.3619505986598
ALG9	6.47729432787206
MCM5	6.25138373350475
SDK2	3.80919052851065
BAIAP3	3.85190903745931
RABGGTB	7.07125563099256
KCNK7	3.32311263771988
PTP4A3	5.06865840654244
ANKRD40	4.26674622918519
CALCOCO2	7.72512428107386
TMSL8	4.25146247347478
SNCA	4.61619287771857
ZNF551	5.21245022323931
HBQ1	3.31386299699360
ARHGAP26	5.12993950714481
GEMIN6	6.68999573272829
HRAS	5.30284569557077
KLRC4	2.94790468983021
BSDC1	5.92889268518827
DSC1	3.7067617925087
RNF43	6.26941379303481
NDUFAF1	5.73431734956562
MAP2K4	5.20393267801606
FOLR2	4.09004730587885
LYZL6	3.63766774073423
EPB41L3	3.76845523039489
TEKT2	3.56534803050042
CDKN2B	3.64213853315837
WSB1	6.02278499849
ZNF480	3.51197820198385
MAP3K6	3.7028139815295
PROS1	8.23810132546981
PSMB8	7.71325854351634
HN1	8.9885248613485
MAS1	3.35626066770371
APOL1	5.32818650166023
CSHL1	3.34555008030144
ZBTB7C	2.86320539511408
AHCTF1	5.86798998182884
SAE2	9.16376774334693
ITGA2	4.43816606877533
AP2S1	9.85065317772573
P15RS	6.64943589526099
MME	4.46039340019574
VAT1	7.56386749993953
MAST4	5.78370907133477
TUFM	8.88822606460704
KRT33B	3.32753236042526
THEG	3.82809899489473
KCTD2	5.35412815811958
WDR26	8.37116218784206
MFI2	3.57166898293103
KRT34	3.15252252511679
NR4A3	3.60881316725789
SGSM3	4.25174835734647
ARSA	4.33851850620344
TOMM22	6.00032587031746
SOCS3	3.67267405465599
UNKL	3.73810226116237
POP4	8.97240735806466
BHLHB3	8.79153185790438
MALL	3.62760924699791
SOX15	3.19813055673429
CCNA2	6.4111060845427
PARK2	3.23033229747396
GPR124	3.94172009035204
TMEM132A	4.74150021242376
CGRRF1	6.54562251530498
RUVBL2	8.87972401876034
MCAT	5.44576267833842
WNT10B	3.9655265243088
ISCA1	7.31503039954701
RPAP1	4.35457183347981
C12orf48	4.95798471449935
RAI16	4.92293821296506
RPL27	9.14681646727314
EPN1	3.80891086966620
MAGI1	3.24579973265883
GBX2	3.18016139140881
SLC35A1	6.05732264611563
GAL	3.92802357336464
SLC14A2	3.66491661847223
RDH11	8.28923823675902
ZNF518	4.16550493321126
PCYT1B	3.13697922537245
AUH	6.76031042036319
EIF3H	10.7203294400949
KIF1B	6.23075812109674
MBD2	4.62209428195908
AMOTL2	8.30421176374306
C6orf120	5.27351490511444
PIGT	8.00029629567927
PSRC1	7.28391086143272
PLA2G10	4.10267769761115
ALAS1	7.70361836915059
FOXO1	5.70455771476525
C17orf62	7.26547626895092
KIF5C	4.66914761125085
DUSP10	3.98186407811731
CRLF3	6.58084452402475
CLCNKB	3.39394342924809
PSMA5	9.6574798295005
FARS2	5.06335525019966
CCDC28A	5.62793291600386
AMPD3	4.70626592871365
PIAS1	6.5249702699732
ADCYAP1R1	3.33232384312353
TMEM134	6.53285099429736
CDH20	3.00855531328802
FBXO7	7.56982316660721
FLJ14213	4.95257534571673
ZNF3	6.31206973926264
LRRFIP1	6.88180954977767
TMEM49	8.71609192067108
CNOT2	8.4430402773218
CBX2	2.96133266554909
ZC3H14	6.738768084146
ALDH5A1	4.97810328339179
HNT	3.13581620062285
SERPINA4	3.10655671068164
FLJ20920	6.13692886218191
CRTAP	5.66163241898862
DDX50	8.2659277477457
STYXL1	8.14432371906517
TK2	4.45807588361798
BLVRB	7.37767655137282
STMN1	7.39201941977604
GUCA2A	3.32602961758914
DPP6	3.09500547049463
GALNT10	4.51171308873383
STK39	6.24104470488516
MMP24	4.31087789333745
CKS2	10.6516987073744
RHO	3.76441666879254
BANF1	9.24298376606809
CR1	2.9841221007289
RPS6KA2	5.34083960403521
HMBS	6.26550159326979
C20orf112	3.75624580574825
SLC25A24	7.11513956273685
MRPL22	8.72001488961952
SLC25A15	5.08494930154275
GADD45B	4.56101215651991
TDP1	6.05087709845657
ZNF287	3.44509809787415
DAAM2	3.86248497916404
C11orf57	6.31160766937063
RFK	7.62853876541091
ZFYVE9	4.15352992112294
TCTN3	7.50728218452979
STCH	6.55966661050794
LOC283871	3.59350305388662
NDUFB3	8.23196469586783
DEFB4	4.50080432346945
FPR1	3.99505727443797
FMNL1	4.43849149499955
SEPT7	9.50883919075413
PTCD2	5.26640339288297
GNLY	3.49039896511722
GRAMD1C	4.6019990110324
ZNF165	4.50064837624703
TR2IT1	4.16326592884031
ARMCX3	7.73201625904772
NDE1	5.18676728684304
MAGEF1	6.95088093909776
ITGA10	3.69924667081744
ARHGDIB	7.59789399224331
FSHB	3.70455475981544
ANXA2	10.8741350576653
HLCS	3.9987072293125
MCF2L	3.95138139446734
AK1	6.06671020677539
FH	6.68040824544935
LGALS2	3.98152294882356
SYNPO2L	2.70766476471695
KIAA1045	3.48156739085113
C1orf183	4.45238629467345
MAGEA8	3.14060325869578
DGCR8	4.24659825381656
GSR	5.16413907811262
NEU2	3.37961131090169
HIST1H4B	3.23116638330805
CACNA1C	2.99470716787288
FAM20B	6.51294404199576
HES2	3.15189449951238
PDCD6	8.9371618616581
INTS7	6.37808644595372
AMPH	3.49917193777210
UCKL1	5.80060836064323
ASB4	2.99794919780713
C10orf97	4.50348196673525
ALDH1L1	3.58343815872345
CCL23	3.29772317638864
OBSL1	5.14531897161029
SLC12A7	7.46830521958229
THAP4	6.15428566355854
RBM4B	6.0362182264564
OGFRL1	4.11551489435793
KIAA0831	6.10755632332454
C12orf11	7.25173434616768
PPP1R15A	4.65725607358635
KIAA0240	4.20596278840761
CD1B	3.41980604102215
FCGR2A	5.52222052595755
MDC1	4.70835678016118
MAN1A1	3.59295129311006
KRT9	3.25610846205076
HTR1A	3.34222526288188
OCEL1	5.59616484110928
ATP11B	6.14070887515702
NLGN4X	6.49793246054561
FBXO34	8.1746541790675
ALOX12	4.00718642479873
RB1CC1	6.44992430444412
PCDH12	4.57567645857201
RPE	5.82702272385155
EIF4E	6.15190657355275
CSDC2	3.96019173317349
ABHD5	5.32437697445917
TMBIM1	6.0764281025009
PET112L	4.20247211527116
P2RXL1	3.3688269412076
F2RL2	3.37269558058116
TRMT1	5.58774867927647
IMPG2	4.22957869945395
LRRC32	5.57366082326069
BGLAP	4.85834939422984
HTR4	3.45235964802048
MRAS	5.34115950005036
TRAF6	5.70955588747622
AXL	4.88942625743571
ATP2C2	3.82211993385514
LMNB1	6.57839284772166
TELO2	4.02570462686687
PNPLA3	3.66564407718166
CSNK1E	6.00696616613102
SRP14	10.0627907484968
KCNQ4	3.26053625999657
PIK3C2B	7.6521751611045
C15orf15	7.55828033210091
TUBB2B	4.08959498287356
USP15	6.37142996458085
C12orf41	8.19149287164592
CEND1	3.74962201323454
RNF31	5.81485242418833
TCEAL2	4.04979737688999
PTGER2	4.04425018875827
UBN1	6.42416821141763
SLC5A7	3.1734179031455
SLC31A1	6.86609120400236
ADAM29	3.44704701971142
ST7L	4.14197473478398
GFOD1	5.84334373881325
CTNNA1	8.90086782116689
HRBL	4.49226726282223
CBX4	3.45628459605189
NTRK2	3.59881252804628
FOXN3	5.52152771754237
MFGE8	4.70552070594999
PFKFB2	3.83740108920568
TAS2R4	3.48248277456127
SH3TC2	3.12733206376414
IL10	3.55037749366453
PXMP4	6.5851336706316
RNF167	6.4094288770349
PRMT5	7.85227270277837
TSKU	4.7665451850557
ATPIF1	8.80681233762115
ETV3	3.52116716745351
PAK7	3.30582365667169
PDLIM1	8.670086749652
CEP63	5.59637359077437
WDFY3	4.73851154313919
RNF126	4.59831346056395
DPM1	8.91271221034436
CLIC4	7.08920201416775
ACR	3.78267873637178
KLK7	10.4172557021772
ALOX5AP	7.4145377601394
LRP1	5.09356972850168
TNK1	4.60326502476425
TAS2R9	3.06765870742255
ZNF16	5.55742677290085
POLR1B	5.2699155343366
SLC8A2	3.91040795871288
OLFM4	2.75901732243498
TACC1	4.86106162543379
SAMHD1	6.82189384870846
ATP13A2	4.83894267527859
KRT4	3.47067426345633
PAX6	3.36403390253951
SCG2	3.48175090816975
SLC17A6	3.38165054075675
TUBB4	5.30679877144028
PADI4	3.04610900712583
FMO3	3.04294982639793
NLK	3.83360711822302
POU4F3	3.00030987945465
MDM2	3.69093226835762
CAPNS1	9.64672964670552
SDF4	6.44401595258511
ITGBL1	3.29345915969175
TAP2	4.07382237061367
OR2C1	3.4319357091765
KLHDC3	6.53407272138921
EFHD2	6.14556215808341
GALR3	3.92189422305312
NBEA	4.08389527706990
ABCA6	3.13497272251745
ABBA-1	3.73074562647890
GNAI1	6.62021199339194
CLDN3	8.40519185368034
AKT2	3.36680910355914
EGFR	4.2840483007872
VPS4B	6.92710147872848
RBM16	7.34424239650602
GALNT6	8.11516258715761
ZDHHC3	6.26248630767906
SLC25A4	6.55291928836262
CYB5B	6.27786315576088
NDRG1	6.94821615745662
SESN1	4.6147893610858
GBE1	7.51369820379448
MRPL46	6.24079511634385
CLASP1	6.13148727010703
FARP2	5.37812680705818
ACOT11	3.94325705554688
LDHAL6B	2.87384030613654
MAPKAPK3	6.51461955580508
NCAM2	2.97892067647335
AFAP1	3.94388237994747
PRKD2	6.71247116464853
OR2H2	3.4198251965363
ZFP36L1	7.74189197490185
DZIP1	4.32006328618809
GPR161	4.47631408212190
RNF146	4.59551416745486
NKX3-1	3.98181914458462
CCNB2	8.2811419129295
ZNF10	3.77823878887069
WDR74	5.71676483787021
FAM134A	7.9319885127929
PCNP	8.23806180844529
PURA	5.60688014640504
DNPEP	7.83597857968147
ERBB2	4.73868315959106
CREB1	6.05689582167229
NEO1	6.61927944400399
DDX3Y	3.26183438522681
RPS3A	12.5186889294970
MXRA7	9.67810438797013
LGALS3	10.5334476096443
GLT8D1	6.94319516114339
TMPRSS3	5.8512710440433
UPB1	3.14166437605994
LAT	3.79217685554257
CLDN14	3.65752605934012
DHX38	4.92436744861184
KCNA3	3.22593611680197
BTBD1	8.15062616260655
TARS2	5.66639815176688
SKIV2L2	8.26596379129294
ABCF1	7.37309215272187
CDT1	3.47513324514434
ZHX2	7.32633745150185
FCF1	5.2598183886945
LRRC49	4.73777547388288
GUCY1B2	3.95903600839203
CD28	3.24950425741362
SMARCA4	7.41311822968968
SEPT2	9.23658227649219
SOHLH2	3.32232910269246
MCOLN3	6.88701966471752
LRP8	5.77179571566297
TAGLN3	4.06548762889383
MASP2	3.67124658380221
GPATCH3	4.14300042319684
TTRAP	7.66307681521672
AGL	7.63798595620442
NFE2L3	6.22736960306531
PSD4	3.86742552219699
PALMD	4.49456301412604
CCNB1IP1	8.52206448144585
TMEM43	6.56553223467329
OBFC1	5.82521996971074
STAT5B	4.13148962512341
C14orf79	3.90231199313609
ENPEP	3.86231271828363
SSB	8.58584243952444
SCT	3.04472995717195
TIMM23	7.4781702018371
SKI	3.80239566638428
SLC22A13	3.15071292202135
AKAP3	3.62674306417265
OAS2	6.16631558083781
KIAA0423	5.82081517618452
SEC61G	9.9475349241638
CAPN11	3.06184332486997
TMEM50B	7.49242705258916
DEGS1	8.77330957073294
ARHGEF4	3.49622598150040
DBNDD1	4.25698276106519
TBL1XR1	4.99047483862365
FAIM	5.91985433552903
SP140	3.33512330215426
G6PD	5.33871448762187
NUDC	7.14660409933188
GABRP	3.41357938169111
SCARA3	6.16870807416123
TACSTD2	5.18710525609992
EIF3J	6.52180492874799
PPP2R2A	7.75041391638882
CPA3	3.48536943296112
PVALB	3.66897098147977
BCAT2	7.12507792333696
MFN1	6.96202992892997
