Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H04_491212
GNRHR	3.26458305204005
UNC13B	5.84710935599398
TTLL4	4.65806882204944
PPBP	3.31232100990419
HTR3A	4.33604652958106
SDC2	3.99356175956995
ANKRD49	8.02872777892409
BTF3	10.5306214875151
COX7A2	11.1981849743905
SARS	9.04857683873856
C13orf18	3.61788161801166
CACNB1	4.19610169758363
QKI	5.06236850369342
SETMAR	5.17756035847135
LAMB4	3.56596888473338
MAN2B1	7.17539589331698
EML3	5.2537985886883
ACADL	3.54535514656244
OFD1	8.08408901060824
CGA	3.89986727571099
EIF3EIP	11.6047098761138
PEX16	5.14700907831134
GNG12	8.15561023312356
HABP4	4.78909170974598
CNTN2	4.15213487773125
ASNSD1	7.81589355387223
FUT4	4.60542028593248
DBH	3.77235112463938
CD53	7.46439356212575
HIST1H2BJ	3.3663048699518
TFAP2B	3.34797868077105
ACF	3.69917909033824
TMEM11	5.78565370870768
CDH8	3.57061743150318
C3orf32	3.74313587906676
AGPS	5.27504205762594
C4orf18	3.38671479608777
PCCB	7.55826059355354
IPO13	5.32173780073292
PECI	7.63028212487413
UNG	8.07383462583925
C6orf105	4.10735757374205
GSTP1	8.63331566443012
SUV420H1	7.67095020441327
ARHGAP15	3.90448633970358
LTBR	6.96198772829149
TDRKH	3.49795243306605
PSG4	3.67305809934459
SLC9A3R1	6.45477746097884
NBPF3	9.61512591193133
SLC9A3	3.4082981209233
OSBP	6.44830916915235
PRR5	4.55739521915137
CHMP7	5.24883905932086
ADRA1A	3.20649483556329
ASAH1	7.32213418417551
FKBP4	6.02231328556003
ZNF350	5.06648784762923
DOM3Z	6.20535492034414
GIPR	3.96004507489409
AHI1	4.60997360835774
BST1	3.91222986827125
NCR2	3.73168187606985
NADSYN1	5.4418047823664
UBE2W	5.04937297344064
RGS14	4.37870060657928
KRT15	4.49212787550552
SCN11A	3.91877108574299
GFI1	3.75384136653219
FHL1	3.81490873653483
SMC6	6.6665038012848
GATA1	3.50594151112093
OSGEP	4.00157450159418
ARMC6	4.9888019443825
HK3	3.73619690213948
PSMD5	7.06966446006773
RSU1	7.71127699999141
RPL4	11.7094741689828
MAD2L1	7.31606742106404
RBPMS	4.38175403039382
EIF4A3	9.48862275163625
E4F1	4.87045390085595
DLEC1	3.56757131954410
PRPF3	5.91873096660337
EMR1	3.42276095241363
CHMP2B	6.26406155045041
CAMSAP1	4.26279567416328
RPS21	10.7220016799806
XCR1	3.39275828616988
ARID5A	4.02210582526813
RBM6	5.90789920784256
UBE2N	7.20167839651132
KLF4	3.76518329241888
MGC4172	5.47327445039111
LMO4	8.2048554297944
KLKB1	3.40041837584152
HDAC3	6.98292057063048
HP	4.11357017811415
SCHIP1	4.41093922763129
BTK	4.63968891219541
KRCC1	8.67637744024876
PRND	3.07390063886368
C6orf27	3.51072542073186
PIGL	3.86814281635119
CLCA1	4.01348488679547
C1orf112	4.68180888755257
OLFML2A	4.95136253936038
HUS1	4.48404204641302
SFRS6	7.19444757651059
CXCR7	4.00646031673634
UIMC1	6.33866988072874
FXYD2	3.54034079811933
GOT2	8.54735902886101
ZNF667	4.19328696785854
TFEC	4.579887089275
ATP7B	4.43678650774962
RAB38	4.69923681994155
POLD2	7.73082697800379
PPM1H	5.21283253623637
DCX	3.37017747490901
NFYC	5.81576371021787
ZNF228	4.59671298623777
KIN	5.31239857083265
PLSCR4	7.53367846447147
HIST1H4I	4.39048439787015
PPARGC1A	3.05614667260174
HIG2	7.78620839662997
KCNK10	4.21132347301581
EXOC1	7.96474142330035
OR6A2	3.89472489546847
ETFA	7.66358133928922
PDAP1	5.05945735181549
C19orf6	3.45530827954960
POLRMT	4.44139398199965
ZNF146	8.05038791081544
MIA2	3.49484752953075
LY6G6E	3.22353201955193
EIF4E2	7.50356045666332
NENF	5.99644228335175
HOXB5	4.01192794254053
ZNF324	4.8757232017656
CUGBP1	3.89794947543906
ENTPD7	4.32866287618847
TTC13	6.77630079310105
GJB5	3.28349959519426
PRSS22	4.67561908992533
CYP3A5	3.45983431452906
MBOAT5	4.66308626444754
CUL4B	5.27784457285673
CENPJ	3.96422195763371
KIAA0664	6.94273820526464
PITX1	3.9000213785624
PDGFRB	4.33384965822328
RDX	6.33562355922801
CELSR3	4.0981934011997
JUND	5.93092471317965
ITSN1	5.23258707314999
CHRNB1	3.54820550854014
EHBP1L1	3.62986273703632
C19orf2	7.01854539508365
FETUB	3.17757556504452
CAMK2B	3.18896787809655
DCTN1	5.56352471009732
TNKS2	5.55755823942909
MRTO4	6.52929947832861
C1QBP	6.34749782931549
TTC3	7.51344220168933
NDUFB8	8.07939721434281
CADPS2	5.36537891567206
EDG2	3.99291993002291
MYF5	3.26700108761616
SEMA3G	3.41831099806057
IL23A	3.89887968668744
GJA9	3.81773101952335
R3HDM2	7.51773497749416
C5	3.99386369822999
SLC2A10	4.28729768601858
TRIM45	5.18617168207969
TSP50	3.80253924152126
PAQR3	4.92677293394622
ANKRD26	3.79570220635365
TCP1	7.25466751307343
TMED7	7.24228371281328
CMA1	2.85502527639565
PTCRA	4.41930443600103
HCRTR1	3.75882320692304
FST	4.26576468235145
PAWR	4.17133426490498
LDLR	4.67374944569839
ASTN2	3.76861807239239
SCRN1	7.96164107131222
GPATCH8	6.45135488609521
KIF4A	5.51152067622698
TANC2	3.48548883786765
ZMYM5	3.88228425477011
PGM1	9.55150163115253
ZNF586	6.16986889578882
POLR3G	4.56360605151367
CPD	6.86390910345953
SNCAIP	3.70899007341251
DCT	3.65380778867963
HLA-DOA	3.53769841660916
TANK	6.34290735579244
RCAN1	3.87532621241829
UPK1B	3.33849987230234
DNAJB4	4.90914295575891
UGT1A8	3.46572245444858
LIMD2	3.82684384900044
HIST1H4L	3.77228194935839
PECR	4.66214733845888
HSPA2	6.24675480319933
SERP1	9.90667135839902
TACR2	3.91414886959984
NUP85	7.99304099147256
CD177	3.88283071395218
GPR135	3.29374483940613
PIGG	8.7547742694384
LGR5	6.4180539719577
JAK2	3.77735064236880
DPYSL4	3.36791100078864
TM9SF4	5.87339172909592
PTHR1	3.43549197804488
SIRPG	3.2844434542683
ZNF264	6.27800755521041
BICD1	5.98336132325542
RAB5A	6.72434772539099
FLJ13224	3.36397777742338
METTL5	9.4793605229132
HERC6	7.55216272104575
CASP1	6.44360906934733
USP9Y	2.80207760051665
LRP1B	2.91996196132962
XAF1	7.27997423189601
PLA2G4C	4.47223679750798
APOA2	3.1861589844524
SPAG6	3.15573004089204
KALRN	3.29597333110385
SECTM1	6.99205846728724
THOC7	9.1265926274824
IFNAR1	3.76828196975038
TCTA	6.62587168011022
NY-REN-7	4.19517422939368
TALDO1	8.77199947437718
B2M	11.7140268308846
LPPR4	3.26857555151526
SQLE	6.56570921122871
SEPHS1	6.5683802786089
EIF5A	5.79256125339767
FAM49A	3.94605152088008
YTHDC2	4.83907641017004
EHD2	4.29594321278121
NCF1	4.33973191179099
SPG7	6.59551985842307
ZNF614	3.88632248991701
HOXA5	5.78084059526134
NUP133	7.77694560891257
FGF12	3.76277253083462
SLMO2	8.3736329141725
INPP5B	4.25040859103829
PPID	5.76585565053012
SNTA1	4.24571894241823
IL20RA	3.52118526300869
UBE2J1	5.47430244422366
CACNG2	3.35415035858317
GCM1	3.35717208267434
ELF1	6.34935831295501
TLR5	4.87012217131941
TCFL5	6.87884945734135
C1orf107	6.72869675058178
C19orf22	7.27410155474571
SAFB2	6.37261335724113
MAP3K7IP1	4.09570123965822
NCK2	7.83507669960968
OXA1L	7.86095519603921
KIAA0652	5.01165620437074
KLRG1	3.6820451614467
FRAG1	5.86955468618479
ZSCAN12	3.13127483181667
PSMD12	6.97186355145042
E2F4	5.57338750552987
CLEC4M	3.55457491735642
KIAA0999	5.54137517357142
CLDN10	7.41149547160841
MGC13053	4.28529440376071
TAC1	2.84239053358834
GYPA	3.58663698357459
HPCAL4	3.21562675429253
TRAIP	4.04307268760403
MEX3D	4.12682497257762
KIAA0232	6.02879757428404
ERCC8	5.36906399176908
NFAT5	5.52935488910454
GPX4	9.8848325044178
CSPG4LYP1	3.11067701010502
KIAA0368	5.57713316766913
FBXO3	5.29103716982037
DVL1	7.03541530066735
CMKLR1	3.99032707151881
GPR157	3.42350732713622
TYMS	8.38390424809694
OR52A1	3.37555944630626
PEF1	6.88490356640625
ZNF750	2.99744422511394
ALG9	5.8368498550717
MCM5	5.37984884314583
SDK2	3.51811355962031
BAIAP3	4.0821027385658
RABGGTB	7.39378321490917
KCNK7	3.35674344284240
PTP4A3	5.90129642718833
ANKRD40	4.36689979355002
CALCOCO2	7.66359567101616
TMSL8	3.69394959806463
SNCA	4.78331861000918
ZNF551	4.14983842729135
HBQ1	3.42954248942697
ARHGAP26	5.25900573929041
GEMIN6	7.55399517716534
HRAS	4.86722905464985
KLRC4	2.75986878455925
BSDC1	5.90229377392382
DSC1	3.57451996335104
RNF43	5.09015168040253
NDUFAF1	4.81405648394982
MAP2K4	4.63796672600129
FOLR2	4.71719517702055
LYZL6	3.73527132731479
EPB41L3	3.92815806782417
TEKT2	4.0398347396622
CDKN2B	3.40596813912336
WSB1	5.97223309575543
ZNF480	3.47379850793531
MAP3K6	4.19664864828922
PROS1	5.02757347427464
PSMB8	8.9789869029971
HN1	7.88314442866006
MAS1	3.71999233706688
APOL1	7.2109453660915
CSHL1	3.37132307257776
ZBTB7C	3.25681378754609
AHCTF1	6.34306342278871
SAE2	9.0584910558854
ITGA2	4.98942655103162
AP2S1	8.52175605527263
P15RS	6.92647707107329
MME	3.45540624196353
VAT1	7.85427336552714
MAST4	5.54298850026434
TUFM	9.99511137502151
KRT33B	3.64270672276639
THEG	3.79296490487406
KCTD2	5.81899479760119
WDR26	8.78510489544547
MFI2	3.33674189907160
KRT34	3.25953625467356
NR4A3	3.61075407561456
SGSM3	4.85133672445343
ARSA	3.82574684667508
TOMM22	6.28744382166942
SOCS3	3.63634560486411
UNKL	4.77976343211694
POP4	7.90208396035327
BHLHB3	9.31164633096566
MALL	4.35359201410033
SOX15	3.86825041269634
CCNA2	4.54783027167641
PARK2	3.39359064619253
GPR124	3.86931830936478
TMEM132A	4.78927164477061
CGRRF1	5.2314381521297
RUVBL2	8.47067041612277
MCAT	5.86090462985671
WNT10B	4.26043159566812
ISCA1	6.67908798618329
RPAP1	3.78774287594715
C12orf48	4.95359142602412
RAI16	5.14726518009571
RPL27	9.7531900160915
EPN1	3.85351392399454
MAGI1	3.31436113606161
GBX2	3.20032856560233
SLC35A1	6.75191972562838
GAL	4.0628760388008
SLC14A2	3.85436868378712
RDH11	6.49109391042132
ZNF518	3.82627071842064
PCYT1B	3.48916037885121
AUH	6.56463679333306
EIF3H	11.4911070032187
KIF1B	7.0645610522715
MBD2	4.83463056270327
AMOTL2	7.61023535076905
C6orf120	5.264187862204
PIGT	7.5914487276469
PSRC1	7.01211401869117
PLA2G10	3.60288526933916
ALAS1	6.45041953079089
FOXO1	4.37445846888573
C17orf62	7.17868004594237
KIF5C	7.45146770678248
DUSP10	5.61307889206939
CRLF3	6.53358520024187
CLCNKB	3.55822286764954
PSMA5	9.72957500395082
FARS2	6.60180739258024
CCDC28A	6.35651859772692
AMPD3	4.32739639774728
PIAS1	6.3181695787392
ADCYAP1R1	3.5275169763255
TMEM134	7.75251182995158
CDH20	3.13303227653407
FBXO7	7.38558715278661
FLJ14213	4.40857852847617
ZNF3	6.22678141841621
LRRFIP1	6.17132418507195
TMEM49	9.06557884051029
CNOT2	7.06639505099654
CBX2	3.00152656997676
ZC3H14	6.67336677126989
ALDH5A1	6.9812328775762
HNT	3.43466652855936
SERPINA4	3.46750343735741
FLJ20920	5.98250483822583
CRTAP	4.72767298599993
DDX50	7.75816952654312
STYXL1	7.64083769681894
TK2	4.36238692534526
BLVRB	6.75272772062564
STMN1	6.5057465103654
GUCA2A	3.17531913467132
DPP6	3.41771501876504
GALNT10	3.70929020655558
STK39	5.95513771359487
MMP24	4.60140140827126
CKS2	9.30802663676359
RHO	3.74276901778313
BANF1	8.75491002534519
CR1	3.05596106164902
RPS6KA2	4.48925949999258
HMBS	7.06365955157583
C20orf112	3.73233979839921
SLC25A24	8.60302851024346
MRPL22	8.12532076131132
SLC25A15	4.56969744803679
GADD45B	4.93375007742721
TDP1	5.26795294230703
ZNF287	4.1408360102718
DAAM2	5.81633516930436
C11orf57	5.90383956395383
RFK	6.21542961089086
ZFYVE9	4.1966680069047
TCTN3	6.53488833314807
STCH	5.28382031098293
LOC283871	3.72431743312271
NDUFB3	8.80150954290828
DEFB4	4.05973954065165
FPR1	3.76090345585406
FMNL1	3.83352306106579
SEPT7	9.75281253691603
PTCD2	5.37365614391932
GNLY	4.33949284625912
GRAMD1C	5.25183949890961
ZNF165	4.4662502578468
TR2IT1	4.17409501357297
ARMCX3	7.07084289767996
NDE1	5.84795454087325
MAGEF1	6.88554157046786
ITGA10	4.28736124345812
ARHGDIB	7.9392793294709
FSHB	3.97957068174053
ANXA2	10.7277525378050
HLCS	3.68407633470914
MCF2L	5.25746467305305
AK1	4.86791365273164
FH	6.86880616795423
LGALS2	3.61162360545952
SYNPO2L	2.75622045241119
KIAA1045	3.53141882396061
C1orf183	5.04771254617158
MAGEA8	3.36074235170647
DGCR8	5.5631221247599
GSR	5.57341385723251
NEU2	3.71419813484875
HIST1H4B	3.46879778129734
CACNA1C	3.26542576206108
FAM20B	6.55547966628111
HES2	3.23898354186299
PDCD6	8.75399597444086
INTS7	5.8212484745238
AMPH	5.13903432626663
UCKL1	6.75381138128599
ASB4	3.34323465672294
C10orf97	4.77176287790327
ALDH1L1	3.86695816084131
CCL23	3.42435123116173
OBSL1	4.78210828796826
SLC12A7	7.2189556063896
THAP4	4.43517236162305
RBM4B	5.94404240083512
OGFRL1	5.25092594522515
KIAA0831	5.90446438091761
C12orf11	8.21754715917959
PPP1R15A	4.63734293162488
KIAA0240	6.61752116054086
CD1B	3.16729884535778
FCGR2A	4.9545468017383
MDC1	5.96932767033792
MAN1A1	3.76090203497170
KRT9	3.59368928251244
HTR1A	3.39300872565717
OCEL1	5.78157813371805
ATP11B	5.43206471821206
NLGN4X	4.37268641536822
FBXO34	6.66428147314782
ALOX12	3.32818513175393
RB1CC1	6.43692893168233
PCDH12	4.36917877416772
RPE	4.55366690579153
EIF4E	6.2530913542461
CSDC2	4.15667857948138
ABHD5	4.49295874266279
TMBIM1	5.92106139332682
PET112L	4.44348817079747
P2RXL1	3.46319469017281
F2RL2	3.17265274124158
TRMT1	6.03072471607321
IMPG2	3.46010813355254
LRRC32	4.8737247726346
BGLAP	4.56690459963248
HTR4	3.64253431734120
MRAS	4.40698321051821
TRAF6	4.86929213702879
AXL	4.53163953412069
ATP2C2	3.7689988066192
LMNB1	6.03953976147837
TELO2	4.57182276190606
PNPLA3	3.86831127362547
CSNK1E	6.882189736822
SRP14	8.42745697363405
KCNQ4	3.26558457379875
PIK3C2B	5.23225417642824
C15orf15	6.57530749208018
TUBB2B	3.03233770059981
USP15	5.88765822114909
C12orf41	7.76435440195915
CEND1	3.87867960716611
RNF31	4.46014851433533
TCEAL2	3.47500642208250
PTGER2	4.45437234676421
UBN1	6.28504445059135
SLC5A7	3.42795830935438
SLC31A1	5.36204199600866
ADAM29	3.92181951319617
ST7L	4.88067548601625
GFOD1	6.42201303607302
CTNNA1	8.83159428845863
HRBL	4.06496358449324
CBX4	4.10525361981868
NTRK2	3.49549105234924
FOXN3	4.76850328735365
MFGE8	6.45889343145613
PFKFB2	3.88071023263995
TAS2R4	4.17256286605458
SH3TC2	3.3018549296276
IL10	3.68212598310697
PXMP4	6.59590462961965
RNF167	6.40042893015835
PRMT5	6.70919143145736
TSKU	4.69407504155234
ATPIF1	8.11084169861081
ETV3	3.31440235175093
PAK7	3.5665516147861
PDLIM1	7.6202800194907
CEP63	5.36150972251219
WDFY3	4.8614085080326
RNF126	4.9667484301228
DPM1	9.24189487373823
CLIC4	4.91547879094325
ACR	4.05541732566217
KLK7	9.59370842827888
ALOX5AP	7.54649215201377
LRP1	4.46410035825801
TNK1	4.78282838548159
TAS2R9	3.44443409582595
ZNF16	5.44339698433116
POLR1B	6.218375658837
SLC8A2	4.10526129414434
OLFM4	2.77552578957630
TACC1	4.9125986519857
SAMHD1	6.95525302852295
ATP13A2	4.81554913482086
KRT4	4.41184610160518
PAX6	3.68737771260187
SCG2	3.66657520514146
SLC17A6	3.46811861620528
TUBB4	3.93358494892474
PADI4	3.14680279712541
FMO3	3.21620321824105
NLK	3.9663831112734
POU4F3	3.30101564939877
MDM2	3.58143518490422
CAPNS1	9.33286644599316
SDF4	7.41093159572964
ITGBL1	2.98044834778816
TAP2	4.76258388727032
OR2C1	3.62856768849575
KLHDC3	7.15256677683683
EFHD2	5.69909508699107
GALR3	3.83204310409268
NBEA	4.03619323613187
ABCA6	3.23223455742602
ABBA-1	4.10251383651006
GNAI1	4.40934121003807
CLDN3	8.0989372562131
AKT2	3.49721960153869
EGFR	4.57674220357121
VPS4B	8.35933629881501
RBM16	7.15341008513332
GALNT6	4.64531562532225
ZDHHC3	4.94646825196972
SLC25A4	5.73720349534932
CYB5B	5.70106940762793
NDRG1	8.26621435487405
SESN1	4.9160602177629
GBE1	7.11885349006539
MRPL46	6.17350193028891
CLASP1	6.19722854375007
FARP2	4.27444683247011
ACOT11	3.96757799658783
LDHAL6B	2.93773515565431
MAPKAPK3	5.79310703954919
NCAM2	3.02838296727771
AFAP1	4.26454368109647
PRKD2	6.43964461858507
OR2H2	3.58500664225958
ZFP36L1	7.39336125820256
DZIP1	4.04227290057673
GPR161	3.93368084100497
RNF146	3.60149367716047
NKX3-1	4.11972084657906
CCNB2	7.11679606531746
ZNF10	4.66142148483107
WDR74	6.06907242095931
FAM134A	8.12334817645453
PCNP	8.5733537561551
PURA	5.52986444929382
DNPEP	7.80293961839086
ERBB2	5.65582777623446
CREB1	5.37692991844827
NEO1	5.66520762428440
DDX3Y	3.31153754928234
RPS3A	12.6900341098103
MXRA7	9.79590014021564
LGALS3	11.3264270182851
GLT8D1	6.66620341130574
TMPRSS3	8.48017596447965
UPB1	3.40844792027849
LAT	4.24666102056287
CLDN14	3.62820098985036
DHX38	4.77116058544584
KCNA3	3.14587805269557
BTBD1	7.81918127643312
TARS2	5.76643306586182
SKIV2L2	7.15541660520767
ABCF1	8.6821330574665
CDT1	3.60669493520927
ZHX2	5.81996202271357
FCF1	4.75484031444815
LRRC49	4.22130935954329
GUCY1B2	4.27265996685121
CD28	3.34571939533635
SMARCA4	6.33554314812957
SEPT2	7.43692613670026
SOHLH2	3.50843809734079
MCOLN3	3.99814078795552
LRP8	5.75218818861955
TAGLN3	3.91067786060297
MASP2	3.73948479664509
GPATCH3	4.22907813624469
TTRAP	9.22127203538504
AGL	7.18053429767666
NFE2L3	5.75462657451795
PSD4	3.65508825067854
PALMD	8.1547413291261
CCNB1IP1	7.2572321551473
TMEM43	6.20431471689988
OBFC1	5.17006533246019
STAT5B	4.41478535067919
C14orf79	4.51218104464661
ENPEP	3.67478061932342
SSB	8.40883012324226
SCT	3.11399677227789
TIMM23	6.40532769158551
SKI	3.79447456856731
SLC22A13	3.32847744028293
AKAP3	3.5383833863344
OAS2	6.31219565708867
KIAA0423	5.94646843045371
SEC61G	9.83527711258115
CAPN11	3.12797386119728
TMEM50B	6.39389683279482
DEGS1	7.09599493317365
ARHGEF4	3.52402835742784
DBNDD1	5.18171809531460
TBL1XR1	4.60127070280351
FAIM	6.29477497731792
SP140	3.27794925815461
G6PD	6.1110426759384
NUDC	6.7046771740965
GABRP	4.76850611418373
SCARA3	5.85595706014323
TACSTD2	5.83792575006699
EIF3J	5.62138074598862
PPP2R2A	7.08917000295225
CPA3	4.01771609165793
PVALB	3.20751589385722
BCAT2	6.36329488059648
MFN1	5.91433968952434
F10	2.76225631262732
