Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A07_451958
USP6NL	5.62012897035293
SLCO2B1	5.04753782830116
ABCD4	4.27853538384365
DIMT1L	6.4523840322409
SLC25A46	7.3196449738088
LARP7	7.83667874289618
TEK	3.46729421429084
CD160	3.61856025755557
TERF2IP	7.56678315472365
PHF20	5.79063465993052
COL1A1	7.48660243912686
KIAA0090	5.38164196028776
GTPBP1	4.57265535988618
GRK5	3.82417632324311
AP1S2	5.56195202276358
RAB33B	4.32079366418052
CA11	4.2973963003626
ALDOC	5.10623672025585
NUDT1	5.22363777513941
ZNF212	5.89749208465144
ACBD3	7.65185250759356
ZNF83	8.07749574401394
PRDM2	5.0194252974104
GDPD5	5.15045107861398
PDCD4	6.77600072448762
CEP350	6.64153649504343
FOXP3	3.4086198593615
SMYD3	5.82883658980866
CST7	3.87189095330051
SELL	4.74865291540813
CIAO1	6.55309664668835
LGI2	3.81659913627011
WDR45	7.28217415590907
ANKRD6	7.80646171168639
LTBP4	3.73754258375382
PSCD3	3.31829993090164
PYY	3.28850282747671
KCNC1	3.11535311998548
SIRT6	3.91852234728865
CCL19	3.69033330943985
ARHGEF9	4.30989498858695
ABR	4.87948490869924
C10orf22	6.31623581142364
STK17A	4.96207795493305
FOXE1	3.2516248520633
GML	3.24248899618478
CNGA3	2.8494659984861
CD38	5.1045776393763
ZDHHC6	7.8700290174325
NEFH	5.4630438565555
PGBD5	4.15415723536316
CTDSP2	6.64478355231726
RMND5B	5.09563315859813
ZNF257	3.79513490308897
DUSP4	3.32275777575065
FLJ22167	5.5364038682063
EXOSC7	6.0915440185194
ROR2	3.44209191858596
FOXM1	4.10330221735925
ZBTB48	4.71147782906564
BUD31	7.7071732142623
MAOA	3.82928674800207
CCDC41	4.0601411107576
TNNT3	4.02748556490807
FBXO11	5.08202491404078
GYPC	7.45264381172546
PLIN	3.60275651023887
RFXAP	3.54902845287327
C6orf15	3.77972055726054
RNF4	8.62255346760688
F8A1	8.38614101750774
PPP1R3D	5.00817212805587
GRB2	7.43992508530056
TPM3	3.07208057995514
SYT13	3.52430197955812
EPB42	3.72566404381821
RP5-1077B9.4	4.86874212572015
EIF1	9.97391383166607
CETN3	6.54637863309953
FPGT	5.9855498666526
PRY	3.56272408450255
NTHL1	4.51508175626196
POLR2B	8.59960189241493
RPS28	11.2887127614274
GDF10	3.23111612610586
COQ9	7.2828144091723
P2RX3	2.92098282536907
GCC2	7.57390012155551
RARRES3	9.01391895639563
PLXNA1	5.85490004852184
WBP4	4.84325861743353
KIAA0100	6.3713194827835
PMF1	6.54672057586885
HS2ST1	5.5067684574006
CRELD2	7.19185924721254
C8G	3.12287995823699
CD82	7.38935838524316
PMM1	5.69418825025147
CBLL1	5.40736009596383
LIM2	3.54197170050054
VAX2	3.50401626892515
SETDB1	5.54328474998089
LRAP	6.32378967181872
GCLM	7.16112403875166
CPEB3	3.91488673099315
PPM1A	5.98947991034704
INTS1	4.01768160486635
MMP16	3.11119569932795
CAMTA1	3.4427912891044
SAMSN1	6.83953693634947
DRD3	2.77567979892616
GMPPA	5.28192960259337
C11orf73	6.3828440486513
AIPL1	3.73689992969577
PTP4A2	8.7340559833205
IL24	3.45154668859076
BDKRB1	3.26530442383595
HPCA	3.509324391318
MLF1	5.47508165115607
SEC14L1	6.25742697776951
CHFR	4.42735837373133
EMILIN1	3.8972283844305
THADA	5.85898331757707
TAF12	4.96167038939063
NDUFS4	8.50075254551277
ID1	5.08622533048985
PIK3CB	3.75290663531662
COL18A1	7.07243833120277
PDZD3	3.21423610348692
TBC1D17	4.50427467646318
COX8A	9.8313434899647
CDCA4	6.04040244055191
C2orf44	4.12571977832704
C9orf16	7.70377496923226
ERBB2IP	7.87534421288278
EMX2	9.14141429464575
FUS	6.86726921765807
NIPSNAP3B	3.71986129558430
TF	3.14823590397718
CXorf56	5.58448992966214
CLCN4	3.56172191993511
PWP2	6.10843544179401
MMP15	3.777190689818
MTMR14	6.14174777886180
NPR1	7.91487423419549
DNAL4	5.7896749242294
ELAC2	4.68049924589156
ASS1	10.3570460016590
IPP	6.25307620161225
TMEM59	10.5747551932486
POLR2J	8.37589015891414
SEC23IP	5.65083537041399
RGS4	4.31607308504609
UQCRC1	7.88134869297233
SNX6	6.84975355667653
DDX18	5.68218975827676
POLG	5.15839026560267
ADAM23	4.31569645089349
ZNHIT2	5.31382992919072
TFR2	3.36760058156947
NCDN	4.66771253114846
RAG1	3.29721589912946
POMT1	4.23697765746891
CYP1A1	3.38983821949155
SNAPC1	5.59887986735654
GNA11	5.44118841127295
CCDC52	2.80359756858850
CAPN1	7.25213758260495
DDHD2	6.14503546146159
UPF3A	5.58944713678378
LAGE3	6.5445713728765
GNRHR	2.96161457856026
UNC13B	5.00470293110857
TTLL4	4.60036689003331
PPBP	3.39038520650960
HTR3A	3.18038648230321
SDC2	6.19128276229932
ANKRD49	7.8744153957897
BTF3	9.62574439905973
COX7A2	10.6165796907833
SARS	8.68639537015264
C13orf18	4.09065405890852
CACNB1	3.81952687602018
QKI	6.16140440513452
SETMAR	5.95144880835305
LAMB4	3.3706561482321
MAN2B1	7.11855427519965
EML3	5.24811403919928
ACADL	3.10014562438366
OFD1	7.55484807576724
CGA	3.47599200786284
EIF3EIP	10.7102293366104
PEX16	5.36815806220939
GNG12	7.91089795337564
HABP4	4.68047756942023
CNTN2	3.45336961411355
ASNSD1	7.58278045535669
FUT4	4.20079476060219
DBH	3.46550836448402
CD53	8.46361067967135
HIST1H2BJ	3.53194038323569
TFAP2B	3.14339613802518
ACF	3.60982688564297
TMEM11	5.95360714397461
CDH8	3.22550960280947
C3orf32	4.4922495344812
AGPS	4.86747689725285
C4orf18	3.36071462713203
PCCB	6.19270714084657
IPO13	5.16956677443719
PECI	7.36403229899507
UNG	6.87743373988323
C6orf105	3.6769919013743
GSTP1	9.3956574204329
SUV420H1	7.53902399999972
ARHGAP15	4.99797511778284
LTBR	6.20781910716959
TDRKH	3.2645481193293
PSG4	3.63384666283285
SLC9A3R1	7.84832971192268
NBPF3	8.81755391634339
SLC9A3	3.8609276405303
OSBP	7.06797572018333
PRR5	5.03306384655808
CHMP7	5.2181843609891
ADRA1A	3.01039902659089
ASAH1	7.26540143799888
FKBP4	6.88375907066208
ZNF350	6.2196636716441
DOM3Z	5.28335786413849
GIPR	3.64600786227014
AHI1	4.6323490561761
BST1	6.24188382068448
NCR2	3.60383594168454
NADSYN1	5.6055838466041
UBE2W	6.78930846499077
RGS14	4.11706932129267
KRT15	3.86183934428911
SCN11A	3.75733893547721
GFI1	3.76867308924795
FHL1	6.76427441297762
SMC6	6.19342188638808
GATA1	3.47635092135085
OSGEP	5.71598910804471
ARMC6	4.78841535941928
HK3	3.67398456383018
PSMD5	7.2078999632181
RSU1	6.7185423870357
RPL4	11.7867843042534
MAD2L1	7.5951504680294
RBPMS	5.52003976236854
EIF4A3	9.55062021527612
E4F1	4.530088493965
DLEC1	3.62422976232135
PRPF3	6.35744381088975
EMR1	2.84352460507125
CHMP2B	7.86296258571862
CAMSAP1	4.19315173584653
RPS21	9.24857836620181
XCR1	3.13312621654708
ARID5A	4.40833194376349
RBM6	5.49571927902514
UBE2N	6.99209711706387
KLF4	4.82727631002029
MGC4172	5.06188435105316
LMO4	7.27789847680432
KLKB1	3.23962212695356
HDAC3	6.12716672752581
HP	3.99313715938813
SCHIP1	4.19940366185883
BTK	4.4743648358809
KRCC1	8.44834231895066
PRND	2.90470113229450
C6orf27	3.75527972216039
PIGL	3.66100311333515
CLCA1	3.73462187249338
C1orf112	4.39864180530859
OLFML2A	4.36147960310498
HUS1	4.8687003083743
SFRS6	7.1890593017353
CXCR7	3.87761234843563
UIMC1	6.15498293263662
FXYD2	3.59415873636865
GOT2	7.39197800375708
ZNF667	5.77922229405709
TFEC	5.07545727835706
ATP7B	3.40814856522116
RAB38	4.1372047433142
POLD2	7.40516510015707
PPM1H	4.52467250652491
DCX	3.22333845791125
NFYC	6.32837430350111
ZNF228	3.94378027913419
KIN	5.98600657504702
PLSCR4	6.0523534523176
HIST1H4I	3.83388839903878
PPARGC1A	3.14999483076796
HIG2	6.34619637521343
KCNK10	4.10550892911561
EXOC1	8.74325259743615
OR6A2	3.73306943680066
ETFA	8.92764587335984
PDAP1	4.87049641994385
C19orf6	3.59316073625238
POLRMT	3.92525778360262
ZNF146	7.9587233287252
MIA2	3.25259137763956
LY6G6E	3.21912685619769
EIF4E2	7.81608160616576
NENF	4.94254672026636
HOXB5	3.65024878626437
ZNF324	4.77242492808689
CUGBP1	4.36051478013868
ENTPD7	3.87524605137278
TTC13	5.02905464159558
GJB5	3.20661615479284
PRSS22	3.93982282485934
CYP3A5	5.56191683979648
MBOAT5	4.67136149004259
CUL4B	5.47586019013794
CENPJ	3.25000516022489
KIAA0664	6.58543743861904
PITX1	4.37557508893123
PDGFRB	5.41942223434071
RDX	5.47905677275744
CELSR3	3.84514563775885
JUND	5.94419140991411
ITSN1	4.95554517755042
CHRNB1	3.71360519391909
EHBP1L1	3.88271748386488
C19orf2	7.24827896696298
FETUB	3.02541029368427
CAMK2B	3.11107723102576
DCTN1	5.78639846358473
TNKS2	7.05328027569336
MRTO4	6.75843682916697
C1QBP	6.47744256727695
TTC3	7.70041209481703
NDUFB8	8.70471864485516
CADPS2	4.72821875196758
EDG2	4.47688016508414
MYF5	2.99588141964358
SEMA3G	3.67484655142668
IL23A	3.49754866652800
GJA9	3.71763396356084
R3HDM2	6.55249719805675
C5	3.84074287396778
SLC2A10	5.50889672243631
TRIM45	4.80166494733718
TSP50	4.02489278403119
PAQR3	4.53009480625614
ANKRD26	3.20706914871797
TCP1	8.44649737674574
TMED7	7.16474676178822
CMA1	2.90404801951841
PTCRA	4.48075187288695
HCRTR1	3.37878129330408
FST	4.00136987916959
PAWR	4.31161376660855
LDLR	4.14924490089527
ASTN2	3.83351186594279
SCRN1	6.2392834192084
GPATCH8	6.27538895762127
KIF4A	5.21552366839103
TANC2	3.23773411082437
ZMYM5	3.6030266985896
PGM1	9.21642438420525
ZNF586	5.47365794393953
POLR3G	3.44177122877039
CPD	6.05513743520209
SNCAIP	5.26901978170003
DCT	3.45029630656797
HLA-DOA	3.62653688080497
TANK	8.22709177704803
RCAN1	4.05183373965755
UPK1B	6.25361294074595
DNAJB4	5.67755577885727
UGT1A8	2.87867642696111
LIMD2	3.29425081388795
HIST1H4L	3.17670990386674
PECR	4.54557467773296
HSPA2	4.29077724380207
SERP1	9.61015907516723
TACR2	3.49503461268551
NUP85	6.66400819000216
CD177	3.53141323140473
GPR135	3.28039344283708
PIGG	7.23955278938954
LGR5	3.56490921604469
JAK2	3.83460510357302
DPYSL4	3.28706287971272
TM9SF4	6.07844288330164
PTHR1	3.18563994887924
SIRPG	2.97069494072236
ZNF264	5.5408078365819
BICD1	5.14932088838357
RAB5A	8.1406102792322
FLJ13224	3.09252246946197
METTL5	9.22143356974842
HERC6	8.62064493370254
CASP1	6.91435501972855
USP9Y	2.69584454567972
LRP1B	2.81171491757154
XAF1	8.52161745163247
PLA2G4C	4.27677047153331
APOA2	3.22717508639334
SPAG6	3.1133819534022
KALRN	2.97117874564701
SECTM1	6.68114091505891
THOC7	8.62825017026256
IFNAR1	4.86910260878783
TCTA	6.68968676002575
NY-REN-7	3.85284331152205
TALDO1	9.03643473524005
B2M	11.9527440016830
LPPR4	3.50918821326139
SQLE	5.70753765383862
SEPHS1	6.03746601806373
EIF5A	7.06522924684982
FAM49A	5.27880461268019
YTHDC2	4.25530567903107
EHD2	4.55940533324344
NCF1	4.44361046038047
SPG7	6.14941625477155
ZNF614	3.77629386450969
HOXA5	3.09525776986307
NUP133	7.40990518995195
FGF12	3.61203595070067
SLMO2	8.26584206919173
INPP5B	4.78868328941436
PPID	6.0721079010803
SNTA1	4.57895837798816
IL20RA	5.20043289262337
UBE2J1	5.23019418929522
CACNG2	3.11662586872588
GCM1	3.21475354957556
ELF1	6.80458540858028
TLR5	5.58861697114657
TCFL5	6.74770559726139
C1orf107	5.82912189991481
C19orf22	6.35887933480335
SAFB2	5.92403773670579
MAP3K7IP1	3.81516905480477
NCK2	8.15314347233602
OXA1L	8.2219746887129
KIAA0652	6.02974301925235
KLRG1	3.3422214642853
FRAG1	6.02237306245859
ZSCAN12	3.1715381373189
PSMD12	6.78229849583171
E2F4	5.02160186889348
CLEC4M	3.35052797432386
KIAA0999	4.52795240149581
CLDN10	5.02228635974566
MGC13053	4.0947985424207
TAC1	2.63949340305056
GYPA	3.27597342545565
HPCAL4	3.17068305464923
TRAIP	3.70698000288282
MEX3D	4.56775059884338
KIAA0232	7.79987100591213
ERCC8	5.21048793969857
NFAT5	5.32511093831199
GPX4	9.07717869718025
CSPG4LYP1	3.27645642007380
KIAA0368	6.59694689969873
FBXO3	5.87798653092998
DVL1	6.24769548113768
CMKLR1	3.75181157065721
GPR157	3.49932293464958
TYMS	7.05363857621168
OR52A1	3.08339021442421
PEF1	6.81356583146265
ZNF750	5.55091854134091
ALG9	5.4848329717142
MCM5	4.98772754995833
SDK2	3.36232752523997
BAIAP3	3.67416693995205
RABGGTB	7.29769827148975
KCNK7	3.37432393874049
PTP4A3	4.68353127726378
ANKRD40	3.69657292169374
CALCOCO2	7.68790669315836
TMSL8	4.30128922968011
SNCA	4.17773644077073
ZNF551	4.42112833117287
HBQ1	3.58061304500764
ARHGAP26	5.10365199042756
GEMIN6	6.03900135028294
HRAS	4.960121278947
KLRC4	2.76612537573577
BSDC1	5.92095157865679
DSC1	3.87182432241686
RNF43	4.71933742842805
NDUFAF1	5.78747128384681
MAP2K4	5.62123361355103
FOLR2	5.45033004008790
LYZL6	3.58168606787348
EPB41L3	4.55104919366263
TEKT2	3.5388058373409
CDKN2B	3.58855830068968
WSB1	6.45010030928262
ZNF480	3.69948285985092
MAP3K6	4.06751593047897
PROS1	6.20207762779166
PSMB8	8.98595543159052
HN1	8.26453451825002
MAS1	3.23252778977782
APOL1	6.80031518233669
CSHL1	3.36101755952811
ZBTB7C	2.90223865480494
AHCTF1	6.83352325408439
SAE2	9.03291373799026
ITGA2	3.62678059951904
AP2S1	8.10039429935131
P15RS	6.92224665978643
MME	4.64555377384158
VAT1	6.64815863504989
MAST4	5.64782926430855
TUFM	8.79421991057465
KRT33B	3.34292213610139
THEG	3.85750401432666
KCTD2	5.46571460878033
WDR26	9.06864659924042
MFI2	3.48014871654149
KRT34	2.97141120209126
NR4A3	3.55299067976199
SGSM3	4.75964207509284
ARSA	4.0545407280966
TOMM22	5.9257179550713
SOCS3	3.68484287804509
UNKL	3.839673979627
POP4	7.67586348480265
BHLHB3	9.35367573244256
MALL	5.62504604821625
SOX15	3.49313690667235
CCNA2	4.35202456153069
PARK2	3.22323857348219
GPR124	5.18653790006551
TMEM132A	4.79751489179119
CGRRF1	6.09831710914245
RUVBL2	8.0409423352622
MCAT	6.22700581791905
WNT10B	3.74502060899132
ISCA1	6.83278216192517
RPAP1	4.36345931865599
C12orf48	4.49120709189336
RAI16	5.30736301047513
RPL27	9.10741233238373
EPN1	3.91871268063898
MAGI1	2.94019681296105
GBX2	3.20091461497093
SLC35A1	7.93097865696778
GAL	4.40567605864488
SLC14A2	3.74653041494091
RDH11	7.15013168927548
ZNF518	3.97959257320962
PCYT1B	3.30567825790605
AUH	6.69898671226985
EIF3H	10.4915619958812
KIF1B	6.42734852615951
MBD2	4.70498886149815
AMOTL2	7.28357462364606
C6orf120	6.77108157761735
PIGT	7.46392892107906
PSRC1	5.97799580517768
PLA2G10	3.60398112500061
ALAS1	6.75438731539555
FOXO1	6.15463596249589
C17orf62	7.59391924283308
KIF5C	6.86728958157308
DUSP10	4.47439627827293
CRLF3	7.23031968942005
CLCNKB	3.35851465199484
PSMA5	9.76267552591382
FARS2	6.64621457850018
CCDC28A	6.79963557745819
AMPD3	4.74116884376284
PIAS1	7.78459800570138
ADCYAP1R1	3.35481742405078
TMEM134	6.40924796898141
CDH20	3.08599834372893
FBXO7	8.31034179605507
FLJ14213	4.8056717537
ZNF3	5.80529240836084
LRRFIP1	7.23959241126274
TMEM49	8.55763980108427
CNOT2	7.26000036746828
CBX2	2.92276267949354
ZC3H14	7.0777899076768
ALDH5A1	6.22064077154874
HNT	3.37122268792601
SERPINA4	3.13409975859461
FLJ20920	4.50531123659271
CRTAP	5.4861957286509
DDX50	7.73362175014476
STYXL1	7.86736537806399
TK2	4.63390872921993
BLVRB	6.89726485844679
STMN1	5.6316011680728
GUCA2A	3.56681229778987
DPP6	2.94608856653476
GALNT10	3.88413576254297
STK39	5.54091564777917
MMP24	4.40808233586297
CKS2	8.45602033103806
RHO	3.72338576545382
BANF1	9.09098721221673
CR1	2.91999277500860
RPS6KA2	5.87008387544955
HMBS	5.44039245094245
C20orf112	3.50490528270295
SLC25A24	7.94255701099426
MRPL22	7.2802713743841
SLC25A15	4.36061845757068
GADD45B	5.0780814046223
TDP1	5.83706946904032
ZNF287	3.45391815227882
DAAM2	3.9690477877818
C11orf57	4.63480949951473
RFK	8.08967126879174
ZFYVE9	3.95218810882089
TCTN3	7.15461417752585
STCH	5.61360682423897
LOC283871	3.34822715248051
NDUFB3	8.46820104292475
DEFB4	3.46909487763792
FPR1	4.46009038065258
FMNL1	4.04656184786534
SEPT7	9.6267343763272
PTCD2	4.14806642753744
GNLY	3.5765057981787
GRAMD1C	6.35692165538259
ZNF165	5.29713765760166
TR2IT1	3.52419387631636
ARMCX3	6.98656946741898
NDE1	5.57302905145794
MAGEF1	6.4824550777649
ITGA10	3.84563983258028
ARHGDIB	8.1604554303591
FSHB	3.83023626627476
ANXA2	11.2842038047615
HLCS	3.92678116657134
MCF2L	3.87181558217137
AK1	5.58420156348918
FH	6.87406402627143
LGALS2	3.86926530518425
SYNPO2L	2.82261274282677
KIAA1045	3.28817258784909
C1orf183	4.70487924046476
MAGEA8	2.9325365633855
DGCR8	4.44561746169337
GSR	4.52795323643153
NEU2	3.31732966290768
HIST1H4B	3.69394864125035
CACNA1C	3.12463724148967
FAM20B	6.78944180603235
HES2	3.07853213944177
PDCD6	8.66120812726512
INTS7	5.39234677418593
AMPH	3.99904552458601
UCKL1	6.45875328469427
ASB4	3.04257600357656
C10orf97	5.16664979436247
ALDH1L1	4.08147059751182
CCL23	3.21700704006788
OBSL1	4.9822421261788
SLC12A7	7.07646463841743
THAP4	5.63614222795535
RBM4B	5.62761781826177
OGFRL1	5.56440956065438
KIAA0831	5.51195661360041
C12orf11	6.99422281585528
PPP1R15A	4.39213802553082
KIAA0240	5.55287087149523
CD1B	3.23998958954338
FCGR2A	6.96866609016017
MDC1	4.99311910139148
MAN1A1	3.90343727354239
KRT9	3.40239784824094
HTR1A	3.3622258437077
OCEL1	5.36763937096285
ATP11B	5.34752310571265
NLGN4X	5.59533841930577
FBXO34	7.66067437767833
ALOX12	3.726495085329
RB1CC1	7.50555027181825
PCDH12	4.63597080697855
RPE	5.92397446835582
EIF4E	7.25336320874784
CSDC2	3.92347783328448
ABHD5	5.20865008532106
TMBIM1	6.84723573989177
PET112L	4.80951242734912
P2RXL1	3.22717846568325
F2RL2	3.25186881898078
TRMT1	4.94675638561969
IMPG2	4.02048949278906
LRRC32	4.68542166242952
BGLAP	4.19458539220501
HTR4	3.31562542375031
MRAS	4.64727615621991
TRAF6	5.15619373903657
AXL	5.43095093410517
ATP2C2	3.46210369169023
LMNB1	4.03040766179476
TELO2	4.35958670947623
PNPLA3	3.66385198945158
CSNK1E	6.12449604972149
SRP14	10.1307056633499
KCNQ4	3.58468936641801
PIK3C2B	5.9761441071064
C15orf15	7.84460587896696
TUBB2B	3.13733124938756
USP15	5.48683882603
C12orf41	7.91628186036744
CEND1	3.76598753597117
RNF31	5.87611314798019
TCEAL2	5.55187321620717
PTGER2	5.85195687082964
UBN1	6.35209813076835
SLC5A7	3.25275896993591
SLC31A1	6.3389078588737
ADAM29	3.47359093901225
ST7L	4.22762431560291
GFOD1	6.73739920045126
CTNNA1	8.52759774867518
HRBL	3.72546413982651
CBX4	3.49255675414536
NTRK2	3.59339009690651
FOXN3	5.48856305738901
MFGE8	8.12755815008063
PFKFB2	3.64396383313967
TAS2R4	3.3381240145784
SH3TC2	3.10280422472998
IL10	3.47722390881847
PXMP4	6.06679608669476
RNF167	6.96696893197424
PRMT5	7.77367941176884
TSKU	5.63324259528278
ATPIF1	7.97539879075845
ETV3	3.14212778517239
PAK7	3.10047386628901
PDLIM1	8.38264196728126
CEP63	4.98479036332603
WDFY3	5.46237146331799
RNF126	4.85084438222775
DPM1	9.40054411052273
CLIC4	5.80937847512492
ACR	4.13956727717253
KLK7	9.74545398988974
ALOX5AP	8.95862935232164
LRP1	5.53439289418317
TNK1	4.46937141673834
TAS2R9	2.82962045205494
ZNF16	5.83449236437322
POLR1B	5.49438172987526
SLC8A2	3.74256653617247
OLFM4	2.78765620317201
TACC1	5.97383423713554
SAMHD1	6.87473085176743
ATP13A2	4.90758267121932
KRT4	3.58677108272335
PAX6	3.32508581531968
SCG2	3.36894467231003
SLC17A6	3.15560745395931
TUBB4	3.72096470015671
PADI4	3.04020308489979
FMO3	2.92007612316694
NLK	3.69228133240006
POU4F3	3.03704417301952
MDM2	3.35139448814746
CAPNS1	8.96233138921559
SDF4	6.57261627392634
ITGBL1	3.00210473548791
TAP2	4.96721350354284
OR2C1	3.46199369742816
KLHDC3	6.71368888098958
EFHD2	5.401588392323
GALR3	3.46064674268397
NBEA	4.13778682953127
ABCA6	3.46525313371346
ABBA-1	3.7154264403665
GNAI1	5.7582626661336
CLDN3	8.72633053698805
AKT2	3.43332730132196
EGFR	5.11877603912599
VPS4B	7.00137881375208
RBM16	7.66891429961554
GALNT6	5.98343734947109
ZDHHC3	5.11394703064761
SLC25A4	5.69872967378306
CYB5B	5.40911547861544
NDRG1	7.5939549073299
SESN1	5.59955683318426
GBE1	6.86099392436995
MRPL46	6.8210833867505
CLASP1	4.36239802914768
FARP2	4.51808221506295
ACOT11	3.46310449131946
LDHAL6B	2.78089875140178
MAPKAPK3	5.35215431573639
NCAM2	3.03983072448207
AFAP1	4.86045949523177
PRKD2	6.75666493671301
OR2H2	3.36309124554466
ZFP36L1	7.94109373824327
DZIP1	4.16274074078038
GPR161	4.57817698725151
RNF146	5.67161923982983
NKX3-1	3.97573586170454
CCNB2	7.9762227001024
ZNF10	3.39158593437707
WDR74	6.01388046099457
FAM134A	7.50961205088141
PCNP	9.10832552144856
PURA	4.88249202319994
DNPEP	7.55790829097846
ERBB2	5.36534046597695
CREB1	6.40399746203109
NEO1	6.11834483539491
DDX3Y	3.22277294418641
RPS3A	12.2290982384077
MXRA7	9.57241920905435
LGALS3	10.5833710130205
GLT8D1	7.02291111239147
TMPRSS3	7.69764581552375
UPB1	3.38959983205381
LAT	3.90169894670799
CLDN14	3.56725273922286
DHX38	4.75756305705195
KCNA3	3.26766382320269
BTBD1	8.32646775355828
TARS2	5.35555125669102
SKIV2L2	7.81361270258776
ABCF1	8.32288716405316
CDT1	3.14365101371612
ZHX2	7.62471046539062
FCF1	5.11081605685866
LRRC49	4.05677694296523
GUCY1B2	4.0713631743867
CD28	3.24473299507973
SMARCA4	5.4213975237865
SEPT2	9.2627434965157
SOHLH2	2.95768420405356
MCOLN3	3.35194640694891
LRP8	5.69349450809952
TAGLN3	3.86335788650905
MASP2	3.70638398188626
GPATCH3	4.33542197785694
TTRAP	9.22201686062424
AGL	7.5126470405921
NFE2L3	5.89750011677987
PSD4	4.04068821364868
PALMD	6.87441689678431
CCNB1IP1	7.65963818539923
TMEM43	6.82847723372188
OBFC1	5.67521590939633
STAT5B	4.44788155670801
C14orf79	4.26322907705992
ENPEP	4.69458265736705
SSB	8.74328588509963
SCT	3.045925765258
TIMM23	7.12992347574172
SKI	4.09295904072347
SLC22A13	3.15448114301764
AKAP3	3.96482451692772
OAS2	7.02341714992057
KIAA0423	6.06786907252684
SEC61G	9.25280371566264
CAPN11	3.05215524375253
TMEM50B	8.33574689296638
DEGS1	8.55628280072041
ARHGEF4	3.74571309440059
DBNDD1	4.15402956856995
TBL1XR1	5.10404712396772
FAIM	5.76280303991594
SP140	3.37906061970011
G6PD	5.49669752441422
NUDC	6.69332923663331
GABRP	5.70971016189751
SCARA3	5.83829257212716
TACSTD2	5.76705461609431
EIF3J	6.88273716452637
PPP2R2A	6.54545224874185
CPA3	3.18543866462768
PVALB	2.87500526018712
BCAT2	5.74192673366941
MFN1	6.19487465714142
F10	3.42253115185249
