Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D09_443152
BMP3	3.35774998081709
MAP1LC3C	3.41161377997147
TMEM180	3.97372486411074
CRYGC	3.47106527278265
SLK	6.36956499913828
POU3F1	3.2432216428812
C20orf32	3.67096759570179
USP52	5.41295225121489
HIGD1B	3.81703292156409
BAZ1B	5.97044604350939
USP6NL	5.55690663229733
SLCO2B1	4.76076948079074
ABCD4	4.55489876771648
DIMT1L	5.83277627182136
SLC25A46	7.22279505024068
LARP7	6.49853991553271
TEK	3.67699093324709
CD160	3.64459907359674
TERF2IP	6.63435298008769
PHF20	6.10557414804013
COL1A1	9.24112226500782
KIAA0090	5.69032861993502
GTPBP1	4.26242193161549
GRK5	4.13528060924789
AP1S2	5.41016871930088
RAB33B	3.75063216554329
CA11	4.60754163055406
ALDOC	4.66292931230309
NUDT1	6.08639655953795
ZNF212	5.36038577572179
ACBD3	7.14595810358272
ZNF83	6.06089742202345
PRDM2	4.79427544730278
GDPD5	5.14154152352541
PDCD4	5.12618045761693
CEP350	6.03955883733126
FOXP3	3.44517641859233
SMYD3	6.35846005564583
CST7	5.10367343828185
SELL	6.02009861008963
CIAO1	6.32667703517685
LGI2	4.15864543368101
WDR45	5.79718644469852
ANKRD6	6.18126692873988
LTBP4	4.93389538207851
PSCD3	3.64517762192551
PYY	3.19237183612974
KCNC1	3.16449620001194
SIRT6	3.74895596272851
CCL19	4.77127929060493
ARHGEF9	3.71121848961012
ABR	4.8594613262607
C10orf22	6.05478927566867
STK17A	5.1911586403226
FOXE1	3.40067152785946
GML	3.07249835667117
CNGA3	2.96064027883191
CD38	4.14196023935358
ZDHHC6	7.22327997185018
NEFH	5.95182939758045
PGBD5	3.36791473234376
CTDSP2	7.1330943811344
RMND5B	5.03623483052662
ZNF257	3.7983059651455
DUSP4	4.31961245169152
FLJ22167	4.91753515889951
EXOSC7	7.12830464450882
ROR2	4.02645708306251
FOXM1	5.22231777893508
ZBTB48	4.25903117744367
BUD31	7.02570969522468
MAOA	3.87104002704337
CCDC41	4.64310697642845
TNNT3	3.77348896956141
FBXO11	5.5666764466007
GYPC	6.44694747869711
PLIN	3.37101897203782
RFXAP	3.35437638022192
C6orf15	4.93559392849941
RNF4	8.30925581755126
F8A1	7.32372233998385
PPP1R3D	4.38283560717626
GRB2	7.97468363174597
TPM3	3.05302516850617
SYT13	3.58519465861944
EPB42	3.47902086629881
RP5-1077B9.4	5.20913725477653
EIF1	10.3636035541733
CETN3	6.93577357189152
FPGT	4.06415709169011
PRY	3.48123453679595
NTHL1	4.81023094476563
POLR2B	7.89263230492332
RPS28	11.8779169991037
GDF10	3.30181000547602
COQ9	6.93016269958459
P2RX3	2.94840038555961
GCC2	6.66904464294134
RARRES3	4.96365874215223
PLXNA1	6.04841270290295
WBP4	4.66239326531959
KIAA0100	5.87414838152662
PMF1	6.50429916881662
HS2ST1	5.22434825755763
CRELD2	6.90715226067922
C8G	3.38924848008238
CD82	6.13788468075809
PMM1	4.42386979330766
CBLL1	4.36550520502936
LIM2	3.31407632836529
VAX2	4.14620289184238
SETDB1	4.78459501054977
LRAP	4.43890680179734
GCLM	5.70402783772474
CPEB3	3.41516007470592
PPM1A	5.75210813489483
INTS1	4.13432854752509
MMP16	3.17626782237605
CAMTA1	3.72685259883794
SAMSN1	6.12010907219340
DRD3	2.73083661552384
GMPPA	5.18507095725189
C11orf73	6.1200894497609
AIPL1	3.78779985796918
PTP4A2	9.22834296767904
IL24	3.70827362530677
BDKRB1	3.86557498946667
HPCA	3.45421908152563
MLF1	5.55302467442481
SEC14L1	8.11075903816142
CHFR	6.12625026377806
EMILIN1	4.32405388455624
THADA	6.69648017024793
TAF12	4.82694012423735
NDUFS4	7.69997767230117
ID1	7.4756980600784
PIK3CB	3.72370718432189
COL18A1	7.10814634450162
PDZD3	3.21834121527005
TBC1D17	4.53630603649325
COX8A	9.1960306868541
CDCA4	6.13346616867445
C2orf44	4.12032838218872
C9orf16	7.15351878839235
ERBB2IP	7.87281397716878
EMX2	6.06823771179699
FUS	6.36607870795592
NIPSNAP3B	3.55339200013443
TF	3.19725344477775
CXorf56	4.91459453301393
CLCN4	3.47064137462880
PWP2	5.02449058025631
MMP15	4.04700589012575
MTMR14	6.06681940311359
NPR1	4.45279762136025
DNAL4	5.75437253242691
ELAC2	4.38212397154141
ASS1	10.6234370166390
IPP	4.61160312017225
TMEM59	9.27561387932384
POLR2J	8.18029815007687
SEC23IP	4.74470554636838
RGS4	4.88618245621820
UQCRC1	8.66329912726946
SNX6	6.85671626169582
DDX18	6.36386525335192
POLG	4.47928341936483
ADAM23	3.95527564690834
ZNHIT2	4.48827607376737
TFR2	3.56676864102486
NCDN	4.19103993116068
RAG1	3.36305901963571
POMT1	4.20230949007577
CYP1A1	3.36817325230767
SNAPC1	4.83278081010019
GNA11	5.47307919616865
CCDC52	2.86536288217399
CAPN1	6.76856052958314
DDHD2	5.37806408144574
UPF3A	5.95009200916482
LAGE3	5.86788019858286
GNRHR	3.181177740292
UNC13B	5.15970168215451
TTLL4	3.89780807363180
PPBP	3.44771133370616
HTR3A	4.52510424945296
SDC2	6.71887972450127
ANKRD49	6.58851209459584
BTF3	10.3832319075331
COX7A2	10.1972102427208
SARS	7.9946233609706
C13orf18	4.36954143718441
CACNB1	3.91494009201338
QKI	5.81777024274145
SETMAR	5.38886171016926
LAMB4	3.42437314583506
MAN2B1	6.91011329628909
EML3	5.56917359930374
ACADL	3.27557139837816
OFD1	7.67318515679262
CGA	3.3163186870741
EIF3EIP	10.3965376277937
PEX16	5.30247033335661
GNG12	7.52547767697498
HABP4	4.65837603181678
CNTN2	3.72026618055683
ASNSD1	6.63350414135155
FUT4	4.46370171984447
DBH	3.32721395188494
CD53	8.6131211697335
HIST1H2BJ	3.38911256427246
TFAP2B	3.25410275733647
ACF	3.54754060206158
TMEM11	5.69920705505841
CDH8	3.1608800772082
C3orf32	3.26778667733215
AGPS	4.42389786877574
C4orf18	3.49529060759159
PCCB	6.58657514031412
IPO13	4.55499043016001
PECI	5.89543105891704
UNG	6.95187082950621
C6orf105	3.47819674639700
GSTP1	9.61072017551762
SUV420H1	8.1111834389469
ARHGAP15	4.32570497645489
LTBR	6.75081726810555
TDRKH	3.2098116400197
PSG4	3.71155995926217
SLC9A3R1	7.11402219864695
NBPF3	9.15573127597186
SLC9A3	3.57814173695659
OSBP	6.31620473182728
PRR5	4.92291644253186
CHMP7	5.08629920284609
ADRA1A	3.16964001715353
ASAH1	8.0168256266209
FKBP4	6.86099780661473
ZNF350	4.65919163473601
DOM3Z	4.52404940712655
GIPR	3.61978787679373
AHI1	4.67444121523462
BST1	4.63585448585902
NCR2	3.62395313764532
NADSYN1	5.51733058241862
UBE2W	6.79526929237418
RGS14	3.61917565333615
KRT15	4.18191914125335
SCN11A	3.72556180709991
GFI1	3.71473372164398
FHL1	5.704248678662
SMC6	6.2395357458226
GATA1	3.69720504331703
OSGEP	4.57538170843656
ARMC6	4.85483205768976
HK3	3.97600150977232
PSMD5	5.85638097793769
RSU1	7.47982540082008
RPL4	11.5971860048867
MAD2L1	6.95320339588132
RBPMS	4.89974145585447
EIF4A3	8.83591036567856
E4F1	4.38164486445221
DLEC1	3.47799240242599
PRPF3	5.2529927871212
EMR1	3.74787991281694
CHMP2B	7.18907333158294
CAMSAP1	4.34856675583971
RPS21	9.45965624176143
XCR1	2.92326563693596
ARID5A	4.56221179096485
RBM6	6.43603235408346
UBE2N	7.67345530543043
KLF4	5.17778129422591
MGC4172	3.95035948383586
LMO4	6.88076309820947
KLKB1	3.17010048950939
HDAC3	6.4250970400047
HP	4.90437672619938
SCHIP1	5.92854710922242
BTK	4.46796779917164
KRCC1	7.86181067003768
PRND	2.89733411037053
C6orf27	3.55903556664274
PIGL	3.72416075677224
CLCA1	3.44533140528759
C1orf112	3.91423648015951
OLFML2A	4.38564586620429
HUS1	5.28923049607912
SFRS6	7.38056067689142
CXCR7	6.29788602704032
UIMC1	5.94323335352401
FXYD2	3.44720722973451
GOT2	7.38413013693009
ZNF667	4.26268056546869
TFEC	4.95315152035934
ATP7B	3.69070756803239
RAB38	4.7534462048112
POLD2	6.61555061529788
PPM1H	4.61270980941914
DCX	3.24410436497193
NFYC	5.05237849598094
ZNF228	4.62246599898211
KIN	6.02423997039102
PLSCR4	4.99738418163832
HIST1H4I	3.82600958243248
PPARGC1A	3.21723089375114
HIG2	6.29687588855158
KCNK10	3.91416830865204
EXOC1	7.44105299471194
OR6A2	3.79098696636501
ETFA	7.82320307497456
PDAP1	5.02482364474706
C19orf6	3.61268562794865
POLRMT	4.07132356268401
ZNF146	9.0725647579583
MIA2	3.28092832639109
LY6G6E	3.28491938718464
EIF4E2	7.6737098782663
NENF	4.79968675652948
HOXB5	4.76540589525375
ZNF324	4.21497256709041
CUGBP1	4.43007756679988
ENTPD7	4.07054796906945
TTC13	5.07287611633116
GJB5	3.25493878251081
PRSS22	4.87639965987549
CYP3A5	3.53820444672402
MBOAT5	4.71230637349159
CUL4B	4.75686351564747
CENPJ	3.51959630357888
KIAA0664	6.21080613241098
PITX1	4.02265938147098
PDGFRB	6.37974495238516
RDX	5.36640653122745
CELSR3	4.16989992997581
JUND	6.4114412921903
ITSN1	4.90577470762177
CHRNB1	3.54268829358008
EHBP1L1	4.63815979002960
C19orf2	9.22661871797195
FETUB	3.18372517521277
CAMK2B	3.16118002410545
DCTN1	5.50475317205224
TNKS2	6.51239989460571
MRTO4	6.90921740918338
C1QBP	6.03424282384857
TTC3	9.00136420911739
NDUFB8	7.80035261057097
CADPS2	4.67376421582404
EDG2	4.67890440486706
MYF5	3.0918361388267
SEMA3G	3.52758140367544
IL23A	3.89154788161075
GJA9	3.63607173644938
R3HDM2	6.97240893579626
C5	3.72962478848208
SLC2A10	6.22904145274359
TRIM45	4.29633176091532
TSP50	3.47442611077514
PAQR3	4.44203001441854
ANKRD26	3.37148048292078
TCP1	8.72743139579862
TMED7	6.98210709551037
CMA1	3.09172300974765
PTCRA	4.35572598774550
HCRTR1	3.47964805196881
FST	4.28226495115634
PAWR	4.17432653955916
LDLR	5.32892825184621
ASTN2	3.53177444219424
SCRN1	7.35700598642427
GPATCH8	6.1922408835952
KIF4A	5.21088280918453
TANC2	3.91549319726072
ZMYM5	3.78049321114429
PGM1	8.94781499893175
ZNF586	4.50554821238333
POLR3G	3.49986327908026
CPD	5.79466989489681
SNCAIP	4.28834257563997
DCT	3.44547564037494
HLA-DOA	3.59407533970623
TANK	6.2019889691141
RCAN1	4.85258056046724
UPK1B	6.55112584221321
DNAJB4	5.2803117345863
UGT1A8	2.88702050168291
LIMD2	3.44392075370854
HIST1H4L	3.48850556716519
PECR	3.83480481067413
HSPA2	5.88147892771332
SERP1	9.02781169691616
TACR2	3.75055682987103
NUP85	7.20824626768941
CD177	3.35235640184831
GPR135	3.20456457741196
PIGG	6.58465588040106
LGR5	3.41110310974348
JAK2	3.55630361894543
DPYSL4	3.37453010703945
TM9SF4	5.61161370052178
PTHR1	3.38995556095442
SIRPG	3.1062092389869
ZNF264	4.82060514856658
BICD1	5.92127972620102
RAB5A	7.54385229364865
FLJ13224	3.13770648027102
METTL5	8.81603794114292
HERC6	6.8513159434569
CASP1	5.72659320250783
USP9Y	2.91657717903115
LRP1B	2.75032292689636
XAF1	7.46105409710812
PLA2G4C	4.46081019809160
APOA2	3.1240847006349
SPAG6	3.23566543396132
KALRN	3.17737071904127
SECTM1	6.14174746708461
THOC7	9.00906111240328
IFNAR1	4.49448977070665
TCTA	5.30286368038696
NY-REN-7	3.21782608975503
TALDO1	10.0813462492565
B2M	11.8730727875597
LPPR4	5.1882880536869
SQLE	5.91820412881482
SEPHS1	6.68746047871756
EIF5A	6.21140457852769
FAM49A	4.8803532926537
YTHDC2	4.27753288343866
EHD2	4.86346621840147
NCF1	4.84320503056556
SPG7	6.0334695490069
ZNF614	3.61788610074654
HOXA5	7.54944392078623
NUP133	6.96233827395634
FGF12	3.70623230287277
SLMO2	7.01473682604948
INPP5B	4.3259275405078
PPID	5.95788891920339
SNTA1	4.10086682410205
IL20RA	4.19912818739476
UBE2J1	5.81149562334932
CACNG2	2.94412857232912
GCM1	3.39699653406634
ELF1	6.69946030176143
TLR5	4.60500593214154
TCFL5	6.4829155141043
C1orf107	5.25839451389058
C19orf22	6.97819207129511
SAFB2	6.0300090140795
MAP3K7IP1	3.80485714539328
NCK2	7.04518939805557
OXA1L	7.2633040207718
KIAA0652	5.87437374256632
KLRG1	3.49070559989969
FRAG1	6.19703637136278
ZSCAN12	2.99750607503402
PSMD12	7.40944778236549
E2F4	5.28425478833785
CLEC4M	3.38482932464734
KIAA0999	4.88658660951122
CLDN10	6.75450424843703
MGC13053	4.37500084041043
TAC1	2.85139620601821
GYPA	3.39590082175211
HPCAL4	3.22520567142629
TRAIP	4.11599883909576
MEX3D	4.39591415404301
KIAA0232	6.87018652867341
ERCC8	4.64664692736896
NFAT5	5.68926786735324
GPX4	9.9747284380216
CSPG4LYP1	3.25111728602611
KIAA0368	5.65601617291246
FBXO3	5.33000541121235
DVL1	6.97027224637177
CMKLR1	3.92683906502535
GPR157	3.63531127157310
TYMS	8.19559719039758
OR52A1	3.1474384772825
PEF1	6.17905834825037
ZNF750	3.88670465226439
ALG9	6.08766321747268
MCM5	4.91350312519105
SDK2	3.45874064579026
BAIAP3	3.60045627592149
RABGGTB	7.0491766820125
KCNK7	3.25965247643933
PTP4A3	6.25741474817203
ANKRD40	4.12396049970481
CALCOCO2	6.88580201699572
TMSL8	4.87315231829192
SNCA	4.40025549079127
ZNF551	3.99122711677364
HBQ1	3.27187560259429
ARHGAP26	4.05535493018605
GEMIN6	5.68835831936703
HRAS	6.10498211428043
KLRC4	2.81872931856174
BSDC1	5.55366854616252
DSC1	3.69921860094007
RNF43	5.47494022220229
NDUFAF1	5.66380053400359
MAP2K4	5.24521190575829
FOLR2	4.96595642214646
LYZL6	3.45883850055303
EPB41L3	4.44027191627885
TEKT2	3.56192441236186
CDKN2B	4.003988949382
WSB1	6.55169781933715
ZNF480	3.72862897887223
MAP3K6	4.37045168714688
PROS1	5.21586859215845
PSMB8	7.15563076789347
HN1	8.62827164444159
MAS1	3.19413883359971
APOL1	5.44325330020065
CSHL1	3.62768950320196
ZBTB7C	2.97793704237860
AHCTF1	5.75048741944005
SAE2	9.90964354217982
ITGA2	4.46171249349627
AP2S1	8.94915478903513
P15RS	5.71097391783989
MME	5.33297772742705
VAT1	7.01795662684255
MAST4	4.94003313786492
TUFM	8.07161833279955
KRT33B	3.52821013513325
THEG	3.98228521841271
KCTD2	5.00275751258141
WDR26	8.52105535345923
MFI2	3.45764865200274
KRT34	3.08583743854928
NR4A3	4.01801811315834
SGSM3	4.1259569921592
ARSA	4.37202769587656
TOMM22	4.97485654828829
SOCS3	3.81971387071940
UNKL	3.9398148456293
POP4	10.1122390421814
BHLHB3	9.16809761816537
MALL	6.06902963131111
SOX15	3.65627591477739
CCNA2	5.03840261936216
PARK2	3.19480944611047
GPR124	4.7161341115125
TMEM132A	5.30225541823109
CGRRF1	5.07157430932882
RUVBL2	8.23660169049087
MCAT	5.47635228117016
WNT10B	3.69025603724598
ISCA1	6.25655438763973
RPAP1	4.11480606440427
C12orf48	5.23122279236800
RAI16	5.22398150089475
RPL27	9.14239316909877
EPN1	3.84764311397452
MAGI1	3.10179297906634
GBX2	3.33826794850433
SLC35A1	7.04453870261834
GAL	4.29874236928697
SLC14A2	3.38373645596074
RDH11	7.46316400073948
ZNF518	3.91718393704175
PCYT1B	3.29260318508765
AUH	6.18966472395739
EIF3H	11.2008393517802
KIF1B	6.11581918423336
MBD2	4.68980703055811
AMOTL2	7.79236345670155
C6orf120	6.23411369546628
PIGT	7.83489361407825
PSRC1	3.88776009626328
PLA2G10	3.79658437795394
ALAS1	7.12844971202598
FOXO1	6.2569414550564
C17orf62	7.05895141903475
KIF5C	3.84061899311935
DUSP10	5.39977193964258
CRLF3	6.63991187729951
CLCNKB	3.2837034769666
PSMA5	8.5797605186378
FARS2	4.93195588094839
CCDC28A	5.96431433642705
AMPD3	4.92116520546508
PIAS1	6.83980130480677
ADCYAP1R1	3.30413222918869
TMEM134	6.68983709662464
CDH20	3.13728449503592
FBXO7	7.28633101420071
FLJ14213	4.23788797901268
ZNF3	5.42579470954674
LRRFIP1	6.79839061605349
TMEM49	9.62410735770213
CNOT2	7.7229792544795
CBX2	2.93790941558431
ZC3H14	6.54014920950263
ALDH5A1	4.64703093348459
HNT	5.26669891175629
SERPINA4	3.03638342006194
FLJ20920	6.99903571505382
CRTAP	5.51278373633258
DDX50	7.5663502354003
STYXL1	6.99020586868808
TK2	4.70017362321261
BLVRB	8.08879616284711
STMN1	7.03872461880182
GUCA2A	3.55077073617632
DPP6	2.9399258336532
GALNT10	5.30485985565341
STK39	5.20661913548089
MMP24	4.54228681856076
CKS2	9.0559463374763
RHO	3.74405488338972
BANF1	9.0684128931699
CR1	3.14717122444202
RPS6KA2	5.15687157532104
HMBS	5.79451869281688
C20orf112	4.05012199282382
SLC25A24	6.8734100353458
MRPL22	7.65652568122756
SLC25A15	4.95342846429941
GADD45B	5.7289889731309
TDP1	5.91727181882238
ZNF287	3.05155348492203
DAAM2	5.02119484857247
C11orf57	4.88625354479118
RFK	6.58524601492536
ZFYVE9	4.05464770318649
TCTN3	6.40039036092238
STCH	5.85405978029363
LOC283871	3.39130535126285
NDUFB3	7.59296109896555
DEFB4	3.4361712933719
FPR1	5.00534596661647
FMNL1	4.01333426069962
SEPT7	9.7437393016547
PTCD2	4.30399292868662
GNLY	3.68158040262733
GRAMD1C	4.0855210852098
ZNF165	4.67505757853947
TR2IT1	3.99616218052428
ARMCX3	6.40676593139538
NDE1	5.90675639703747
MAGEF1	6.53377326702491
ITGA10	3.72365188371305
ARHGDIB	8.41220944123125
FSHB	3.97868096164957
ANXA2	11.6536136370381
HLCS	4.54512132032413
MCF2L	4.26198025443720
AK1	5.08636497198023
FH	6.05918864354301
LGALS2	3.77455705255924
SYNPO2L	2.79703451633714
KIAA1045	3.47508066132531
C1orf183	4.59562149533452
MAGEA8	3.24009065083227
DGCR8	4.42436494389104
GSR	4.37953172819296
NEU2	3.41831614583724
HIST1H4B	3.48259823369934
CACNA1C	3.24470236841310
FAM20B	5.95936577927
HES2	3.23015401521963
PDCD6	8.64440598920653
INTS7	5.0083203871578
AMPH	4.5194618115884
UCKL1	6.38804974709031
ASB4	3.08029658307504
C10orf97	5.03279791006642
ALDH1L1	3.64135237244534
CCL23	3.29034233585383
OBSL1	4.79644238742739
SLC12A7	7.22753148440758
THAP4	5.04890006687783
RBM4B	5.16735903283765
OGFRL1	4.6597803644254
KIAA0831	4.90017122595615
C12orf11	9.67516464225927
PPP1R15A	4.90806693585011
KIAA0240	5.06825903650942
CD1B	3.29975916608530
FCGR2A	6.4870346811623
MDC1	5.09376877490822
MAN1A1	3.97990180923055
KRT9	3.44205128240749
HTR1A	3.27513756647834
OCEL1	5.96791171194181
ATP11B	5.56145006003769
NLGN4X	5.19846017935906
FBXO34	6.51403316664334
ALOX12	3.59019411754745
RB1CC1	7.56360302602093
PCDH12	4.55767765908225
RPE	4.47098747645227
EIF4E	5.82754690786861
CSDC2	4.01582438679829
ABHD5	5.01746871986814
TMBIM1	6.93362636788219
PET112L	4.3236637999574
P2RXL1	3.42569241091245
F2RL2	3.16227115079924
TRMT1	5.72820857785455
IMPG2	3.54132979482158
LRRC32	5.14685250613264
BGLAP	4.01171778919465
HTR4	3.37265041809887
MRAS	5.2434908599095
TRAF6	4.95557745754128
AXL	5.33096445990884
ATP2C2	3.52386329800789
LMNB1	5.67990914332246
TELO2	4.36496325751544
PNPLA3	3.79376829777163
CSNK1E	6.20902105733252
SRP14	9.70753049232912
KCNQ4	3.42944684147418
PIK3C2B	5.6251513130187
C15orf15	7.49559754636008
TUBB2B	3.79020111747535
USP15	5.6207976064667
C12orf41	7.34593266881001
CEND1	3.82876658485094
RNF31	3.9011500118616
TCEAL2	4.42583491002838
PTGER2	4.0286087481296
UBN1	6.07389573701024
SLC5A7	3.28290417462646
SLC31A1	5.88248306747699
ADAM29	3.25273962780507
ST7L	3.88773425635868
GFOD1	4.95013598344867
CTNNA1	9.14348769293633
HRBL	3.83231184351692
CBX4	3.18813061469805
NTRK2	3.48275331352266
FOXN3	5.07919650065882
MFGE8	6.30431427466929
PFKFB2	3.98206486862607
TAS2R4	3.26227424293184
SH3TC2	3.40143201958866
IL10	3.61438577836763
PXMP4	6.35231181061359
RNF167	6.10654489003129
PRMT5	6.69089625899608
TSKU	6.48235721149234
ATPIF1	8.0170829663038
ETV3	3.37941750214812
PAK7	3.07455488681632
PDLIM1	9.63807934061505
CEP63	4.77326368612651
WDFY3	4.40906639063032
RNF126	4.93893757846659
DPM1	9.25831744545756
CLIC4	7.09722184481454
ACR	3.81429583049465
KLK7	8.90401346283029
ALOX5AP	8.73657978549802
LRP1	5.5552733412287
TNK1	4.35735118202049
TAS2R9	2.98029597597372
ZNF16	6.03739027269589
POLR1B	5.28496498153335
SLC8A2	3.7867740364455
OLFM4	2.97103486704517
TACC1	5.50305195540465
SAMHD1	6.05519156373077
ATP13A2	4.73129489336159
KRT4	3.76826248167446
PAX6	3.29602796273559
SCG2	5.98121162081295
SLC17A6	3.37423504112989
TUBB4	3.8218403380025
PADI4	3.20292387197704
FMO3	3.56295728724762
NLK	3.92870920143392
POU4F3	3.23906747883027
MDM2	3.28570882693575
CAPNS1	9.5944500172111
SDF4	7.90718848466553
ITGBL1	3.54794755838507
TAP2	4.22957239214697
OR2C1	3.16956922101802
KLHDC3	6.09484105769266
EFHD2	5.70214488378214
GALR3	3.48730547212432
NBEA	3.28586570379518
ABCA6	3.31745498449219
ABBA-1	4.00377832244401
GNAI1	4.27460707127875
CLDN3	6.21654546338957
AKT2	3.66211832001916
EGFR	4.39534493856614
VPS4B	7.26968815316105
RBM16	7.60306179897822
GALNT6	5.22272578347182
ZDHHC3	5.81206975476626
SLC25A4	6.08092159638481
CYB5B	5.0221214069956
NDRG1	7.93898619995302
SESN1	4.39857879115414
GBE1	7.34332995865211
MRPL46	5.54596251697144
CLASP1	5.28959440384993
FARP2	4.02871951789714
ACOT11	3.95519688017471
LDHAL6B	2.83491569355498
MAPKAPK3	6.34858958231514
NCAM2	3.49526400966358
AFAP1	4.34294979792409
PRKD2	6.48652596715913
OR2H2	3.35231194533239
ZFP36L1	7.17556904216904
DZIP1	4.6103547697565
GPR161	4.20494316646095
RNF146	4.95256512620221
NKX3-1	3.84359063908765
CCNB2	7.9760120017794
ZNF10	4.26490084358977
WDR74	5.31084628215999
FAM134A	6.43687608019546
PCNP	7.69924910704519
PURA	5.26664458771888
DNPEP	6.54772285833195
ERBB2	4.98492887955768
CREB1	5.48235745770513
NEO1	5.65574011864068
DDX3Y	3.33217917830461
RPS3A	12.3279774389107
MXRA7	10.2559998755097
LGALS3	10.6625645091111
GLT8D1	7.74726838428606
TMPRSS3	5.89617042144791
UPB1	3.38307801613042
LAT	3.75656253217795
CLDN14	3.71928018420434
DHX38	4.90862066641925
KCNA3	3.42784069457976
BTBD1	7.47267621495496
TARS2	4.45786466269719
SKIV2L2	7.63924762669798
ABCF1	8.1698363321064
CDT1	3.44130646286187
ZHX2	7.13089918069336
FCF1	4.88173637513838
LRRC49	4.97268974453687
GUCY1B2	3.56234317159798
CD28	3.3096038858759
SMARCA4	6.42060084544179
SEPT2	8.51868208692148
SOHLH2	3.09682692788731
MCOLN3	3.94390776992102
LRP8	4.86334313913024
TAGLN3	4.09110718024338
MASP2	3.45672839719348
GPATCH3	4.04001056013327
TTRAP	8.51791707444484
AGL	6.16522091484821
NFE2L3	5.5637460317974
PSD4	3.98184596554382
PALMD	4.37268256330482
CCNB1IP1	7.16923660087844
TMEM43	7.64666692105626
OBFC1	6.13036286031695
STAT5B	4.23589006243141
C14orf79	4.55426914807855
ENPEP	4.10572215848434
SSB	7.81677704014169
SCT	3.16616982662541
TIMM23	6.31635418402143
SKI	4.03864492100511
SLC22A13	3.09327521838450
AKAP3	3.46306918373185
OAS2	6.0654905871989
KIAA0423	4.91518744245009
SEC61G	9.77663744238571
CAPN11	3.18211303458836
TMEM50B	7.5765150244814
DEGS1	7.27582129340182
ARHGEF4	3.75310450769936
DBNDD1	3.83610594239268
TBL1XR1	4.77706323688529
FAIM	5.89101593640768
SP140	3.27441711453234
G6PD	4.69508233992626
NUDC	6.89918329175703
GABRP	3.05673163751426
SCARA3	4.48774498512682
TACSTD2	6.06397431828688
EIF3J	6.64432071579386
PPP2R2A	6.89105052761662
CPA3	4.19866175317428
PVALB	3.14960355771668
BCAT2	6.4576301174047
MFN1	5.75167388857667
