Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C01
C20orf32	4.10159503674952
USP52	6.18947697070086
HIGD1B	3.94339747086524
BAZ1B	6.73097163766422
USP6NL	5.90743175789825
SLCO2B1	3.50589003832665
ABCD4	5.13814850211302
DIMT1L	5.68697962134548
SLC25A46	6.61914105478748
LARP7	6.54494557213214
TEK	3.53624093025866
CD160	3.92365119448458
TERF2IP	6.99537063275463
PHF20	5.54940079290793
COL1A1	6.48973356998024
KIAA0090	5.62068575987036
GTPBP1	4.2554006303702
GRK5	4.02260317193124
AP1S2	5.10187615481857
RAB33B	4.04016093571406
CA11	4.18337868895021
ALDOC	5.66479740085752
NUDT1	4.57782329329975
ZNF212	6.53337797762275
ACBD3	7.11300097757143
ZNF83	5.03560692949005
PRDM2	4.74434729712733
GDPD5	4.28590999866892
PDCD4	7.27665249728866
CEP350	6.15332441562771
FOXP3	3.25061199884772
SMYD3	6.52252502162964
CST7	3.42147149158518
SELL	3.6152231455715
CIAO1	6.14599758335561
LGI2	3.26387621591105
WDR45	6.10657028833618
ANKRD6	5.72071530496492
LTBP4	5.77692282491152
PSCD3	3.47200011358992
PYY	3.11570220610057
KCNC1	3.22953674801024
SIRT6	3.93564383168551
CCL19	3.90953816517956
ARHGEF9	4.13403268208526
ABR	4.51647023512183
C10orf22	6.72826391170527
STK17A	4.97918966464875
FOXE1	3.69787760173238
GML	3.07937605363293
CNGA3	3.04748890350547
CD38	3.71394934952282
ZDHHC6	7.8451810592503
NEFH	4.68600203200882
PGBD5	3.49989295445129
CTDSP2	7.92754994097776
RMND5B	5.33212794790768
ZNF257	4.17895762925322
DUSP4	4.60526529876006
FLJ22167	6.05776537196295
EXOSC7	5.80805103813529
ROR2	4.11217969295189
FOXM1	4.61032626782079
ZBTB48	4.63564207324125
BUD31	7.31002498069199
MAOA	6.0730793460802
CCDC41	5.29550551559153
TNNT3	4.36300914160219
FBXO11	5.8644001253947
GYPC	4.78623651934227
PLIN	3.20133230668164
RFXAP	3.75761422473105
C6orf15	3.66697777441024
RNF4	7.60307765048672
F8A1	7.54414647893936
PPP1R3D	4.43146891113944
GRB2	5.3190982016294
TPM3	3.11251109453161
SYT13	4.00209717926321
EPB42	3.84871519479336
RP5-1077B9.4	5.50264755016758
EIF1	10.0508697934118
CETN3	7.38735632630578
FPGT	5.9107305541991
PRY	3.50215609136012
NTHL1	5.06270940516969
POLR2B	7.91522054697877
RPS28	11.9983643780797
GDF10	3.92347039787173
COQ9	6.59130490309704
P2RX3	3.15790630845708
GCC2	6.79666536768565
RARRES3	4.8515728251224
PLXNA1	6.0902016030081
WBP4	5.4879900140609
KIAA0100	5.98475725302272
PMF1	7.44320067989694
HS2ST1	5.32194584338776
CRELD2	6.76675605472144
C8G	3.10497443846955
CD82	5.07935456705609
PMM1	4.88995535513415
CBLL1	4.75193269551011
LIM2	3.35153454321407
VAX2	4.58994356729265
SETDB1	6.83618483997531
LRAP	3.18972986636558
GCLM	6.05201341254248
CPEB3	3.25371665843114
PPM1A	6.47513522473303
INTS1	4.35925331053299
MMP16	3.41668337995382
CAMTA1	4.74952565444551
SAMSN1	3.87113950942118
DRD3	2.8238640924655
GMPPA	5.39857148498716
C11orf73	5.82041398419796
AIPL1	4.02125094354041
PTP4A2	8.07432213596519
IL24	3.30302720645151
BDKRB1	3.10552699249531
HPCA	3.65078859705225
MLF1	7.47532488147791
SEC14L1	5.59366512201599
CHFR	4.46334725437305
EMILIN1	3.66892522510996
THADA	6.17947254386717
TAF12	4.72058871258392
NDUFS4	7.48173440488295
ID1	4.42390466321330
PIK3CB	4.22217963853751
COL18A1	8.23158492995265
PDZD3	3.04819748537814
TBC1D17	4.2468452462115
COX8A	9.18178071669941
CDCA4	6.34671863950846
C2orf44	5.05458262485849
C9orf16	6.50546365186961
ERBB2IP	7.95368617514171
EMX2	9.00721140928389
FUS	5.71606302499088
NIPSNAP3B	3.43296287240387
TF	4.00761811638284
CXorf56	5.15690643832304
CLCN4	3.57577361828523
PWP2	4.71744643656141
MMP15	4.36167396261581
MTMR14	5.32697211730309
NPR1	4.49676346474557
DNAL4	6.05866544314235
ELAC2	4.47168699636666
ASS1	9.4911263362911
IPP	6.29052050507601
TMEM59	9.34791814393155
POLR2J	8.32673805850335
SEC23IP	5.99897634014589
RGS4	4.24732287679295
UQCRC1	8.32504256980004
SNX6	7.41624680425905
DDX18	6.50682110922985
POLG	4.04520356571366
ADAM23	4.43063145836103
ZNHIT2	4.4334826746855
TFR2	3.28028850990612
NCDN	4.05151448720126
RAG1	3.711561849672
POMT1	4.45152895579048
CYP1A1	3.06230492571386
SNAPC1	6.97805159706158
GNA11	5.06169074336467
CCDC52	3.11556807431631
CAPN1	5.66997001232269
DDHD2	7.23477197788436
UPF3A	6.59009666746636
LAGE3	6.30828764059107
GNRHR	3.19657181153286
UNC13B	4.3617525288981
TTLL4	7.46991502304464
PPBP	2.94482481722351
HTR3A	3.12439097514753
SDC2	5.09593941761233
ANKRD49	7.17123819817887
BTF3	10.2914668096054
COX7A2	10.8249865062630
SARS	7.7054683951582
C13orf18	3.93917636419869
CACNB1	3.79672952258324
QKI	5.48925227136329
SETMAR	5.87457796319329
LAMB4	3.9645092997308
MAN2B1	7.00128894995007
EML3	4.7943542859505
ACADL	3.29054300317632
OFD1	7.34727126814312
CGA	3.38775638204209
EIF3EIP	10.6982726975850
PEX16	5.09765908597491
GNG12	5.57631099408866
HABP4	4.51990159345370
CNTN2	3.39448140456591
ASNSD1	8.62662811306092
FUT4	4.01387926864274
DBH	3.61649612191745
CD53	3.8157677161035
HIST1H2BJ	3.85755052357157
TFAP2B	3.48052151245824
ACF	3.84483015665356
TMEM11	5.60921673325562
CDH8	3.69140254479907
C3orf32	3.68110744931965
AGPS	4.78750466274097
C4orf18	3.35154761792101
PCCB	6.77228104311
IPO13	4.64471557184836
PECI	7.21780479473028
UNG	7.28442071963651
C6orf105	3.40284526850191
GSTP1	8.57456708168953
SUV420H1	7.63635965650784
ARHGAP15	3.49367248817296
LTBR	5.75633632065412
TDRKH	4.37845283044806
PSG4	3.3544658373392
SLC9A3R1	6.31647903794019
NBPF3	9.69123873769812
SLC9A3	3.74302983799556
OSBP	5.5202153329396
PRR5	3.94563466938039
CHMP7	5.57250826165523
ADRA1A	3.23734156322926
ASAH1	6.33998452526408
FKBP4	6.51295416596596
ZNF350	4.22876482911042
DOM3Z	6.03017559384405
GIPR	3.63812597530023
AHI1	5.49029992223519
BST1	3.87408035347996
NCR2	3.58519454398279
NADSYN1	4.14410911623908
UBE2W	6.18522888173265
RGS14	4.16031246857053
KRT15	3.60008190718359
SCN11A	3.62951937944837
GFI1	3.49285791994636
FHL1	4.75228518654304
SMC6	5.32047583061079
GATA1	3.71419226430285
OSGEP	5.33255508545841
ARMC6	4.53926118338498
HK3	3.33374717772242
PSMD5	6.31687673060698
RSU1	5.66298927112397
RPL4	11.6859533917175
MAD2L1	6.63030656873567
RBPMS	4.78436676170584
EIF4A3	8.2580741352556
E4F1	5.0725029361684
DLEC1	3.75013183028092
PRPF3	6.67107463932704
EMR1	3.11465231159175
CHMP2B	5.9190052282601
CAMSAP1	4.42869062909772
RPS21	10.0987352277286
XCR1	3.35338040846597
ARID5A	4.36480540155429
RBM6	5.14147198560163
UBE2N	8.05898658421143
KLF4	4.8467677198987
MGC4172	3.59084068574458
LMO4	6.31039852140963
KLKB1	3.47298502859593
HDAC3	6.77941408514409
HP	3.57857032671937
SCHIP1	5.4846331300713
BTK	3.60265571453386
KRCC1	9.20402704012983
PRND	3.25163409726931
C6orf27	3.77934073858564
PIGL	3.82002349389803
CLCA1	3.84662819283708
C1orf112	4.69428614469641
OLFML2A	4.85452468012588
HUS1	4.53388552515048
SFRS6	8.17958461596794
CXCR7	10.5527083758934
UIMC1	5.61113210345308
FXYD2	3.65299296363944
GOT2	6.96600871969774
ZNF667	4.40616931572576
TFEC	3.01928784804204
ATP7B	6.29912177770282
RAB38	5.89503973392158
POLD2	7.35276843508599
PPM1H	3.37735445691202
DCX	3.32834184059799
NFYC	5.92282273520875
ZNF228	4.02589450917656
KIN	6.06249515717269
PLSCR4	4.66434701867528
HIST1H4I	3.95711984736646
PPARGC1A	3.19392550084993
HIG2	9.10874106886587
KCNK10	4.38023367604212
EXOC1	7.39631341212992
OR6A2	4.09827180434771
ETFA	7.01165398658566
PDAP1	4.86865952587632
C19orf6	3.55490146031062
POLRMT	4.00985680156292
ZNF146	7.34463196838096
MIA2	3.10959236781345
LY6G6E	3.4898373056083
EIF4E2	8.26395728479824
NENF	5.7080427665188
HOXB5	3.96806205648205
ZNF324	4.21156083490094
CUGBP1	4.46120813707511
ENTPD7	4.43244237300946
TTC13	5.73078158752758
GJB5	3.38924782351504
PRSS22	4.10017257961269
CYP3A5	3.4316256323754
MBOAT5	4.22986293968884
CUL4B	5.71029062012092
CENPJ	4.13115548838222
KIAA0664	4.69761050355997
PITX1	4.03379769125757
PDGFRB	5.03208744107287
RDX	5.83623396815824
CELSR3	3.78052214632895
JUND	7.03157518188833
ITSN1	4.49545421066657
CHRNB1	3.60539790369334
EHBP1L1	3.58310193974136
C19orf2	6.14188090156842
FETUB	3.38896625990299
CAMK2B	3.65440287120184
DCTN1	5.28440349191295
TNKS2	7.22908136434814
MRTO4	6.78772574105284
C1QBP	5.96867074776092
TTC3	8.05226388863966
NDUFB8	8.80660016306634
CADPS2	3.74461101416298
EDG2	3.79089064733285
MYF5	3.13607492288498
SEMA3G	3.83428219652919
IL23A	3.51698737040889
GJA9	3.75389297233335
R3HDM2	7.13359849000176
C5	3.80689737565925
SLC2A10	7.17716462708263
TRIM45	5.58722172942952
TSP50	4.90143352844669
PAQR3	4.82384271763239
ANKRD26	3.35284573713673
TCP1	8.12461436778363
TMED7	6.39559048440718
CMA1	3.16295013232138
PTCRA	4.02088162570270
HCRTR1	3.56861535201063
FST	4.41210203872353
PAWR	3.91583762953222
LDLR	3.83393509696024
ASTN2	3.81463497533153
SCRN1	7.21971964612434
GPATCH8	5.55699314058912
KIF4A	5.32472512173453
TANC2	3.40994014012937
ZMYM5	3.59005885094932
PGM1	8.14053008707138
ZNF586	3.92621608232279
POLR3G	3.62961953848486
CPD	6.04658282931604
SNCAIP	5.26117355784631
DCT	3.36461400140645
HLA-DOA	3.28939867059105
TANK	7.41311835884838
RCAN1	3.98986254969065
UPK1B	3.28437369593825
DNAJB4	4.55719945361665
UGT1A8	2.90720563342537
LIMD2	3.67191451028199
HIST1H4L	3.59952868463833
PECR	5.50529681809772
HSPA2	6.00253520320853
SERP1	9.5276294836933
TACR2	3.34870046792396
NUP85	5.92600365475425
CD177	3.53268218581769
GPR135	3.51194575898389
PIGG	6.77856085012506
LGR5	4.30144930591727
JAK2	3.48954922793987
DPYSL4	3.22498040313081
TM9SF4	5.29256358853553
PTHR1	3.60543984184710
SIRPG	3.34522750115089
ZNF264	5.3574483750571
BICD1	5.63974167635716
RAB5A	6.69781334999993
FLJ13224	3.58495550674307
METTL5	9.24361767815534
HERC6	3.82013162227237
CASP1	3.81373990256014
USP9Y	2.94383079401236
LRP1B	2.89906958567711
XAF1	3.91346066791376
PLA2G4C	3.64048954981314
APOA2	3.27384624068690
SPAG6	5.28508877068671
KALRN	4.12400390022864
SECTM1	4.87185806114735
THOC7	7.84558269726682
IFNAR1	4.25197858341425
TCTA	4.8291470687801
NY-REN-7	3.51962797515858
TALDO1	8.54897191178119
B2M	9.97458062454264
LPPR4	3.28808230449932
SQLE	5.35389429248303
SEPHS1	8.37087308208456
EIF5A	5.72191388578944
FAM49A	4.19676464603014
YTHDC2	3.8398774062657
EHD2	4.00172773464798
NCF1	3.23074185269270
SPG7	6.1095836006711
ZNF614	3.82080855547461
HOXA5	3.15670974442642
NUP133	8.46433958816774
FGF12	3.90754783236446
SLMO2	7.83369667086205
INPP5B	4.48262506616297
PPID	6.79160558083922
SNTA1	4.31603246965842
IL20RA	3.65333624783935
UBE2J1	6.07155434285098
CACNG2	3.2326488423685
GCM1	3.22833562731388
ELF1	5.9081870831072
TLR5	4.78010147776659
TCFL5	6.74579155511437
C1orf107	6.63544468632569
C19orf22	6.28921698497471
SAFB2	5.98480843897148
MAP3K7IP1	4.00561375640567
NCK2	7.69083318717933
OXA1L	7.28676840170663
KIAA0652	5.77816137115152
KLRG1	3.47170336695062
FRAG1	6.08509393056032
ZSCAN12	3.69631566503127
PSMD12	6.5264348828426
E2F4	5.1994376618571
CLEC4M	3.54643398057398
KIAA0999	4.59589290932691
CLDN10	3.42721679243641
MGC13053	3.91737098675522
TAC1	2.61423096494592
GYPA	3.4542465725579
HPCAL4	3.66136820276807
TRAIP	3.67588027870128
MEX3D	5.32579801295434
KIAA0232	6.91953995676743
ERCC8	4.60625292974368
NFAT5	4.40961299923198
GPX4	8.17377776721344
CSPG4LYP1	3.43166312053018
KIAA0368	5.15790137557398
FBXO3	5.24593026388228
DVL1	6.52953814657638
CMKLR1	3.35061443332627
GPR157	3.72356523141518
TYMS	6.6155269304031
OR52A1	3.1515940091129
PEF1	6.28186283473905
ZNF750	3.18235782749765
ALG9	5.57646750839195
MCM5	5.21494604373463
SDK2	3.41421320897109
BAIAP3	4.0076939014564
RABGGTB	7.57195303886639
KCNK7	3.30228289456477
PTP4A3	7.27767958589096
ANKRD40	4.03562119156334
CALCOCO2	6.30533508654458
TMSL8	6.81184159917677
SNCA	3.96416483496216
ZNF551	4.19982553463656
HBQ1	3.33182312358739
ARHGAP26	4.34701032724413
GEMIN6	6.03115733307574
HRAS	5.1116764788642
KLRC4	2.88138697106952
BSDC1	6.05410728189178
DSC1	4.13971621213469
RNF43	5.18696400455211
NDUFAF1	5.02400504752789
MAP2K4	5.30267922081603
FOLR2	4.11744906590471
LYZL6	3.42302432478754
EPB41L3	3.12050225581343
TEKT2	5.997521924726
CDKN2B	3.51824433473575
WSB1	6.9361137361277
ZNF480	3.80731551292335
MAP3K6	3.88034077339616
PROS1	4.93988468480834
PSMB8	4.68808368855666
HN1	5.79247486962194
MAS1	3.47439206948853
APOL1	3.70224551663133
CSHL1	3.6011216183651
ZBTB7C	3.27708104832206
AHCTF1	5.39585062849307
SAE2	8.60378037662766
ITGA2	3.50418616102615
AP2S1	7.86476953355595
P15RS	7.10951553395352
MME	3.14158112434283
VAT1	6.57377429558006
MAST4	4.39502192592105
TUFM	8.78808423633847
KRT33B	3.36940698025383
THEG	3.81623906278918
KCTD2	5.00022751510642
WDR26	8.8257163786501
MFI2	3.57126160349183
KRT34	3.0090226580707
NR4A3	3.44739416098689
SGSM3	4.34524076852221
ARSA	3.89727935545793
TOMM22	5.58964154670368
SOCS3	3.6839318197972
UNKL	4.31529608295428
POP4	6.72032014967642
BHLHB3	7.93089737968764
MALL	3.45404646604190
SOX15	3.69006704932494
CCNA2	4.32941875335396
PARK2	3.59167117087473
GPR124	4.0057646767968
TMEM132A	5.13590604652164
CGRRF1	6.49276845680005
RUVBL2	7.28324367784668
MCAT	5.25995570077101
WNT10B	3.7375272145709
ISCA1	6.70031609700718
RPAP1	4.07231123906757
C12orf48	4.65582559304649
RAI16	5.17781535151131
RPL27	9.7066800209703
EPN1	3.48302023332021
MAGI1	3.26397418551182
GBX2	3.72830823954424
SLC35A1	7.35129149384085
GAL	4.99633202467847
SLC14A2	3.94899230531021
RDH11	7.34970696260646
ZNF518	4.73761189776597
PCYT1B	3.53473507749065
AUH	5.9414480537394
EIF3H	9.75820257348345
KIF1B	7.4401374277596
MBD2	4.40932243280986
AMOTL2	8.64689177602892
C6orf120	6.3053318854542
PIGT	8.58110700595889
PSRC1	6.15334142622312
PLA2G10	3.56850854738366
ALAS1	5.80818639051103
FOXO1	5.56737948342749
C17orf62	5.88579308179652
KIF5C	6.26346220657146
DUSP10	4.00564356486236
CRLF3	7.11412310513099
CLCNKB	3.29964026232345
PSMA5	8.45076661660871
FARS2	5.31016702910829
CCDC28A	6.43038797646771
AMPD3	4.55164208677042
PIAS1	6.46760343576366
ADCYAP1R1	3.16406018322779
TMEM134	7.10053017007944
CDH20	2.98197092025796
FBXO7	7.40593529924683
FLJ14213	5.19019165979142
ZNF3	6.46597187464535
LRRFIP1	6.8032363047424
TMEM49	7.52119736653151
CNOT2	7.5835020877108
CBX2	2.97984146719198
ZC3H14	6.6432718257394
ALDH5A1	5.88520211889961
HNT	3.49375639909994
SERPINA4	3.14427314476949
FLJ20920	4.8592034753241
CRTAP	5.38348426972321
DDX50	8.09527193724925
STYXL1	7.34386640595574
TK2	3.82402381073919
BLVRB	4.96322224883131
STMN1	7.68619347709339
GUCA2A	3.64239681888669
DPP6	3.74574017152127
GALNT10	3.71900678036981
STK39	5.21666031640259
MMP24	4.18320586902658
CKS2	9.54507523417042
RHO	3.64962315509521
BANF1	9.45460905370524
CR1	3.09033197525851
RPS6KA2	5.50281893861665
HMBS	5.59305527739281
C20orf112	3.81221021561671
SLC25A24	7.48741993258517
MRPL22	6.63082568077301
SLC25A15	5.20798557932418
GADD45B	4.6121495950189
TDP1	5.8584990798886
ZNF287	3.91132935122382
DAAM2	4.99868261353578
C11orf57	6.05011468395458
RFK	6.23945169041493
ZFYVE9	4.34890303838062
TCTN3	7.89961544064846
STCH	6.23890513799285
LOC283871	3.70229435063136
NDUFB3	8.55096467599184
DEFB4	3.69548117552415
FPR1	3.48143140054516
FMNL1	3.29692362644879
SEPT7	9.88901435516157
PTCD2	4.62055175623064
GNLY	3.51186543228334
GRAMD1C	4.42131841513836
ZNF165	4.57233408350775
TR2IT1	4.45912051538545
ARMCX3	7.6992064195026
NDE1	5.12182579278009
MAGEF1	7.7571745100394
ITGA10	4.24635991825180
ARHGDIB	6.06686537804664
FSHB	4.01037170674064
ANXA2	11.1257933897165
HLCS	3.86124028417527
MCF2L	5.27590837001402
AK1	4.84811505379822
FH	5.71861763642804
LGALS2	3.75084445400238
SYNPO2L	2.82694613516694
KIAA1045	3.54713364861242
C1orf183	4.92400111754058
MAGEA8	2.88570326135538
DGCR8	4.81136626528267
GSR	4.59049168227159
NEU2	3.43051508220524
HIST1H4B	3.67126332353268
CACNA1C	3.1079125672997
FAM20B	5.9448414350596
HES2	3.29045947721235
PDCD6	8.78117528630397
INTS7	5.03032935566504
AMPH	3.58546815574508
UCKL1	6.82157820416152
ASB4	3.15700207586131
C10orf97	5.04938028606843
ALDH1L1	4.06422272653243
CCL23	3.41104477657143
OBSL1	6.34091089430648
SLC12A7	6.95354959945731
THAP4	5.39565768189567
RBM4B	6.1660081157099
OGFRL1	4.1972832954433
KIAA0831	5.73816299068569
C12orf11	7.10161731663386
PPP1R15A	5.40817681869928
KIAA0240	5.99614873008202
CD1B	3.72195986892404
FCGR2A	3.22206404451834
MDC1	4.91914484061889
MAN1A1	3.11638917802151
KRT9	3.43233544670240
HTR1A	3.16000156626613
OCEL1	4.85999034517978
ATP11B	5.22015200903140
NLGN4X	4.20291684938594
FBXO34	6.45042267733905
ALOX12	3.26799336294066
RB1CC1	8.335583081659
PCDH12	4.80316652486888
RPE	5.1998539845191
EIF4E	5.94784326197362
CSDC2	3.99152063510108
ABHD5	4.93714362817706
TMBIM1	7.08582625715998
PET112L	4.29245771156538
P2RXL1	3.42201765719956
F2RL2	3.87126267752991
TRMT1	4.93209514707149
IMPG2	4.38305295942095
LRRC32	5.29615626889453
BGLAP	5.44965509384922
HTR4	3.55215451060686
MRAS	3.89562455542638
TRAF6	4.43150691345837
AXL	4.73146923487627
ATP2C2	3.35546576517298
LMNB1	4.68824262430248
TELO2	4.216876824988
PNPLA3	3.85577441978019
CSNK1E	6.53318867085629
SRP14	10.0318652320859
KCNQ4	3.40994984836173
PIK3C2B	5.15590988825757
C15orf15	8.83712549846607
TUBB2B	9.36734462540677
USP15	5.68064668017899
C12orf41	8.2411602432094
CEND1	3.40636423558331
RNF31	4.78558616605067
TCEAL2	7.73622353899684
PTGER2	3.99535450060446
UBN1	6.14717075853097
SLC5A7	3.03098564846843
SLC31A1	4.76443296909695
ADAM29	3.4246755599633
ST7L	4.778340067438
GFOD1	4.61145858933061
CTNNA1	8.32064673682657
HRBL	3.70076999285861
CBX4	3.72097868170709
NTRK2	3.52167231966141
FOXN3	4.69977798883512
MFGE8	6.27297043335062
PFKFB2	3.66785326718224
TAS2R4	3.66602436126626
SH3TC2	3.24685539170853
IL10	3.26686873265944
PXMP4	5.1431367008867
RNF167	5.9427934985396
PRMT5	7.08679741845543
TSKU	4.77095015705333
ATPIF1	7.4494646769805
ETV3	3.60902189905617
PAK7	3.24554907959885
PDLIM1	9.62033651899287
CEP63	4.51311312708727
WDFY3	4.75895980192256
RNF126	4.41593578591911
DPM1	9.02858918972255
CLIC4	5.17948454116127
ACR	3.65651728000084
KLK7	6.3331886606991
ALOX5AP	3.78938170458095
LRP1	5.23403180944951
TNK1	4.54553485115512
TAS2R9	3.15068859892602
ZNF16	5.9860758632896
POLR1B	5.21017339348506
SLC8A2	3.84128609552047
OLFM4	3.00361827343715
TACC1	4.25391484089211
SAMHD1	4.86243039900242
ATP13A2	5.22654096213822
KRT4	4.03053799418615
PAX6	3.87933168169287
SCG2	4.80090108451781
SLC17A6	3.27577171562535
TUBB4	3.97434771538327
PADI4	3.11650102397785
FMO3	3.108841707452
NLK	4.29015120486306
POU4F3	3.28711841358592
MDM2	3.73720855079668
CAPNS1	8.1431946344736
SDF4	6.62943677913996
ITGBL1	3.46901610522950
TAP2	3.63507020799329
OR2C1	3.57191266120866
KLHDC3	7.5617252989257
EFHD2	5.27099959548329
GALR3	3.63037100965821
NBEA	4.65190362474776
ABCA6	3.27645642007380
ABBA-1	3.756132781414
GNAI1	4.0148927527238
CLDN3	7.69519685048403
AKT2	3.43843438572343
EGFR	4.3417306828918
VPS4B	6.47104318748849
RBM16	7.50892887149476
GALNT6	6.56655625988431
ZDHHC3	4.98240691437744
SLC25A4	6.42923700672786
CYB5B	4.11275096714182
NDRG1	7.66473187578941
SESN1	4.99902865903329
GBE1	6.71908346821729
MRPL46	5.19941534476798
CLASP1	5.33786576819659
FARP2	5.42908040899702
ACOT11	3.86271084529624
LDHAL6B	2.89923963427165
MAPKAPK3	4.68744905193637
NCAM2	3.27342056939297
AFAP1	4.10001051975491
PRKD2	5.9103145334478
OR2H2	3.46567799509765
ZFP36L1	7.07615470618929
DZIP1	4.80702664353767
GPR161	4.21920264880359
RNF146	4.25014340943860
NKX3-1	3.88982486239614
CCNB2	6.68073026250418
ZNF10	4.60149095678625
WDR74	5.55177349484965
FAM134A	9.58028905000737
PCNP	9.18176434139393
PURA	5.04613399285008
DNPEP	7.64432610742341
ERBB2	5.6015731324946
CREB1	6.34838345560271
NEO1	6.5283495377971
DDX3Y	3.3238826945105
RPS3A	12.7788178860350
MXRA7	9.1398226740361
LGALS3	8.80930967870913
GLT8D1	7.48560098594522
TMPRSS3	8.20596890157937
UPB1	3.53190981345297
LAT	3.95850678444273
CLDN14	3.66087889443634
DHX38	4.43016104701776
KCNA3	3.27318036251292
BTBD1	7.46773028943961
TARS2	5.74671419958349
SKIV2L2	6.85201327786597
ABCF1	7.63761257919583
CDT1	3.12515803284902
ZHX2	6.62467867632999
FCF1	5.15301246760245
LRRC49	6.17758362446331
GUCY1B2	3.70642761695305
CD28	3.50938383680300
SMARCA4	6.04722544657792
SEPT2	9.71566366092336
SOHLH2	3.54588241291409
MCOLN3	3.60756759148805
LRP8	4.47487760793154
TAGLN3	3.86169161374985
MASP2	3.61591930865978
GPATCH3	4.3586265211059
TTRAP	8.51059722168981
AGL	6.12317243478272
NFE2L3	5.17677822038357
PSD4	4.12462225530944
PALMD	5.87613479295195
CCNB1IP1	9.21649809865955
TMEM43	6.59622718477203
OBFC1	5.72600699872839
STAT5B	4.87748541507102
C14orf79	5.15382908108378
ENPEP	4.51534589028590
SSB	8.47768663497699
SCT	3.16758536429356
TIMM23	6.24603801576019
SKI	3.57301136341438
SLC22A13	3.09120744196410
AKAP3	3.53079327524025
OAS2	3.96159223596129
KIAA0423	6.10814235544726
SEC61G	9.64911668620468
CAPN11	3.22134860050238
TMEM50B	8.35837540709846
DEGS1	6.7131669635562
ARHGEF4	3.55771060875338
DBNDD1	4.18764535906095
TBL1XR1	5.78685238893622
FAIM	6.32542377215693
SP140	3.65961368912903
G6PD	4.90396245344021
NUDC	6.6304746646206
GABRP	4.31562265997756
SCARA3	5.38623721140228
TACSTD2	5.29472674765458
EIF3J	5.66090576230256
PPP2R2A	8.17253509364202
CPA3	3.36041390850959
PVALB	3.42576974371563
BCAT2	4.90213163120292
MFN1	5.86541923949008
