Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E08_491256
USP6NL	5.25197815015
SLCO2B1	4.41169238825112
ABCD4	4.79403345020687
DIMT1L	5.48147377571098
SLC25A46	7.04099699899596
LARP7	6.81829418997803
TEK	3.93556875146211
CD160	3.52287302350546
TERF2IP	7.6335989248508
PHF20	5.98095477254178
COL1A1	9.30456146874851
KIAA0090	5.5214722449461
GTPBP1	4.86926144512345
GRK5	3.98564827221888
AP1S2	5.89298899856646
RAB33B	4.35814612008113
CA11	4.71054749899751
ALDOC	5.33165831947737
NUDT1	6.05553102082435
ZNF212	5.84307436229136
ACBD3	8.06191928005671
ZNF83	5.73226557194409
PRDM2	5.33656730498505
GDPD5	6.80139991104773
PDCD4	5.44523869316117
CEP350	6.51481637019538
FOXP3	3.15668876216123
SMYD3	5.82267507355143
CST7	5.06752085405708
SELL	4.35626107075535
CIAO1	6.17740296102391
LGI2	3.64382680108001
WDR45	6.59080551513628
ANKRD6	5.45680859520388
LTBP4	3.9618610306741
PSCD3	3.49031473625073
PYY	3.05244781988104
KCNC1	3.0993452417922
SIRT6	4.33698441632595
CCL19	4.13455871018558
ARHGEF9	4.54180903579793
ABR	4.93078280793145
C10orf22	6.60830152822831
STK17A	5.53286002856055
FOXE1	3.55995583908047
GML	3.21098518712767
CNGA3	3.05034140776984
CD38	3.61768951973497
ZDHHC6	7.40108418897716
NEFH	3.33465382965645
PGBD5	3.90626077233827
CTDSP2	7.78746002452325
RMND5B	6.26902634705873
ZNF257	3.4161505284986
DUSP4	4.4928086670153
FLJ22167	5.21998737791359
EXOSC7	5.93024374751005
ROR2	4.17407382533671
FOXM1	4.98100130136637
ZBTB48	5.10824798188584
BUD31	7.50769255070902
MAOA	4.21126509205044
CCDC41	3.97106960977774
TNNT3	3.59096457537586
FBXO11	5.44774437114837
GYPC	5.81327811311627
PLIN	5.21401860512243
RFXAP	3.21444378604332
C6orf15	5.27801890229532
RNF4	8.43404837251895
F8A1	9.87649615041934
PPP1R3D	4.91155949314984
GRB2	6.88659442351443
TPM3	3.15694993876357
SYT13	3.85450327918746
EPB42	3.32431406551646
RP5-1077B9.4	5.10242525086262
EIF1	10.2066022945125
CETN3	5.92598319778554
FPGT	4.42405720914174
PRY	3.53235319028599
NTHL1	5.39308979481669
POLR2B	8.17310218574898
RPS28	11.5897632538656
GDF10	3.07734969921787
COQ9	6.94351471165822
P2RX3	2.88137567446842
GCC2	7.04516456264860
RARRES3	7.8186500456094
PLXNA1	7.2296857727835
WBP4	4.84892212489551
KIAA0100	5.30547091757391
PMF1	6.98042516181102
HS2ST1	5.92487899636981
CRELD2	7.25011954938006
C8G	3.0619339433958
CD82	7.58129507139766
PMM1	5.62371507968151
CBLL1	4.06094243197655
LIM2	3.3108342198176
VAX2	4.32416749626933
SETDB1	5.13456560353145
LRAP	3.2061825481146
GCLM	6.41168514819391
CPEB3	4.08875169012449
PPM1A	5.83157128833171
INTS1	4.36375860129715
MMP16	3.29812789068771
CAMTA1	4.05976412642156
SAMSN1	5.41462033804870
DRD3	2.86855384392369
GMPPA	5.54506321145341
C11orf73	5.67302412198474
AIPL1	3.65081839196854
PTP4A2	9.9436252365871
IL24	3.19655020045779
BDKRB1	3.30981215933299
HPCA	3.19936621599963
MLF1	6.01931771469739
SEC14L1	6.10032002222143
CHFR	5.1091767466674
EMILIN1	4.2864783758674
THADA	6.49820511028525
TAF12	5.52514344894618
NDUFS4	7.4837729788909
ID1	6.46031927629505
PIK3CB	4.37587664028568
COL18A1	8.54730465836291
PDZD3	3.11467661452123
TBC1D17	4.70250182385016
COX8A	9.61435982749439
CDCA4	7.19264965697321
C2orf44	4.57342125411515
C9orf16	8.52786890548303
ERBB2IP	7.62497735433087
EMX2	8.99900860942073
FUS	5.2327928626912
NIPSNAP3B	3.73978998169097
TF	3.7300455028792
CXorf56	5.66084734852968
CLCN4	3.843463072832
PWP2	5.68581986301513
MMP15	4.98078851122235
MTMR14	6.42541172458983
NPR1	6.35211699407116
DNAL4	6.75642041602863
ELAC2	4.4861568070889
ASS1	11.8555418571975
IPP	6.10856816463442
TMEM59	9.66837213973948
POLR2J	8.89476763021679
SEC23IP	5.35415910412655
RGS4	4.36315596262308
UQCRC1	9.27466763606048
SNX6	8.01971254127715
DDX18	6.77880325105431
POLG	4.62493642638646
ADAM23	3.68268507209669
ZNHIT2	4.84661145633387
TFR2	3.8840113588582
NCDN	4.57490356351654
RAG1	3.25577677220928
POMT1	5.51462774189284
CYP1A1	3.27020947909107
SNAPC1	5.95120137150426
GNA11	6.01791229392272
CCDC52	3.19517888624459
CAPN1	7.98181740294666
DDHD2	6.13647254160353
UPF3A	5.59311205512054
LAGE3	6.98515278890228
GNRHR	3.15944593090260
UNC13B	4.90979340046905
TTLL4	4.65858207308807
PPBP	2.7911735227117
HTR3A	9.81360360246756
SDC2	6.57637581636851
ANKRD49	8.01791586098966
BTF3	9.57928013956534
COX7A2	10.3911216315415
SARS	8.36170782560965
C13orf18	4.07675053263594
CACNB1	4.0138007415883
QKI	6.11302864781858
SETMAR	5.2422800779295
LAMB4	3.12266672252105
MAN2B1	7.03548124936065
EML3	5.60594616861493
ACADL	3.37381754714591
OFD1	7.7703854364708
CGA	3.59009198329901
EIF3EIP	10.6721698947714
PEX16	5.60288402370371
GNG12	7.98979855257651
HABP4	5.08591343729043
CNTN2	3.31617406596932
ASNSD1	6.50409945913459
FUT4	4.10463490289621
DBH	3.48628437257962
CD53	7.62809761650513
HIST1H2BJ	3.84132765919442
TFAP2B	3.19840217483504
ACF	3.99525908430568
TMEM11	6.3378614138044
CDH8	3.29179517219664
C3orf32	3.68550774893555
AGPS	4.19101582658451
C4orf18	3.43053052300289
PCCB	7.40486402387965
IPO13	5.09318670852191
PECI	4.92731555341693
UNG	6.39735997620169
C6orf105	3.94232728658102
GSTP1	7.99168938326503
SUV420H1	7.69333668170118
ARHGAP15	4.73162159811567
LTBR	6.40649373501548
TDRKH	3.89376450981534
PSG4	3.52603698019413
SLC9A3R1	6.67761362755598
NBPF3	9.96020004247902
SLC9A3	3.47289444845999
OSBP	6.54328958861476
PRR5	5.42560188529551
CHMP7	5.78989139292915
ADRA1A	3.09305353044583
ASAH1	6.92850337553962
FKBP4	5.50066928363413
ZNF350	4.23945955715993
DOM3Z	5.5610781361159
GIPR	3.88881959846696
AHI1	4.457399041109
BST1	6.23466294274827
NCR2	3.5651539224219
NADSYN1	5.73960047174382
UBE2W	6.21327082484326
RGS14	3.75136548615283
KRT15	5.71669671261143
SCN11A	3.79431838762879
GFI1	3.82979975706663
FHL1	4.56124948245663
SMC6	5.81190527869037
GATA1	3.52103605777745
OSGEP	5.38831677308196
ARMC6	5.08241107088549
HK3	3.56484562046678
PSMD5	7.35867386836876
RSU1	8.05006119519358
RPL4	11.8252369562210
MAD2L1	5.23258868328167
RBPMS	5.23153498029391
EIF4A3	8.14785719289681
E4F1	5.11516782714687
DLEC1	3.4269266800408
PRPF3	5.61538818074424
EMR1	3.31644630626537
CHMP2B	7.28057638456624
CAMSAP1	4.57142549495997
RPS21	9.59195610831793
XCR1	3.30328507434639
ARID5A	4.43117340257936
RBM6	5.91885805220156
UBE2N	6.84335562473242
KLF4	4.34138349365835
MGC4172	4.30568173651652
LMO4	7.72737956184734
KLKB1	2.98541358166375
HDAC3	6.00001702618197
HP	4.42681998382613
SCHIP1	6.6080738491824
BTK	4.67058115721761
KRCC1	8.55014565463656
PRND	2.95351931662136
C6orf27	3.68006361509699
PIGL	4.2640154338798
CLCA1	3.93130886084235
C1orf112	4.24527836019411
OLFML2A	5.72455611063062
HUS1	5.04722644524208
SFRS6	7.3333725365845
CXCR7	6.24840319333788
UIMC1	5.94859929341095
FXYD2	3.49679954172892
GOT2	7.47236584765479
ZNF667	3.38594031876062
TFEC	4.18424187271868
ATP7B	3.67312853240216
RAB38	3.74689919059558
POLD2	6.80525048236585
PPM1H	4.99560793568088
DCX	3.19439963099590
NFYC	5.5511261943411
ZNF228	3.61074495307545
KIN	5.34324577334627
PLSCR4	7.47155342034255
HIST1H4I	4.34519270756695
PPARGC1A	2.93645426949562
HIG2	7.2811003021278
KCNK10	3.93450488995465
EXOC1	8.26334514501676
OR6A2	3.69475692311817
ETFA	7.501262708265
PDAP1	4.69570449654401
C19orf6	3.35193347060975
POLRMT	4.27229760027119
ZNF146	7.14779168442029
MIA2	3.2635440150671
LY6G6E	3.23363225600732
EIF4E2	7.99404469294322
NENF	5.35324699481445
HOXB5	5.83150218910621
ZNF324	4.73849876127729
CUGBP1	3.75208812076956
ENTPD7	4.23955497444766
TTC13	5.01030613698919
GJB5	3.59966431471651
PRSS22	5.02389222360013
CYP3A5	3.4091227315798
MBOAT5	3.83131091678800
CUL4B	4.98962429976723
CENPJ	3.67878880862418
KIAA0664	6.27734047347136
PITX1	3.37328867185763
PDGFRB	6.86943626727456
RDX	6.0022707907071
CELSR3	4.08670737661644
JUND	7.20067803891309
ITSN1	5.45421669643421
CHRNB1	3.51280784358526
EHBP1L1	4.08572156922436
C19orf2	5.98087373561297
FETUB	3.10417785109370
CAMK2B	3.39392144009812
DCTN1	6.9215327112409
TNKS2	6.70944650774913
MRTO4	7.4142083046559
C1QBP	5.46717366713048
TTC3	8.11725880970001
NDUFB8	9.06283388823831
CADPS2	4.97549955296229
EDG2	4.71426658784389
MYF5	2.96225247714829
SEMA3G	3.92106184746443
IL23A	3.75095125078070
GJA9	3.57861339749920
R3HDM2	7.77923922961509
C5	4.43710017752666
SLC2A10	6.67846302662978
TRIM45	4.5788760553588
TSP50	3.96717620465929
PAQR3	5.6321512181704
ANKRD26	3.38264750774842
TCP1	7.6481443686318
TMED7	6.4874878930208
CMA1	2.88553496095568
PTCRA	4.37637648021192
HCRTR1	3.6475600924968
FST	4.49339165031452
PAWR	3.57202280046592
LDLR	5.23337494468908
ASTN2	3.79233972324771
SCRN1	7.33100520399112
GPATCH8	6.57525554990188
KIF4A	5.54063841959717
TANC2	4.46836563362475
ZMYM5	4.13711357074925
PGM1	8.00172928063846
ZNF586	3.9704815903448
POLR3G	3.36411381024701
CPD	6.23380557517095
SNCAIP	4.22701727943217
DCT	3.35949542454249
HLA-DOA	3.62869116129788
TANK	6.15096248117603
RCAN1	4.33270503852528
UPK1B	8.05875163814948
DNAJB4	4.30582699580135
UGT1A8	3.48604335149722
LIMD2	3.48508169041647
HIST1H4L	3.57147456618444
PECR	3.96689467254464
HSPA2	7.87845482423815
SERP1	9.23828679313
TACR2	3.52692088690295
NUP85	5.79506829844974
CD177	3.26041149465358
GPR135	3.18125995161113
PIGG	7.18582487577016
LGR5	3.48166703503001
JAK2	3.55712978974058
DPYSL4	3.2745720960918
TM9SF4	6.32720079186225
PTHR1	3.32492696747561
SIRPG	3.54503185762203
ZNF264	5.91066294869773
BICD1	5.01171915392551
RAB5A	7.4085642761722
FLJ13224	3.10290912171232
METTL5	8.63213013456233
HERC6	5.86108567511689
CASP1	5.50101506245675
USP9Y	2.87764997697726
LRP1B	2.87795892448219
XAF1	6.44644714639997
PLA2G4C	3.93770364117843
APOA2	3.07604262482861
SPAG6	2.99778350563070
KALRN	3.11950856818115
SECTM1	6.4706644589409
THOC7	9.05319076953667
IFNAR1	4.82598464981617
TCTA	7.27183016247638
NY-REN-7	3.00343744644532
TALDO1	9.430300935758
B2M	12.0685591894017
LPPR4	5.11095079041243
SQLE	8.12367260281307
SEPHS1	6.4546204738958
EIF5A	5.79189298482613
FAM49A	4.28875556111298
YTHDC2	3.84759303476554
EHD2	6.00810013053946
NCF1	4.12846749044714
SPG7	6.03226067641829
ZNF614	3.56825083851986
HOXA5	4.87206000713533
NUP133	6.31548377357889
FGF12	3.81667842434976
SLMO2	7.06610791847682
INPP5B	4.66535641262723
PPID	5.68415533007492
SNTA1	4.5225611784669
IL20RA	3.80004891019709
UBE2J1	5.62091033906112
CACNG2	3.05850823132378
GCM1	3.10640047859172
ELF1	6.7590829702528
TLR5	7.87210858647974
TCFL5	6.92555018424722
C1orf107	5.68785715617836
C19orf22	7.61003817514686
SAFB2	5.87006740885393
MAP3K7IP1	4.28249940840165
NCK2	8.37902478112725
OXA1L	7.65931697905094
KIAA0652	6.16693046777495
KLRG1	3.29277405561609
FRAG1	6.12800061623467
ZSCAN12	2.97327187168167
PSMD12	6.86039517612925
E2F4	5.23211800919645
CLEC4M	3.4012960748138
KIAA0999	5.24795256838274
CLDN10	7.84897063028839
MGC13053	4.10766215229193
TAC1	2.66970667010469
GYPA	3.44331489893505
HPCAL4	3.18665773578441
TRAIP	3.82908288730583
MEX3D	4.2633815397122
KIAA0232	7.2037242233701
ERCC8	4.46579107109386
NFAT5	6.34320930507858
GPX4	9.87845996947417
CSPG4LYP1	3.16465332405844
KIAA0368	5.34319425656561
FBXO3	6.79597126296917
DVL1	7.34608272623477
CMKLR1	3.82361738819485
GPR157	3.55029657738516
TYMS	7.8990038294098
OR52A1	3.45687563230736
PEF1	7.30297395447422
ZNF750	4.42398939869941
ALG9	6.90553767332069
MCM5	6.41068386038749
SDK2	3.50228540690568
BAIAP3	3.79774641244695
RABGGTB	5.91221040308253
KCNK7	3.21598927378682
PTP4A3	7.17910376824273
ANKRD40	4.55513534561491
CALCOCO2	7.09642080324873
TMSL8	4.83546708878393
SNCA	5.13422026906732
ZNF551	3.20720680684783
HBQ1	3.32529008139416
ARHGAP26	5.01300535042508
GEMIN6	6.51181163742782
HRAS	5.38157938732471
KLRC4	2.83313716525247
BSDC1	6.27315175701456
DSC1	3.70506999047022
RNF43	4.48348012032239
NDUFAF1	6.09274520666046
MAP2K4	4.90452731629326
FOLR2	4.45295028382591
LYZL6	3.73790613580395
EPB41L3	3.89366750113516
TEKT2	3.38899870030277
CDKN2B	3.31633678095794
WSB1	6.41093858086153
ZNF480	3.31308355747691
MAP3K6	5.80428919653686
PROS1	6.74806731439103
PSMB8	7.65009547253794
HN1	7.43929497318988
MAS1	3.44409635471106
APOL1	7.56711309878748
CSHL1	3.59204886915896
ZBTB7C	3.02920548928083
AHCTF1	5.52574911305019
SAE2	8.68132410477317
ITGA2	6.04036464537173
AP2S1	9.06469885985007
P15RS	6.14444540133661
MME	4.25247314190461
VAT1	7.92883206856754
MAST4	6.47184337746277
TUFM	9.10608253078423
KRT33B	3.57831636723671
THEG	3.63778303148752
KCTD2	4.94911185377709
WDR26	8.52098560014755
MFI2	3.30014235793955
KRT34	3.28207783881689
NR4A3	3.41775995105495
SGSM3	4.60367682300065
ARSA	4.18522162121611
TOMM22	5.06492478317378
SOCS3	3.6268529943132
UNKL	3.93194605519317
POP4	8.2434792379777
BHLHB3	8.953223381672
MALL	4.46700757172584
SOX15	4.48300411370087
CCNA2	4.68993102239194
PARK2	3.36551308106068
GPR124	5.29208694050644
TMEM132A	7.47635512442457
CGRRF1	5.51253938659372
RUVBL2	7.83644404451469
MCAT	6.85552664951105
WNT10B	3.80122454195703
ISCA1	6.08811776437452
RPAP1	4.1964233789448
C12orf48	4.66068438661991
RAI16	5.48149828868342
RPL27	9.39847389192314
EPN1	3.39204785983469
MAGI1	3.11720743622275
GBX2	3.08428012256056
SLC35A1	6.8481364541723
GAL	3.89171983867237
SLC14A2	3.60219173697754
RDH11	7.27579444490342
ZNF518	4.00455755713934
PCYT1B	3.28793933256752
AUH	6.386124304645
EIF3H	11.1987690478977
KIF1B	7.45648815241131
MBD2	4.72136385143475
AMOTL2	9.46990310241628
C6orf120	5.70557818235479
PIGT	7.7093237612002
PSRC1	5.25500911397424
PLA2G10	3.63028690257054
ALAS1	7.30677346656491
FOXO1	7.5109356811242
C17orf62	6.8757901214411
KIF5C	6.69491926885315
DUSP10	5.37603381964935
CRLF3	7.47400245618262
CLCNKB	3.27387653936974
PSMA5	8.51023549894987
FARS2	4.68702662469073
CCDC28A	6.4397025675788
AMPD3	4.6722673520813
PIAS1	7.32922725446862
ADCYAP1R1	3.43808470074832
TMEM134	7.68817484659248
CDH20	3.11897813141559
FBXO7	8.52848403846308
FLJ14213	4.21317869736369
ZNF3	4.83282706110657
LRRFIP1	8.61192882429552
TMEM49	9.18288895347112
CNOT2	7.83894007929535
CBX2	3.03847027367393
ZC3H14	5.81415870259578
ALDH5A1	5.33212644512191
HNT	6.29598397743027
SERPINA4	2.91642829714045
FLJ20920	5.69170689118475
CRTAP	5.74831489291533
DDX50	7.33803149747951
STYXL1	7.53049361559615
TK2	5.17687483176132
BLVRB	6.76533163067137
STMN1	6.94129589502998
GUCA2A	3.06743337598321
DPP6	3.06001243571211
GALNT10	5.9187175933089
STK39	6.03186556853722
MMP24	4.73825629677167
CKS2	8.68484951115328
RHO	3.62958874671335
BANF1	9.74599994246245
CR1	2.97034088996510
RPS6KA2	5.89839048251995
HMBS	7.28251524491175
C20orf112	3.52658102360526
SLC25A24	6.99181089393708
MRPL22	8.08663465887132
SLC25A15	5.74987627952094
GADD45B	5.47133349526601
TDP1	5.34197046341922
ZNF287	3.64102773022121
DAAM2	5.1810924903973
C11orf57	6.24631178244644
RFK	6.65027640072937
ZFYVE9	4.05994264944528
TCTN3	6.73646593244577
STCH	5.71390122300956
LOC283871	4.06883894783333
NDUFB3	7.85549994062379
DEFB4	3.80940085042761
FPR1	3.68073820203677
FMNL1	4.49468507822906
SEPT7	9.7777465339534
PTCD2	4.69071566594929
GNLY	3.95566161269285
GRAMD1C	4.08164434202513
ZNF165	5.28477511321951
TR2IT1	4.89162473180103
ARMCX3	7.07910744841916
NDE1	5.8222713833034
MAGEF1	7.61898059177106
ITGA10	3.59515991740618
ARHGDIB	9.17129501424923
FSHB	3.76356940690329
ANXA2	12.4781672386931
HLCS	3.98220843499028
MCF2L	5.57519517919813
AK1	7.1668664324702
FH	5.63495403573534
LGALS2	3.37457706789883
SYNPO2L	2.76637159375074
KIAA1045	3.45908323353436
C1orf183	4.92975901671623
MAGEA8	2.86075954999816
DGCR8	5.46176331904638
GSR	5.01699951440816
NEU2	3.44135851902356
HIST1H4B	3.54643774883546
CACNA1C	3.19857393339805
FAM20B	6.28188957054317
HES2	3.46262495792666
PDCD6	8.37642192366334
INTS7	5.65702737488511
AMPH	4.25361337351952
UCKL1	5.68651944181135
ASB4	3.03754041893392
C10orf97	5.13387109011805
ALDH1L1	3.60598424895651
CCL23	3.33464141921991
OBSL1	5.59701398503952
SLC12A7	8.13842711885033
THAP4	5.38270634092048
RBM4B	5.9193727389975
OGFRL1	5.05301323256237
KIAA0831	6.46009488140845
C12orf11	7.40415420677968
PPP1R15A	4.80498984462685
KIAA0240	5.97127655735672
CD1B	3.58115023099234
FCGR2A	5.82970212423557
MDC1	4.79117660362095
MAN1A1	3.99045077447951
KRT9	3.49358246476507
HTR1A	3.38093660324465
OCEL1	7.22569728450105
ATP11B	6.80258804986907
NLGN4X	5.58205673857038
FBXO34	7.83818637360161
ALOX12	3.4836726191052
RB1CC1	7.68262667634596
PCDH12	4.57273699755812
RPE	4.59904848573504
EIF4E	6.24454864465845
CSDC2	3.78925721496857
ABHD5	4.69306959244819
TMBIM1	8.74906484362
PET112L	4.51143767156155
P2RXL1	3.18853149933274
F2RL2	3.0140170639234
TRMT1	5.4637620775593
IMPG2	3.367039418317
LRRC32	6.67815899019907
BGLAP	4.35139192685987
HTR4	3.33269588883018
MRAS	5.66560352786774
TRAF6	5.65142762878267
AXL	5.4173319431427
ATP2C2	3.34620692787863
LMNB1	5.50421671765382
TELO2	4.73432468946885
PNPLA3	3.6473692706388
CSNK1E	6.43318070012637
SRP14	9.59881082465029
KCNQ4	3.14667276890392
PIK3C2B	8.24035623061467
C15orf15	7.68339088439644
TUBB2B	3.25481583833665
USP15	5.82288489729113
C12orf41	6.6496131787498
CEND1	3.76635875302841
RNF31	5.03753924597699
TCEAL2	3.73620567790262
PTGER2	5.51246620622133
UBN1	6.60521566769228
SLC5A7	3.24692235019965
SLC31A1	5.59897218410197
ADAM29	3.65696018707041
ST7L	4.45207517689814
GFOD1	6.88330732077504
CTNNA1	9.1922190570171
HRBL	3.80237466140586
CBX4	3.56520378860673
NTRK2	3.73049314846159
FOXN3	6.02895080877287
MFGE8	8.87912355110411
PFKFB2	3.71057272195300
TAS2R4	3.66862263405106
SH3TC2	3.457240710562
IL10	3.67604842221647
PXMP4	6.2462207259884
RNF167	6.1735665866827
PRMT5	5.93107282824529
TSKU	6.91200010746807
ATPIF1	8.28927356188001
ETV3	3.01083726871989
PAK7	3.09274262626707
PDLIM1	9.36280292510274
CEP63	6.1308600709206
WDFY3	5.36956313549493
RNF126	4.76672856052007
DPM1	8.20795862941091
CLIC4	6.20411288637478
ACR	3.63917044030935
KLK7	8.65402410142954
ALOX5AP	6.55987720824929
LRP1	5.48337937110388
TNK1	4.83928097845455
TAS2R9	3.37817007820119
ZNF16	6.85370008648307
POLR1B	5.43558442848565
SLC8A2	3.9721126426013
OLFM4	2.84877249267071
TACC1	5.5307510147379
SAMHD1	6.25066548441217
ATP13A2	6.16453609641027
KRT4	3.74423857295765
PAX6	7.22744320109981
SCG2	4.26470931814504
SLC17A6	3.48264722103203
TUBB4	3.78605331296206
PADI4	3.09430856012158
FMO3	3.7496522902513
NLK	4.03333393540627
POU4F3	3.01719955292628
MDM2	3.45406052713032
CAPNS1	10.0709000423366
SDF4	7.81270123136712
ITGBL1	5.96145278559760
TAP2	4.35348083078545
OR2C1	3.26133742993990
KLHDC3	6.31348426302092
EFHD2	6.92179218821175
GALR3	3.6360870080569
NBEA	3.36081989732457
ABCA6	3.64115400090862
ABBA-1	4.0279709399743
GNAI1	4.47139737994723
CLDN3	8.2187513803031
AKT2	3.36923190121182
EGFR	5.00725761232883
VPS4B	8.3236731445341
RBM16	7.64922448609964
GALNT6	6.28844101011607
ZDHHC3	5.28137004334413
SLC25A4	5.23787806193701
CYB5B	5.32937317372278
NDRG1	10.0697747439412
SESN1	4.5197081107474
GBE1	8.07405650911777
MRPL46	5.64899769120997
CLASP1	6.12474844985801
FARP2	4.49538845446437
ACOT11	4.02444966043162
LDHAL6B	2.93619247307627
MAPKAPK3	6.28610423115013
NCAM2	3.02705437711023
AFAP1	4.79557707198926
PRKD2	7.05807845361656
OR2H2	3.32531876967574
ZFP36L1	7.92266043387684
DZIP1	4.88439497231137
GPR161	4.23266816300287
RNF146	3.48305382553595
NKX3-1	4.04438528046544
CCNB2	7.53197880270548
ZNF10	3.59377224566537
WDR74	5.43930042714186
FAM134A	9.16561364898499
PCNP	8.10584330476044
PURA	6.51329930264241
DNPEP	8.10141646467106
ERBB2	5.53295654899943
CREB1	5.30956669597904
NEO1	5.7934877168047
DDX3Y	3.2400112877368
RPS3A	12.306434449663
MXRA7	9.37281339487285
LGALS3	11.8675335490925
GLT8D1	7.11511066259898
TMPRSS3	7.67223098174006
UPB1	3.2273040814963
LAT	4.00690660323263
CLDN14	3.45809416210152
DHX38	4.51754312622658
KCNA3	3.24971545912818
BTBD1	8.49652528526516
TARS2	5.63541390791743
SKIV2L2	7.81766652330657
ABCF1	7.46058200522401
CDT1	3.10860485268857
ZHX2	6.19859071847841
FCF1	5.03527869505676
LRRC49	4.68326932804918
GUCY1B2	3.57072292220331
CD28	3.18683920825594
SMARCA4	6.74290087250731
SEPT2	8.7153744875237
SOHLH2	3.4898407347579
MCOLN3	4.02694820582237
LRP8	5.88405329388308
TAGLN3	3.78530299121901
MASP2	3.47062735010828
GPATCH3	4.21364268708675
TTRAP	7.8536270900471
AGL	7.15994553516143
NFE2L3	4.66161828518951
PSD4	3.97253523637817
PALMD	5.24816587980823
CCNB1IP1	7.34319046051953
TMEM43	8.01730593424717
OBFC1	6.00436673157149
STAT5B	4.44119145134921
C14orf79	4.27814584172379
ENPEP	4.35809674280093
SSB	7.48098071785276
SCT	3.01151988955272
TIMM23	6.07912779904988
SKI	3.53888195535266
SLC22A13	3.2010592948078
AKAP3	4.42611308202911
OAS2	4.98743256487899
KIAA0423	5.89974458996218
SEC61G	8.84684278542154
CAPN11	3.03135205255402
TMEM50B	6.64703971961377
DEGS1	7.26417225284694
ARHGEF4	3.51002900104973
DBNDD1	4.258479485693
TBL1XR1	5.30451871764679
FAIM	5.99386680710947
SP140	3.19799113023213
G6PD	6.4884432937197
NUDC	7.13929106672095
GABRP	6.96848144372225
SCARA3	6.32981700057888
TACSTD2	6.59834242800693
EIF3J	7.05295172773094
PPP2R2A	7.07755278874716
CPA3	4.39300728496855
PVALB	3.10002913349562
BCAT2	5.34681438774284
MFN1	6.6712725033024
F10	3.10538487714174
