Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C12_547268
COL18A1	7.67576713141362
PDZD3	3.30340200573169
TBC1D17	5.03263499555066
COX8A	9.91067685428292
CDCA4	6.36640573077295
C2orf44	4.55688371842137
C9orf16	8.23219575786744
ERBB2IP	8.03194547349556
EMX2	8.16886168046555
FUS	6.36611887264571
NIPSNAP3B	3.54530800722568
TF	3.39481971196974
CXorf56	5.4614321090777
CLCN4	3.57208353543006
PWP2	5.79273360832617
MMP15	5.66425173793658
MTMR14	6.36846276632488
NPR1	7.5079093008223
DNAL4	5.51649199652552
ELAC2	4.56174219375988
ASS1	10.9009443607171
IPP	6.25852362304683
TMEM59	9.9823594733231
POLR2J	8.73873984522499
SEC23IP	5.66003061337483
RGS4	4.25909124994620
UQCRC1	9.44807319116453
SNX6	8.17430703123214
DDX18	7.20395477602652
POLG	4.97586449464217
ADAM23	4.36607123533213
ZNHIT2	4.81724161534671
TFR2	3.24560725007482
NCDN	4.50927763064829
RAG1	3.30903552518652
POMT1	4.57862790768626
CYP1A1	3.52174060228518
SNAPC1	6.13820116683182
GNA11	5.55983334111616
CCDC52	2.84935412830463
CAPN1	7.67689594605243
DDHD2	5.86528565869183
UPF3A	6.49788995712757
LAGE3	6.45005863911857
GNRHR	3.19645054520123
UNC13B	6.1343030064505
TTLL4	4.65724724040404
PPBP	2.84772874157166
HTR3A	7.0423241737133
SDC2	6.65985188410549
ANKRD49	7.05168059357931
BTF3	10.6845522751778
COX7A2	10.5032655210701
SARS	8.86565465143989
C13orf18	5.19448484966567
CACNB1	3.98899492636504
QKI	6.01581741241309
SETMAR	6.0929866143024
LAMB4	3.42825652210133
MAN2B1	8.03910881426157
EML3	5.66627439654398
ACADL	3.14537697312976
OFD1	7.18858280935421
CGA	3.35919780358969
EIF3EIP	10.8026865489604
PEX16	5.60781397135738
GNG12	7.96606955503621
HABP4	5.28050120002254
CNTN2	3.42321249176966
ASNSD1	7.23581105211309
FUT4	4.15926144158818
DBH	3.56735731560174
CD53	7.36562574364953
HIST1H2BJ	3.46954431991549
TFAP2B	3.22248877754099
ACF	3.79443074044864
TMEM11	6.39966230348889
CDH8	3.43362924520035
C3orf32	3.31332551665804
AGPS	4.90138675527075
C4orf18	3.30084072624521
PCCB	7.13520795014452
IPO13	5.05283268936915
PECI	7.42201573173197
UNG	7.39032091217013
C6orf105	3.66313665930008
GSTP1	8.80751402180556
SUV420H1	8.1547986441054
ARHGAP15	4.05357444662575
LTBR	7.32793140267571
TDRKH	3.47737302018622
PSG4	3.22434384113117
SLC9A3R1	7.57155476626707
NBPF3	8.41537016136075
SLC9A3	3.59118195598416
OSBP	6.79228331748958
PRR5	4.91637198407315
CHMP7	5.6895755435102
ADRA1A	2.9812530886344
ASAH1	6.78835979579978
FKBP4	7.03157030235494
ZNF350	5.2914387049275
DOM3Z	5.84756321578488
GIPR	3.58168652753654
AHI1	4.37722284481104
BST1	4.65996465374981
NCR2	3.61473803495512
NADSYN1	5.98527259263035
UBE2W	6.67564525399895
RGS14	3.80533029817673
KRT15	5.6797647471737
SCN11A	3.70714898524657
GFI1	3.55792663245945
FHL1	4.32003091126657
SMC6	6.23763842716387
GATA1	3.54490761431228
OSGEP	5.0856535017854
ARMC6	5.43475177945426
HK3	3.56901617572652
PSMD5	6.95136280617965
RSU1	7.49037925502379
RPL4	12.1976537523038
MAD2L1	5.9615658306255
RBPMS	5.81236545106569
EIF4A3	9.3224548159801
E4F1	4.96419665821099
DLEC1	3.37821996411629
PRPF3	5.80346503684896
EMR1	3.56731495205534
CHMP2B	7.43612616817175
CAMSAP1	4.7019851464325
RPS21	10.0443872817290
XCR1	3.25125961902840
ARID5A	3.95072870432032
RBM6	6.20283362160747
UBE2N	7.84636717692759
KLF4	4.13394804839468
MGC4172	4.58656655076271
LMO4	7.18758646503702
KLKB1	3.37405351377243
HDAC3	6.7910330858952
HP	7.43563669151935
SCHIP1	5.55140094527778
BTK	4.02066819519514
KRCC1	8.5397128365153
PRND	2.96125166719432
C6orf27	3.51264161589076
PIGL	3.86393442867022
CLCA1	3.7946438198656
C1orf112	4.33569319979499
OLFML2A	6.13356791920917
HUS1	5.20253160042339
SFRS6	7.29847459843169
CXCR7	5.12987160821706
UIMC1	6.25147200866566
FXYD2	3.46425282671946
GOT2	7.63952497774984
ZNF667	3.84251886607730
TFEC	3.62154317797713
ATP7B	4.82065383641135
RAB38	4.42978126238082
POLD2	7.26813961047129
PPM1H	5.33572890461379
DCX	3.20870767928904
NFYC	7.18307135505713
ZNF228	4.49471388385117
KIN	6.08018189471629
PLSCR4	6.67147746694823
HIST1H4I	4.28291081846171
PPARGC1A	3.18126177173492
HIG2	7.56180278050377
KCNK10	3.97373572297234
EXOC1	7.34208294434235
OR6A2	3.926570179419
ETFA	8.25795721096942
PDAP1	5.48727749969844
C19orf6	3.41251777512119
POLRMT	4.54522892752908
ZNF146	7.70786872952369
MIA2	3.20272573213468
LY6G6E	3.16760450436477
EIF4E2	7.96657084267977
NENF	5.29415950752389
HOXB5	3.90174055485553
ZNF324	4.56783564718545
CUGBP1	5.00726753723431
ENTPD7	4.36239428329618
TTC13	6.67142347513527
GJB5	3.57780393555805
PRSS22	4.08571249375138
CYP3A5	3.44946354347152
MBOAT5	4.78222799584192
CUL4B	5.45851187500208
CENPJ	3.47548074506851
KIAA0664	6.45993084479174
PITX1	4.5591679371689
PDGFRB	5.52629613093575
RDX	6.06083889049692
CELSR3	4.21782283636881
JUND	7.0276127870948
ITSN1	5.33759400172422
CHRNB1	3.88176437607649
EHBP1L1	3.99502241429501
C19orf2	7.54404799134587
FETUB	3.09360470463640
CAMK2B	3.04868442322241
DCTN1	6.89919481863709
TNKS2	7.24408098568302
MRTO4	7.0716800288604
C1QBP	5.9402642137363
TTC3	8.52396819665251
NDUFB8	8.60534793804808
CADPS2	5.52440302006513
EDG2	4.25159711608978
MYF5	3.02166828262756
SEMA3G	3.75747953692169
IL23A	3.5913892590756
GJA9	3.90827331535941
R3HDM2	7.51874018775848
C5	3.65415852909118
SLC2A10	6.96991598457581
TRIM45	5.01444722754565
TSP50	3.9101869675374
PAQR3	4.41252617390702
ANKRD26	3.39080200051231
TCP1	8.17180671624168
TMED7	6.80742273076637
CMA1	2.99342044162407
PTCRA	4.38709806513202
HCRTR1	3.624651348332
FST	5.72652127827965
PAWR	3.9837383704668
LDLR	5.5428391720698
ASTN2	4.42489374570385
SCRN1	7.71575152212654
GPATCH8	6.71969212483496
KIF4A	5.39534389248807
TANC2	4.38872129163354
ZMYM5	4.29694154525172
PGM1	8.80401400359741
ZNF586	5.46267063464139
POLR3G	3.49041622653067
CPD	6.09610097000434
SNCAIP	6.12874232011242
DCT	3.46154564323151
HLA-DOA	3.49277297897745
TANK	6.24196700737774
RCAN1	4.39033035968123
UPK1B	6.17750880699561
DNAJB4	4.8481975008165
UGT1A8	3.11923213204031
LIMD2	3.49316855353327
HIST1H4L	3.35380574197379
PECR	4.97453380065519
HSPA2	6.1283474425167
SERP1	9.70557280392595
TACR2	3.31998269195153
NUP85	7.33082731617041
CD177	3.69129327112597
GPR135	3.19863657672018
PIGG	7.19432432777044
LGR5	3.32109655995376
JAK2	3.9643174214946
DPYSL4	3.45461733648982
TM9SF4	6.58890079724729
PTHR1	3.47942689034754
SIRPG	3.00444165890559
ZNF264	5.15016811036029
BICD1	6.02866759035884
RAB5A	7.91410442345887
FLJ13224	3.02545777629079
METTL5	8.63196544988423
HERC6	6.37360450700231
CASP1	5.73802750569233
USP9Y	2.88252635295622
LRP1B	3.09130349939573
XAF1	7.04608468727197
PLA2G4C	3.62222177370089
APOA2	3.09824545622414
SPAG6	3.06136146824348
KALRN	3.24936912996153
SECTM1	7.68291509621583
THOC7	8.99982740508619
IFNAR1	4.9325787332948
TCTA	6.81994760437033
NY-REN-7	3.65808865807167
TALDO1	9.4675738349676
B2M	12.0322102216686
LPPR4	3.47382079876459
SQLE	6.07766768629132
SEPHS1	7.0292267246717
EIF5A	6.2375462381227
FAM49A	4.39875804158964
YTHDC2	4.11139423930516
EHD2	5.43219116646639
NCF1	3.88505210539119
SPG7	5.85515876475614
ZNF614	3.34936330775704
HOXA5	9.08905682629365
NUP133	8.14170989743915
FGF12	3.7681530204392
SLMO2	7.89145192900444
INPP5B	5.46039427516002
PPID	6.48067052990610
SNTA1	4.13174268848019
IL20RA	3.40947044253803
UBE2J1	5.59979720847524
CACNG2	3.02648207375077
GCM1	3.09404981068114
ELF1	7.05373435100889
TLR5	6.48456515793936
TCFL5	6.79449350745547
C1orf107	6.54031750135624
C19orf22	6.95218677548701
SAFB2	6.86811049819356
MAP3K7IP1	3.95650564165144
NCK2	7.63630986660235
OXA1L	8.56542520154652
KIAA0652	6.10936217281184
KLRG1	3.77695674985698
FRAG1	7.288733316698
ZSCAN12	3.13306960234674
PSMD12	7.6230975977039
E2F4	5.06951368689725
CLEC4M	3.64924937872512
KIAA0999	4.95162524350648
CLDN10	8.21558143295005
MGC13053	4.30600813200433
TAC1	2.70349903333399
GYPA	3.34989738179309
HPCAL4	3.39495038256897
TRAIP	4.04084403563081
MEX3D	4.50895110952203
KIAA0232	6.78471491159428
ERCC8	4.78530658363684
NFAT5	6.1416757565394
GPX4	9.2550788655638
CSPG4LYP1	3.26791166353005
KIAA0368	5.98487387439019
FBXO3	6.38572511236461
DVL1	6.07055320985964
CMKLR1	3.60076046406083
GPR157	3.42997493312317
TYMS	7.12636056008241
OR52A1	3.2179807650152
PEF1	6.6360231539561
ZNF750	6.29802172187594
ALG9	6.72064663545579
MCM5	4.96003915167267
SDK2	3.33416401370372
BAIAP3	3.94835519971181
RABGGTB	7.4502100811133
KCNK7	3.41824214478178
PTP4A3	6.87021550736324
ANKRD40	4.12829457420481
CALCOCO2	7.56703938454527
TMSL8	4.10390774332362
SNCA	4.29263533893502
ZNF551	4.13699142488701
HBQ1	3.32337669956997
ARHGAP26	4.80334136242317
GEMIN6	6.68854304935405
HRAS	5.63739677672086
KLRC4	2.60575676895815
BSDC1	5.5155318982588
DSC1	3.75446306298924
RNF43	5.79387156719624
NDUFAF1	6.80013918748972
MAP2K4	5.28955162904296
FOLR2	4.79003213984637
LYZL6	3.84087442570315
EPB41L3	3.90792258094737
TEKT2	5.48146589205344
CDKN2B	3.46043839767064
WSB1	6.02887545787332
ZNF480	3.54234952687451
MAP3K6	4.1255897276141
PROS1	7.27760368271281
PSMB8	8.57518490553812
HN1	8.19855265203327
MAS1	3.26898310077669
APOL1	6.12783944897256
CSHL1	3.26952066129474
ZBTB7C	3.08244843017835
AHCTF1	6.44216470638701
SAE2	8.2207719755745
ITGA2	4.8805542398982
AP2S1	8.3011845494756
P15RS	7.15811424496926
MME	4.43771588483527
VAT1	7.68640712589229
MAST4	6.02927627270155
TUFM	8.81185208199766
KRT33B	3.27554241400504
THEG	3.65392955740095
KCTD2	6.11511399725982
WDR26	8.83058551396245
MFI2	3.22486356169704
KRT34	2.84906534477938
NR4A3	3.38162545924242
SGSM3	4.43925413131281
ARSA	4.20867984993268
TOMM22	5.98429780172943
SOCS3	3.77208679073164
UNKL	3.72998059414394
POP4	8.04582347285679
BHLHB3	8.944037216079
MALL	5.29003882095832
SOX15	3.99372240985861
CCNA2	4.733267151827
PARK2	3.23538058164239
GPR124	5.19923874300923
TMEM132A	5.21904987756518
CGRRF1	6.64759752926678
RUVBL2	7.84287857740063
MCAT	6.35335954236163
WNT10B	3.66181951569556
ISCA1	6.38480337630611
RPAP1	5.17264602749921
C12orf48	4.70985821617592
RAI16	5.26119852730077
RPL27	9.3892856413066
EPN1	3.61448935252815
MAGI1	2.93629771861039
GBX2	3.29818467870255
SLC35A1	7.50060972109388
GAL	3.79292013749214
SLC14A2	3.86191788799978
RDH11	7.31875393346236
ZNF518	3.91969342725469
PCYT1B	3.15832461724015
AUH	6.47612319534737
EIF3H	11.4470028642155
KIF1B	6.75624010383177
MBD2	4.68398373978357
AMOTL2	8.45050863838026
C6orf120	6.24889217646133
PIGT	7.85001987624594
PSRC1	5.84443664210787
PLA2G10	3.60226526290183
ALAS1	7.5004747846113
FOXO1	6.81833866454116
C17orf62	7.5622444042951
KIF5C	7.10891650400858
DUSP10	5.3686451316616
CRLF3	6.80528984953221
CLCNKB	3.32584398010164
PSMA5	9.30732979334915
FARS2	6.92038338813574
CCDC28A	6.07773433897051
AMPD3	4.54739315648191
PIAS1	7.64092405868799
ADCYAP1R1	3.51643536810013
TMEM134	7.15325003057709
CDH20	3.00190413864878
FBXO7	7.46020902088493
FLJ14213	5.06433605886704
ZNF3	5.79625829382823
LRRFIP1	7.39638501858835
TMEM49	9.21979969028836
CNOT2	7.70904783259142
CBX2	2.80121378423953
ZC3H14	6.94113753979146
ALDH5A1	5.96294567886186
HNT	3.30121637306132
SERPINA4	3.09995499803281
FLJ20920	6.03941341941879
CRTAP	5.97745803193387
DDX50	7.96252397302984
STYXL1	7.85459867736856
TK2	4.81475221014937
BLVRB	6.70400345025226
STMN1	6.01412453170044
GUCA2A	3.36540454823284
DPP6	3.32937864882965
GALNT10	4.89452332208901
STK39	4.09116594963333
MMP24	4.45863214688102
CKS2	8.94263772354915
RHO	3.59595378553852
BANF1	9.40830032396769
CR1	2.88119949206053
RPS6KA2	6.20284542619859
HMBS	6.13034667649216
C20orf112	3.62110726445256
SLC25A24	7.69259198466797
MRPL22	8.25653452046327
SLC25A15	5.87160805627318
GADD45B	5.51198182011706
TDP1	6.32871190178673
ZNF287	3.71898567482454
DAAM2	5.16733667340544
C11orf57	6.66673414458875
RFK	6.99038680345394
ZFYVE9	4.27433734230394
TCTN3	7.29623470372094
STCH	5.94228656417912
LOC283871	3.46194013305433
NDUFB3	7.9928984126849
DEFB4	4.09362775296215
FPR1	3.84898170609427
FMNL1	4.105416530592
SEPT7	9.47452563051178
PTCD2	4.79915234963239
GNLY	3.63679010157458
GRAMD1C	5.21606419497022
ZNF165	6.12898564303717
TR2IT1	3.6751566719945
ARMCX3	7.92759894776071
NDE1	5.39061572408677
MAGEF1	7.30844138710988
ITGA10	3.69304874230164
ARHGDIB	8.27150833710757
FSHB	3.71315070304719
ANXA2	11.5465896486811
HLCS	3.97528157586806
MCF2L	4.94825020622217
AK1	5.79697304761372
FH	6.50388819998432
LGALS2	3.81958826830203
SYNPO2L	2.69343856891207
KIAA1045	3.27956566728472
C1orf183	4.50171293074486
MAGEA8	2.95215175280902
DGCR8	4.82099927816828
GSR	5.11798878132351
NEU2	3.26740365219204
HIST1H4B	3.47684099138685
CACNA1C	3.12117777507490
FAM20B	6.66073018752103
HES2	3.18672815162682
PDCD6	8.92307127759726
INTS7	5.27295378003479
AMPH	3.91316005291133
UCKL1	6.27149836350574
ASB4	3.02496259613211
C10orf97	5.0617297965392
ALDH1L1	4.16748399424273
CCL23	3.32358794174194
OBSL1	5.28807667040565
SLC12A7	7.02570192373543
THAP4	6.26065283190132
RBM4B	5.90987889602546
OGFRL1	3.71977347546759
KIAA0831	6.48970797172982
C12orf11	7.2501030640182
PPP1R15A	4.48410192801519
KIAA0240	6.36922737417153
CD1B	3.25662982283264
FCGR2A	5.61638091233622
MDC1	5.32569591948404
MAN1A1	3.6570840894361
KRT9	3.33862540845929
HTR1A	3.22082790707150
OCEL1	6.75588307825299
ATP11B	5.92283307687718
NLGN4X	5.8113387261968
FBXO34	8.52167878868014
ALOX12	3.47785879150460
RB1CC1	7.58926939050544
PCDH12	4.2874975090631
RPE	5.0466101380488
EIF4E	6.12105458875179
CSDC2	4.08308631262716
ABHD5	6.19466834579597
TMBIM1	6.5387071028636
PET112L	4.60726359352184
P2RXL1	3.25560189501931
F2RL2	3.27807095590355
TRMT1	6.48015241538681
IMPG2	3.90122395806308
LRRC32	4.92730162641426
BGLAP	5.7663379245271
HTR4	3.38830902056329
MRAS	5.87772850701583
TRAF6	5.5818686574993
AXL	4.7955759820936
ATP2C2	3.54557126070283
LMNB1	5.42996229488943
TELO2	4.50598208249982
PNPLA3	3.64616391872976
CSNK1E	6.21692802459194
SRP14	10.2220192198556
KCNQ4	3.24956125599093
PIK3C2B	6.56783309464789
C15orf15	8.66240076309383
TUBB2B	2.9565703351849
USP15	6.28083348326422
C12orf41	7.63113152838025
CEND1	3.67441179645332
RNF31	5.66862577171695
TCEAL2	4.96001784555572
PTGER2	6.95407487442904
UBN1	6.35776380458098
SLC5A7	3.40698749091254
SLC31A1	5.65180270220022
ADAM29	3.61412928236106
ST7L	4.54021851548263
GFOD1	6.66017721580034
CTNNA1	9.09011936711553
HRBL	4.24343144179895
CBX4	3.80986270514575
NTRK2	3.90629288942707
FOXN3	5.46491861214111
MFGE8	7.23119788474333
PFKFB2	3.72345242982161
TAS2R4	3.66178212003717
SH3TC2	3.11356238889611
IL10	3.66365462503187
PXMP4	6.70354180527047
RNF167	6.56060688702315
PRMT5	7.74140608718427
TSKU	6.308133322054
ATPIF1	8.0885128077166
ETV3	3.27230472033401
PAK7	3.01996987542486
PDLIM1	9.97492418662035
CEP63	5.27859932846949
WDFY3	5.00667414747825
RNF126	4.56853695980988
DPM1	8.73811288128043
CLIC4	6.15817805342662
ACR	3.79733350798961
KLK7	9.135521109831
ALOX5AP	6.92099608685053
LRP1	5.60286228152982
TNK1	5.13207716007695
TAS2R9	3.07612713530838
ZNF16	7.13189431684155
POLR1B	5.55845890112311
SLC8A2	3.78205158077160
OLFM4	2.91981960995116
TACC1	4.99202543690366
SAMHD1	6.58268824500785
ATP13A2	5.1142842230578
KRT4	4.31623415386207
PAX6	3.58783290016018
SCG2	3.69380075265927
SLC17A6	3.35134326153183
TUBB4	3.80940232247483
PADI4	3.04554604734702
FMO3	4.94772396499217
NLK	3.96861503132448
POU4F3	3.05083077720543
MDM2	3.35616970950513
CAPNS1	8.81836099883753
SDF4	6.66745917168563
ITGBL1	3.39916785956426
TAP2	4.41114863643412
OR2C1	3.53375758582953
KLHDC3	7.53836645256363
EFHD2	5.55701301338292
GALR3	3.73190349500441
NBEA	3.54309366997694
ABCA6	3.2315263378021
ABBA-1	3.96934541372933
GNAI1	5.73676938301603
CLDN3	8.6867405215327
AKT2	3.17338175929358
EGFR	4.93047125304638
VPS4B	7.29427928458303
RBM16	7.8007696869818
GALNT6	6.81804965292048
ZDHHC3	6.413693258761
SLC25A4	6.14810786729698
CYB5B	5.46894851159546
NDRG1	8.79110047341978
SESN1	4.98071478544892
GBE1	7.21389286513958
MRPL46	6.39554459482955
CLASP1	6.29160451461349
FARP2	4.56527457470634
ACOT11	3.75205983502719
LDHAL6B	2.92693685385628
MAPKAPK3	6.01559047133678
NCAM2	2.99525192351513
AFAP1	4.50045983141349
PRKD2	6.22898040933028
OR2H2	3.30793119675194
ZFP36L1	8.06585605555588
DZIP1	4.40433432523716
GPR161	4.2946786565884
RNF146	5.00737157351367
NKX3-1	3.80006570180608
CCNB2	7.12466358523968
ZNF10	3.83594273882783
WDR74	6.31119202643064
FAM134A	8.18839929216319
PCNP	8.30533564325523
PURA	5.68829887204715
DNPEP	7.1876770702319
ERBB2	5.3953489921115
CREB1	6.08300919060934
NEO1	6.67088387794759
DDX3Y	3.269753632343
RPS3A	12.6617790761618
MXRA7	9.58952977277274
LGALS3	11.8044709881316
GLT8D1	7.56709127512085
TMPRSS3	8.24957962814888
UPB1	3.14245689760508
LAT	3.84069169037967
CLDN14	3.51131593079036
DHX38	5.06990025737919
KCNA3	3.35712025517752
BTBD1	8.32410663887063
TARS2	5.98914205020165
SKIV2L2	8.2583260727256
ABCF1	8.34910166485533
CDT1	3.10593375827493
ZHX2	7.87260744021523
FCF1	5.40392090305748
LRRC49	4.23570881422566
GUCY1B2	4.35967021471668
CD28	3.2939110856947
SMARCA4	7.27768242331552
SEPT2	8.86052362202711
SOHLH2	3.1616630382516
MCOLN3	3.59415429322543
LRP8	4.98158870761814
TAGLN3	3.70931713448269
MASP2	3.71671711913242
GPATCH3	4.34185241007539
TTRAP	8.87307213026265
AGL	7.15376353402733
NFE2L3	5.39450246933044
PSD4	4.09146250478495
PALMD	6.29550887868819
CCNB1IP1	8.79265587244847
TMEM43	7.63101936957544
OBFC1	6.94023642922373
STAT5B	4.3850418990675
C14orf79	4.27560791217622
ENPEP	4.00788326120252
SSB	8.3122480157218
SCT	3.03187683960997
TIMM23	6.96438247081152
SKI	3.71011716948067
SLC22A13	3.08011828348309
AKAP3	4.035338104983
OAS2	6.04911484717423
KIAA0423	7.16940192649658
SEC61G	9.50238217349218
CAPN11	2.83682222043327
TMEM50B	7.75543957548395
DEGS1	7.3414326318468
ARHGEF4	3.49400016502531
DBNDD1	4.06423489908221
TBL1XR1	5.59286417770021
FAIM	5.82959335599731
SP140	3.28746904512945
G6PD	5.11736091698259
NUDC	6.88258045797902
GABRP	5.23965504656307
SCARA3	6.31644810169295
TACSTD2	5.923678484282
EIF3J	7.15551434886309
PPP2R2A	7.71342920451712
CPA3	3.46640237480602
PVALB	2.95876996069441
BCAT2	5.53378692853347
MFN1	6.27134946368003
