Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A01_433756
USP52	4.76231978539032
HIGD1B	4.01718765676378
BAZ1B	6.67653691757305
USP6NL	6.27683917892232
SLCO2B1	4.12802249204359
ABCD4	4.52395169087201
DIMT1L	5.99093795191553
SLC25A46	7.21587096146548
LARP7	7.8113421563607
TEK	3.74726254432200
CD160	4.20993580320014
TERF2IP	7.06711985564013
PHF20	6.08807068197112
COL1A1	8.18788679942646
KIAA0090	5.67998933330597
GTPBP1	4.26991539169967
GRK5	3.89902264357076
AP1S2	4.47193774357913
RAB33B	4.49160089421495
CA11	4.58206397638676
ALDOC	6.05824314529345
NUDT1	5.59164012903553
ZNF212	5.53199117284333
ACBD3	6.99342856173419
ZNF83	5.1898829092931
PRDM2	4.673591061635
GDPD5	4.86099572346029
PDCD4	5.19523206341168
CEP350	6.25045615662743
FOXP3	3.53218765350301
SMYD3	6.6874953992543
CST7	4.41213008563709
SELL	3.93648068915219
CIAO1	6.23471117646561
LGI2	3.76839626756951
WDR45	6.71267256216378
ANKRD6	5.88674595099425
LTBP4	4.83783588223672
PSCD3	3.59075778222499
PYY	3.39510157421805
KCNC1	3.18456212318332
SIRT6	4.29987484682666
CCL19	4.59008398590496
ARHGEF9	3.80881858703974
ABR	4.40034488438373
C10orf22	5.66874856810828
STK17A	5.08131568882886
FOXE1	3.21518325486316
GML	3.49609648747213
CNGA3	3.10152450822842
CD38	3.83946120137994
ZDHHC6	6.31873228470094
NEFH	4.37209639850382
PGBD5	3.87162093352232
CTDSP2	6.95483164082084
RMND5B	5.54508195270393
ZNF257	4.17540990437502
DUSP4	4.24316991491394
FLJ22167	5.59280932878157
EXOSC7	6.7028286683957
ROR2	3.78259365838048
FOXM1	5.25132709585984
ZBTB48	4.88122526253192
BUD31	8.02928116000004
MAOA	5.33574430374763
CCDC41	4.32990375188633
TNNT3	3.86557583896590
FBXO11	5.35750985566883
GYPC	6.13796001855439
PLIN	6.68303593257241
RFXAP	3.52362739771016
C6orf15	3.70309290078258
RNF4	8.19884756579524
F8A1	7.08578914729033
PPP1R3D	4.39531787105196
GRB2	7.18782308362984
TPM3	3.35875916999719
SYT13	4.83309768184623
EPB42	3.88651190922528
RP5-1077B9.4	5.57164491370723
EIF1	11.3980364686442
CETN3	7.22041715113904
FPGT	4.42106295191269
PRY	4.02457393812693
NTHL1	5.05202154125749
POLR2B	8.58570057608378
RPS28	12.2587277587138
GDF10	3.30212388721308
COQ9	7.6858904241575
P2RX3	3.17005860666620
GCC2	6.39383452732037
RARRES3	7.80138047050527
PLXNA1	5.81281490305293
WBP4	4.57832189608242
KIAA0100	6.61499341212654
PMF1	6.58451952006581
HS2ST1	5.51476858348131
CRELD2	5.63215488002882
C8G	3.19535748766626
CD82	5.68584851553152
PMM1	4.78646846094931
CBLL1	5.03090922541517
LIM2	3.4652140167598
VAX2	3.73512968119285
SETDB1	6.4457817448297
LRAP	7.90308297019455
GCLM	5.27218210794449
CPEB3	3.71101111055018
PPM1A	5.9856668582183
INTS1	3.94247083506731
MMP16	3.50777867407261
CAMTA1	4.80325483329427
SAMSN1	4.93256521743245
DRD3	3.00079520056626
GMPPA	5.10755680220613
C11orf73	4.77115252362075
AIPL1	4.00892797058938
PTP4A2	8.91917085159136
IL24	3.68004118068173
BDKRB1	3.36956034002539
HPCA	3.67111017475845
MLF1	5.7106702465653
SEC14L1	5.50844837388037
CHFR	4.92267431502897
EMILIN1	4.26057100285495
THADA	6.0828617543098
TAF12	5.40133240613721
NDUFS4	8.26088709571633
ID1	5.20312392675665
PIK3CB	4.07615389049031
COL18A1	7.64922722759927
PDZD3	3.55660112300078
TBC1D17	4.64145380816073
COX8A	9.9754182964913
CDCA4	6.45810668147716
C2orf44	4.81748648456965
C9orf16	7.36354941741658
ERBB2IP	8.33369914174624
EMX2	8.64476265251412
FUS	5.74183798403125
NIPSNAP3B	3.5457198351244
TF	3.77920145002049
CXorf56	4.44364624740844
CLCN4	3.70284229851906
PWP2	5.59218029866237
MMP15	3.77544219770997
MTMR14	6.55283570083905
NPR1	7.52151166305781
DNAL4	5.6920312933484
ELAC2	4.62566804733209
ASS1	11.4750909307864
IPP	4.95523129679904
TMEM59	9.00763625041965
POLR2J	8.814508636573
SEC23IP	5.11939774676511
RGS4	4.20825490190642
UQCRC1	9.47714792651075
SNX6	7.47278899164327
DDX18	6.34770164989486
POLG	4.39706340488955
ADAM23	4.18481467135418
ZNHIT2	4.50756420284237
TFR2	3.97661708661292
NCDN	4.51298694785818
RAG1	3.69128741314172
POMT1	4.74543860217231
CYP1A1	3.49847941284533
SNAPC1	5.75117994303055
GNA11	5.23591985447793
CCDC52	3.01167582309029
CAPN1	6.73825660606358
DDHD2	6.27079276993988
UPF3A	5.50282634233308
LAGE3	5.37773254319584
GNRHR	3.19751607944412
UNC13B	5.33510285198958
TTLL4	4.26705496947163
PPBP	3.30400978476267
HTR3A	5.06832940582414
SDC2	5.87895448133743
ANKRD49	5.98198398110159
BTF3	10.5669028581429
COX7A2	10.6596181529248
SARS	8.70914903708869
C13orf18	3.77825653820274
CACNB1	4.07118785980466
QKI	6.198300548884
SETMAR	5.52568520114157
LAMB4	3.71986286188745
MAN2B1	7.38366290070242
EML3	5.03193773552471
ACADL	3.47722637972064
OFD1	7.4749597731372
CGA	3.67434196485618
EIF3EIP	11.0559855464575
PEX16	5.14398242489438
GNG12	7.51170440358123
HABP4	4.53690833736071
CNTN2	3.80415584187534
ASNSD1	7.00092428259057
FUT4	3.70805539996607
DBH	3.47697271953139
CD53	5.81561128289105
HIST1H2BJ	3.52687875154441
TFAP2B	3.40126794670924
ACF	3.96502734044486
TMEM11	6.4356177447989
CDH8	3.34295657770167
C3orf32	4.46409237908862
AGPS	4.70589926986246
C4orf18	3.43778737012192
PCCB	7.62794994334604
IPO13	4.73045759484696
PECI	7.284596938961
UNG	6.70571685452808
C6orf105	3.6305841997136
GSTP1	9.10395639205867
SUV420H1	7.29917992433824
ARHGAP15	3.98115786768228
LTBR	6.11267875504806
TDRKH	3.41570270377801
PSG4	3.59212245746547
SLC9A3R1	5.02720205867462
NBPF3	8.93700817224596
SLC9A3	3.75678697795255
OSBP	6.232749833735
PRR5	4.63253677192456
CHMP7	5.37079860203556
ADRA1A	3.39574709938085
ASAH1	6.40716440276832
FKBP4	6.94215919856654
ZNF350	4.25744769590985
DOM3Z	5.04296952495863
GIPR	4.0651560959454
AHI1	4.77858942307160
BST1	4.80406827808556
NCR2	3.61093032075698
NADSYN1	4.73557637198868
UBE2W	6.08160143606473
RGS14	4.231310405184
KRT15	4.37533565866159
SCN11A	3.78500059731971
GFI1	3.90403377417545
FHL1	5.75239738968962
SMC6	5.95151826448406
GATA1	4.11256024939634
OSGEP	4.39714738084946
ARMC6	4.99072117004964
HK3	3.74217033005078
PSMD5	6.13733078028787
RSU1	6.73917934096454
RPL4	12.1438865429674
MAD2L1	8.01582744871285
RBPMS	4.96383298508228
EIF4A3	8.90637437186144
E4F1	4.87942900469725
DLEC1	3.58354581488391
PRPF3	6.8688007998173
EMR1	3.36088203795486
CHMP2B	6.99701611307544
CAMSAP1	4.3077283483928
RPS21	9.8164226753593
XCR1	3.33427055702832
ARID5A	4.22496083211465
RBM6	5.35327324771886
UBE2N	6.79423776189898
KLF4	4.28322558809989
MGC4172	5.19445343807863
LMO4	7.1420701204354
KLKB1	3.10243502278323
HDAC3	6.11400344674315
HP	4.57573750148371
SCHIP1	4.88208952050657
BTK	4.01249769300385
KRCC1	8.05302218452948
PRND	3.42922870466475
C6orf27	3.59838582128423
PIGL	3.43937196078932
CLCA1	3.58636176071343
C1orf112	3.90055876640224
OLFML2A	5.10957722453412
HUS1	4.65158112945841
SFRS6	6.35996720221612
CXCR7	6.97011229939511
UIMC1	6.46516866966443
FXYD2	3.50427103894948
GOT2	7.86888179063777
ZNF667	3.79105644328448
TFEC	3.51527369444413
ATP7B	3.84507450494786
RAB38	4.35102480687593
POLD2	7.2686769142767
PPM1H	4.67322171878964
DCX	3.46517128588176
NFYC	5.52236493891676
ZNF228	4.38925215685395
KIN	6.12959463550665
PLSCR4	5.41117670188838
HIST1H4I	4.1797189998944
PPARGC1A	3.26808462656658
HIG2	7.46308028762463
KCNK10	4.08788071880009
EXOC1	7.4569915302315
OR6A2	4.04769906868902
ETFA	7.7414326280374
PDAP1	5.15680940601888
C19orf6	3.58716014019168
POLRMT	4.35583740134544
ZNF146	8.31564255902318
MIA2	3.42037841116349
LY6G6E	3.15148918655801
EIF4E2	7.80352406178163
NENF	5.12246799005178
HOXB5	3.97901203163343
ZNF324	4.05061807881977
CUGBP1	4.73902416737287
ENTPD7	4.18491755427995
TTC13	4.90242001545627
GJB5	3.35489098548791
PRSS22	4.4669125092725
CYP3A5	3.65447389312235
MBOAT5	4.34099888201268
CUL4B	4.9632847895217
CENPJ	3.79636861416878
KIAA0664	6.28508213687373
PITX1	3.54226189981117
PDGFRB	5.8564434814989
RDX	6.16319343691963
CELSR3	4.05461905583638
JUND	6.64446804307638
ITSN1	5.07526989119807
CHRNB1	3.63245867093952
EHBP1L1	3.79798937023934
C19orf2	9.48278888106852
FETUB	3.28920699230567
CAMK2B	3.48257398558505
DCTN1	6.46195374283893
TNKS2	6.31430456630244
MRTO4	7.64664582880668
C1QBP	6.1197115076196
TTC3	7.47659665697221
NDUFB8	8.48148313749836
CADPS2	4.53156933886358
EDG2	4.79195268376108
MYF5	3.27716322358966
SEMA3G	3.79177546705942
IL23A	3.819087016492
GJA9	3.95756961464165
R3HDM2	7.0786889758146
C5	3.93490166970744
SLC2A10	5.22028163358855
TRIM45	4.41582853155795
TSP50	3.89424140514878
PAQR3	5.30915157501047
ANKRD26	3.50793361060644
TCP1	8.80083494300155
TMED7	7.5085494427694
CMA1	3.06993777820595
PTCRA	4.48395301865644
HCRTR1	3.62644809369308
FST	4.77832221886005
PAWR	4.06784954694823
LDLR	5.56944945486803
ASTN2	3.81915875988192
SCRN1	7.23907039322057
GPATCH8	6.55708548831125
KIF4A	6.29566259186329
TANC2	4.28163548965596
ZMYM5	4.26042140161718
PGM1	8.79116706271932
ZNF586	4.50513978045135
POLR3G	4.06523532889284
CPD	6.53196155570164
SNCAIP	4.71428828666054
DCT	3.61697043718630
HLA-DOA	3.82724761902038
TANK	6.13066356360692
RCAN1	4.84120603647833
UPK1B	5.36568340640482
DNAJB4	5.1877607239762
UGT1A8	3.65689255981151
LIMD2	3.56112942559004
HIST1H4L	3.66902863460289
PECR	5.01380227469535
HSPA2	7.02102790653445
SERP1	8.43044617084582
TACR2	3.46312844509188
NUP85	6.60835658099736
CD177	3.72072636692059
GPR135	3.376735484208
PIGG	6.06762178370553
LGR5	3.57869285625879
JAK2	4.0703992537131
DPYSL4	3.43053333040289
TM9SF4	5.67591472711232
PTHR1	3.90948863258363
SIRPG	3.32970999099188
ZNF264	4.43007488616238
BICD1	5.72248862177212
RAB5A	6.90145673032561
FLJ13224	3.0609165473033
METTL5	8.76384857419742
HERC6	5.82515949611065
CASP1	5.32356664025764
USP9Y	3.08422675003855
LRP1B	3.40204569506321
XAF1	6.1684167280383
PLA2G4C	3.85140106738385
APOA2	3.45931216392361
SPAG6	3.81922494389441
KALRN	3.59623833353724
SECTM1	5.89365713340947
THOC7	9.14273141219055
IFNAR1	4.20393611218855
TCTA	6.11694292899568
NY-REN-7	3.96266173147089
TALDO1	8.96533548598492
B2M	11.8515149711647
LPPR4	4.52190710250326
SQLE	6.38318377702478
SEPHS1	6.59588744741039
EIF5A	6.28316637085781
FAM49A	4.43763334857115
YTHDC2	4.5045068521115
EHD2	4.7922747769889
NCF1	3.65799797688643
SPG7	5.68727358074378
ZNF614	3.65306438310586
HOXA5	4.07655907295082
NUP133	7.41047399591925
FGF12	3.99713734827511
SLMO2	7.38045498775375
INPP5B	4.61240869309487
PPID	6.45897901439013
SNTA1	4.17475017096865
IL20RA	3.60348305023716
UBE2J1	5.31349713358211
CACNG2	3.15989935404364
GCM1	3.32120021830972
ELF1	6.42049175284535
TLR5	4.13726103910482
TCFL5	5.7631531893194
C1orf107	5.56874638271722
C19orf22	6.55202911967005
SAFB2	6.1859887649913
MAP3K7IP1	3.95480342562683
NCK2	7.57377244681542
OXA1L	8.11121289553102
KIAA0652	5.41696461008426
KLRG1	3.83573268581795
FRAG1	6.2121221487951
ZSCAN12	3.27385719380530
PSMD12	7.26202055591559
E2F4	5.28274626851592
CLEC4M	3.60362023317848
KIAA0999	4.81414911684869
CLDN10	8.36868669014928
MGC13053	4.31871684079999
TAC1	2.88000271237089
GYPA	3.53127828954813
HPCAL4	3.7477181953901
TRAIP	4.36901818278669
MEX3D	4.08267727534069
KIAA0232	6.5636029096557
ERCC8	5.52776118848846
NFAT5	5.110103479812
GPX4	8.79057947999624
CSPG4LYP1	3.59371834295093
KIAA0368	6.2421698639047
FBXO3	5.74445242016672
DVL1	5.7346102964223
CMKLR1	3.83132899160891
GPR157	3.20845660037587
TYMS	6.26965234520546
OR52A1	3.32269837149549
PEF1	6.32784919145927
ZNF750	3.17214820801601
ALG9	6.34005599366838
MCM5	5.73497624136507
SDK2	3.5726154644426
BAIAP3	3.68448368179457
RABGGTB	7.62530395563968
KCNK7	3.31767509902764
PTP4A3	5.28463971973254
ANKRD40	4.31968824362485
CALCOCO2	6.72625412945115
TMSL8	4.12211121396575
SNCA	5.20039981414082
ZNF551	4.14168853998461
HBQ1	3.83179025786074
ARHGAP26	5.35398001173481
GEMIN6	6.03932974309033
HRAS	6.6910195180833
KLRC4	2.88393372925095
BSDC1	5.40633737402503
DSC1	3.78800007414979
RNF43	6.06246617114168
NDUFAF1	5.37801630757804
MAP2K4	4.79198993226097
FOLR2	4.12101094126642
LYZL6	3.86842780666097
EPB41L3	3.42712265300885
TEKT2	3.62890037351731
CDKN2B	3.63627733626935
WSB1	5.96144907615752
ZNF480	3.5303931198404
MAP3K6	4.3981487080295
PROS1	4.66152478118431
PSMB8	8.25562638486432
HN1	8.12980763570173
MAS1	3.79456311317015
APOL1	7.51403160101446
CSHL1	3.5636484077458
ZBTB7C	3.22503028594871
AHCTF1	6.2797001210479
SAE2	8.97761306183656
ITGA2	5.69123937677366
AP2S1	8.93746676676083
P15RS	5.69762238035296
MME	4.09241971812110
VAT1	7.24193661279593
MAST4	6.27978611388157
TUFM	8.11109522482188
KRT33B	3.68204033772964
THEG	3.90951307864296
KCTD2	5.28999845063509
WDR26	7.98070275890151
MFI2	3.5878922866591
KRT34	3.3839266540537
NR4A3	3.54559777193129
SGSM3	4.15101266663036
ARSA	3.75572082950457
TOMM22	4.81287442780454
SOCS3	3.86454474517444
UNKL	4.0722577490685
POP4	7.84501954933845
BHLHB3	8.75301021810766
MALL	4.17016193585985
SOX15	4.13296687561796
CCNA2	6.69865560514278
PARK2	3.55925057504303
GPR124	4.58244258992326
TMEM132A	4.65503953983889
CGRRF1	6.21421727568155
RUVBL2	8.68145301005471
MCAT	5.10764331753831
WNT10B	3.43158304260943
ISCA1	6.18538890634013
RPAP1	4.35223757864334
C12orf48	4.77997117681035
RAI16	4.73617800825647
RPL27	9.9064661258506
EPN1	3.8309267491287
MAGI1	3.4629516518967
GBX2	3.35014633282481
SLC35A1	5.69932113278946
GAL	4.33169808736651
SLC14A2	3.38953458369197
RDH11	7.66324374251718
ZNF518	4.14645463072855
PCYT1B	3.49026760021874
AUH	6.87440320015061
EIF3H	11.0446325822588
KIF1B	6.62983828565364
MBD2	4.76561855006303
AMOTL2	7.693589684812
C6orf120	5.91634346221506
PIGT	7.23182967293061
PSRC1	6.07524834337911
PLA2G10	4.01755860092565
ALAS1	7.23512855000752
FOXO1	6.22044564068222
C17orf62	6.06406825782463
KIF5C	5.79463281467298
DUSP10	4.48972818091263
CRLF3	7.20581889773846
CLCNKB	3.90680758292747
PSMA5	8.82634084458901
FARS2	5.846669124724
CCDC28A	5.79204168124729
AMPD3	4.54415084290471
PIAS1	6.272452097743
ADCYAP1R1	3.59646311066800
TMEM134	6.52661158712174
CDH20	3.05340971829352
FBXO7	7.51409205714202
FLJ14213	4.53218991311282
ZNF3	5.01643562022037
LRRFIP1	7.48747550336051
TMEM49	7.80846589521317
CNOT2	6.89406049407821
CBX2	3.25895773612968
ZC3H14	6.47620974040847
ALDH5A1	5.5190247760318
HNT	4.86910759916997
SERPINA4	3.27237947887225
FLJ20920	5.54080358071145
CRTAP	5.95045675933049
DDX50	7.47983612984955
STYXL1	7.02560207326887
TK2	4.58795544649564
BLVRB	7.36921871949614
STMN1	7.60816106646208
GUCA2A	3.4983956544346
DPP6	3.57382513567925
GALNT10	4.47387962013275
STK39	5.13147062788176
MMP24	4.90047704696693
CKS2	9.81022280409585
RHO	3.95772732769609
BANF1	9.15133805525926
CR1	3.26098713429624
RPS6KA2	5.62920874216527
HMBS	5.66969002041784
C20orf112	4.17525607987137
SLC25A24	7.53510115462973
MRPL22	8.55598885742395
SLC25A15	4.71333784517696
GADD45B	5.78281259158546
TDP1	5.89491081014762
ZNF287	3.59724239291741
DAAM2	5.38983073766522
C11orf57	5.90049989570815
RFK	6.92951595815382
ZFYVE9	4.05999676296739
TCTN3	5.91822305827109
STCH	6.06987273056258
LOC283871	3.68202768879495
NDUFB3	7.65068244766192
DEFB4	3.6760860957329
FPR1	3.7800918633403
FMNL1	3.93070151961668
SEPT7	9.94007087621274
PTCD2	4.54434968418654
GNLY	3.56324131755497
GRAMD1C	4.72141006072016
ZNF165	4.97516505132903
TR2IT1	3.74046840858194
ARMCX3	6.53268860565639
NDE1	5.33623140389456
MAGEF1	6.46049089295092
ITGA10	3.85193114391521
ARHGDIB	7.7098998537043
FSHB	3.95017078805505
ANXA2	11.2100623345613
HLCS	3.99495890454269
MCF2L	4.47383169637801
AK1	5.04558054099016
FH	6.20335547158785
LGALS2	3.80155246580476
SYNPO2L	2.91186793730169
KIAA1045	3.67903331168622
C1orf183	4.66942046336155
MAGEA8	3.32398299290846
DGCR8	4.68978122868229
GSR	4.28498770759011
NEU2	3.60216126057299
HIST1H4B	3.9555014565211
CACNA1C	3.27982648766129
FAM20B	6.40546104962937
HES2	3.42846279352343
PDCD6	8.203022632882
INTS7	5.27837118488184
AMPH	4.23638972803033
UCKL1	5.60214800483553
ASB4	3.28098480463448
C10orf97	5.0652294112297
ALDH1L1	4.19911050969517
CCL23	3.39964822356939
OBSL1	5.30368837094319
SLC12A7	7.18672603617948
THAP4	6.06684665985786
RBM4B	5.08147157274990
OGFRL1	4.43126855350487
KIAA0831	6.2793984680982
C12orf11	7.03529296037524
PPP1R15A	5.30377099520394
KIAA0240	5.39865145940795
CD1B	3.71731652347802
FCGR2A	4.88026032990341
MDC1	5.10480604009261
MAN1A1	3.64578166033734
KRT9	3.94551170687991
HTR1A	3.36855428490126
OCEL1	5.60860429246401
ATP11B	5.69396256815113
NLGN4X	4.28709290209743
FBXO34	8.4726594835964
ALOX12	3.55271963158998
RB1CC1	8.13385666978062
PCDH12	4.57180957157573
RPE	4.51108858949902
EIF4E	6.54690740911147
CSDC2	4.14010845885065
ABHD5	4.94464504646024
TMBIM1	6.49528206702596
PET112L	5.66377296007581
P2RXL1	3.37735803172111
F2RL2	3.4330748476042
TRMT1	6.49299870317152
IMPG2	3.83827631579439
LRRC32	5.93108978563832
BGLAP	4.93572664019093
HTR4	3.56898301952845
MRAS	4.87794685234409
TRAF6	5.13046828642136
AXL	4.43501717013632
ATP2C2	3.33064188476386
LMNB1	6.72739410462684
TELO2	4.50021447957969
PNPLA3	3.38350536383184
CSNK1E	6.76279898559014
SRP14	10.0383490295367
KCNQ4	3.58917324979148
PIK3C2B	5.18986029313401
C15orf15	8.12282483587624
TUBB2B	5.04006626281566
USP15	4.79298783397074
C12orf41	6.89069994024405
CEND1	3.88826704106097
RNF31	4.20464382520161
TCEAL2	3.90389425428493
PTGER2	3.74223273922052
UBN1	5.8513378683528
SLC5A7	3.50176746785603
SLC31A1	5.170080771096
ADAM29	3.64906854102496
ST7L	4.28074514614707
GFOD1	6.07239531414019
CTNNA1	9.77019687823718
HRBL	3.88311440303437
CBX4	3.69509699948455
NTRK2	3.86325748791156
FOXN3	5.45684405634014
MFGE8	5.49649602816492
PFKFB2	3.81728504875118
TAS2R4	4.13630981440716
SH3TC2	3.36511174921831
IL10	3.48724339223481
PXMP4	5.09545465186452
RNF167	6.30012238362752
PRMT5	6.77117953055748
TSKU	5.26130012269341
ATPIF1	8.66507335457636
ETV3	3.44330553913254
PAK7	3.46648938048767
PDLIM1	9.74067509599778
CEP63	4.61245886476516
WDFY3	4.55995677235837
RNF126	4.99599024683819
DPM1	8.62034793050492
CLIC4	6.94612989586543
ACR	3.80749731666508
KLK7	6.9178004536459
ALOX5AP	5.24125118311545
LRP1	5.04191393758898
TNK1	5.15303427677187
TAS2R9	3.31354266400068
ZNF16	6.05983326134099
POLR1B	5.33565340559691
SLC8A2	3.85335743755391
OLFM4	3.15281091052666
TACC1	4.94385886700304
SAMHD1	6.57543664685706
ATP13A2	5.36645202299528
KRT4	3.69696773841528
PAX6	3.60793122120882
SCG2	4.10184971218027
SLC17A6	3.39626310254714
TUBB4	3.82978833949494
PADI4	3.31060099470592
FMO3	3.15232229232731
NLK	4.85566379803665
POU4F3	3.34760393314409
MDM2	3.65898600727015
CAPNS1	9.4871513716739
SDF4	6.81161330951366
ITGBL1	3.80898812728298
TAP2	4.51078227372283
OR2C1	3.41226023169029
KLHDC3	6.22662503820527
EFHD2	5.54158987606256
GALR3	3.9276982220826
NBEA	3.95941734338353
ABCA6	3.37077772033169
ABBA-1	4.07762221729346
GNAI1	5.4999158186651
CLDN3	8.3462656425806
AKT2	3.53989561112241
EGFR	5.06067185649207
VPS4B	7.20826011218478
RBM16	8.1764121034471
GALNT6	5.51364351351343
ZDHHC3	5.17365121508366
SLC25A4	6.21709492860316
CYB5B	5.33441692190327
NDRG1	8.4344359441845
SESN1	4.356042197147
GBE1	9.7280149445781
MRPL46	5.47787780897142
CLASP1	5.92610349146126
FARP2	4.51924811030218
ACOT11	3.63356367276787
LDHAL6B	3.04713656269922
MAPKAPK3	5.70414670755442
NCAM2	3.20595443866775
AFAP1	5.07099893490419
PRKD2	6.57218163145783
OR2H2	3.37778363549276
ZFP36L1	6.99009218849386
DZIP1	4.73351386962445
GPR161	4.41740599089923
RNF146	4.4813654948344
NKX3-1	4.01449234812553
CCNB2	8.30908050254195
ZNF10	3.65225176429581
WDR74	5.39540325621875
FAM134A	7.2278785426156
PCNP	8.36748074108208
PURA	4.99658382279118
DNPEP	7.5237613823278
ERBB2	5.41577735088548
CREB1	5.16524269361346
NEO1	5.65301068212167
DDX3Y	3.36167610417256
RPS3A	12.6431543298622
MXRA7	9.29769785174057
LGALS3	11.5940705545056
GLT8D1	7.30600854934259
TMPRSS3	8.28951842141046
UPB1	3.51283026296874
LAT	3.83146585028353
CLDN14	3.73754640023696
DHX38	4.78410871515146
KCNA3	3.45989395899011
BTBD1	7.31848323163521
TARS2	6.67135695444344
SKIV2L2	7.96120458536278
ABCF1	7.86521806115092
CDT1	3.98736308152205
ZHX2	7.19909193289608
FCF1	5.05693864206133
LRRC49	4.65241010114254
GUCY1B2	3.80164018241931
CD28	3.35441122207446
SMARCA4	7.6752924835969
SEPT2	8.99863114282722
SOHLH2	3.43453609766492
MCOLN3	3.71325833371781
LRP8	5.09486038240211
TAGLN3	3.92236427081006
MASP2	3.74689570621953
GPATCH3	4.62640275111540
TTRAP	7.52352785822416
AGL	6.96891933636653
NFE2L3	5.56257038060661
PSD4	3.46742283658228
PALMD	6.53343655905295
CCNB1IP1	8.50102198934035
TMEM43	6.54674789011506
OBFC1	5.76694799412526
STAT5B	4.65625747246461
C14orf79	4.19584691347538
ENPEP	4.27937820450741
SSB	8.48029653967563
SCT	3.33412035731615
TIMM23	6.40067699951762
SKI	4.16913810001474
SLC22A13	3.03257480163259
AKAP3	4.07150704410821
OAS2	5.21507524788653
KIAA0423	4.91250207923686
SEC61G	9.88052266566208
CAPN11	3.31479066191261
TMEM50B	5.88949848606643
DEGS1	7.55885613499767
ARHGEF4	3.90252140553938
DBNDD1	4.55973323505685
TBL1XR1	4.68912760497454
FAIM	5.39296851680726
SP140	3.6657697294486
G6PD	4.54337467510978
NUDC	7.38002224210198
GABRP	4.58126461013898
SCARA3	4.70794674870396
TACSTD2	5.52866096882296
EIF3J	6.58844838723277
PPP2R2A	6.67834932944865
CPA3	3.60513042037010
PVALB	3.53533043968644
BCAT2	6.3007347568924
MFN1	5.53853945187105
F10	3.24699292862142
