Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E10_491244
CHD1	6.25404319782827
SYN3	3.43500483042462
DMC1	4.01450086128424
SLC22A2	3.78252497248758
SERPINF1	5.54716566299159
C20orf27	5.92396603840918
OR7A17	3.40716154952342
RPS6KA5	5.0829200486565
LHB	3.34748377166233
TAOK3	5.08330547901333
STK25	5.91522656590238
SLC12A4	3.46846333493196
BRCA1	4.09083348355544
GBL	5.22861512205515
C14orf108	8.5280721501988
CDC25B	7.30098814891939
BMP3	3.16550462652612
MAP1LC3C	3.47663818561861
TMEM180	3.78198797004672
CRYGC	3.71277676568255
SLK	6.7838362381993
POU3F1	3.08941184788084
C20orf32	3.87617002389982
USP52	5.58953171574733
HIGD1B	3.81978909051593
BAZ1B	6.47244865185157
USP6NL	6.24693945165371
SLCO2B1	4.09229889124836
ABCD4	4.48423238014866
DIMT1L	5.89997308494214
SLC25A46	7.03099423318405
LARP7	6.92994345025203
TEK	4.0962596084337
CD160	3.59650292078036
TERF2IP	7.31054913096597
PHF20	6.05397657653105
COL1A1	7.81469002506044
KIAA0090	5.43212947333975
GTPBP1	4.44885106649432
GRK5	3.75063298327663
AP1S2	4.90565197241376
RAB33B	4.03562102377506
CA11	4.8828510459262
ALDOC	5.4020686019487
NUDT1	5.12727600902923
ZNF212	5.72475020866485
ACBD3	6.70516145290397
ZNF83	6.40275694033894
PRDM2	4.72977153913537
GDPD5	5.32014346265340
PDCD4	6.54365350178229
CEP350	5.78767822054274
FOXP3	3.20760808578635
SMYD3	5.52376353555042
CST7	3.82400282686547
SELL	4.39364982028096
CIAO1	6.51963217399005
LGI2	3.78078553995623
WDR45	7.31414342023318
ANKRD6	8.59894595448356
LTBP4	4.53797905307773
PSCD3	3.34548050785259
PYY	3.29512935980945
KCNC1	3.14674392080433
SIRT6	4.16843692830217
CCL19	4.14021005412017
ARHGEF9	4.84264718715168
ABR	4.54775203602278
C10orf22	6.73159021529723
STK17A	5.52342173103954
FOXE1	3.34217140327456
GML	3.23728568470945
CNGA3	2.86259309286806
CD38	4.90196284354235
ZDHHC6	8.13493325313948
NEFH	4.65883764976507
PGBD5	5.10121221780071
CTDSP2	7.64609204693615
RMND5B	6.37909685410483
ZNF257	4.48901848531626
DUSP4	3.06909029058997
FLJ22167	5.65586783714726
EXOSC7	6.94998277978985
ROR2	3.22799044117382
FOXM1	5.38110617393771
ZBTB48	4.12734717927487
BUD31	8.2230398153086
MAOA	5.76496014919913
CCDC41	4.64608380452913
TNNT3	3.64000105369359
FBXO11	6.56154969745168
GYPC	7.366536732582
PLIN	3.52240972076205
RFXAP	3.39150661617895
C6orf15	4.02924745415653
RNF4	8.14081869559617
F8A1	8.83292457924625
PPP1R3D	4.5700312444259
GRB2	7.83262080301027
TPM3	3.09375507623794
SYT13	3.75237492933975
EPB42	3.42503875754829
RP5-1077B9.4	4.88504074432872
EIF1	9.69975363530203
CETN3	7.1752056645101
FPGT	5.15706577928412
PRY	3.60565369616778
NTHL1	4.09904179243767
POLR2B	8.9036651844667
RPS28	11.6035474554042
GDF10	3.51277674515396
COQ9	7.29068852928796
P2RX3	2.76078277735692
GCC2	7.01320202392404
RARRES3	8.49155147602585
PLXNA1	6.49121602367476
WBP4	4.06976573145954
KIAA0100	5.7241397264918
PMF1	6.3066080006711
HS2ST1	5.60821127324216
CRELD2	6.21185042886376
C8G	3.02961261502026
CD82	6.06052459329864
PMM1	4.63860660045031
CBLL1	4.79555002251711
LIM2	3.32922971851849
VAX2	4.20995334875194
SETDB1	5.34657568151870
LRAP	3.81359244740320
GCLM	7.05245279515245
CPEB3	4.26614342348164
PPM1A	5.98195402805817
INTS1	3.9714282181861
MMP16	3.31476770916138
CAMTA1	3.61478251021991
SAMSN1	4.49973435439847
DRD3	2.77840012928920
GMPPA	4.68216221203669
C11orf73	6.80586694729468
AIPL1	3.78358568978285
PTP4A2	10.6623035063302
IL24	3.31397229521688
BDKRB1	3.43041745680789
HPCA	3.51189305262935
MLF1	6.1080498062898
SEC14L1	6.93007966135313
CHFR	5.81942835056458
EMILIN1	3.96919256745867
THADA	6.5205662901071
TAF12	4.76921274888465
NDUFS4	8.03261818185985
ID1	5.1539420809267
PIK3CB	4.2507877709828
COL18A1	8.66894783304852
PDZD3	3.14628587729159
TBC1D17	5.12275391604486
COX8A	9.68754452151433
CDCA4	6.55061716242767
C2orf44	4.90658383767305
C9orf16	7.1561747556537
ERBB2IP	7.90464463520437
EMX2	9.60283295172402
FUS	6.27796159860385
NIPSNAP3B	4.26365203529073
TF	3.42335408182318
CXorf56	5.11921075590566
CLCN4	3.53361561573593
PWP2	5.91788811582551
MMP15	4.01574154253237
MTMR14	6.39949998496681
NPR1	7.3793898697209
DNAL4	5.46375072950402
ELAC2	4.64608292533627
ASS1	10.3793007548428
IPP	5.80959671764785
TMEM59	10.4914703727053
POLR2J	8.70241167231679
SEC23IP	5.94057509490308
RGS4	3.88460476581347
UQCRC1	9.31596546558445
SNX6	7.68739981962914
DDX18	7.30564528026218
POLG	4.32892072121827
ADAM23	4.03812627549184
ZNHIT2	4.73717646388119
TFR2	3.37916217952786
NCDN	4.68442139917391
RAG1	3.421456467183
POMT1	4.40202773372814
CYP1A1	3.39018798437872
SNAPC1	6.02516153363758
GNA11	5.33544569477432
CCDC52	2.92190593299589
CAPN1	6.93675195688858
DDHD2	6.16152957582155
UPF3A	5.5759258066314
LAGE3	5.87669285872298
GNRHR	3.21222636876286
UNC13B	5.08522184705883
TTLL4	4.97719099207908
PPBP	2.9295385321821
HTR3A	3.63323749471853
SDC2	5.2147439167835
ANKRD49	7.51906294091945
BTF3	10.2986685450004
COX7A2	10.6867039800009
SARS	8.53519598242352
C13orf18	4.60140877639691
CACNB1	3.89825004668341
QKI	6.12060919587872
SETMAR	5.47376791940343
LAMB4	3.27141230270562
MAN2B1	6.27451394441228
EML3	4.9464572751617
ACADL	3.32189755044523
OFD1	7.97675971050656
CGA	3.42917224936856
EIF3EIP	10.4593157914899
PEX16	5.23864249770640
GNG12	8.12118836955627
HABP4	4.81369303556746
CNTN2	3.42697247767411
ASNSD1	7.42715437458913
FUT4	4.80490971465045
DBH	3.26614499659469
CD53	6.60012649619296
HIST1H2BJ	3.53128126459285
TFAP2B	3.1493163912763
ACF	3.83904843358698
TMEM11	6.20607565425661
CDH8	3.24630685278535
C3orf32	4.24150302035953
AGPS	5.58977902361973
C4orf18	3.54913459367905
PCCB	7.92278436152802
IPO13	5.09094361436552
PECI	8.65246065147261
UNG	7.63848099043537
C6orf105	3.93002785029606
GSTP1	9.36021107222536
SUV420H1	7.74729020710046
ARHGAP15	3.79874192357193
LTBR	6.36460104458208
TDRKH	3.22259166176347
PSG4	3.33966273771976
SLC9A3R1	8.28103179737736
NBPF3	8.78163385909104
SLC9A3	3.65402464790881
OSBP	6.63508726204638
PRR5	5.21281888394516
CHMP7	5.37463039447886
ADRA1A	2.98442002345193
ASAH1	6.54121504166659
FKBP4	7.34826457490812
ZNF350	5.5276979621435
DOM3Z	5.18521360435331
GIPR	3.63717065804380
AHI1	4.75264412424006
BST1	4.72688502010011
NCR2	3.60690171518757
NADSYN1	4.9479649561288
UBE2W	6.46358024852417
RGS14	3.98595656041303
KRT15	3.5681538668299
SCN11A	3.90645887749775
GFI1	3.37001113932637
FHL1	7.40639044782952
SMC6	6.84416804439109
GATA1	3.49960043080790
OSGEP	5.30489312969616
ARMC6	4.53634611865185
HK3	3.3097938446851
PSMD5	7.52047037588826
RSU1	6.80258548623937
RPL4	12.2560101008509
MAD2L1	7.0389846106249
RBPMS	4.93788697215804
EIF4A3	9.8191507669091
E4F1	4.31713310140389
DLEC1	3.32113909794911
PRPF3	5.62386709309736
EMR1	3.68942112707600
CHMP2B	7.32690548228462
CAMSAP1	4.2161749408975
RPS21	10.2514036717383
XCR1	3.40951718611247
ARID5A	3.9405962420675
RBM6	6.09964589875377
UBE2N	8.16762486912172
KLF4	5.75184976795652
MGC4172	4.12525422146452
LMO4	7.55120753358192
KLKB1	3.05497238858891
HDAC3	6.6894830875892
HP	3.18525520079883
SCHIP1	6.76458189067957
BTK	3.85788525098802
KRCC1	8.85893334600284
PRND	3.08165588091038
C6orf27	3.42676061944611
PIGL	3.71107267603681
CLCA1	3.84655550718517
C1orf112	4.91274884311314
OLFML2A	5.3244323265658
HUS1	4.94921233096636
SFRS6	7.25148717815765
CXCR7	4.32077466223494
UIMC1	6.15558691885755
FXYD2	3.53717443156643
GOT2	7.7587122139623
ZNF667	4.28039542530213
TFEC	4.04725973365173
ATP7B	5.70983224468477
RAB38	6.53917194830361
POLD2	7.50018006862744
PPM1H	5.60851157484636
DCX	3.29410747012915
NFYC	6.10978363765823
ZNF228	4.43197357171992
KIN	6.51018768101327
PLSCR4	5.58058176431878
HIST1H4I	4.01163760899028
PPARGC1A	2.96888155436186
HIG2	7.3586907681486
KCNK10	3.79362186274537
EXOC1	8.43516854563915
OR6A2	3.92018345977550
ETFA	8.71666280575369
PDAP1	4.86940030666718
C19orf6	3.3882782728756
POLRMT	4.27632464575683
ZNF146	7.9971023660294
MIA2	3.45106229100867
LY6G6E	3.13327330898731
EIF4E2	8.28789664953026
NENF	4.79916826216443
HOXB5	6.20933763990447
ZNF324	4.60365792224692
CUGBP1	4.69923459554091
ENTPD7	4.16954827203536
TTC13	4.76005037020908
GJB5	3.0371551350817
PRSS22	3.84637569010054
CYP3A5	4.04280558467361
MBOAT5	3.98601161114672
CUL4B	5.58691856594186
CENPJ	3.52419877940424
KIAA0664	6.96872672567285
PITX1	3.63283992787586
PDGFRB	4.95319406908425
RDX	6.91247183611026
CELSR3	4.1169289728311
JUND	6.47121316109653
ITSN1	5.53830712358887
CHRNB1	3.60464439180502
EHBP1L1	3.67686205895984
C19orf2	7.41828564499247
FETUB	3.28843622232842
CAMK2B	3.12447001844556
DCTN1	6.78902203861008
TNKS2	6.86784523581245
MRTO4	7.0357824270789
C1QBP	5.98961174097335
TTC3	8.37792551963598
NDUFB8	8.92537877167002
CADPS2	6.08152179661957
EDG2	4.04607702476734
MYF5	2.92976100291024
SEMA3G	3.59711631260196
IL23A	3.57865059395612
GJA9	3.58641467904839
R3HDM2	7.83500333321077
C5	4.08081557624707
SLC2A10	6.53117499219096
TRIM45	4.82301633758134
TSP50	3.75623969655115
PAQR3	4.32206072181133
ANKRD26	3.64027594276627
TCP1	8.94403319341056
TMED7	6.61602591474886
CMA1	2.97403544783059
PTCRA	4.14070169909872
HCRTR1	3.45365056504858
FST	5.00170334213445
PAWR	4.53620262412482
LDLR	4.94161255337171
ASTN2	4.09564587374459
SCRN1	6.93074870528938
GPATCH8	6.06833416260035
KIF4A	6.69390611553045
TANC2	3.77750315275149
ZMYM5	3.56403781735131
PGM1	9.60431805694045
ZNF586	5.60718998319317
POLR3G	3.38074072692848
CPD	5.93127729586139
SNCAIP	4.55773958514723
DCT	3.52670005052596
HLA-DOA	3.59426092488621
TANK	6.4640905089644
RCAN1	4.30691124763061
UPK1B	5.81343049355114
DNAJB4	4.97496058575568
UGT1A8	3.14150597540914
LIMD2	3.30966438679402
HIST1H4L	3.59480956598812
PECR	5.01721773687081
HSPA2	7.24215910377305
SERP1	9.93099480362919
TACR2	3.65109604661956
NUP85	7.36125562885687
CD177	3.51729068941798
GPR135	3.15848888663577
PIGG	6.82014681804305
LGR5	4.04948847538957
JAK2	4.25629839683889
DPYSL4	3.69619158384863
TM9SF4	6.14212310973904
PTHR1	3.36853590172305
SIRPG	3.02560663511596
ZNF264	5.2911163051115
BICD1	6.16633994840189
RAB5A	7.97952768278842
FLJ13224	3.11553378537361
METTL5	9.19328787036554
HERC6	7.79842977530723
CASP1	6.09269827503432
USP9Y	2.73990635318001
LRP1B	3.05297593210149
XAF1	8.40397601552962
PLA2G4C	3.41620942889011
APOA2	3.12169428406303
SPAG6	3.06029451600624
KALRN	3.44751195812035
SECTM1	6.59376028012043
THOC7	9.48471142311513
IFNAR1	4.98366140343533
TCTA	6.27771945119436
NY-REN-7	3.87028287115913
TALDO1	8.77248584077594
B2M	12.3047877360562
LPPR4	3.5865272672292
SQLE	7.327651180217
SEPHS1	7.17694146702026
EIF5A	5.96505553259486
FAM49A	4.54037686596985
YTHDC2	4.21971654469282
EHD2	4.95891931442799
NCF1	3.68352024765505
SPG7	5.95077025684415
ZNF614	3.54331720392185
HOXA5	3.28754316291266
NUP133	7.1075438723474
FGF12	3.78209968702010
SLMO2	7.02439639528479
INPP5B	4.95278336375192
PPID	6.50041424143918
SNTA1	4.02419380066719
IL20RA	4.33816319650244
UBE2J1	6.1400148163215
CACNG2	3.06716532852145
GCM1	3.30086864836263
ELF1	6.66847699556674
TLR5	3.74285596309326
TCFL5	6.7408138316972
C1orf107	5.92833168090856
C19orf22	6.5616756619235
SAFB2	5.72653905179676
MAP3K7IP1	3.79402363061528
NCK2	7.8706790872551
OXA1L	8.42436263708588
KIAA0652	6.35476336005487
KLRG1	3.45594021457699
FRAG1	6.27203698179007
ZSCAN12	3.05303594392618
PSMD12	7.53160039176298
E2F4	5.09899522577703
CLEC4M	3.43457567355319
KIAA0999	5.4736433294518
CLDN10	7.52752377712604
MGC13053	4.07273140191597
TAC1	2.73437224286676
GYPA	3.49743037746277
HPCAL4	3.40722185554448
TRAIP	4.49104374065837
MEX3D	4.12689144001948
KIAA0232	6.18448115919905
ERCC8	5.14687937935141
NFAT5	5.28217882309381
GPX4	8.59397940479615
CSPG4LYP1	3.07231941779171
KIAA0368	6.20264712613633
FBXO3	5.07591976582302
DVL1	5.61497566970342
CMKLR1	3.66656967932424
GPR157	3.60095755099148
TYMS	7.82818172192242
OR52A1	3.26807720000842
PEF1	8.18603033909336
ZNF750	3.87427420150178
ALG9	6.72244401052383
MCM5	5.64872621427924
SDK2	3.32239251087303
BAIAP3	3.78094669592321
RABGGTB	7.41361011130978
KCNK7	3.31703701946379
PTP4A3	5.96708392096577
ANKRD40	3.96682225712122
CALCOCO2	7.85540156020822
TMSL8	5.90396980625634
SNCA	4.04617863293356
ZNF551	4.56177947821108
HBQ1	3.30510417228079
ARHGAP26	6.26966903667383
GEMIN6	7.28782269078292
HRAS	5.03577168978984
KLRC4	2.65458981523869
BSDC1	7.04529773543457
DSC1	3.79359328832422
RNF43	5.99603336152284
NDUFAF1	6.37414786307859
MAP2K4	5.29790729140426
FOLR2	5.23156076097888
LYZL6	3.73462362956748
EPB41L3	3.6136474004671
TEKT2	4.60195255354388
CDKN2B	3.26992908478080
WSB1	6.37854411437944
ZNF480	3.440396506613
MAP3K6	3.62956584699146
PROS1	6.18991306362039
PSMB8	8.57926563593679
HN1	8.46064624279193
MAS1	3.40090014732234
APOL1	7.0992211403256
CSHL1	3.49043348773759
ZBTB7C	3.13125677390456
AHCTF1	5.10337922273751
SAE2	9.08330726467677
ITGA2	3.96464898372668
AP2S1	8.91789084664898
P15RS	8.19994337339405
MME	3.77108137606124
VAT1	7.53323466292007
MAST4	6.36383638590478
TUFM	9.40887157645999
KRT33B	3.53366789086821
THEG	3.83869478588085
KCTD2	5.62637044226673
WDR26	8.0621604648113
MFI2	3.22391464720159
KRT34	3.00662381707315
NR4A3	3.52089786438961
SGSM3	4.34610572734591
ARSA	3.87581430173687
TOMM22	5.20841313711141
SOCS3	3.58138357782074
UNKL	4.0203048329893
POP4	7.88031274481377
BHLHB3	8.78899914593103
MALL	4.15008379802415
SOX15	3.48470970243456
CCNA2	6.10312545766131
PARK2	3.32503337137947
GPR124	4.49323954261502
TMEM132A	4.58717387779598
CGRRF1	6.14168136879759
RUVBL2	8.75030667086598
MCAT	5.61617155959825
WNT10B	3.68690580163721
ISCA1	6.53674249258299
RPAP1	5.10326507400263
C12orf48	5.15606362840165
RAI16	4.99094435535557
RPL27	9.21814902576737
EPN1	3.61142425549928
MAGI1	3.24795966478932
GBX2	3.06604959796813
SLC35A1	8.09213304029156
GAL	4.69575971086683
SLC14A2	3.54328947059950
RDH11	7.43224457222867
ZNF518	5.459641109565
PCYT1B	3.38671242828924
AUH	6.66658744854343
EIF3H	11.7812064094256
KIF1B	6.65177489800203
MBD2	4.81203449048047
AMOTL2	8.59486137826954
C6orf120	6.31317741145041
PIGT	7.47166690494156
PSRC1	5.84276600344022
PLA2G10	3.77810230224790
ALAS1	7.33575588705857
FOXO1	5.64652882713528
C17orf62	7.11382672191488
KIF5C	7.08990527330687
DUSP10	3.78517894752770
CRLF3	6.24711465741627
CLCNKB	3.57765897468959
PSMA5	9.76765680646802
FARS2	6.45247666338345
CCDC28A	6.25709415186283
AMPD3	4.8445478407189
PIAS1	7.5708135847754
ADCYAP1R1	3.50102770095619
TMEM134	6.84195145038963
CDH20	2.99146190161204
FBXO7	7.87658101929133
FLJ14213	5.21781041428123
ZNF3	5.86741355013215
LRRFIP1	7.62496174162802
TMEM49	8.17425582061858
CNOT2	7.5576485645981
CBX2	2.96061624208883
ZC3H14	6.95561878196991
ALDH5A1	6.80501986761188
HNT	3.51762385823471
SERPINA4	3.1748080677576
FLJ20920	4.76118527035512
CRTAP	6.15292847601922
DDX50	8.5847784675474
STYXL1	7.6910391192494
TK2	4.71774366549028
BLVRB	7.20446681755013
STMN1	6.87489507168979
GUCA2A	3.20540101156267
DPP6	3.3323578556914
GALNT10	4.77214217898985
STK39	5.72203848521952
MMP24	4.23555967997232
CKS2	9.59391719181284
RHO	3.81711774975992
BANF1	9.68913027168685
CR1	2.88261711764299
RPS6KA2	6.61851612263882
HMBS	6.66378110203846
C20orf112	3.61919289631597
SLC25A24	7.40393897082159
MRPL22	8.28649346372447
SLC25A15	5.35006713192571
GADD45B	4.58449520551501
TDP1	6.72453092280529
ZNF287	3.9486751242644
DAAM2	6.37793425458434
C11orf57	6.43711033984585
RFK	6.92743763502323
ZFYVE9	4.52785208641573
TCTN3	7.81601264022294
STCH	5.9322135803031
LOC283871	3.4159734261845
NDUFB3	8.00927353275709
DEFB4	4.73870665863322
FPR1	3.61436465821178
FMNL1	3.79972015038869
SEPT7	9.6980068387123
PTCD2	4.96582126733731
GNLY	3.40054189560244
GRAMD1C	6.80653447898292
ZNF165	5.45537438295828
TR2IT1	4.46150954808314
ARMCX3	7.46174446260158
NDE1	5.67034289013245
MAGEF1	7.47145443960082
ITGA10	3.76086468556196
ARHGDIB	8.30769361122453
FSHB	3.68476445527683
ANXA2	11.5030250147627
HLCS	3.91545745474043
MCF2L	4.42607608939728
AK1	5.38545023329203
FH	5.87143669332299
LGALS2	3.61451047085865
SYNPO2L	2.70860842596869
KIAA1045	3.43058807361098
C1orf183	4.52384643217769
MAGEA8	2.96542101157091
DGCR8	4.86223485831954
GSR	5.24650170656206
NEU2	3.48713517544774
HIST1H4B	3.40773688297871
CACNA1C	3.11272869948073
FAM20B	6.78340014802274
HES2	3.30503818998778
PDCD6	9.22380905917781
INTS7	5.34571113982825
AMPH	6.88811613789443
UCKL1	6.22240372300924
ASB4	3.13073456693972
C10orf97	5.21873955735786
ALDH1L1	3.83873469337337
CCL23	3.25636520646758
OBSL1	5.23518378157629
SLC12A7	7.57719345733237
THAP4	5.99753803265846
RBM4B	5.73862111203492
OGFRL1	4.8596873819062
KIAA0831	6.45500908298305
C12orf11	8.04551738533504
PPP1R15A	4.54244305285447
KIAA0240	5.48981905749655
CD1B	3.39441493732984
FCGR2A	4.82057739575983
MDC1	4.99116897696903
MAN1A1	3.63187255677022
KRT9	3.44561405208347
HTR1A	3.24556097499917
OCEL1	6.3726451047727
ATP11B	5.80205294131896
NLGN4X	3.98703895513591
FBXO34	8.4640455005772
ALOX12	3.52504389449230
RB1CC1	7.96062410709664
PCDH12	4.57842636424680
RPE	5.72909532495643
EIF4E	6.04004200815826
CSDC2	3.95104819198695
ABHD5	5.78727607658086
TMBIM1	6.11449107590779
PET112L	4.53346638357317
P2RXL1	3.25592383126242
F2RL2	3.23192764636325
TRMT1	5.47988286802405
IMPG2	3.85310534827477
LRRC32	4.73120051432877
BGLAP	3.97063605530899
HTR4	3.31426141135163
MRAS	5.06349070433089
TRAF6	5.53111393854729
AXL	4.32178513582517
ATP2C2	3.41375006482321
LMNB1	5.92111107513343
TELO2	4.24166434185902
PNPLA3	3.61680535862044
CSNK1E	5.86321853666871
SRP14	10.5201020060198
KCNQ4	3.24160863052187
PIK3C2B	6.59210637103998
C15orf15	8.88997911356596
TUBB2B	5.06031579351062
USP15	5.96127975656088
C12orf41	7.84404014594968
CEND1	3.82254408839724
RNF31	5.46831305117496
TCEAL2	5.02172605331285
PTGER2	4.99965109100513
UBN1	6.16358257753094
SLC5A7	3.41379744453247
SLC31A1	6.5632107055015
ADAM29	3.73211638281711
ST7L	4.42579983068946
GFOD1	5.79933637080287
CTNNA1	8.54835193030911
HRBL	3.77169871116656
CBX4	3.77819797460645
NTRK2	3.58594705201059
FOXN3	5.5733879678446
MFGE8	6.6738770890902
PFKFB2	3.69145760451792
TAS2R4	3.54690081679386
SH3TC2	3.12075409018426
IL10	3.64357614732405
PXMP4	6.34525945094027
RNF167	6.55029610761122
PRMT5	8.09835245232069
TSKU	5.57010214159375
ATPIF1	8.06325385701097
ETV3	3.21524444041293
PAK7	3.21479963789057
PDLIM1	9.84994907877884
CEP63	5.29975204051898
WDFY3	4.90106418162978
RNF126	4.82201545656847
DPM1	8.87126145530263
CLIC4	6.18210272660719
ACR	3.83194040575151
KLK7	9.20162037168475
ALOX5AP	6.06624327868389
LRP1	4.97099433279968
TNK1	4.62722560296668
TAS2R9	2.9645607684675
ZNF16	7.3234245306951
POLR1B	5.40812653230837
SLC8A2	3.93888473886779
OLFM4	2.71721641338740
TACC1	4.86227080876438
SAMHD1	7.24343565489962
ATP13A2	4.67405667629367
KRT4	3.65445335175703
PAX6	3.57444489419174
SCG2	4.30772042839204
SLC17A6	3.35565327531603
TUBB4	3.91550778579003
PADI4	2.98954903198055
FMO3	3.12387432606779
NLK	3.90551481241538
POU4F3	3.10607374228685
MDM2	3.67701223189555
CAPNS1	9.55940778403163
SDF4	6.43593039743866
ITGBL1	3.1532723001005
TAP2	4.55569579026393
OR2C1	3.42395632553149
KLHDC3	7.27658307111227
EFHD2	5.83469825865945
GALR3	3.82197829429407
NBEA	3.58933500486482
ABCA6	3.25999002674821
ABBA-1	3.9579463794373
GNAI1	5.87845304678871
CLDN3	8.41178547146436
AKT2	3.36386538699616
EGFR	4.85588959423179
VPS4B	8.41512512177852
RBM16	8.21787400241149
GALNT6	7.17002008560562
ZDHHC3	6.00747491791591
SLC25A4	5.96302225920426
CYB5B	5.24901056130712
NDRG1	9.27966016876187
SESN1	5.02834704817129
GBE1	7.63556369737345
MRPL46	6.91288568248603
CLASP1	6.08150359270054
FARP2	4.63908331079742
ACOT11	3.74376888074652
LDHAL6B	2.94282123385028
MAPKAPK3	5.96863955033685
NCAM2	2.84785363789328
AFAP1	4.32593892849711
PRKD2	7.03794687486376
OR2H2	3.35125374539509
ZFP36L1	8.1423763405637
DZIP1	4.45699904761314
GPR161	4.37911999604039
RNF146	4.78327733962569
NKX3-1	3.93714138265853
CCNB2	8.92625626535795
ZNF10	3.7726819520964
WDR74	5.80443150013896
FAM134A	8.36721609695774
PCNP	8.6615037963133
PURA	4.86463135896326
DNPEP	8.09171574723556
ERBB2	5.04847024403488
CREB1	6.20420977452199
NEO1	7.14680854481694
DDX3Y	3.42434264462001
RPS3A	12.6369975897352
MXRA7	10.5963548216043
LGALS3	10.8224552995665
GLT8D1	7.16695145480426
TMPRSS3	8.72570366769882
UPB1	3.25856603388993
LAT	3.64545317573089
CLDN14	3.54512025953408
DHX38	4.67880223803125
KCNA3	3.3167914016266
BTBD1	8.43810412286284
TARS2	5.67412641391731
SKIV2L2	7.3567376676895
ABCF1	8.0681906322773
CDT1	3.74584293687744
ZHX2	8.43499808806332
FCF1	5.18894600194446
LRRC49	5.64108706227874
GUCY1B2	3.6556308393873
CD28	3.29958199450519
SMARCA4	6.55008821762984
SEPT2	9.53280023495097
SOHLH2	3.29979269768964
MCOLN3	4.28013555755165
LRP8	5.94148575509415
TAGLN3	3.94416101938972
MASP2	3.59205582883393
GPATCH3	3.90510812155688
TTRAP	8.61584602643204
AGL	7.46072784787302
NFE2L3	4.95843553984327
PSD4	3.76940809486465
PALMD	7.9188648746622
CCNB1IP1	8.80905900039065
TMEM43	7.24890201811458
OBFC1	6.92581274194108
STAT5B	4.46970043666261
C14orf79	4.24217364447244
ENPEP	3.95111882381992
SSB	8.56332174384752
SCT	2.98917020823600
TIMM23	7.15828424047252
SKI	3.55130295169431
SLC22A13	3.11331915337705
AKAP3	3.90137828437592
OAS2	7.85552807523847
KIAA0423	6.50335530628508
SEC61G	9.55322206208562
CAPN11	2.9415551552495
TMEM50B	7.01013126974783
DEGS1	7.22291986940446
ARHGEF4	3.48466877421308
DBNDD1	4.44376510961102
TBL1XR1	5.66958871266227
FAIM	7.34410989642329
SP140	3.75158073122984
G6PD	4.32207379123206
NUDC	6.7251229285528
GABRP	6.67986426933852
SCARA3	4.34472501118952
TACSTD2	6.10300392280518
EIF3J	7.30955947991785
PPP2R2A	7.62754345806945
CPA3	3.48855067695868
PVALB	3.07527984879356
BCAT2	5.94083090102356
MFN1	7.03528037333684
F10	3.09173382275347
