Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G05_516444
IPO9	5.89217906286192
LONP1	6.61073583047865
EVC	3.91603342148958
CXCL13	5.78693562133574
SCYL3	4.98134734508886
KIAA1199	6.73977288561949
SORL1	7.72776645372747
NAT10	5.73377099052758
CHD1	5.54796802670305
SYN3	3.41794108222671
DMC1	3.82366412824147
SLC22A2	3.56361140429297
SERPINF1	6.68493894815038
C20orf27	5.66202191374608
OR7A17	3.12977446947282
RPS6KA5	3.71222733003432
LHB	3.66517031634622
TAOK3	4.03354902912033
STK25	6.19092407485745
SLC12A4	3.63813116911737
BRCA1	3.79983988769472
GBL	6.14954681121321
C14orf108	7.50991342178036
CDC25B	7.39557597247634
BMP3	3.10280806841814
MAP1LC3C	3.65895583594438
TMEM180	4.15400452847901
CRYGC	4.6459327952983
SLK	5.17744174169940
POU3F1	3.49590502961907
C20orf32	4.09357391923535
USP52	5.78167067467376
HIGD1B	3.82230163238015
BAZ1B	6.90443902223845
USP6NL	5.44742291749145
SLCO2B1	4.14072338316586
ABCD4	4.39698242810619
DIMT1L	5.52768185687699
SLC25A46	7.03302669908351
LARP7	6.66956362789293
TEK	3.59558063656336
CD160	3.77518918223457
TERF2IP	7.87625003993115
PHF20	5.80704482858363
COL1A1	7.5901092346695
KIAA0090	5.3926995995008
GTPBP1	4.48189117848596
GRK5	3.61065969396437
AP1S2	5.61597968233864
RAB33B	4.56905593897314
CA11	4.27549510002722
ALDOC	5.36715262847968
NUDT1	5.11701159770268
ZNF212	5.24552108150123
ACBD3	7.44092326664699
ZNF83	5.72132629878085
PRDM2	4.50804547871131
GDPD5	6.5329173234916
PDCD4	5.99580596015282
CEP350	4.84674419537693
FOXP3	3.32851441980334
SMYD3	6.76342179916964
CST7	4.4872523485893
SELL	4.50753565265985
CIAO1	6.56832831839136
LGI2	3.79203780758706
WDR45	7.57934770613528
ANKRD6	6.6904877348443
LTBP4	3.85269313310666
PSCD3	3.67826442684409
PYY	3.31428727681367
KCNC1	3.26270751577477
SIRT6	4.13687114568056
CCL19	3.63094329651259
ARHGEF9	4.50468105024272
ABR	4.12214629506511
C10orf22	5.69232060662715
STK17A	4.68954515207916
FOXE1	3.54850598054514
GML	2.92103023914569
CNGA3	3.04966578197041
CD38	4.39626035833762
ZDHHC6	6.94757808472369
NEFH	3.67069103857352
PGBD5	3.80085745120119
CTDSP2	7.10212164757071
RMND5B	6.39791338681537
ZNF257	4.61213429293918
DUSP4	3.42402747036094
FLJ22167	6.76830549645504
EXOSC7	5.16097468257762
ROR2	3.40453131217537
FOXM1	5.52095779376356
ZBTB48	4.26114327821544
BUD31	7.74858443693322
MAOA	3.8560833364475
CCDC41	3.98453241309494
TNNT3	4.26174903701101
FBXO11	5.20162246540465
GYPC	7.6258773640283
PLIN	3.46020214526846
RFXAP	3.67373424417028
C6orf15	3.74275421805955
RNF4	7.476577251808
F8A1	8.67474215753833
PPP1R3D	4.39039662173565
GRB2	7.24382858141007
TPM3	3.13427887520388
SYT13	3.81741163258566
EPB42	3.75514624278266
RP5-1077B9.4	5.1189705297102
EIF1	9.7797380880217
CETN3	6.2180094505732
FPGT	5.26146914550187
PRY	3.38100171335237
NTHL1	6.33584078307531
POLR2B	8.94213762674849
RPS28	11.9223508404065
GDF10	2.95783845147079
COQ9	8.36708582355703
P2RX3	2.99283135257689
GCC2	7.3192837442307
RARRES3	8.09125894245802
PLXNA1	5.98424885797988
WBP4	4.27821987274791
KIAA0100	6.03276243695537
PMF1	7.19313699343715
HS2ST1	5.5537006501908
CRELD2	6.59287979956784
C8G	3.24069963548948
CD82	5.67631480668073
PMM1	4.9307473519933
CBLL1	3.99865507091011
LIM2	3.42436596913659
VAX2	4.2779238677029
SETDB1	5.73866110312431
LRAP	5.06352032808392
GCLM	6.6288259681819
CPEB3	3.31349145947789
PPM1A	5.55968492964857
INTS1	4.47711444360573
MMP16	3.29336625950194
CAMTA1	3.52995473836004
SAMSN1	5.27806060206571
DRD3	2.88670632656022
GMPPA	5.64412286206328
C11orf73	7.42680591059488
AIPL1	3.78277480548675
PTP4A2	8.8214711573459
IL24	3.37160118800155
BDKRB1	3.35058583903464
HPCA	3.68171014275930
MLF1	7.13908758336477
SEC14L1	6.00102740240697
CHFR	4.69963482651988
EMILIN1	3.79936947630951
THADA	6.14858705414852
TAF12	5.35098273648294
NDUFS4	8.60401269449707
ID1	5.75596495958204
PIK3CB	3.64073599715967
COL18A1	7.7172186102351
PDZD3	3.22059767380976
TBC1D17	4.46406831663872
COX8A	10.4428139376752
CDCA4	6.5866815319844
C2orf44	3.93025800714173
C9orf16	7.86204298132216
ERBB2IP	7.26075963335847
EMX2	8.6299899886783
FUS	5.75631443061821
NIPSNAP3B	3.13352621646806
TF	3.27076611280244
CXorf56	5.32708453978133
CLCN4	3.96872690142425
PWP2	4.95875199827374
MMP15	4.61369202176053
MTMR14	5.9197782472428
NPR1	6.57255162943804
DNAL4	5.56831579198754
ELAC2	4.52216052925911
ASS1	10.5302752308255
IPP	5.46787541128909
TMEM59	9.35725062597941
POLR2J	8.70305772189402
SEC23IP	5.44124135835192
RGS4	4.02515139305189
UQCRC1	8.49118935051971
SNX6	7.4668572606755
DDX18	7.25697858734101
POLG	4.45255948592228
ADAM23	4.41434058626509
ZNHIT2	5.90856349805608
TFR2	3.42462238580098
NCDN	3.94393825517919
RAG1	3.12996213941061
POMT1	4.5063190836136
CYP1A1	3.42545680198662
SNAPC1	4.82394832565654
GNA11	5.0179347153398
CCDC52	2.75739774151104
CAPN1	8.41316782577737
DDHD2	7.36777172691822
UPF3A	6.83394985859206
LAGE3	6.88059907786264
GNRHR	3.25513636485486
UNC13B	5.33571500436953
TTLL4	5.82314572457284
PPBP	3.22573508264026
HTR3A	4.54633753328196
SDC2	5.38780909225562
ANKRD49	7.65807176477326
BTF3	9.68134705547472
COX7A2	10.9681882986257
SARS	9.06538096150847
C13orf18	3.69038148256148
CACNB1	3.90325806375164
QKI	5.51386141906878
SETMAR	4.82506980026043
LAMB4	3.50179139551469
MAN2B1	6.97571732222544
EML3	4.48995866804964
ACADL	3.2699146785148
OFD1	7.3708870466657
CGA	3.71187593837435
EIF3EIP	9.97541864636752
PEX16	5.30317761176052
GNG12	8.07270392906553
HABP4	4.75872542785779
CNTN2	3.47595454119809
ASNSD1	7.02695040022059
FUT4	4.19703787163668
DBH	3.30336298320026
CD53	7.85798156444934
HIST1H2BJ	3.62885677623769
TFAP2B	3.22148401787057
ACF	3.47642509144145
TMEM11	5.869616245117
CDH8	3.47363924232281
C3orf32	3.30649716962393
AGPS	4.70871818494181
C4orf18	3.38816539433508
PCCB	8.50863817444986
IPO13	4.35545514558981
PECI	8.2027218467677
UNG	8.1820029779259
C6orf105	3.71397315005916
GSTP1	9.18395682633761
SUV420H1	7.13535717921342
ARHGAP15	4.48915449753114
LTBR	6.2764484685166
TDRKH	3.36064310330596
PSG4	3.11530533036539
SLC9A3R1	5.02496006064277
NBPF3	8.66318107916517
SLC9A3	3.42140291740001
OSBP	4.73649597070563
PRR5	4.3503721731812
CHMP7	5.31306777612067
ADRA1A	3.1889960902995
ASAH1	6.09561545377717
FKBP4	7.08349669478038
ZNF350	3.9980470195967
DOM3Z	6.87650645485331
GIPR	3.44066897086482
AHI1	5.11999180836657
BST1	4.38781868767333
NCR2	3.56490572824288
NADSYN1	5.4038835969581
UBE2W	5.48824235771941
RGS14	4.8215099870634
KRT15	4.08388343154564
SCN11A	3.86530878840800
GFI1	3.82189452974102
FHL1	5.35908048116306
SMC6	5.42215833774537
GATA1	3.9259178421631
OSGEP	5.92061572460689
ARMC6	4.88093419751355
HK3	3.32069162905829
PSMD5	7.3923682632304
RSU1	8.08641599769125
RPL4	11.7553114089622
MAD2L1	8.22971041319205
RBPMS	4.34123416845057
EIF4A3	9.41023265285926
E4F1	5.05960505402636
DLEC1	3.31604172564668
PRPF3	5.61217198526954
EMR1	2.97662958424565
CHMP2B	7.35897132921859
CAMSAP1	4.37492378806425
RPS21	10.1751288957424
XCR1	3.48793617993945
ARID5A	4.41604380568975
RBM6	4.74116318483539
UBE2N	7.53352519904723
KLF4	4.03174645987909
MGC4172	5.58438027930921
LMO4	7.02241454921828
KLKB1	3.46371905424005
HDAC3	6.74494374826674
HP	4.08157640699854
SCHIP1	5.50084613342106
BTK	4.3308382553319
KRCC1	7.94310088335102
PRND	3.13235412736148
C6orf27	3.52469067771323
PIGL	3.57020581663672
CLCA1	3.98252242029299
C1orf112	4.68265089211844
OLFML2A	5.61462942419023
HUS1	4.83007084947027
SFRS6	7.8159786444658
CXCR7	7.18126086167331
UIMC1	6.93586077808553
FXYD2	3.68190633914214
GOT2	8.16174621538725
ZNF667	3.43916863867171
TFEC	4.55838988196979
ATP7B	5.81404758227037
RAB38	5.9208732772364
POLD2	7.53710414953697
PPM1H	5.08840685871334
DCX	3.21424588791867
NFYC	5.45087570864378
ZNF228	3.87638270310352
KIN	6.0189708161103
PLSCR4	5.9285297604821
HIST1H4I	3.98050160439236
PPARGC1A	3.12894616679956
HIG2	7.38847890943409
KCNK10	4.3320726170356
EXOC1	7.82245899515803
OR6A2	3.5620191243221
ETFA	7.91721116730575
PDAP1	4.85824390299175
C19orf6	3.45260246630669
POLRMT	4.34907695618501
ZNF146	7.58304844052343
MIA2	3.09429180564772
LY6G6E	3.32902696789747
EIF4E2	7.81491919709323
NENF	4.92103941289573
HOXB5	4.06314685971765
ZNF324	4.18459541546599
CUGBP1	3.9190608019642
ENTPD7	3.93511935735862
TTC13	5.84921962442636
GJB5	3.25915175106285
PRSS22	4.11418841249473
CYP3A5	3.24311644135773
MBOAT5	5.18073019800136
CUL4B	6.40678448247278
CENPJ	3.41087131522325
KIAA0664	5.95001215769638
PITX1	3.46126460178371
PDGFRB	5.05924262029031
RDX	6.12144957007321
CELSR3	3.66832203565756
JUND	6.4097806568812
ITSN1	4.61890444117829
CHRNB1	4.3173752105578
EHBP1L1	3.66282394384511
C19orf2	7.08089557989446
FETUB	3.04394393404832
CAMK2B	3.38595742859491
DCTN1	6.50265301257816
TNKS2	5.99088689644447
MRTO4	6.84154073820896
C1QBP	6.45210308595907
TTC3	6.84670747340547
NDUFB8	8.8662432963461
CADPS2	4.02044540719775
EDG2	4.91410606625641
MYF5	3.25864093270663
SEMA3G	3.46770529268589
IL23A	3.65964798379085
GJA9	3.4916251134024
R3HDM2	6.40042906045808
C5	3.69398117257983
SLC2A10	7.25362376004615
TRIM45	5.02079483330875
TSP50	4.34242888015346
PAQR3	4.78373494515581
ANKRD26	3.34995189832131
TCP1	8.82692150958682
TMED7	6.59480546647543
CMA1	2.88527083496237
PTCRA	4.37640562777978
HCRTR1	3.91413225949795
FST	4.97758144582278
PAWR	3.62303796784197
LDLR	4.22042202244796
ASTN2	3.83005846663065
SCRN1	7.23384403896375
GPATCH8	5.69561423781201
KIF4A	6.22916133096865
TANC2	3.38780830358831
ZMYM5	3.74592682572336
PGM1	8.62214724659233
ZNF586	5.13413345239335
POLR3G	3.51182237243587
CPD	5.607744677745
SNCAIP	4.36185370847124
DCT	3.39823209884892
HLA-DOA	3.74691814955310
TANK	5.59501259116713
RCAN1	3.99104178797736
UPK1B	5.01860023492461
DNAJB4	4.52854365354186
UGT1A8	3.18570315632109
LIMD2	3.70753954952636
HIST1H4L	3.61072941083892
PECR	5.37752881783485
HSPA2	6.74601768271149
SERP1	9.3060196783184
TACR2	3.75457397557424
NUP85	7.05919062437677
CD177	3.34285189438395
GPR135	3.26262910045365
PIGG	5.99602715308766
LGR5	5.48960520671753
JAK2	4.07084862862156
DPYSL4	3.17360257342022
TM9SF4	6.30369157568232
PTHR1	3.30014571024453
SIRPG	3.26843620178471
ZNF264	4.9261101892342
BICD1	5.73683243905325
RAB5A	6.63351899672083
FLJ13224	3.18995618321339
METTL5	8.4542395429374
HERC6	6.28384347887773
CASP1	6.45107638121202
USP9Y	2.78688837383232
LRP1B	2.77296459543521
XAF1	5.28595401006274
PLA2G4C	3.64113238679764
APOA2	3.18916927398099
SPAG6	3.04570417809435
KALRN	3.52961773359867
SECTM1	4.75514929970048
THOC7	8.34761717867926
IFNAR1	3.54007694323721
TCTA	5.94979519220299
NY-REN-7	3.48708327267988
TALDO1	9.50796336232212
B2M	11.7531280791344
LPPR4	3.77149591745816
SQLE	6.75438507247213
SEPHS1	8.39362599383812
EIF5A	6.27237292875517
FAM49A	3.69733561331807
YTHDC2	3.86063652372635
EHD2	4.70406573778372
NCF1	3.80469824464484
SPG7	6.55841207122862
ZNF614	3.45713159767481
HOXA5	6.27972958869173
NUP133	8.0087970386718
FGF12	3.96693030698965
SLMO2	8.34217927205798
INPP5B	4.26110395679842
PPID	7.25142230940318
SNTA1	4.15100894924916
IL20RA	3.23445376515020
UBE2J1	5.83824967040308
CACNG2	3.18222111236830
GCM1	3.11530406018777
ELF1	6.03230457061525
TLR5	4.00254584737244
TCFL5	5.97655328582173
C1orf107	5.22454300852097
C19orf22	6.548725855821
SAFB2	5.46005274878316
MAP3K7IP1	4.28195860038121
NCK2	7.70523181279095
OXA1L	7.96375988673931
KIAA0652	6.35996840826814
KLRG1	3.7239101433425
FRAG1	6.4340208757953
ZSCAN12	3.05230435884198
PSMD12	6.64622545748133
E2F4	5.44315438256181
CLEC4M	3.68837432810095
KIAA0999	4.7299579894579
CLDN10	6.03456676042724
MGC13053	4.11885095594912
TAC1	2.61592166530057
GYPA	3.38863406500669
HPCAL4	3.22308490295902
TRAIP	3.89332403057312
MEX3D	4.23492937734626
KIAA0232	6.15114664085073
ERCC8	5.27712220750404
NFAT5	4.76170410344825
GPX4	10.0127489870029
CSPG4LYP1	3.26279309399429
KIAA0368	5.80078834596352
FBXO3	4.31435505042382
DVL1	6.20726073426595
CMKLR1	4.00132950103943
GPR157	3.5968472892687
TYMS	8.61675724453243
OR52A1	3.23179144830733
PEF1	7.03531645588642
ZNF750	3.12225548347786
ALG9	6.70672449008798
MCM5	6.4001998450438
SDK2	3.70850034257838
BAIAP3	3.94391295514236
RABGGTB	6.43831609887696
KCNK7	3.77093393021779
PTP4A3	6.21911754805928
ANKRD40	4.1452177354895
CALCOCO2	6.75834278577371
TMSL8	5.80519270910425
SNCA	4.59943833317552
ZNF551	3.53566563822581
HBQ1	3.57493185027931
ARHGAP26	4.56423684453133
GEMIN6	6.24966425278477
HRAS	6.85512415784866
KLRC4	2.95425569310973
BSDC1	5.42728176552354
DSC1	4.12876780252351
RNF43	4.96124071395978
NDUFAF1	5.07392220682096
MAP2K4	4.96375389057094
FOLR2	5.78741458777608
LYZL6	3.69822743719422
EPB41L3	3.95105762162562
TEKT2	4.21171662882639
CDKN2B	3.76165287774326
WSB1	5.62079302092671
ZNF480	3.18253241600955
MAP3K6	4.24477624869569
PROS1	5.63731352051849
PSMB8	8.39182700870793
HN1	8.79251875719806
MAS1	3.23769516717349
APOL1	4.89248287678073
CSHL1	3.31674983989096
ZBTB7C	2.94391751454573
AHCTF1	6.12740260145933
SAE2	8.77400621357684
ITGA2	3.97612758367379
AP2S1	8.96919722336006
P15RS	7.14979378176113
MME	3.60025333474467
VAT1	7.3839058297053
MAST4	4.63465309611994
TUFM	9.75465735828145
KRT33B	3.02275706573198
THEG	3.60426737509514
KCTD2	5.37844132032492
WDR26	8.51084709064173
MFI2	3.21053535352457
KRT34	3.25785235936254
NR4A3	3.58724599807247
SGSM3	4.52865417338099
ARSA	4.51704001116517
TOMM22	6.08132024042293
SOCS3	3.87623223815345
UNKL	4.05948903892696
POP4	8.11978004467861
BHLHB3	8.80569851567435
MALL	3.75926810946079
SOX15	4.99184453458467
CCNA2	7.13617805451855
PARK2	3.42782995536176
GPR124	4.41578792235704
TMEM132A	3.98682080553941
CGRRF1	6.00419560146517
RUVBL2	8.21741506984315
MCAT	6.25415827669757
WNT10B	3.47647070415359
ISCA1	6.39555296226876
RPAP1	3.5436833518043
C12orf48	5.54415402741164
RAI16	4.29215098958860
RPL27	9.33050812961768
EPN1	3.81632559800759
MAGI1	2.69849993204357
GBX2	3.39164296212219
SLC35A1	7.12887727739135
GAL	4.27830169955563
SLC14A2	4.12760726721381
RDH11	6.72329638870243
ZNF518	4.23089514947201
PCYT1B	3.29856926775025
AUH	6.59540034337622
EIF3H	10.2928801901426
KIF1B	6.57354306607124
MBD2	4.75072732614927
AMOTL2	7.05892946100146
C6orf120	6.13852164567525
PIGT	7.89207091968782
PSRC1	7.03083852206918
PLA2G10	3.7014701875887
ALAS1	7.38306838913037
FOXO1	5.56153419875034
C17orf62	7.10896641938246
KIF5C	4.66025709533589
DUSP10	4.73480831712789
CRLF3	6.62843285747453
CLCNKB	3.95076936708101
PSMA5	9.50191892202668
FARS2	6.01437945889132
CCDC28A	6.84003430481051
AMPD3	4.1781204628392
PIAS1	6.76492432162998
ADCYAP1R1	3.57023523814091
TMEM134	7.89952933468255
CDH20	3.12769589421991
FBXO7	7.94140256005663
FLJ14213	3.43169078973388
ZNF3	5.20693669251197
LRRFIP1	6.72171012428761
TMEM49	8.66669557602512
CNOT2	6.63139778733306
CBX2	2.99496270139993
ZC3H14	6.04995620527521
ALDH5A1	5.24632642634034
HNT	3.52915003736873
SERPINA4	3.22558226617279
FLJ20920	6.9717268442941
CRTAP	4.65739052757329
DDX50	7.35825184618244
STYXL1	8.03367134936547
TK2	4.39269789650378
BLVRB	6.84976166817394
STMN1	7.38487489776169
GUCA2A	3.43413671492687
DPP6	3.35277584225634
GALNT10	3.89946516672371
STK39	4.18838344460026
MMP24	4.978789523279
CKS2	10.1297881447402
RHO	3.85904741520275
BANF1	10.5847173472882
CR1	3.05946890448883
RPS6KA2	5.20471889018545
HMBS	6.0741806704352
C20orf112	3.47111316445006
SLC25A24	7.97987617289246
MRPL22	9.4391053404108
SLC25A15	5.1698043792341
GADD45B	4.74637890056888
TDP1	5.28552286626175
ZNF287	3.5848421078423
DAAM2	4.05304075139530
C11orf57	6.39104189436072
RFK	6.23401002113719
ZFYVE9	4.00744754263608
TCTN3	7.53245818689181
STCH	6.41651214153963
LOC283871	4.10367551902687
NDUFB3	8.45191148315771
DEFB4	3.54526393055244
FPR1	3.88630034595777
FMNL1	4.51020265447699
SEPT7	9.75029348187655
PTCD2	4.12140704125092
GNLY	5.05124280148614
GRAMD1C	3.59031166580285
ZNF165	4.89269112700793
TR2IT1	5.14041181890221
ARMCX3	6.60911875568844
NDE1	6.12152039596128
MAGEF1	7.35345471627035
ITGA10	3.76600189700142
ARHGDIB	7.85584426677012
FSHB	3.63523531376256
ANXA2	11.3689390789682
HLCS	3.87482342120683
MCF2L	4.16806088156326
AK1	6.2707866402674
FH	7.39930165779222
LGALS2	4.00098890520438
SYNPO2L	2.77132292086147
KIAA1045	3.3662951303722
C1orf183	4.53467963553182
MAGEA8	3.11528945306485
DGCR8	4.47016930632164
GSR	6.00983801216089
NEU2	3.23155768489863
HIST1H4B	4.13109644113781
CACNA1C	3.30225262872633
FAM20B	5.75094072475089
HES2	3.20349438065104
PDCD6	9.45995822720066
INTS7	5.18668856202679
AMPH	3.68075547573374
UCKL1	6.54179391425479
ASB4	3.12221455854319
C10orf97	4.69303555123697
ALDH1L1	3.95105344056702
CCL23	3.42582121126396
OBSL1	5.47269654019618
SLC12A7	7.28335390733894
THAP4	6.49535087814601
RBM4B	5.50326855444562
OGFRL1	4.40383407064586
KIAA0831	5.41665555026293
C12orf11	7.01282330981163
PPP1R15A	4.38171627865673
KIAA0240	4.73810607616523
CD1B	3.4596549911727
FCGR2A	5.41204452145784
MDC1	5.05462452040371
MAN1A1	3.70763770062162
KRT9	3.49250162324044
HTR1A	3.37362335668235
OCEL1	6.70753723257434
ATP11B	5.55348071156327
NLGN4X	3.32476206024315
FBXO34	6.67039670627487
ALOX12	3.43039384705968
RB1CC1	6.68006007284409
PCDH12	4.38095905533787
RPE	4.97158626531265
EIF4E	6.22601905177569
CSDC2	4.26417239605281
ABHD5	4.12420573496426
TMBIM1	7.63150680830359
PET112L	5.6381193448682
P2RXL1	3.38306245464628
F2RL2	3.48382696858352
TRMT1	5.66209658297783
IMPG2	4.1849287499204
LRRC32	8.49622537185706
BGLAP	4.35953684529432
HTR4	3.43527793317519
MRAS	4.91758350553741
TRAF6	4.69356979924683
AXL	4.87654514266211
ATP2C2	3.24503893575667
LMNB1	5.21677264446129
TELO2	4.40821038518576
PNPLA3	3.52335986976674
CSNK1E	5.3646998875165
SRP14	9.55430006756503
KCNQ4	3.01742607113150
PIK3C2B	5.55956287544474
C15orf15	8.37250642003897
TUBB2B	3.35513060569526
USP15	5.75615772898804
C12orf41	7.50955164833872
CEND1	3.86571203553858
RNF31	4.88928058226827
TCEAL2	4.3894873194541
PTGER2	4.38124509083647
UBN1	6.25065363102567
SLC5A7	3.32925805478956
SLC31A1	6.28783734195973
ADAM29	3.56945038202469
ST7L	4.66205245577666
GFOD1	4.55401509129805
CTNNA1	8.9179702203259
HRBL	3.7941502882991
CBX4	3.55525707271206
NTRK2	3.45334499533156
FOXN3	4.56367144715209
MFGE8	7.94323415850476
PFKFB2	3.86993773960809
TAS2R4	3.36237970113877
SH3TC2	3.29797625853316
IL10	3.60710157809536
PXMP4	6.73811009737354
RNF167	6.41020456903376
PRMT5	6.78509711077399
TSKU	5.68787818825049
ATPIF1	8.88380054700128
ETV3	3.21905091185426
PAK7	3.18204694096063
PDLIM1	8.89342217336378
CEP63	4.8940619747724
WDFY3	4.3107949818453
RNF126	4.75099263879406
DPM1	9.35147429019834
CLIC4	6.42160747457006
ACR	3.88720090288930
KLK7	8.69190396860628
ALOX5AP	7.47472972351972
LRP1	4.96707521133237
TNK1	4.55825148336366
TAS2R9	3.22921092271936
ZNF16	5.77061459733808
POLR1B	4.8954440026373
SLC8A2	3.94118062345253
OLFM4	2.85072603868892
TACC1	4.36525648721163
SAMHD1	6.64695163624808
ATP13A2	4.59903849408414
KRT4	3.94285138421219
PAX6	3.89198491830105
SCG2	3.45948727740337
SLC17A6	3.38592439327100
TUBB4	4.82394783989676
PADI4	3.05103547601453
FMO3	3.18608430804967
NLK	3.64176159984876
POU4F3	3.26010563752551
MDM2	3.52614422886603
CAPNS1	10.1471828721694
SDF4	7.61272645503306
ITGBL1	3.51266837755279
TAP2	3.98957406393576
OR2C1	3.54565962956985
KLHDC3	7.07132683641967
EFHD2	5.52218651615935
GALR3	3.83328022321406
NBEA	3.1836244786488
ABCA6	3.09882484321867
ABBA-1	4.01476031826424
GNAI1	4.65073689264888
CLDN3	9.54267695934743
AKT2	3.43968747824002
EGFR	4.17399120348614
VPS4B	6.71860519964643
RBM16	6.92269926447644
GALNT6	5.90463857197056
ZDHHC3	4.98581145606384
SLC25A4	6.73608921401694
CYB5B	6.14204892416898
NDRG1	7.35246780655355
SESN1	5.36011071532851
GBE1	7.34189339060663
MRPL46	6.49337369144521
CLASP1	6.02945928230572
FARP2	4.53690098796012
ACOT11	3.91960269252945
LDHAL6B	3.02986111420613
MAPKAPK3	5.75603991155048
NCAM2	2.94219509120873
AFAP1	3.85098636259179
PRKD2	5.78361915869614
OR2H2	3.40823643431467
ZFP36L1	6.88669144386254
DZIP1	5.52509863236516
GPR161	4.02611983529161
RNF146	5.76384877676656
NKX3-1	4.08115019612023
CCNB2	7.7816430630748
ZNF10	3.64867838517168
WDR74	5.82463395825442
FAM134A	8.19111118795894
PCNP	8.31322821186561
PURA	5.04758408899683
DNPEP	7.87517873140484
ERBB2	5.47881836675494
CREB1	5.77019355051764
NEO1	6.01790770768085
DDX3Y	3.27140774304982
RPS3A	12.8104994630403
MXRA7	9.31476356103484
LGALS3	9.99081550228994
GLT8D1	7.0806069279777
TMPRSS3	8.61580192063233
UPB1	3.60711794981849
LAT	3.87135575179679
CLDN14	3.68273425127154
DHX38	4.54288119800993
KCNA3	3.05968789266977
BTBD1	7.9029562348152
TARS2	5.89474663299864
SKIV2L2	7.05182444848439
ABCF1	7.47975966835747
CDT1	3.72152646400748
ZHX2	7.22931949042355
FCF1	4.62431321913362
LRRC49	7.22849108826716
GUCY1B2	3.58621811544756
CD28	3.47841933109168
SMARCA4	6.23893428491054
SEPT2	9.53397164318827
SOHLH2	3.04852246145726
MCOLN3	3.99952464764122
LRP8	4.18306272028612
TAGLN3	4.26439506399806
MASP2	3.70451455078972
GPATCH3	3.94643639222318
TTRAP	7.91161288595016
AGL	7.11268591279583
NFE2L3	5.12693223250173
PSD4	4.77760167391379
PALMD	5.08511014367195
CCNB1IP1	9.4513762686199
TMEM43	6.43336359905646
OBFC1	6.56786360877846
STAT5B	4.09570123965822
C14orf79	4.5175550200651
ENPEP	3.98940870640462
SSB	7.38994138598251
SCT	3.07349863155993
TIMM23	6.85325405581363
SKI	3.69147592179221
SLC22A13	3.2730573975436
AKAP3	4.20843159427408
OAS2	5.66501901409083
KIAA0423	4.60093113065846
SEC61G	10.0059246591551
CAPN11	3.07369392958682
TMEM50B	7.74105031031834
DEGS1	7.33929003761706
ARHGEF4	3.67337744741898
DBNDD1	5.34507667776113
TBL1XR1	5.70955609781386
FAIM	5.93917268673163
SP140	3.51227907906370
G6PD	5.31874703898761
NUDC	6.86460368467565
GABRP	3.27204196673817
SCARA3	5.95442628279121
TACSTD2	5.69561476876224
EIF3J	5.27932605633572
PPP2R2A	7.9512068863752
CPA3	3.52086861795125
PVALB	3.09217305277324
BCAT2	6.15367989536918
MFN1	5.98402350405564
