Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F04_491270
PDZD3	3.21152147533688
TBC1D17	5.97264960730953
COX8A	9.79321760111471
CDCA4	5.42398119457343
C2orf44	4.51761725087402
C9orf16	7.52741496047017
ERBB2IP	8.76614145449843
EMX2	8.63726918158948
FUS	5.288610262282
NIPSNAP3B	3.73143080489684
TF	3.41855935734931
CXorf56	5.06752544938149
CLCN4	3.76456883154998
PWP2	5.71436197634085
MMP15	3.91178246812654
MTMR14	5.3317423637266
NPR1	7.94964141807293
DNAL4	5.00884934449239
ELAC2	4.76158156447591
ASS1	11.1585406599795
IPP	5.27282567117818
TMEM59	9.8010474735386
POLR2J	8.74859825572132
SEC23IP	5.07001412761756
RGS4	3.69347483391775
UQCRC1	8.93487720028154
SNX6	7.024794399016
DDX18	7.03960702783615
POLG	4.52615939590776
ADAM23	4.368934018307
ZNHIT2	4.31898832600208
TFR2	3.44614850477109
NCDN	4.50927763064829
RAG1	3.34966755308726
POMT1	4.67344581603616
CYP1A1	3.52548723545076
SNAPC1	4.97346116133987
GNA11	4.97603490906305
CCDC52	2.84201084044185
CAPN1	7.36784569701157
DDHD2	6.93624711902581
UPF3A	6.4433835777905
LAGE3	6.2949910095987
GNRHR	3.29149870775144
UNC13B	5.99417515739583
TTLL4	4.76778650719646
PPBP	3.05897601823904
HTR3A	4.24615518498072
SDC2	5.44507207424283
ANKRD49	6.93177837602767
BTF3	11.0144365005587
COX7A2	10.5660017617586
SARS	8.83443864379399
C13orf18	3.44759241787134
CACNB1	4.25086018403005
QKI	5.5457859287403
SETMAR	4.58669401445405
LAMB4	3.1284904604722
MAN2B1	8.0078848006108
EML3	5.51457091985527
ACADL	3.59643433295986
OFD1	7.47737190839378
CGA	3.72979373192766
EIF3EIP	11.2523387254109
PEX16	5.441395501822
GNG12	8.33713717718263
HABP4	4.90854306714607
CNTN2	3.68998699113907
ASNSD1	7.4672481861201
FUT4	3.83458118701111
DBH	3.71126071816669
CD53	5.0243843892182
HIST1H2BJ	3.43592938037848
TFAP2B	3.48179918535771
ACF	3.79364507904584
TMEM11	6.08127358590289
CDH8	3.29552022908155
C3orf32	3.62186306968203
AGPS	4.83430168102218
C4orf18	3.36305995566811
PCCB	6.08713243486267
IPO13	4.50991100623185
PECI	5.68490332379081
UNG	7.38233852825484
C6orf105	4.2498356567091
GSTP1	8.50946732215949
SUV420H1	8.22655757195942
ARHGAP15	3.57931352037869
LTBR	7.17659121714788
TDRKH	3.52575281627026
PSG4	3.54933733265016
SLC9A3R1	6.05031782350957
NBPF3	9.84747624023746
SLC9A3	3.4313635706197
OSBP	6.710572721953
PRR5	4.14822721336199
CHMP7	6.09324281376436
ADRA1A	3.17445592795736
ASAH1	8.53082791602455
FKBP4	6.34800678629737
ZNF350	5.51485946113952
DOM3Z	5.6337558859333
GIPR	3.65424890552615
AHI1	5.45648364038949
BST1	3.62869427579048
NCR2	3.56048596034932
NADSYN1	4.15216242657227
UBE2W	5.85617863020799
RGS14	4.20335054231085
KRT15	3.94062545331869
SCN11A	4.06980505823906
GFI1	3.54695320134349
FHL1	3.96028313290228
SMC6	5.94830404085048
GATA1	3.79593223503992
OSGEP	4.88759380187615
ARMC6	4.80277616841661
HK3	3.36745341232457
PSMD5	7.12468235683988
RSU1	7.71068516893089
RPL4	12.3689029880749
MAD2L1	7.03789377067897
RBPMS	7.11951078452264
EIF4A3	8.91802392251578
E4F1	4.57360674166255
DLEC1	3.52084356622729
PRPF3	4.90105755075561
EMR1	3.21238936438593
CHMP2B	6.77875232818386
CAMSAP1	4.44491428013486
RPS21	10.1409179011923
XCR1	3.33131006446455
ARID5A	4.11199558342749
RBM6	6.01615588636577
UBE2N	7.8869519619094
KLF4	3.82634346334256
MGC4172	4.45877555892884
LMO4	6.8066250396405
KLKB1	3.61350509765298
HDAC3	7.3175837452219
HP	7.1693373890554
SCHIP1	5.75840073756255
BTK	3.56386552209192
KRCC1	8.33969154932731
PRND	3.09025394718586
C6orf27	3.39046576720885
PIGL	4.06605485512475
CLCA1	4.08411318491083
C1orf112	4.40219809710341
OLFML2A	4.69297991340317
HUS1	4.79131185899078
SFRS6	7.94637516955876
CXCR7	7.16183753559189
UIMC1	6.22061228585867
FXYD2	3.41933465810808
GOT2	7.42754086137142
ZNF667	5.01034933822805
TFEC	3.46792465240428
ATP7B	5.94308988089221
RAB38	6.2713231018226
POLD2	7.39637351998055
PPM1H	5.1148505353031
DCX	3.35202846914864
NFYC	4.73263169804276
ZNF228	5.22198161914662
KIN	5.74388452095888
PLSCR4	6.3655704813463
HIST1H4I	4.57240521457443
PPARGC1A	3.63743503094787
HIG2	7.37264988676713
KCNK10	4.20924243440548
EXOC1	7.20483125650995
OR6A2	3.63182227879087
ETFA	7.87750301416897
PDAP1	4.82556432000229
C19orf6	3.34594051710541
POLRMT	3.94263548656579
ZNF146	7.99537822429229
MIA2	3.18088586743951
LY6G6E	3.33076332041373
EIF4E2	7.71475709008258
NENF	5.2432743860617
HOXB5	4.51920335021217
ZNF324	5.11049557614857
CUGBP1	4.47985610782974
ENTPD7	4.21739362082525
TTC13	6.2346857443429
GJB5	3.50571186772257
PRSS22	4.3758645794416
CYP3A5	3.38207105320306
MBOAT5	4.52314806156862
CUL4B	5.19111646052087
CENPJ	3.79006734929543
KIAA0664	5.75967518989799
PITX1	3.80213766855834
PDGFRB	5.1076348577808
RDX	6.48300349844465
CELSR3	4.18511573453104
JUND	6.27656617548413
ITSN1	5.16706235929099
CHRNB1	3.73891359858187
EHBP1L1	3.68767959910587
C19orf2	7.56884412619338
FETUB	3.29953588161398
CAMK2B	3.35711421299065
DCTN1	5.68336721651856
TNKS2	6.46022089687257
MRTO4	7.49875707128326
C1QBP	5.99442172112299
TTC3	8.71109683924708
NDUFB8	8.21362622453178
CADPS2	5.86462408624968
EDG2	5.46079245382875
MYF5	3.08129715719044
SEMA3G	3.55864258575960
IL23A	4.0164419114828
GJA9	3.73831382392568
R3HDM2	7.72217819061113
C5	3.84346211436515
SLC2A10	8.58594453131698
TRIM45	5.23030063052474
TSP50	3.93345222016795
PAQR3	4.0011439189299
ANKRD26	3.56422660885282
TCP1	8.98051938521034
TMED7	7.17952782170953
CMA1	3.04623060024598
PTCRA	4.31614685292788
HCRTR1	3.48682606261738
FST	4.2295726855107
PAWR	4.06101348878771
LDLR	5.03631952508309
ASTN2	3.73979173248204
SCRN1	8.15348198792157
GPATCH8	6.26062153642817
KIF4A	4.71090961631625
TANC2	3.55625087106126
ZMYM5	3.79267314744994
PGM1	9.36493921965142
ZNF586	6.09156032071364
POLR3G	3.55435921094876
CPD	5.420452302726
SNCAIP	6.05961693555824
DCT	3.63582382687569
HLA-DOA	3.45789696760342
TANK	6.01842280437158
RCAN1	4.47087530338517
UPK1B	4.68861817251951
DNAJB4	5.21312202343107
UGT1A8	3.09999110344187
LIMD2	3.56502651753513
HIST1H4L	3.57048402277784
PECR	5.25512281886231
HSPA2	5.28877287773025
SERP1	9.22560624133785
TACR2	3.42864258600282
NUP85	6.42264920026389
CD177	3.65098280064268
GPR135	3.17978762956808
PIGG	7.65469065225642
LGR5	4.3249190040291
JAK2	3.71198345420185
DPYSL4	3.22469402178293
TM9SF4	6.95606360971441
PTHR1	3.34673243413742
SIRPG	3.01113783233908
ZNF264	7.3978289332934
BICD1	6.80435508140277
RAB5A	7.00336675648789
FLJ13224	3.22798456744959
METTL5	9.2665693884389
HERC6	7.4092417526967
CASP1	6.53620203114262
USP9Y	2.86584793614206
LRP1B	2.93349427327336
XAF1	6.92951966031867
PLA2G4C	4.13861101079594
APOA2	6.79333003968993
SPAG6	3.27428742909418
KALRN	3.3838017034543
SECTM1	6.53372016410641
THOC7	8.8349647685616
IFNAR1	3.95393833553844
TCTA	6.05543751672373
NY-REN-7	3.29302365588764
TALDO1	9.9537711510159
B2M	11.8709976180086
LPPR4	3.91485890950753
SQLE	5.39188533766181
SEPHS1	6.34081529664215
EIF5A	5.97737042175416
FAM49A	4.08598602936445
YTHDC2	4.78805465563172
EHD2	5.47437783380321
NCF1	3.38835185599307
SPG7	5.99129727940005
ZNF614	3.64470160135521
HOXA5	3.19920443871834
NUP133	7.56284738510862
FGF12	3.72159352722859
SLMO2	7.85815168670617
INPP5B	4.44220533937086
PPID	6.46693863962869
SNTA1	4.40221579604075
IL20RA	5.40620824989263
UBE2J1	5.83935028284094
CACNG2	3.28878442202629
GCM1	3.37544848485214
ELF1	7.17201662800003
TLR5	4.41118226318087
TCFL5	7.88110891827357
C1orf107	5.67181389840008
C19orf22	6.5017770632592
SAFB2	6.36996961897401
MAP3K7IP1	3.85028366640496
NCK2	7.55564653041818
OXA1L	8.37820011581558
KIAA0652	6.06839435906832
KLRG1	3.65689594124974
FRAG1	7.13249674869496
ZSCAN12	3.006736630062
PSMD12	6.92170412743154
E2F4	5.2872496285346
CLEC4M	3.66229535602433
KIAA0999	5.11994923654896
CLDN10	9.07135662707285
MGC13053	4.21869788070314
TAC1	2.85643854210628
GYPA	3.4619380104158
HPCAL4	3.26925368985396
TRAIP	4.30614626437627
MEX3D	3.98849764419212
KIAA0232	7.37563553680309
ERCC8	5.83856822855523
NFAT5	5.70680636447546
GPX4	8.10260834322902
CSPG4LYP1	3.11323568075772
KIAA0368	5.54919065826186
FBXO3	6.21846316840708
DVL1	6.37365946242404
CMKLR1	3.73981397764233
GPR157	3.36959867742118
TYMS	6.75801790764589
OR52A1	3.34220708379338
PEF1	6.98147460766565
ZNF750	3.37448234866555
ALG9	5.88766575048674
MCM5	5.66494536373872
SDK2	3.36782650513549
BAIAP3	3.91260047922232
RABGGTB	6.95451361122133
KCNK7	3.43696336033545
PTP4A3	6.44663203087848
ANKRD40	3.88739494848804
CALCOCO2	6.88871594040724
TMSL8	4.00254481729549
SNCA	4.54299688107251
ZNF551	4.85534414476904
HBQ1	3.30600548885919
ARHGAP26	4.28357080873419
GEMIN6	6.11879013582325
HRAS	5.56049482320773
KLRC4	2.97166238838301
BSDC1	5.92346740556066
DSC1	3.55739545288538
RNF43	4.7903887698459
NDUFAF1	6.55614735796668
MAP2K4	5.34979576504273
FOLR2	4.55108675548261
LYZL6	3.79101976704435
EPB41L3	3.24937506194613
TEKT2	3.80521446046748
CDKN2B	3.27626741673911
WSB1	6.75076412126367
ZNF480	3.88135401462224
MAP3K6	4.3339829675012
PROS1	6.27390939778542
PSMB8	7.48785806170795
HN1	6.09060205227439
MAS1	3.40140324307582
APOL1	5.31196680816767
CSHL1	3.25902844681594
ZBTB7C	3.06197414324645
AHCTF1	5.43378891498239
SAE2	9.15816063738857
ITGA2	4.17883912731241
AP2S1	8.8571285633775
P15RS	6.89703621115751
MME	4.02040352463816
VAT1	7.66198561027795
MAST4	6.03069862023786
TUFM	8.57160348592975
KRT33B	3.50710418578129
THEG	3.88072527056977
KCTD2	5.35962450859474
WDR26	8.36283087705556
MFI2	3.35409075292944
KRT34	3.40778484948763
NR4A3	3.37796178256049
SGSM3	4.85256579775221
ARSA	4.02347282013484
TOMM22	4.66936369101463
SOCS3	3.56151776761447
UNKL	4.24828027009235
POP4	8.46460831609525
BHLHB3	10.0278359893663
MALL	6.25509270018905
SOX15	3.37901803649924
CCNA2	4.06583009458171
PARK2	3.29880248854766
GPR124	4.13099357380946
TMEM132A	4.46908381994104
CGRRF1	5.02494028367298
RUVBL2	8.5676139076476
MCAT	5.67423214567702
WNT10B	3.61797564045802
ISCA1	6.12984268733296
RPAP1	4.34679099222138
C12orf48	5.46439032125223
RAI16	5.94239136609911
RPL27	9.48736865345869
EPN1	3.70073115960671
MAGI1	3.48318757140001
GBX2	3.1472869210281
SLC35A1	7.84190971278351
GAL	3.80784543145879
SLC14A2	3.76127101141419
RDH11	6.62423489483148
ZNF518	3.75603868953874
PCYT1B	3.21522310724713
AUH	6.45122394266378
EIF3H	11.1182721105297
KIF1B	8.21244710614091
MBD2	4.57116749637444
AMOTL2	8.36399020531588
C6orf120	6.69832378606244
PIGT	8.23776386481551
PSRC1	5.4115333572003
PLA2G10	4.31941661446148
ALAS1	6.80378831409186
FOXO1	6.32806101284502
C17orf62	6.22029772511840
KIF5C	5.11947278962593
DUSP10	4.1194083543262
CRLF3	5.96605370816184
CLCNKB	3.63813879404908
PSMA5	9.03281522600761
FARS2	5.65035387182354
CCDC28A	6.05180536820906
AMPD3	4.97728105913094
PIAS1	7.27402290291815
ADCYAP1R1	4.06811861568413
TMEM134	6.47153506352494
CDH20	3.26273131190312
FBXO7	8.08446893836976
FLJ14213	5.00290049348099
ZNF3	6.00191427220595
LRRFIP1	7.8269976148447
TMEM49	9.01893720799931
CNOT2	7.62895008615451
CBX2	2.86298650917557
ZC3H14	6.35529920346825
ALDH5A1	5.1677283727662
HNT	3.63234661526674
SERPINA4	3.3592443276701
FLJ20920	6.92442200060086
CRTAP	5.2462817692489
DDX50	7.92049751663133
STYXL1	7.76222650177167
TK2	4.66889104209943
BLVRB	6.5247592957946
STMN1	6.14878129052673
GUCA2A	3.10720334435635
DPP6	3.29551602524257
GALNT10	5.35793638916254
STK39	5.45416108502696
MMP24	4.34298979815127
CKS2	8.68085546599037
RHO	3.78356420932495
BANF1	9.73877705040312
CR1	2.93100905583938
RPS6KA2	7.45639953873315
HMBS	5.85950872031592
C20orf112	3.86834631931140
SLC25A24	7.28458423155676
MRPL22	8.24630380798627
SLC25A15	4.48932859895992
GADD45B	4.39331817842195
TDP1	5.35847923838227
ZNF287	3.75039878594967
DAAM2	4.51737191617133
C11orf57	6.08420647120709
RFK	6.51994249379077
ZFYVE9	4.20508565256875
TCTN3	6.93788625396263
STCH	5.35065422160984
LOC283871	3.46827985984764
NDUFB3	8.46528078900887
DEFB4	3.96171825075648
FPR1	3.64139548349582
FMNL1	4.23890805271111
SEPT7	10.0624637007144
PTCD2	5.04743481804197
GNLY	3.44568565219923
GRAMD1C	4.49607429429682
ZNF165	4.02789233278009
TR2IT1	4.15069619025457
ARMCX3	7.52614673681307
NDE1	4.7256307630776
MAGEF1	6.59976350387271
ITGA10	4.9826583694396
ARHGDIB	7.8983714755785
FSHB	3.74123870396597
ANXA2	12.4295483634604
HLCS	4.09957415128955
MCF2L	6.56490875100494
AK1	6.36724609684214
FH	5.90405151190361
LGALS2	3.56143304524169
SYNPO2L	2.78930528057642
KIAA1045	3.47058614453362
C1orf183	4.8372311012789
MAGEA8	3.19218849925298
DGCR8	5.00726291702819
GSR	5.93049128553204
NEU2	3.50688501507549
HIST1H4B	3.51563860740179
CACNA1C	3.20054738920678
FAM20B	5.32867547510462
HES2	3.35236152099552
PDCD6	8.88363342269873
INTS7	5.21291103440379
AMPH	3.91433330189117
UCKL1	6.26502808373267
ASB4	3.28748975903780
C10orf97	5.05952914192962
ALDH1L1	3.93866429881549
CCL23	3.30880895125917
OBSL1	5.6806149197717
SLC12A7	7.50738708581114
THAP4	5.12257620627763
RBM4B	5.75810475234412
OGFRL1	3.85830433371846
KIAA0831	6.13584860214083
C12orf11	7.26062153642817
PPP1R15A	5.1462602362298
KIAA0240	5.04881394629231
CD1B	3.41744385037072
FCGR2A	3.69950827699393
MDC1	4.78860971567596
MAN1A1	3.62812354399268
KRT9	3.47943540193515
HTR1A	3.76768882868205
OCEL1	6.17280379218556
ATP11B	4.96242794911684
NLGN4X	4.48941729562042
FBXO34	6.52774150511207
ALOX12	3.32188764400080
RB1CC1	6.94325142076163
PCDH12	3.9687055474718
RPE	5.19817867823774
EIF4E	5.61241285538501
CSDC2	4.04013969339583
ABHD5	4.40998596241258
TMBIM1	6.83357459611504
PET112L	4.09921022273876
P2RXL1	3.32848374056451
F2RL2	3.27686998261907
TRMT1	7.5235873195363
IMPG2	3.52176839358563
LRRC32	6.23340391096148
BGLAP	4.95294853056774
HTR4	3.39259741612113
MRAS	4.53550392206956
TRAF6	4.98930596556914
AXL	4.86473317310406
ATP2C2	3.59476686215956
LMNB1	5.11169239597623
TELO2	4.20131301055282
PNPLA3	3.62885666501846
CSNK1E	6.42909969723737
SRP14	10.3337549561249
KCNQ4	3.23511028513462
PIK3C2B	5.72017535755827
C15orf15	8.51064080098497
TUBB2B	3.19750753069610
USP15	6.08166416934847
C12orf41	7.19861065050769
CEND1	3.69217020928265
RNF31	4.69264316829393
TCEAL2	4.07608243347056
PTGER2	5.15943592165358
UBN1	5.78046357450581
SLC5A7	3.47865842015096
SLC31A1	5.54203548557388
ADAM29	3.51985085623362
ST7L	4.20317397346496
GFOD1	6.60690882942732
CTNNA1	9.34415745153397
HRBL	4.07911949602722
CBX4	4.16541430491596
NTRK2	3.56682321177470
FOXN3	4.25085498081852
MFGE8	6.97763210098022
PFKFB2	3.85660086828981
TAS2R4	3.81431548898967
SH3TC2	3.00670016795153
IL10	3.93590914378452
PXMP4	6.23458211111546
RNF167	6.71452758094877
PRMT5	6.5048595905911
TSKU	6.74379691870076
ATPIF1	8.25992324114588
ETV3	3.13964955237001
PAK7	3.09674635541643
PDLIM1	10.1569075181371
CEP63	5.278057198048
WDFY3	4.71556951050099
RNF126	4.0470609904502
DPM1	9.61609750473256
CLIC4	5.4641597019457
ACR	3.75874128437262
KLK7	7.74257373143749
ALOX5AP	4.85063219613772
LRP1	4.95680825836354
TNK1	4.72034405411518
TAS2R9	3.3025344809211
ZNF16	5.80266042122815
POLR1B	5.72223302649293
SLC8A2	3.73557895421145
OLFM4	2.95217521987506
TACC1	5.35590849189624
SAMHD1	5.7587415893039
ATP13A2	5.31324260729833
KRT4	4.34806867057428
PAX6	3.82400408979243
SCG2	3.46568745994821
SLC17A6	3.59205491609158
TUBB4	3.57650072368707
PADI4	3.14273078906109
FMO3	3.20610741016270
NLK	3.84954607769986
POU4F3	3.42642281009878
MDM2	3.63943875289948
CAPNS1	10.0562295446472
SDF4	6.91339602088549
ITGBL1	3.25428776550176
TAP2	4.07832006564423
OR2C1	3.67802506057759
KLHDC3	6.41969200259673
EFHD2	5.75207515228504
GALR3	3.88203987632691
NBEA	3.67147833080081
ABCA6	3.30690513048605
ABBA-1	3.57867892250288
GNAI1	5.25559685294079
CLDN3	7.70491342539585
AKT2	3.40105162846883
EGFR	4.68993443388248
VPS4B	7.04588894749303
RBM16	8.38203330976086
GALNT6	5.93348058588753
ZDHHC3	5.79908573253073
SLC25A4	6.41439349551284
CYB5B	5.26136254004338
NDRG1	7.21150023557888
SESN1	5.2877945150247
GBE1	7.79892668905933
MRPL46	5.72460565234279
CLASP1	6.09793647250274
FARP2	5.3576698540621
ACOT11	4.32378252654855
LDHAL6B	3.1001223590489
MAPKAPK3	5.77235706530216
NCAM2	3.10877982591962
AFAP1	4.86092508380691
PRKD2	7.2783448092133
OR2H2	3.45664882132377
ZFP36L1	7.02377566907811
DZIP1	4.62964477168492
GPR161	4.10298230486103
RNF146	4.80419189021518
NKX3-1	3.97490213669748
CCNB2	6.76850076339355
ZNF10	4.76957587352369
WDR74	5.69946792707058
FAM134A	8.04119624498055
PCNP	8.19084738461856
PURA	5.84218458308262
DNPEP	7.20882345555479
ERBB2	9.97781732650784
CREB1	5.37200032022378
NEO1	5.57961794077562
DDX3Y	3.33679242118759
RPS3A	12.8287575798173
MXRA7	10.5273814308772
LGALS3	10.8600434069567
GLT8D1	7.02060360039035
TMPRSS3	8.50022761145816
UPB1	3.50427467646318
LAT	3.99608078618781
CLDN14	3.41713090041487
DHX38	4.4115748621163
KCNA3	3.25730266267906
BTBD1	8.0705078436387
TARS2	4.98373706597505
SKIV2L2	8.66654443365477
ABCF1	8.00937537406265
CDT1	3.02323032596328
ZHX2	7.93649614532559
FCF1	4.69697781697635
LRRC49	5.06433441404922
GUCY1B2	3.45890619414558
CD28	3.39180852645750
SMARCA4	7.33040267586767
SEPT2	9.6063230858314
SOHLH2	3.45585959211325
MCOLN3	4.25331011168187
LRP8	4.27997748974795
TAGLN3	3.97945790488535
MASP2	3.60267870563484
GPATCH3	4.40649581106401
TTRAP	8.13049562367641
AGL	6.79702560798877
NFE2L3	5.17999425805404
PSD4	4.03283842568074
PALMD	5.78855077433154
CCNB1IP1	8.33048720361107
TMEM43	6.8052738075416
OBFC1	5.81890783739087
STAT5B	4.8118975393303
C14orf79	4.37978619236118
ENPEP	3.69607587834889
SSB	8.15877500357334
SCT	2.96644146640864
TIMM23	6.52361447710706
SKI	3.72719662193645
SLC22A13	3.05862680232947
AKAP3	4.13858679526980
OAS2	5.59695133424975
KIAA0423	5.3228736895109
SEC61G	10.0304773759338
CAPN11	3.04296318138370
TMEM50B	7.02047389342614
DEGS1	7.58427371779116
ARHGEF4	3.24836598446196
DBNDD1	3.90168062769619
TBL1XR1	4.57741499732277
FAIM	5.20781002361028
SP140	3.30843027679958
G6PD	4.28786932045385
NUDC	6.87680422120044
GABRP	3.50763605969953
SCARA3	5.19147645560186
TACSTD2	5.93288118517145
EIF3J	6.74127039201503
PPP2R2A	8.71244828394444
CPA3	4.09837028423199
PVALB	3.18955871046316
BCAT2	6.38467138817863
MFN1	4.98014262905088
F10	3.89020906754033
