Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E02_516332
CXCL13	4.24883529617951
SCYL3	5.27035792624178
KIAA1199	3.77630902703592
SORL1	5.17882484565206
NAT10	7.0525781663283
CHD1	6.07086418391973
SYN3	3.50974432361692
DMC1	4.40826701876123
SLC22A2	3.38916417439229
SERPINF1	10.2921601191604
C20orf27	6.59704457037143
OR7A17	2.97794725837143
RPS6KA5	4.41763004270048
LHB	3.38548209456526
TAOK3	5.83297208074465
STK25	5.27471782044397
SLC12A4	3.54302355768706
BRCA1	4.38235568085815
GBL	5.5155063927628
C14orf108	7.21684530525307
CDC25B	8.11438717657055
BMP3	3.38428075376095
MAP1LC3C	3.40917000447201
TMEM180	3.91565794788934
CRYGC	3.6523799013989
SLK	5.4360696007864
POU3F1	3.22640146149085
C20orf32	3.89411527875109
USP52	5.73135259517344
HIGD1B	3.94548554139352
BAZ1B	6.53110870185716
USP6NL	4.70755829563769
SLCO2B1	4.27177674357966
ABCD4	4.4504975631602
DIMT1L	6.62951093064337
SLC25A46	6.8931594875382
LARP7	6.15038227873464
TEK	3.90189105218309
CD160	3.8307103560254
TERF2IP	6.50926675585671
PHF20	5.72518181406468
COL1A1	6.65112736840551
KIAA0090	5.70952444165404
GTPBP1	4.04545072729119
GRK5	4.35224431491436
AP1S2	6.32798702960808
RAB33B	4.57415347335041
CA11	4.51327231168855
ALDOC	5.65286083377442
NUDT1	5.85294453266792
ZNF212	5.73252550309236
ACBD3	6.85402752569962
ZNF83	6.3320017084454
PRDM2	4.58839668726889
GDPD5	5.87011144481461
PDCD4	7.16093622585873
CEP350	6.259047704817
FOXP3	3.31778479874840
SMYD3	6.75530458260387
CST7	3.82447149113654
SELL	3.58520474660953
CIAO1	6.3094202861364
LGI2	4.07516688318572
WDR45	6.16401060310622
ANKRD6	5.85454731721745
LTBP4	3.70952917434668
PSCD3	3.65683114715095
PYY	3.26223151076451
KCNC1	3.56559150041558
SIRT6	3.67590988285422
CCL19	3.70887686292227
ARHGEF9	3.30351154191224
ABR	4.4415292399196
C10orf22	5.52943579693116
STK17A	5.76491490915492
FOXE1	3.3412155695923
GML	3.07458983703474
CNGA3	3.05472784650837
CD38	3.42652838401699
ZDHHC6	8.19975605467058
NEFH	7.83684706274552
PGBD5	4.48745084639324
CTDSP2	7.28238359863788
RMND5B	4.65013569294039
ZNF257	5.33276089137592
DUSP4	5.00318744239497
FLJ22167	4.04718816262141
EXOSC7	6.6741184379147
ROR2	3.40380391205855
FOXM1	6.3797786582228
ZBTB48	4.36213138049462
BUD31	8.10017033336284
MAOA	7.96061067469783
CCDC41	5.03501534872469
TNNT3	3.86603600523475
FBXO11	5.76499486263356
GYPC	4.92841536200234
PLIN	3.58401548280163
RFXAP	3.53296035262832
C6orf15	4.19682226627902
RNF4	6.99669682025567
F8A1	7.3182127548869
PPP1R3D	5.45947539537515
GRB2	7.11097802226169
TPM3	2.90647484217606
SYT13	3.90376051208009
EPB42	3.79303845536134
RP5-1077B9.4	4.95940398818964
EIF1	9.85786987819522
CETN3	6.14836004990717
FPGT	4.19929911058844
PRY	3.38618707557628
NTHL1	4.65589490765196
POLR2B	8.26349000192216
RPS28	12.1042799284221
GDF10	3.03839123169081
COQ9	6.26098713429624
P2RX3	2.92560070768167
GCC2	7.35846273856138
RARRES3	3.62200343302852
PLXNA1	6.31876055212712
WBP4	4.29028509766132
KIAA0100	5.55269114043781
PMF1	7.88639245515136
HS2ST1	4.66217266118966
CRELD2	6.326344035467
C8G	3.24299829845825
CD82	4.78178791804117
PMM1	5.6287259764934
CBLL1	4.14240812763181
LIM2	3.42060277279866
VAX2	3.76524481518233
SETDB1	5.43359881171371
LRAP	2.77250104337663
GCLM	5.024815530384
CPEB3	3.11569617440646
PPM1A	5.61871987130034
INTS1	4.27000182709522
MMP16	3.23428037764053
CAMTA1	3.86686084163183
SAMSN1	3.98448373806762
DRD3	2.97341342519786
GMPPA	5.46413576528977
C11orf73	6.01848681771886
AIPL1	3.88809234876291
PTP4A2	9.23391087284908
IL24	3.52516567745385
BDKRB1	3.67355192116462
HPCA	3.80061092778863
MLF1	6.61084113101803
SEC14L1	5.54084531134358
CHFR	5.17596384129535
EMILIN1	3.27821334909382
THADA	6.58653368094039
TAF12	4.60347116496238
NDUFS4	7.52622376449165
ID1	4.79198893898012
PIK3CB	4.02420225677109
COL18A1	8.01987437707313
PDZD3	3.49498396960784
TBC1D17	4.61267201866376
COX8A	9.87365944659252
CDCA4	6.68674693223232
C2orf44	5.19702977013907
C9orf16	6.02137464980909
ERBB2IP	7.07769571664408
EMX2	2.9287479599169
FUS	6.4470981122415
NIPSNAP3B	3.81703223823271
TF	7.9509475756842
CXorf56	4.70128213421361
CLCN4	3.84412426320473
PWP2	5.67057737550772
MMP15	5.31409016199545
MTMR14	5.68925368174011
NPR1	4.00864318703097
DNAL4	4.80417829832397
ELAC2	4.64113646703726
ASS1	6.56513892735792
IPP	4.78961791672859
TMEM59	9.14530528726572
POLR2J	9.22011125904239
SEC23IP	6.02507651952159
RGS4	4.02322440270664
UQCRC1	9.1834180665802
SNX6	6.79344753012674
DDX18	7.49503180600725
POLG	4.59565404494805
ADAM23	4.19702226871183
ZNHIT2	4.03725133999235
TFR2	3.32912225465514
NCDN	4.18410700117987
RAG1	3.26091551484185
POMT1	5.34005463498648
CYP1A1	3.37768065486627
SNAPC1	4.53895487335175
GNA11	5.05175675384528
CCDC52	2.88508544307445
CAPN1	5.57683560185512
DDHD2	5.81309233793166
UPF3A	6.20653671718746
LAGE3	6.24285267729315
GNRHR	3.27737367879341
UNC13B	7.2628461298739
TTLL4	4.86936509829311
PPBP	3.18985727761935
HTR3A	3.08375052783232
SDC2	7.86123867473581
ANKRD49	7.86239823641516
BTF3	10.2188597035282
COX7A2	10.8707939244289
SARS	8.42591735591932
C13orf18	4.58663377695217
CACNB1	3.97432451868809
QKI	5.06751740755417
SETMAR	6.26667432323486
LAMB4	3.64856187736138
MAN2B1	7.8199336729964
EML3	4.35236556241469
ACADL	3.41237292067508
OFD1	7.93552217278477
CGA	3.83033067110754
EIF3EIP	10.2434538146755
PEX16	5.09390929963787
GNG12	5.13249831760812
HABP4	5.24098111120461
CNTN2	3.53813385954262
ASNSD1	7.586396352572
FUT4	5.69385678412492
DBH	3.27088713509939
CD53	5.5652853841006
HIST1H2BJ	3.50903425736967
TFAP2B	3.26906645218814
ACF	3.67356895764312
TMEM11	6.41358467549562
CDH8	3.59907800611753
C3orf32	3.91153499031287
AGPS	4.97791250623708
C4orf18	3.30399738651101
PCCB	6.81620155607087
IPO13	4.54420144034998
PECI	10.0573133902248
UNG	8.13609479859878
C6orf105	3.39020911192431
GSTP1	9.57926022581578
SUV420H1	7.06151771025317
ARHGAP15	3.70326265591418
LTBR	5.98684137236316
TDRKH	3.36099733923182
PSG4	3.31143846073819
SLC9A3R1	6.73789613290232
NBPF3	9.09362114473857
SLC9A3	3.51277385224255
OSBP	6.72316835571369
PRR5	4.99342432891653
CHMP7	5.82049978244504
ADRA1A	3.13840540024202
ASAH1	7.00898266447748
FKBP4	8.24856403467548
ZNF350	5.15123243976985
DOM3Z	5.28500281104472
GIPR	3.47810612249154
AHI1	4.43079350162538
BST1	3.56382549918124
NCR2	3.57848475715738
NADSYN1	4.24899001108937
UBE2W	6.37095354281677
RGS14	3.69963980355469
KRT15	3.83477549760138
SCN11A	3.81640910054905
GFI1	3.72013704315332
FHL1	4.16936445842845
SMC6	6.63663745263935
GATA1	3.68868977064575
OSGEP	5.07791260753223
ARMC6	5.41430819452413
HK3	3.42040873928878
PSMD5	7.5403373686702
RSU1	7.22337896953587
RPL4	11.4336171482846
MAD2L1	7.30595318141195
RBPMS	6.038306156243
EIF4A3	8.74996934246136
E4F1	5.15248569922408
DLEC1	3.46910978675797
PRPF3	6.32715198906345
EMR1	3.3261200266069
CHMP2B	7.30124777722748
CAMSAP1	4.29293830812237
RPS21	9.86027022405064
XCR1	3.59156389109593
ARID5A	3.8746277710051
RBM6	6.60977774935562
UBE2N	8.52436798551918
KLF4	6.4836990626183
MGC4172	3.50410321834564
LMO4	5.98159332368583
KLKB1	3.13568189091894
HDAC3	6.84816072028386
HP	3.95049885364576
SCHIP1	6.8703457161103
BTK	3.83873690508164
KRCC1	5.575571675681
PRND	3.27498094001298
C6orf27	4.23782103742899
PIGL	3.6186335140562
CLCA1	4.11902516607701
C1orf112	6.41344341464102
OLFML2A	5.52330662147926
HUS1	5.23140973234259
SFRS6	7.81890988472065
CXCR7	8.55424326421099
UIMC1	5.43474618104258
FXYD2	4.74326698108868
GOT2	7.6968092305203
ZNF667	3.73565982708949
TFEC	3.41364858696829
ATP7B	4.10642076735478
RAB38	6.32428192320743
POLD2	7.59996333682816
PPM1H	6.08892197279739
DCX	3.31491219479258
NFYC	5.81341219309049
ZNF228	4.88770339658562
KIN	5.8423904376704
PLSCR4	4.50430995987009
HIST1H4I	4.04553504920045
PPARGC1A	3.09328827675702
HIG2	7.39957430173749
KCNK10	4.36521803425347
EXOC1	6.66380672178112
OR6A2	3.51765929719832
ETFA	8.56104176611112
PDAP1	5.22556799855417
C19orf6	3.62232512201536
POLRMT	4.34718893489381
ZNF146	7.84721098022712
MIA2	3.26642283865581
LY6G6E	3.36242277827927
EIF4E2	7.8770974314868
NENF	5.04722012035741
HOXB5	3.97648659786937
ZNF324	4.70799570595409
CUGBP1	4.26921915546585
ENTPD7	4.16791117023599
TTC13	7.08834506501533
GJB5	2.99406895625266
PRSS22	5.03579148660438
CYP3A5	3.89361408803726
MBOAT5	5.21260132021940
CUL4B	4.93962969716973
CENPJ	3.85618689567121
KIAA0664	6.20499389611254
PITX1	4.17514382332269
PDGFRB	5.29736341275787
RDX	6.46210781163018
CELSR3	4.07126970866607
JUND	6.37782228442203
ITSN1	4.91517777541963
CHRNB1	4.3297520020958
EHBP1L1	3.40021691691821
C19orf2	8.24025445992977
FETUB	3.08379564182069
CAMK2B	3.10643322802845
DCTN1	5.55265866218301
TNKS2	6.08498237941301
MRTO4	6.76627857175998
C1QBP	6.39365178398122
TTC3	7.0503578500894
NDUFB8	8.52938992191635
CADPS2	6.31106823898682
EDG2	3.87728965743810
MYF5	3.29372281208929
SEMA3G	3.43960518150557
IL23A	3.62341747988598
GJA9	3.62476478402407
R3HDM2	6.00792140383494
C5	8.39608393391391
SLC2A10	7.165563355541
TRIM45	6.1094823761691
TSP50	4.37439757365805
PAQR3	5.19684042218271
ANKRD26	3.33115928278432
TCP1	8.5611833941361
TMED7	6.46925911794335
CMA1	2.8502819493013
PTCRA	4.27179383784182
HCRTR1	3.75432644937326
FST	4.09425781280001
PAWR	3.9882886443949
LDLR	4.58942416245219
ASTN2	3.86429261939157
SCRN1	6.62710946540415
GPATCH8	5.45684681299973
KIF4A	6.84209095077479
TANC2	3.13218120558128
ZMYM5	3.54302402983509
PGM1	8.45130344095792
ZNF586	6.78733138300545
POLR3G	4.3301782019481
CPD	6.32413796083211
SNCAIP	3.72268664570747
DCT	3.47062288209081
HLA-DOA	3.45870835977040
TANK	4.97364403308047
RCAN1	4.60564499341304
UPK1B	7.66087160630538
DNAJB4	4.91419723858748
UGT1A8	2.96289406424119
LIMD2	4.02044184637965
HIST1H4L	3.58097410386086
PECR	4.45231037555442
HSPA2	5.49597381103328
SERP1	10.125527929712
TACR2	3.32392913490955
NUP85	7.1385085216599
CD177	3.55509648441726
GPR135	3.32947172246753
PIGG	5.93566469160487
LGR5	3.45928576997736
JAK2	3.69856722642472
DPYSL4	3.65275954060098
TM9SF4	6.3177667230162
PTHR1	3.13106660251534
SIRPG	2.84587485791004
ZNF264	6.33417288124602
BICD1	4.33695718452802
RAB5A	7.53655255970559
FLJ13224	2.96908872816864
METTL5	8.97981565537589
HERC6	3.82152302738573
CASP1	4.0262525821801
USP9Y	2.74370345673415
LRP1B	2.85662252306456
XAF1	3.61910108067387
PLA2G4C	3.5030386065008
APOA2	3.30664053916099
SPAG6	3.00179026005266
KALRN	4.00545665223604
SECTM1	4.95366264384233
THOC7	7.95318687408531
IFNAR1	3.41748479929287
TCTA	5.4598954594479
NY-REN-7	3.11076509053227
TALDO1	8.46645963235422
B2M	10.6551036499516
LPPR4	3.42213022840452
SQLE	6.08570341822131
SEPHS1	7.82987851649797
EIF5A	6.4922338844543
FAM49A	3.77723323852638
YTHDC2	4.21841291018122
EHD2	4.75569139259091
NCF1	3.59583123398463
SPG7	5.87004153239535
ZNF614	4.20789266700194
HOXA5	6.37233171675016
NUP133	7.73633018474359
FGF12	4.65223228558423
SLMO2	8.03532602180636
INPP5B	4.42539674116594
PPID	6.60681080792482
SNTA1	4.91572158199948
IL20RA	4.36742621636415
UBE2J1	5.35383373421162
CACNG2	3.09934764986514
GCM1	3.44540478763749
ELF1	6.2111768476339
TLR5	3.33691102545648
TCFL5	6.54672528525854
C1orf107	5.29568374891233
C19orf22	6.49687473983805
SAFB2	6.25113289276662
MAP3K7IP1	4.23065508477278
NCK2	8.47060922972946
OXA1L	7.7266198094062
KIAA0652	5.77994243089502
KLRG1	3.70759968366137
FRAG1	6.25911093823652
ZSCAN12	3.20442606988076
PSMD12	7.24799080167092
E2F4	5.22671880957699
CLEC4M	3.58369569377191
KIAA0999	5.36546382178542
CLDN10	8.34255922895498
MGC13053	4.21989700737648
TAC1	2.67637657932467
GYPA	3.41081193775568
HPCAL4	3.33607336984236
TRAIP	4.89195183235033
MEX3D	4.45592404029157
KIAA0232	6.23523360506633
ERCC8	5.2296557050482
NFAT5	4.41511299768707
GPX4	9.69777199836167
CSPG4LYP1	3.26841649756042
KIAA0368	5.71745574550389
FBXO3	6.01674776977299
DVL1	5.60484298445002
CMKLR1	3.58529622311783
GPR157	3.43076249790489
TYMS	9.54113514633595
OR52A1	3.32315167958048
PEF1	6.43139366869592
ZNF750	3.86757785097774
ALG9	5.63061896925672
MCM5	6.29425249690032
SDK2	3.4110697398362
BAIAP3	4.01459739698939
RABGGTB	5.71725208559565
KCNK7	3.39225465593548
PTP4A3	5.53408911178154
ANKRD40	4.41401315100567
CALCOCO2	6.49145985218183
TMSL8	11.3293530525265
SNCA	4.16638040684457
ZNF551	5.39269213249894
HBQ1	3.67551776695778
ARHGAP26	3.83467280072381
GEMIN6	6.33109489160783
HRAS	5.53080922677002
KLRC4	2.73830341147464
BSDC1	6.0272697339746
DSC1	3.90889896336777
RNF43	5.41297433972432
NDUFAF1	5.21781899144837
MAP2K4	5.74362293079968
FOLR2	4.38754092052172
LYZL6	3.81300159499124
EPB41L3	3.26985263008148
TEKT2	3.58749839065231
CDKN2B	3.83334286693765
WSB1	6.63189419906956
ZNF480	3.7169883414739
MAP3K6	4.00469350281658
PROS1	3.70884729626617
PSMB8	4.527066739746
HN1	8.21699105975894
MAS1	3.29897612127544
APOL1	3.96718394601631
CSHL1	3.33381663600728
ZBTB7C	2.88073162194646
AHCTF1	5.70671353100142
SAE2	9.4909295673536
ITGA2	3.97448942596119
AP2S1	9.67490730971678
P15RS	6.87354295991626
MME	3.32529214038074
VAT1	7.04746194423557
MAST4	6.35899868502684
TUFM	8.43432343820968
KRT33B	3.58677783888352
THEG	3.86556470104751
KCTD2	4.92719228572878
WDR26	7.31336828439812
MFI2	3.35010572098187
KRT34	3.08556160564830
NR4A3	3.55402985100727
SGSM3	5.03695683886911
ARSA	3.91200330645756
TOMM22	6.32495840892985
SOCS3	3.72260160296836
UNKL	3.98945149848968
POP4	9.48325671573347
BHLHB3	3.53388006093603
MALL	3.64402700658932
SOX15	3.76057803725421
CCNA2	5.56850669185881
PARK2	3.47430430115718
GPR124	4.6623689244506
TMEM132A	5.71106710793533
CGRRF1	5.85935477874022
RUVBL2	8.45813484967516
MCAT	5.49065713023499
WNT10B	3.92392144045248
ISCA1	7.08517061697106
RPAP1	4.1150279287837
C12orf48	6.93940094100619
RAI16	5.51210676075049
RPL27	9.2269445413619
EPN1	4.03141869207799
MAGI1	3.94101383506108
GBX2	3.38207949915282
SLC35A1	7.78142765445282
GAL	3.90662521343686
SLC14A2	3.8875257541522
RDH11	7.58780486522171
ZNF518	4.74603296171067
PCYT1B	3.58887564166924
AUH	7.40501885611147
EIF3H	9.8394061276427
KIF1B	5.98810649254717
MBD2	4.49374687234073
AMOTL2	7.30265147315586
C6orf120	7.17638410065463
PIGT	8.83604939165384
PSRC1	7.51363604463574
PLA2G10	3.87485727744133
ALAS1	7.04854407958212
FOXO1	3.60842889097137
C17orf62	6.25781179743755
KIF5C	5.80856458298905
DUSP10	4.09062902489319
CRLF3	6.51725367926232
CLCNKB	3.59244893891203
PSMA5	9.22122054711555
FARS2	6.06743665855831
CCDC28A	5.69272212159455
AMPD3	4.32930938719659
PIAS1	7.36058778375771
ADCYAP1R1	3.39971471087053
TMEM134	6.1016394358909
CDH20	3.09270956456838
FBXO7	7.36495350887442
FLJ14213	3.19924608312274
ZNF3	6.53308503478549
LRRFIP1	6.43213763125992
TMEM49	8.79939398377731
CNOT2	7.7612635029333
CBX2	2.97406197612861
ZC3H14	6.49204142414897
ALDH5A1	5.06171710849295
HNT	3.24182695429309
SERPINA4	6.16710693313998
FLJ20920	6.18164500832396
CRTAP	4.65259949164237
DDX50	7.79879876940683
STYXL1	6.94672952889137
TK2	4.21453049689291
BLVRB	7.1346555273443
STMN1	7.2745529020313
GUCA2A	3.57202349459424
DPP6	3.38857100632946
GALNT10	3.84958854937642
STK39	7.50323567231516
MMP24	4.88646678949526
CKS2	10.3160810974705
RHO	3.70879868357852
BANF1	9.2451918817692
CR1	3.05781527132133
RPS6KA2	4.55694123623652
HMBS	6.35923856251967
C20orf112	3.53589886672765
SLC25A24	7.53218028001479
MRPL22	7.51874306873083
SLC25A15	5.82459220216468
GADD45B	4.02413663610478
TDP1	6.1946034260001
ZNF287	3.80748041479669
DAAM2	4.49369740546422
C11orf57	6.09640729060257
RFK	6.85534043740221
ZFYVE9	4.03799143396483
TCTN3	7.3371049108625
STCH	5.74743670852831
LOC283871	3.51284352157997
NDUFB3	7.6945412130231
DEFB4	3.80591092123872
FPR1	3.71155050717584
FMNL1	3.66886702696842
SEPT7	9.56475900040796
PTCD2	4.48352969275201
GNLY	3.29851123633467
GRAMD1C	4.07717462157458
ZNF165	4.63803369904885
TR2IT1	4.47424413529534
ARMCX3	7.38360647943228
NDE1	5.42516134011495
MAGEF1	7.26979443050483
ITGA10	3.74548753454485
ARHGDIB	6.65118157758195
FSHB	3.82693750656663
ANXA2	10.8395506797058
HLCS	3.94752573900198
MCF2L	5.70615872384773
AK1	5.61916994295325
FH	6.53468295973501
LGALS2	6.55423120053034
SYNPO2L	2.88213160474202
KIAA1045	3.47171031199072
C1orf183	5.03883779550214
MAGEA8	3.0673957899659
DGCR8	4.64536477553523
GSR	4.97885409786537
NEU2	3.41133706543985
HIST1H4B	3.64572911662017
CACNA1C	3.25210422455428
FAM20B	6.76696881382079
HES2	3.25857739115831
PDCD6	9.30460700354502
INTS7	4.99759152348616
AMPH	3.51164674249230
UCKL1	7.3357877747518
ASB4	3.19584255908365
C10orf97	4.73916357707843
ALDH1L1	3.86563671844095
CCL23	3.22982407629513
OBSL1	4.82133256857965
SLC12A7	9.16120801596765
THAP4	4.77478293829414
RBM4B	5.32250584089586
OGFRL1	4.71752833227595
KIAA0831	6.14371390830362
C12orf11	7.5807459803693
PPP1R15A	4.97165914358755
KIAA0240	4.88811260672001
CD1B	3.23754448764088
FCGR2A	4.07344453178198
MDC1	5.36845277486242
MAN1A1	3.18751684617983
KRT9	3.27948731279045
HTR1A	3.28300227410553
OCEL1	5.67328168277282
ATP11B	7.7679593223684
NLGN4X	3.49302961986989
FBXO34	6.36597648978118
ALOX12	3.49048453563037
RB1CC1	7.82992553789242
PCDH12	5.09828963725586
RPE	4.77172893133531
EIF4E	6.3017488952229
CSDC2	3.85928794554116
ABHD5	5.42152028770954
TMBIM1	7.02674698220007
PET112L	4.76729158173033
P2RXL1	3.32239925040734
F2RL2	3.61703502800542
TRMT1	5.91288531711113
IMPG2	3.55491890351612
LRRC32	4.32633182767449
BGLAP	5.67807687110313
HTR4	3.40268213685553
MRAS	4.08117458228951
TRAF6	5.32067854711045
AXL	3.79785849862964
ATP2C2	4.03326889685205
LMNB1	5.28503668737719
TELO2	4.20287247179638
PNPLA3	3.51750888584094
CSNK1E	5.84371723576724
SRP14	9.56282351754185
KCNQ4	3.57260320649055
PIK3C2B	6.07837056223324
C15orf15	7.87216035879666
TUBB2B	3.17290326356430
USP15	6.18281683485484
C12orf41	8.39969293987598
CEND1	3.88596991399074
RNF31	4.03315208898636
TCEAL2	3.50726258275254
PTGER2	3.61122397729431
UBN1	5.7800109393798
SLC5A7	3.15126852335058
SLC31A1	6.94190452312847
ADAM29	3.52537217109124
ST7L	4.76738716537946
GFOD1	3.75243812370475
CTNNA1	8.25587687769915
HRBL	3.46349606065397
CBX4	4.37754364482268
NTRK2	3.6030150360134
FOXN3	5.32178334702725
MFGE8	6.39521194981028
PFKFB2	3.58497580065152
TAS2R4	3.61836119167154
SH3TC2	3.11534549915548
IL10	3.00162449308991
PXMP4	6.3049076085379
RNF167	6.41186523382862
PRMT5	7.17403053329662
TSKU	5.87226295833466
ATPIF1	7.96316729193882
ETV3	3.23631439502731
PAK7	3.35581603317949
PDLIM1	7.97921749416598
CEP63	5.33588438743409
WDFY3	4.47595553042946
RNF126	4.74707124681558
DPM1	9.27293413741518
CLIC4	5.80700786846594
ACR	3.55758873795163
KLK7	3.69896901982682
ALOX5AP	4.7509317315772
LRP1	5.28793158491529
TNK1	4.46511422635113
TAS2R9	3.38192535278614
ZNF16	6.07337195970963
POLR1B	5.19450949751346
SLC8A2	5.33618563029483
OLFM4	3.17137519441251
TACC1	4.65231194966426
SAMHD1	6.23344823700996
ATP13A2	5.29080606430064
KRT4	4.19138759487353
PAX6	3.61049434225196
SCG2	3.4334203999942
SLC17A6	3.61758897735963
TUBB4	4.12603799844729
PADI4	3.15910372918041
FMO3	3.53222618531231
NLK	3.88428931874025
POU4F3	3.22208734099700
MDM2	3.62388528452556
CAPNS1	9.0658084053084
SDF4	6.8595187676556
ITGBL1	3.27921410144787
TAP2	3.54167612618470
OR2C1	3.69293459304653
KLHDC3	7.28339615974471
EFHD2	7.42472194160814
GALR3	3.77535588804478
NBEA	4.21737350283587
ABCA6	3.32854824838628
ABBA-1	3.75988564414471
GNAI1	6.18898990478351
CLDN3	6.01962330329361
AKT2	3.44645080645911
EGFR	4.42638876886107
VPS4B	6.19244784335591
RBM16	7.25213686057739
GALNT6	5.77874821818876
ZDHHC3	5.27505868685395
SLC25A4	6.38977600101863
CYB5B	5.31023555137083
NDRG1	8.72684854612894
SESN1	5.66197539296949
GBE1	7.92738735673878
MRPL46	6.29980108046895
CLASP1	5.92257968465742
FARP2	4.49007144881509
ACOT11	3.28787960413614
LDHAL6B	2.89712495942049
MAPKAPK3	6.19818272576765
NCAM2	2.88002401872134
AFAP1	4.11217921560234
PRKD2	6.15131745929708
OR2H2	3.29521177490569
ZFP36L1	5.72886393486034
DZIP1	5.6523076820572
GPR161	5.45080411399409
RNF146	4.32398793895041
NKX3-1	4.00013328039781
CCNB2	8.27686231724448
ZNF10	3.63850142904557
WDR74	5.325653515637
FAM134A	6.67165573356442
PCNP	8.18357041759392
PURA	4.96389602832624
DNPEP	6.59726171895305
ERBB2	4.63667616947776
CREB1	5.64846170822858
NEO1	5.1444874120137
DDX3Y	3.38684094151314
RPS3A	12.6535774493558
MXRA7	9.73186600858624
LGALS3	9.72049143867345
GLT8D1	7.26021492068632
TMPRSS3	6.02231887387363
UPB1	3.68500719897076
LAT	3.74269984832719
CLDN14	3.76452661634566
DHX38	4.92041364760527
KCNA3	3.27340320980994
BTBD1	7.1428667806865
TARS2	5.27479302266847
SKIV2L2	7.3544163339357
ABCF1	8.16437911305755
CDT1	3.02104994060035
ZHX2	5.18267485973375
FCF1	4.68114134410181
LRRC49	3.24802584796167
GUCY1B2	3.67172591122877
CD28	3.33773812462183
SMARCA4	7.07807684279844
SEPT2	9.42752155227867
SOHLH2	3.10149260896947
MCOLN3	5.10032066394087
LRP8	3.835743863721
TAGLN3	4.20809590493558
MASP2	3.79957589918265
GPATCH3	4.11761345876787
TTRAP	8.63427796902421
AGL	5.58915964553451
NFE2L3	6.50952603689714
PSD4	3.90091350591162
PALMD	3.57388706574326
CCNB1IP1	8.49452810189326
TMEM43	6.46426155296319
OBFC1	5.36241234356204
STAT5B	4.3251835591466
C14orf79	4.17040112371912
ENPEP	4.22372805894265
SSB	8.16640737850937
SCT	2.79458155514717
TIMM23	6.3048265808432
SKI	3.67922213938168
SLC22A13	3.34853852614869
AKAP3	3.39637338931402
OAS2	4.60038538020814
KIAA0423	5.88061514446076
SEC61G	10.1574690661877
CAPN11	3.20398448835842
TMEM50B	7.95227797268437
DEGS1	5.44718465002877
ARHGEF4	4.10674087668345
DBNDD1	3.92146579166025
TBL1XR1	5.24443599060094
FAIM	6.4429787933734
SP140	3.32803087198424
G6PD	4.46152303703319
NUDC	6.56443375089147
GABRP	3.26187928066502
SCARA3	4.21727438805733
TACSTD2	5.15898219877714
EIF3J	5.71507467469305
PPP2R2A	7.59923343232252
CPA3	3.71730051888303
PVALB	3.07477535299066
BCAT2	7.19255244081297
MFN1	6.44389015725096
F10	5.51445738946323
