Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D08_297972
IPO13	6.05864826957551
PECI	8.98286183404758
UNG	9.0435203079988
C6orf105	3.82714971638081
GSTP1	9.17035191386612
SUV420H1	7.41344548071296
ARHGAP15	3.42345859817416
LTBR	6.12549072357597
TDRKH	3.43208026990556
PSG4	3.3085837303901
SLC9A3R1	7.01307761486112
NBPF3	10.1996771369436
SLC9A3	3.64236420515102
OSBP	6.5683632293688
PRR5	4.43625848905564
CHMP7	7.50229633444882
ADRA1A	3.19077053962232
ASAH1	6.9336099805238
FKBP4	7.85167470725925
ZNF350	4.68526113213116
DOM3Z	6.24097296169738
GIPR	3.90986141287089
AHI1	4.63357475842139
BST1	4.17172320103501
NCR2	3.48471302088811
NADSYN1	4.44076020320706
UBE2W	5.87035248965417
RGS14	3.86689262197927
KRT15	3.99130904493181
SCN11A	3.71087683404434
GFI1	3.35246848007458
FHL1	4.12038644786797
SMC6	7.30233979820088
GATA1	3.60573077541813
OSGEP	4.90856551364587
ARMC6	5.62954339157139
HK3	3.03877702272686
PSMD5	6.9074342335175
RSU1	6.98285878838177
RPL4	12.1079906036290
MAD2L1	6.86908537771304
RBPMS	4.42701213366814
EIF4A3	9.22085520793816
E4F1	5.08176541446435
DLEC1	3.69789477745337
PRPF3	5.94434397854876
EMR1	2.94188017219056
CHMP2B	7.15259091356659
CAMSAP1	4.5573235778913
RPS21	10.0615982968271
XCR1	3.21874236531613
ARID5A	4.77482043170255
RBM6	6.21523332942844
UBE2N	8.69249706137011
KLF4	4.45512626001563
MGC4172	6.22114781127108
LMO4	7.28729458558405
KLKB1	3.5172620907447
HDAC3	6.7194940027579
HP	3.65372328782617
SCHIP1	5.5254898640205
BTK	3.57961506375685
KRCC1	8.24175379551079
PRND	3.28992811636302
C6orf27	3.88425763979494
PIGL	3.79459265987984
CLCA1	3.78397398133104
C1orf112	4.88335869277888
OLFML2A	3.95281321778782
HUS1	4.52865417338099
SFRS6	7.56698017825327
CXCR7	5.67931611437626
UIMC1	6.38475924988262
FXYD2	3.71288683755962
GOT2	8.62882974971153
ZNF667	3.71705310500839
TFEC	3.19984604855566
ATP7B	4.82270366115772
RAB38	5.90172647081604
POLD2	6.92761892975348
PPM1H	6.83272345293046
DCX	3.34967686570777
NFYC	5.47149872129842
ZNF228	4.80626413979972
KIN	5.99857424748249
PLSCR4	4.22070512057091
HIST1H4I	4.32972832823655
PPARGC1A	3.43129712306712
HIG2	7.90201143874259
KCNK10	3.90885023321706
EXOC1	8.05424526342194
OR6A2	3.45632044611511
ETFA	8.60420696181958
PDAP1	5.18461902225545
C19orf6	3.40067986561600
POLRMT	4.29729329668057
ZNF146	7.06397267305659
MIA2	3.16563542182242
LY6G6E	3.52896494269565
EIF4E2	9.16259846623873
NENF	5.5672664355618
HOXB5	4.45846005863613
ZNF324	4.31368671886867
CUGBP1	5.90508057005066
ENTPD7	4.35542839464776
TTC13	5.95743119195498
GJB5	3.35589465034340
PRSS22	4.57760631041739
CYP3A5	3.17580672631713
MBOAT5	4.1790931349279
CUL4B	5.93584037051052
CENPJ	3.78567316280076
KIAA0664	6.72619819864806
PITX1	3.62549626903907
PDGFRB	4.42519553840854
RDX	6.1349122650146
CELSR3	4.8388899855189
JUND	7.94802040603179
ITSN1	4.7626601180534
CHRNB1	3.82819315221601
EHBP1L1	3.50919365096345
C19orf2	6.71970799848934
FETUB	3.03497841932843
CAMK2B	3.16067807782683
DCTN1	8.26693162421773
TNKS2	6.4800128390506
MRTO4	7.05122338154975
C1QBP	6.74215233679042
TTC3	7.70345066255448
NDUFB8	8.64897630397224
CADPS2	4.65803209199151
EDG2	4.81561206461074
MYF5	3.36364271851109
SEMA3G	3.68079635241644
IL23A	3.47756127135124
GJA9	3.55119567923056
R3HDM2	7.574759465602
C5	3.82333380592777
SLC2A10	6.79211428562102
TRIM45	4.7714029230309
TSP50	3.70071676881739
PAQR3	4.43587572943725
ANKRD26	3.97289523315266
TCP1	8.2118462710028
TMED7	6.12234728383822
CMA1	2.90052486307209
PTCRA	4.20272692763011
HCRTR1	3.4212670435633
FST	3.90210715177418
PAWR	3.76966706913122
LDLR	4.67711635409530
ASTN2	4.11862144158747
SCRN1	7.2152325886931
GPATCH8	6.84130548565132
KIF4A	5.37608629731
TANC2	3.85457014417701
ZMYM5	3.72353044405266
PGM1	8.9155210976943
ZNF586	3.69027788704463
POLR3G	3.50736095194928
CPD	7.24501179848015
SNCAIP	6.27098933330223
DCT	3.25524444002707
HLA-DOA	3.39568317428736
TANK	5.96527981676203
RCAN1	3.89594631418338
UPK1B	3.29218231080184
DNAJB4	5.36987047099143
UGT1A8	2.94015119017053
LIMD2	4.27749499943417
HIST1H4L	3.48510417620929
PECR	3.98146999121809
HSPA2	4.96744624790503
SERP1	9.25146420715053
TACR2	3.70213600407608
NUP85	7.38311625974272
CD177	3.54004110445025
GPR135	3.30648799126338
PIGG	7.5971345034088
LGR5	6.08427574251915
JAK2	3.58393195666166
DPYSL4	3.27814711815294
TM9SF4	6.32994178945806
PTHR1	3.45517518551033
SIRPG	3.00813142681347
ZNF264	4.7499965443409
BICD1	5.73271149436753
RAB5A	7.60188728391076
FLJ13224	3.26307946458467
METTL5	9.48200631556838
HERC6	8.38463134148884
CASP1	3.80631449418866
USP9Y	2.86312436864016
LRP1B	3.05373932184557
XAF1	7.31637586849726
PLA2G4C	3.39290106296237
APOA2	3.25525985809174
SPAG6	5.71917519573792
KALRN	4.4565603428415
SECTM1	4.28581364852699
THOC7	8.7556424995039
IFNAR1	3.92642531145446
TCTA	5.89738480067153
NY-REN-7	3.21813793713026
TALDO1	9.39027590442759
B2M	10.7665641908723
LPPR4	3.51344653904447
SQLE	7.01188325340149
SEPHS1	7.6875783721853
EIF5A	7.37020315541395
FAM49A	5.6108998031714
YTHDC2	3.96556703633150
EHD2	4.04321089395553
NCF1	3.43111587531638
SPG7	6.07821646065753
ZNF614	3.91591255864333
HOXA5	2.99633745591286
NUP133	8.57445517312282
FGF12	3.81982582207428
SLMO2	6.97397547281761
INPP5B	4.45785138992915
PPID	7.47333131197592
SNTA1	4.83963803825958
IL20RA	3.81983546760699
UBE2J1	6.48645145525959
CACNG2	2.91577682652957
GCM1	3.169064831812
ELF1	6.58453695288775
TLR5	5.83139046363664
TCFL5	5.53290222733013
C1orf107	6.22313971349909
C19orf22	6.11261862856478
SAFB2	6.22792524149434
MAP3K7IP1	3.82710880855751
NCK2	8.47693935612935
OXA1L	7.85712989257975
KIAA0652	6.1360581769923
KLRG1	3.81089381381475
FRAG1	6.6147991319366
ZSCAN12	3.10989695307897
PSMD12	7.513086614698
E2F4	5.1794491564501
CLEC4M	3.65361341838417
KIAA0999	4.90625177942528
CLDN10	3.78610936441727
MGC13053	4.0342487020394
TAC1	3.75935264372279
GYPA	3.38222940653376
HPCAL4	3.15661023023973
TRAIP	4.06832858568872
MEX3D	4.19453534724288
KIAA0232	8.37082746351085
ERCC8	5.17763091561733
NFAT5	5.25349031633939
GPX4	9.17361675438802
CSPG4LYP1	3.17915146529072
KIAA0368	6.04575299683618
FBXO3	5.50952676175551
DVL1	5.9727399583166
CMKLR1	3.50994373657022
GPR157	3.67565031448518
TYMS	6.2216356466356
OR52A1	3.15759812502821
PEF1	7.59497125969759
ZNF750	5.92844030272852
ALG9	6.20444845885253
MCM5	5.72791277048769
SDK2	4.02321898713644
BAIAP3	3.91965506116339
RABGGTB	6.0940994374582
KCNK7	3.42221211619088
PTP4A3	5.85710131446157
ANKRD40	4.40438630329479
CALCOCO2	7.69434407041993
TMSL8	9.2422185743075
SNCA	5.1178114345646
ZNF551	3.51181429103274
HBQ1	3.69058620038486
ARHGAP26	4.08410069220101
GEMIN6	8.24894818615051
HRAS	6.1543661764884
KLRC4	2.76949476108215
BSDC1	5.75116216396758
DSC1	3.51189992748044
RNF43	6.03208845027104
NDUFAF1	6.56915250229534
MAP2K4	6.39195270794547
FOLR2	4.47983945953213
LYZL6	3.57026350075313
EPB41L3	2.94206556916741
TEKT2	5.97776641587322
CDKN2B	3.33754309935678
WSB1	6.14379345668887
ZNF480	3.82048770672335
MAP3K6	3.62769640435917
PROS1	4.72952366185356
PSMB8	7.8680235276608
HN1	8.04426369849824
MAS1	3.14887560674756
APOL1	4.37595854532862
CSHL1	3.33772927896635
ZBTB7C	2.90569107990369
AHCTF1	6.20058091328393
SAE2	8.1637823283675
ITGA2	3.41770124268240
AP2S1	9.12733568520301
P15RS	7.35521934382128
MME	4.20747642378284
VAT1	8.2837451540314
MAST4	5.39776875551099
TUFM	9.60849600853076
KRT33B	3.27910993308547
THEG	3.62895876066735
KCTD2	5.42835288801002
WDR26	9.72170709997489
MFI2	3.0735512584003
KRT34	3.31878564762186
NR4A3	3.53671012751177
SGSM3	4.43312707424764
ARSA	4.01254457953411
TOMM22	5.55320858338358
SOCS3	3.62064750634448
UNKL	3.92529319358574
POP4	9.19016844549856
BHLHB3	7.19600801673085
MALL	4.72480120059972
SOX15	4.24283698072116
CCNA2	6.2491939083917
PARK2	3.17506126272898
GPR124	4.14810445282996
TMEM132A	5.50093327410594
CGRRF1	5.92821247667101
RUVBL2	8.93874738274146
MCAT	6.22717200094782
WNT10B	3.81324894662505
ISCA1	6.90082425352034
RPAP1	4.87431013464804
C12orf48	5.18631331351328
RAI16	5.92055812100779
RPL27	9.53220370854862
EPN1	4.05470300917807
MAGI1	2.80222170043961
GBX2	3.13547523618652
SLC35A1	7.78585731521998
GAL	3.94777443113737
SLC14A2	3.64657409087906
RDH11	6.69560627353513
ZNF518	3.98067591668049
PCYT1B	3.87144985411754
AUH	6.24915425993128
EIF3H	10.4507162830157
KIF1B	7.58029077541307
MBD2	4.5012000109899
AMOTL2	7.51856767905338
C6orf120	5.32885431307017
PIGT	7.87732823062727
PSRC1	6.0341813533325
PLA2G10	4.17309181318405
ALAS1	7.75719852383378
FOXO1	5.36070351036559
C17orf62	6.88163407375809
KIF5C	7.19182928410613
DUSP10	6.04305265659952
CRLF3	7.13821476245592
CLCNKB	3.38118580189516
PSMA5	9.40171116103533
FARS2	6.26443028677555
CCDC28A	6.40207966480293
AMPD3	4.23523258231404
PIAS1	7.25149454613906
ADCYAP1R1	3.54063901075871
TMEM134	6.73604027159983
CDH20	3.211993422289
FBXO7	7.7294370503365
FLJ14213	4.11039696462988
ZNF3	4.96729100120575
LRRFIP1	7.07809329788095
TMEM49	8.12183527611839
CNOT2	8.06485112356086
CBX2	2.75750761487405
ZC3H14	6.83983541643692
ALDH5A1	6.6290967673749
HNT	3.18075204735689
SERPINA4	3.08519250346531
FLJ20920	6.92896874595883
CRTAP	6.01677156925535
DDX50	8.13461338604625
STYXL1	7.66486596032553
TK2	4.94485564047742
BLVRB	5.71950288071315
STMN1	7.69936868899377
GUCA2A	3.28082031797917
DPP6	3.47222464810039
GALNT10	4.4088241642443
STK39	5.32392322689444
MMP24	4.47736980833905
CKS2	9.920879272623
RHO	3.72039447134892
BANF1	9.73853958037512
CR1	2.99032066533835
RPS6KA2	4.47118611554096
HMBS	6.20459412794419
C20orf112	3.83349989864627
SLC25A24	6.94442387624697
MRPL22	8.75460802239625
SLC25A15	5.23028083832849
GADD45B	4.03687084057615
TDP1	6.07920724516437
ZNF287	4.57214958903135
DAAM2	6.40687554793851
C11orf57	6.17721101935317
RFK	6.30415340168745
ZFYVE9	4.5290477793711
TCTN3	7.10504943578852
STCH	5.4889128525699
LOC283871	3.69271243887505
NDUFB3	8.05534185492996
DEFB4	3.79416228895947
FPR1	3.33523890830052
FMNL1	3.78941314869895
SEPT7	9.58773780801608
PTCD2	5.2786008880591
GNLY	3.51004095699741
GRAMD1C	5.25588206283027
ZNF165	6.63775606113014
TR2IT1	4.03025912913372
ARMCX3	6.4243098358705
NDE1	5.38309898430547
MAGEF1	7.36703581784804
ITGA10	3.48998462922414
ARHGDIB	6.04391674162618
FSHB	3.77622186543873
ANXA2	10.7770106467245
HLCS	4.1081447488812
MCF2L	3.51768560556084
AK1	5.68470603663804
FH	7.02689925299433
LGALS2	3.6607446563871
SYNPO2L	3.11435985011983
KIAA1045	3.72802117447150
C1orf183	4.61076713989110
MAGEA8	3.12674747586419
DGCR8	4.87195833288411
GSR	5.67136202999392
NEU2	3.55293370759991
HIST1H4B	3.69687989281756
CACNA1C	3.11268002753915
FAM20B	6.46824542459239
HES2	3.16902857873648
PDCD6	9.15467227004831
INTS7	6.48294701680646
AMPH	4.08639850336506
UCKL1	6.61856798662795
ASB4	3.12687001956695
C10orf97	4.65678424051611
ALDH1L1	4.21720322832308
CCL23	3.33060208774943
OBSL1	5.10016856844979
SLC12A7	6.75096402498558
THAP4	6.11482544117871
RBM4B	5.08833746194292
OGFRL1	4.32599970865477
KIAA0831	6.28376450873345
C12orf11	7.81778468286164
PPP1R15A	4.18590379891841
KIAA0240	5.74755389896025
CD1B	3.00395516195216
FCGR2A	3.34961747985076
MDC1	5.62133110723859
MAN1A1	3.38203634510916
KRT9	3.50403688502181
HTR1A	3.28112379680961
OCEL1	7.62546215618468
ATP11B	5.01180734692034
NLGN4X	6.8307695337713
FBXO34	7.60533923344872
ALOX12	3.45135538921708
RB1CC1	6.61269665025058
PCDH12	4.12311069116222
RPE	5.07138641711088
EIF4E	6.32020944647048
CSDC2	3.84795884055937
ABHD5	5.56469132850184
TMBIM1	6.1401214122553
PET112L	6.07196360042548
P2RXL1	3.33631627193474
F2RL2	3.08245508977678
TRMT1	5.41934507494294
IMPG2	5.66440930587059
LRRC32	3.7020883275769
BGLAP	4.98293266571878
HTR4	3.49481457695151
MRAS	5.59803727506744
TRAF6	5.13483551479405
AXL	4.03766910327334
ATP2C2	4.15769633769994
LMNB1	5.47099479717891
TELO2	4.43569302157432
PNPLA3	4.51495334198010
CSNK1E	6.3902419180589
SRP14	10.3834846652406
KCNQ4	3.06033641094806
PIK3C2B	6.76432392566764
C15orf15	8.55139519493995
TUBB2B	9.83261694021781
USP15	5.4032569182772
C12orf41	8.37326012513153
CEND1	3.44317310406751
RNF31	4.1824154197934
TCEAL2	6.27078849342694
PTGER2	4.24005104264043
UBN1	6.82679789057962
SLC5A7	3.31431991919477
SLC31A1	6.38703625443071
ADAM29	3.50607726937578
ST7L	4.84913952708971
GFOD1	4.59013848155477
CTNNA1	9.34891357126643
HRBL	3.54721285936519
CBX4	3.88004523131029
NTRK2	3.39567768365645
FOXN3	4.73305546846636
MFGE8	5.88430841894466
PFKFB2	4.01531023321234
TAS2R4	3.52072693213937
SH3TC2	3.17833766521568
IL10	3.60055336903751
PXMP4	6.65802337255258
RNF167	6.25965477492125
PRMT5	8.03672666039659
TSKU	5.82727766701291
ATPIF1	8.3583186589364
ETV3	3.3977965603081
PAK7	3.19124148991447
PDLIM1	9.8395969063982
CEP63	4.67944305144994
WDFY3	4.7307859401009
RNF126	4.49056092047043
DPM1	8.4606032514288
CLIC4	6.44208584222084
ACR	3.88993141069374
KLK7	7.1289274505963
ALOX5AP	4.28071371721433
LRP1	4.98175104497398
TNK1	4.86400728342045
TAS2R9	3.45499565845414
ZNF16	6.04697392764384
POLR1B	4.84974325023755
SLC8A2	3.62948069240953
OLFM4	7.13275355706141
TACC1	4.11957062445593
SAMHD1	6.66207288922972
ATP13A2	5.25283705754376
KRT4	3.92927096208112
PAX6	3.46859906164519
SCG2	3.50078888751246
SLC17A6	3.47506408155906
TUBB4	4.11589123931218
PADI4	3.06824935840977
FMO3	3.20960552041751
NLK	4.33626573314132
POU4F3	3.04985702265394
MDM2	3.75184251667533
CAPNS1	8.80693315895376
SDF4	6.24417319372228
ITGBL1	3.34222132862096
TAP2	4.22303067973063
OR2C1	3.23214260809914
KLHDC3	7.85487988933659
EFHD2	5.05903875256589
GALR3	3.79679149667333
NBEA	4.4846320238597
ABCA6	3.20343717563519
ABBA-1	3.78258616007957
GNAI1	5.03358750734848
CLDN3	7.63741479834724
AKT2	4.06596022337446
EGFR	3.85762559961755
VPS4B	5.98718350229039
RBM16	7.61846940984754
GALNT6	7.20713008342819
ZDHHC3	5.40105058652042
SLC25A4	7.34770665043576
CYB5B	5.96212465515655
NDRG1	7.0899789574787
SESN1	4.32579746408403
GBE1	7.56854009094099
MRPL46	6.39314427492346
CLASP1	6.06655107731371
FARP2	4.93501519521718
ACOT11	3.77902586714424
LDHAL6B	2.90302944470882
MAPKAPK3	6.12544374157578
NCAM2	3.25601298121560
AFAP1	4.69311554680926
PRKD2	5.99370358187925
OR2H2	3.4390771787688
ZFP36L1	6.98330208266036
DZIP1	4.76890090736107
GPR161	4.66983261767995
RNF146	4.98340116357975
NKX3-1	3.94905546590594
CCNB2	8.60416057537798
ZNF10	4.58192943897538
WDR74	5.32813293735488
FAM134A	8.48620346372584
PCNP	8.39066452558817
PURA	5.1736557894504
DNPEP	7.18999764314517
ERBB2	5.98383263861473
CREB1	6.19286302799069
NEO1	6.43145526576726
DDX3Y	3.25070899417898
RPS3A	12.8035497797365
MXRA7	10.0542812060237
LGALS3	9.132586330904
GLT8D1	7.72775440711586
TMPRSS3	9.31229386259409
UPB1	3.32361446508599
LAT	3.53327875212670
CLDN14	3.70627488844497
DHX38	5.3794747485071
KCNA3	3.05841888377974
BTBD1	8.16844656923749
TARS2	6.61213868105217
SKIV2L2	7.79804871853063
ABCF1	9.25445285408172
CDT1	3.18898899958382
ZHX2	7.3214789438801
FCF1	4.7152515110413
LRRC49	5.65842528391379
GUCY1B2	3.53085005712107
CD28	3.3394470400972
SMARCA4	9.12771069109374
SEPT2	9.57180737317562
SOHLH2	4.45751239210104
MCOLN3	3.93775688318262
LRP8	4.16008668628031
TAGLN3	3.94533988115554
MASP2	3.45713084600747
GPATCH3	4.93260711619358
TTRAP	8.7489132881828
AGL	5.48850311550557
NFE2L3	4.23635177003211
PSD4	3.54977773630757
PALMD	4.18544804137724
CCNB1IP1	9.0623273265652
TMEM43	7.03288633686835
OBFC1	7.14826601034641
STAT5B	5.15054234185955
C14orf79	4.58452663084757
ENPEP	4.15655777038607
SSB	9.23727415858362
SCT	3.09633795586781
TIMM23	6.77540883998822
SKI	3.66930334767095
SLC22A13	3.11925255782861
AKAP3	5.16686459409412
OAS2	7.23990162842317
KIAA0423	5.80945678716612
SEC61G	9.52515014143613
CAPN11	2.92449005176861
TMEM50B	7.16797056677303
DEGS1	6.41915691731086
ARHGEF4	3.65936576346830
DBNDD1	4.98842179749626
TBL1XR1	4.89379237083548
FAIM	5.84190222867129
SP140	2.89755098588815
G6PD	5.02917363560845
NUDC	8.23612239487696
GABRP	4.90663209399205
SCARA3	4.98041888584335
TACSTD2	6.16767677498407
EIF3J	6.3546154133901
PPP2R2A	9.22638426184683
CPA3	3.30715938719662
PVALB	3.46921526438137
BCAT2	6.46944284118054
MFN1	5.91378376832297
F10	3.54847223201504
