Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B05_491110
ZBTB48	5.17767531619018
BUD31	8.79791864367058
MAOA	6.27666413897888
CCDC41	5.13070896215841
TNNT3	3.84425004671457
FBXO11	6.22777280371914
GYPC	6.4309848678672
PLIN	3.47987263261664
RFXAP	3.22144581316825
C6orf15	3.65599085103579
RNF4	8.2533272818708
F8A1	9.33133412245888
PPP1R3D	4.40853266146811
GRB2	7.07481274724421
TPM3	3.11116242090839
SYT13	3.98452954479065
EPB42	3.29381498785574
RP5-1077B9.4	5.72149746836805
EIF1	10.3664168036875
CETN3	7.8076759533769
FPGT	5.62108590700722
PRY	3.28463520169117
NTHL1	5.20329990421741
POLR2B	8.49714283733879
RPS28	11.7835528195571
GDF10	2.99371731423707
COQ9	7.42273670383064
P2RX3	2.92096075290703
GCC2	7.22931200831687
RARRES3	6.18481482265798
PLXNA1	6.36458167591629
WBP4	4.49227594351666
KIAA0100	5.58195391170106
PMF1	7.66981737482435
HS2ST1	6.21011838544814
CRELD2	6.73946131027416
C8G	3.04457372060535
CD82	5.12874436501387
PMM1	5.44327986260578
CBLL1	4.69893268077533
LIM2	3.2719763064696
VAX2	5.6858279884134
SETDB1	5.5757201927919
LRAP	3.36735089154257
GCLM	7.25294876888
CPEB3	3.55599704607045
PPM1A	6.13644625614556
INTS1	3.94663226944579
MMP16	3.23536261214875
CAMTA1	3.9292071099746
SAMSN1	5.49425121552727
DRD3	2.95144373908068
GMPPA	5.21040143146174
C11orf73	7.3927547493177
AIPL1	3.69083926009247
PTP4A2	9.66802332294803
IL24	3.23540439452897
BDKRB1	3.52219214459681
HPCA	3.71824124567334
MLF1	7.48260783436293
SEC14L1	6.08927298599629
CHFR	6.15913930838776
EMILIN1	3.42886272779880
THADA	6.58037704306707
TAF12	4.90101629129822
NDUFS4	8.3186655437996
ID1	7.20710013784087
PIK3CB	3.59611887799761
COL18A1	8.15006116924232
PDZD3	3.01853826405335
TBC1D17	4.57580119568146
COX8A	10.5400102327022
CDCA4	7.91504516640654
C2orf44	5.06623588676741
C9orf16	8.42336831701086
ERBB2IP	7.82976656845105
EMX2	9.38064178805328
FUS	5.60303847429904
NIPSNAP3B	3.65461428770866
TF	3.30199080969551
CXorf56	5.56601535380807
CLCN4	3.75345742669396
PWP2	5.94767581543419
MMP15	5.327855631507
MTMR14	5.60427167407077
NPR1	6.16544267479143
DNAL4	5.62511206263444
ELAC2	4.65534259065773
ASS1	11.5501272139654
IPP	5.84414093278461
TMEM59	10.4165241250246
POLR2J	9.25502539925456
SEC23IP	6.54407806910849
RGS4	4.38606100456704
UQCRC1	9.87664939786324
SNX6	8.46346525290181
DDX18	7.31899907956965
POLG	4.10985025736628
ADAM23	3.89890957045864
ZNHIT2	5.56028664827259
TFR2	3.4174164216691
NCDN	4.25426152260744
RAG1	3.08621366608782
POMT1	4.56283725599437
CYP1A1	3.29963187860965
SNAPC1	6.5444383637504
GNA11	5.45540272998171
CCDC52	2.92433310336128
CAPN1	6.80622725802871
DDHD2	6.60604436187136
UPF3A	6.93467486180805
LAGE3	7.71807617137667
GNRHR	3.12969823141145
UNC13B	6.30419616361572
TTLL4	5.34449733686778
PPBP	4.30655056983626
HTR3A	3.62967200526026
SDC2	7.78538252126499
ANKRD49	8.00340227347712
BTF3	10.4537183769253
COX7A2	11.0096765840340
SARS	8.7278043583578
C13orf18	3.61132361326617
CACNB1	3.97439559568403
QKI	5.96915400196197
SETMAR	6.3304482229855
LAMB4	3.36397497111026
MAN2B1	6.7061870806786
EML3	5.04093163630741
ACADL	3.33849483974763
OFD1	8.05286485390606
CGA	3.41177900754638
EIF3EIP	10.376481541181
PEX16	4.94515901336683
GNG12	8.02438861671784
HABP4	5.24553616862652
CNTN2	3.42029783291994
ASNSD1	8.53428245684791
FUT4	4.39251016150696
DBH	3.36661290026269
CD53	7.12054639328035
HIST1H2BJ	3.79244130763346
TFAP2B	3.20957012317961
ACF	3.59031429310827
TMEM11	6.73086967276476
CDH8	3.31556752160474
C3orf32	3.56802603055168
AGPS	4.95495469875295
C4orf18	3.76154250806317
PCCB	8.07706424979527
IPO13	5.83632865560299
PECI	8.75029368635792
UNG	8.61741578593569
C6orf105	3.90280915999446
GSTP1	10.1683337815655
SUV420H1	7.12804531177855
ARHGAP15	3.877753684395
LTBR	6.46332068466274
TDRKH	3.64841727172037
PSG4	3.15962085056636
SLC9A3R1	6.65637827078433
NBPF3	9.05728909322889
SLC9A3	3.62261725045073
OSBP	6.42654732252081
PRR5	5.18048573577475
CHMP7	5.15220003453407
ADRA1A	2.96757544616011
ASAH1	6.94829744532519
FKBP4	6.40230741059841
ZNF350	4.65773483839413
DOM3Z	6.33468505984307
GIPR	3.74027631095958
AHI1	4.71845950364881
BST1	4.71209243179531
NCR2	3.48047541130486
NADSYN1	4.35787009550567
UBE2W	5.75377864158098
RGS14	3.90061671345612
KRT15	3.48643856566083
SCN11A	3.8736800020885
GFI1	3.3827829787414
FHL1	4.86150742624079
SMC6	7.1539420809267
GATA1	3.55843496084328
OSGEP	5.17204654748008
ARMC6	5.31739467138803
HK3	3.31012402764589
PSMD5	7.40787403702682
RSU1	8.02515612533408
RPL4	11.2121233365294
MAD2L1	8.35364585282007
RBPMS	6.55496713463757
EIF4A3	9.18530556870749
E4F1	4.83408550416373
DLEC1	3.36836018401855
PRPF3	6.23981540967034
EMR1	2.89394166341487
CHMP2B	7.7365964033698
CAMSAP1	4.53625682166894
RPS21	10.4333613065950
XCR1	3.31945286220275
ARID5A	4.41004123198723
RBM6	6.0457751563343
UBE2N	8.98389507482727
KLF4	4.59967759329411
MGC4172	4.58035311868795
LMO4	7.99580397659297
KLKB1	3.03526241563864
HDAC3	6.53966373777243
HP	5.06625937650428
SCHIP1	7.7434510791767
BTK	4.0898018505774
KRCC1	9.07243914900523
PRND	3.39090024507967
C6orf27	3.53108418437324
PIGL	3.7671934654998
CLCA1	3.86682047863838
C1orf112	5.75728562136106
OLFML2A	7.82918695085212
HUS1	5.5234762911986
SFRS6	8.4700809082333
CXCR7	7.65070348097891
UIMC1	5.94509603925943
FXYD2	3.70557259300676
GOT2	8.01927308418292
ZNF667	4.10064646012618
TFEC	3.74041930567466
ATP7B	6.48043473259316
RAB38	7.86611601917042
POLD2	8.1163753751535
PPM1H	7.11727006722382
DCX	3.24981294866744
NFYC	5.9718546952535
ZNF228	4.22660754725929
KIN	6.5970526429717
PLSCR4	5.81540196220487
HIST1H4I	4.09614296422740
PPARGC1A	4.72701719155228
HIG2	9.12422751059762
KCNK10	3.7743527498215
EXOC1	7.2490390706315
OR6A2	3.78603276686544
ETFA	8.41679984653925
PDAP1	4.85699772590637
C19orf6	3.39737629825992
POLRMT	4.49021838121187
ZNF146	7.85561589733054
MIA2	3.17019877184507
LY6G6E	3.04837977370828
EIF4E2	9.15483232138699
NENF	5.61777727842223
HOXB5	4.86633226104742
ZNF324	4.58272682938275
CUGBP1	4.03510363972217
ENTPD7	5.04079856142664
TTC13	7.25941987986596
GJB5	2.98981569957833
PRSS22	3.7086081102549
CYP3A5	3.34545262378927
MBOAT5	4.67009031647724
CUL4B	5.2468188675853
CENPJ	3.53849658881502
KIAA0664	5.70360168385125
PITX1	3.65275932181753
PDGFRB	5.11390873001282
RDX	7.06534348634847
CELSR3	6.83103918724314
JUND	6.32794291187217
ITSN1	6.11503046962408
CHRNB1	3.82553151903491
EHBP1L1	3.384234898333
C19orf2	6.97088851725947
FETUB	3.07964379511813
CAMK2B	3.24886149322911
DCTN1	6.50170029824686
TNKS2	6.8739762878199
MRTO4	7.07707354287033
C1QBP	6.42702390233404
TTC3	8.24223282360696
NDUFB8	9.75268332021813
CADPS2	6.88888600630248
EDG2	3.93745132098265
MYF5	2.85412247963865
SEMA3G	3.66777986964063
IL23A	3.91428566750628
GJA9	3.43915341689867
R3HDM2	6.92651073192676
C5	5.58228051965316
SLC2A10	6.93344933853983
TRIM45	5.59301388980972
TSP50	3.91329374848383
PAQR3	5.20837949683656
ANKRD26	3.77610688039163
TCP1	8.31015884505775
TMED7	6.82742208250276
CMA1	2.82282938155973
PTCRA	3.99015478730232
HCRTR1	3.40401396912116
FST	4.80731394046674
PAWR	4.14580654717654
LDLR	4.08444314797672
ASTN2	4.26755195970404
SCRN1	7.28009193483428
GPATCH8	5.59013688213106
KIF4A	7.8179181495632
TANC2	3.04532123523841
ZMYM5	3.70764422974945
PGM1	9.51471152623817
ZNF586	7.20431188071976
POLR3G	3.41316847154852
CPD	5.99164112209452
SNCAIP	4.42353181922983
DCT	3.43698089195381
HLA-DOA	3.34850448770055
TANK	6.96287165321554
RCAN1	4.42630187048047
UPK1B	8.77657851184256
DNAJB4	5.10980164759563
UGT1A8	3.10070083253198
LIMD2	3.8821859111873
HIST1H4L	3.85408194896222
PECR	5.68325604726375
HSPA2	7.3798262415942
SERP1	9.38009281162467
TACR2	3.69655689755656
NUP85	7.21567311092483
CD177	3.69027255785596
GPR135	3.18893212173113
PIGG	7.10913305724513
LGR5	6.34726802357198
JAK2	3.68111871191472
DPYSL4	4.19671392630254
TM9SF4	5.62577482716234
PTHR1	3.44976552915521
SIRPG	3.03540237906889
ZNF264	5.67068520437562
BICD1	5.29192357437995
RAB5A	6.5013117949275
FLJ13224	3.10447382345679
METTL5	9.53355442766367
HERC6	4.7939996268878
CASP1	4.58284246149257
USP9Y	2.81347815195011
LRP1B	2.97830826431793
XAF1	4.39397104609856
PLA2G4C	3.81085881488521
APOA2	3.11361055420304
SPAG6	4.52961141921983
KALRN	3.38057679380454
SECTM1	4.9098118913721
THOC7	9.40093114819792
IFNAR1	4.91693729304734
TCTA	6.89898353935338
NY-REN-7	3.10530318245234
TALDO1	9.35974822006117
B2M	11.6774272776310
LPPR4	3.39747592409989
SQLE	6.10762336520058
SEPHS1	8.5706360753165
EIF5A	6.06496884560875
FAM49A	4.84718469054276
YTHDC2	3.81407096128919
EHD2	4.51383190918739
NCF1	3.80427009034779
SPG7	6.14113391493573
ZNF614	3.94139620157332
HOXA5	3.26386275173249
NUP133	8.17290600960937
FGF12	5.18822722359275
SLMO2	8.17009575100054
INPP5B	4.72846986371064
PPID	6.4615806134482
SNTA1	4.77279117091964
IL20RA	3.64738683872317
UBE2J1	5.33751506145685
CACNG2	2.96724789859262
GCM1	3.05727636606772
ELF1	6.56816453867478
TLR5	4.05538405944442
TCFL5	6.56750052999652
C1orf107	5.8148199653789
C19orf22	6.25307100638686
SAFB2	5.60710982043436
MAP3K7IP1	3.79187599848803
NCK2	7.80578647248999
OXA1L	8.2758785401188
KIAA0652	5.36784916218421
KLRG1	3.84080721098672
FRAG1	6.40763109174339
ZSCAN12	3.15559680044676
PSMD12	7.24160470300962
E2F4	5.36303802560656
CLEC4M	3.40202356874894
KIAA0999	5.08787214235984
CLDN10	9.81416515826711
MGC13053	4.01392730260815
TAC1	2.62999310036826
GYPA	3.35044124035261
HPCAL4	3.19563233143557
TRAIP	4.67493661067262
MEX3D	4.44673765048882
KIAA0232	6.55420344196945
ERCC8	4.89785883958285
NFAT5	4.31917705325821
GPX4	9.59861957727163
CSPG4LYP1	3.01323269848261
KIAA0368	5.48614796671397
FBXO3	5.88598768908085
DVL1	6.14029385312851
CMKLR1	3.59942403079206
GPR157	3.29149097919049
TYMS	9.2943400108386
OR52A1	3.26865021801488
PEF1	6.94160055457707
ZNF750	3.02023513430381
ALG9	7.16771290893613
MCM5	6.37105487705667
SDK2	3.68712233585968
BAIAP3	3.65680071255465
RABGGTB	7.24129177683896
KCNK7	3.17812623911291
PTP4A3	5.17523536561592
ANKRD40	5.02580463916994
CALCOCO2	6.8345619956122
TMSL8	11.5443528682546
SNCA	4.33548617619811
ZNF551	4.37007953883956
HBQ1	3.76225225676479
ARHGAP26	3.79232681367373
GEMIN6	7.21251953983037
HRAS	5.72435240970559
KLRC4	2.70580426914734
BSDC1	5.11516036412612
DSC1	3.75878753154547
RNF43	4.87886629162194
NDUFAF1	6.14360212840532
MAP2K4	5.66372844986784
FOLR2	5.16404022858498
LYZL6	3.77212123240769
EPB41L3	3.44334563407564
TEKT2	6.34098190949326
CDKN2B	3.22689766377331
WSB1	6.16059022311688
ZNF480	3.60260067031084
MAP3K6	4.51162599358684
PROS1	6.06909160211378
PSMB8	6.67449272359746
HN1	8.76304567056997
MAS1	3.26126568437881
APOL1	5.37997810135733
CSHL1	3.26069675926428
ZBTB7C	3.28454568507922
AHCTF1	6.61028841457717
SAE2	10.2948933014058
ITGA2	4.19768359468781
AP2S1	10.0038297813750
P15RS	7.17474346697983
MME	3.37836193766476
VAT1	6.95189323425793
MAST4	4.71708323632425
TUFM	8.74535058127416
KRT33B	3.17537548566292
THEG	3.7953558062859
KCTD2	4.93705380470962
WDR26	9.25579592962465
MFI2	3.15392785981909
KRT34	2.99018889947919
NR4A3	3.60378309268834
SGSM3	4.31081425433961
ARSA	3.45130884970168
TOMM22	6.1713678638398
SOCS3	3.61118761126508
UNKL	3.91084645504185
POP4	8.8888616725973
BHLHB3	7.45194781924
MALL	4.04264596706842
SOX15	3.28199353840506
CCNA2	7.11910276199835
PARK2	3.21947062425677
GPR124	4.292807328788
TMEM132A	4.68259528095619
CGRRF1	7.41786268495862
RUVBL2	8.85130097714096
MCAT	6.67340904404379
WNT10B	3.57802065830543
ISCA1	8.511098726498
RPAP1	3.65988998294426
C12orf48	6.04899798539053
RAI16	4.84016275098955
RPL27	9.72958257545906
EPN1	3.58550070601565
MAGI1	3.44939376798118
GBX2	3.17559066528017
SLC35A1	6.91905589046284
GAL	3.85845876683814
SLC14A2	3.68134244391446
RDH11	7.30573405380621
ZNF518	5.07167462851481
PCYT1B	3.45664117679655
AUH	8.13080698045633
EIF3H	10.4407380292101
KIF1B	7.78933413907469
MBD2	4.72922283305428
AMOTL2	8.37150441204334
C6orf120	6.33827080527057
PIGT	8.08764751856347
PSRC1	8.14708238801448
PLA2G10	3.63785985002909
ALAS1	8.28856379735853
FOXO1	4.85665310513139
C17orf62	6.47518904375985
KIF5C	5.92479982071422
DUSP10	3.85769735006341
CRLF3	6.49457473272808
CLCNKB	3.93064927975831
PSMA5	10.2794756938594
FARS2	6.18410064328772
CCDC28A	5.53287940448689
AMPD3	4.35564211948042
PIAS1	6.41377949981202
ADCYAP1R1	3.32472608297165
TMEM134	7.42029603367334
CDH20	3.00886489912550
FBXO7	7.3481224455851
FLJ14213	4.40537249191389
ZNF3	5.78971272900862
LRRFIP1	6.29724851017707
TMEM49	8.58964337524405
CNOT2	7.72634540220186
CBX2	2.89119639509301
ZC3H14	6.17102374317172
ALDH5A1	6.18401314373537
HNT	3.14027091421901
SERPINA4	2.99839227060439
FLJ20920	6.54444237306997
CRTAP	4.9622902566184
DDX50	8.82861291060383
STYXL1	7.81103213460825
TK2	4.48956502960917
BLVRB	8.30374326853435
STMN1	8.46097438464989
GUCA2A	3.07032505408616
DPP6	3.12279071897603
GALNT10	3.69962942588821
STK39	6.38434913888985
MMP24	4.55949355899564
CKS2	11.6475860019191
RHO	3.58631662969072
BANF1	9.97002485655856
CR1	3.13130843463409
RPS6KA2	5.11983385902496
HMBS	7.36949537711237
C20orf112	3.53668108131685
SLC25A24	7.7742837710061
MRPL22	8.46936023694038
SLC25A15	6.11295851702222
GADD45B	4.6028816456694
TDP1	8.05955191597805
ZNF287	3.54816775401156
DAAM2	4.55293851398031
C11orf57	6.70878795068647
RFK	7.51267995000965
ZFYVE9	4.10693076826246
TCTN3	8.03325158635521
STCH	7.2559887859733
LOC283871	3.45098114385564
NDUFB3	9.09781144624332
DEFB4	3.9653611177688
FPR1	3.77909732553958
FMNL1	3.84872445810441
SEPT7	10.1666284964981
PTCD2	4.47452179343524
GNLY	3.50345782446125
GRAMD1C	4.63692393264258
ZNF165	5.46955139956086
TR2IT1	4.57684955342537
ARMCX3	7.7620318034842
NDE1	5.37690475472993
MAGEF1	7.00557332556069
ITGA10	3.6995769010434
ARHGDIB	8.33706570018572
FSHB	3.87663225669001
ANXA2	10.7090352078318
HLCS	4.08603350390161
MCF2L	4.77711472119709
AK1	6.9427892039922
FH	7.82685848945571
LGALS2	3.33119988466021
SYNPO2L	2.75141585249691
KIAA1045	3.25249104390823
C1orf183	4.62436208598851
MAGEA8	3.05071006932357
DGCR8	5.54404633999957
GSR	6.12179844880563
NEU2	3.45983844095482
HIST1H4B	3.56789505042039
CACNA1C	3.0467411794709
FAM20B	6.58484222250696
HES2	3.23727751430064
PDCD6	9.31201848243479
INTS7	6.98304151695068
AMPH	3.78232109509925
UCKL1	6.71800413493762
ASB4	3.05637724688881
C10orf97	5.35264722144073
ALDH1L1	4.16305581511681
CCL23	3.38635695133841
OBSL1	5.66629249451161
SLC12A7	7.44676578917613
THAP4	6.19269119005372
RBM4B	6.61565736087502
OGFRL1	4.4443597793416
KIAA0831	6.53683721255715
C12orf11	7.25868808390191
PPP1R15A	4.79482534385809
KIAA0240	5.1542136462673
CD1B	3.24974626884887
FCGR2A	5.23001134422442
MDC1	5.87491251485514
MAN1A1	3.82650329530047
KRT9	3.44853754698654
HTR1A	3.34501994567287
OCEL1	6.0285568166041
ATP11B	5.22808632634021
NLGN4X	3.8355212529608
FBXO34	7.37340272035013
ALOX12	3.2026430911121
RB1CC1	6.73108706483928
PCDH12	4.71390824811266
RPE	5.58154057715511
EIF4E	7.01333323829682
CSDC2	3.86051130838797
ABHD5	6.61838516617033
TMBIM1	6.47193774357913
PET112L	4.58393643139890
P2RXL1	3.23805203838673
F2RL2	3.20019578845429
TRMT1	5.82471843780969
IMPG2	3.79959002853384
LRRC32	5.32892250118842
BGLAP	4.61247461336016
HTR4	3.35833381882940
MRAS	4.71821532011832
TRAF6	5.04033437506647
AXL	4.46822118267423
ATP2C2	4.8156012182123
LMNB1	6.35189142670633
TELO2	3.99617330291066
PNPLA3	3.73762850375355
CSNK1E	6.21421253162885
SRP14	10.6287148535191
KCNQ4	3.13745743166322
PIK3C2B	6.13269928127758
C15orf15	8.52286440527768
TUBB2B	3.60013727449985
USP15	6.0180826539857
C12orf41	8.32041247586272
CEND1	3.47761376483551
RNF31	4.83479863955041
TCEAL2	9.28467261629471
PTGER2	4.06583173769519
UBN1	5.97014899571355
SLC5A7	3.24053063635327
SLC31A1	7.09911019453086
ADAM29	3.72178593860738
ST7L	4.21315125084188
GFOD1	4.85745835787485
CTNNA1	8.57860406944474
HRBL	3.43045612491224
CBX4	3.28279391076559
NTRK2	3.3977310288966
FOXN3	4.31823248030071
MFGE8	5.61777167457877
PFKFB2	3.83285390339062
TAS2R4	3.42729634569622
SH3TC2	2.99888770349028
IL10	3.98472822656745
PXMP4	7.01551901323341
RNF167	6.01871279438345
PRMT5	8.06723542289922
TSKU	5.97384019155382
ATPIF1	7.84033085698216
ETV3	3.13846883641097
PAK7	3.05813032443766
PDLIM1	9.60142555291183
CEP63	4.95753038294478
WDFY3	5.03072943010926
RNF126	4.76487321013964
DPM1	9.5230335285897
CLIC4	6.19894016347284
ACR	3.93352777080143
KLK7	8.09654836282627
ALOX5AP	7.48022503412923
LRP1	4.27901341119562
TNK1	4.47147155705684
TAS2R9	3.32410512770617
ZNF16	5.20243923297862
POLR1B	4.8719885915895
SLC8A2	4.12035828551431
OLFM4	2.86286376723637
TACC1	5.03058109894937
SAMHD1	6.9773327730735
ATP13A2	4.7356945297697
KRT4	4.07406761872356
PAX6	3.42425113710554
SCG2	3.3134513249328
SLC17A6	3.52254298043691
TUBB4	3.86614149437421
PADI4	3.02580582170637
FMO3	3.21633156968633
NLK	3.64985971678672
POU4F3	3.35775977825566
MDM2	3.68293180822993
CAPNS1	10.1508401080896
SDF4	7.41378698756424
ITGBL1	3.1014028384253
TAP2	3.5922247903128
OR2C1	3.30887004087063
KLHDC3	7.52771860048147
EFHD2	6.38729636754715
GALR3	3.76632215128719
NBEA	3.89590555526525
ABCA6	3.17807866016915
ABBA-1	3.99349464390966
GNAI1	6.66716298787447
CLDN3	8.97252024917044
AKT2	3.35430575226354
EGFR	3.78340994026833
VPS4B	6.98412331792968
RBM16	7.88517483641145
GALNT6	6.82534488868785
ZDHHC3	6.25032762472675
SLC25A4	7.13842665010684
CYB5B	6.2336060734964
NDRG1	6.76908014878465
SESN1	5.44556012866284
GBE1	7.73235097862218
MRPL46	6.88177445628117
CLASP1	6.21239648945755
FARP2	4.28154380583297
ACOT11	4.03211283901217
LDHAL6B	2.81705976646932
MAPKAPK3	6.75617381739881
NCAM2	2.88685905137329
AFAP1	4.18646233648765
PRKD2	5.82839636384383
OR2H2	3.24683872406859
ZFP36L1	6.99512483513861
DZIP1	6.37832714022175
GPR161	4.67699222408322
RNF146	3.83536810379775
NKX3-1	3.94876244510396
CCNB2	9.12971568006554
ZNF10	4.29700761891414
WDR74	5.830818266563
FAM134A	8.2897051340545
PCNP	9.01920961483776
PURA	4.8065536535379
DNPEP	7.76949264241249
ERBB2	5.03626904437178
CREB1	6.54421240879289
NEO1	6.4400911587824
DDX3Y	3.3708696241674
RPS3A	12.9338262426569
MXRA7	9.66236979377442
LGALS3	10.9808448923388
GLT8D1	7.61088944281107
TMPRSS3	6.78556571307141
UPB1	3.07983126595971
LAT	3.44136092546736
CLDN14	3.64786296213594
DHX38	4.60496771289172
KCNA3	3.23724993882932
BTBD1	7.74449307116331
TARS2	5.0313648421963
SKIV2L2	7.15467906795657
ABCF1	8.15888546003583
CDT1	3.96220322111974
ZHX2	7.1468181760325
FCF1	4.52391963562836
LRRC49	5.3469509667406
GUCY1B2	3.37798613379385
CD28	3.43832802953514
SMARCA4	6.00123001137699
SEPT2	10.3397309605001
SOHLH2	3.56285297355501
MCOLN3	7.38420788511422
LRP8	4.7929044536905
TAGLN3	4.57993782947596
MASP2	3.59296451959714
GPATCH3	4.14522784386996
TTRAP	8.92705724894627
AGL	8.0485013418994
NFE2L3	4.40819392604094
PSD4	3.86583321419497
PALMD	7.82628856551438
CCNB1IP1	9.32057099523224
TMEM43	6.33515833942929
OBFC1	6.60355537851263
STAT5B	4.34484039218939
C14orf79	4.8497708293397
ENPEP	3.83323205615923
SSB	8.50638579638224
SCT	3.01551833266303
TIMM23	7.98630931759583
SKI	3.481142255366
SLC22A13	3.17209050967201
AKAP3	3.33931912854368
OAS2	4.53495421264487
KIAA0423	6.59209233805423
SEC61G	10.0825030054933
CAPN11	3.02789385098535
TMEM50B	8.90843046290327
DEGS1	7.47753965583195
ARHGEF4	3.61626255211456
DBNDD1	4.84215695450904
TBL1XR1	4.88469055623214
FAIM	7.07170703028511
SP140	3.08074548810534
G6PD	6.43194208341162
NUDC	6.90382586806733
GABRP	3.40262801574326
SCARA3	4.95938231890341
TACSTD2	5.30471477742859
EIF3J	6.40213146386243
PPP2R2A	8.08539789608756
CPA3	3.67002622036408
PVALB	2.92397718768294
BCAT2	6.81348079415615
MFN1	5.87704930076596
F10	3.71817799904566
