Hybridization REF	TCGA-A2-A0T0-01A-22R-A084-07
SEC23IP	-0.253333333333333
UQCRC1	0.3145
LOC729603	-0.54575
C1orf71	-0.619625
POLG	-2.031
ADAM23	-3.65475
TFR2	-0.92775
RICTOR	-1.8264
MGC39606	2.873
C19orf55	-0.480625
SNAPC1	-0.5995
GNA11	0.8035
CCDC52	-0.313333333333333
FSIP1	-0.673
UPF3A	-0.97925
IGSF11	-1.6005
LAGE3	0.306
CHST6	0.5625
UNC13B	1.64075
TTLL4	1.444625
ZNF687	-0.006625
SDC2	-0.5282
COX7A2	-0.0705
LAMB4	0.3795
FAM24A	-0.039
LRRTM3	-0.608333333333333
GPHB5	0.56525
OR4C13	0.3125
EIF3EIP	0.334428571428571
HABP4	0.034
TMEM125	1.67425
CNTN2	0.551
ASNSD1	0.14475
FUT4	-0.06575
ACF	-3.83125
LOC158381	-1.1225
CDH8	-0.45625
AGPS	-1.1055
C4orf18	0.59775
PECI	-2.37383333333333
UNG	-0.528875
GSTP1	0.63425
DCUN1D5	-0.170666666666667
DKFZP564J0863	0.61025
SLC9A3R1	0.917625
BCDO2	-0.689375
CHMP7	-0.569625
REM2	0.52
DNHD1	-0.588875
FKBP4	-1.148875
ZNF350	1.17125
MGC11102	0.884375
BST1	1.92125
KISS1R	1.0635
NCR2	0.5505
DEFB125	-0.519
UBE2W	0.82075
KRT15	3.069375
C10orf99	0.706
SCN11A	0.171625
GFI1	-2.11225
RDHE2	-0.376666666666667
FHL1	-1.64616666666667
OSGEP	-0.0075
GATA1	-3.19816666666667
SMC6	0.208
TTTY14	-1.02225
LPIN3	0.147
RPL4	-0.476
RBPMS	-0.6434
PRPF3	0.289333333333333
EMR1	-2.003
SPATA19	-0.04375
XCR1	0.5495
IRX3	1.157
RBM6	-1.0375
KLF4	-1.7126
UNC5CL	-1.61525
SEBOX	0.027
BTK	-1.18375
KRCC1	-0.11725
C6orf27	0.1735
SYTL5	-0.4775
PRND	0.784625
LOC653319	-1.3645
PIGL	-1.075125
HUS1	0.707333333333333
SFRS6	0.0355833333333333
C17orf77	0.2285
UIMC1	-0.221
FXYD2	-1.39
LOC283152	-0.04725
ZNF667	1.302
ZCCHC12	-0.5045
TFEC	1.6256
ATP7B	-1.16216666666667
POLD2	-0.697666666666667
RG9MTD1	0.5285
ACOT2	-1.424
HIST1H4I	-0.666875
PPARGC1A	-2.4158
ETFA	-2.6214
POLRMT	0.448
ZNF146	0.284
MIA2	-0.6135
KLHL6	-1.25383333333333
HOXB5	-0.598375
NENF	1.198
CUGBP1	0.946
PRSS22	1.46016666666667
CASC4	0.0939
CUL4B	1.3751
CENPJ	-0.8156
PITX1	0.4855
FLJ31033	-0.267833333333333
CELSR3	0.606
ZNF568	-0.1055
ITSN1	-0.671166666666667
EHBP1L1	-0.810166666666667
C19orf2	1.1585
DCTN1	0.1345
LIN28B	-3.39016666666667
TNKS2	-2.24
C1QBP	-0.35275
CADPS2	-0.57325
SRMS	0.199
GJA9	0.1295
MGC24975	0.825
TRIM45	-0.529333333333333
TSP50	0.14725
TCP1	-1.21175
TMED7	-0.6378
CMA1	0.136
CENPL	0.0351666666666667
PTCRA	0.1155
FST	-3.3045
VWCE	-3.7515
PAWR	-0.89325
ABCC12	0.669333333333333
LDLR	-0.8782
ASTN2	0.4485
LOC441212	-0.72425
GPATCH8	0.04775
TANC2	-0.121583333333333
KIF4A	-1.1015
C18orf18	-0.33275
PGM1	-1.1995
KIAA0258	0.72375
CPD	1.1485
SNCAIP	-1.49175
DCT	-4.22166666666667
HLA-DOA	2.24354545454545
OR11L1	0.568
UPK1B	-0.114166666666667
DNAJB4	-1.54175
UGT1A8	-0.034
HIST1H4L	-0.047
PECR	-1.22533333333333
HSPA2	0.077
WFIKKN1	-2.6145
SERP1	0.14325
SYDE2	0.42025
TACR2	0.353
NUP85	0.43025
CD177	-0.234166666666667
LGR5	-0.956166666666667
PIGG	-0.382083333333333
PTHR1	-1.88233333333333
RAB5A	0.1404
FLJ13224	0.224
USP9Y	-0.998166666666667
C7orf53	0.525
LRP1B	-1.2195
XAF1	1.2926
ABCG8	-0.3005
ANKDD1A	-0.720333333333333
DAND5	-1.093
SPAG6	1.0855
LINCR	1.13025
ZDHHC22	-1.322625
CCDC60	-0.0025
THOC7	-0.521
TCTA	0.9912
OR8K3	0.44125
NY-REN-7	-0.5135
B2M	0.776
C6orf141	-1.7415
LPPR4	2.0525
SQLE	0.552625
SEPHS1	1.6135
BTBD14B	0.5275
PLRG1	0.26
SPG7	-1.1226875
ZNF614	-0.200166666666667
PARD6G	1.09166666666667
INPP5B	0.5991
GRPEL2	0.864125
PPID	-0.3496
TRIM56	-0.88225
UBE2J1	0.337625
IL20RA	1.5085
LOC387856	0.20075
C1orf107	1.36116666666667
UTS2R	0.956
C19orf22	0.57
SAFB2	0.05375
KIAA0652	-0.1535
KLRG1	-1.2885
MS4A8B	0.0201666666666667
FRAG1	0.592
KIAA1546	0.85525
E2F4	-1.1239
CLEC4M	0.311333333333333
BTBD14A	-1.44675
KIAA0999	0.8008
GYPA	-2.98716666666667
TAC1	0.02
TRAIP	-1.55566666666667
KIAA0232	0.1222
ERCC8	-1.34825
GPX4	0.155625
KIAA0368	-0.6225
GPR157	-0.504833333333333
CTAGE4	0.8875
C9orf30	-0.341666666666667
OR52A1	0.28
HSP90B3P	-0.961
ALG9	0.1997
BTBD10	0.74575
SDK2	0.54275
BAIAP3	-1.66325
RABGGTB	-1.747375
ANKRD40	0.149333333333333
KRT74	-0.0595
CALCOCO2	0.0365
SNCA	-4.16875
TMSL8	-2.294
C2orf53	-0.0435
ESRRB	-0.33
ARHGAP26	-0.69475
TDRD9	-2.461
HRAS	0.296666666666667
KLRC4	-2.307
JAGN1	0.1235
BSDC1	0.056
RNF43	-0.7713
NDUFAF1	-0.45925
PHF12	0.08075
OR1L3	0.1505
FOLR2	2.44375
LYZL6	0.394666666666667
tcag7.1260	-2.014
WSB1	-1.05733333333333
PROS1	-1.2076
OSTN	0.685
PSMB8	-0.9325
SOCS4	-0.636375
DDIT4L	2.144
MAS1	0.635
MGC34796	0.671
CSHL1	0.403
TBCCD1	0.187666666666667
ZBTB7C	0.2985
AP2S1	-0.20675
P15RS	0.473
VAT1	-0.2054
SHANK3	1.13283333333333
TUFM	0.212166666666667
THEG	-0.034
KRT34	-1.0475
SGSM3	-0.17175
TOMM22	0.45725
SOCS3	1.29783333333333
CPO	0.934
POP4	0.27325
BHLHB3	-0.529
MALL	2.1285
OR1B1	0.095
PARK2	0.282666666666667
GPR124	0.702375
LCE1E	-0.00850000000000001
RUVBL2	-0.147
CGRRF1	-0.893
ACPL2	0.65375
WNT10B	-0.40325
BAIAP2L2	-1.20225
ISCA1	0.087
C1orf125	1.0965
RPAP1	-0.5785
RAI16	0.1015
RPL27	-0.22025
NLRP9	-0.0295
EPN1	0.4735
LOC388610	-1.453
SLC35A1	1.0946
GAL	-0.036
SLC14A2	0.27825
RDH11	-1.53183333333333
FAM138F	0.0355
AUH	-0.6505
FLJ40243	0.843
C14orf129	0.412666666666667
MBD2	-0.270666666666667
ABHD14B	-0.226875
PIGT	-0.3575
ALS2CR4	-0.232375
ALAS1	0.7875
FOXO1	0.817333333333333
CRLF3	0.083625
C20orf107	-0.344
FARS2	1.7835
CCDC28A	0.414
NPHP3	-1.21475
OR13F1	0.29
TSEN54	0.31075
DEFB106B	0.1926
OR8B4	0.187
STH	0.06325
ZC3H14	0.2395
CBX2	-0.683
TMEM49	-1.4115
C6orf21	0.00549999999999999
FLJ20920	-1.24125
CRTAP	-0.591
DDX50	-0.52725
STYXL1	-0.77925
BLVRB	-0.726
LOC147650	-0.987666666666667
MMP24	0.002
GRID1	0.812
BANF1	-0.2965
CTAGEP	0.23125
HMBS	-1.14725
SLC25A24	-0.416
C14orf50	-0.52875
MRO	1.2445
SLC25A15	-0.06825
FAM84B	-0.2383
TDP1	-0.008
C16orf78	0.073
C11orf57	0.54125
RFK	-0.325875
ZFYVE9	0.055375
STCH	-1.2156
WIBG	-0.36325
LOC283871	-0.5865
GBA2	-0.9523
NDUFB3	-0.01025
HSD17B13	-0.74925
GRIN3A	1.02716666666667
FMNL1	-0.489166666666667
SEPT7	0.0039
GNLY	4.126
GRAMD1C	-0.650666666666667
ZNF165	0.6805
USP38	0.69775
FAM83A	-2.58333333333333
C14orf24	0.551333333333333
ARMCX3	0.705875
ARHGDIB	0.851666666666667
AK1	0.715875
KIAA1045	0.891
DNAJB13	-0.2725
NEU2	0.417
HIST1H4B	-0.451333333333333
FAM20B	0.1814
HES2	1.55657142857143
FAM73B	-0.7046
LOC388381	-0.0125
INTS7	0.675818181818182
AMPH	0.36475
ZNF775	0.084875
UCKL1	-0.6525
C10orf97	1.16925
C1orf161	0.224
ALDH1L1	-1.62175
FLJ39378	-0.4305
SLC23A1	-1.529
RBM4B	0.24775
THAP4	0.722
OGFRL1	1.70825
KIAA0831	-0.7525
PPP1R15A	-0.155166666666667
C1orf96	1.37285714285714
C12orf11	-1.9195
BMF	-0.074375
MAN1A1	1.062375
KIAA1600	-0.253833333333333
NLGN4X	-1.2945
ALOX12	-1.39166666666667
RB1CC1	0.4335
NEIL2	0.4896
EIF4E	0.216227272727273
ABHD5	0.874
EXOC4	0.241166666666667
CIP29	-0.331833333333333
BATF2	1.48025
SLC29A4	0.734125
HTR4	0.33525
EMB	-2.038
TRAF6	1.37875
LMNB1	-1.881
FAM19A5	-1.262125
SHE	0.83675
PIK3C2B	0.65125
C15orf15	-0.6853
USP15	0.2909
TCEAL2	0.212
C5orf39	0.889833333333333
PTGER2	-2.04875
SLC31A1	-0.2534375
IFT172	0.51775
ADAM29	0.221
GFOD1	0.3595
ST7L	0.102333333333333
C15orf26	-3.31725
PKN3	-1.405
CNTD1	-0.132333333333333
COMMD1	1.509875
NTRK2	0.773416666666667
FOXN3	0.24975
MFGE8	1.4335
PFKFB2	1.05766666666667
TAS2R4	-0.477
ENTHD1	3.02033333333333
PRMT5	-0.673375
MGC16384	-1.676625
LOC442229	0.72875
TSKU	-0.580125
KRTCAP3	3.057125
PDLIM1	-0.0316
KCNS2	0.4465
RNF126	-0.456
CEP63	0.552875
CLIC4	-0.4505
hCG_1990170	-0.4
ACR	0.4843
KLK7	1.56875
ALOX5AP	3.113875
RIPK3	2.81175
TAS2R9	0.3515
C19orf18	0.5765
BIRC6	-0.0348571428571429
ZNF16	1.5135
RFT1	-0.12875
SLC8A2	-0.2185
TACC1	-0.7695
ITGAD	0.547
SAMHD1	0.72925
SH3PXD2B	2.0968
EPC2	0.03525
C20orf85	0.025875
ATP13A2	0.345
KRT4	0.398375
CAPNS1	-0.445
MDM2	0.56425
PCDH20	0.3745
KCNK9	1.748
OR2C1	-0.3255
KLHDC3	-0.719833333333333
IPPK	0.134
EFHD2	-0.424375
GALR3	0.90675
NBEA	-0.610333333333333
ABCA6	0.9277
CLDN3	1.4055
AKT2	-0.852357142857143
EGFR	-0.0165
RBM16	-0.51525
ZDHHC3	0.7306
SLC25A4	-1.392
CYB5B	-0.868166666666667
CPXM1	0.103
NDRG1	3.12253846153846
FLJ43826	0.17925
OR5L2	0.00333333333333333
FARP2	0.5273
MRPL46	-0.808916666666667
LDHAL6B	0.203333333333333
MAPKAPK3	-0.610666666666667
NCAM2	-2.0835
PRKD2	0.0146666666666667
ZFP36L1	1.0336
CYSLTR1	-1.5755
OR4C3	0.2855
HIST1H2AJ	0.5225
CCNB2	-1.96355555555556
ZNF10	-0.785125
TMEM175	0.436
FAM134A	0.513333333333333
TIGD4	-0.417
PCNP	-0.844
MGC39715	-0.045
LQK1	-0.3095
CREB1	0.4379
TMPRSS3	-1.46125
C4orf32	2.4025
LAT	-1.83283333333333
KCNA3	-0.5865
SKIV2L2	-0.27575
ROPN1B	5.53525
tcag7.23	-0.2605
CDT1	-2.364375
ZHX2	0.084375
CD28	-2.31175
ZNF624	1.12575
SEPT2	0.407583333333333
SOHLH2	-0.5445
MCOLN3	-0.912125
UNQ1945	0.7
MASP2	-1.072
ZNRF3	-0.3472
GPATCH3	-0.7095
AGL	-1.074375
QRICH2	0.393
PSD4	-0.166166666666667
CCNB1IP1	-1.282
ENPP7	0.093
OBFC1	-1.0065
KCNG3	-2.48875
C14orf79	-0.107666666666667
ENPEP	2.02183333333333
SCT	1.2845
SKI	1.342875
SEC61G	-0.75675
CAPN11	-0.106
ATXN7L3	-0.052
DBNDD1	-0.370166666666667
FAIM	1.4375
ANKRD36	0.0695
GABRP	5.54133333333333
TACSTD2	2.2025
EIF3J	-0.24875
PPP2R2A	-0.82325
TEKT4	0.0563333333333333
PVALB	-3.74483333333333
F10	-2.50783333333333
FAM134C	0.471
COMP	4.288125
EFCBP1	-2.814375
SCLT1	0.789125
TAL1	-1.5447
ACSL1	0.91675
ABCC5	-0.487166666666667
ABL1	-0.270055555555556
RBBP7	0.455583333333333
PTPRG	-0.22125
NCOR1	0.1893
SPINK4	-1.9505
TXNRD1	-2.0163
TNRC15	0.894875
C9orf138	0.403
UBE2H	1.15366666666667
BRDT	0.117333333333333
C8orf31	-0.2905
CCNE2	-0.422545454545455
SLC6A8	-1.142625
CALCR	-4.06375
PPP1CB	1.5775
ABHD8	-0.391
ARF5	0.4852
SLC24A4	0.55625
CCT3	0.3355
ZNF121	1.193875
SLC3A2	-1.2187
OR13A1	0.265
SLC5A10	0.26125
RAD50	-0.492875
IER5	1.648125
MTHFD1L	-0.055
MBTPS2	0.438
MVK	-0.608
NCL	0.4852
PSMD10	-0.35375
MOBP	0.433375
FLJ32894	-0.7065
HRH1	0.044
C5orf30	-0.54
NUDT16L1	0.4
RASGRP3	4.31266666666667
PRKRIP1	-0.1244
CCDC75	0.76875
LOC253970	0.7235
KIAA1239	0.2995
MED21	-0.777
SYT11	0.56625
NTSR2	0.6625
EGFL11	-0.1805
CXorf59	0.9135
OR2A25	0.59925
SPTBN2	0.8935
LRMP	-1.96283333333333
RNF111	-0.65525
PTH	0.456
LOC619208	0.6675
KIAA0895	0.68025
RANBP5	0.5795
P2RY10	0.3055
NME5	2.99566666666667
DDX21	-0.47625
LRSAM1	-0.316
HDAC11	0.540833333333333
VMO1	2.363
NOLA2	0.0425
ADAR	0.3915
MTO1	-0.843
SF4	0.562166666666667
P2RX1	-0.312333333333333
HBM	0.24475
EN2	0.7905
C14orf172	1.331
TM9SF2	1.1411
INHBE	-0.838166666666667
TCTE3	0.3125
TOX2	-2.132
CTAGE3	0.367125
HBB	2.3364
MED15	-0.607833333333333
CASR	0.48
C6orf66	0.655333333333333
MTPN	0.432875
UNC50	-0.62625
C21orf33	0.07975
IRF2	-0.13425
PGR	-2.37133333333333
GPR84	3.97275
CROCCL1	-2.81375
SRPX	-1.499
BRE	-0.0795
FGF10	0.09925
SDC3	-0.62
ZRSR1	0.308833333333333
DKFZP434P211	-0.8685
SOX6	0.0475
RPUSD2	0.05075
C14orf173	0.181416666666667
MAPK11	0.127
TBC1D22A	0.8155
FAM123A	-0.76
COL4A6	-3.86866666666667
TOMM70A	0.65525
NAB1	0.284875
MGC16385	-0.354625
TSPAN18	0.0673333333333333
MED31	-1.11625
PLG	-0.4635
CAPSL	0.5645
ZNF532	1.4066
ASB14	-0.00899999999999998
CA8	-0.38025
NUDT16P	-0.3825
SLFN11	-1.037
LRRIQ2	0.2205
NOL7	0.1075
BRMS1L	0.064125
JARID1A	-0.2625
PANK2	-0.35675
ICAM3	-0.73025
MDS1	-0.6025
TAF8	-0.26425
RNF139	1.0395
ZNF594	-0.683166666666667
ADAM8	2.156
SFTPC	0.216625
MAN2B2	-0.018375
RGS12	0.039
EIF1AY	-4.23358333333333
LRRIQ1	-0.615166666666667
GPR150	1.0185
CCDC21	-1.47433333333333
PRRG3	0.6595
SAA4	-3.86625
RAPGEF5	2.654625
ZCCHC2	0.544833333333333
MGC39372	-0.569
PPP4R2	0.383
CDCA2	-0.736
OR4D5	0.520833333333333
PTGFRN	0.802
SIGLEC5	1.28316666666667
C19orf61	-0.339833333333333
NMUR2	0.7005
KIAA1586	-0.610833333333333
DAGLA	-0.139333333333333
CHCHD6	0.9455
GPR32	0.891
NEUROD6	0.385333333333333
SLC2A4RG	-0.2223125
CA5B	0.3935
FBXL3	0.50675
MPHOSPH9	-1.88675
HMG2L1	-0.1135
HCN4	0.5635
CEACAM19	1.18875
SH2D4B	0.282166666666667
HFE2	-0.478
TGM4	0.543333333333333
LYPD2	0.1795
TBC1D15	-0.73625
MRPS21	-0.1906
NONO	-0.8499
CLEC5A	2.678125
ITCH	-0.1622
MGAT3	-1.007
MBP	0.525875
RPP25	0.09125
SOSTDC1	2.46925
HRC	-1.94325
TRIM48	-0.0805
TMEM133	-0.1795
ECEL1P2	-0.974
HOXC11	-0.046
DOK5	0.15025
HELZ	0.581666666666667
LOC348180	-0.04425
MGC33894	0.3615
ADRB3	0.1115
DMD	0.26925
PTRH2	0.45825
MPEG1	3.1065
NDUFA12	-0.6085
KRTAP2-4	0.13525
STAMBPL1	-2.22533333333333
ADCY2	-0.217833333333333
UNQ6125	0.125
KLHL20	0.257166666666667
SRM	-0.8885
OTC	0.00200000000000001
TMIE	0.745666666666667
SNX8	0.60575
LIPK	0.093
CHURC1	-0.24175
KLC2	0.284333333333333
HDAC1	-0.300166666666667
FAM128A	-0.2435
FNDC3B	-0.1317
MTCP1	-0.160833333333333
WFDC10B	0.4744
PCDHGB3	0.3265
ATRNL1	-2.9171
CAV2	-0.930375
MED26	0.5735
DUS1L	1.532
CHRM3	-1.348125
NEK9	-0.71125
WARS2	0.30675
TBX22	-0.34
TOMM40	-0.51875
RP6-213H19.1	0.906166666666667
TUBGCP5	-0.347
IGSF6	4.87075
TPPP	-0.0705
UNQ6190	-0.322
GSTM5	-0.438875
BTD	0.0353333333333333
PDCD1LG2	0.621333333333333
SNRPB2	0.278
ERICH1	-0.671625
APOA4	-1.417625
HOXA11	-1.18225
NARG1	0.138625
MKX	-0.355
RAB28	-0.425428571428571
PKP3	0.872
SH3GL2	-2.73575
CTSO	1.7325
RPN2	0.216375
IL28RA	-0.899666666666667
SFMBT1	0.5265
WDR57	-1.045125
FER1L3	0.477416666666667
HSF5	0.266333333333333
TTC9B	0.2185
C4BPA	-3.16433333333333
ALB	-3.9685
SORBS3	0.119875
UPF2	0.756
JPH1	0.8895
AGBL2	-2.046
DOPEY1	1.5625
TERF1	-0.1045
KIF22	-0.794666666666667
NINJ1	0.60375
SEC61A2	-0.101
HIST1H1D	-1.4375
SFXN4	-0.476875
UCP3	0.4332
ZNF703	0.548666666666667
MYL6B	-0.93775
TREM1	3.371
OR52E6	0.37
CKMT2	2.01725
HLA-C	1.633
SLC13A3	-1.984
TIMP4	-2.45325
SLIT2	1.09875
RSF1	-0.00955555555555559
LONRF1	-1.25428571428571
MON1A	0.230833333333333
CACNG6	-1.6615
DPPA4	-5.0735
ZSWIM3	0.7925
ZNF804A	0.0323333333333333
CCIN	1.3935
SLC25A31	-0.557
KCNMB4	0.3425
RABL5	0.4775
GALNS	-0.7371
STX6	1.752875
HIST1H1C	-1.32483333333333
CIDEB	-0.568
CASP4	-0.135833333333333
PDK3	3.2378
KCNJ11	-0.6115
TPR	0.22125
ZSCAN20	-0.3035
MTX2	0.10275
HIST1H2BH	-0.5875
LOC283767	0.43075
LYRM7	-1.67222222222222
BRD3	-0.767833333333333
HIST1H2BO	-0.632
MAGEB10	0.7235
SLC45A1	-0.027
SERPINA3	3.83125
KIAA0143	1.04125
KCNJ16	0.776166666666667
KRT79	0.1755
FABP2	-0.57325
NUT	-0.01275
ZNF57	0.43575
FBXL4	0.5425
CLEC9A	0.1335
UGT8	2.46716666666667
BMP2K	0.446
MAPK4	-1.43725
SLC25A23	0.428
HINT1	-0.9224
KRTAP13-1	0.5445
SFXN5	-0.987
CHCHD2	0.55075
FAM3D	4.358
NDP	-2.58625
RHOBTB1	-0.124166666666667
SLC4A4	-0.7065
RPL38	0.82375
HTF9C	-0.661833333333333
AP2A2	0.454
ZBTB46	-0.025
MAP7D1	0.18225
AOX1	-2.4435
CYR61	-0.278666666666667
DTNA	1.12728571428571
JRKL	1.36775
TMOD3	-0.4045
EEA1	-0.2087
ADCK5	0.39225
IL1R1	1.86283333333333
KLK3	0.554428571428571
HRSP12	0.01625
KTN1	-0.9805
LOH11CR2A	1.0173
RELL2	-0.234
MAB21L1	0.42725
C20orf59	-1.18683333333333
PHKB	0.20775
ADAM2	-1.57816666666667
TBC1D8B	0.948166666666667
FAM13A1	-0.1183125
LAPTM4B	0.164
LCN8	0.062
TMEM147	0.584
SYT4	0.109
XPO7	-0.603
C9orf62	1.12175
GPR75	0.949
TRIM5	-0.8195
APOC1	0.278333333333333
RNASE4	-0.8645
PARD6B	-3.952625
ARID1A	-0.376833333333333
TPD52L3	0.297
RRAGB	-0.0573333333333333
RCN2	-1.47716666666667
HIST2H2BE	-0.568875
STARD7	-0.12625
SHMT2	-1.01625
KIAA1751	-0.0475
MLYCD	-0.2985
LOC162632	-0.2286
UQCRH	-0.378
RP11-217H1.1	0.566
SDHA	-0.572833333333333
NCLN	0.506
ZNF17	0.6345
RCBTB2	-2.46075
VEGFB	-0.5544
RP4-747L4.3	1.64875
COLQ	-0.2074
MPN2	-0.903166666666667
DRG2	-0.3525
KLRB1	5.064
ALPK2	-0.517
DNASE2B	-0.069
FLJ23834	-0.580833333333333
AXUD1	0.298
SAFB	0.4842
NSUN4	0.72975
RFX2	0.448
MAPK8IP1	0.203833333333333
FANCD2	-0.579142857142857
ANKZF1	-0.898833333333333
C19orf50	0.115
DUSP8	1.4115
SENP5	0.342375
NFKBIL2	0.16225
LBR	-0.044875
IGFL1	0.00399999999999999
LZTS2	-0.512375
IL2RG	-0.328125
CCDC51	0.1715
KLF3	-0.063875
ANKRD37	0.403
KCTD14	-1.52916666666667
FZR1	0.848916666666667
SLC44A4	-1.7302
ESPL1	-1.051875
GMPR2	-0.9175
TBC1D19	-0.7
ERGIC1	-0.288481481481481
ERBB4	-0.3158
TSPAN32	0.0613333333333333
MAP4	0.546375
GPHN	-0.481
SLC6A2	3.77875
HIVEP1	0.66975
DFFB	0.7224
EIF4EBP2	-0.047875
DMRT1	-0.1315
HSPB6	-0.01075
IER2	0.934833333333333
AIFM1	0.9815
WWC2	-1.0145
MRPL4	0.4985
FLJ21062	0.00416666666666668
EPB41L4A	-0.601416666666667
SH2D6	0.01875
TAF4B	0.3405
GAL3ST3	-0.332
MALT1	-0.3445
RTDR1	0.65
ARVCF	-0.35325
MEX3B	-0.870166666666667
FBXO16	-1.253
KIF7	-1.43375
C1QC	4.2375
ZNF783	-0.2515
ZNF85	-0.8945
MMP13	0.4315
KIAA0329	0.47825
RTP3	3.7175
ZBED3	-0.236
CLGN	-5.2315
SLC25A37	-0.374541666666667
hCG_18290	0.09075
OR5AS1	0.0325
SMARCC2	0.00408333333333327
FAM109A	0.0266666666666667
CCDC12	-0.2945
USF2	0.4172
DEPDC7	-0.2665
C20orf24	-0.3695
JMJD3	0.16
DSP	3.77657142857143
SLIC1	0.37175
FAM20A	2.880375
IRF2BP2	0.988375
ZNF230	-0.5465
MSN	0.712785714285714
SLC9A5	-1.1765
EPDR1	-1.7844
MUSK	0.350166666666667
