Hybridization REF	TCGA-AO-A0J4-01A-11R-A034-07
ACF	-4.0395
LOC158381	0.436
CDH8	-0.55725
AGPS	-0.589833333333333
C4orf18	0.86125
PECI	-1.07025
UNG	-0.314125
GSTP1	-0.251875
DCUN1D5	-1.18183333333333
DKFZP564J0863	0.17425
SLC9A3R1	-1.05075
BCDO2	-0.24075
CHMP7	-0.462375
REM2	0.0455
DNHD1	-0.13275
FKBP4	-1.1195
ZNF350	1.38925
MGC11102	0.13675
BST1	1.52
KISS1R	1.059
NCR2	0.3715
DEFB125	-0.38
UBE2W	1.801875
KRT15	3.63575
C10orf99	0.772
SCN11A	0.41
GFI1	-1.353
RDHE2	1.76516666666667
FHL1	-1.64533333333333
OSGEP	-0.4205
GATA1	-4.026
SMC6	-0.54425
TTTY14	-1.19075
LPIN3	-0.17325
RPL4	0.1842
RBPMS	-0.1495
PRPF3	0.545
EMR1	-1.9045
SPATA19	-0.02475
XCR1	0.2235
IRX3	1.6679
RBM6	-1.102
KLF4	0.2419
UNC5CL	0.59475
SEBOX	0.9565
BTK	-0.0395
KRCC1	1.23575
C6orf27	0.182
SYTL5	-0.828
PRND	1.049875
LOC653319	-1.6455
PIGL	-1.303625
HUS1	-0.245166666666667
SFRS6	-0.81475
C17orf77	0.3555
UIMC1	-0.731666666666667
FXYD2	-1.5113
LOC283152	0.68925
ZNF667	-0.60675
ZCCHC12	-0.75
TFEC	3.4272
ATP7B	-1.62
POLD2	-0.964333333333333
RG9MTD1	0.142
ACOT2	-0.48
HIST1H4I	-0.435375
PPARGC1A	0.6565
ETFA	-1.085
POLRMT	-0.6375
ZNF146	0.70525
MIA2	-1.8405
KLHL6	0.7255
HOXB5	-2.028875
NENF	0.463
CUGBP1	0.917
PRSS22	1.57583333333333
CASC4	0.8667
CUL4B	0.3092
CENPJ	-1.1313
PITX1	0.267333333333333
FLJ31033	0.558333333333333
CELSR3	-1.34416666666667
ZNF568	0.5965
ITSN1	-1.39258333333333
EHBP1L1	-0.0758333333333333
C19orf2	0.068
DCTN1	0.10775
LIN28B	-3.51883333333333
TNKS2	0.04425
C1QBP	-0.39425
CADPS2	-0.641
SRMS	0.586
GJA9	0.3925
MGC24975	-0.9925
TRIM45	-0.97
TSP50	0.25625
TCP1	-0.9345
TMED7	-0.0906
CMA1	1.1755
CENPL	-0.525166666666667
PTCRA	0.718
FST	-3.4105
VWCE	-3.445
PAWR	-0.11525
ABCC12	-0.0813333333333333
LDLR	-0.9587
ASTN2	-0.7721
LOC441212	-0.634625
GPATCH8	0.04475
TANC2	-1.08166666666667
KIF4A	-0.94
C18orf18	-0.53775
PGM1	-0.5035
KIAA0258	0.614
CPD	-0.38225
SNCAIP	-1.403
DCT	-4.38533333333333
HLA-DOA	3.25313636363636
OR11L1	0.5185
UPK1B	4.4155
DNAJB4	0.124875
UGT1A8	-0.35875
HIST1H4L	-1.6305
PECR	-1.0405
HSPA2	1.54625
WFIKKN1	-2.508
SERP1	0.76525
SYDE2	0.20125
TACR2	0.8015
NUP85	-0.2625
CD177	-0.643833333333333
LGR5	-2.09266666666667
PIGG	-0.3725
PTHR1	-1.9495
RAB5A	0.5023
FLJ13224	0.1695
USP9Y	-2.011
C7orf53	-0.8275
LRP1B	-0.88975
XAF1	2.5652
ABCG8	-1.4615
ANKDD1A	0.0913333333333333
DAND5	-1.712
SPAG6	0.9165
LINCR	3.3135
ZDHHC22	-2.007
CCDC60	0.784
THOC7	-0.5875
TCTA	0.4165
OR8K3	0.2345
NY-REN-7	-0.774
B2M	2.2835
C6orf141	-1.721125
LPPR4	1.411
SQLE	1.29
SEPHS1	0.164
BTBD14B	0.670285714285714
PLRG1	-0.1475
SPG7	0.1253125
ZNF614	-0.156666666666667
PARD6G	-0.128
INPP5B	-0.1144
GRPEL2	0.662875
PPID	-0.9682
TRIM56	0.02825
UBE2J1	0.748375
IL20RA	0.9035
LOC387856	0.4395
C1orf107	1.55966666666667
UTS2R	0.96575
C19orf22	-0.06375
SAFB2	-0.186875
KIAA0652	0.362875
KLRG1	-0.949333333333333
MS4A8B	-0.096
FRAG1	-0.254
KIAA1546	-0.22125
E2F4	-0.3463
CLEC4M	0.252666666666667
BTBD14A	0.6305
KIAA0999	0.9891
GYPA	-3.34233333333333
TAC1	0.3457
TRAIP	-1.40733333333333
KIAA0232	-0.6022
ERCC8	-2.730125
GPX4	-0.36225
KIAA0368	-0.6385
GPR157	-1.00533333333333
CTAGE4	-0.1005
C9orf30	-0.223333333333333
OR52A1	0.489
HSP90B3P	-0.379
ALG9	-0.6057
BTBD10	0.515
SDK2	0.58575
BAIAP3	-1.86075
RABGGTB	-0.72325
ANKRD40	0.7315
KRT74	0.1965
CALCOCO2	0.0747142857142857
SNCA	-3.363
TMSL8	-2.736625
C2orf53	-0.123
ESRRB	-0.55475
ARHGAP26	-1.25875
TDRD9	-2.7305
HRAS	-0.368333333333333
KLRC4	-2.241
JAGN1	0.345
BSDC1	0.018
RNF43	0.1344
NDUFAF1	-0.4065
PHF12	0.21025
OR1L3	-0.413
FOLR2	1.78275
LYZL6	-0.0845
tcag7.1260	-1.822
WSB1	-1.80816666666667
PROS1	-0.5077
OSTN	0.568
PSMB8	1.28025
SOCS4	-0.2725
DDIT4L	2.62875
MAS1	0.227
MGC34796	0.0405
CSHL1	0.415666666666667
TBCCD1	0.155
ZBTB7C	0.1315
AP2S1	-0.51225
P15RS	0.1028
VAT1	-0.9996
SHANK3	1.6785
TUFM	-0.3425
THEG	1.32825
KRT34	-0.73975
SGSM3	0.603
TOMM22	0.594125
SOCS3	1.095
CPO	-0.522
POP4	0.89475
BHLHB3	0.9255
MALL	3.2525
OR1B1	0.0165
PARK2	0.199166666666667
GPR124	0.139375
LCE1E	0.092
RUVBL2	-0.11575
CGRRF1	0.6363
ACPL2	1.2295
WNT10B	-1.427875
BAIAP2L2	1.346375
ISCA1	-0.0315
C1orf125	-0.277
RPAP1	-0.53
RAI16	0.0338333333333332
RPL27	0.105
NLRP9	0.4535
EPN1	-0.0955
LOC388610	-0.584875
SLC35A1	0.1778
GAL	-0.6515
SLC14A2	0.427
RDH11	-0.722833333333333
FAM138F	-0.1425
AUH	-0.62775
FLJ40243	0.1475
C14orf129	-0.191833333333333
MBD2	-0.549166666666666
ABHD14B	-0.627375
PIGT	-0.044625
ALS2CR4	-0.111125
ALAS1	0.1826
FOXO1	1.28116666666667
CRLF3	0.0935
C20orf107	0.0205
FARS2	0.48775
CCDC28A	0.627
NPHP3	-1.01125
OR13F1	0.484
TSEN54	-0.451
DEFB106B	0.2201
OR8B4	0.224
STH	-1.65725
ZC3H14	-0.398
CBX2	-0.972
TMEM49	-0.908
C6orf21	0.689
FLJ20920	-0.459125
CRTAP	-0.509214285714286
DDX50	0.0585
STYXL1	0.0955
BLVRB	-0.484333333333333
LOC147650	-0.109333333333333
MMP24	0.33125
GRID1	1.56516666666667
BANF1	-0.824333333333333
CTAGEP	-0.158
HMBS	-1.579
SLC25A24	-0.392333333333333
C14orf50	1.2555
MRO	0.640666666666667
SLC25A15	-0.66025
FAM84B	1.8386
TDP1	-0.5315
C16orf78	0.223333333333333
C11orf57	-0.3735
RFK	-1.132125
ZFYVE9	-0.283375
STCH	0.0035
WIBG	-0.508
LOC283871	-0.288166666666667
GBA2	-0.795
NDUFB3	0.291
HSD17B13	-1.4735
GRIN3A	1.65266666666667
FMNL1	-0.1375
SEPT7	-0.6441
GNLY	4.996
GRAMD1C	1.35583333333333
ZNF165	1.12625
USP38	-0.075
FAM83A	-3.77883333333333
C14orf24	0.495833333333333
ARMCX3	0.4465
ARHGDIB	0.363166666666667
AK1	-0.42625
KIAA1045	1.9835
DNAJB13	-0.487666666666667
NEU2	0.365
HIST1H4B	-0.206833333333333
FAM20B	0.6741
HES2	0.0892857142857143
FAM73B	-0.5071
LOC388381	0.1875
INTS7	-0.0563636363636364
AMPH	0.0205
ZNF775	0.022125
UCKL1	-0.614166666666667
C10orf97	-0.39725
C1orf161	-0.24425
ALDH1L1	-1.10975
FLJ39378	-0.591875
SLC23A1	-1.792
RBM4B	0.03175
THAP4	0.467
OGFRL1	0.82525
KIAA0831	-0.164125
PPP1R15A	0.1355
C1orf96	0.231
C12orf11	-0.72475
BMF	0.714875
MAN1A1	-1.05085714285714
KIAA1600	0.2925
NLGN4X	-1.5215
ALOX12	-0.809333333333333
RB1CC1	0.3768
NEIL2	-0.5356
EIF4E	-0.408727272727273
ABHD5	-0.76
EXOC4	0.392833333333333
CIP29	-0.054
BATF2	2.897
SLC29A4	-1.501625
HTR4	0.13825
EMB	-0.29525
TRAF6	0.568
LMNB1	-1.48475
FAM19A5	-0.748125
SHE	1.542
PIK3C2B	0.22925
C15orf15	0.0611
USP15	-0.2696
TCEAL2	1.9395
C5orf39	0.375666666666667
PTGER2	0.9945
SLC31A1	-0.6760625
IFT172	0.705
ADAM29	0.39775
GFOD1	0.232
ST7L	0.0336666666666667
C15orf26	-3.0965
PKN3	-1.53925
CNTD1	0.546166666666667
COMMD1	0.114
NTRK2	2.18625
FOXN3	-0.1075
MFGE8	3.3967
PFKFB2	0.194666666666667
TAS2R4	-0.15625
ENTHD1	3.849
PRMT5	-0.927625
MGC16384	-1.700375
LOC442229	0.09
TSKU	-0.878875
KRTCAP3	3.50725
PDLIM1	0.2802
KCNS2	0.4155
RNF126	-0.492166666666667
CEP63	-0.10175
CLIC4	1.02975
hCG_1990170	0.89225
ACR	2.183
KLK7	6.018
ALOX5AP	3.424
RIPK3	3.00875
TAS2R9	0.546
C19orf18	0.6785
BIRC6	-0.158428571428571
ZNF16	1.027
RFT1	-0.534
SLC8A2	-1.063
TACC1	-0.893625
ITGAD	1.986
SAMHD1	1.5685
SH3PXD2B	1.8461
EPC2	1.402
C20orf85	0.331625
ATP13A2	-0.191166666666667
KRT4	0.926625
CAPNS1	-0.25375
MDM2	-0.916333333333333
PCDH20	1.216
KCNK9	0.684
OR2C1	-0.0275
KLHDC3	-0.270333333333333
IPPK	0.2745
EFHD2	-0.30425
GALR3	0.9905
NBEA	-1.49233333333333
ABCA6	2.4069
CLDN3	2.93033333333333
AKT2	-0.554142857142857
EGFR	0.5483
RBM16	0.012375
ZDHHC3	-0.4155
SLC25A4	-0.195166666666667
CYB5B	-0.3945
CPXM1	-0.644
NDRG1	0.434
FLJ43826	0.20775
OR5L2	-0.0891666666666667
FARP2	0.2223
MRPL46	0.239
LDHAL6B	0.438333333333333
MAPKAPK3	-0.735333333333333
NCAM2	-2.6655
PRKD2	0.3855
ZFP36L1	0.9979
CYSLTR1	-0.72
OR4C3	0.14225
HIST1H2AJ	1.004
CCNB2	-0.807111111111111
ZNF10	-0.50375
TMEM175	0.47
FAM134A	1.09066666666667
TIGD4	-0.3125
PCNP	-0.09525
MGC39715	0.43775
LQK1	-0.96025
CREB1	0.5051
TMPRSS3	2.6435
C4orf32	-0.642625
LAT	-0.267333333333333
KCNA3	0.8435
SKIV2L2	-1.254
ROPN1B	5.41275
tcag7.23	-0.3065
CDT1	-1.506375
ZHX2	1.62275
CD28	-1.32175
ZNF624	0.14325
SEPT2	0.79175
SOHLH2	-2.61825
MCOLN3	0.011625
UNQ1945	0.746
MASP2	-1.099
ZNRF3	-0.3702
GPATCH3	-0.2145
AGL	0.21775
QRICH2	0.7505
PSD4	0.968
CCNB1IP1	-1.058
ENPP7	0.157
OBFC1	0.5475
KCNG3	-2.08025
C14orf79	-0.335583333333333
ENPEP	0.8395
SCT	0.9435
SKI	1.495625
SEC61G	-0.56275
CAPN11	0.1745
ATXN7L3	0.3465
DBNDD1	0.731333333333333
FAIM	0.518
ANKRD36	-0.731
GABRP	5.67
TACSTD2	3.49216666666667
EIF3J	0.003
PPP2R2A	-0.703
TEKT4	-1.14833333333333
PVALB	-3.995
F10	-2.72833333333333
FAM134C	0.3856
COMP	3.72475
EFCBP1	-1.86425
SCLT1	-0.451
TAL1	-1.3625
ACSL1	1.64775
ABCC5	-0.239416666666667
ABL1	-0.937166666666666
RBBP7	-0.85475
PTPRG	-0.393
NCOR1	-0.357
SPINK4	-2.24416666666667
TXNRD1	-1.0409
TNRC15	0.2095
C9orf138	0.3655
UBE2H	1.21633333333333
BRDT	-0.278833333333333
C8orf31	-0.28475
CCNE2	-0.400454545454545
SLC6A8	-0.734
CALCR	-4.28025
PPP1CB	1.30375
ABHD8	0.08875
ARF5	0.5041
SLC24A4	0.91425
CCT3	0.46725
ZNF121	-0.329125
SLC3A2	-0.6753
OR13A1	0.245
SLC5A10	0.03075
RAD50	-0.656
IER5	0.04025
MTHFD1L	-0.707
MBTPS2	0.2265
MVK	-0.6545
NCL	0.4905
PSMD10	-0.32575
MOBP	0.336625
FLJ32894	-0.238
HRH1	0.115166666666667
C5orf30	-1.504
NUDT16L1	0.3734
RASGRP3	3.72833333333333
PRKRIP1	-0.5545
CCDC75	-0.14275
LOC253970	0.154
KIAA1239	0.457333333333333
MED21	0.285
SYT11	1.54233333333333
NTSR2	-0.8235
EGFL11	0.0105
CXorf59	1.2565
OR2A25	0.20675
SPTBN2	-0.16425
LRMP	0.536
RNF111	0.1105
PTH	0.4885
LOC619208	0.893833333333333
KIAA0895	0.6895
RANBP5	-0.852375
P2RY10	1.72666666666667
NME5	-0.168666666666667
DDX21	-0.5235
LRSAM1	-0.2955
HDAC11	0.720333333333333
VMO1	0.6155
NOLA2	-0.495666666666667
ADAR	1.5275
MTO1	-0.733166666666667
SF4	0.139166666666667
P2RX1	0.273833333333333
HBM	-0.0605
EN2	1.403
C14orf172	0.56375
TM9SF2	0.6855
INHBE	-1.6205
TCTE3	0.319833333333333
TOX2	-2.31025
CTAGE3	-0.505
HBB	3.67
MED15	-0.590166666666667
CASR	0.19325
C6orf66	-0.123833333333333
MTPN	-0.21225
UNC50	0.22725
C21orf33	0.0165
IRF2	0.636875
PGR	-2.79716666666667
GPR84	3.92875
CROCCL1	-1.4975
SRPX	-0.9645
BRE	0.257333333333333
FGF10	-0.179
SDC3	0.245166666666667
ZRSR1	-0.315333333333333
DKFZP434P211	-0.99425
SOX6	1.2515
RPUSD2	0.259
C14orf173	0.451333333333333
MAPK11	-0.0873333333333333
TBC1D22A	1.259
FAM123A	0.101
COL4A6	-3.45333333333333
TOMM70A	-0.05475
NAB1	0.548875
MGC16385	1.105
TSPAN18	1.1365
MED31	-0.666
PLG	-0.45475
CAPSL	1.263
ZNF532	1.5996
ASB14	0.20825
CA8	3.45675
NUDT16P	-0.319666666666667
SLFN11	-0.9365
LRRIQ2	-0.250875
NOL7	-0.343166666666667
BRMS1L	-0.141375
JARID1A	0.474833333333333
PANK2	-0.4865
ICAM3	0.2555
MDS1	-1.15725
TAF8	-0.94075
RNF139	1.784
ZNF594	0.107166666666667
ADAM8	2.74225
SFTPC	-0.3445
MAN2B2	0.29775
RGS12	-0.4266875
EIF1AY	-5.3555
LRRIQ1	-1.48766666666667
GPR150	1.2935
CCDC21	-0.822
PRRG3	0.10375
SAA4	-1.424
RAPGEF5	1.24025
ZCCHC2	0.237833333333333
MGC39372	0.752
PPP4R2	0.608333333333333
CDCA2	-1.41116666666667
OR4D5	0.543666666666667
PTGFRN	1.0776
SIGLEC5	1.65266666666667
C19orf61	0.239166666666667
NMUR2	0.082
KIAA1586	-1.09283333333333
DAGLA	1.13966666666667
CHCHD6	-0.2805
GPR32	0.538
NEUROD6	-0.132333333333333
SLC2A4RG	-0.592
CA5B	0.288
FBXL3	0.78875
MPHOSPH9	-1.52775
HMG2L1	0.5625
HCN4	0.706166666666667
CEACAM19	0.78375
SH2D4B	0.959833333333333
HFE2	-0.645
TGM4	-0.12
LYPD2	0.43725
TBC1D15	-0.30325
MRPS21	0.5142
NONO	-0.9141
CLEC5A	2.72825
ITCH	0.2351
MGAT3	0.828666666666667
MBP	0.5215
RPP25	0.43875
SOSTDC1	2.20975
HRC	-2.4345
TRIM48	0.8715
TMEM133	0.29325
ECEL1P2	-1.29325
HOXC11	0.345
DOK5	0.78925
HELZ	0.0356666666666667
LOC348180	0.43
MGC33894	0.3025
ADRB3	0.282
DMD	0.407
PTRH2	0.0025
MPEG1	3.8655
NDUFA12	-0.367166666666667
KRTAP2-4	0.242916666666667
STAMBPL1	-0.916
ADCY2	2.106
UNQ6125	0.273
KLHL20	-0.317166666666667
SRM	-0.9645
OTC	-0.47375
TMIE	0.652166666666667
SNX8	0.1385
LIPK	-0.126
CHURC1	0.402583333333333
KLC2	0.133333333333333
HDAC1	-0.2
FAM128A	0.0446666666666667
FNDC3B	0.9937
MTCP1	-0.199
WFDC10B	0.3877
PCDHGB3	0.605
ATRNL1	-0.6853
CAV2	0.329875
MED26	0.444166666666667
DUS1L	0.15475
CHRM3	0.0640000000000001
NEK9	0.12325
WARS2	0.09975
TBX22	0.051
TOMM40	-0.28225
RP6-213H19.1	0.716833333333333
TUBGCP5	-0.196
IGSF6	5.05575
TPPP	0.196166666666667
UNQ6190	-0.5735
GSTM5	0.765875
BTD	0.173833333333333
PDCD1LG2	1.08816666666667
SNRPB2	-0.254833333333333
ERICH1	-0.784
APOA4	-1.52975
HOXA11	-2.24875
NARG1	-0.62575
MKX	0.2415
RAB28	-0.103357142857143
PKP3	0.7745
SH3GL2	-2.41
CTSO	2.463
RPN2	0.4623125
IL28RA	0.832666666666667
SFMBT1	0.35475
WDR57	-0.351375
FER1L3	0.446916666666667
HSF5	0.604833333333333
TTC9B	-0.066
C4BPA	-3.605
ALB	-4.41014285714286
SORBS3	-0.125125
UPF2	0.326
JPH1	0.624
AGBL2	-0.75225
DOPEY1	1.404
TERF1	0.3095
KIF22	-0.746333333333333
NINJ1	0.35125
SEC61A2	-0.714833333333333
HIST1H1D	0.0833333333333333
SFXN4	-0.42725
UCP3	0.3652
ZNF703	0.199333333333333
MYL6B	-0.507
TREM1	3.22375
OR52E6	0.613
CKMT2	1.281
HLA-C	2.885
SLC13A3	-0.551833333333333
TIMP4	-2.006
SLIT2	0.56875
RSF1	-0.188611111111111
LONRF1	-1.04078571428571
MON1A	-0.4375
CACNG6	-1.6815
DPPA4	-5.10733333333333
ZSWIM3	0.50775
ZNF804A	0.662666666666667
CCIN	1.0155
SLC25A31	0.117
KCNMB4	-1.788
RABL5	-0.43925
GALNS	0.7029
STX6	0.316
HIST1H1C	0.449833333333333
CIDEB	0.041875
CASP4	0.147666666666667
PDK3	0.6013
KCNJ11	0.061
TPR	-0.853125
ZSCAN20	-0.0385
MTX2	-0.17125
HIST1H2BH	0.70225
LOC283767	0.49325
LYRM7	-1.5995
BRD3	-0.436833333333333
HIST1H2BO	0.36675
MAGEB10	0.325
SLC45A1	1.15025
SERPINA3	2.289
KIAA0143	1.362
KCNJ16	0.963833333333333
KRT79	-0.00574999999999999
FABP2	-1.4225
NUT	-0.3625
ZNF57	-0.67575
FBXL4	0.5595
CLEC9A	1.794
UGT8	2.16933333333333
BMP2K	0.20125
MAPK4	-2.0495
SLC25A23	-0.18
HINT1	-0.9507
KRTAP13-1	0.2965
SFXN5	-0.6621
CHCHD2	0.1415
FAM3D	3.743
NDP	-1.65175
RHOBTB1	-0.661666666666667
SLC4A4	-1.739375
RPL38	-0.0685
HTF9C	0.226666666666667
AP2A2	-0.11975
ZBTB46	-0.478
MAP7D1	0.65725
AOX1	-1.363
CYR61	2.439
DTNA	0.853285714285714
JRKL	0.9365
TMOD3	-0.3005
EEA1	-0.5951
ADCK5	-0.1745
IL1R1	1.98266666666667
KLK3	0.459785714285714
HRSP12	0.07825
KTN1	-0.23475
LOH11CR2A	-0.1662
RELL2	-0.40825
MAB21L1	0.736
C20orf59	-0.720666666666667
PHKB	-0.3925
ADAM2	-2.14583333333333
TBC1D8B	1.348
FAM13A1	-0.326
LAPTM4B	0.314333333333333
LCN8	0.0875
TMEM147	0.2715
SYT4	-0.0243333333333333
XPO7	-1.4175
C9orf62	1.59925
GPR75	0.017
TRIM5	-0.227375
APOC1	-0.798
RNASE4	-0.0563333333333333
PARD6B	-3.371375
ARID1A	0.033
TPD52L3	0.1786
RRAGB	0.513833333333333
RCN2	-0.1585
HIST2H2BE	1.3278125
STARD7	0.4295
SHMT2	-1.15175
KIAA1751	-0.173
MLYCD	0.900375
LOC162632	-0.8184
UQCRH	-0.31925
RP11-217H1.1	0.4314375
SDHA	-1.59333333333333
NCLN	-0.4603
ZNF17	-0.029
RCBTB2	-1.60875
VEGFB	-0.5623
RP4-747L4.3	2.839
COLQ	0.245
MPN2	-0.289
DRG2	-0.68775
KLRB1	6.7855
ALPK2	-2.66325
DNASE2B	0.10175
FLJ23834	-0.117833333333333
AXUD1	0.251333333333333
SAFB	-0.2303
NSUN4	0.57525
RFX2	-0.452833333333333
MAPK8IP1	-0.4475
FANCD2	0.0433571428571428
ANKZF1	-0.879666666666667
C19orf50	0.0625
DUSP8	0.183125
SENP5	-0.488
NFKBIL2	-0.18075
LBR	0.290375
IGFL1	0.532
LZTS2	0.65375
IL2RG	0.45975
CCDC51	0.0875
KLF3	0.5965
ANKRD37	-0.61025
KCTD14	-0.166166666666667
FZR1	0.66925
SLC44A4	2.5247
ESPL1	-0.959125
GMPR2	-0.8533
TBC1D19	-1.2155
ERGIC1	-0.219
ERBB4	0.2046
TSPAN32	1.46041666666667
MAP4	-0.24825
GPHN	-1.012
SLC6A2	2.07375
HIVEP1	0.28625
DFFB	-0.0392
EIF4EBP2	0.36575
DMRT1	0.01675
HSPB6	-0.4255
IER2	0.193
AIFM1	-0.34325
WWC2	-1.48516666666667
MRPL4	-0.02525
FLJ21062	-1.38783333333333
EPB41L4A	-0.249166666666667
SH2D6	0.01875
TAF4B	0.568
GAL3ST3	-0.12
MALT1	-0.342333333333333
RTDR1	1.1245
ARVCF	-0.030875
MEX3B	-0.936666666666667
FBXO16	-0.3045
KIF7	-0.34425
C1QC	3.87566666666667
ZNF783	-0.566
ZNF85	-1.13875
MMP13	3.446
KIAA0329	0.124375
RTP3	-0.865
ZBED3	-1.227
CLGN	-3.71075
SLC25A37	-0.792958333333333
hCG_18290	0.3675
OR5AS1	0.392
SMARCC2	-0.17725
FAM109A	-0.404
CCDC12	-0.555
USF2	0.4721
DEPDC7	-1.56425
C20orf24	-0.183666666666667
JMJD3	-0.1905
DSP	1.47064285714286
SLIC1	1.177875
FAM20A	1.282125
IRF2BP2	1.501875
ZNF230	0.1485
MSN	0.727428571428571
SLC9A5	-1.8865
EPDR1	-1.9033
MUSK	0.624666666666667
ZNF434	0.079
SMARCD1	-0.822666666666667
ZFP106	-0.24225
ZNF347	0.2338
