Hybridization REF	TCGA-A8-A096-01A-11R-A00Z-07
STK17A	-0.6977
ABR	0.34325
OR9G1	0.0515
FOXE1	-0.535875
CNGA3	1.794
GML	0.692
CD38	-0.751
ZDHHC6	0.205666666666667
NEFH	-2.23225
CTDSP2	0.971666666666667
PGBD5	-1.3545
CCNY	0.0199285714285714
RMND5B	0.14525
ZNF257	-1.58425
FLJ22167	-0.90175
EXOSC7	-0.493666666666667
ROR2	2.32925
MAOA	-1.530375
TNNT3	-0.138833333333333
GYPC	-0.9825
C7orf33	1.692
PLIN	0.631333333333333
LOC90826	0.27175
RNF4	-0.1038
F8A1	0.3795
PLEKHG4	-2.036
GRB2	0.44925
HIST1H2AD	-0.06075
DUS3L	-0.704166666666667
EIF1	0.269666666666667
RP5-1077B9.4	-1.1425
FPGT	1.755
GDF10	-1.9005
COQ9	-0.74825
GCC2	0.2055
RARRES3	2.826
PLXNA1	-0.5289
KIAA0100	-0.3642
PMF1	0.154
FNDC1	5.33375
HS2ST1	-0.113416666666667
CRELD2	0.836
C8G	-1.843
CD82	0.5945
LIM2	-1.9
UNQ6490	0.00600000000000001
MMP16	-0.1075
DRD3	-0.0255
C5orf26	-0.3185
C11orf73	-0.1985
PTP4A2	0.5145
OR4M2	0.7835
HPCA	-0.823833333333333
SEC14L1	-0.759833333333333
CHFR	-0.281625
EMILIN1	0.95775
NDUFS4	-0.31825
COL18A1	0.3505
PDZD3	-0.0492000000000001
C9orf16	-0.0506666666666667
ERBB2IP	-0.4785
EMX2	3.463
FUS	-0.91125
TF	-3.7723
CLCN4	-1.2285
CXorf56	0.28125
C11orf72	0.52
ELAC2	-0.53
NPR1	-0.75125
ASS1	-3.434
USP42	-0.092125
POLR2J	-1.092
SEC23IP	0.6705
UQCRC1	0.01625
LOC729603	-0.42375
C1orf71	0.292
POLG	-2.252
ADAM23	-3.3605
TFR2	-1.09125
RICTOR	-0.7426
MGC39606	-0.18725
C19orf55	-0.176625
SNAPC1	-1.77133333333333
GNA11	0.436375
CCDC52	0.146666666666667
FSIP1	4.8295
UPF3A	-0.15
IGSF11	-2.37333333333333
LAGE3	-0.249
CHST6	-1.6295
UNC13B	1.0545
TTLL4	-1.62875
ZNF687	0.14675
SDC2	0.4425
COX7A2	-0.30825
LAMB4	-0.16575
FAM24A	-1.2635
LRRTM3	-0.855
GPHB5	0.23525
OR4C13	0.693
EIF3EIP	0.389285714285714
HABP4	-0.264
TMEM125	3.8415
CNTN2	0.588125
ASNSD1	-0.24775
FUT4	-0.3605
ACF	-3.285
LOC158381	1.396
CDH8	-0.57125
AGPS	-1.89883333333333
C4orf18	2.9955
PECI	0.0358333333333333
UNG	-0.8975
GSTP1	-1.910375
DCUN1D5	-1.242
DKFZP564J0863	-0.73725
SLC9A3R1	0.190875
BCDO2	-0.93425
CHMP7	0.129875
REM2	0.9885
DNHD1	-0.657125
FKBP4	-0.774125
ZNF350	1.77025
MGC11102	-0.26225
BST1	2.351
KISS1R	0.9325
NCR2	0.325
DEFB125	-0.0225
UBE2W	0.809125
KRT15	2.25625
C10orf99	0.1665
SCN11A	-0.089
GFI1	-1.6365
RDHE2	5.22416666666667
FHL1	-0.699166666666667
OSGEP	0.0728333333333333
GATA1	-3.14533333333333
SMC6	-0.7585
TTTY14	-0.804
LPIN3	-0.561
RPL4	0.0134
RBPMS	0.6057
PRPF3	-0.486666666666667
EMR1	-1.1685
SPATA19	0.2375
XCR1	0.6865
IRX3	0.2903
RBM6	-1.00925
KLF4	1.3128
UNC5CL	-1.82775
SEBOX	-0.554
BTK	0.37075
KRCC1	0.4875
C6orf27	0.6745
SYTL5	0.962
PRND	3.120875
LOC653319	-1.7465
PIGL	-1.443375
HUS1	-0.467833333333333
SFRS6	0.914
C17orf77	0.6245
UIMC1	-0.266
FXYD2	-1.4329
LOC283152	2.787
ZNF667	-0.593
ZCCHC12	-0.7035
TFEC	3.9934
ATP7B	0.848333333333333
POLD2	-1.25683333333333
RG9MTD1	-0.47675
ACOT2	-0.4805
HIST1H4I	-0.768571428571429
PPARGC1A	-2.5841
ETFA	-2.066
POLRMT	-0.41525
ZNF146	0.14825
MIA2	-1.409
KLHL6	0.0438333333333333
HOXB5	-0.342125
NENF	0.6995
CUGBP1	0.26575
PRSS22	1.36933333333333
CASC4	1.5013
CUL4B	0.3365
CENPJ	-1.8131
PITX1	-1.86083333333333
FLJ31033	1.19416666666667
CELSR3	-2.40883333333333
ZNF568	1.30025
ITSN1	-0.52825
EHBP1L1	-0.365666666666667
C19orf2	-0.45525
DCTN1	0.2695
LIN28B	-3.6134
TNKS2	-0.80875
C1QBP	-0.269125
CADPS2	1.59775
SRMS	1.17175
GJA9	-0.099
MGC24975	-0.976666666666667
TRIM45	-0.155666666666667
TSP50	-0.33075
TCP1	-1.347
TMED7	0.7953
CMA1	1.329
CENPL	-0.851833333333333
PTCRA	0.6025
FST	-2.2615
VWCE	-3.588
PAWR	-0.188
ABCC12	0.6742
LDLR	-0.3977
ASTN2	1.6406
LOC441212	-1.01575
GPATCH8	0.45375
TANC2	0.276916666666667
KIF4A	-1.68425
C18orf18	-0.81625
PGM1	-1.12175
KIAA0258	0.70425
CPD	0.515
SNCAIP	-2.09825
DCT	-3.87833333333333
HLA-DOA	3.63595454545455
OR11L1	0.547
UPK1B	0.387
DNAJB4	0.234625
UGT1A8	-0.66175
HIST1H4L	-1.3945
PECR	-1.32383333333333
HSPA2	2.7185
WFIKKN1	-2.5195
SERP1	0.7255
SYDE2	0.98
TACR2	0.6645
NUP85	-0.5025
CD177	1.79883333333333
LGR5	-0.972166666666667
PIGG	0.0890833333333333
PTHR1	-1.3965
RAB5A	0.5958
FLJ13224	-0.6435
USP9Y	-0.7005
C7orf53	-2.0155
LRP1B	-0.69725
XAF1	2.746
ABCG8	-1.0905
ANKDD1A	-0.470166666666667
DAND5	-1.872
SPAG6	6.03016666666667
LINCR	2.3465
ZDHHC22	-1.81657142857143
CCDC60	0.0875
THOC7	-1.2925
TCTA	1.7506
OR8K3	0.132
NY-REN-7	-1.11075
B2M	2.563
C6orf141	-1.015875
LPPR4	2.1945
SQLE	-1.6165
SEPHS1	-0.675
BTBD14B	0.309357142857143
PLRG1	-0.36725
SPG7	-0.8016875
ZNF614	-0.205166666666667
PARD6G	0.661333333333333
INPP5B	-0.3979
GRPEL2	-0.16625
PPID	-0.9274
TRIM56	-0.61675
UBE2J1	0.190375
IL20RA	2.378
LOC387856	0.19
C1orf107	0.546166666666667
UTS2R	0.649
C19orf22	0.08175
SAFB2	-0.032
KIAA0652	0.2365
KLRG1	0.0411666666666667
MS4A8B	0.125833333333333
FRAG1	0.1595
KIAA1546	0.2835
E2F4	-1.3837
CLEC4M	0.404333333333333
BTBD14A	-0.64925
KIAA0999	1.8489
GYPA	-3.9332
TAC1	-0.0278888888888889
TRAIP	-1.45583333333333
KIAA0232	0.5383
ERCC8	-0.87075
GPX4	0.185875
KIAA0368	-0.249125
GPR157	-1.19283333333333
CTAGE4	0.4725
C9orf30	-0.888666666666667
OR52A1	0.2765
HSP90B3P	-0.4195
ALG9	-0.4619
BTBD10	0.4245
SDK2	0.37675
BAIAP3	-1.1025
RABGGTB	-0.824625
ANKRD40	-0.0976666666666667
KRT74	0.749
CALCOCO2	0.578071428571429
SNCA	-2.27775
TMSL8	-4.962625
C2orf53	0.4115
ESRRB	-0.799
ARHGAP26	0.409875
TDRD9	0.479
HRAS	-0.163666666666667
KLRC4	-1.3385
JAGN1	-0.226166666666667
BSDC1	0.352
RNF43	-1.4914
NDUFAF1	0.60275
PHF12	1.0585
OR1L3	0.369
FOLR2	1.52966666666667
LYZL6	0.0578
tcag7.1260	-0.8225
WSB1	-1.60433333333333
PROS1	-1.003
OSTN	0.6545
PSMB8	2.023
SOCS4	-0.119625
DDIT4L	1.154
MAS1	-0.0745
MGC34796	1.70125
CSHL1	0.329333333333333
TBCCD1	0.0223333333333333
ZBTB7C	0.1595
AP2S1	-0.61525
P15RS	-0.0949
VAT1	-0.3663
SHANK3	1.0475
TUFM	-0.460333333333333
THEG	-0.25425
KRT34	-1.87525
SGSM3	0.047375
TOMM22	-0.053
SOCS3	1.24433333333333
CPO	0.2015
POP4	0.53225
BHLHB3	1.192
MALL	0.5455
OR1B1	0.412
PARK2	1.0085
GPR124	0.7805
LCE1E	0.33
RUVBL2	-0.898
CGRRF1	0.7426
ACPL2	0.51
WNT10B	-2.292375
BAIAP2L2	-2.0955
ISCA1	0.476
C1orf125	0.050875
RPAP1	-0.64425
RAI16	0.0596666666666667
RPL27	-0.31975
NLRP9	0.2135
EPN1	0.6815
LOC388610	-1.591875
SLC35A1	1.2448
GAL	-4.1655
SLC14A2	0.4645
RDH11	-0.444833333333333
FAM138F	-0.1935
AUH	0.6645
FLJ40243	0.322
C14orf129	0.471666666666667
MBD2	-0.551
ABHD14B	0.429875
PIGT	0.603
ALS2CR4	-0.34325
ALAS1	0.3851
FOXO1	1.22583333333333
CRLF3	0.079125
C20orf107	-2.1775
FARS2	0.963
CCDC28A	1.339
NPHP3	-1.42175
OR13F1	0.848
TSEN54	-0.78625
DEFB106B	0.401
OR8B4	0.2005
STH	-0.6255
ZC3H14	-0.59625
CBX2	-0.8235
TMEM49	-1.027
C6orf21	0.6525
FLJ20920	0.950875
CRTAP	0.202214285714286
DDX50	0.04825
STYXL1	-0.572
BLVRB	-0.115333333333333
LOC147650	-0.980833333333333
MMP24	0.37475
GRID1	1.8965
BANF1	-0.695
CTAGEP	0.31625
HMBS	-1.954
SLC25A24	0.753833333333333
C14orf50	1.90325
MRO	1.7505
SLC25A15	-1.066
FAM84B	1.5268
TDP1	-1.015
C16orf78	0.175166666666667
C11orf57	0.094875
RFK	-0.850625
ZFYVE9	-2.073875
STCH	0.00349999999999999
WIBG	0.61825
LOC283871	-0.737166666666667
GBA2	-0.3065
NDUFB3	-0.258
HSD17B13	-1.04325
GRIN3A	2.88333333333333
FMNL1	0.167166666666667
SEPT7	-0.2968
GNLY	4.396
GRAMD1C	0.5565
ZNF165	0.77225
USP38	0.20525
FAM83A	-3.064
C14orf24	0.682833333333333
ARMCX3	0.864875
ARHGDIB	1.59516666666667
AK1	0.260625
KIAA1045	-0.139333333333333
DNAJB13	-0.155666666666667
NEU2	0.441
HIST1H4B	-1.16483333333333
FAM20B	-0.00280000000000003
HES2	-0.149307692307692
FAM73B	-0.6136
LOC388381	-0.44475
INTS7	0.120363636363636
AMPH	1.0175
ZNF775	-0.41025
UCKL1	-0.733166666666667
C10orf97	-0.0025
C1orf161	-0.12175
ALDH1L1	-1.90575
FLJ39378	0.038625
SLC23A1	-2.5205
RBM4B	0.4305
THAP4	0.394666666666667
OGFRL1	1.39125
KIAA0831	0.483875
PPP1R15A	0.222
C1orf96	-0.619357142857143
C12orf11	-1.57475
BMF	0.434125
MAN1A1	-0.9555
KIAA1600	0.947333333333333
NLGN4X	-1.00625
ALOX12	-1.47116666666667
RB1CC1	-0.1036
NEIL2	0.0653
EIF4E	0.169454545454545
ABHD5	-0.534
EXOC4	-0.809666666666667
CIP29	0.108
BATF2	1.8725
SLC29A4	-1.1105
HTR4	0.67025
EMB	0.98725
TRAF6	0.75575
LMNB1	-1.44725
FAM19A5	-0.628125
SHE	1.32725
PIK3C2B	0.536
C15orf15	-0.1295
USP15	0.2519
TCEAL2	-0.3475
C5orf39	-0.718833333333333
PTGER2	0.241
SLC31A1	-0.7124375
IFT172	0.21475
ADAM29	0.3985
GFOD1	1.22475
ST7L	0.761
C15orf26	-2.6435
PKN3	-0.21225
CNTD1	3.832
COMMD1	0.440375
NTRK2	1.4305
FOXN3	0.062875
MFGE8	0.1299
PFKFB2	0.412166666666667
TAS2R4	-0.6565
ENTHD1	0.8565
PRMT5	-0.47125
MGC16384	-1.326875
LOC442229	-0.07775
TSKU	0.643125
KRTCAP3	2.879625
PDLIM1	-0.0384444444444444
KCNS2	-0.14075
RNF126	-0.5985
CEP63	-0.05875
CLIC4	0.308875
hCG_1990170	-1.61025
ACR	0.1305
KLK7	-1.25733333333333
ALOX5AP	4.21775
RIPK3	4.6195
TAS2R9	0.00700000000000001
C19orf18	0.9295
BIRC6	0.0765714285714286
ZNF16	0.7315
RFT1	-0.3355
SLC8A2	-1.21175
TACC1	-0.09075
ITGAD	1.73925
SAMHD1	1.859
SH3PXD2B	0.8255
EPC2	1.12025
C20orf85	-0.4055
ATP13A2	0.5215
KRT4	0.516875
CAPNS1	0.11875
MDM2	-0.712083333333334
PCDH20	5.37575
KCNK9	1.0495
OR2C1	-1.108
KLHDC3	-0.579333333333333
IPPK	0.1785
EFHD2	0.535375
GALR3	0.82875
NBEA	0.8035
ABCA6	2.1521
CLDN3	0.160166666666667
AKT2	-0.845846153846154
EGFR	-2.7518
RBM16	0.42725
ZDHHC3	0.3434
SLC25A4	-0.703666666666667
CYB5B	-0.646666666666667
CPXM1	-0.073
NDRG1	-1.05423076923077
FLJ43826	-0.38075
OR5L2	-0.2236
FARP2	-0.0815
MRPL46	-0.430416666666667
LDHAL6B	0.698
MAPKAPK3	-0.228333333333333
NCAM2	1.134
PRKD2	0.505166666666667
ZFP36L1	1.385
CYSLTR1	1.21625
OR4C3	0.1745
HIST1H2AJ	1.119
CCNB2	-2.20722222222222
ZNF10	0.0405
TMEM175	0.2
FAM134A	0.646
TIGD4	-0.0165
PCNP	-0.02025
MGC39715	-0.1445
LQK1	0.11775
CREB1	0.5203
TMPRSS3	1.52525
C4orf32	1.74025
LAT	-0.81475
KCNA3	-0.544
SKIV2L2	-0.4275
ROPN1B	-4.56375
tcag7.23	-0.095
CDT1	-2.77125
ZHX2	0.6535
CD28	-2.23275
ZNF624	0.43825
SEPT2	0.242416666666667
SOHLH2	-1.03942857142857
MCOLN3	-0.956625
UNQ1945	0.7385
MASP2	-0.92
ZNRF3	1.2408
GPATCH3	-0.25825
AGL	-1.35775
QRICH2	-2.186
PSD4	0.92
CCNB1IP1	-1.8185
ENPP7	0.11075
OBFC1	0.2645
KCNG3	-2.0825
C14orf79	0.530083333333333
ENPEP	1.99466666666667
SCT	1.355
SKI	0.634375
SEC61G	-0.90575
CAPN11	1.2
ATXN7L3	-0.3575
DBNDD1	-0.872166666666667
FAIM	0.208
ANKRD36	-1.0675
GABRP	-0.425
TACSTD2	1.65466666666667
EIF3J	-0.3235
PPP2R2A	-0.24025
TEKT4	-0.305833333333333
PVALB	-3.77683333333333
F10	-2.67233333333333
FAM134C	1.0049
COMP	4.260625
EFCBP1	-3.0115625
SCLT1	0.14475
TAL1	-1.3944
ACSL1	0.84625
ABCC5	0.45675
ABL1	-0.479166666666667
RBBP7	0.2745
PTPRG	-0.01075
NCOR1	0.4433
SPINK4	-1.3472
TXNRD1	-1.206
TNRC15	0.41825
C9orf138	-0.147125
UBE2H	0.0473333333333333
BRDT	1.047
C8orf31	-0.03425
CCNE2	-1.37890909090909
SLC6A8	-1.942875
CALCR	-3.34125
PPP1CB	0.93
ABHD8	0.0545
ARF5	-0.7829
SLC24A4	0.79825
CCT3	-0.47025
ZNF121	0.128125
SLC3A2	-1.2751
OR13A1	0.266
SLC5A10	0.232
RAD50	-0.31125
IER5	0.561
MTHFD1L	-1.949375
MBTPS2	0.60975
MVK	-0.516375
NCL	-0.0964
PSMD10	-0.155
MOBP	0.580375
FLJ32894	-0.566
HRH1	-0.564333333333333
C5orf30	1.21725
NUDT16L1	0.6244
RASGRP3	4.427
PRKRIP1	-0.8544
CCDC75	-0.3575
LOC253970	0.38275
KIAA1239	0.09275
MED21	-0.2125
SYT11	0.836
NTSR2	0.456
EGFL11	-0.219
CXorf59	0.608
OR2A25	0.437
SPTBN2	-1.82775
LRMP	-0.716833333333333
RNF111	0.07775
PTH	1.204
LOC619208	0.599333333333333
KIAA0895	0.87275
RANBP5	-0.459875
P2RY10	1.687
NME5	3.80916666666667
DDX21	-1.5925
LRSAM1	-0.0735
HDAC11	1.56016666666667
VMO1	2.15425
NOLA2	-0.542666666666667
ADAR	0.92275
MTO1	-0.703333333333333
SF4	0.2265
P2RX1	-1.08866666666667
HBM	0.29975
EN2	1.0015
C14orf172	-0.05175
TM9SF2	0.4314
INHBE	-1.60216666666667
TCTE3	-0.165666666666667
TOX2	-1.843
CTAGE3	0.09525
HBB	3.5138
MED15	-0.508166666666667
CASR	0.5385
C6orf66	-1.38266666666667
MTPN	-1.24425
UNC50	0.2
C21orf33	0.036
IRF2	1.17775
PGR	-0.799
GPR84	3.661
CROCCL1	-1.91225
SRPX	-0.2225
BRE	0.515166666666667
FGF10	6.02825
SDC3	0.282333333333333
ZRSR1	0.804166666666667
DKFZP434P211	-0.565125
SOX6	0.6065
RPUSD2	-0.4555
C14orf173	-0.0184166666666667
MAPK11	-0.631166666666667
TBC1D22A	1.216
FAM123A	-0.9225
COL4A6	-2.53266666666667
TOMM70A	-0.25375
NAB1	0.223125
MGC16385	-0.600375
TSPAN18	-0.357333333333333
MED31	-0.1265
PLG	-0.57775
CAPSL	2.1075
ZNF532	1.4097
ASB14	0.2855
CA8	-0.70525
NUDT16P	2.81766666666667
SLFN11	-0.316
LRRIQ2	0.266375
NOL7	-0.206833333333333
BRMS1L	-0.298
JARID1A	0.173166666666667
PANK2	-0.4595
ICAM3	-0.32975
MDS1	-1.242
TAF8	-0.791
RNF139	0.83825
ZNF594	0.0156666666666667
ADAM8	2.87575
SFTPC	-0.4365
MAN2B2	1.506125
RGS12	0.93425
EIF1AY	-4.12233333333333
LRRIQ1	-1.73683333333333
GPR150	0.753
CCDC21	-1.50133333333333
PRRG3	-0.09175
SAA4	-3.80275
RAPGEF5	1.697625
ZCCHC2	-0.259916666666667
MGC39372	1.5165
PPP4R2	0.0391666666666667
CDCA2	-1.9525
OR4D5	0.078
PTGFRN	1.0088
SIGLEC5	3.04233333333333
C19orf61	0.229
NMUR2	0.3355
KIAA1586	-1.48583333333333
DAGLA	-0.754
CHCHD6	-0.44675
GPR32	0.9335
NEUROD6	-0.056
SLC2A4RG	-0.1641875
CA5B	0.915
FBXL3	1.30875
MPHOSPH9	-0.8325
HMG2L1	-0.00525
HCN4	0.548
CEACAM19	-0.74375
SH2D4B	-0.053
HFE2	-0.155
TGM4	0.656166666666667
LYPD2	0.3775
TBC1D15	0.5335
MRPS21	-0.3709
NONO	-0.5135
CLEC5A	3.16325
ITCH	-0.171
MGAT3	-0.989666666666667
MBP	-0.263625
RPP25	-0.22675
SOSTDC1	-3.3565
HRC	-1.885
TRIM48	-0.095
TMEM133	2.01575
ECEL1P2	-1.71733333333333
HOXC11	-0.407
DOK5	0.034
HELZ	0.265333333333333
LOC348180	-0.91575
MGC33894	0.0635
ADRB3	0.292
DMD	-0.420666666666667
PTRH2	-0.85825
MPEG1	3.7455
NDUFA12	-0.1515
KRTAP2-4	0.143181818181818
STAMBPL1	-0.752333333333333
ADCY2	0.800833333333333
UNQ6125	-0.72
KLHL20	-0.284833333333333
SRM	-1.27625
OTC	-0.124
TMIE	-0.271
SNX8	0.16325
LIPK	0.2475
CHURC1	0.737833333333333
KLC2	0.431833333333333
HDAC1	-0.339
FAM128A	-0.434166666666667
FNDC3B	0.5266
MTCP1	-0.466166666666667
WFDC10B	0.0225
PCDHGB3	-0.0635
ATRNL1	-2.3645
CAV2	-0.317875
MED26	-0.097
DUS1L	-0.17625
CHRM3	-2.142625
NEK9	0.5105
WARS2	0.83125
TBX22	1.166
TOMM40	-1.26875
RP6-213H19.1	-0.641166666666667
TUBGCP5	-0.46825
IGSF6	5.28625
TPPP	-0.397833333333333
UNQ6190	0.4175
GSTM5	0.56
BTD	1.8475
PDCD1LG2	1.74583333333333
SNRPB2	-0.357
ERICH1	-0.003
APOA4	-1.94485714285714
HOXA11	-1.14725
NARG1	-0.425125
MKX	0.00124999999999992
RAB28	0.154071428571429
PKP3	0.8455
SH3GL2	-0.51275
CTSO	4.183
RPN2	0.0806875
IL28RA	0.6985
SFMBT1	0.66575
WDR57	-0.25
FER1L3	1.43866666666667
HSF5	0.454
TTC9B	0.02475
C4BPA	-3.797
ALB	-4.25384615384615
SORBS3	0.339625
UPF2	0.2165
JPH1	-0.4415
AGBL2	1.1305
DOPEY1	1.435
TERF1	-0.07125
KIF22	-1.23666666666667
NINJ1	1.634
SEC61A2	-1.31133333333333
HIST1H1D	-1.13716666666667
SFXN4	-0.290375
UCP3	0.2437
ZNF703	1.3235
MYL6B	-0.65525
TREM1	2.52
OR52E6	0.37
CKMT2	0.72875
HLA-C	2.7355
SLC13A3	-2.1058
TIMP4	0.527
SLIT2	1.70425
RSF1	-0.131277777777778
LONRF1	-1.3735
MON1A	0.129
CACNG6	-1.7825
DPPA4	-5.35466666666667
ZSWIM3	-0.377
ZNF804A	0.842333333333333
CCIN	1.3635
SLC25A31	0.54
KCNMB4	-0.09525
RABL5	-0.213625
GALNS	-0.8852
STX6	0.639125
HIST1H1C	-1.36083333333333
CIDEB	0.9465
CASP4	0.926833333333333
PDK3	-0.2539
KCNJ11	1.304
TPR	-0.21575
ZSCAN20	0.2405
MTX2	-0.309
HIST1H2BH	-0.0285
LOC283767	0.35675
LYRM7	-1.17627777777778
BRD3	0.0196666666666667
HIST1H2BO	-0.394
MAGEB10	0.1745
SLC45A1	1.6145
SERPINA3	2.70095
KIAA0143	1.6035
KCNJ16	0.0191666666666666
KRT79	0.153
FABP2	0.2005
NUT	0.41425
ZNF57	-0.55075
FBXL4	0.869625
CLEC9A	1.6725
UGT8	-1.174
BMP2K	0.551
MAPK4	-4.307
SLC25A23	-0.4391
HINT1	-1.1196
KRTAP13-1	0.741
SFXN5	0.5399
CHCHD2	-0.236666666666667
FAM3D	1.285
NDP	-3.10875
RHOBTB1	-0.521166666666667
SLC4A4	-1.12828571428571
RPL38	-0.483
HTF9C	-0.591166666666667
AP2A2	0.63525
ZBTB46	-0.6585
MAP7D1	0.316125
AOX1	-1.15766666666667
CYR61	1.67241666666667
DTNA	-0.235285714285714
JRKL	-0.6165
TMOD3	-0.16875
EEA1	0.1206
ADCK5	-0.601
IL1R1	1.45483333333333
KLK3	0.546615384615385
HRSP12	-0.3445
KTN1	0.21125
LOH11CR2A	0.859
RELL2	-1.64525
MAB21L1	1.102
C20orf59	-1.20016666666667
PHKB	-0.08025
ADAM2	-1.78783333333333
TBC1D8B	2.09416666666667
FAM13A1	-0.970125
LAPTM4B	-1.10341666666667
LCN8	0.3025
TMEM147	0.2885
SYT4	0.150166666666667
XPO7	-0.572
C9orf62	0.9095
GPR75	-1.143
TRIM5	0.655625
APOC1	1.421
RNASE4	1.44316666666667
PARD6B	-0.213375
ARID1A	0.143916666666667
TPD52L3	0.4034
RRAGB	0.664666666666667
RCN2	-1.08183333333333
HIST2H2BE	0.48925
STARD7	-0.45325
SHMT2	-1.2955
KIAA1751	-0.242666666666667
MLYCD	0.1615
LOC162632	-0.5842
UQCRH	-1.7565
RP11-217H1.1	0.7814375
SDHA	-0.909333333333333
NCLN	-0.0076
ZNF17	0.843
RCBTB2	-0.76925
VEGFB	0.1372
RP4-747L4.3	0.542
COLQ	0.1376
MPN2	-1.1785
DRG2	-0.23775
KLRB1	4.78875
ALPK2	-0.159
DNASE2B	1.241
FLJ23834	-0.599
AXUD1	0.612833333333333
SAFB	-0.3973
NSUN4	-0.3925
RFX2	-0.4165
MAPK8IP1	-0.8015
FANCD2	-1.33757142857143
ANKZF1	-1.64566666666667
C19orf50	-0.449875
DUSP8	0.6835
SENP5	-0.361375
NFKBIL2	-0.758
LBR	-1.558875
IGFL1	2.9755
LZTS2	-0.056875
IL2RG	0.52625
CCDC51	-0.50825
KLF3	0.90575
ANKRD37	-0.55475
KCTD14	-1.77833333333333
FZR1	0.508333333333333
SLC44A4	3.9297
ESPL1	-1.088375
GMPR2	0.1843
TBC1D19	-0.059
ERGIC1	0.772666666666667
ERBB4	0.4264
TSPAN32	1.07658333333333
MAP4	0.577
GPHN	-0.88975
SLC6A2	-0.138625
HIVEP1	-0.82475
DFFB	-0.1423
EIF4EBP2	0.578
DMRT1	0.687
HSPB6	0.01075
IER2	-0.211333333333333
AIFM1	-0.459
WWC2	0.24975
MRPL4	-0.52225
FLJ21062	0.531666666666667
EPB41L4A	1.26541666666667
SH2D6	0.403
TAF4B	-1.28225
GAL3ST3	-0.4075
MALT1	-0.724833333333333
RTDR1	-0.5475
ARVCF	-0.180375
MEX3B	-0.663333333333333
FBXO16	1.867
KIF7	-1.46675
C1QC	3.992
ZNF783	-0.986833333333333
ZNF85	0.57825
MMP13	5.0715
KIAA0329	0.725125
RTP3	-0.617
ZBED3	0.36075
CLGN	-0.03075
SLC25A37	-1.29295833333333
hCG_18290	-0.1885
OR5AS1	-0.176
SMARCC2	0.5365
FAM109A	-0.007
CCDC12	-0.167
USF2	0.3587
DEPDC7	-0.536
C20orf24	-1.16516666666667
JMJD3	-0.213
DSP	1.13335714285714
SLIC1	1.06075
FAM20A	1.497125
IRF2BP2	0.266
ZNF230	0.276
MSN	-0.00992857142857141
