Hybridization REF	TCGA-A8-A084-01A-21R-A00Z-07
PLXNA1	-0.4994
KIAA0100	-0.7018
PMF1	0.336
FNDC1	5.3995
HS2ST1	-0.673666666666667
CRELD2	0.6165
C8G	-0.88
CD82	1.855
LIM2	-0.4855
UNQ6490	0.0925
MMP16	-0.54175
DRD3	-0.37575
C5orf26	-1.585
C11orf73	-0.100875
PTP4A2	1.647375
OR4M2	0.7785
HPCA	-1.3295
SEC14L1	-1.26366666666667
CHFR	0.304125
EMILIN1	1.20275
NDUFS4	-0.446
COL18A1	0.251
PDZD3	0.2856
C9orf16	0.116166666666667
ERBB2IP	0.0428333333333333
EMX2	2.959
FUS	-0.548
TF	-3.7615
CLCN4	-0.743666666666667
CXorf56	0.5745
C11orf72	0.43975
ELAC2	-0.69
NPR1	-2.04675
ASS1	-0.269
USP42	0.122
POLR2J	-0.73
SEC23IP	1.06216666666667
UQCRC1	0.1705
LOC729603	-0.475
C1orf71	0.69175
POLG	-1.9955
ADAM23	-3.09125
TFR2	-1.33975
RICTOR	-0.9535
MGC39606	-0.051
C19orf55	0.103125
SNAPC1	-1.5635
GNA11	1.237
CCDC52	0.483166666666667
FSIP1	4.99
UPF3A	-0.556625
IGSF11	-2.35
LAGE3	1.394
CHST6	-1.541
UNC13B	0.635875
TTLL4	-1.33525
ZNF687	0.501875
SDC2	-1.1071
COX7A2	0.644
LAMB4	-0.00674999999999998
FAM24A	0.544
LRRTM3	-0.754333333333333
GPHB5	0.3255
OR4C13	-0.1655
EIF3EIP	-0.612714285714286
HABP4	-0.9985
TMEM125	3.566
CNTN2	0.886625
ASNSD1	-0.572
FUT4	-0.734875
ACF	-3.545
LOC158381	0.119
CDH8	-0.5115
AGPS	-0.389666666666667
C4orf18	3.136875
PECI	-0.325666666666667
UNG	-1.046875
GSTP1	0.765625
DCUN1D5	-0.601166666666667
DKFZP564J0863	-0.3265
SLC9A3R1	1.128625
BCDO2	2.603875
CHMP7	-0.365
REM2	0.1715
DNHD1	-0.381125
FKBP4	0.52475
ZNF350	2.84425
MGC11102	0.38275
BST1	0.7115
KISS1R	0.263
NCR2	0.044
DEFB125	0.3955
UBE2W	0.87675
KRT15	-0.469375
C10orf99	0.5685
SCN11A	2.498
GFI1	-3.29125
RDHE2	3.32266666666667
FHL1	-1.64716666666667
OSGEP	0.164333333333333
GATA1	-3.326
SMC6	-0.49825
TTTY14	-0.75225
LPIN3	0.25725
RPL4	-1.8324
RBPMS	0.9949
PRPF3	0.831666666666667
EMR1	-2.132
SPATA19	-0.7085
XCR1	0.428
IRX3	1.9616
RBM6	-0.252
KLF4	0.5744
UNC5CL	-1.58025
SEBOX	-0.0215
BTK	-1.6065
KRCC1	1.07025
C6orf27	0.4065
SYTL5	-1.3375
PRND	0.204625
LOC653319	-1.3115
PIGL	-1.492125
HUS1	-0.0306666666666667
SFRS6	0.165333333333333
C17orf77	0.4615
UIMC1	-0.977
FXYD2	-1.9239
LOC283152	2.86325
ZNF667	0.35275
ZCCHC12	-0.83675
TFEC	2.0307
ATP7B	1.9295
POLD2	-0.994666666666666
RG9MTD1	0.38875
ACOT2	0.888
HIST1H4I	-0.14975
PPARGC1A	-0.9041
ETFA	-1.4204
POLRMT	-0.293
ZNF146	-0.294125
MIA2	-1.974
KLHL6	-1.99583333333333
HOXB5	2.954
NENF	0.899666666666667
CUGBP1	0.031
PRSS22	2.00283333333333
CASC4	0.9747
CUL4B	0.6956
CENPJ	-1.2498
PITX1	0.218333333333333
FLJ31033	1.9345
CELSR3	0.863833333333333
ZNF568	1.00575
ITSN1	-0.42525
EHBP1L1	-1.13166666666667
C19orf2	-0.239
DCTN1	0.12825
LIN28B	-2.69016666666667
TNKS2	-0.2515
C1QBP	-1.47675
CADPS2	2.24375
SRMS	0.6905
GJA9	0.3385
MGC24975	0.199
TRIM45	-0.323166666666667
TSP50	-0.12975
TCP1	-1.09875
TMED7	0.2441
CMA1	0.3725
CENPL	0.278666666666667
PTCRA	-0.045
FST	-3.482
VWCE	-2.5805
PAWR	0.6685
ABCC12	2.76483333333333
LDLR	-0.6382
ASTN2	0.00859999999999999
LOC441212	-1.43025
GPATCH8	0.0745
TANC2	0.0691666666666667
KIF4A	-1.8425
C18orf18	-2.0435
PGM1	-2.054
KIAA0258	1.291
CPD	0.58275
SNCAIP	-2.10925
DCT	-3.90133333333333
HLA-DOA	1.51481818181818
OR11L1	0.7325
UPK1B	-0.604
DNAJB4	-1.3485
UGT1A8	-0.06525
HIST1H4L	-1.404
PECR	-0.775
HSPA2	-1.139
WFIKKN1	-1.5765
SERP1	0.65
SYDE2	2.1285
TACR2	0.9365
NUP85	-0.58075
CD177	-0.711333333333333
LGR5	-2.225
PIGG	0.125083333333333
PTHR1	-1.76816666666667
RAB5A	0.2548
FLJ13224	0.086
USP9Y	-0.4875
C7orf53	-0.938
LRP1B	-2.37233333333333
XAF1	3.732
ABCG8	-0.805
ANKDD1A	-0.657
DAND5	-1.154
SPAG6	2.19666666666667
LINCR	3.89025
ZDHHC22	-1.019875
CCDC60	-0.806
THOC7	-0.781166666666667
TCTA	1.5855
OR8K3	-0.17225
NY-REN-7	-1.13175
B2M	2.22766666666667
C6orf141	-2.7095
LPPR4	0.649
SQLE	-2.457625
SEPHS1	-0.367
BTBD14B	0.695142857142857
PLRG1	-0.32925
SPG7	-0.1915625
ZNF614	0.337166666666667
PARD6G	0.484166666666667
INPP5B	0.3385
GRPEL2	-0.57775
PPID	-0.835
TRIM56	0.393
UBE2J1	-1.004625
IL20RA	5.469
LOC387856	-0.03
C1orf107	0.975333333333333
UTS2R	0.18175
C19orf22	0.1875
SAFB2	0.17575
KIAA0652	0.211
KLRG1	-1.76716666666667
MS4A8B	3.10916666666667
FRAG1	0.1955
KIAA1546	1.2015
E2F4	-1.1319
CLEC4M	-0.123
BTBD14A	-1.146
KIAA0999	1.4339
GYPA	-3.39683333333333
TAC1	0.3253
TRAIP	-0.667666666666667
KIAA0232	1.0065
ERCC8	-1.063
GPX4	0.742625
KIAA0368	-0.045375
GPR157	-0.0978333333333333
CTAGE4	1.958
C9orf30	-1.1075
OR52A1	0.2825
HSP90B3P	-0.8225
ALG9	-0.221
BTBD10	0.6295
SDK2	0.1715
BAIAP3	1.0015
RABGGTB	-1.748
ANKRD40	-0.403
KRT74	-0.1445
CALCOCO2	-0.1925
SNCA	-3.7615
TMSL8	-1.528875
C2orf53	1.233
ESRRB	-0.143
ARHGAP26	-1.328625
TDRD9	-2.499
HRAS	0.680833333333333
KLRC4	-3.183
JAGN1	-0.3475
BSDC1	0.27725
RNF43	-0.4539
NDUFAF1	-0.18825
PHF12	0.67925
OR1L3	0.334
FOLR2	0.494
LYZL6	0.1528
tcag7.1260	-2.172
WSB1	-1.81816666666667
PROS1	-1.7736
OSTN	0.805
PSMB8	1.65125
SOCS4	-0.1745
DDIT4L	-0.99575
MAS1	0.236
MGC34796	1.335
CSHL1	-0.0594
TBCCD1	-0.391166666666667
ZBTB7C	0.282
AP2S1	0.180625
P15RS	-0.8113
VAT1	-1.2254
SHANK3	0.551666666666667
TUFM	-0.304833333333333
THEG	-0.6685
KRT34	-1.849
SGSM3	0.842875
TOMM22	-0.882625
SOCS3	0.157666666666667
CPO	1.1525
POP4	0.4145
BHLHB3	1.17025
MALL	1.0955
OR1B1	0.1045
PARK2	0.276166666666667
GPR124	0.21925
LCE1E	0.427
RUVBL2	-0.796
CGRRF1	0.82
ACPL2	1.299
WNT10B	-2.339375
BAIAP2L2	-1.452375
ISCA1	-0.0765
C1orf125	-0.44125
RPAP1	-1.42775
RAI16	-0.272833333333333
RPL27	-1.17975
NLRP9	0.089
EPN1	0.0965
LOC388610	-3.03825
SLC35A1	0.9838
GAL	-4.2905
SLC14A2	0.41475
RDH11	-0.334
FAM138F	-0.7015
AUH	-0.1915
FLJ40243	0.04375
C14orf129	0.183
MBD2	-0.618666666666667
ABHD14B	-0.524625
PIGT	0.285
ALS2CR4	-0.011875
ALAS1	0.2343
FOXO1	0.578833333333333
CRLF3	-1.978625
C20orf107	-0.366
FARS2	0.70875
CCDC28A	0.60675
NPHP3	-0.48825
OR13F1	0.6945
TSEN54	-0.64575
DEFB106B	-0.1545
OR8B4	0.7525
STH	2.244
ZC3H14	-0.576375
CBX2	-1.1945
TMEM49	-2.28775
C6orf21	0.6795
FLJ20920	0.70425
CRTAP	0.018
DDX50	-0.531
STYXL1	-0.00999999999999998
BLVRB	0.2425
LOC147650	0.511
MMP24	0.3415
GRID1	0.861833333333333
BANF1	-0.398333333333333
CTAGEP	1.1155
HMBS	-1.6935
SLC25A24	-0.0656666666666667
C14orf50	1.30975
MRO	1.10616666666667
SLC25A15	-1.01375
FAM84B	1.5575
TDP1	-0.4115
C16orf78	-0.0123333333333333
C11orf57	0.655125
RFK	-1.1705
ZFYVE9	-2.57957142857143
STCH	-0.8886
WIBG	0.5515
LOC283871	-0.13
GBA2	0.1881
NDUFB3	0.47825
HSD17B13	-0.39775
GRIN3A	0.233333333333333
FMNL1	-1.35816666666667
SEPT7	-0.5767
GNLY	3.6365
GRAMD1C	0.885833333333333
ZNF165	-0.11775
USP38	0.477
FAM83A	-1.89933333333333
C14orf24	0.394583333333333
ARMCX3	1.92775
ARHGDIB	1.55383333333333
AK1	0.1445
KIAA1045	-0.715
DNAJB13	-0.0376666666666667
NEU2	0.3025
HIST1H4B	-0.75
FAM20B	0.4286
HES2	0.672428571428571
FAM73B	0.1818
LOC388381	-0.14
INTS7	0.702363636363636
AMPH	2.38
ZNF775	-0.252
UCKL1	-0.3165
C10orf97	0.53575
C1orf161	0.665
ALDH1L1	-2.043
FLJ39378	-0.416
SLC23A1	-0.4455
RBM4B	0.21275
THAP4	0.0773333333333333
OGFRL1	0.51675
KIAA0831	0.5055
PPP1R15A	-0.469166666666667
C1orf96	0.243642857142857
C12orf11	-2.1975
BMF	0.6585
MAN1A1	-1.85275
KIAA1600	0.8135
NLGN4X	-2.04
ALOX12	-1.15383333333333
RB1CC1	-0.3713
NEIL2	0.3351
EIF4E	-0.0315454545454546
ABHD5	0.138
EXOC4	0.0203333333333333
CIP29	-0.522
BATF2	3.2315
SLC29A4	-0.61225
HTR4	0.78525
EMB	-2.7035
TRAF6	0.9645
LMNB1	-3.8515
FAM19A5	-0.772875
SHE	2.5405
PIK3C2B	1.8155
C15orf15	-0.4299
USP15	0.0868
TCEAL2	0.15675
C5orf39	-2.22133333333333
PTGER2	-1.4685
SLC31A1	0.2889375
IFT172	0.6555
ADAM29	0.5835
GFOD1	1.3485
ST7L	0.719
C15orf26	-2.866
PKN3	-1.77925
CNTD1	1.59283333333333
COMMD1	0.319875
NTRK2	1.48958333333333
FOXN3	-0.5495
MFGE8	-0.1236
PFKFB2	1.0055
TAS2R4	0.60625
ENTHD1	0.352333333333333
PRMT5	-0.462125
MGC16384	-0.312125
LOC442229	-0.54575
TSKU	1.37875
KRTCAP3	2.276125
PDLIM1	0.8365
KCNS2	-0.31225
RNF126	-0.283
CEP63	0.029125
CLIC4	-0.475375
hCG_1990170	-0.8715
ACR	0.329
KLK7	2.0855
ALOX5AP	2.96825
RIPK3	1.4755
TAS2R9	-0.1285
C19orf18	1.783
BIRC6	-0.0763571428571429
ZNF16	0.8335
RFT1	-0.50325
SLC8A2	-0.4345
TACC1	-0.687625
ITGAD	0.14625
SAMHD1	1.42925
SH3PXD2B	1.0823
EPC2	0.88925
C20orf85	0.066625
ATP13A2	0.147666666666667
KRT4	0.535
CAPNS1	0.321
MDM2	-0.259333333333333
PCDH20	1.16225
KCNK9	0.536
OR2C1	0.2715
KLHDC3	-0.966833333333333
IPPK	0.424
EFHD2	1.015375
GALR3	0.386
NBEA	1.6405
ABCA6	1.8404
CLDN3	0.982666666666667
AKT2	-0.162428571428571
EGFR	-2.5715
RBM16	0.469125
ZDHHC3	0.9942
SLC25A4	-0.343333333333333
CYB5B	-2.278
CPXM1	-0.83775
NDRG1	-1.49430769230769
FLJ43826	0.551
OR5L2	0.4235
FARP2	0.2266
MRPL46	-0.963916666666667
LDHAL6B	0.600166666666667
MAPKAPK3	-0.174833333333333
NCAM2	-1.57475
PRKD2	0.574833333333333
ZFP36L1	2.144
CYSLTR1	1.2045
OR4C3	0.34975
HIST1H2AJ	1.1
CCNB2	-2.26466666666667
ZNF10	0.29425
TMEM175	0.4625
FAM134A	0.804166666666667
TIGD4	-0.7005
PCNP	-0.079
MGC39715	0.532
LQK1	-1.0205
CREB1	0.8529
TMPRSS3	0.532
C4orf32	2.418
LAT	-1.8405
KCNA3	-0.48
SKIV2L2	-0.62425
ROPN1B	-2.9165
tcag7.23	-0.6445
CDT1	-2.59125
ZHX2	1.297875
CD28	-4.24675
ZNF624	0.1795
SEPT2	0.40875
SOHLH2	-0.955125
MCOLN3	-0.5175
UNQ1945	0.4315
MASP2	-0.5435
ZNRF3	0.0877
GPATCH3	-0.33875
AGL	0.308
QRICH2	-1.029
PSD4	1.2285
CCNB1IP1	-1.99475
ENPP7	0.113
OBFC1	-0.22675
KCNG3	-2.32533333333333
C14orf79	1.36908333333333
ENPEP	0.871166666666667
SCT	2.319
SKI	0.679625
SEC61G	-0.10425
CAPN11	0.3625
ATXN7L3	-0.18575
DBNDD1	0.6195
FAIM	-0.4925
ANKRD36	-0.5975
GABRP	1.37
TACSTD2	3.19033333333333
EIF3J	-0.93075
PPP2R2A	-0.345
TEKT4	-0.0423333333333334
PVALB	-2.36216666666667
F10	-2.59133333333333
FAM134C	0.5333
COMP	4.649875
EFCBP1	-2.983375
SCLT1	0.413
TAL1	-1.3073
ACSL1	-0.35775
ABCC5	0.97225
ABL1	-0.289222222222222
RBBP7	-0.471916666666667
PTPRG	-0.800875
NCOR1	-0.2604
SPINK4	0.5245
TXNRD1	-1.6808
TNRC15	0.993375
C9orf138	2.256375
UBE2H	1.00633333333333
BRDT	0.0441666666666667
C8orf31	-0.0885
CCNE2	-0.621636363636364
SLC6A8	-1.08075
CALCR	-4.656
PPP1CB	0.653916666666667
ABHD8	-0.1515
ARF5	0.4099
SLC24A4	0.0445
CCT3	0.0015
ZNF121	0.683125
SLC3A2	-0.8369
OR13A1	0.9635
SLC5A10	-0.12525
RAD50	-0.826875
IER5	0.289
MTHFD1L	-2.489
MBTPS2	-0.2155
MVK	-0.316625
NCL	-0.2037
PSMD10	-0.14675
MOBP	0.46525
FLJ32894	0.3945
HRH1	0.4925
C5orf30	0.72725
NUDT16L1	1.0803
RASGRP3	2.7195
PRKRIP1	0.3604
CCDC75	0.342
LOC253970	0.16275
KIAA1239	0.19875
MED21	0.14175
SYT11	0.0336666666666667
NTSR2	0.279
EGFL11	0.1765
CXorf59	1.024
OR2A25	-0.05425
SPTBN2	-0.89775
LRMP	-1.88766666666667
RNF111	-0.13275
PTH	-0.5505
LOC619208	0.51
KIAA0895	-0.675
RANBP5	-1.31675
P2RY10	1.8365
NME5	-0.517666666666667
DDX21	-1.88625
LRSAM1	0.115
HDAC11	1.86816666666667
VMO1	2.03225
NOLA2	-0.3735
ADAR	1.89933333333333
MTO1	-1.14233333333333
SF4	0.707833333333333
P2RX1	-0.387666666666667
HBM	0.39275
EN2	0.5255
C14orf172	1.04325
TM9SF2	1.011
INHBE	-1.18316666666667
TCTE3	0.372916666666667
TOX2	-4.13125
CTAGE3	1.19975
HBB	2.8507
MED15	-0.526
CASR	0.64575
C6orf66	-1.46333333333333
MTPN	0.138625
UNC50	-0.4615
C21orf33	0.49775
IRF2	0.75125
PGR	-2.428
GPR84	2.25725
CROCCL1	-1.15175
SRPX	-1.09475
BRE	0.0348333333333333
FGF10	0.186
SDC3	0.0778333333333333
ZRSR1	-0.0335
DKFZP434P211	-0.222125
SOX6	0.469
RPUSD2	-0.29725
C14orf173	0.332083333333333
MAPK11	-0.199333333333333
TBC1D22A	0.3905
FAM123A	-0.189
COL4A6	0.565166666666667
TOMM70A	-0.0955
NAB1	-0.76625
MGC16385	0.259625
TSPAN18	0.212166666666667
MED31	-0.32975
PLG	-0.59625
CAPSL	1.8625
ZNF532	0.2839
ASB14	0.106333333333333
CA8	0.73175
NUDT16P	-0.784166666666667
SLFN11	-1.3895
LRRIQ2	0.68025
NOL7	-0.478333333333333
BRMS1L	-0.76175
JARID1A	0.145333333333333
PANK2	-0.25075
ICAM3	-0.81125
MDS1	0.11125
TAF8	-0.3615
RNF139	0.658
ZNF594	-0.546666666666667
ADAM8	3.8855
SFTPC	-0.137625
MAN2B2	1.428875
RGS12	0.3009375
EIF1AY	-4.64533333333333
LRRIQ1	-1.6028
GPR150	0.331
CCDC21	-1.3265
PRRG3	0.47375
SAA4	-3.181
RAPGEF5	1.5745
ZCCHC2	0.69575
MGC39372	0.7295
PPP4R2	0.209666666666667
CDCA2	-1.276
OR4D5	0.468833333333333
PTGFRN	1.0979
SIGLEC5	2.149
C19orf61	-0.196666666666667
NMUR2	0.2515
KIAA1586	-1.50566666666667
DAGLA	0.0545
CHCHD6	-0.44225
GPR32	0.7615
NEUROD6	0.130333333333333
SLC2A4RG	0.6708125
CA5B	0.474
FBXL3	1.8045
MPHOSPH9	-1.164
HMG2L1	1.207
HCN4	-0.038
CEACAM19	-0.306
SH2D4B	-0.351666666666667
HFE2	-0.746
TGM4	0.3702
LYPD2	0.4735
TBC1D15	0.486
MRPS21	0.6275
NONO	-1.752
CLEC5A	1.665875
ITCH	-0.4682
MGAT3	-1.8495
MBP	-0.937875
RPP25	-0.65125
SOSTDC1	-1.2365
HRC	-1.59025
TRIM48	0.2685
TMEM133	-1.5655
ECEL1P2	-1.50675
HOXC11	2.0265
DOK5	-0.609
HELZ	-0.132333333333333
LOC348180	-1.00375
MGC33894	0.3155
ADRB3	0.22
DMD	-0.9345
PTRH2	-1.187
MPEG1	1.8908
NDUFA12	0.563
KRTAP2-4	0.106166666666667
STAMBPL1	-1.36866666666667
ADCY2	1.87733333333333
UNQ6125	1.027
KLHL20	0.617333333333333
SRM	-1.6545
OTC	0.113333333333333
TMIE	0.305
SNX8	-0.311
LIPK	-0.1465
CHURC1	0.948666666666667
KLC2	0.109833333333333
HDAC1	-0.208833333333333
FAM128A	0.926833333333333
FNDC3B	-0.0232
MTCP1	-0.2095
WFDC10B	0.0416
PCDHGB3	-0.1075
ATRNL1	-1.8205
CAV2	-1.403875
MED26	0.148166666666667
DUS1L	-0.01475
CHRM3	-1.53975
NEK9	0.439
WARS2	-0.50175
TBX22	0.897
TOMM40	-0.9955
RP6-213H19.1	-1.6075
TUBGCP5	-0.16825
IGSF6	3.51575
TPPP	0.487166666666667
UNQ6190	-0.00750000000000001
GSTM5	1.990625
BTD	1.03533333333333
PDCD1LG2	-0.215
SNRPB2	-0.271
ERICH1	-0.5465
APOA4	-1.732625
HOXA11	-1.80866666666667
NARG1	-0.421125
MKX	-1.18125
RAB28	-0.670642857142857
PKP3	1.33075
SH3GL2	-1.4985
CTSO	1.9035
RPN2	0.631375
IL28RA	0.261666666666667
SFMBT1	0.82625
WDR57	-1.103375
FER1L3	0.8015
HSF5	0.458666666666667
TTC9B	0.9635
C4BPA	-2.41916666666667
ALB	-3.86871428571429
SORBS3	0.1735
UPF2	-0.8975
JPH1	-1.4565
AGBL2	0.746
DOPEY1	1.2845
TERF1	-0.514
KIF22	0.1935
NINJ1	1.542
SEC61A2	-0.559083333333333
HIST1H1D	0.438333333333333
SFXN4	-0.810625
UCP3	1.0241
ZNF703	1.2065
MYL6B	-0.4545
TREM1	2.8935
OR52E6	0.7165
CKMT2	0.6995
HLA-C	3.036875
SLC13A3	1.07066666666667
TIMP4	-2.8305
SLIT2	0.8465
RSF1	0.413111111111111
LONRF1	-1.21907142857143
MON1A	0.197333333333333
CACNG6	-2.00466666666667
DPPA4	-5.11083333333333
ZSWIM3	0.47125
ZNF804A	-0.103
CCIN	0.8245
SLC25A31	-0.456
KCNMB4	-1.14075
RABL5	0.3365
GALNS	-0.2116
STX6	1.672875
HIST1H1C	1.44683333333333
CIDEB	-0.975625
CASP4	0.753833333333333
PDK3	-0.0966
KCNJ11	1.241
TPR	0.686375
ZSCAN20	-0.179
MTX2	0.4655
HIST1H2BH	1.07625
LOC283767	1.89075
LYRM7	-1.339
BRD3	0.936166666666667
HIST1H2BO	0.849
MAGEB10	0.471
SLC45A1	0.54975
SERPINA3	2.9239
KIAA0143	1.46525
KCNJ16	-0.116333333333333
KRT79	0.75275
FABP2	-0.73125
NUT	-0.25825
ZNF57	0.13425
FBXL4	-0.915125
CLEC9A	-1.006
UGT8	-1.08033333333333
BMP2K	0.06825
MAPK4	-3.57275
SLC25A23	-0.2016
HINT1	0.2367
KRTAP13-1	0.609
SFXN5	1.0171
CHCHD2	0.742
FAM3D	1.6245
NDP	0.017375
RHOBTB1	-0.214
SLC4A4	-1.515625
RPL38	-0.5385
HTF9C	-0.461
AP2A2	0.806125
ZBTB46	-0.736
MAP7D1	0.20875
AOX1	1.94316666666667
CYR61	0.198083333333333
DTNA	-0.508642857142857
JRKL	-1.0645
TMOD3	-0.8675
EEA1	-0.0734
ADCK5	0.453
IL1R1	1.652
KLK3	0.279071428571429
HRSP12	-1.31875
KTN1	0.56125
LOH11CR2A	1.971
RELL2	-1.27975
MAB21L1	0.324
C20orf59	-1.1195
PHKB	0.15575
ADAM2	-2.2306
TBC1D8B	1.134
FAM13A1	-1.1095
LAPTM4B	-0.664833333333333
LCN8	0.653
TMEM147	0.3745
SYT4	0.0452
XPO7	-0.457
C9orf62	0.5195
GPR75	0.0515
TRIM5	1.5695
APOC1	-0.501333333333333
RNASE4	-0.203833333333333
PARD6B	-0.833625
ARID1A	0.8315
TPD52L3	0.5372
RRAGB	2.06716666666667
RCN2	-1.376
HIST2H2BE	1.9280625
STARD7	0.316
SHMT2	-1.04525
KIAA1751	0.1895
MLYCD	-0.232125
LOC162632	-1.1206
UQCRH	-1.488
RP11-217H1.1	-0.2329375
SDHA	-1.60783333333333
NCLN	-0.0754
ZNF17	1.03433333333333
RCBTB2	-1.964
VEGFB	0.3
RP4-747L4.3	0.73425
COLQ	0.6977
MPN2	-0.891333333333333
DRG2	-0.562
KLRB1	1.166
ALPK2	-0.70075
DNASE2B	5.48275
FLJ23834	-0.0625
AXUD1	0.781166666666667
SAFB	-0.2414
NSUN4	-0.0865
RFX2	0.4
MAPK8IP1	-0.4695
FANCD2	-0.974285714285714
ANKZF1	-1.14583333333333
C19orf50	-0.536375
DUSP8	2.4435
SENP5	0.656125
NFKBIL2	-0.39725
LBR	-1.4845
IGFL1	0.412
LZTS2	0.69675
IL2RG	-1.44975
CCDC51	-0.11825
KLF3	0.76525
ANKRD37	-0.91825
KCTD14	-2.10333333333333
FZR1	0.418083333333333
SLC44A4	4.0131
ESPL1	-0.589125
GMPR2	-0.0675
TBC1D19	-0.494333333333333
ERGIC1	0.340185185185185
ERBB4	1.9957
TSPAN32	0.201333333333333
MAP4	-0.089375
GPHN	-0.4285
SLC6A2	-0.14
HIVEP1	0.794
DFFB	-0.6031
EIF4EBP2	0.340625
DMRT1	-0.613
HSPB6	0.24375
IER2	0.0903333333333333
AIFM1	0.501
WWC2	-0.143583333333333
MRPL4	-0.258
FLJ21062	1.50966666666667
EPB41L4A	1.736
SH2D6	0.80575
TAF4B	-1.8395
GAL3ST3	-0.00700000000000001
MALT1	-1.766
RTDR1	-0.55125
ARVCF	0.44625
MEX3B	-0.273333333333333
FBXO16	1.3095
KIF7	-1.4745
C1QC	3.79433333333333
ZNF783	0.211666666666667
ZNF85	-0.03975
MMP13	5.6355
KIAA0329	0.713125
RTP3	1.101
ZBED3	-0.226
CLGN	2.525
SLC25A37	-0.642666666666667
hCG_18290	0.21225
OR5AS1	0.428
SMARCC2	0.1715
FAM109A	0.1805
CCDC12	-0.0705
USF2	0.6293
DEPDC7	-2.25075
C20orf24	-0.466333333333333
JMJD3	0.164
DSP	1.31185714285714
SLIC1	-0.222428571428571
FAM20A	0.789375
IRF2BP2	1.053375
ZNF230	0.4665
MSN	-1.01321428571429
SLC9A5	-0.934
EPDR1	-1.2256
MUSK	0.258833333333333
ZNF434	0.572833333333333
SMARCD1	-0.369166666666667
ZFP106	-0.394
ZNF347	0.6326
GTF2E1	0.2915
