Hybridization REF	TCGA-A8-A076-01A-21R-A00Z-07
PDCD4	0.92565
CEP350	0.0055
OR10A2	0.5165
CST7	1.03325
CIAO1	-0.648
SELL	0.353875
OR8J3	0.8235
LTBP4	-0.677
SIRT6	0.15575
CCL19	3.24825
PPIL1	-0.0773333333333333
GBP7	0.751833333333333
STK17A	-0.6793
ABR	-0.56825
OR9G1	0.3325
FOXE1	-0.531
CNGA3	0.512
GML	0.1295
CD38	-1.73625
ZDHHC6	0.172
NEFH	-3.08425
CTDSP2	0.371916666666667
PGBD5	-1.80016666666667
CCNY	-0.152357142857143
RMND5B	0.544083333333333
ZNF257	-0.153
FLJ22167	-0.037625
EXOSC7	0.0268333333333333
ROR2	0.9725
MAOA	-0.6225
TNNT3	0.199333333333333
GYPC	-1.074
C7orf33	0.7345
PLIN	2.26133333333333
LOC90826	-0.532
RNF4	0.1119
F8A1	0.632
PLEKHG4	-0.972
GRB2	0.14715
HIST1H2AD	0.8555
DUS3L	-0.779666666666667
EIF1	-0.431333333333333
RP5-1077B9.4	-1.07133333333333
FPGT	1.14525
GDF10	-1.958
COQ9	0.05025
GCC2	0.331071428571429
RARRES3	2.757
PLXNA1	-0.3858
KIAA0100	-0.4304
PMF1	0.1155
FNDC1	5.1775
HS2ST1	-0.343833333333333
CRELD2	0.048
C8G	-1.188
CD82	1.1025
LIM2	-1.3685
UNQ6490	0.1825
MMP16	0.64725
DRD3	0.20025
C5orf26	-1.768
C11orf73	-0.834875
PTP4A2	1.22075
OR4M2	0.704
HPCA	-1.088
SEC14L1	-0.674333333333333
CHFR	0.210875
EMILIN1	1.04325
NDUFS4	-0.88075
COL18A1	-0.302625
PDZD3	-0.208555555555556
C9orf16	-0.3245
ERBB2IP	-0.316833333333333
EMX2	3.537
FUS	-0.68525
TF	-3.6991
CLCN4	-1.1595
CXorf56	-0.5945
C11orf72	0.3415
ELAC2	-0.94725
NPR1	-0.83025
ASS1	-3.5495
USP42	0.418
POLR2J	-0.646
SEC23IP	0.295166666666667
UQCRC1	-0.0355
LOC729603	-0.40375
C1orf71	-0.189375
POLG	-2.621
ADAM23	-3.37225
TFR2	-1.36825
RICTOR	-1.1955
MGC39606	-0.618
C19orf55	0.034125
SNAPC1	-0.557333333333333
GNA11	0.97375
CCDC52	0.0738333333333333
FSIP1	3.9375
UPF3A	-2.024875
IGSF11	-2.64733333333333
LAGE3	1.13575
CHST6	-0.464
UNC13B	0.326375
TTLL4	-1.101125
ZNF687	0.215
SDC2	-0.1176
COX7A2	-0.39525
LAMB4	0.0495
FAM24A	0.6705
LRRTM3	-0.0174
GPHB5	-0.233
OR4C13	-0.337
EIF3EIP	-0.132214285714286
HABP4	-0.723
TMEM125	3.1995
CNTN2	-0.081375
ASNSD1	-0.1955
FUT4	0.23025
ACF	-2.79975
LOC158381	0.119
CDH8	0.0823333333333333
AGPS	-0.955666666666667
C4orf18	2.68625
PECI	0.864333333333333
UNG	-0.0415
GSTP1	-2.1395
DCUN1D5	-0.600666666666667
DKFZP564J0863	-0.01375
SLC9A3R1	1.986625
BCDO2	-1.524125
CHMP7	-0.09525
REM2	-0.331
DNHD1	-0.379875
FKBP4	0.6185
ZNF350	3.30125
MGC11102	0.621625
BST1	1.899
KISS1R	0.1845
NCR2	0.076
DEFB125	1.1195
UBE2W	1.985
KRT15	1.790375
C10orf99	0.161
SCN11A	0.66575
GFI1	-2.154
RDHE2	4.17733333333333
FHL1	-1.23
OSGEP	-0.2995
GATA1	-3.32333333333333
SMC6	-0.657
TTTY14	-1.16975
LPIN3	-0.2205
RPL4	-0.8765
RBPMS	0.3588
PRPF3	0.110166666666667
EMR1	-1.705
SPATA19	-0.48525
XCR1	0.672
IRX3	1.0986
RBM6	-0.86625
KLF4	-0.8697
UNC5CL	-2.28225
SEBOX	0.0245
BTK	-0.383
KRCC1	0.841
C6orf27	0.297
SYTL5	-0.0325
PRND	1.861125
LOC653319	-1.603
PIGL	-0.891625
HUS1	0.171333333333333
SFRS6	-0.0554166666666667
C17orf77	0.464
UIMC1	-1.0215
FXYD2	-1.2659
LOC283152	-0.13475
ZNF667	0.92225
ZCCHC12	-0.50925
TFEC	3.0825
ATP7B	2.193
POLD2	-0.627166666666667
RG9MTD1	0.56875
ACOT2	1.51383333333333
HIST1H4I	0.39125
PPARGC1A	-2.2774
ETFA	-0.4937
POLRMT	-0.54125
ZNF146	0.7715
MIA2	-0.224
KLHL6	0.386
HOXB5	0.5775
NENF	0.592333333333333
CUGBP1	-0.33475
PRSS22	2.47383333333333
CASC4	1.4052
CUL4B	-0.2534
CENPJ	-2.0318
PITX1	0.9775
FLJ31033	1.07366666666667
CELSR3	0.311666666666667
ZNF568	1.29
ITSN1	0.0526666666666667
EHBP1L1	-1.22483333333333
C19orf2	-0.45675
DCTN1	-0.12825
LIN28B	-3.1512
TNKS2	-0.428
C1QBP	-1.34475
CADPS2	1.22125
SRMS	0.822
GJA9	0.163
MGC24975	-0.653666666666667
TRIM45	0.871666666666667
TSP50	-0.35375
TCP1	-0.70675
TMED7	0.3003
CMA1	0.7315
CENPL	-0.348833333333333
PTCRA	0.29
FST	-3.97325
VWCE	-3.85125
PAWR	0.93425
ABCC12	0.481333333333333
LDLR	-0.1581
ASTN2	1.498
LOC441212	-0.453875
GPATCH8	-0.717
TANC2	0.152083333333333
KIF4A	-0.6965
C18orf18	-0.92275
PGM1	-1.192
KIAA0258	0.687
CPD	0.527125
SNCAIP	-1.49675
DCT	-3.9235
HLA-DOA	2.09495454545455
OR11L1	0.4675
UPK1B	-0.517
DNAJB4	-0.40775
UGT1A8	0.466666666666667
HIST1H4L	0.1
PECR	-1.6765
HSPA2	2.36975
WFIKKN1	-1.3365
SERP1	1.139375
SYDE2	1.427
TACR2	0.967
NUP85	-0.3685
CD177	0.333
LGR5	-1.395
PIGG	0.242916666666667
PTHR1	-0.837333333333333
RAB5A	0.4264
FLJ13224	0.551
USP9Y	-0.8275
C7orf53	-0.7165
LRP1B	4.7135
XAF1	2.3616
ABCG8	0.4155
ANKDD1A	-1.10466666666667
DAND5	-2.101
SPAG6	0.591666666666667
LINCR	1.37325
ZDHHC22	-1.437375
CCDC60	0.456
THOC7	-1.39116666666667
TCTA	1.215
OR8K3	0.0255
NY-REN-7	-0.236666666666667
B2M	1.87583333333333
C6orf141	0.570875
LPPR4	1.237
SQLE	0.83
SEPHS1	-0.5675
BTBD14B	0.709571428571429
PLRG1	-0.3995
SPG7	-0.445
ZNF614	1.025
PARD6G	0.880666666666667
INPP5B	-0.961
GRPEL2	-0.315625
PPID	-0.7428
TRIM56	-0.0895
UBE2J1	-0.97825
IL20RA	4.191
LOC387856	0.328
C1orf107	0.58475
UTS2R	0.46475
C19orf22	-0.437
SAFB2	0.182125
KIAA0652	0.409625
KLRG1	-0.695
MS4A8B	2.71766666666667
FRAG1	0.1945
KIAA1546	0.8515
E2F4	-1.0186
CLEC4M	0.162
BTBD14A	-1.22575
KIAA0999	0.1335
GYPA	-3.1704
TAC1	-0.2677
TRAIP	-1.19416666666667
KIAA0232	1.3196
ERCC8	-1.4595
GPX4	0.05925
KIAA0368	-0.649625
GPR157	-0.526
CTAGE4	0.1385
C9orf30	-1.07666666666667
OR52A1	0.713
HSP90B3P	0.4265
ALG9	-0.2941
BTBD10	0.8015
SDK2	-0.0355
BAIAP3	1.27
RABGGTB	-0.8735
ANKRD40	1.34933333333333
KRT74	0.8165
CALCOCO2	1.61285714285714
SNCA	-2.61175
TMSL8	-4.37925
C2orf53	-0.1445
ESRRB	-0.39875
ARHGAP26	-1.6355
TDRD9	-2.805
HRAS	0.655666666666667
KLRC4	-1.8965
JAGN1	-0.332
BSDC1	0.15725
RNF43	-0.356
NDUFAF1	-0.00524999999999999
PHF12	-0.13525
OR1L3	-0.59725
FOLR2	1.37258333333333
LYZL6	0.549166666666667
tcag7.1260	-1.6025
WSB1	-1.9385
PROS1	-1.0794
OSTN	0.9175
PSMB8	0.9685
SOCS4	-0.581625
DDIT4L	0.42975
MAS1	-0.631
MGC34796	1.5245
CSHL1	0.479166666666667
TBCCD1	-0.25
ZBTB7C	0.165
AP2S1	0.5445
P15RS	-0.7966
VAT1	-1.0934
SHANK3	0.527
TUFM	-0.485333333333333
THEG	0.28525
KRT34	-1.36475
SGSM3	0.5325
TOMM22	-0.25025
SOCS3	-0.128333333333333
CPO	0.2235
POP4	0.59075
BHLHB3	1.29275
MALL	0.16475
OR1B1	-0.318
PARK2	0.4385
GPR124	0.1195
LCE1E	0.072
RUVBL2	-0.55225
CGRRF1	0.6412
ACPL2	0.5105
WNT10B	-2.25775
BAIAP2L2	-2.1025
ISCA1	-0.031
C1orf125	0.345125
RPAP1	-0.8935
RAI16	-0.6145
RPL27	-1.61775
NLRP9	-0.3555
EPN1	-0.0035
LOC388610	-2.837875
SLC35A1	0.9662
GAL	-3.7535
SLC14A2	-0.00200000000000001
RDH11	0.235833333333333
FAM138F	-0.666
AUH	-0.73525
FLJ40243	0.738333333333333
C14orf129	0.913166666666667
MBD2	0.6925
ABHD14B	-0.1985
PIGT	0.633
ALS2CR4	-0.4035
ALAS1	-0.3448
FOXO1	0.5945
CRLF3	-1.2365
C20orf107	0.3425
FARS2	0.63325
CCDC28A	-0.4385
NPHP3	-0.76975
OR13F1	0.104
TSEN54	-0.3785
DEFB106B	0.113875
OR8B4	0.4615
STH	-0.572666666666667
ZC3H14	-0.196625
CBX2	-0.1955
TMEM49	0.33425
C6orf21	0.508
FLJ20920	1.039625
CRTAP	-0.380857142857143
DDX50	-0.85575
STYXL1	-0.081
BLVRB	0.197333333333333
LOC147650	-1.44233333333333
MMP24	0.54375
GRID1	1.2395
BANF1	-0.184
CTAGEP	0.6425
HMBS	-1.975
SLC25A24	0.398
C14orf50	1.1635
MRO	2.5355
SLC25A15	-1.2185
FAM84B	2.7187
TDP1	0.027
C16orf78	-0.108166666666667
C11orf57	0.685
RFK	-0.36275
ZFYVE9	-0.0837142857142857
STCH	-0.5444
WIBG	0.574
LOC283871	-0.695666666666667
GBA2	-0.4679
NDUFB3	0.18975
HSD17B13	-0.379666666666667
GRIN3A	1.161
FMNL1	-0.888333333333333
SEPT7	-0.364
GNLY	1.7965
GRAMD1C	0.627333333333333
ZNF165	0.57025
USP38	0.83575
FAM83A	-2.37733333333333
C14orf24	0.1895
ARMCX3	0.67425
ARHGDIB	1.50716666666667
AK1	-0.291125
KIAA1045	-0.360333333333333
DNAJB13	-0.461166666666667
NEU2	-0.494
HIST1H4B	0.388166666666667
FAM20B	-0.0511
HES2	0.933928571428572
FAM73B	-0.4895
LOC388381	0.00924999999999999
INTS7	0.185181818181818
AMPH	0.49225
ZNF775	-0.331375
UCKL1	0.247166666666667
C10orf97	-0.266
C1orf161	-0.0745
ALDH1L1	-1.22525
FLJ39378	-0.274875
SLC23A1	-1.406
RBM4B	0.2925
THAP4	-0.0915
OGFRL1	-0.12375
KIAA0831	0.515
PPP1R15A	-0.417666666666667
C1orf96	-0.391071428571429
C12orf11	-1.829
BMF	1.052
MAN1A1	0.5525
KIAA1600	0.6865
NLGN4X	-1.7835
ALOX12	-1.43216666666667
RB1CC1	-0.0549
NEIL2	-0.1451
EIF4E	-0.0605238095238095
ABHD5	0.24225
EXOC4	-0.292166666666667
CIP29	0.1565
BATF2	1.77975
SLC29A4	-0.8335
HTR4	0.1015
EMB	-1.10775
TRAF6	0.77775
LMNB1	-1.018
FAM19A5	-0.644
SHE	0.687
PIK3C2B	1.0015
C15orf15	-0.216
USP15	0.1647
TCEAL2	-1.15225
C5orf39	-0.066
PTGER2	-1.21025
SLC31A1	0.264375
IFT172	-0.2125
ADAM29	1.04825
GFOD1	0.76275
ST7L	0.193333333333333
C15orf26	-2.9375
PKN3	-2.30975
CNTD1	0.693
COMMD1	0.661
NTRK2	1.48075
FOXN3	0.14475
MFGE8	-0.2244
PFKFB2	0.793666666666667
TAS2R4	-0.0435
ENTHD1	0.0151666666666667
PRMT5	-0.757125
MGC16384	-0.511625
LOC442229	0.036
TSKU	1.61475
KRTCAP3	1.861625
PDLIM1	0.4641
KCNS2	0.08625
RNF126	-0.489333333333333
CEP63	0.385125
CLIC4	-0.17525
hCG_1990170	-0.21175
ACR	0.223
KLK7	0.32275
ALOX5AP	3.381
RIPK3	3.6265
TAS2R9	0.6085
C19orf18	3.013
BIRC6	-0.274714285714286
ZNF16	2.2755
RFT1	-0.0785
SLC8A2	-0.6075
TACC1	1.222375
ITGAD	1.55
SAMHD1	1.59425
SH3PXD2B	0.7651
EPC2	0.48125
C20orf85	3.474125
ATP13A2	-0.6185
KRT4	0.564625
CAPNS1	0.52625
MDM2	-0.178
PCDH20	0.42225
KCNK9	0.881
OR2C1	-0.7595
KLHDC3	-0.8
IPPK	0.8785
EFHD2	-0.36775
GALR3	0.61375
NBEA	0.327
ABCA6	2.4443
CLDN3	1.74316666666667
AKT2	-0.806142857142857
EGFR	-1.9479
RBM16	0.156125
ZDHHC3	0.9128
SLC25A4	0.245166666666667
CYB5B	-1.2975
CPXM1	0.22175
NDRG1	-1.52446153846154
FLJ43826	1.623
OR5L2	0.328666666666667
FARP2	1.0585
MRPL46	-0.598166666666667
LDHAL6B	-0.0386666666666667
MAPKAPK3	-0.496333333333333
NCAM2	-0.8145
PRKD2	0.3045
ZFP36L1	1.1454
CYSLTR1	-0.4585
OR4C3	0.02975
HIST1H2AJ	3.5565
CCNB2	-1.68055555555556
ZNF10	0.58425
TMEM175	0.1905
FAM134A	0.788833333333333
TIGD4	-0.122
PCNP	-0.72825
MGC39715	-0.04525
LQK1	-1.74375
CREB1	0.6902
TMPRSS3	0.08525
C4orf32	1.217375
LAT	-1.899
KCNA3	-0.1895
SKIV2L2	-1.37475
ROPN1B	-3.3525
tcag7.23	-0.8955
CDT1	-1.355875
ZHX2	1.950625
CD28	-3.3545
ZNF624	0.9565
SEPT2	0.639833333333333
SOHLH2	-1.063375
MCOLN3	0.21775
UNQ1945	0.305
MASP2	-0.5615
ZNRF3	-0.4889
GPATCH3	-0.55575
AGL	1.70725
QRICH2	0.1655
PSD4	0.542
CCNB1IP1	-2.19425
ENPP7	0.11875
OBFC1	-0.08775
KCNG3	-0.918
C14orf79	0.94075
ENPEP	1.371
SCT	1.9685
SKI	0.4145
SEC61G	0.403
CAPN11	-0.168
ATXN7L3	-0.59075
DBNDD1	-0.299166666666667
FAIM	1.17
ANKRD36	-0.19
GABRP	-0.6165
TACSTD2	1.9746
EIF3J	-0.62975
PPP2R2A	-1.07075
TEKT4	-0.457
PVALB	-1.43616666666667
F10	-3.0425
FAM134C	0.2
COMP	4.22975
EFCBP1	-3.0885625
SCLT1	0.8605
TAL1	-1.3172
ACSL1	1.4125
ABCC5	1.14858333333333
ABL1	-0.450222222222222
RBBP7	-0.181666666666667
PTPRG	-1.03225
NCOR1	-0.5453
SPINK4	3.86233333333333
TXNRD1	-0.9286
TNRC15	0.992
C9orf138	0.36
UBE2H	0.734333333333333
BRDT	0.2576
C8orf31	-0.0145
CCNE2	-0.315545454545455
SLC6A8	-2.175875
CALCR	-3.699
PPP1CB	-0.436666666666667
ABHD8	-1.04875
ARF5	0.1136
SLC24A4	-0.06125
CCT3	0.08975
ZNF121	1.382375
SLC3A2	-0.5626
OR13A1	0.3025
SLC5A10	-1.0235
RAD50	-0.566625
IER5	-0.035125
MTHFD1L	-1.7515
MBTPS2	1.07575
MVK	0.369375
NCL	-0.1739
PSMD10	-0.777
MOBP	0.376
FLJ32894	-0.005
HRH1	0.8595
C5orf30	0.4625
NUDT16L1	0.7716
RASGRP3	3.42483333333333
PRKRIP1	-0.1655
CCDC75	0.497
LOC253970	0.591
KIAA1239	0.21825
MED21	0.23975
SYT11	-0.127545454545455
NTSR2	-0.273
EGFL11	0.7455
CXorf59	0.037
OR2A25	0.41675
SPTBN2	-0.02925
LRMP	-1.38916666666667
RNF111	-0.122
PTH	0.1285
LOC619208	0.151
KIAA0895	0.6795
RANBP5	-1.257
P2RY10	2.58833333333333
NME5	-0.637833333333333
DDX21	-1.364
LRSAM1	0.0975
HDAC11	1.73
VMO1	1.5235
NOLA2	-0.5435
ADAR	1.25216666666667
MTO1	-0.917
SF4	0.1355
P2RX1	0.0518333333333333
HBM	0.33425
EN2	0.574
C14orf172	0.6355
TM9SF2	0.6826
INHBE	-1.5225
TCTE3	-0.0763636363636364
TOX2	-3.49175
CTAGE3	1.126
HBB	3.0941
MED15	-0.9765
CASR	0.11475
C6orf66	-0.863
MTPN	0.05775
UNC50	0.096
C21orf33	-0.163
IRF2	0.573
PGR	-2.32083333333333
GPR84	1.81025
CROCCL1	-3.437
SRPX	-0.6905
BRE	0.00799999999999999
FGF10	0.57075
SDC3	-1.121
ZRSR1	0.630666666666667
DKFZP434P211	-0.77
SOX6	-0.109
RPUSD2	-0.2625
C14orf173	0.690666666666667
MAPK11	-0.6205
TBC1D22A	0.637
FAM123A	-0.756
COL4A6	-3.048
TOMM70A	-0.0635
NAB1	-0.31925
MGC16385	0.39275
TSPAN18	0.727166666666667
MED31	-0.533
PLG	-0.0735
CAPSL	1.6485
ZNF532	0.5373
ASB14	0.633
CA8	-3.92025
NUDT16P	0.0336666666666667
SLFN11	1.0675
LRRIQ2	0.438875
NOL7	-0.105333333333333
BRMS1L	-0.508
JARID1A	0.231
PANK2	0.9175
ICAM3	-0.14625
MDS1	-0.60725
TAF8	-0.5255
RNF139	1.58225
ZNF594	-0.429
ADAM8	2.326375
SFTPC	-0.27875
MAN2B2	1.145
RGS12	0.470875
EIF1AY	-4.13975
LRRIQ1	-1.1955
GPR150	0.56025
CCDC21	-1.44533333333333
PRRG3	0.43075
SAA4	-4.1905
RAPGEF5	0.688
ZCCHC2	1.17091666666667
MGC39372	-0.3
PPP4R2	0.657333333333333
CDCA2	-1.60633333333333
OR4D5	-0.484166666666667
PTGFRN	0.5181
SIGLEC5	1.76933333333333
C19orf61	-0.5445
NMUR2	0.02
KIAA1586	-0.994833333333334
DAGLA	-0.321666666666667
CHCHD6	-0.0485
GPR32	1.339
NEUROD6	0.594
SLC2A4RG	1.0479375
CA5B	1.0025
FBXL3	0.6155
MPHOSPH9	-0.41025
HMG2L1	0.09125
HCN4	0.2945
CEACAM19	-0.28575
SH2D4B	-0.0524
HFE2	-0.291
TGM4	0.6928
LYPD2	-0.31075
TBC1D15	0.623
MRPS21	0.4079
NONO	-0.2683
CLEC5A	1.66875
ITCH	0.3597
MGAT3	-1.16433333333333
MBP	-0.50675
RPP25	0.0455
SOSTDC1	-2.7825
HRC	-1.9145
TRIM48	0.2885
TMEM133	-0.74075
ECEL1P2	-0.7895
HOXC11	1.346
DOK5	-0.57625
HELZ	-0.193333333333333
LOC348180	-0.74
MGC33894	0.1275
ADRB3	0.089
DMD	-0.167272727272727
PTRH2	1.76975
MPEG1	2.16666666666667
NDUFA12	-0.1255
KRTAP2-4	0.14875
STAMBPL1	-1.643
ADCY2	-0.39425
UNQ6125	0.446
KLHL20	0.4652
SRM	-1.10175
OTC	-0.196
TMIE	0.059
SNX8	0.8235
LIPK	0.4275
CHURC1	1.00091666666667
KLC2	0.141333333333333
HDAC1	-0.850166666666667
FAM128A	0.2385
FNDC3B	0.6578
MTCP1	0.179666666666667
WFDC10B	0.2068
PCDHGB3	-0.145
ATRNL1	-1.63677777777778
CAV2	-0.758375
MED26	-0.0731666666666667
DUS1L	0.3965
CHRM3	-1.544625
NEK9	0.159
WARS2	0.10625
TBX22	-0.5785
TOMM40	-0.7925
RP6-213H19.1	-0.154666666666667
TUBGCP5	-0.7965
IGSF6	4.79375
TPPP	0.479666666666667
UNQ6190	-0.361
GSTM5	-0.1155
BTD	0.530833333333333
PDCD1LG2	0.1415
SNRPB2	1.04583333333333
ERICH1	-0.965375
APOA4	-1.68825
HOXA11	-1.683
NARG1	-0.118
MKX	-1.4765
RAB28	-0.460357142857143
PKP3	1.01275
SH3GL2	-3.03825
CTSO	2.98225
RPN2	1.5395625
IL28RA	0.105
SFMBT1	0.75
WDR57	-1.19275
FER1L3	0.676583333333333
HSF5	0.473666666666667
TTC9B	0.3965
C4BPA	-3.81116666666667
ALB	-4.68558333333333
SORBS3	-0.51975
UPF2	0.2265
JPH1	-0.018
AGBL2	-0.56275
DOPEY1	1.6965
TERF1	0.192416666666667
KIF22	-0.7125
NINJ1	1.80775
SEC61A2	0.144916666666667
HIST1H1D	0.704
SFXN4	0.023
UCP3	0.3384
ZNF703	1.13183333333333
MYL6B	-1.7175
TREM1	2.72625
OR52E6	0.7495
CKMT2	0.9245
HLA-C	1.987125
SLC13A3	0.27
TIMP4	-1.80075
SLIT2	1.19075
RSF1	0.272111111111111
LONRF1	-0.962785714285714
MON1A	-0.517
CACNG6	-1.47383333333333
DPPA4	-5.13683333333333
ZSWIM3	0.261
ZNF804A	0.3482
CCIN	1.16575
SLC25A31	1.02225
KCNMB4	-0.3855
RABL5	0.355125
GALNS	0.0234
STX6	1.192625
HIST1H1C	0.425
CIDEB	-0.708375
CASP4	0.0538333333333333
PDK3	0.286
KCNJ11	1.217
TPR	-0.00237500000000001
ZSCAN20	-0.6085
MTX2	0.382
HIST1H2BH	1.341
LOC283767	2.704
LYRM7	-1.74
BRD3	0.9875
HIST1H2BO	0.92425
MAGEB10	0.33
SLC45A1	-0.634
SERPINA3	-0.2298
KIAA0143	2.3465
KCNJ16	0.0185
KRT79	1.30525
FABP2	-0.56175
NUT	-0.533
ZNF57	0.72225
FBXL4	0.0245
CLEC9A	0.3245
UGT8	-1.4715
BMP2K	0.32725
MAPK4	-3.66825
SLC25A23	-0.5729
HINT1	-0.3492
KRTAP13-1	0.9045
SFXN5	0.1195
CHCHD2	0.644583333333333
FAM3D	1.975
NDP	-2.816875
RHOBTB1	-0.250833333333333
SLC4A4	-1.290125
RPL38	-0.4285
HTF9C	-1.02083333333333
AP2A2	0.539375
ZBTB46	-0.6725
MAP7D1	-0.043875
AOX1	-1.549
CYR61	-0.00208333333333333
DTNA	-1.37146153846154
JRKL	-1.27525
TMOD3	-0.22275
EEA1	-0.2008
ADCK5	0.77275
IL1R1	1.964
KLK3	0.237571428571429
HRSP12	0.13
KTN1	0.40675
LOH11CR2A	-0.1026
RELL2	-1.63575
MAB21L1	-0.20675
C20orf59	-0.584
PHKB	0.37925
ADAM2	0.506666666666667
TBC1D8B	0.815666666666667
FAM13A1	-0.8481875
LAPTM4B	2.668
LCN8	-0.072
TMEM147	0.6115
SYT4	0.829333333333333
XPO7	-0.878
C9orf62	0.495
GPR75	-0.733
TRIM5	0.388
APOC1	1.13566666666667
RNASE4	-0.326
PARD6B	-1.33575
ARID1A	-0.282833333333333
TPD52L3	0.0296666666666667
RRAGB	1.95966666666667
RCN2	-0.903166666666667
HIST2H2BE	1.1076875
STARD7	-0.21375
SHMT2	-0.716
KIAA1751	-0.209666666666667
MLYCD	0.349
LOC162632	-0.2634
UQCRH	-1.1505
RP11-217H1.1	1.3960625
SDHA	-1.11533333333333
NCLN	0.0642
ZNF17	0.8095
RCBTB2	-1.344
VEGFB	-0.0623
RP4-747L4.3	0.59725
COLQ	0.0155
MPN2	-1.00975
DRG2	-0.94
KLRB1	3.79275
ALPK2	-0.54575
DNASE2B	5.1345
FLJ23834	0.4
AXUD1	0.221166666666667
SAFB	-0.1924
NSUN4	0.15725
RFX2	0.848166666666667
MAPK8IP1	-1.13033333333333
FANCD2	-1.34714285714286
ANKZF1	-1.42016666666667
C19orf50	-0.6285
DUSP8	0.626625
SENP5	0.530875
NFKBIL2	-0.0975
LBR	-1.55725
IGFL1	-0.3965
LZTS2	0.150625
IL2RG	-0.718
CCDC51	-0.1635
KLF3	0.549
ANKRD37	-0.16675
KCTD14	-2.14916666666667
FZR1	-0.0256666666666667
SLC44A4	3.854
ESPL1	-0.411875
GMPR2	-0.298
TBC1D19	-0.191833333333333
ERGIC1	0.84937037037037
ERBB4	1.305
TSPAN32	0.464916666666667
MAP4	-0.14
GPHN	-0.46
SLC6A2	-0.085125
HIVEP1	0.5695
DFFB	-1.0541
EIF4EBP2	0.63975
DMRT1	0.542
HSPB6	-0.04325
IER2	0.260333333333333
AIFM1	0.064
WWC2	0.281272727272727
MRPL4	-0.617
FLJ21062	-0.141666666666667
EPB41L4A	0.658916666666667
SH2D6	0.086
TAF4B	-1.4645
GAL3ST3	-0.7955
MALT1	-1.07583333333333
RTDR1	0.41925
ARVCF	0.209125
MEX3B	0.103166666666667
FBXO16	1.00375
KIF7	-1.55
C1QC	3.7735
ZNF783	-0.0483333333333333
ZNF85	0.7905
MMP13	5.079
KIAA0329	0.494375
RTP3	-1.383
ZBED3	-0.815
CLGN	-2.0045
SLC25A37	-2.06847826086957
hCG_18290	-0.79925
OR5AS1	0.58
SMARCC2	-0.16475
FAM109A	0.415333333333333
CCDC12	-0.2865
USF2	0.7676
DEPDC7	-1.1535
C20orf24	0.5275
JMJD3	0.979
DSP	0.8535
SLIC1	0.29125
FAM20A	1.44275
IRF2BP2	0.3795
ZNF230	0.0045
MSN	-0.881214285714286
SLC9A5	-1.1765
EPDR1	-1.0012
MUSK	-0.0641666666666666
ZNF434	-0.005
SMARCD1	-0.149
ZFP106	-0.425
ZNF347	0.5914
GTF2E1	0.1885
RY1	-0.477
ATAD2B	0.743
