Hybridization REF	TCGA-A8-A095-01A-11R-A00Z-07
OR8J3	0.088
LTBP4	-0.86
SIRT6	-0.14075
CCL19	5.035
PPIL1	-0.602166666666667
GBP7	-0.2535
STK17A	-0.8676
ABR	0.6845
OR9G1	-0.821
FOXE1	-0.672
CNGA3	0.3275
GML	0.422
CD38	-2.93175
ZDHHC6	0.428666666666667
NEFH	-2.3585
CTDSP2	0.650666666666667
PGBD5	-1.385
CCNY	0.197571428571429
RMND5B	0.735666666666667
ZNF257	-3.053
FLJ22167	-0.78075
EXOSC7	-0.1
ROR2	1.52025
MAOA	-0.29525
TNNT3	0.9985
GYPC	-1.03025
C7orf33	0.3835
PLIN	3.9385
LOC90826	-0.16
RNF4	-0.1926
F8A1	-0.4485
PLEKHG4	-1.98325
GRB2	-0.24115
HIST1H2AD	-1.26175
DUS3L	-0.883666666666667
EIF1	-0.109666666666667
RP5-1077B9.4	-1.2375
FPGT	1.9255
GDF10	1.13166666666667
COQ9	-0.12475
GCC2	-0.250714285714286
RARRES3	3.12
PLXNA1	-0.9044
KIAA0100	-0.1372
PMF1	0.85875
FNDC1	5.38675
HS2ST1	-0.576083333333333
CRELD2	0.871
C8G	-2.0075
CD82	0.90975
LIM2	-0.9625
UNQ6490	0.211
MMP16	0.172
DRD3	-0.106
C5orf26	-0.83775
C11orf73	-0.03575
PTP4A2	0.88175
OR4M2	0.0575
HPCA	-1.119
SEC14L1	-0.883833333333333
CHFR	-0.139625
EMILIN1	0.9335
NDUFS4	-0.03575
COL18A1	0.3125
PDZD3	-0.3067
C9orf16	-0.2055
ERBB2IP	0.214833333333333
EMX2	3.996
FUS	-0.0495
TF	-3.3942
CLCN4	-0.611666666666667
CXorf56	0.5245
C11orf72	-0.21975
ELAC2	-0.453916666666667
NPR1	-0.05
ASS1	-0.625666666666667
USP42	0.2135
POLR2J	-0.597
SEC23IP	1.04033333333333
UQCRC1	-0.08975
LOC729603	-0.29575
C1orf71	0.156375
POLG	-1.3755
ADAM23	-3.42825
TFR2	-0.6895
RICTOR	-1.4134
MGC39606	-0.22925
C19orf55	-0.1035
SNAPC1	-1.293
GNA11	0.66175
CCDC52	0.416833333333333
FSIP1	4.419
UPF3A	0.2275
IGSF11	-2.59
LAGE3	-0.0015
CHST6	-1.7925
UNC13B	0.477125
TTLL4	-0.847625
ZNF687	0.2615
SDC2	-0.8638
COX7A2	-0.42625
LAMB4	-0.32875
FAM24A	-1.386
LRRTM3	-0.857666666666667
GPHB5	0.04725
OR4C13	-0.2605
EIF3EIP	0.0952142857142857
HABP4	-0.8115
TMEM125	3.60725
CNTN2	1.08725
ASNSD1	-0.10375
FUT4	-0.1095
ACF	-3.64975
LOC158381	1.0075
CDH8	-0.37425
AGPS	-0.0703333333333333
C4orf18	3.752
PECI	0.0681666666666667
UNG	0.31675
GSTP1	-2.155875
DCUN1D5	-0.9525
DKFZP564J0863	-0.27975
SLC9A3R1	0.568625
BCDO2	-0.04425
CHMP7	0.107125
REM2	0.322
DNHD1	-1.12142857142857
FKBP4	-0.530125
ZNF350	1.37125
MGC11102	-0.14325
BST1	1.3585
KISS1R	-0.385
NCR2	0.372
DEFB125	1.1045
UBE2W	1.009625
KRT15	-1.34575
C10orf99	0.0035
SCN11A	-0.237285714285714
GFI1	-2.50175
RDHE2	4.6915
FHL1	-0.483166666666667
OSGEP	0.727
GATA1	-3.51516666666667
SMC6	-0.0935
TTTY14	-1.46175
LPIN3	-0.1915
RPL4	0.0396
RBPMS	0.5825
PRPF3	-0.018
EMR1	-2.7055
SPATA19	-0.028
XCR1	0.376
IRX3	1.828
RBM6	-0.56775
KLF4	0.3481
UNC5CL	0.11625
SEBOX	0.1145
BTK	-0.442
KRCC1	1.6015
C6orf27	0.1895
SYTL5	0.068
PRND	3.57825
LOC653319	-1.4695
PIGL	-1.5225
HUS1	0.5065
SFRS6	0.798
C17orf77	0.39
UIMC1	-0.367
FXYD2	-2.2511
LOC283152	1.65375
ZNF667	-1.5765
ZCCHC12	-0.38625
TFEC	2.2514
ATP7B	2.51383333333333
POLD2	-0.510666666666667
RG9MTD1	0.0635
ACOT2	0.661833333333333
HIST1H4I	-1.013125
PPARGC1A	-2.0335
ETFA	-0.3057
POLRMT	-0.43325
ZNF146	0.444375
MIA2	-1.4935
KLHL6	-0.948666666666667
HOXB5	-0.620125
NENF	0.712833333333333
CUGBP1	0.229
PRSS22	1.3225
CASC4	0.8535
CUL4B	-0.0321000000000001
CENPJ	-1.1396
PITX1	1.90466666666667
FLJ31033	0.513666666666667
CELSR3	-1.37166666666667
ZNF568	0.88825
ITSN1	0.331333333333333
EHBP1L1	-0.728666666666667
C19orf2	-0.611
DCTN1	0.2015
LIN28B	-3.647
TNKS2	-0.19625
C1QBP	-0.609875
CADPS2	2.825
SRMS	0.13275
GJA9	0.518333333333333
MGC24975	-0.854
TRIM45	0.568666666666667
TSP50	0.2365
TCP1	-0.8295
TMED7	0.6738
CMA1	1.8145
CENPL	-0.000500000000000007
PTCRA	-0.0575
FST	-3.66175
VWCE	-3.7365
PAWR	0.03125
ABCC12	2.30333333333333
LDLR	-2.5498
ASTN2	0.7945
LOC441212	-1.324
GPATCH8	-0.203
TANC2	-0.165333333333333
KIF4A	-0.86225
C18orf18	-1.07775
PGM1	-0.76775
KIAA0258	0.5615
CPD	0.91
SNCAIP	-1.1715
DCT	-4.32816666666667
HLA-DOA	2.92481818181818
OR11L1	0.382
UPK1B	-0.806333333333333
DNAJB4	-0.640125
UGT1A8	-0.38175
HIST1H4L	-0.6325
PECR	-1.58733333333333
HSPA2	2.63125
WFIKKN1	-1.425
SERP1	0.391375
SYDE2	0.314
TACR2	0.841
NUP85	-0.14825
CD177	-1.25083333333333
LGR5	-2.1575
PIGG	0.16425
PTHR1	-0.873333333333333
RAB5A	0.3495
FLJ13224	-0.2185
USP9Y	-1.26116666666667
C7orf53	-0.383
LRP1B	5.21275
XAF1	0.8351
ABCG8	-0.18
ANKDD1A	-0.586833333333333
DAND5	0.068
SPAG6	5.6255
LINCR	2.26675
ZDHHC22	-1.6865
CCDC60	0.562
THOC7	-1.09083333333333
TCTA	0.9891
OR8K3	-0.05675
NY-REN-7	-1.13775
B2M	1.17966666666667
C6orf141	-0.818375
LPPR4	1.98775
SQLE	-1.436875
SEPHS1	-0.06125
BTBD14B	0.0736428571428571
PLRG1	-0.219
SPG7	-0.75775
ZNF614	-0.413666666666667
PARD6G	0.613333333333333
INPP5B	-0.5393
GRPEL2	0.312375
PPID	-0.6883
TRIM56	-0.25875
UBE2J1	-0.031
IL20RA	5.4035
LOC387856	0.3185
C1orf107	0.52975
UTS2R	-0.43475
C19orf22	-0.2515
SAFB2	-0.021875
KIAA0652	0.064
KLRG1	0.535
MS4A8B	2.13566666666667
FRAG1	0.66075
KIAA1546	0.576
E2F4	-1.0529
CLEC4M	-0.042
BTBD14A	-0.97325
KIAA0999	0.3409
GYPA	-4.17366666666667
TAC1	0.0692222222222222
TRAIP	-1.37283333333333
KIAA0232	0.6336
ERCC8	-0.044375
GPX4	0.074875
KIAA0368	-0.488
GPR157	-1.03133333333333
CTAGE4	1.6045
C9orf30	-0.842333333333333
OR52A1	0.425
HSP90B3P	-0.246
ALG9	-0.097
BTBD10	0.52625
SDK2	-0.55475
BAIAP3	-0.22825
RABGGTB	-0.939
ANKRD40	-0.0645
KRT74	0.292
CALCOCO2	0.211357142857143
SNCA	-3.0585
TMSL8	-3.15775
C2orf53	-0.425
ESRRB	-0.548
ARHGAP26	0.36625
TDRD9	0.253
HRAS	-0.297166666666667
KLRC4	-2.3085
JAGN1	-0.507666666666667
BSDC1	0.137
RNF43	-0.5706
NDUFAF1	0.38525
PHF12	0.35675
OR1L3	0.325
FOLR2	2.28841666666667
LYZL6	-0.0221666666666667
tcag7.1260	-2.1465
WSB1	-1.74666666666667
PROS1	-0.7469
OSTN	0.452
PSMB8	1.10825
SOCS4	0.13925
DDIT4L	2.97575
MAS1	0.4955
MGC34796	1.2745
CSHL1	0.0901666666666667
TBCCD1	0.370166666666667
ZBTB7C	0.541
AP2S1	0.085375
P15RS	0.2089
VAT1	-0.8278
SHANK3	0.637333333333333
TUFM	0.147
THEG	0.06675
KRT34	-2.146
SGSM3	0.20225
TOMM22	-0.335625
SOCS3	0.597666666666667
CPO	0.203
POP4	0.21875
BHLHB3	0.5355
MALL	0.9235
OR1B1	0.2145
PARK2	0.629166666666667
GPR124	0.725875
LCE1E	0.419
RUVBL2	-0.62875
CGRRF1	0.5168
ACPL2	0.61025
WNT10B	-2.67675
BAIAP2L2	-1.98725
ISCA1	0.218
C1orf125	1.145
RPAP1	-0.48075
RAI16	0.135333333333333
RPL27	-0.475375
NLRP9	0.7555
EPN1	0.1935
LOC388610	-2.432625
SLC35A1	1.0814
GAL	-4.2155
SLC14A2	0.5295
RDH11	-0.447
FAM138F	-0.131
AUH	0.261
FLJ40243	0.28125
C14orf129	1.06883333333333
MBD2	-0.291833333333333
ABHD14B	0.32975
PIGT	0.624625
ALS2CR4	-0.051375
ALAS1	0.2314
FOXO1	0.224833333333333
CRLF3	-0.235625
C20orf107	-0.1725
FARS2	0.8935
CCDC28A	0.34475
NPHP3	-1.36725
OR13F1	0.145
TSEN54	-0.8365
DEFB106B	0.0489
OR8B4	-0.1875
STH	2.38025
ZC3H14	0.269375
CBX2	-0.8185
TMEM49	-1.0105
C6orf21	0.5975
FLJ20920	0.367125
CRTAP	-0.0763571428571429
DDX50	0.0745
STYXL1	0.145
BLVRB	0.182333333333333
LOC147650	-0.978
MMP24	-0.00349999999999999
GRID1	2.3474
BANF1	-0.489666666666667
CTAGEP	0.7925
HMBS	-1.93975
SLC25A24	1.32966666666667
C14orf50	2.38325
MRO	1.59716666666667
SLC25A15	-0.735
FAM84B	1.2671
TDP1	0.0505
C16orf78	-0.0556
C11orf57	0.0675
RFK	-0.587875
ZFYVE9	-1.139625
STCH	-0.258
WIBG	0.81225
LOC283871	-0.0633333333333333
GBA2	-0.3204
NDUFB3	-0.36775
HSD17B13	-1.42066666666667
GRIN3A	0.0191666666666667
FMNL1	-1.00233333333333
SEPT7	-0.1365
GNLY	3.697
GRAMD1C	1.26433333333333
ZNF165	-0.136
USP38	0.6
FAM83A	-3.31516666666667
C14orf24	0.483833333333333
ARMCX3	1.199375
ARHGDIB	0.768
AK1	0.45925
KIAA1045	0.078
DNAJB13	-0.223166666666667
NEU2	0.7775
HIST1H4B	-1.2705
FAM20B	0.5735
HES2	0.546142857142857
FAM73B	-0.3682
LOC388381	-0.91775
INTS7	0.453545454545455
AMPH	4.64625
ZNF775	-0.398
UCKL1	-0.565
C10orf97	0.2595
C1orf161	0.26475
ALDH1L1	-0.4305
FLJ39378	-0.618
SLC23A1	-2.1625
RBM4B	0.586
THAP4	0.202333333333333
OGFRL1	0.90525
KIAA0831	0.538625
PPP1R15A	-0.527333333333333
C1orf96	0.211571428571429
C12orf11	-2.03225
BMF	0.969125
MAN1A1	-0.84325
KIAA1600	0.432
NLGN4X	0.0765
ALOX12	-0.9848
RB1CC1	-0.4305
NEIL2	0.5825
EIF4E	0.299136363636364
ABHD5	0.753
EXOC4	-0.0503333333333333
CIP29	-0.363
BATF2	-1.06675
SLC29A4	-0.543
HTR4	0.10425
EMB	-1.535
TRAF6	0.63375
LMNB1	0.78425
FAM19A5	-1.3755
SHE	1.9325
PIK3C2B	1.10625
C15orf15	-0.2946
USP15	-0.34
TCEAL2	0.811
C5orf39	-0.895666666666667
PTGER2	-1.7585
SLC31A1	-0.0561875
IFT172	0.599
ADAM29	0.53925
GFOD1	0.32825
ST7L	-0.298166666666667
C15orf26	-0.725
PKN3	-0.82025
CNTD1	2.2835
COMMD1	0.348875
NTRK2	2.00491666666667
FOXN3	-0.203875
MFGE8	-0.5226
PFKFB2	0.866333333333333
TAS2R4	-0.6485
ENTHD1	1.86
PRMT5	-0.21925
MGC16384	-1.119125
LOC442229	-0.29575
TSKU	-0.607375
KRTCAP3	2.928625
PDLIM1	1.293
KCNS2	-0.347
RNF126	-0.7435
CEP63	-0.202
CLIC4	-0.53975
hCG_1990170	-0.492
ACR	0.2212
KLK7	1.491
ALOX5AP	3.19
RIPK3	3.84825
TAS2R9	0.432
C19orf18	1.372
BIRC6	-0.0449285714285714
ZNF16	0.9455
RFT1	-0.10375
SLC8A2	-0.99575
TACC1	-0.4195
ITGAD	1.733
SAMHD1	1.0405
SH3PXD2B	1.2798
EPC2	0.9505
C20orf85	4.68875
ATP13A2	0.876333333333334
KRT4	0.04475
CAPNS1	0.25025
MDM2	-0.655333333333333
PCDH20	2.36825
KCNK9	0.5365
OR2C1	0.462
KLHDC3	-0.518
IPPK	0.58
EFHD2	0.535
GALR3	-0.49475
NBEA	0.153
ABCA6	2.7531
CLDN3	0.394166666666667
AKT2	-0.282285714285714
EGFR	-2.145
RBM16	0.62975
ZDHHC3	0.6134
SLC25A4	-1.05916666666667
CYB5B	-0.560833333333333
CPXM1	0.51875
NDRG1	-2.31169230769231
FLJ43826	0.848
OR5L2	-0.282833333333333
FARP2	0.4549
MRPL46	-0.195583333333333
LDHAL6B	0.135666666666667
MAPKAPK3	-0.620833333333333
NCAM2	0.84325
PRKD2	0.261833333333333
ZFP36L1	1.5461
CYSLTR1	-0.1865
OR4C3	0.0875
HIST1H2AJ	1.04
CCNB2	-1.49244444444444
ZNF10	-0.3235
TMEM175	-0.071
FAM134A	0.710166666666667
TIGD4	-0.415
PCNP	-0.2655
MGC39715	-0.859
LQK1	0.51425
CREB1	0.9652
TMPRSS3	1.1645
C4orf32	2.515625
LAT	-1.70175
KCNA3	-0.1635
SKIV2L2	-0.00125000000000001
ROPN1B	-2.9815
tcag7.23	0.1365
CDT1	-1.68075
ZHX2	0.799875
CD28	-2.34225
ZNF624	0.988
SEPT2	0.501666666666667
SOHLH2	-1.974125
MCOLN3	-0.345857142857143
UNQ1945	0.1095
MASP2	-1.3685
ZNRF3	-1.0782
GPATCH3	-0.34275
AGL	1.775875
QRICH2	-0.4985
PSD4	1.1145
CCNB1IP1	-1.4555
ENPP7	0.02175
OBFC1	-0.057
KCNG3	-1.70775
C14orf79	1.07475
ENPEP	1.86166666666667
SCT	1.4615
SKI	0.3075
SEC61G	-0.95275
CAPN11	1.09625
ATXN7L3	-0.21625
DBNDD1	-0.5
FAIM	0.29425
ANKRD36	-0.8155
GABRP	0.906166666666667
TACSTD2	2.11466666666667
EIF3J	-0.5115
PPP2R2A	0.028
TEKT4	-0.03
PVALB	-3.04416666666667
F10	-2.74583333333333
FAM134C	0.7478
COMP	3.97025
EFCBP1	-2.61353333333333
SCLT1	-0.09525
TAL1	-1.1959
ACSL1	0.124
ABCC5	-0.828166666666667
ABL1	-0.585166666666667
RBBP7	1.067
PTPRG	-0.2795
NCOR1	0.2164
SPINK4	-1.8765
TXNRD1	-1.8399
TNRC15	0.678875
C9orf138	0.656875
UBE2H	0.992166666666667
BRDT	0.786333333333333
C8orf31	-0.258
CCNE2	0.446727272727273
SLC6A8	-2.183
CALCR	-1.29525
PPP1CB	0.715333333333333
ABHD8	0.18725
ARF5	0.5928
SLC24A4	0.457
CCT3	0.38825
ZNF121	0.244625
SLC3A2	-1.5394
OR13A1	-0.1235
SLC5A10	-0.04725
RAD50	0.55725
IER5	-0.00399999999999999
MTHFD1L	-2.554125
MBTPS2	0.32675
MVK	-0.706
NCL	-0.4151
PSMD10	0.143
MOBP	-0.143375
FLJ32894	1.0595
HRH1	-0.084
C5orf30	1.023
NUDT16L1	1.0234
RASGRP3	3.7295
PRKRIP1	-0.3209
CCDC75	-0.106
LOC253970	0.1855
KIAA1239	0.6815
MED21	0.11725
SYT11	0.22925
NTSR2	-0.2265
EGFL11	0.099
CXorf59	1.001
OR2A25	-0.255
SPTBN2	-0.0235
LRMP	-1.42583333333333
RNF111	-0.14025
PTH	0.3975
LOC619208	1.14083333333333
KIAA0895	1.54875
RANBP5	-0.3435
P2RY10	0.713666666666667
NME5	4.56883333333333
DDX21	-1.1455
LRSAM1	-0.249
HDAC11	1.1745
VMO1	1.97675
NOLA2	-0.1285
ADAR	0.956833333333333
MTO1	-0.783
SF4	0.309333333333333
P2RX1	0.138333333333333
HBM	0.0265
EN2	-0.1775
C14orf172	-0.0125
TM9SF2	1.2551
INHBE	-1.56616666666667
TCTE3	-0.375666666666667
TOX2	-1.1645
CTAGE3	0.761625
HBB	3.5669
MED15	-0.5505
CASR	0.321666666666667
C6orf66	-1.50783333333333
MTPN	-0.8325
UNC50	0.2435
C21orf33	-0.05025
IRF2	1.134875
PGR	3.618
GPR84	1.82125
CROCCL1	-1.90275
SRPX	-0.54875
BRE	0.425
FGF10	0.9615
SDC3	0.9125
ZRSR1	0.558833333333333
DKFZP434P211	-0.285625
SOX6	-0.914
RPUSD2	-0.048
C14orf173	-0.146416666666667
MAPK11	-1.06116666666667
TBC1D22A	0.287
FAM123A	-0.931
COL4A6	1.8345
TOMM70A	0.0715
NAB1	-0.5505
MGC16385	-0.43825
TSPAN18	0.207333333333333
MED31	-0.3055
PLG	-0.621
CAPSL	3.629
ZNF532	1.0041
ASB14	-0.611
CA8	-2.46225
NUDT16P	0.355333333333333
SLFN11	-1.0545
LRRIQ2	0.2275
NOL7	-0.5865
BRMS1L	0.141875
JARID1A	-0.3285
PANK2	0.31575
ICAM3	-0.2795
MDS1	-0.7135
TAF8	-0.584
RNF139	0.412
ZNF594	-0.1875
ADAM8	1.831625
SFTPC	-0.070625
MAN2B2	1.69675
RGS12	0.7739375
EIF1AY	-5.06816666666667
LRRIQ1	-0.969166666666667
GPR150	-0.38625
CCDC21	-0.773333333333333
PRRG3	0.29125
SAA4	-3.959
RAPGEF5	1.021875
ZCCHC2	-0.00416666666666666
MGC39372	0.724
PPP4R2	0.4295
CDCA2	-1.36766666666667
OR4D5	-0.138
PTGFRN	1.317
SIGLEC5	2.08066666666667
C19orf61	0.145333333333333
NMUR2	0.2025
KIAA1586	-0.8275
DAGLA	0.537
CHCHD6	-1.0015
GPR32	0.737
NEUROD6	0.3076
SLC2A4RG	0.3561875
CA5B	-0.06775
FBXL3	1.63575
MPHOSPH9	-0.41675
HMG2L1	0.9405
HCN4	-0.2965
CEACAM19	-0.8095
SH2D4B	-0.251166666666667
HFE2	-0.2455
TGM4	0.3118
LYPD2	0.7085
TBC1D15	0.15825
MRPS21	0.2597
NONO	-0.1021
CLEC5A	0.97375
ITCH	-0.0456
MGAT3	-0.909833333333333
MBP	-0.836
RPP25	-0.74875
SOSTDC1	-0.6415
HRC	-1.5535
TRIM48	0.64
TMEM133	0.59375
ECEL1P2	-0.913
HOXC11	1.562
DOK5	-1.09975
HELZ	0.214166666666667
LOC348180	-0.87875
MGC33894	0.1935
ADRB3	0.3095
DMD	-0.74575
PTRH2	-0.8055
MPEG1	3.36466666666667
NDUFA12	-0.0725
KRTAP2-4	-0.518
STAMBPL1	-0.727666666666667
ADCY2	0.254666666666667
UNQ6125	0.1335
KLHL20	0.566
SRM	-0.9915
OTC	-0.33975
TMIE	0.263166666666667
SNX8	-0.0975
LIPK	-0.5545
CHURC1	-0.311083333333333
KLC2	-0.00683333333333334
HDAC1	-0.348333333333333
FAM128A	0.7665
FNDC3B	-0.5422
MTCP1	-0.056
WFDC10B	-0.0819
PCDHGB3	-0.2955
ATRNL1	-1.4805
CAV2	0.175875
MED26	-0.132
DUS1L	0.17525
CHRM3	-2.216125
NEK9	0.90675
WARS2	0.965
TBX22	-0.041
TOMM40	-0.858
RP6-213H19.1	-0.993333333333333
TUBGCP5	-0.2955
IGSF6	4.978
TPPP	0.339833333333333
UNQ6190	-0.228
GSTM5	0.569625
BTD	1.011
PDCD1LG2	-0.198333333333333
SNRPB2	-0.193666666666667
ERICH1	-0.794125
APOA4	-1.69625
HOXA11	-1.866
NARG1	-0.28625
MKX	-1.41625
RAB28	0.0404285714285714
PKP3	0.8885
SH3GL2	-0.71025
CTSO	3.37275
RPN2	-0.010625
IL28RA	-0.252833333333333
SFMBT1	-0.00875
WDR57	-0.102375
FER1L3	0.881666666666666
HSF5	1.07483333333333
TTC9B	-0.0785
C4BPA	-3.69916666666667
ALB	-3.86261538461539
SORBS3	-0.446
UPF2	0.032
JPH1	-1.001
AGBL2	0.08625
DOPEY1	1.138
TERF1	-0.302416666666667
KIF22	0.356166666666667
NINJ1	1.5145
SEC61A2	-0.550333333333333
HIST1H1D	-1.36766666666667
SFXN4	-0.32625
UCP3	0.0805
ZNF703	0.530833333333333
MYL6B	-0.48675
TREM1	2.646
OR52E6	0.395
CKMT2	1.4055
HLA-C	1.657625
SLC13A3	-1.3525
TIMP4	-0.0855
SLIT2	1.942
RSF1	-0.0528888888888889
LONRF1	-0.673357142857143
MON1A	-0.594
CACNG6	-2.45066666666667
DPPA4	-5.447
ZSWIM3	0.19825
ZNF804A	0.578
CCIN	1.3805
SLC25A31	0.48775
KCNMB4	-0.604
RABL5	1.006625
GALNS	-0.3966
STX6	0.919125
HIST1H1C	-3.14583333333333
CIDEB	0.063
CASP4	0.946166666666667
PDK3	0.5938
KCNJ11	2.213
TPR	0.093625
ZSCAN20	-0.1
MTX2	0.106
HIST1H2BH	-0.9255
LOC283767	1.2615
LYRM7	-0.827166666666666
BRD3	0.721833333333333
HIST1H2BO	-1.30175
MAGEB10	0.458
SLC45A1	0.3665
SERPINA3	3.5124
KIAA0143	1.27125
KCNJ16	0.2305
KRT79	0.3595
FABP2	-0.57375
NUT	-0.04
ZNF57	-0.07825
FBXL4	0.289125
CLEC9A	0.8315
UGT8	-1.17183333333333
BMP2K	-0.01675
MAPK4	-3.9685
SLC25A23	-0.6298
HINT1	0.2165
KRTAP13-1	0.1995
SFXN5	0.8436
CHCHD2	0.3535
FAM3D	1.283
NDP	-3.1015
RHOBTB1	-0.0235
SLC4A4	-0.317
RPL38	-0.18025
HTF9C	-0.810333333333333
AP2A2	0.63275
ZBTB46	-0.3775
MAP7D1	0.053625
AOX1	-1.223
CYR61	-0.401083333333333
DTNA	-0.150928571428571
JRKL	-0.288
TMOD3	0.1235
EEA1	0.2846
ADCK5	-0.8625
IL1R1	1.11716666666667
KLK3	0.596857142857143
HRSP12	-0.2055
KTN1	0.48075
LOH11CR2A	1.4491
RELL2	-1.74625
MAB21L1	1.837
C20orf59	-1.42233333333333
PHKB	-0.10875
ADAM2	-1.3995
TBC1D8B	1.66116666666667
FAM13A1	-1.0039375
LAPTM4B	-1.24983333333333
LCN8	-0.195
TMEM147	0.484
SYT4	0.242333333333333
XPO7	-0.249
C9orf62	-0.757
GPR75	-0.9205
TRIM5	0.660625
APOC1	0.643333333333333
RNASE4	1.71916666666667
PARD6B	-1.7395
ARID1A	0.3945
TPD52L3	0.353888888888889
RRAGB	0.312166666666667
RCN2	-0.4405
HIST2H2BE	-1.11875
STARD7	-0.33225
SHMT2	-0.84425
KIAA1751	-0.0323333333333333
MLYCD	0.555125
LOC162632	-0.6216
UQCRH	-1.1825
RP11-217H1.1	0.55575
SDHA	-0.5115
NCLN	-0.5672
ZNF17	0.583833333333333
RCBTB2	-1.66375
VEGFB	-0.4151
RP4-747L4.3	0.75725
COLQ	0.2445
MPN2	-0.709
DRG2	-0.247
KLRB1	5.74275
ALPK2	-3.00275
DNASE2B	0.457
FLJ23834	0.756
AXUD1	0.145666666666667
SAFB	-0.2825
NSUN4	-0.0395
RFX2	0.259666666666667
MAPK8IP1	-0.431166666666667
FANCD2	-0.409071428571429
ANKZF1	-1.49133333333333
C19orf50	-0.487625
DUSP8	0.72775
SENP5	-0.303625
NFKBIL2	-0.522
LBR	-0.8515
IGFL1	1.8995
LZTS2	-0.00375
IL2RG	-0.761625
CCDC51	-0.04275
KLF3	0.727875
ANKRD37	-2.1865
KCTD14	-1.12766666666667
FZR1	0.3165
SLC44A4	3.7939
ESPL1	-0.864875
GMPR2	0.3734
TBC1D19	-0.3
ERGIC1	0.373777777777778
ERBB4	3.6617
TSPAN32	0.211916666666667
MAP4	0.151
GPHN	-0.37125
SLC6A2	-0.26725
HIVEP1	0.57425
DFFB	-0.1246
EIF4EBP2	0.94175
DMRT1	0.115333333333333
HSPB6	-0.078
IER2	-0.597
AIFM1	-0.3165
WWC2	0.174
MRPL4	-0.673
FLJ21062	1.98566666666667
EPB41L4A	1.311
SH2D6	0.36025
TAF4B	-1.806
GAL3ST3	-1.1515
MALT1	-0.827333333333333
RTDR1	1.12
ARVCF	0.240875
MEX3B	0.217666666666667
FBXO16	1.53475
KIF7	-1.0745
C1QC	4.15666666666667
ZNF783	-1.5055
ZNF85	0.171
MMP13	4.064
KIAA0329	0.309125
RTP3	-0.077
ZBED3	-0.122
CLGN	1.84775
SLC25A37	-1.24541666666667
hCG_18290	-0.383
OR5AS1	-0.427
SMARCC2	0.0549166666666667
FAM109A	0.0121666666666667
CCDC12	-0.41025
USF2	0.1585
DEPDC7	-2.1035
C20orf24	-0.323833333333333
JMJD3	0.343
DSP	1.37342857142857
SLIC1	0.2985
FAM20A	1.2445
IRF2BP2	0.531125
ZNF230	-0.085
MSN	-0.640714285714286
SLC9A5	-1.3805
EPDR1	-1.8684
