Hybridization REF	TCGA-A8-A083-01A-21R-A00Z-07
PARD6G	3.00766666666667
INPP5B	0.3646
GRPEL2	-0.34375
PPID	-0.7633
TRIM56	-0.37125
UBE2J1	-0.951875
IL20RA	5.441
LOC387856	0.13075
C1orf107	0.02225
UTS2R	0.521
C19orf22	0.3045
SAFB2	0.6595
KIAA0652	0.42425
KLRG1	-1.40533333333333
MS4A8B	3.5695
FRAG1	0.2405
KIAA1546	0.6045
E2F4	-1.2978
CLEC4M	-0.263
BTBD14A	-1.49
KIAA0999	2.5389
GYPA	-3.89066666666667
TAC1	-0.6543
TRAIP	-2.273
KIAA0232	1.2331
ERCC8	-0.683625
GPX4	0.651375
KIAA0368	0.600625
GPR157	-0.720166666666667
CTAGE4	1.326
C9orf30	-2.11166666666667
OR52A1	0.3435
HSP90B3P	0.041
ALG9	-0.4483
BTBD10	0.41625
SDK2	-0.54825
BAIAP3	-0.2045
RABGGTB	-0.346875
ANKRD40	0.674666666666667
KRT74	0.081
CALCOCO2	0.582357142857143
SNCA	-3.46975
TMSL8	-5.837125
C2orf53	0.0485
ESRRB	-1.175
ARHGAP26	-0.49775
TDRD9	-3.4895
HRAS	-0.169166666666667
KLRC4	-2.26
JAGN1	-0.107166666666667
BSDC1	0.8775
RNF43	-0.1906
NDUFAF1	1.29575
PHF12	0.799666666666667
OR1L3	0.24175
FOLR2	2.01416666666667
LYZL6	0.2592
tcag7.1260	-3.0075
WSB1	-1.51066666666667
PROS1	-2.3737
OSTN	0.532
PSMB8	1.01725
SOCS4	-0.1455
DDIT4L	-0.03575
MAS1	0.283
MGC34796	1.54075
CSHL1	-0.6294
TBCCD1	0.309666666666667
ZBTB7C	-0.055
AP2S1	-1.156375
P15RS	0.3999
VAT1	-1.2717
SHANK3	0.756333333333333
TUFM	0.614666666666667
THEG	-0.9475
KRT34	-2.0195
SGSM3	0.861375
TOMM22	0.50175
SOCS3	-0.234833333333333
CPO	2.278
POP4	0.35175
BHLHB3	-0.38025
MALL	0.4005
OR1B1	-0.016
PARK2	0.693666666666667
GPR124	-0.315375
LCE1E	-0.5885
RUVBL2	-0.31525
CGRRF1	0.6307
ACPL2	0.556
WNT10B	-2.497125
BAIAP2L2	-2.489375
ISCA1	0.179
C1orf125	1.745875
RPAP1	-0.7105
RAI16	0.446
RPL27	-0.999875
NLRP9	0.4025
EPN1	0.143
LOC388610	-2.297875
SLC35A1	0.8298
GAL	-4.6975
SLC14A2	0.548
RDH11	-0.3405
FAM138F	-1.0955
AUH	0.47775
FLJ40243	0.20625
C14orf129	0.587833333333333
MBD2	-0.271166666666667
ABHD14B	0.884625
PIGT	1.753125
ALS2CR4	-0.814
ALAS1	0.373
FOXO1	0.0101666666666667
CRLF3	-1.428
C20orf107	0.307
FARS2	0.79025
CCDC28A	0.55575
NPHP3	-0.721
OR13F1	0.237
TSEN54	-0.71875
DEFB106B	0.137444444444444
OR8B4	-0.122
STH	2.54225
ZC3H14	0.516875
CBX2	-0.302
TMEM49	-0.81075
C6orf21	0.2355
FLJ20920	1.85125
CRTAP	0.324071428571429
DDX50	-0.27475
STYXL1	-1.57475
BLVRB	0.4085
LOC147650	-0.543333333333333
MMP24	0.436
GRID1	0.716166666666667
BANF1	0.0806666666666667
CTAGEP	0.46925
HMBS	-1.8795
SLC25A24	-0.970833333333333
C14orf50	1.95925
MRO	-0.469666666666667
SLC25A15	-0.3605
FAM84B	1.835
TDP1	-0.9045
C16orf78	0.4266
C11orf57	0.10275
RFK	-0.44075
ZFYVE9	0.429875
STCH	-1.3317
WIBG	1.02125
LOC283871	-0.2285
GBA2	-0.0468
NDUFB3	-0.40225
HSD17B13	-1.09025
GRIN3A	0.627666666666667
FMNL1	-1.635
SEPT7	-0.4349
GNLY	3.869
GRAMD1C	1.96033333333333
ZNF165	0.59725
USP38	0.59775
FAM83A	-3.34933333333333
C14orf24	0.400583333333333
ARMCX3	1.263375
ARHGDIB	1.43333333333333
AK1	0.365625
KIAA1045	-0.2845
DNAJB13	0.0976666666666667
NEU2	-0.164
HIST1H4B	-1.1235
FAM20B	0.0872
HES2	-0.584571428571429
FAM73B	0.1654
LOC388381	-1.04766666666667
INTS7	0.212454545454545
AMPH	0.35725
ZNF775	-0.83875
UCKL1	-0.075
C10orf97	-0.15525
C1orf161	-0.02225
ALDH1L1	-1.88075
FLJ39378	-0.4865
SLC23A1	-1.5545
RBM4B	1.16525
THAP4	0.381833333333333
OGFRL1	-0.392
KIAA0831	0.532
PPP1R15A	-0.3885
C1orf96	-0.931357142857143
C12orf11	-1.884
BMF	0.7255
MAN1A1	0.544125
KIAA1600	1.05466666666667
NLGN4X	-2.4695
ALOX12	-2.00966666666667
RB1CC1	0.4949
NEIL2	0.3498
EIF4E	0.376136363636364
ABHD5	-0.15275
EXOC4	-0.542333333333333
CIP29	-0.493166666666667
BATF2	1.76575
SLC29A4	-1.7225
HTR4	0.684
EMB	-0.1275
TRAF6	0.807
LMNB1	-4.49725
FAM19A5	-0.097
SHE	1.39725
PIK3C2B	0.3915
C15orf15	-0.489
USP15	-0.6567
TCEAL2	-1.70575
C5orf39	-2.16566666666667
PTGER2	-2.27375
SLC31A1	0.21175
IFT172	0.43975
ADAM29	0.2625
GFOD1	0.3115
ST7L	0.0935
C15orf26	-0.079
PKN3	-1.46
CNTD1	4.26366666666667
COMMD1	0.523125
NTRK2	5.68916666666667
FOXN3	0.02375
MFGE8	-1.7503
PFKFB2	-1.1735
TAS2R4	0.23175
ENTHD1	-0.705
PRMT5	-0.452625
MGC16384	-1.064625
LOC442229	-0.93525
TSKU	-0.292375
KRTCAP3	3.14425
PDLIM1	2.3275
KCNS2	0.4345
RNF126	-0.8945
CEP63	0.475
CLIC4	0.76
hCG_1990170	-2.05225
ACR	0.2266
KLK7	-1.3095
ALOX5AP	1.74475
RIPK3	4.58425
TAS2R9	0.5905
C19orf18	2.483
BIRC6	0.351428571428571
ZNF16	1.6935
RFT1	-0.29775
SLC8A2	-1.241
TACC1	-0.956375
ITGAD	1.3845
SAMHD1	0.13525
SH3PXD2B	0.993
EPC2	1.10225
C20orf85	6.022625
ATP13A2	0.05
KRT4	0.303
CAPNS1	0.118
MDM2	0.361833333333333
PCDH20	2.155
KCNK9	0.8555
OR2C1	0.984
KLHDC3	-0.926
IPPK	2.085
EFHD2	-0.656125
GALR3	0.144
NBEA	1.28833333333333
ABCA6	1.3128
CLDN3	1.31733333333333
AKT2	-0.286785714285714
EGFR	-4.5805
RBM16	0.53325
ZDHHC3	0.3191
SLC25A4	0.484666666666667
CYB5B	-1.41266666666667
CPXM1	-2.2425
NDRG1	-2.04253846153846
FLJ43826	0.34
OR5L2	-0.123833333333333
FARP2	0.745
MRPL46	-0.388166666666667
LDHAL6B	0.8162
MAPKAPK3	-0.688666666666667
NCAM2	-3.2255
PRKD2	0.585666666666667
ZFP36L1	1.026
CYSLTR1	-0.98575
OR4C3	0.5755
HIST1H2AJ	1.7815
CCNB2	-4.09844444444444
ZNF10	0.8865
TMEM175	0.21
FAM134A	0.8365
TIGD4	-0.352
PCNP	-0.0775
MGC39715	0.183
LQK1	-1.24125
CREB1	0.4906
TMPRSS3	-0.414
C4orf32	1.67425
LAT	-2.32866666666667
KCNA3	-0.623
SKIV2L2	0.715
ROPN1B	-1.1975
tcag7.23	-0.826
CDT1	-3.111625
ZHX2	1.261625
CD28	-5.025
ZNF624	1.55325
SEPT2	0.604083333333333
SOHLH2	-1.881875
MCOLN3	-0.43875
UNQ1945	0.0955
MASP2	-1.8995
ZNRF3	0.8611
GPATCH3	-0.09225
AGL	-0.3375
QRICH2	-0.164
PSD4	1.18216666666667
CCNB1IP1	-2.45
ENPP7	-0.00349999999999998
OBFC1	0.0185
KCNG3	-3.24566666666667
C14orf79	1.40166666666667
ENPEP	2.103
SCT	0.9975
SKI	1.043
SEC61G	-1.46475
CAPN11	-0.4785
ATXN7L3	0.4825
DBNDD1	-0.25
FAIM	0.00625
ANKRD36	-0.697
GABRP	-0.259
TACSTD2	1.98916666666667
EIF3J	-0.497
PPP2R2A	-0.16275
TEKT4	1.03033333333333
PVALB	-3.39666666666667
F10	-3.63733333333333
FAM134C	1.348
COMP	3.7005
EFCBP1	-3.859375
SCLT1	0.267125
TAL1	-1.467
ACSL1	-0.17325
ABCC5	1.26783333333333
ABL1	0.240611111111111
RBBP7	0.9875
PTPRG	0.435375
NCOR1	0.9663
SPINK4	-0.698
TXNRD1	-0.9914
TNRC15	1.367625
C9orf138	0.354625
UBE2H	0.675166666666667
BRDT	3.42116666666667
C8orf31	-0.113
CCNE2	-2.50418181818182
SLC6A8	-2.3395
CALCR	-5.07925
PPP1CB	-0.127916666666667
ABHD8	0.53725
ARF5	-0.7882
SLC24A4	0.697
CCT3	0.37925
ZNF121	0.588625
SLC3A2	-0.8192
OR13A1	0.718
SLC5A10	-0.324
RAD50	0.557125
IER5	0.044
MTHFD1L	-3.53875
MBTPS2	0.278
MVK	-0.62475
NCL	-0.3841
PSMD10	-0.3495
MOBP	0.5105
FLJ32894	0.814
HRH1	-2.48866666666667
C5orf30	1.63375
NUDT16L1	1.4432
RASGRP3	3.616
PRKRIP1	-0.8486
CCDC75	0.13325
LOC253970	-0.2975
KIAA1239	0.336333333333333
MED21	-0.37175
SYT11	-0.590083333333333
NTSR2	-0.9655
EGFL11	-0.1745
CXorf59	0.7615
OR2A25	0.328
SPTBN2	0.147
LRMP	-1.68316666666667
RNF111	0.28775
PTH	0.0555
LOC619208	0.419666666666667
KIAA0895	0.95325
RANBP5	-0.951875
P2RY10	1.49166666666667
NME5	4.98016666666667
DDX21	-1.23275
LRSAM1	0.1015
HDAC11	2.1025
VMO1	1.075
NOLA2	0.1045
ADAR	1.73775
MTO1	-0.604333333333333
SF4	0.453166666666667
P2RX1	-0.7015
HBM	1.31825
EN2	0.5035
C14orf172	-0.51275
TM9SF2	0.9038
INHBE	-1.38016666666667
TCTE3	0.01025
TOX2	-1.8225
CTAGE3	0.35225
HBB	5.3155
MED15	-0.9015
CASR	0.08575
C6orf66	-2.05316666666667
MTPN	-0.88525
UNC50	0.188
C21orf33	0.105125
IRF2	1.129125
PGR	2.33083333333333
GPR84	2.2405
CROCCL1	-1.41975
SRPX	-3.53375
BRE	0.832666666666667
FGF10	5.643
SDC3	0.157166666666667
ZRSR1	1.214
DKFZP434P211	0.415875
SOX6	-0.6025
RPUSD2	-0.18075
C14orf173	-0.00499999999999999
MAPK11	-0.754333333333333
TBC1D22A	0.9225
FAM123A	-2.4685
COL4A6	-2.77183333333333
TOMM70A	0.0565
NAB1	0.715375
MGC16385	-0.741375
TSPAN18	-0.9395
MED31	-0.15475
PLG	-0.4905
CAPSL	6.3085
ZNF532	0.9671
ASB14	0.407
CA8	1.7885
NUDT16P	3.30333333333333
SLFN11	-2.6955
LRRIQ2	0.744375
NOL7	-0.172
BRMS1L	-1.141625
JARID1A	-0.0245
PANK2	0.003
ICAM3	-0.7255
MDS1	-0.9005
TAF8	0.36525
RNF139	0.50775
ZNF594	0.610333333333333
ADAM8	2.00375
SFTPC	-0.369
MAN2B2	2.0165
RGS12	0.9685625
EIF1AY	-5.55866666666667
LRRIQ1	-0.5555
GPR150	0.66175
CCDC21	-0.7205
PRRG3	0.05375
SAA4	-3.2675
RAPGEF5	1.34625
ZCCHC2	0.302
MGC39372	-1.385
PPP4R2	-0.222666666666667
CDCA2	-2.63233333333333
OR4D5	0.575833333333333
PTGFRN	0.3038
SIGLEC5	1.46666666666667
C19orf61	-0.4995
NMUR2	0.597
KIAA1586	-1.74016666666667
DAGLA	-0.967666666666667
CHCHD6	-0.6415
GPR32	0.631
NEUROD6	0.388333333333333
SLC2A4RG	0.7964375
CA5B	-0.1055
FBXL3	0.63625
MPHOSPH9	-0.584
HMG2L1	1.09975
HCN4	0.412833333333333
CEACAM19	-0.622
SH2D4B	-0.239
HFE2	-0.941
TGM4	0.395
LYPD2	0.09225
TBC1D15	0.05375
MRPS21	0.7961
NONO	-0.3574
CLEC5A	1.888875
ITCH	0.1417
MGAT3	-2.13566666666667
MBP	-0.517875
RPP25	-0.80275
SOSTDC1	-3.0765
HRC	-1.58275
TRIM48	0.615
TMEM133	0.2265
ECEL1P2	-1.7015
HOXC11	-1.9495
DOK5	-2.36275
HELZ	0.00649999999999999
LOC348180	-1.57975
MGC33894	0.2055
ADRB3	0.1345
DMD	-0.559333333333333
PTRH2	-0.83325
MPEG1	3.286
NDUFA12	0.0566666666666667
KRTAP2-4	-0.3145
STAMBPL1	-1.24033333333333
ADCY2	-1.84116666666667
UNQ6125	0.834
KLHL20	0.633166666666667
SRM	-1.73025
OTC	-0.75275
TMIE	-0.657666666666667
SNX8	-0.92
LIPK	-0.1535
CHURC1	0.220666666666667
KLC2	0.273
HDAC1	0.649666666666667
FAM128A	-0.361
FNDC3B	-0.2429
MTCP1	-0.152666666666667
WFDC10B	0.9001
PCDHGB3	0.7215
ATRNL1	0.9332
CAV2	-1.648875
MED26	0.0368333333333333
DUS1L	0.56
CHRM3	-1.23075
NEK9	1.53225
WARS2	-0.62075
TBX22	-0.025
TOMM40	-0.97975
RP6-213H19.1	-1.511
TUBGCP5	-0.22475
IGSF6	5.168
TPPP	2.99283333333333
UNQ6190	-1.0865
GSTM5	1.1195
BTD	2.28466666666667
PDCD1LG2	-0.440833333333333
SNRPB2	-0.418166666666667
ERICH1	-1.035875
APOA4	-1.70625
HOXA11	-2.24825
NARG1	-0.825375
MKX	1.70375
RAB28	-0.0842142857142857
PKP3	0.86175
SH3GL2	-2.27875
CTSO	4.01
RPN2	1.1366875
IL28RA	1.49483333333333
SFMBT1	1.32025
WDR57	-1.216125
FER1L3	1.94783333333333
HSF5	0.166833333333333
TTC9B	1.098
C4BPA	-4.73016666666667
ALB	-4.49823076923077
SORBS3	0.13975
UPF2	0.301
JPH1	-0.074
AGBL2	2.1275
DOPEY1	1.53
TERF1	-0.494333333333333
KIF22	0.1935
NINJ1	1.18775
SEC61A2	-0.102833333333333
HIST1H1D	-2.11516666666667
SFXN4	-0.171125
UCP3	0.8747
ZNF703	1.03066666666667
MYL6B	-0.42675
TREM1	1.53025
OR52E6	0.2165
CKMT2	-0.64125
HLA-C	2.3245
SLC13A3	-2.77066666666667
TIMP4	-2.35925
SLIT2	0.75225
RSF1	0.412055555555556
LONRF1	-1.1945
MON1A	-0.570166666666667
CACNG6	2.26
DPPA4	-5.21783333333333
ZSWIM3	0.9845
ZNF804A	0.199
CCIN	0.5775
SLC25A31	0.4845
KCNMB4	-2.9545
RABL5	-0.530375
GALNS	-0.4613
STX6	1.08
HIST1H1C	-1.39416666666667
CIDEB	0.79975
CASP4	-0.0468333333333333
PDK3	0.6684
KCNJ11	2.0705
TPR	0.436
ZSCAN20	-0.228
MTX2	-0.2465
HIST1H2BH	-0.90025
LOC283767	0.69575
LYRM7	-0.630888888888889
BRD3	0.660666666666667
HIST1H2BO	-0.82575
MAGEB10	-0.471
SLC45A1	1.37775
SERPINA3	1.86605
KIAA0143	1.479
KCNJ16	-0.8932
KRT79	-0.34975
FABP2	-1.06866666666667
NUT	-0.0335
ZNF57	-0.27225
FBXL4	0.1135
CLEC9A	2.6195
UGT8	-2.569
BMP2K	1.25775
MAPK4	-2.784
SLC25A23	-0.89
HINT1	-0.0288
KRTAP13-1	0.844
SFXN5	1.1996
CHCHD2	-0.0365833333333334
FAM3D	1.1185
NDP	0.3375
RHOBTB1	-0.167833333333333
SLC4A4	-2.21975
RPL38	-0.3265
HTF9C	0.113
AP2A2	0.378625
ZBTB46	0.4935
MAP7D1	-0.11925
AOX1	-2.92066666666667
CYR61	-1.02733333333333
DTNA	-0.432071428571429
JRKL	-1.19625
TMOD3	-0.8545
EEA1	-0.0945
ADCK5	-0.8285
IL1R1	2.50816666666667
KLK3	0.333642857142857
HRSP12	-1.412
KTN1	0.8785
LOH11CR2A	1.3171
RELL2	-1.39025
MAB21L1	0.77125
C20orf59	-1.376
PHKB	-0.513
ADAM2	-3.37283333333333
TBC1D8B	1.43016666666667
FAM13A1	-1.224625
LAPTM4B	-1.86916666666667
LCN8	0.2375
TMEM147	0.2115
SYT4	-0.0798333333333333
XPO7	-0.2895
C9orf62	0.3185
GPR75	-0.27
TRIM5	1.686625
APOC1	-1.41866666666667
RNASE4	0.677666666666667
PARD6B	0.35275
ARID1A	0.687083333333333
TPD52L3	0.1978
RRAGB	2.034
RCN2	-0.528833333333333
HIST2H2BE	0.6346875
STARD7	0.33475
SHMT2	-1.56725
KIAA1751	0.0748333333333333
MLYCD	0.300125
LOC162632	-0.8045
UQCRH	-1.6255
RP11-217H1.1	0.8225625
SDHA	-0.54
NCLN	-0.2227
ZNF17	0.9025
RCBTB2	-2.4965
VEGFB	0.0166
RP4-747L4.3	-1.69425
COLQ	1.029
MPN2	-1.57833333333333
DRG2	0.52625
KLRB1	3.79325
ALPK2	-2.517
DNASE2B	1.353
FLJ23834	2.809
AXUD1	0.954666666666667
SAFB	0.146
NSUN4	0.44675
RFX2	1.03266666666667
MAPK8IP1	-0.384666666666667
FANCD2	-1.35842857142857
ANKZF1	-1.18833333333333
C19orf50	-0.42775
DUSP8	1.40975
SENP5	-0.496
NFKBIL2	-0.41575
LBR	-2.20675
IGFL1	-0.2725
LZTS2	0.872125
IL2RG	-1.914125
CCDC51	0.12875
KLF3	0.0885
ANKRD37	-1.89475
KCTD14	0.767333333333333
FZR1	0.359833333333333
SLC44A4	4.052
ESPL1	-2.221
GMPR2	0.176
TBC1D19	-0.3765
ERGIC1	1.25666666666667
ERBB4	5.022
TSPAN32	-0.314166666666667
MAP4	0.225875
GPHN	1.00875
SLC6A2	-0.341875
HIVEP1	0.11275
DFFB	-0.269
EIF4EBP2	0.06025
DMRT1	-0.578
HSPB6	-0.67025
IER2	0.2565
AIFM1	0.178
WWC2	0.200833333333333
MRPL4	-0.99975
FLJ21062	0.229
EPB41L4A	2.18625
SH2D6	0.29575
TAF4B	-2.18875
GAL3ST3	-0.085
MALT1	-1.08283333333333
RTDR1	1.26925
ARVCF	0.114125
MEX3B	-1.98716666666667
FBXO16	1.7835
KIF7	-0.55325
C1QC	4.10416666666667
ZNF783	-1.758
ZNF85	0.1195
MMP13	0.5535
KIAA0329	0.755375
RTP3	-1.2965
ZBED3	-0.71375
CLGN	-0.16
SLC25A37	-1.22478260869565
hCG_18290	-0.6365
OR5AS1	1.9535
SMARCC2	0.62375
FAM109A	-0.208333333333333
CCDC12	0.057
USF2	0.9471
DEPDC7	-4.19875
C20orf24	-0.5895
JMJD3	0.969
DSP	1.3825
SLIC1	0.089625
FAM20A	-0.765625
IRF2BP2	0.4105
ZNF230	0.827
MSN	-1.30864285714286
SLC9A5	-1.8265
