Hybridization REF	TCGA-A8-A092-01A-11R-A00Z-07
PDZD3	0.012
C9orf16	-0.150166666666667
ERBB2IP	0.2565
EMX2	2.63125
FUS	-1.494
TF	-3.5933
CLCN4	0.762333333333333
CXorf56	0.265
C11orf72	0.46325
ELAC2	-0.341666666666667
NPR1	-1.30825
ASS1	-0.907333333333333
USP42	-0.574
POLR2J	-1.3315
SEC23IP	1.2955
UQCRC1	0.346
LOC729603	-0.474
C1orf71	0.262875
POLG	-1.4545
ADAM23	-3.3305
TFR2	-0.639
RICTOR	-1.1436
MGC39606	-0.45325
C19orf55	-0.1675
SNAPC1	-1.08633333333333
GNA11	0.53475
CCDC52	-0.734166666666667
FSIP1	2.779
UPF3A	-1.438375
IGSF11	-2.52533333333333
LAGE3	1.5365
CHST6	-3.093
UNC13B	0.074375
TTLL4	-0.972375
ZNF687	0.7575
SDC2	-0.8099
COX7A2	-0.17475
LAMB4	-0.00600000000000001
FAM24A	0.679
LRRTM3	-1.32866666666667
GPHB5	0.139
OR4C13	-0.136
EIF3EIP	-0.0474285714285714
HABP4	-1.5715
TMEM125	2.93925
CNTN2	-0.00862499999999997
ASNSD1	-0.81525
FUT4	0.50425
ACF	-3.41775
LOC158381	-0.0165
CDH8	-0.05775
AGPS	-1.45283333333333
C4orf18	1.7775
PECI	-0.063
UNG	1.094
GSTP1	-1.027875
DCUN1D5	-0.332
DKFZP564J0863	-0.78275
SLC9A3R1	1.646625
BCDO2	-0.951428571428571
CHMP7	-0.380625
REM2	0.1385
DNHD1	-0.449625
FKBP4	0.610125
ZNF350	1.35
MGC11102	0.50725
BST1	1.23225
KISS1R	0.6155
NCR2	0.336
DEFB125	-0.326
UBE2W	2.066
KRT15	0.476375
C10orf99	0.2505
SCN11A	0.244428571428571
GFI1	-2.60075
RDHE2	3.10216666666667
FHL1	-2.26816666666667
OSGEP	0.0953333333333333
GATA1	-3.183
SMC6	-1.555
TTTY14	-0.827
LPIN3	0.0335
RPL4	-0.679
RBPMS	-0.7028
PRPF3	0.213333333333333
EMR1	-1.6755
SPATA19	0.5045
XCR1	0.6165
IRX3	2.4351
RBM6	-0.59475
KLF4	0.054
UNC5CL	-0.2455
SEBOX	0.3475
BTK	-0.63425
KRCC1	-0.926
C6orf27	0.2425
SYTL5	-0.2685
PRND	0.726857142857143
LOC653319	-1.4575
PIGL	-0.978375
HUS1	-0.673166666666667
SFRS6	1.43075
C17orf77	0.499
UIMC1	-0.501166666666667
FXYD2	-1.4255
LOC283152	0.87975
ZNF667	0.63875
ZCCHC12	-0.591
TFEC	2.4145
ATP7B	0.216333333333333
POLD2	-1.03683333333333
RG9MTD1	0.28375
ACOT2	0.938666666666667
HIST1H4I	-0.8455
PPARGC1A	-2.6823
ETFA	-1.7473
POLRMT	-0.4475
ZNF146	0.49925
MIA2	-2.121
KLHL6	-1.034
HOXB5	-1.057625
NENF	1.33933333333333
CUGBP1	0.0485
PRSS22	1.49866666666667
CASC4	0.4458
CUL4B	-0.1795
CENPJ	-1.5978
PITX1	2.36183333333333
FLJ31033	0.498833333333333
CELSR3	0.714833333333333
ZNF568	0.628
ITSN1	-0.0623333333333333
EHBP1L1	-1.1055
C19orf2	0.10825
DCTN1	-0.06425
LIN28B	-3.11216666666667
TNKS2	-0.3435
C1QBP	-0.927875
CADPS2	1.37475
SRMS	0.27125
GJA9	0.1145
MGC24975	-1.23716666666667
TRIM45	-0.291166666666667
TSP50	0.209
TCP1	-0.69725
TMED7	0.1299
CMA1	0.177
CENPL	0.169333333333333
PTCRA	0.1805
FST	-3.6415
VWCE	-3.7245
PAWR	-0.35875
ABCC12	0.466166666666667
LDLR	-1.1626
ASTN2	1.2227
LOC441212	-1.1265
GPATCH8	-0.17425
TANC2	0.105166666666667
KIF4A	-0.8615
C18orf18	-1.933
PGM1	-1.89175
KIAA0258	1.00925
CPD	1.179875
SNCAIP	-1.56425
DCT	-4.2155
HLA-DOA	2.34172727272727
OR11L1	0.633
UPK1B	0.00150000000000002
DNAJB4	-1.064625
UGT1A8	-0.025
HIST1H4L	-0.8415
PECR	-1.68633333333333
HSPA2	2.4435
WFIKKN1	-2.199
SERP1	0.087625
SYDE2	1.545
TACR2	0.7625
NUP85	0.27275
CD177	0.187166666666667
LGR5	-1.86366666666667
PIGG	-0.33275
PTHR1	-1.97266666666667
RAB5A	0.116
FLJ13224	-0.591
USP9Y	-1.1076
C7orf53	-1.1605
LRP1B	-1.302
XAF1	1.8593
ABCG8	-0.256
ANKDD1A	-0.613666666666667
DAND5	-1.492
SPAG6	0.361833333333333
LINCR	0.32625
ZDHHC22	-1.38828571428571
CCDC60	0.695
THOC7	-1.17633333333333
TCTA	1.3354
OR8K3	0.31625
NY-REN-7	-0.58075
B2M	1.01083333333333
C6orf141	0.77625
LPPR4	0.9235
SQLE	0.7985
SEPHS1	0.28725
BTBD14B	0.680785714285714
PLRG1	-0.3205
SPG7	-0.5875
ZNF614	-0.143666666666667
PARD6G	0.389166666666667
INPP5B	-1.4778
GRPEL2	0.0375
PPID	-0.5375
TRIM56	-0.71325
UBE2J1	-0.66025
IL20RA	3.203
LOC387856	0.1025
C1orf107	1.18558333333333
UTS2R	0.64925
C19orf22	0.05425
SAFB2	-0.428625
KIAA0652	0.311
KLRG1	-0.917666666666667
MS4A8B	0.3555
FRAG1	0.9815
KIAA1546	0.00325000000000001
E2F4	-1.3106
CLEC4M	0.193166666666667
BTBD14A	-1.52725
KIAA0999	-1.2397
GYPA	-3.4315
TAC1	0.0188
TRAIP	-0.00183333333333334
KIAA0232	0.2531
ERCC8	-1.044375
GPX4	0.1015
KIAA0368	-0.6
GPR157	0.198833333333333
CTAGE4	0.245
C9orf30	-0.980833333333333
OR52A1	0.407
HSP90B3P	-0.217
ALG9	0.278
BTBD10	0.80025
SDK2	0.03875
BAIAP3	0.2665
RABGGTB	-1.259125
ANKRD40	1.01633333333333
KRT74	0.091
CALCOCO2	0.612642857142857
SNCA	-3.4135
TMSL8	-2.737
C2orf53	-0.4935
ESRRB	-0.1495
ARHGAP26	-1.40975
TDRD9	1.7475
HRAS	0.5695
KLRC4	-1.625
JAGN1	-0.2025
BSDC1	-0.02875
RNF43	-1.0709
NDUFAF1	-0.0315
PHF12	0.68425
OR1L3	0.457
FOLR2	1.076
LYZL6	-0.100333333333333
tcag7.1260	-1.9355
WSB1	-1.169
PROS1	-1.8364
OSTN	0.8485
PSMB8	0.2515
SOCS4	-0.127375
DDIT4L	1.62175
MAS1	-0.671
MGC34796	1.05525
CSHL1	0.109
TBCCD1	0.5275
ZBTB7C	0.4815
AP2S1	0.85575
P15RS	-0.2412
VAT1	-0.2046
SHANK3	0.358166666666667
TUFM	0.3925
THEG	-0.317666666666667
KRT34	-1.0175
SGSM3	0.777625
TOMM22	-0.094625
SOCS3	0.557666666666667
CPO	0.991
POP4	1.5825
BHLHB3	0.70175
MALL	0.1105
OR1B1	0.393
PARK2	-0.101
GPR124	-0.732875
LCE1E	0.4995
RUVBL2	0.2165
CGRRF1	0.8117
ACPL2	1.36825
WNT10B	-2.351875
BAIAP2L2	-1.993375
ISCA1	0.31
C1orf125	0.563875
RPAP1	-1.0155
RAI16	-0.4105
RPL27	0.30425
NLRP9	0.1135
EPN1	0.235
LOC388610	-0.821625
SLC35A1	1.1446
GAL	-3.67975
SLC14A2	0.44025
RDH11	-0.225833333333333
FAM138F	0.015
AUH	-0.9185
FLJ40243	0.0193333333333334
C14orf129	0.758333333333333
MBD2	-0.829833333333333
ABHD14B	0.615
PIGT	0.250125
ALS2CR4	-0.879125
ALAS1	0.0333
FOXO1	-0.215166666666667
CRLF3	0.0605
C20orf107	-0.587
FARS2	1.08875
CCDC28A	0.08325
NPHP3	-1.29525
OR13F1	0.05
TSEN54	0.5015
DEFB106B	0.0734
OR8B4	0.85
STH	0.90925
ZC3H14	-0.24225
CBX2	-0.085
TMEM49	-0.08075
C6orf21	0.6275
FLJ20920	2.167
CRTAP	-0.503285714285714
DDX50	-0.03375
STYXL1	-0.83675
BLVRB	0.819833333333333
LOC147650	0.0323333333333333
MMP24	0.68225
GRID1	0.753166666666667
BANF1	-0.157833333333333
CTAGEP	0.33725
HMBS	-1.0075
SLC25A24	-0.643833333333333
C14orf50	0.489
MRO	2.14483333333333
SLC25A15	-1.045
FAM84B	2.6909
TDP1	0.277
C16orf78	0.262166666666667
C11orf57	-0.158375
RFK	-0.568125
ZFYVE9	-1.63875
STCH	-0.7263
WIBG	0.886
LOC283871	0.549
GBA2	-0.253
NDUFB3	-0.6015
HSD17B13	-0.57825
GRIN3A	1.00066666666667
FMNL1	-0.525833333333333
SEPT7	-1.1028
GNLY	2.149
GRAMD1C	-0.926666666666666
ZNF165	1.276
USP38	0.47575
FAM83A	-2.93866666666667
C14orf24	0.717
ARMCX3	0.036
ARHGDIB	0.881666666666667
AK1	0.351
KIAA1045	-0.3195
DNAJB13	-0.251666666666667
NEU2	0.016
HIST1H4B	-0.756666666666667
FAM20B	0.5737
HES2	-0.00149999999999998
FAM73B	-0.1318
LOC388381	-0.923
INTS7	0.467090909090909
AMPH	2.30875
ZNF775	-0.1675
UCKL1	-0.272666666666667
C10orf97	0.66
C1orf161	0.08925
ALDH1L1	-1.399
FLJ39378	-0.2555
SLC23A1	-1.4325
RBM4B	0.8705
THAP4	-0.0895
OGFRL1	0.46925
KIAA0831	-0.00837500000000001
PPP1R15A	-0.596166666666667
C1orf96	0.438928571428571
C12orf11	-1.64425
BMF	0.770875
MAN1A1	-1.01071428571429
KIAA1600	0.549666666666667
NLGN4X	-1.93675
ALOX12	-0.605333333333333
RB1CC1	1.0405
NEIL2	-0.3002
EIF4E	0.200571428571429
ABHD5	-0.048
EXOC4	-0.202333333333333
CIP29	-0.0631666666666667
BATF2	0.9465
SLC29A4	-0.746375
HTR4	0.588666666666667
EMB	-0.21575
TRAF6	0.69175
LMNB1	-2.63175
FAM19A5	-0.52725
SHE	0.5825
PIK3C2B	0.56975
C15orf15	-0.8453
USP15	-0.073
TCEAL2	0.181
C5orf39	-0.122333333333333
PTGER2	-1.23875
SLC31A1	-0.35125
IFT172	-0.38525
ADAM29	0.29325
GFOD1	-0.37375
ST7L	0.1645
C15orf26	-3.09433333333333
PKN3	-0.77275
CNTD1	3.88466666666667
COMMD1	-0.32225
NTRK2	0.869818181818182
FOXN3	-0.085125
MFGE8	-0.8454
PFKFB2	0.788833333333333
TAS2R4	0.4835
ENTHD1	0.0313333333333333
PRMT5	0.039625
MGC16384	-0.458875
LOC442229	0.068
TSKU	1.396875
KRTCAP3	1.536625
PDLIM1	-0.0488
KCNS2	0.431333333333333
RNF126	-1.22833333333333
CEP63	0.0425
CLIC4	-1.106
hCG_1990170	-0.871
ACR	0.037
KLK7	0.79925
ALOX5AP	2.463375
RIPK3	3.45325
TAS2R9	0.6085
C19orf18	1.033
BIRC6	-0.512785714285714
ZNF16	2.3955
RFT1	0.07525
SLC8A2	-0.774
TACC1	-1.203375
ITGAD	1.27525
SAMHD1	1.323
SH3PXD2B	0.6281
EPC2	-0.07925
C20orf85	1.807625
ATP13A2	0.4555
KRT4	1.356125
CAPNS1	0.3995
MDM2	-0.608
PCDH20	1.261
KCNK9	1.26
OR2C1	0.2175
KLHDC3	-0.207
IPPK	0.914
EFHD2	-0.79
GALR3	0.50175
NBEA	-0.332333333333333
ABCA6	1.1083
CLDN3	2.302
AKT2	-0.4945
EGFR	-3.1955
RBM16	0.174625
ZDHHC3	0.5947
SLC25A4	-0.164666666666667
CYB5B	-1.2465
CPXM1	-0.2055
NDRG1	-1.03438461538462
FLJ43826	-0.033
OR5L2	0.383333333333333
FARP2	-0.2371
MRPL46	-0.580416666666667
LDHAL6B	0.304166666666667
MAPKAPK3	0.172666666666667
NCAM2	-0.311
PRKD2	0.711166666666667
ZFP36L1	1.0107
CYSLTR1	-0.9925
OR4C3	0.68475
HIST1H2AJ	1.6635
CCNB2	-1.47644444444444
ZNF10	0.089625
TMEM175	0.223
FAM134A	1.05966666666667
TIGD4	0.237
PCNP	-0.6305
MGC39715	0.2355
LQK1	-0.39775
CREB1	0.5714
TMPRSS3	0.40125
C4orf32	0.789625
LAT	-2.006
KCNA3	-0.137
SKIV2L2	-0.966
ROPN1B	-3.93925
tcag7.23	0.0035
CDT1	-1.703625
ZHX2	1.9575
CD28	-3.6
ZNF624	0.30925
SEPT2	-0.446083333333333
SOHLH2	-1.862125
MCOLN3	-0.373
UNQ1945	0.92
MASP2	-1.136
ZNRF3	0.5812
GPATCH3	-0.0195
AGL	1.610625
QRICH2	-0.572
PSD4	0.163666666666667
CCNB1IP1	-1.92
ENPP7	0.596
OBFC1	0.61875
KCNG3	-1.50533333333333
C14orf79	1.072
ENPEP	0.625
SCT	1.8115
SKI	0.1345
SEC61G	-0.93
CAPN11	0.1445
ATXN7L3	0.579
DBNDD1	0.865333333333333
FAIM	0.56325
ANKRD36	-1.7485
GABRP	0.279333333333333
TACSTD2	1.221
EIF3J	-0.9255
PPP2R2A	-1.65025
TEKT4	-0.028
PVALB	-3.352
F10	-2.89366666666667
FAM134C	1.2594
COMP	4.232625
EFCBP1	-2.7136
SCLT1	-0.438875
TAL1	-1.0091
ACSL1	1.22925
ABCC5	1.14158333333333
ABL1	-0.325333333333333
RBBP7	0.533583333333333
PTPRG	-0.09875
NCOR1	-0.2883
SPINK4	-1.497
TXNRD1	-0.7674
TNRC15	-0.335375
C9orf138	0.224571428571429
UBE2H	0.3115
BRDT	1.44583333333333
C8orf31	-0.085
CCNE2	0.484909090909091
SLC6A8	-1.2515
CALCR	-3.0735
PPP1CB	-0.2685
ABHD8	0.147
ARF5	0.4892
SLC24A4	0.47775
CCT3	0.89225
ZNF121	0.025125
SLC3A2	-0.9418
OR13A1	0.4465
SLC5A10	0.54125
RAD50	-0.234
IER5	-0.17075
MTHFD1L	-1.483875
MBTPS2	1.178
MVK	0.154875
NCL	-0.188
PSMD10	0.2425
MOBP	0.15175
FLJ32894	0.334
HRH1	-1.12483333333333
C5orf30	2.14925
NUDT16L1	0.8737
RASGRP3	2.407
PRKRIP1	-0.4761
CCDC75	-1.19375
LOC253970	-0.579
KIAA1239	0.5655
MED21	-0.25725
SYT11	-0.190583333333333
NTSR2	0.0275
EGFL11	-0.063
CXorf59	-0.4165
OR2A25	0.0826666666666667
SPTBN2	0.2275
LRMP	-2.442
RNF111	-0.48925
PTH	0.208
LOC619208	0.436833333333333
KIAA0895	0.2625
RANBP5	-1.195
P2RY10	-0.150833333333333
NME5	2.90533333333333
DDX21	-0.35225
LRSAM1	0.4485
HDAC11	1.50383333333333
VMO1	2.603
NOLA2	0.310666666666667
ADAR	1.61
MTO1	-0.801333333333333
SF4	0.296666666666667
P2RX1	0.0135
HBM	0.17075
EN2	0.6335
C14orf172	1.31225
TM9SF2	0.385
INHBE	-0.5735
TCTE3	-0.261666666666667
TOX2	-3.36325
CTAGE3	0.057375
HBB	2.3657
MED15	-0.896666666666667
CASR	0.41575
C6orf66	-0.396333333333333
MTPN	-1.265625
UNC50	-0.507
C21orf33	0.5075
IRF2	0.2455
PGR	2.7705
GPR84	1.47875
CROCCL1	-2.31925
SRPX	-2.077
BRE	0.3205
FGF10	-0.32375
SDC3	0.546833333333333
ZRSR1	0.0231666666666667
DKFZP434P211	-0.18075
SOX6	-0.521
RPUSD2	-0.04025
C14orf173	0.0654166666666666
MAPK11	-0.924833333333333
TBC1D22A	0.702
FAM123A	-0.5965
COL4A6	-3.6248
TOMM70A	0.52675
NAB1	-1.594875
MGC16385	0.9095
TSPAN18	-0.875833333333333
MED31	-0.5645
PLG	-0.022
CAPSL	1.5445
ZNF532	0.2746
ASB14	-0.11375
CA8	0.647
NUDT16P	-0.5194
SLFN11	-1.572
LRRIQ2	-0.35175
NOL7	-0.236333333333333
BRMS1L	0.385875
JARID1A	0.2365
PANK2	-0.3345
ICAM3	-0.573
MDS1	-0.557666666666667
TAF8	-0.149
RNF139	2.25425
ZNF594	-0.3725
ADAM8	2.671625
SFTPC	-0.145
MAN2B2	0.788875
RGS12	0.19225
EIF1AY	-4.416
LRRIQ1	0.8895
GPR150	0.68075
CCDC21	-0.761333333333333
PRRG3	0.4035
SAA4	-3.99175
RAPGEF5	0.423125
ZCCHC2	0.0386666666666667
MGC39372	0.5255
PPP4R2	0.208333333333333
CDCA2	-2.13316666666667
OR4D5	0.351166666666667
PTGFRN	0.4885
SIGLEC5	2.03416666666667
C19orf61	0.5655
NMUR2	-0.1165
KIAA1586	-0.6835
DAGLA	0.323666666666667
CHCHD6	0.10275
GPR32	0.432
NEUROD6	0.585
SLC2A4RG	0.3716875
CA5B	0.783
FBXL3	0.842
MPHOSPH9	-0.06175
HMG2L1	0.265
HCN4	0.489
CEACAM19	0.77925
SH2D4B	-0.0388333333333334
HFE2	-0.446
TGM4	0.133
LYPD2	-0.13375
TBC1D15	0.16125
MRPS21	-0.5281
NONO	-0.3965
CLEC5A	1.043375
ITCH	-0.4112
MGAT3	-1.8285
MBP	-0.987125
RPP25	-0.264
SOSTDC1	-0.38425
HRC	-0.97575
TRIM48	-0.1285
TMEM133	-0.5345
ECEL1P2	-0.43775
HOXC11	2.147
DOK5	-1.094
HELZ	0.444333333333333
LOC348180	-0.6755
MGC33894	0.34125
ADRB3	0.389
DMD	-0.7275
PTRH2	0.51575
MPEG1	2.86383333333333
NDUFA12	0.266666666666667
KRTAP2-4	0.21825
STAMBPL1	-0.973833333333333
ADCY2	1.50233333333333
UNQ6125	0.29
KLHL20	0.2875
SRM	-0.64875
OTC	-0.36175
TMIE	-0.4785
SNX8	0.2495
LIPK	0.4005
CHURC1	0.145916666666667
KLC2	0.359666666666667
HDAC1	-0.676333333333333
FAM128A	0.115166666666667
FNDC3B	-0.8363
MTCP1	-0.211166666666667
WFDC10B	0.0261
PCDHGB3	0.399
ATRNL1	0.2873
CAV2	-1.60225
MED26	0.46
DUS1L	0.984
CHRM3	-1.66575
NEK9	0.86025
WARS2	-0.70075
TBX22	0.454
TOMM40	-0.01025
RP6-213H19.1	-0.587666666666667
TUBGCP5	-0.62275
IGSF6	4.553
TPPP	0.159333333333333
UNQ6190	-0.1965
GSTM5	0.057875
BTD	0.993833333333333
PDCD1LG2	0.0891666666666667
SNRPB2	0.5545
ERICH1	-1.867
APOA4	-1.1965
HOXA11	-1.80575
NARG1	-0.016375
MKX	-0.45625
RAB28	-0.775642857142857
PKP3	1.1205
SH3GL2	-2.37375
CTSO	1.77425
RPN2	0.8165
IL28RA	-0.383666666666667
SFMBT1	0.098
WDR57	-0.35925
FER1L3	-0.44075
HSF5	0.752166666666667
TTC9B	0.65275
C4BPA	-3.681
ALB	-3.57571428571429
SORBS3	-0.545125
UPF2	0.643
JPH1	1.9
AGBL2	-1.8645
DOPEY1	1.2005
TERF1	0.989416666666667
KIF22	0.291
NINJ1	0.8555
SEC61A2	0.2535
HIST1H1D	-0.814833333333333
SFXN4	0.9755
UCP3	-0.1788
ZNF703	0.435
MYL6B	-0.37875
TREM1	2.65125
OR52E6	0.342
CKMT2	0.68925
HLA-C	1.577375
SLC13A3	0.674333333333333
TIMP4	-3.5045
SLIT2	0.58
RSF1	-0.4345
LONRF1	-1.64564285714286
MON1A	0.0733333333333333
CACNG6	-1.5185
DPPA4	-4.8285
ZSWIM3	0.85775
ZNF804A	0.3285
CCIN	1.47575
SLC25A31	-0.167
KCNMB4	-1.326
RABL5	0.114125
GALNS	-0.6894
STX6	0.89075
HIST1H1C	-2.31333333333333
CIDEB	-1.2125
CASP4	-0.648333333333333
PDK3	0.6523
KCNJ11	1.7655
TPR	-0.007625
ZSCAN20	-0.9935
MTX2	-0.6675
HIST1H2BH	-1.08775
LOC283767	0.1915
LYRM7	-1.51511111111111
BRD3	0.356166666666667
HIST1H2BO	-1.40875
MAGEB10	0.8805
SLC45A1	-0.234
SERPINA3	1.02525
KIAA0143	2.12225
KCNJ16	-0.19975
KRT79	0.59175
FABP2	-0.8425
NUT	0.70375
ZNF57	0.298
FBXL4	1.131125
CLEC9A	0.3345
UGT8	-0.552666666666667
BMP2K	-0.41175
MAPK4	-3.39775
SLC25A23	-0.7339
HINT1	-0.1369
KRTAP13-1	0.457
SFXN5	-0.0381
CHCHD2	-0.1005
FAM3D	1.1395
NDP	-1.860875
RHOBTB1	0.5695
SLC4A4	-1.397
RPL38	0.084
HTF9C	-0.170333333333333
AP2A2	0.715625
ZBTB46	-0.196
MAP7D1	-0.03075
AOX1	-1.24533333333333
CYR61	-1.23408333333333
DTNA	-0.605928571428571
JRKL	-0.1115
TMOD3	-0.417
EEA1	-0.0016
ADCK5	1.4665
IL1R1	3.31583333333333
KLK3	0.533785714285714
HRSP12	1.27375
KTN1	0.62575
LOH11CR2A	0.3825
RELL2	-1.017
MAB21L1	0.52025
C20orf59	-0.942166666666667
PHKB	-0.671
ADAM2	-1.122
TBC1D8B	0.533666666666667
FAM13A1	-0.853625
LAPTM4B	2.04225
LCN8	0.2995
TMEM147	1.315
SYT4	0.535
XPO7	-1.1875
C9orf62	0.727
GPR75	-0.6565
TRIM5	-0.647875
APOC1	0.9515
RNASE4	1.131
PARD6B	-1.536125
ARID1A	0.17225
TPD52L3	0.445222222222222
RRAGB	1.43
RCN2	-0.764833333333333
HIST2H2BE	-1.2038125
STARD7	-0.06475
SHMT2	-0.22475
KIAA1751	0.0848333333333334
MLYCD	0.171
LOC162632	-1.1076
UQCRH	-1.68225
RP11-217H1.1	0.28125
SDHA	-0.749
NCLN	-0.0464
ZNF17	0.4165
RCBTB2	-2.162
VEGFB	-0.7704
RP4-747L4.3	1.0645
COLQ	0.0495
MPN2	-0.426166666666667
DRG2	-0.008
KLRB1	2.0935
ALPK2	-3.2765
DNASE2B	0.23725
FLJ23834	-0.105333333333333
AXUD1	-0.480333333333333
SAFB	-0.4564
NSUN4	-0.9155
RFX2	-0.155333333333333
MAPK8IP1	0.381166666666667
FANCD2	-0.5015
ANKZF1	-1.51716666666667
C19orf50	-0.309125
DUSP8	0.208375
SENP5	0.27325
NFKBIL2	0.93775
LBR	-0.72875
IGFL1	0.251
LZTS2	0.538625
IL2RG	-0.801875
CCDC51	0.5555
KLF3	0.01375
ANKRD37	-2.6975
KCTD14	-0.504333333333333
FZR1	-0.0555
SLC44A4	3.8148
ESPL1	-0.173875
GMPR2	-0.1812
TBC1D19	-0.337833333333333
ERGIC1	0.834111111111111
ERBB4	1.6577
TSPAN32	0.0813333333333333
MAP4	-0.128625
GPHN	0.34625
SLC6A2	0.31125
HIVEP1	0.707
DFFB	-0.4069
EIF4EBP2	0.628375
DMRT1	-0.386666666666667
HSPB6	-0.2545
IER2	0.214333333333333
AIFM1	0.32575
WWC2	-0.718
MRPL4	-0.3915
FLJ21062	-0.731833333333333
EPB41L4A	0.369666666666667
SH2D6	0.23775
TAF4B	-1.0495
GAL3ST3	-0.046
MALT1	-1.31283333333333
RTDR1	-0.13525
ARVCF	-0.0175
MEX3B	-1.802
FBXO16	0.3315
KIF7	-1.28125
C1QC	4.05366666666667
ZNF783	-0.246666666666667
ZNF85	0.48575
MMP13	2.812
KIAA0329	0.205875
RTP3	-0.863
ZBED3	0.086
CLGN	-1.596
SLC25A37	-1.822375
hCG_18290	-0.55
OR5AS1	0.7055
SMARCC2	0.0951666666666667
FAM109A	0.409
CCDC12	-0.0065
USF2	0.9915
DEPDC7	-2.47275
C20orf24	0.225
JMJD3	0.559
DSP	1.518
SLIC1	0.303125
FAM20A	1.444375
IRF2BP2	0.563875
ZNF230	0.424
MSN	-0.801285714285714
SLC9A5	-1.4925
EPDR1	-0.3432
MUSK	0.804833333333333
ZNF434	0.402
SMARCD1	-0.011
