Hybridization REF	TCGA-A8-A081-01A-11R-A00Z-07
LARP7	-1.737
CD160	1.06233333333333
MT1JP	-0.315166666666667
PHF20	0.0211875
CPNE4	-2.084
GTPBP1	-0.0676428571428572
RAB33B	0.115666666666667
ALDOC	-0.931125
ZNF212	0.12575
NUDT1	-0.0551666666666667
RFPL2	0.75825
ZNF83	-1.47666666666667
GDPD5	-1.115125
PDCD4	1.64445
CEP350	0.192
OR10A2	-0.14325
CST7	2.62425
CIAO1	-0.45475
SELL	2.11525
OR8J3	-0.0245
LTBP4	-0.827166666666667
SIRT6	0.387
CCL19	5.44925
PPIL1	-0.797166666666667
GBP7	3.54216666666667
STK17A	-0.9669
ABR	0.3215
OR9G1	0.895
FOXE1	-1.166625
CNGA3	0.1165
GML	0.1645
CD38	0.63375
ZDHHC6	-0.156166666666667
NEFH	-3.159
CTDSP2	0.587333333333333
PGBD5	-1.36583333333333
CCNY	-0.421714285714286
RMND5B	0.69775
ZNF257	0.13075
FLJ22167	0.403625
EXOSC7	0.302333333333333
ROR2	-0.036875
MAOA	0.000499999999999994
TNNT3	0.335
GYPC	-1.2435
C7orf33	1.123
PLIN	0.762833333333333
LOC90826	-0.88925
RNF4	-0.3413
F8A1	0.266166666666667
PLEKHG4	-1.232
GRB2	0.47895
HIST1H2AD	0.313
DUS3L	-0.739666666666667
EIF1	0.0718333333333333
RP5-1077B9.4	-1.04783333333333
FPGT	1.1065
GDF10	-0.654166666666667
COQ9	-0.1425
GCC2	0.171785714285714
RARRES3	3.847125
PLXNA1	0.0778
KIAA0100	0.8558
PMF1	0.0075
FNDC1	5.1645
HS2ST1	0.249333333333333
CRELD2	0.55875
C8G	-1.904
CD82	-0.06725
LIM2	-0.9945
UNQ6490	-0.841
MMP16	-0.40725
DRD3	-0.04825
C5orf26	-1.96075
C11orf73	-0.76075
PTP4A2	0.701375
OR4M2	0.289
HPCA	0.003
SEC14L1	-0.766333333333333
CHFR	-1.358625
EMILIN1	0.31725
NDUFS4	-1.22375
COL18A1	-0.90975
PDZD3	0.1661
C9orf16	0.0853333333333333
ERBB2IP	-0.4145
EMX2	1.16525
FUS	-0.728
TF	-3.9313
CLCN4	-1.31683333333333
CXorf56	0.7735
C11orf72	0.10875
ELAC2	-0.1925
NPR1	-0.86375
ASS1	0.263166666666667
USP42	0.39825
POLR2J	0.2325
SEC23IP	0.834666666666667
UQCRC1	0.78
LOC729603	-0.6805
C1orf71	0.00112499999999999
POLG	-1.419
ADAM23	-3.828
TFR2	-1.61075
RICTOR	-1.3248
MGC39606	1.74925
C19orf55	-0.103125
SNAPC1	-1.5075
GNA11	1.311125
CCDC52	0.511166666666667
FSIP1	1.332
UPF3A	-0.312625
IGSF11	-2.07633333333333
LAGE3	0.557
CHST6	-2.6225
UNC13B	1.094625
TTLL4	0.537875
ZNF687	0.0535
SDC2	-2.5868
COX7A2	0.22375
LAMB4	0.3295
FAM24A	0.777
LRRTM3	-1.06433333333333
GPHB5	0.068
OR4C13	0.095
EIF3EIP	-0.0697857142857143
HABP4	-0.3525
TMEM125	3.244
CNTN2	-0.055125
ASNSD1	-0.38325
FUT4	-0.697875
ACF	-3.79275
LOC158381	0.372
CDH8	-0.639666666666667
AGPS	-0.386
C4orf18	1.174125
PECI	-0.198666666666667
UNG	0.679875
GSTP1	-2.808625
DCUN1D5	-1.32233333333333
DKFZP564J0863	-1.4515
SLC9A3R1	1.45475
BCDO2	-1.8435
CHMP7	-0.49
REM2	1.635
DNHD1	-0.31025
FKBP4	-0.03275
ZNF350	2.74425
MGC11102	0.408875
BST1	0.56575
KISS1R	0.7325
NCR2	0.2085
DEFB125	-0.6595
UBE2W	1.063375
KRT15	0.10375
C10orf99	0.5295
SCN11A	0.830875
GFI1	-1.28525
RDHE2	4.3755
FHL1	-2.51783333333333
OSGEP	0.017
GATA1	-3.38483333333333
SMC6	-1.14
TTTY14	-1.35125
LPIN3	0.051
RPL4	-1.0454
RBPMS	-0.5963
PRPF3	-0.565
EMR1	-2.264
SPATA19	-0.443
XCR1	0.372
IRX3	1.4346
RBM6	-0.357
KLF4	-1.7898
UNC5CL	-0.227
SEBOX	-0.2575
BTK	-0.374
KRCC1	1.23375
C6orf27	0.506
SYTL5	-0.736
PRND	1.662875
LOC653319	-1.4705
PIGL	-0.951
HUS1	-0.631833333333333
SFRS6	0.194583333333333
C17orf77	0.4775
UIMC1	-1.29116666666667
FXYD2	-1.9567
LOC283152	1.74025
ZNF667	-2.8195
ZCCHC12	-0.54575
TFEC	3.9494
ATP7B	2.0285
POLD2	-0.231666666666667
RG9MTD1	1.184
ACOT2	-0.0756666666666667
HIST1H4I	-0.2085
PPARGC1A	-2.5027
ETFA	-0.8038
POLRMT	0.01675
ZNF146	0.14075
MIA2	-1.5055
KLHL6	0.0966666666666667
HOXB5	-0.849875
NENF	0.664666666666667
CUGBP1	-1.0785
PRSS22	1.28766666666667
CASC4	0.7179
CUL4B	0.3125
CENPJ	-1.2996
PITX1	1.5825
FLJ31033	0.6055
CELSR3	-0.235666666666667
ZNF568	0.04625
ITSN1	0.1545
EHBP1L1	-0.636833333333333
C19orf2	-0.266
DCTN1	0.95125
LIN28B	-3.90666666666667
TNKS2	0.4835
C1QBP	-0.941375
CADPS2	2.16275
SRMS	0.43075
GJA9	0.163
MGC24975	-0.1405
TRIM45	-1.54283333333333
TSP50	-0.31425
TCP1	-1.2715
TMED7	-0.0022
CMA1	1.0675
CENPL	-0.713833333333333
PTCRA	1.875
FST	-4.37675
VWCE	-3.0345
PAWR	-0.64775
ABCC12	1.74083333333333
LDLR	-1.4515
ASTN2	2.4319
LOC441212	-1.17475
GPATCH8	-0.10475
TANC2	-0.477083333333333
KIF4A	-0.921
C18orf18	-1.61825
PGM1	-0.76375
KIAA0258	-0.4115
CPD	1.635125
SNCAIP	-0.85425
DCT	-3.89016666666667
HLA-DOA	3.23327272727273
OR11L1	0.556
UPK1B	-0.6025
DNAJB4	-1.8695
UGT1A8	-0.2725
HIST1H4L	-0.2405
PECR	-1.34216666666667
HSPA2	-1.22
WFIKKN1	-0.811
SERP1	1.710875
SYDE2	0.82325
TACR2	0.332
NUP85	-0.18275
CD177	-0.469166666666667
LGR5	-2.2248
PIGG	0.250916666666667
PTHR1	-2.69183333333333
RAB5A	0.2417
FLJ13224	0.307
USP9Y	-2.16883333333333
C7orf53	-1.6275
LRP1B	-0.6885
XAF1	1.6661
ABCG8	-1.346
ANKDD1A	-0.804333333333333
DAND5	-2.4635
SPAG6	0.212166666666667
LINCR	0.13975
ZDHHC22	-1.653875
CCDC60	-0.413
THOC7	-1.18483333333333
TCTA	1.6642
OR8K3	0.227
NY-REN-7	0.17025
B2M	1.97166666666667
C6orf141	-2.298
LPPR4	1.45075
SQLE	-0.095375
SEPHS1	-0.41875
BTBD14B	0.818
PLRG1	-0.91925
SPG7	-0.2370625
ZNF614	-0.285833333333333
PARD6G	0.819
INPP5B	-0.7425
GRPEL2	-0.685125
PPID	-1.1058
TRIM56	-0.34425
UBE2J1	-0.96575
IL20RA	5.14975
LOC387856	-0.37475
C1orf107	0.374916666666667
UTS2R	0.88275
C19orf22	-0.11375
SAFB2	-0.428625
KIAA0652	0.944875
KLRG1	0.455333333333333
MS4A8B	4.58483333333333
FRAG1	1.2295
KIAA1546	-0.3235
E2F4	-0.7785
CLEC4M	0.373833333333333
BTBD14A	-1.88825
KIAA0999	-0.0109
GYPA	-3.68383333333333
TAC1	-0.621111111111111
TRAIP	-0.4125
KIAA0232	0.9177
ERCC8	-1.118
GPX4	0.752875
KIAA0368	0.11125
GPR157	-0.553666666666667
CTAGE4	0.267
C9orf30	-1.04233333333333
OR52A1	0.0805
HSP90B3P	-0.3005
ALG9	-0.8061
BTBD10	0.629
SDK2	0.12575
BAIAP3	0.09625
RABGGTB	-1.071
ANKRD40	0.551833333333333
KRT74	-1.0005
CALCOCO2	1.39314285714286
SNCA	-3.1155
TMSL8	-4.754
C2orf53	0.5615
ESRRB	0.01875
ARHGAP26	-1.74825
TDRD9	-2.1935
HRAS	0.740333333333333
KLRC4	-1.474
JAGN1	0.386166666666667
BSDC1	0.12975
RNF43	1.5245
NDUFAF1	0.9575
PHF12	0.485
OR1L3	0.02975
FOLR2	3.22058333333333
LYZL6	0.170666666666667
tcag7.1260	-0.345
WSB1	-1.20816666666667
PROS1	-2.0952
OSTN	0.481
PSMB8	1.32625
SOCS4	-0.408125
DDIT4L	0.94275
MAS1	-0.5715
MGC34796	1.46425
CSHL1	-0.0515
TBCCD1	-0.056
ZBTB7C	0.4965
AP2S1	0.23275
P15RS	-0.3323
VAT1	-0.666
SHANK3	0.484
TUFM	0.692833333333333
THEG	-0.283
KRT34	-1.59
SGSM3	1.162125
TOMM22	0.150125
SOCS3	-0.111166666666667
CPO	-0.376
POP4	0.8155
BHLHB3	3.197
MALL	0.44925
OR1B1	0.1825
PARK2	0.125166666666667
GPR124	-0.589375
LCE1E	0.7185
RUVBL2	-0.335
CGRRF1	0.4453
ACPL2	1.56375
WNT10B	-0.01
BAIAP2L2	-2.37175
ISCA1	0.475
C1orf125	0.628
RPAP1	-0.737
RAI16	-0.378833333333333
RPL27	0.1105
NLRP9	-0.365
EPN1	0.186
LOC388610	0.4225
SLC35A1	0.7155
GAL	-4.106
SLC14A2	0.35925
RDH11	0.0818333333333333
FAM138F	-0.566
AUH	0.1585
FLJ40243	0.15725
C14orf129	0.536833333333333
MBD2	-0.418833333333333
ABHD14B	0.547125
PIGT	1.7295
ALS2CR4	0.320375
ALAS1	1.1632
FOXO1	-0.0713333333333333
CRLF3	-0.282125
C20orf107	0.5955
FARS2	0.1615
CCDC28A	0.61775
NPHP3	-1.26625
OR13F1	0.247
TSEN54	-0.34075
DEFB106B	0.267
OR8B4	1.2265
STH	-1.12625
ZC3H14	-0.665
CBX2	-0.0745
TMEM49	-0.341
C6orf21	0.813
FLJ20920	0.762625
CRTAP	-0.0414285714285714
DDX50	-0.378
STYXL1	0.52125
BLVRB	-0.075
LOC147650	-0.477
MMP24	0.32
GRID1	0.235
BANF1	0.0701666666666667
CTAGEP	-0.1075
HMBS	-1.3755
SLC25A24	-0.376
C14orf50	-0.52875
MRO	-0.127
SLC25A15	-0.7275
FAM84B	2.2498
TDP1	-0.4065
C16orf78	-0.0933333333333333
C11orf57	-0.328125
RFK	-0.3035
ZFYVE9	-0.098875
STCH	-0.7454
WIBG	1.05875
LOC283871	0.785
GBA2	-0.0505
NDUFB3	0.2175
HSD17B13	-1.39025
GRIN3A	3.015
FMNL1	-0.221833333333333
SEPT7	-1.2731
GNLY	4.515
GRAMD1C	1.69616666666667
ZNF165	-0.06225
USP38	0.4735
FAM83A	-0.771833333333333
C14orf24	-0.0900833333333333
ARMCX3	0.660125
ARHGDIB	0.454666666666667
AK1	-0.0675
KIAA1045	0.22775
DNAJB13	-0.111833333333333
NEU2	0.5265
HIST1H4B	-0.786
FAM20B	-0.5344
HES2	0.497214285714286
FAM73B	0.0598
LOC388381	0.19
INTS7	-0.0567272727272727
AMPH	-0.36025
ZNF775	0.0625
UCKL1	0.284833333333333
C10orf97	0.134
C1orf161	0.19
ALDH1L1	-1.757
FLJ39378	-0.3795
SLC23A1	1.765
RBM4B	0.10575
THAP4	0.3005
OGFRL1	-0.3775
KIAA0831	-0.32
PPP1R15A	-0.939666666666667
C1orf96	-0.287785714285714
C12orf11	-1.9505
BMF	1.426125
MAN1A1	-1.5845
KIAA1600	0.5175
NLGN4X	3.76125
ALOX12	-1.78916666666667
RB1CC1	-0.2417
NEIL2	-0.4874
EIF4E	-0.153952380952381
ABHD5	-0.329
EXOC4	-0.0741666666666667
CIP29	0.00633333333333333
BATF2	2.96075
SLC29A4	-1.53125
HTR4	0.26125
EMB	-1.10325
TRAF6	0.2285
LMNB1	-1.20975
FAM19A5	-1.981125
SHE	1.18675
PIK3C2B	1.84275
C15orf15	-0.8241
USP15	-0.1107
TCEAL2	-0.236
C5orf39	-0.94
PTGER2	-0.8625
SLC31A1	0.6595625
IFT172	0.3555
ADAM29	0.596
GFOD1	-0.09475
ST7L	-0.419
C15orf26	-0.8975
PKN3	-1.72825
CNTD1	4.3365
COMMD1	0.51925
NTRK2	1.23616666666667
FOXN3	-0.2785
MFGE8	-1.6111
PFKFB2	-0.1485
TAS2R4	0.16225
ENTHD1	1.08683333333333
PRMT5	-0.925375
MGC16384	-1.42525
LOC442229	-0.61375
TSKU	0.843625
KRTCAP3	2.159
PDLIM1	1.0922
KCNS2	0.7655
RNF126	-0.000833333333333334
CEP63	0.30225
CLIC4	-0.7665
hCG_1990170	-1.01925
ACR	0.4237
KLK7	-0.95625
ALOX5AP	2.684875
RIPK3	3.16225
TAS2R9	0.1325
C19orf18	0.677
BIRC6	0.429714285714286
ZNF16	1.251
RFT1	-0.393
SLC8A2	-0.602
TACC1	-0.94475
ITGAD	2.56625
SAMHD1	1.42475
SH3PXD2B	0.3205
EPC2	0.2035
C20orf85	6.081125
ATP13A2	0.109666666666667
KRT4	0.460625
CAPNS1	-0.148
MDM2	-0.358666666666667
PCDH20	6.12275
KCNK9	0.836
OR2C1	-0.324
KLHDC3	-0.173833333333333
IPPK	0.635
EFHD2	0.240375
GALR3	0.71375
NBEA	0.427333333333333
ABCA6	1.506
CLDN3	1.1545
AKT2	-0.0565714285714286
EGFR	-1.4053
RBM16	-0.093
ZDHHC3	1.3081
SLC25A4	-0.596
CYB5B	-1.13816666666667
CPXM1	-0.866
NDRG1	0.216615384615385
FLJ43826	0.65225
OR5L2	0.0281666666666667
FARP2	0.9111
MRPL46	-0.291666666666667
LDHAL6B	0.327833333333333
MAPKAPK3	-0.058
NCAM2	2.04625
PRKD2	0.897833333333333
ZFP36L1	0.9863
CYSLTR1	-0.002
OR4C3	0.95625
HIST1H2AJ	1.8355
CCNB2	-1.60466666666667
ZNF10	0.404375
TMEM175	0.266
FAM134A	1.559
TIGD4	-0.52
PCNP	0.292
MGC39715	-1.073
LQK1	-0.1645
CREB1	0.3099
TMPRSS3	3.88075
C4orf32	0.581125
LAT	-0.505
KCNA3	0.3495
SKIV2L2	-1.41425
ROPN1B	-3.815
tcag7.23	-0.7185
CDT1	-1.724875
ZHX2	1.0935
CD28	-1.61675
ZNF624	0.62175
SEPT2	-0.0116666666666667
SOHLH2	-2.48525
MCOLN3	-1.114625
UNQ1945	0.731
MASP2	-1.334
ZNRF3	0.3752
GPATCH3	0.009
AGL	2.783
QRICH2	-1.0315
PSD4	1.361
CCNB1IP1	-2.29125
ENPP7	0.2445
OBFC1	0.22175
KCNG3	-0.974
C14orf79	0.70875
ENPEP	0.394666666666667
SCT	0.903
SKI	0.190125
SEC61G	-0.963
CAPN11	1.53175
ATXN7L3	0.52625
DBNDD1	-0.131333333333333
FAIM	0.15275
ANKRD36	-0.881
GABRP	0.836833333333333
TACSTD2	0.286166666666667
EIF3J	-1.209
PPP2R2A	-1.342
TEKT4	1.125
PVALB	0.117
F10	-2.41066666666667
FAM134C	1.847
COMP	3.97
EFCBP1	-3.8074375
SCLT1	-0.865875
TAL1	-1.6941
ACSL1	-0.052
ABCC5	0.71825
ABL1	-0.297055555555556
RBBP7	1.048
PTPRG	-2.6375
NCOR1	-0.2744
SPINK4	-0.8405
TXNRD1	-1.5517
TNRC15	0.79325
C9orf138	0.92425
UBE2H	0.5355
BRDT	1.77866666666667
C8orf31	-0.13975
CCNE2	-0.439
SLC6A8	-0.525625
CALCR	-2.80525
PPP1CB	0.842
ABHD8	0.1645
ARF5	0.6589
SLC24A4	1.42875
CCT3	-0.64175
ZNF121	-0.0305
SLC3A2	0.2553
OR13A1	0.457
SLC5A10	-0.04025
RAD50	-0.64275
IER5	0.303375
MTHFD1L	-3.208625
MBTPS2	0.43725
MVK	0.00899999999999998
NCL	-0.4179
PSMD10	0.2475
MOBP	0.235
FLJ32894	-0.1855
HRH1	-1.34133333333333
C5orf30	0.82175
NUDT16L1	1.353
RASGRP3	3.12416666666667
PRKRIP1	-0.3719
CCDC75	0.05525
LOC253970	-0.1395
KIAA1239	-0.77925
MED21	-0.498
SYT11	0.0161666666666667
NTSR2	-0.532
EGFL11	0.467
CXorf59	0.317
OR2A25	-0.166
SPTBN2	1.38825
LRMP	-1.095
RNF111	-0.02025
PTH	1.333
LOC619208	-0.0743333333333333
KIAA0895	0.8485
RANBP5	-1.540875
P2RY10	3.5395
NME5	4.44183333333333
DDX21	-0.73825
LRSAM1	-0.0655
HDAC11	2.06383333333333
VMO1	1.944
NOLA2	-0.3675
ADAR	0.768416666666667
MTO1	-0.6125
SF4	0.456
P2RX1	0.295333333333333
HBM	-0.1995
EN2	0.8905
C14orf172	0.43
TM9SF2	0.7006
INHBE	-1.119
TCTE3	-0.257583333333333
TOX2	-2.3525
CTAGE3	-0.447625
HBB	3.3084
MED15	-0.590333333333333
CASR	1.30375
C6orf66	-1.10433333333333
MTPN	-0.537625
UNC50	0.27425
C21orf33	0.495
IRF2	0.79475
PGR	-3.36433333333333
GPR84	3.429
CROCCL1	-1.79425
SRPX	-2.974
BRE	0.813
FGF10	3.41425
SDC3	0.486333333333333
ZRSR1	0.845333333333333
DKFZP434P211	-0.095375
SOX6	-0.315
RPUSD2	-0.0355
C14orf173	-0.59925
MAPK11	-1.05683333333333
TBC1D22A	1.2525
FAM123A	-1.553
COL4A6	-4.57333333333333
TOMM70A	0.61225
NAB1	-0.505125
MGC16385	-0.99575
TSPAN18	-1.082
MED31	-0.0835
PLG	-0.1895
CAPSL	3.323
ZNF532	-0.8315
ASB14	-0.3115
CA8	1.6815
NUDT16P	-0.151166666666667
SLFN11	-2.039
LRRIQ2	0.90325
NOL7	-0.469333333333333
BRMS1L	-1.4625
JARID1A	0.466666666666667
PANK2	-0.308
ICAM3	0.72375
MDS1	0.88425
TAF8	-0.48225
RNF139	0.83
ZNF594	-0.222666666666667
ADAM8	1.588125
SFTPC	-0.428125
MAN2B2	1.583
RGS12	0.039
EIF1AY	-4.44533333333333
LRRIQ1	1.07516666666667
GPR150	1.07025
CCDC21	-0.7755
PRRG3	0.097
SAA4	-4.436
RAPGEF5	1.12975
ZCCHC2	0.0125
MGC39372	0.988
PPP4R2	-0.0268333333333333
CDCA2	-1.96033333333333
OR4D5	1.66333333333333
PTGFRN	-1.0619
SIGLEC5	1.52366666666667
C19orf61	0.216833333333333
NMUR2	0.149
KIAA1586	-0.9765
DAGLA	0.318166666666667
CHCHD6	0.42475
GPR32	0.9395
NEUROD6	0.833833333333333
SLC2A4RG	1.350375
CA5B	1.78925
FBXL3	0.72275
MPHOSPH9	-1.082
HMG2L1	0.57125
HCN4	0.816166666666667
CEACAM19	0.591
SH2D4B	0.005
HFE2	-1.52
TGM4	-0.1965
LYPD2	0.20425
TBC1D15	0.092
MRPS21	-0.3349
NONO	-0.3733
CLEC5A	1.110875
ITCH	0.4031
MGAT3	-0.5725
MBP	-0.6365
RPP25	-0.68725
SOSTDC1	0.197
HRC	0.2455
TRIM48	-0.247
TMEM133	-2.058
ECEL1P2	-1.58525
HOXC11	2.5225
DOK5	-1.97625
HELZ	0.1475
LOC348180	-0.317
MGC33894	0.31575
ADRB3	2.235
DMD	-0.436416666666667
PTRH2	0.25675
MPEG1	4.34233333333333
NDUFA12	-0.385666666666667
KRTAP2-4	-0.131583333333333
STAMBPL1	-1.514
ADCY2	-0.127333333333333
UNQ6125	1.058
KLHL20	-0.292166666666667
SRM	-1.38575
OTC	0.3295
TMIE	-0.0518333333333333
SNX8	0.4955
LIPK	0.1425
CHURC1	-0.422916666666667
KLC2	0.3105
HDAC1	0.0408333333333333
FAM128A	0.795333333333333
FNDC3B	-0.579
MTCP1	0.339166666666667
WFDC10B	-0.0259
PCDHGB3	0.12
ATRNL1	-3.1263
CAV2	-1.8635
MED26	0.373833333333333
DUS1L	0.69325
CHRM3	-0.58225
NEK9	0.97325
WARS2	-0.34925
TBX22	5.1035
TOMM40	-0.20525
RP6-213H19.1	-3.54466666666667
TUBGCP5	-0.305
IGSF6	5.367
TPPP	0.36
UNQ6190	-0.1265
GSTM5	-0.09025
BTD	0.791166666666667
PDCD1LG2	1.291
SNRPB2	0.278833333333333
ERICH1	-1.377375
APOA4	-1.69025
HOXA11	-2.99925
NARG1	-0.28625
MKX	-1.75
RAB28	-0.545785714285714
PKP3	0.96775
SH3GL2	-3.40575
CTSO	2.4255
RPN2	1.7449375
IL28RA	-0.573666666666667
SFMBT1	0.29
WDR57	-0.74375
FER1L3	-1.12816666666667
HSF5	0.360666666666667
TTC9B	0.54225
C4BPA	-4.94966666666667
ALB	-2.08335714285714
SORBS3	-1.04875
UPF2	0.1655
JPH1	-0.5925
AGBL2	2.67075
DOPEY1	1.3315
TERF1	-0.18875
KIF22	0.623166666666667
NINJ1	0.722
SEC61A2	0.318833333333333
HIST1H1D	-1.6845
SFXN4	0.277125
UCP3	0.3353
ZNF703	2.26333333333333
MYL6B	-0.8625
TREM1	1.06475
OR52E6	1.4135
CKMT2	-0.01175
HLA-C	2.42525
SLC13A3	0.384666666666667
TIMP4	-3.2655
SLIT2	0.67025
RSF1	-0.318888888888889
LONRF1	-1.557
MON1A	-0.618833333333333
CACNG6	-1.0245
DPPA4	-4.99366666666667
ZSWIM3	1.06875
ZNF804A	0.802
CCIN	0.39125
SLC25A31	0.404333333333333
KCNMB4	-1.4075
RABL5	0.663375
GALNS	-0.2777
STX6	1.304625
HIST1H1C	-0.560666666666667
CIDEB	-1.323875
CASP4	0.067
PDK3	0.4298
KCNJ11	2.1075
TPR	-0.48775
ZSCAN20	-1.053
MTX2	0.1785
HIST1H2BH	-0.47725
LOC283767	0.5565
LYRM7	-1.46288888888889
BRD3	1.2075
HIST1H2BO	-0.2945
MAGEB10	0.292
SLC45A1	1.11
SERPINA3	1.41395
KIAA0143	1.0805
KCNJ16	-0.8848
KRT79	-0.26275
FABP2	-1.00475
NUT	-0.2365
ZNF57	0.46125
FBXL4	0.021875
CLEC9A	2.4215
UGT8	-1.87916666666667
BMP2K	0.208
MAPK4	-3.934
SLC25A23	-0.2459
HINT1	-0.3456
KRTAP13-1	0.557
SFXN5	0.91
CHCHD2	0.90875
FAM3D	3.6195
NDP	-2.676
RHOBTB1	-0.368166666666667
SLC4A4	-1.973375
RPL38	-0.57025
HTF9C	0.268333333333333
AP2A2	0.49925
ZBTB46	0.592
MAP7D1	0.04525
AOX1	1.67983333333333
CYR61	-1.51216666666667
DTNA	-2.34157142857143
JRKL	-1.5615
TMOD3	-1.15575
EEA1	-0.7926
ADCK5	0.728
IL1R1	-0.0336666666666667
KLK3	0.835428571428572
HRSP12	0.31075
KTN1	0.2025
LOH11CR2A	-0.7277
RELL2	-0.43025
MAB21L1	0.34175
C20orf59	-1.21216666666667
PHKB	-0.2125
ADAM2	-1.45533333333333
TBC1D8B	-1.932
FAM13A1	-1.5069375
LAPTM4B	-1.76058333333333
LCN8	0.0905
TMEM147	0.298
SYT4	0.286833333333333
XPO7	-1.607
C9orf62	1.4315
GPR75	-0.48
TRIM5	0.558
APOC1	0.895166666666667
RNASE4	0.0555
PARD6B	-2.4425
ARID1A	0.248666666666667
TPD52L3	0.5706
RRAGB	0.889
RCN2	-0.526
HIST2H2BE	0.4525
STARD7	0.032
SHMT2	-0.46
KIAA1751	-0.362333333333333
MLYCD	0.445625
LOC162632	-0.2148
UQCRH	-1.109
RP11-217H1.1	1.097875
SDHA	-0.679666666666667
NCLN	0.0827
ZNF17	0.899833333333333
RCBTB2	-2.62925
VEGFB	-0.2698
RP4-747L4.3	0.16925
COLQ	0.23
MPN2	-1.00483333333333
DRG2	-0.47575
KLRB1	6.49175
ALPK2	-3.04675
DNASE2B	1.3895
FLJ23834	-0.1785
AXUD1	0.480333333333333
SAFB	-0.497
NSUN4	-0.88925
RFX2	1.18933333333333
MAPK8IP1	0.427833333333333
FANCD2	0.104857142857143
ANKZF1	-0.971666666666667
C19orf50	-0.320125
DUSP8	-0.99425
SENP5	-0.11175
NFKBIL2	-0.04375
LBR	-1.857
IGFL1	1.1445
LZTS2	-0.03725
IL2RG	0.66975
CCDC51	0.27725
KLF3	0.0035
ANKRD37	-0.78875
KCTD14	-2.59683333333333
FZR1	0.600083333333333
SLC44A4	3.9987
ESPL1	0.013
GMPR2	-0.4488
TBC1D19	-1.42066666666667
ERGIC1	1.24862962962963
ERBB4	3.0195
TSPAN32	0.696666666666667
MAP4	-0.06225
GPHN	-0.259
SLC6A2	-0.203625
HIVEP1	-0.14375
DFFB	-0.5391
EIF4EBP2	0.771375
DMRT1	0.271333333333333
HSPB6	-0.175
IER2	0.0115
AIFM1	1.15025
WWC2	-2.10933333333333
MRPL4	-0.2045
FLJ21062	0.7865
EPB41L4A	0.994666666666667
SH2D6	1.27025
TAF4B	-1.86625
GAL3ST3	0.192
MALT1	-1.58216666666667
RTDR1	2.4915
ARVCF	0.673875
MEX3B	-1.82716666666667
FBXO16	0.45625
KIF7	-0.6295
C1QC	4.31283333333333
ZNF783	-1.21816666666667
ZNF85	-0.57975
MMP13	0.675
KIAA0329	0.6515
RTP3	0.3875
ZBED3	-0.86575
CLGN	0.61075
SLC25A37	-2.39854166666667
hCG_18290	-0.64325
OR5AS1	0.75
SMARCC2	0.768833333333333
FAM109A	-0.0115
CCDC12	-0.318
USF2	0.1568
DEPDC7	-3.96575
C20orf24	0.9295
JMJD3	0.7125
DSP	2.63764285714286
SLIC1	1.154875
FAM20A	1.353375
IRF2BP2	0.57275
ZNF230	0.7105
MSN	-1.06728571428571
SLC9A5	-2.0715
EPDR1	-2.7104
MUSK	0.667833333333333
