Hybridization REF	TCGA-AO-A0J5-01A-11R-A034-07
HIST1H2AD	2.277
DUS3L	-0.3445
EIF1	-0.392166666666667
RP5-1077B9.4	-1.21966666666667
FPGT	0.97575
GDF10	1.929
COQ9	-0.064
GCC2	0.355214285714286
RARRES3	1.46525
PLXNA1	-0.4918
KIAA0100	-0.0241
PMF1	0.5965
FNDC1	5.81325
HS2ST1	-0.102666666666667
CRELD2	1.00525
C8G	-1.5045
CD82	0.01025
LIM2	-1.3425
UNQ6490	-0.0365
MMP16	0.7435
DRD3	-0.73875
C5orf26	-0.79575
C11orf73	-0.807
PTP4A2	0.41125
OR4M2	-0.306
HPCA	-0.7825
SEC14L1	-1.06283333333333
CHFR	-0.074125
EMILIN1	1.3345
NDUFS4	-0.16
COL18A1	0.640875
PDZD3	-0.0967
C9orf16	-0.248333333333333
ERBB2IP	0.358666666666667
EMX2	4.86975
FUS	-1.018
TF	-3.62922222222222
CLCN4	0.503166666666667
CXorf56	-0.716
C11orf72	0.41125
ELAC2	-0.184666666666667
NPR1	0.31875
ASS1	-2.251
USP42	-0.022375
POLR2J	-0.662
SEC23IP	0.906166666666667
UQCRC1	-0.62575
LOC729603	-0.3125
C1orf71	0.421
POLG	-2.3975
ADAM23	-2.72025
TFR2	-1.433
RICTOR	-0.9052
MGC39606	-0.0855
C19orf55	-0.636
SNAPC1	-1.86616666666667
GNA11	1.2675
CCDC52	-0.211666666666667
FSIP1	3.4175
UPF3A	-0.448375
IGSF11	-1.10333333333333
LAGE3	0.303
CHST6	0.52
UNC13B	0.19425
TTLL4	-0.41
ZNF687	0.522375
SDC2	0.3325
COX7A2	-0.1785
LAMB4	0.1735
FAM24A	0.4305
LRRTM3	-0.681333333333333
GPHB5	0.0455
OR4C13	-0.348
EIF3EIP	0.470285714285714
HABP4	-0.158
TMEM125	3.2655
CNTN2	-0.367625
ASNSD1	-0.04725
FUT4	0.203875
ACF	-4.00475
LOC158381	0.7195
CDH8	-0.4065
AGPS	-1.007
C4orf18	3.9785
PECI	-0.493833333333334
UNG	-0.88275
GSTP1	-1.909
DCUN1D5	-1.67633333333333
DKFZP564J0863	-0.76775
SLC9A3R1	2.271
BCDO2	-0.90675
CHMP7	-0.3175
REM2	0.402
DNHD1	-0.851
FKBP4	-0.557375
ZNF350	1.394
MGC11102	0.10825
BST1	1.6685
KISS1R	1.272
NCR2	0.5175
DEFB125	1.895
UBE2W	0.61925
KRT15	-3.07325
C10orf99	0.4715
SCN11A	0.499625
GFI1	-2.646
RDHE2	-0.661166666666667
FHL1	0.332333333333333
OSGEP	-0.214833333333333
GATA1	-3.48666666666667
SMC6	-0.9835
TTTY14	-1.09475
LPIN3	-0.21775
RPL4	-0.0841
RBPMS	0.6548
PRPF3	-0.857166666666667
EMR1	-1.882
SPATA19	-0.0452499999999999
XCR1	0.339
IRX3	0.575
RBM6	-1.0655
KLF4	-0.2975
UNC5CL	-1.325
SEBOX	-0.171
BTK	-0.605
KRCC1	1.558
C6orf27	0.6635
SYTL5	-1.567
PRND	4.275
LOC653319	-1.6625
PIGL	-0.986125
HUS1	-0.019
SFRS6	-0.0274166666666667
C17orf77	0.2695
UIMC1	-0.677833333333333
FXYD2	-1.6007
LOC283152	1.7905
ZNF667	-1.23775
ZCCHC12	-0.74325
TFEC	2.2004
ATP7B	-0.5445
POLD2	-0.995166666666667
RG9MTD1	-0.616
ACOT2	0.76
HIST1H4I	-0.0796249999999999
PPARGC1A	-1.85911111111111
ETFA	-1.1722
POLRMT	-0.17675
ZNF146	0.00987499999999999
MIA2	0.003
KLHL6	-0.893
HOXB5	-0.14825
NENF	0.404166666666667
CUGBP1	-0.057
PRSS22	1.88966666666667
CASC4	1.3268
CUL4B	0.1927
CENPJ	-1.4487
PITX1	-1.13016666666667
FLJ31033	0.229
CELSR3	-0.5205
ZNF568	-0.216
ITSN1	0.141416666666667
EHBP1L1	-0.444833333333333
C19orf2	-0.4815
DCTN1	0.8815
LIN28B	-3.23866666666667
TNKS2	0.101
C1QBP	-0.103
CADPS2	1.31475
SRMS	-0.068
GJA9	0.221
MGC24975	-0.741166666666667
TRIM45	0.540333333333333
TSP50	-1.3385
TCP1	-1.449
TMED7	0.4218
CMA1	1.9225
CENPL	-0.864666666666667
PTCRA	0.3395
FST	-1.616
VWCE	-4.2035
PAWR	-0.19425
ABCC12	0.418333333333333
LDLR	0.1675
ASTN2	1.5051
LOC441212	-1.282375
GPATCH8	-0.243
TANC2	-0.5235
KIF4A	-1.6325
C18orf18	-1.12925
PGM1	-0.76675
KIAA0258	0.54025
CPD	0.3225
SNCAIP	-0.53625
DCT	-4.384
HLA-DOA	3.13645454545454
OR11L1	0.953
UPK1B	-0.475333333333333
DNAJB4	-0.455375
UGT1A8	-0.272333333333333
HIST1H4L	-2.036
PECR	-0.434166666666667
HSPA2	1.5305
WFIKKN1	-2.449
SERP1	0.504625
SYDE2	1.7
TACR2	1.4485
NUP85	0.36675
CD177	3.3065
LGR5	-1.93383333333333
PIGG	0.612833333333333
PTHR1	0.153666666666667
RAB5A	0.3786
FLJ13224	0.133
USP9Y	-1.2524
C7orf53	-0.0715
LRP1B	-0.58525
XAF1	0.7616
ABCG8	-0.283
ANKDD1A	-0.590166666666667
DAND5	-0.6605
SPAG6	0.252
LINCR	-0.32775
ZDHHC22	-1.488875
CCDC60	0.931
THOC7	-2.11916666666667
TCTA	0.7372
OR8K3	0.2445
NY-REN-7	-1.6335
B2M	1.39516666666667
C6orf141	-3.001375
LPPR4	2.6895
SQLE	-1.482125
SEPHS1	-0.0715
BTBD14B	0.675071428571429
PLRG1	-0.769
SPG7	-0.519375
ZNF614	-0.045
PARD6G	1.0795
INPP5B	-0.4903
GRPEL2	-0.453
PPID	-0.7742
TRIM56	-0.337
UBE2J1	-0.333625
IL20RA	6.91
LOC387856	0.5285
C1orf107	0.57325
UTS2R	1.3535
C19orf22	0.313
SAFB2	-0.32325
KIAA0652	0.23675
KLRG1	-1.02983333333333
MS4A8B	0.6985
FRAG1	-0.1485
KIAA1546	0.3365
E2F4	-0.9938
CLEC4M	0.7474
BTBD14A	-1.36375
KIAA0999	0.5127
GYPA	-4.18766666666667
TAC1	1.4409
TRAIP	-2.24
KIAA0232	0.5028
ERCC8	-1.01625
GPX4	0.887125
KIAA0368	-0.115125
GPR157	-0.444333333333333
CTAGE4	0.3415
C9orf30	-1.45066666666667
OR52A1	0.5465
HSP90B3P	-0.195
ALG9	-0.471
BTBD10	0.80525
SDK2	-0.86925
BAIAP3	-1.7245
RABGGTB	-1.305625
ANKRD40	-0.2395
KRT74	0.676
CALCOCO2	0.0566428571428571
SNCA	-2.63975
TMSL8	-4.373375
C2orf53	-0.5935
ESRRB	-0.48725
ARHGAP26	-1.59
TDRD9	-2.42625
HRAS	0.375833333333333
KLRC4	-2.901
JAGN1	-0.005
BSDC1	0.56075
RNF43	2.6851
NDUFAF1	0.581
PHF12	0.43225
OR1L3	-0.25525
FOLR2	2.26908333333333
LYZL6	-0.285666666666667
tcag7.1260	-0.9065
WSB1	-1.70333333333333
PROS1	-0.7072
OSTN	0.721
PSMB8	0.05175
SOCS4	-0.465125
DDIT4L	2.04275
MAS1	0.00149999999999999
MGC34796	0.88825
CSHL1	0.511333333333333
TBCCD1	0.228833333333333
ZBTB7C	0.279
AP2S1	-0.04425
P15RS	-0.4638
VAT1	0.00720000000000003
SHANK3	1.55883333333333
TUFM	-0.3925
THEG	-0.2335
KRT34	-2.46175
SGSM3	0.188875
TOMM22	-0.773
SOCS3	1.285
CPO	0.613
POP4	0.49275
BHLHB3	3.91125
MALL	1.90925
OR1B1	-0.2245
PARK2	0.635666666666667
GPR124	1.220875
LCE1E	0.043
RUVBL2	-0.3045
CGRRF1	0.7413
ACPL2	0.3325
WNT10B	-1.53375
BAIAP2L2	-2.036625
ISCA1	-0.001
C1orf125	-0.455625
RPAP1	-0.452
RAI16	0.0193333333333333
RPL27	-1.05775
NLRP9	0.129
EPN1	0.676
LOC388610	-0.748125
SLC35A1	1.0649
GAL	-4.3525
SLC14A2	0.34625
RDH11	0.0231666666666667
FAM138F	-0.4785
AUH	-0.10725
FLJ40243	0.208
C14orf129	0.400833333333333
MBD2	-0.535666666666667
ABHD14B	-0.2365
PIGT	0.818125
ALS2CR4	-0.6345
ALAS1	-0.0926
FOXO1	1.96416666666667
CRLF3	-1.325
C20orf107	-0.5185
FARS2	0.9855
CCDC28A	1.84075
NPHP3	-0.90575
OR13F1	0.264
TSEN54	-0.3295
DEFB106B	-0.0153
OR8B4	0.042
STH	-2.60325
ZC3H14	-0.737125
CBX2	-1.555
TMEM49	-0.07825
C6orf21	0.186
FLJ20920	1.208875
CRTAP	-0.1385
DDX50	-0.32975
STYXL1	0.1655
BLVRB	-0.0175
LOC147650	-0.456333333333333
MMP24	0.21275
GRID1	2.07166666666667
BANF1	-0.578333333333333
CTAGEP	0.55225
HMBS	-2.23575
SLC25A24	-0.092
C14orf50	-0.3665
MRO	1.17516666666667
SLC25A15	-0.4545
FAM84B	1.5457
TDP1	-1.221
C16orf78	-0.0783333333333333
C11orf57	-0.83275
RFK	-1.0695
ZFYVE9	-1.080875
STCH	-0.6374
WIBG	0.3965
LOC283871	-0.538
GBA2	-0.5713
NDUFB3	-0.47525
HSD17B13	-0.69375
GRIN3A	0.432
FMNL1	-0.844833333333333
SEPT7	-0.4637
GNLY	1.5815
GRAMD1C	0.359166666666667
ZNF165	0.30875
USP38	0.236
FAM83A	-3.51266666666667
C14orf24	0.8225
ARMCX3	0.976
ARHGDIB	-0.528166666666667
AK1	0.547125
KIAA1045	0.620333333333333
DNAJB13	-0.640166666666667
NEU2	0.113
HIST1H4B	-1.276
FAM20B	-0.1433
HES2	-0.534642857142857
FAM73B	-0.6379
LOC388381	-0.528
INTS7	-0.470636363636364
AMPH	2.652
ZNF775	0.175125
UCKL1	-0.2585
C10orf97	0.076
C1orf161	0.35575
ALDH1L1	1.03525
FLJ39378	0.097625
SLC23A1	-1.4195
RBM4B	-0.00750000000000001
THAP4	0.385666666666667
OGFRL1	0.093
KIAA0831	0.205625
PPP1R15A	0.214
C1orf96	-0.121142857142857
C12orf11	-2.04975
BMF	1.291875
MAN1A1	-0.99175
KIAA1600	0.736166666666667
NLGN4X	-0.25075
ALOX12	-0.854
RB1CC1	-0.1741
NEIL2	-0.258
EIF4E	-0.139636363636364
ABHD5	-0.69875
EXOC4	-0.2225
CIP29	0.582666666666667
BATF2	-0.56525
SLC29A4	-0.610875
HTR4	0.181
EMB	0.5285
TRAF6	0.371
LMNB1	-2.4305
FAM19A5	-0.059625
SHE	2.05425
PIK3C2B	0.99725
C15orf15	-0.8005
USP15	-0.0349
TCEAL2	1.62825
C5orf39	2.113
PTGER2	-1.03275
SLC31A1	-1.31075
IFT172	0.033
ADAM29	-0.22475
GFOD1	-0.301
ST7L	0.445666666666667
C15orf26	-1.81725
PKN3	-1.2345
CNTD1	1.38516666666667
COMMD1	0.5875
NTRK2	2.45766666666667
FOXN3	0.5275
MFGE8	-0.4961
PFKFB2	0.291166666666667
TAS2R4	-0.66075
ENTHD1	-0.547333333333333
PRMT5	-0.510625
MGC16384	-1.204
LOC442229	-0.5285
TSKU	0.291625
KRTCAP3	2.19225
PDLIM1	-0.4439
KCNS2	0.40725
RNF126	-0.185333333333333
CEP63	-0.145625
CLIC4	-0.032125
hCG_1990170	-0.8605
ACR	0.2449
KLK7	0.4545
ALOX5AP	3.38
RIPK3	4.302
TAS2R9	0.288
C19orf18	1.103
BIRC6	-0.155642857142857
ZNF16	1.0795
RFT1	-1.03375
SLC8A2	-0.83
TACC1	0.1575
ITGAD	1.225
SAMHD1	0.66
SH3PXD2B	1.9051
EPC2	0.89875
C20orf85	0.07125
ATP13A2	-0.240666666666667
KRT4	0.083125
CAPNS1	0.655
MDM2	-0.79625
PCDH20	3.1945
KCNK9	0.2825
OR2C1	0.1675
KLHDC3	-0.357333333333333
IPPK	0.1335
EFHD2	-0.752625
GALR3	1.26575
NBEA	2.44183333333333
ABCA6	3.461
CLDN3	1.9265
AKT2	-0.255
EGFR	-1.2957
RBM16	0.284625
ZDHHC3	0.4385
SLC25A4	0.156
CYB5B	-0.8405
CPXM1	1.56575
NDRG1	0.0951538461538462
FLJ43826	-0.14675
OR5L2	-0.0543333333333333
FARP2	0.3145
MRPL46	-0.301416666666667
LDHAL6B	-0.0248333333333333
MAPKAPK3	-0.7815
NCAM2	2.1235
PRKD2	0.2605
ZFP36L1	1.4631
CYSLTR1	-1.32625
OR4C3	0.00299999999999995
HIST1H2AJ	1.062
CCNB2	-1.98333333333333
ZNF10	-0.291375
TMEM175	0.789
FAM134A	1.21083333333333
TIGD4	0.413
PCNP	-0.1215
MGC39715	0.725
LQK1	-0.4065
CREB1	0.2531
TMPRSS3	-3.44675
C4orf32	1.6705
LAT	-1.97441666666667
KCNA3	0.1985
SKIV2L2	-0.94625
ROPN1B	-3.64675
tcag7.23	-0.7525
CDT1	-2.778
ZHX2	1.709375
CD28	-2.4695
ZNF624	1.06375
SEPT2	0.157333333333333
SOHLH2	-1.633625
MCOLN3	1.638875
UNQ1945	0.6405
MASP2	-0.9135
ZNRF3	-0.8226
GPATCH3	-0.14
AGL	2.91275
QRICH2	-1.451
PSD4	1.1925
CCNB1IP1	-1.50075
ENPP7	-0.26325
OBFC1	0.2815
KCNG3	-3.073
C14orf79	0.547166666666667
ENPEP	1.89883333333333
SCT	1.726
SKI	1.01525
SEC61G	-1.0715
CAPN11	-0.327
ATXN7L3	-0.53675
DBNDD1	0.102333333333333
FAIM	0.0995
ANKRD36	-1.0015
GABRP	-0.5845
TACSTD2	2.64633333333333
EIF3J	-0.719
PPP2R2A	-0.97725
TEKT4	-0.2985
PVALB	-3.2445
F10	-2.3035
FAM134C	0.7148
COMP	4.81925
EFCBP1	-1.9899375
SCLT1	-0.297375
TAL1	-0.8454
ACSL1	1.416
ABCC5	1.48283333333333
ABL1	-0.635111111111111
RBBP7	0.396
PTPRG	-0.1385
NCOR1	0.2842
SPINK4	-2.62016666666667
TXNRD1	-1.7844
TNRC15	0.422
C9orf138	0.3365
UBE2H	0.275
BRDT	0.3898
C8orf31	0.038
CCNE2	-1.96581818181818
SLC6A8	-1.861625
CALCR	-3.86975
PPP1CB	1.02875
ABHD8	0.4125
ARF5	-0.147
SLC24A4	0.607666666666667
CCT3	-0.042
ZNF121	-0.064
SLC3A2	-1.2819
OR13A1	0.442
SLC5A10	0.219
RAD50	-0.208625
IER5	0.486625
MTHFD1L	-1.7565
MBTPS2	0.397
MVK	0.024
NCL	-0.0895
PSMD10	-0.525
MOBP	0.327875
FLJ32894	-0.107
HRH1	-0.676833333333333
C5orf30	1.046
NUDT16L1	0.8052
RASGRP3	3.5835
PRKRIP1	-0.3922
CCDC75	-0.2895
LOC253970	0.4795
KIAA1239	0.336666666666667
MED21	-0.442
SYT11	0.93875
NTSR2	-1.7605
EGFL11	0.5605
CXorf59	0.989
OR2A25	-0.22625
SPTBN2	-1.95775
LRMP	-1.1195
RNF111	0.5225
PTH	1.9985
LOC619208	1.05033333333333
KIAA0895	0.45675
RANBP5	-1.251375
P2RY10	-0.6915
NME5	3.10833333333333
DDX21	-1.25625
LRSAM1	0.2915
HDAC11	0.331166666666667
VMO1	2.2885
NOLA2	-0.31
ADAR	0.634416666666667
MTO1	-0.792833333333333
SF4	0.277666666666667
P2RX1	0.386333333333333
HBM	0.2935
EN2	1.772
C14orf172	-0.0215
TM9SF2	1.1881
INHBE	-2.20816666666667
TCTE3	-0.202909090909091
TOX2	-2.6305
CTAGE3	0.439625
HBB	4.3734
MED15	-0.713833333333333
CASR	0.8345
C6orf66	-2.04816666666667
MTPN	-1.203375
UNC50	0.148
C21orf33	0.835
IRF2	0.79975
PGR	-2.60166666666667
GPR84	1.44975
CROCCL1	-1.94375
SRPX	-0.38475
BRE	0.102833333333333
FGF10	2.42075
SDC3	-0.405
ZRSR1	0.578833333333333
DKFZP434P211	-0.057125
SOX6	0.7925
RPUSD2	-0.40975
C14orf173	0.00991666666666671
MAPK11	-0.0571666666666666
TBC1D22A	1.032
FAM123A	-0.0055
COL4A6	-3.36383333333333
TOMM70A	-0.5355
NAB1	-0.96875
MGC16385	-0.610625
TSPAN18	0.785333333333333
MED31	-0.186
PLG	-0.57475
CAPSL	0.1435
ZNF532	0.8475
ASB14	0.3695
CA8	0.17675
NUDT16P	0.0873333333333333
SLFN11	-0.1585
LRRIQ2	-0.436
NOL7	-0.465666666666667
BRMS1L	-0.732875
JARID1A	0.0983333333333333
PANK2	-0.46075
ICAM3	-0.10475
MDS1	0.29025
TAF8	-0.55125
RNF139	1.045
ZNF594	0.618
ADAM8	1.841375
SFTPC	-0.590875
MAN2B2	1.79325
RGS12	0.5180625
EIF1AY	-4.78866666666667
LRRIQ1	-0.0911666666666666
GPR150	1.4715
CCDC21	-1.77266666666667
PRRG3	0.62775
SAA4	-3.19725
RAPGEF5	1.371875
ZCCHC2	0.46425
MGC39372	-0.496
PPP4R2	-0.713166666666667
CDCA2	-2.4525
OR4D5	0.0876666666666666
PTGFRN	2.038
SIGLEC5	2.03633333333333
C19orf61	-0.0671666666666667
NMUR2	0.3995
KIAA1586	-1.0595
DAGLA	0.668666666666667
CHCHD6	0.19775
GPR32	1.0515
NEUROD6	0.549333333333333
SLC2A4RG	0.1266875
CA5B	0.4895
FBXL3	1.24075
MPHOSPH9	-1.66175
HMG2L1	0.50675
HCN4	0.823666666666667
CEACAM19	0.05475
SH2D4B	0.428833333333333
HFE2	-1.6925
TGM4	0.839833333333333
LYPD2	0.442333333333333
TBC1D15	0.15975
MRPS21	-1.4591
NONO	-1.1991
CLEC5A	1.98225
ITCH	0.0329
MGAT3	-0.698
MBP	0.0727500000000001
RPP25	-0.83875
SOSTDC1	-1.77725
HRC	-0.55275
TRIM48	0.3375
TMEM133	0.32575
ECEL1P2	-1.1235
HOXC11	2.7005
DOK5	-0.0275
HELZ	1.50683333333333
LOC348180	-0.54775
MGC33894	0.2575
ADRB3	0.1975
DMD	-0.180909090909091
PTRH2	0.8565
MPEG1	3.29066666666667
NDUFA12	0.1635
KRTAP2-4	0.417454545454546
STAMBPL1	-1.3614
ADCY2	0.323333333333333
UNQ6125	0.2935
KLHL20	0.1135
SRM	-1.39125
OTC	-0.45575
TMIE	0.129333333333333
SNX8	0.0495
LIPK	0.692
CHURC1	-0.459833333333333
KLC2	0.400833333333333
HDAC1	-0.765333333333333
FAM128A	-0.0426666666666667
FNDC3B	0.2054
MTCP1	-0.903833333333333
WFDC10B	0.3784
PCDHGB3	-0.0565000000000001
ATRNL1	0.4465
CAV2	0.229
MED26	0.1535
DUS1L	-0.63675
CHRM3	-1.33225
NEK9	0.46975
WARS2	0.08825
TBX22	0.686
TOMM40	-1.128
RP6-213H19.1	-1.31683333333333
TUBGCP5	-0.1315
IGSF6	5.34575
TPPP	-0.132333333333333
UNQ6190	0.6525
GSTM5	1.466875
BTD	2.08533333333333
PDCD1LG2	0.224833333333333
SNRPB2	-0.469833333333333
ERICH1	-0.958875
APOA4	-1.4355
HOXA11	-1.11575
NARG1	-0.330875
MKX	-0.2085
RAB28	-0.400428571428571
PKP3	0.675
SH3GL2	-3.38066666666667
CTSO	3.59125
RPN2	0.7533125
IL28RA	-0.430666666666667
SFMBT1	-0.712
WDR57	-0.4965
FER1L3	1.31833333333333
HSF5	1.8358
TTC9B	1.4095
C4BPA	-3.98916666666667
ALB	-2.91292857142857
SORBS3	0.48575
UPF2	-0.395
JPH1	-0.4905
AGBL2	-0.082
DOPEY1	0.6625
TERF1	-0.370083333333333
KIF22	-0.863833333333333
NINJ1	0.705
SEC61A2	-0.825083333333333
HIST1H1D	0.216333333333333
SFXN4	-0.313375
UCP3	-0.2455
ZNF703	1.73866666666667
MYL6B	0.0055
TREM1	2.1905
OR52E6	-0.3485
CKMT2	2.29775
HLA-C	1.73625
SLC13A3	-1.59066666666667
TIMP4	0.80075
SLIT2	3.22
RSF1	-0.641611111111111
LONRF1	-1.02564285714286
MON1A	-0.211833333333333
CACNG6	-1.3735
DPPA4	-4.95483333333333
ZSWIM3	0.258
ZNF804A	0.395833333333333
CCIN	1.85
SLC25A31	0.628333333333333
KCNMB4	1.41375
RABL5	0.4055
GALNS	0.1364
STX6	0.66475
HIST1H1C	0.968833333333333
CIDEB	0.689875
CASP4	-0.3305
PDK3	0.2946
KCNJ11	0.7975
TPR	-0.484625
ZSCAN20	-0.398
MTX2	-0.35525
HIST1H2BH	1.4935
LOC283767	2.28125
LYRM7	-1.79958823529412
BRD3	-0.222333333333333
HIST1H2BO	1.089
MAGEB10	-0.271
SLC45A1	1.23075
SERPINA3	-0.7994
KIAA0143	1.18175
KCNJ16	-0.630333333333333
KRT79	-0.7025
FABP2	-1.19625
NUT	-0.60325
ZNF57	0.309
FBXL4	-0.416625
CLEC9A	1.2535
UGT8	-0.984833333333333
BMP2K	-0.0935
MAPK4	-3.5255
SLC25A23	-0.4195
HINT1	-1.4998
KRTAP13-1	0.427
SFXN5	1.108
CHCHD2	-0.156833333333333
FAM3D	0.5655
NDP	-2.86175
RHOBTB1	0.57
SLC4A4	-1.01657142857143
RPL38	-0.48825
HTF9C	-0.667666666666667
AP2A2	1.02375
ZBTB46	-0.537
MAP7D1	0.500875
AOX1	-0.973833333333333
CYR61	1.87583333333333
DTNA	0.371357142857143
JRKL	0.13025
TMOD3	-0.40675
EEA1	0.2238
ADCK5	-0.53475
IL1R1	1.43383333333333
KLK3	1.11135714285714
HRSP12	-0.45225
KTN1	-0.06825
LOH11CR2A	0.7124
RELL2	-1.668
MAB21L1	2.26
C20orf59	-1.382
PHKB	0.4205
ADAM2	-1.34783333333333
TBC1D8B	1.74916666666667
FAM13A1	-0.88975
LAPTM4B	-1.16491666666667
LCN8	-0.533
TMEM147	0.669
SYT4	0.4338
XPO7	-1.505
C9orf62	1.79175
GPR75	-0.381
TRIM5	-0.07725
APOC1	-0.744666666666667
RNASE4	2.47466666666667
PARD6B	-2.458625
ARID1A	0.0491666666666667
TPD52L3	0.8687
RRAGB	1.2335
RCN2	-0.825666666666667
HIST2H2BE	2.1223125
STARD7	-0.08425
SHMT2	-0.86375
KIAA1751	-0.382166666666667
MLYCD	1.076
LOC162632	1.0856
UQCRH	-1.7485
RP11-217H1.1	0.2688125
SDHA	-0.772166666666667
NCLN	-0.3779
ZNF17	0.518666666666667
RCBTB2	-0.838
VEGFB	0.4932
RP4-747L4.3	0.3845
COLQ	0.3389
MPN2	-0.4325
DRG2	-0.27325
KLRB1	5.792
ALPK2	-1.337
DNASE2B	1.40375
FLJ23834	-0.8276
AXUD1	1.1935
SAFB	-0.1761
NSUN4	-0.162
RFX2	0.0481666666666667
MAPK8IP1	0.00483333333333333
FANCD2	-1.43435714285714
ANKZF1	-1.13333333333333
C19orf50	-0.4145
DUSP8	1.60875
SENP5	-0.580375
NFKBIL2	-0.61275
LBR	-1.1825
IGFL1	-0.4895
LZTS2	-0.059375
IL2RG	-1.30175
CCDC51	-0.73725
KLF3	0.507875
ANKRD37	-0.74575
KCTD14	-1.9545
FZR1	0.532916666666667
SLC44A4	4.3419
ESPL1	-0.92275
GMPR2	-0.198
TBC1D19	-0.0373333333333333
ERGIC1	1.19296296296296
ERBB4	3.779
TSPAN32	0.241583333333333
MAP4	0.144125
GPHN	-0.918
SLC6A2	-0.14675
HIVEP1	0.38175
DFFB	-0.4173
EIF4EBP2	0.527125
DMRT1	-0.48075
HSPB6	0.42
IER2	0.9125
AIFM1	-0.09475
WWC2	-0.670916666666667
MRPL4	-0.3345
FLJ21062	1.15716666666667
EPB41L4A	1.15608333333333
SH2D6	-0.00249999999999997
TAF4B	-1.243
GAL3ST3	-0.6505
MALT1	-1.36883333333333
RTDR1	-0.217
ARVCF	-0.1125
MEX3B	-1.251
FBXO16	0.397
KIF7	-0.82925
C1QC	3.89333333333333
ZNF783	-0.943166666666667
ZNF85	-1.11925
MMP13	5.7985
KIAA0329	0.380625
RTP3	-0.739
ZBED3	-0.431
CLGN	-2.52475
SLC25A37	-2.015
hCG_18290	-0.25625
OR5AS1	-0.1105
SMARCC2	0.455083333333333
FAM109A	0.125166666666667
CCDC12	-0.58075
USF2	0.535
DEPDC7	-1.39025
C20orf24	-0.729833333333333
JMJD3	1.073
DSP	1.51442857142857
SLIC1	0.27975
