Hybridization REF	TCGA-A8-A090-01A-11R-A00Z-07
NEFH	-2.4785
CTDSP2	0.413166666666667
PGBD5	-1.21083333333333
CCNY	-0.208214285714286
RMND5B	0.875333333333333
ZNF257	-2.92175
FLJ22167	-0.497625
EXOSC7	-0.359333333333333
ROR2	1.605
MAOA	0.342125
TNNT3	0.1945
GYPC	-1.1
C7orf33	-0.424
PLIN	3.95166666666667
LOC90826	-0.24375
RNF4	0.0236
F8A1	0.607333333333333
PLEKHG4	-2.64975
GRB2	0.58865
HIST1H2AD	1.29875
DUS3L	-1.25083333333333
EIF1	0.466333333333333
RP5-1077B9.4	-1.274
FPGT	1.9865
GDF10	-0.469
COQ9	-0.247
GCC2	0.404714285714286
RARRES3	3.40525
PLXNA1	-0.6582
KIAA0100	0.168
PMF1	0.22525
FNDC1	4.9655
HS2ST1	-0.201916666666667
CRELD2	0.96775
C8G	-1.9945
CD82	1.5905
LIM2	-0.941
UNQ6490	-0.3315
MMP16	-0.9345
DRD3	0.182
C5orf26	-0.84575
C11orf73	0.276875
PTP4A2	1.108625
OR4M2	-0.1325
HPCA	-0.685333333333333
SEC14L1	-0.7595
CHFR	-0.567625
EMILIN1	0.711
NDUFS4	0.229
COL18A1	-0.085375
PDZD3	0.2146
C9orf16	-0.779833333333333
ERBB2IP	0.595833333333333
EMX2	1.405
FUS	-0.8115
TF	-3.8073
CLCN4	-0.722333333333333
CXorf56	0.5285
C11orf72	0.0545
ELAC2	-0.94625
NPR1	-0.87175
ASS1	-2.72833333333333
USP42	0.167125
POLR2J	-0.253
SEC23IP	0.773333333333333
UQCRC1	0.26425
LOC729603	-0.56225
C1orf71	0.209
POLG	-1.677
ADAM23	-3.33875
TFR2	-1.004
RICTOR	-0.3635
MGC39606	-0.5825
C19orf55	-0.0705
SNAPC1	-1.8095
GNA11	0.778875
CCDC52	0.014
FSIP1	5.6385
UPF3A	-0.788375
IGSF11	-1.842
LAGE3	-0.54625
CHST6	-2.113
UNC13B	0.20875
TTLL4	-0.95475
ZNF687	1.22725
SDC2	-0.336
COX7A2	0.49075
LAMB4	0.48425
FAM24A	0.3485
LRRTM3	-0.685
GPHB5	-0.03325
OR4C13	0.188
EIF3EIP	-0.403071428571429
HABP4	-1.031
TMEM125	3.5385
CNTN2	0.03425
ASNSD1	0.19675
FUT4	0.094875
ACF	-3.517
LOC158381	0.84
CDH8	-0.363
AGPS	0.470166666666667
C4orf18	5.29175
PECI	-0.125583333333333
UNG	-0.157375
GSTP1	-2.134875
DCUN1D5	-0.8085
DKFZP564J0863	-0.85775
SLC9A3R1	2.31575
BCDO2	-1.602125
CHMP7	0.646375
REM2	-0.2835
DNHD1	-0.8345
FKBP4	0.331375
ZNF350	0.505
MGC11102	-0.0335
BST1	1.934
KISS1R	0.323
NCR2	-0.6655
DEFB125	0.15
UBE2W	1.74375
KRT15	4.709625
C10orf99	0.2765
SCN11A	-0.107714285714286
GFI1	-2.32525
RDHE2	2.84816666666667
FHL1	-1.00516666666667
OSGEP	-1.1125
GATA1	-3.48283333333333
SMC6	-0.71675
TTTY14	-0.8005
LPIN3	-0.12375
RPL4	-0.879
RBPMS	0.785
PRPF3	0.1685
EMR1	-1.793
SPATA19	0.15575
XCR1	0.338
IRX3	2.2021
RBM6	-0.59525
KLF4	-1.6563
UNC5CL	-0.07425
SEBOX	-0.4575
BTK	-0.045
KRCC1	0.507
C6orf27	2.131
SYTL5	-1.1935
PRND	2.31075
LOC653319	-1.457
PIGL	-1.463625
HUS1	0.318666666666667
SFRS6	0.43925
C17orf77	0.299
UIMC1	-0.565333333333333
FXYD2	-1.6174
LOC283152	2.35225
ZNF667	-1.8155
ZCCHC12	-0.84925
TFEC	3.8204
ATP7B	-0.563833333333333
POLD2	-0.798166666666667
RG9MTD1	-0.21375
ACOT2	-0.00983333333333334
HIST1H4I	-0.948
PPARGC1A	-2.5912
ETFA	-1.4212
POLRMT	-0.38875
ZNF146	0.1295
MIA2	-1.994
KLHL6	0.0778333333333334
HOXB5	-1.0235
NENF	0.922166666666667
CUGBP1	0.31625
PRSS22	2.08216666666667
CASC4	1.7822
CUL4B	-0.3364
CENPJ	-1.5985
PITX1	0.517166666666667
FLJ31033	1.044
CELSR3	-0.1115
ZNF568	0.62375
ITSN1	-0.0696666666666667
EHBP1L1	-0.5055
C19orf2	-0.493
DCTN1	-0.4155
LIN28B	-2.96666666666667
TNKS2	-0.691
C1QBP	-0.6465
CADPS2	-0.3705
SRMS	0.91825
GJA9	0.625833333333333
MGC24975	-1.21716666666667
TRIM45	-0.6855
TSP50	-0.06
TCP1	-1.49725
TMED7	0.9648
CMA1	0.523
CENPL	-0.579333333333333
PTCRA	0.4285
FST	-3.72975
VWCE	-3.99225
PAWR	-0.22
ABCC12	1.0305
LDLR	0.0151
ASTN2	-0.2957
LOC441212	-0.507
GPATCH8	0.23125
TANC2	0.216666666666667
KIF4A	-1.46875
C18orf18	-2.06975
PGM1	-0.51475
KIAA0258	0.57175
CPD	1.43825
SNCAIP	-1.43125
DCT	-4.13133333333333
HLA-DOA	2.777
OR11L1	0.347
UPK1B	-0.6635
DNAJB4	0.04325
UGT1A8	-0.663
HIST1H4L	-1.1925
PECR	0.0246666666666667
HSPA2	0.56825
WFIKKN1	-2.34
SERP1	0.924375
SYDE2	2.20325
TACR2	1.1465
NUP85	-0.52075
CD177	-0.163833333333333
LGR5	-1.61
PIGG	-0.200666666666667
PTHR1	-2.1245
RAB5A	0.6265
FLJ13224	0.139
USP9Y	-1.57783333333333
C7orf53	-1.859
LRP1B	-0.35525
XAF1	2.6864
ABCG8	-0.0125
ANKDD1A	-0.428
DAND5	-1.303
SPAG6	4.37066666666667
LINCR	1.52875
ZDHHC22	-1.6085
CCDC60	0.153
THOC7	-0.811333333333333
TCTA	2.0534
OR8K3	0.13825
NY-REN-7	-0.589666666666667
B2M	2.20583333333333
C6orf141	-3.14425
LPPR4	1.53325
SQLE	-0.7005
SEPHS1	-1.6895
BTBD14B	0.410357142857143
PLRG1	-0.17825
SPG7	-0.9468125
ZNF614	-1.15783333333333
PARD6G	0.206666666666667
INPP5B	-1.0159
GRPEL2	0.066625
PPID	-0.9728
TRIM56	-0.34575
UBE2J1	-0.312
IL20RA	4.837
LOC387856	-0.032
C1orf107	0.315083333333333
UTS2R	0.16075
C19orf22	0.21175
SAFB2	0.43975
KIAA0652	-0.043375
KLRG1	-0.69
MS4A8B	0.9915
FRAG1	0.808
KIAA1546	0.10275
E2F4	-1.4718
CLEC4M	-0.226
BTBD14A	-0.4915
KIAA0999	0.9924
GYPA	-4.09033333333333
TAC1	0.9657
TRAIP	-0.796166666666667
KIAA0232	0.9442
ERCC8	-0.894625
GPX4	1.079625
KIAA0368	-0.46975
GPR157	-0.8325
CTAGE4	-0.2325
C9orf30	-1.025
OR52A1	-0.1785
HSP90B3P	0.595
ALG9	0.059
BTBD10	1.102
SDK2	-0.05875
BAIAP3	2.14825
RABGGTB	-0.23875
ANKRD40	0.446833333333333
KRT74	0.773
CALCOCO2	1.35971428571429
SNCA	-2.50375
TMSL8	-2.96625
C2orf53	-0.118
ESRRB	-0.62325
ARHGAP26	-1.27425
TDRD9	-2.3025
HRAS	0.343166666666667
KLRC4	-2.0575
JAGN1	0.0255
BSDC1	0.562
RNF43	-2.1828
NDUFAF1	1.015
PHF12	0.7365
OR1L3	0.2505
FOLR2	1.73566666666667
LYZL6	0.22
tcag7.1260	-1.449
WSB1	-1.18366666666667
PROS1	-1.0873
OSTN	0.546
PSMB8	1.239
SOCS4	-0.6835
DDIT4L	1.27625
MAS1	0.094
MGC34796	1.67875
CSHL1	0.251
TBCCD1	0.0575
ZBTB7C	0.5765
AP2S1	-0.041875
P15RS	0.132
VAT1	-0.1255
SHANK3	0.668333333333333
TUFM	0.176333333333333
THEG	-0.079
KRT34	-1.3775
SGSM3	0.0295
TOMM22	-0.205625
SOCS3	1.36766666666667
CPO	0.68
POP4	0.80025
BHLHB3	1.06125
MALL	0.81475
OR1B1	0.375
PARK2	0.0821666666666667
GPR124	-0.1935
LCE1E	0.4285
RUVBL2	-0.5525
CGRRF1	0.3426
ACPL2	0.61225
WNT10B	-2.82125
BAIAP2L2	-2.21025
ISCA1	0.1195
C1orf125	-0.086375
RPAP1	-0.38975
RAI16	0.388333333333333
RPL27	-0.1465
NLRP9	0.068
EPN1	0.3825
LOC388610	0.322875
SLC35A1	1.0299
GAL	-3.899
SLC14A2	0.33375
RDH11	-0.954333333333333
FAM138F	-0.4035
AUH	0.2105
FLJ40243	-0.42225
C14orf129	-0.0196666666666667
MBD2	-0.572166666666667
ABHD14B	0.5095
PIGT	0.5555
ALS2CR4	-0.264625
ALAS1	0.1879
FOXO1	0.5145
CRLF3	-0.1355
C20orf107	0.3605
FARS2	1.24675
CCDC28A	0.2955
NPHP3	-0.574
OR13F1	0.717
TSEN54	-0.19125
DEFB106B	-0.0149
OR8B4	0.3375
STH	2.6995
ZC3H14	-0.78975
CBX2	-0.1
TMEM49	-0.29625
C6orf21	0.649
FLJ20920	0.333375
CRTAP	0.249857142857143
DDX50	-0.114
STYXL1	0.368
BLVRB	1.60416666666667
LOC147650	-0.608333333333333
MMP24	0.57125
GRID1	1.62266666666667
BANF1	-0.399166666666667
CTAGEP	-0.09025
HMBS	-1.245
SLC25A24	1.45416666666667
C14orf50	0.24625
MRO	2.3395
SLC25A15	-0.925
FAM84B	2.1721
TDP1	-1.135
C16orf78	0.185333333333333
C11orf57	0.257
RFK	-1.013625
ZFYVE9	-0.263125
STCH	-0.4151
WIBG	0.483
LOC283871	-0.133
GBA2	-0.83
NDUFB3	0.52125
HSD17B13	-0.09325
GRIN3A	1.79983333333333
FMNL1	-0.251833333333333
SEPT7	-0.2327
GNLY	3.852
GRAMD1C	0.0645
ZNF165	0.81975
USP38	0.73625
FAM83A	-3.1005
C14orf24	0.54725
ARMCX3	1.4755
ARHGDIB	1.25816666666667
AK1	-0.24325
KIAA1045	0.093
DNAJB13	-0.729333333333333
NEU2	0.078
HIST1H4B	-0.984
FAM20B	-0.5416
HES2	0.266357142857143
FAM73B	-0.9792
LOC388381	-0.33025
INTS7	-0.703
AMPH	1.03125
ZNF775	-0.47775
UCKL1	-0.820833333333333
C10orf97	-0.64225
C1orf161	-0.15025
ALDH1L1	-0.9375
FLJ39378	0.0615
SLC23A1	0.3725
RBM4B	0.20625
THAP4	0.347333333333333
OGFRL1	1.02325
KIAA0831	-0.380625
PPP1R15A	-0.731333333333333
C1orf96	-0.434357142857143
C12orf11	-1.613
BMF	0.18225
MAN1A1	-1.1955
KIAA1600	1.04816666666667
NLGN4X	-1.341
ALOX12	-1.30033333333333
RB1CC1	0.5063
NEIL2	0.8019
EIF4E	0.184363636363636
ABHD5	0.436
EXOC4	-0.320333333333333
CIP29	0.337666666666667
BATF2	1.523
SLC29A4	-0.734625
HTR4	0.657333333333333
EMB	-1.172
TRAF6	0.70825
LMNB1	-1.93425
FAM19A5	-1.660875
SHE	1.87775
PIK3C2B	-0.01125
C15orf15	-0.7465
USP15	0.5164
TCEAL2	0.8585
C5orf39	-1.515
PTGER2	-1.279
SLC31A1	-0.5565
IFT172	-0.285
ADAM29	0.35825
GFOD1	-0.64075
ST7L	-0.276
C15orf26	-3.5345
PKN3	-1.288
CNTD1	2.01616666666667
COMMD1	0.211625
NTRK2	1.8915
FOXN3	-0.373
MFGE8	-0.6156
PFKFB2	1.4295
TAS2R4	0.254
ENTHD1	0.429
PRMT5	-1.22725
MGC16384	-1.242625
LOC442229	-0.5495
TSKU	1.512125
KRTCAP3	3.52475
PDLIM1	0.1648
KCNS2	0.50525
RNF126	-0.478
CEP63	0.539375
CLIC4	0.090625
hCG_1990170	-0.83175
ACR	0.4469
KLK7	2.47375
ALOX5AP	3.964
RIPK3	3.76075
TAS2R9	0.446
C19orf18	1.668
BIRC6	0.0608571428571428
ZNF16	1.0265
RFT1	-0.154
SLC8A2	-0.512
TACC1	-0.217125
ITGAD	1.76825
SAMHD1	1.85325
SH3PXD2B	0.4876
EPC2	0.381
C20orf85	0.589125
ATP13A2	0.74
KRT4	0.55925
CAPNS1	0.04225
MDM2	0.788583333333333
PCDH20	-0.347
KCNK9	1.2665
OR2C1	0.1755
KLHDC3	-0.981166666666667
IPPK	0.312
EFHD2	-0.0235
GALR3	0.014
NBEA	0.632166666666667
ABCA6	2.4
CLDN3	0.5375
AKT2	-0.810857142857143
EGFR	-2.6253
RBM16	-0.195
ZDHHC3	0.2282
SLC25A4	0.868333333333333
CYB5B	-1.23666666666667
CPXM1	-0.29175
NDRG1	-2.27876923076923
FLJ43826	0.33975
OR5L2	-0.3476
FARP2	0.672
MRPL46	-0.148666666666667
LDHAL6B	0.238333333333333
MAPKAPK3	0.166666666666667
NCAM2	-3.022
PRKD2	0.109833333333333
ZFP36L1	0.4978
CYSLTR1	0.2585
OR4C3	0.436
HIST1H2AJ	2.835
CCNB2	-2.13933333333333
ZNF10	-0.6785
TMEM175	0.1495
FAM134A	1.14666666666667
TIGD4	-0.4895
PCNP	-0.09475
MGC39715	-0.232
LQK1	-2.7445
CREB1	0.962
TMPRSS3	-2.75875
C4orf32	1.406
LAT	-1.30275
KCNA3	-0.4045
SKIV2L2	-0.5645
ROPN1B	-2.74175
tcag7.23	-0.87
CDT1	-2.82975
ZHX2	0.1565
CD28	-3.239
ZNF624	0.5195
SEPT2	0.676833333333333
SOHLH2	-2.30485714285714
MCOLN3	0.953125
UNQ1945	0.4525
MASP2	-0.977
ZNRF3	0.3689
GPATCH3	-0.30225
AGL	-0.138875
QRICH2	0.6845
PSD4	0.657666666666667
CCNB1IP1	-2.7815
ENPP7	0.09425
OBFC1	0.4585
KCNG3	-1.37075
C14orf79	0.26825
ENPEP	0.872
SCT	1.8055
SKI	0.49175
SEC61G	-1.1595
CAPN11	0.18525
ATXN7L3	-0.069
DBNDD1	-0.448833333333333
FAIM	0.11925
ANKRD36	-0.0975
GABRP	2.41666666666667
TACSTD2	1.8368
EIF3J	-0.16475
PPP2R2A	0.184
TEKT4	-0.586333333333333
PVALB	-3.64133333333333
F10	-2.62233333333333
FAM134C	1.4566
COMP	4.055875
EFCBP1	-2.9316
SCLT1	0.31175
TAL1	-1.3512
ACSL1	1.2385
ABCC5	1.16733333333333
ABL1	-0.909
RBBP7	2.40125
PTPRG	-0.089625
NCOR1	-0.2125
SPINK4	-0.9345
TXNRD1	-0.6329
TNRC15	1.02925
C9orf138	1.09
UBE2H	0.8465
BRDT	-0.0155
C8orf31	-0.08
CCNE2	-0.284
SLC6A8	-1.7635
CALCR	-2.85275
PPP1CB	0.273
ABHD8	0.30025
ARF5	-0.0157
SLC24A4	0.46975
CCT3	0.09825
ZNF121	0.28225
SLC3A2	-0.6536
OR13A1	0.4
SLC5A10	-0.03975
RAD50	0.72525
IER5	-0.432
MTHFD1L	-1.975375
MBTPS2	0.837
MVK	-0.0495
NCL	0.0184
PSMD10	0.0605
MOBP	-0.146875
FLJ32894	-0.8345
HRH1	-0.6085
C5orf30	1.50825
NUDT16L1	1.2742
RASGRP3	4.06583333333333
PRKRIP1	-0.1681
CCDC75	0.3225
LOC253970	0.285
KIAA1239	0.75075
MED21	-0.2075
SYT11	0.5815
NTSR2	-0.036
EGFL11	null
CXorf59	0.8325
OR2A25	0.18675
SPTBN2	0.18525
LRMP	-1.04583333333333
RNF111	0.432
PTH	-0.2475
LOC619208	0.425
KIAA0895	1.35975
RANBP5	-1.33275
P2RY10	0.546833333333333
NME5	5.13283333333333
DDX21	-1.015
LRSAM1	-0.155
HDAC11	1.6625
VMO1	1.70575
NOLA2	0.114166666666667
ADAR	1.63383333333333
MTO1	-0.7265
SF4	0.270833333333333
P2RX1	-0.1245
HBM	0.114
EN2	0.2355
C14orf172	-0.156
TM9SF2	0.2121
INHBE	-1.58383333333333
TCTE3	-0.347166666666667
TOX2	-3.10925
CTAGE3	0.364625
HBB	3.1138
MED15	-0.7795
CASR	-0.002
C6orf66	-1.41433333333333
MTPN	0.091
UNC50	0.7595
C21orf33	0.401625
IRF2	0.841375
PGR	2.56733333333333
GPR84	3.279
CROCCL1	-1.57025
SRPX	-1.4075
BRE	-0.0561666666666666
FGF10	4.41925
SDC3	-0.753
ZRSR1	0.0185
DKFZP434P211	-0.012
SOX6	-0.6
RPUSD2	-0.115
C14orf173	-0.432666666666667
MAPK11	-0.630166666666667
TBC1D22A	0.5055
FAM123A	-1.113
COL4A6	-2.25816666666667
TOMM70A	0.382
NAB1	0.28875
MGC16385	-0.63475
TSPAN18	-0.121833333333333
MED31	-0.13075
PLG	-0.41725
CAPSL	2.713
ZNF532	0.15
ASB14	0.14025
CA8	0.92675
NUDT16P	2.69516666666667
SLFN11	-0.6415
LRRIQ2	0.759375
NOL7	-0.00733333333333332
BRMS1L	-1.215
JARID1A	0.219333333333333
PANK2	-0.69825
ICAM3	-0.089
MDS1	-0.70875
TAF8	-1.02425
RNF139	1.34375
ZNF594	-0.377833333333333
ADAM8	1.84875
SFTPC	-0.166125
MAN2B2	1.75375
RGS12	0.679375
EIF1AY	-4.63041666666667
LRRIQ1	0.85
GPR150	0.17475
CCDC21	-1.03816666666667
PRRG3	0.5485
SAA4	-3.09075
RAPGEF5	1.441125
ZCCHC2	0.332166666666667
MGC39372	-0.223
PPP4R2	0.541833333333333
CDCA2	-1.196
OR4D5	0.459333333333333
PTGFRN	1.0681
SIGLEC5	2.8755
C19orf61	-0.2805
NMUR2	0.1705
KIAA1586	-0.0753333333333333
DAGLA	1.67933333333333
CHCHD6	0.0365
GPR32	0.94
NEUROD6	0.40475
SLC2A4RG	0.1566875
CA5B	-0.50325
FBXL3	0.733
MPHOSPH9	-0.9335
HMG2L1	-0.21975
HCN4	-0.155333333333333
CEACAM19	0.83175
SH2D4B	0.501833333333333
HFE2	-0.745
TGM4	0.5416
LYPD2	0.49725
TBC1D15	0.3035
MRPS21	0.3345
NONO	-0.9716
CLEC5A	2.64025
ITCH	0.0632
MGAT3	-1.01183333333333
MBP	-0.306625
RPP25	-1.656
SOSTDC1	-0.1005
HRC	-1.83325
TRIM48	-0.318
TMEM133	-0.4075
ECEL1P2	-0.90975
HOXC11	-0.256
DOK5	-0.172
HELZ	0.647166666666667
LOC348180	-1.0475
MGC33894	0.43175
ADRB3	0.202
DMD	-0.373166666666667
PTRH2	0.30475
MPEG1	3.54833333333333
NDUFA12	0.449666666666667
KRTAP2-4	0.0959090909090909
STAMBPL1	-0.720166666666667
ADCY2	0.7855
UNQ6125	0.667
KLHL20	0.416
SRM	-1.0395
OTC	-0.4605
TMIE	0.724
SNX8	0.494
LIPK	-1.271
CHURC1	-0.484666666666667
KLC2	0.281666666666667
HDAC1	-0.938166666666667
FAM128A	0.167166666666667
FNDC3B	0.3847
MTCP1	-0.164
WFDC10B	0.0249
PCDHGB3	0.2315
ATRNL1	-1.8859
CAV2	-0.45725
MED26	-0.194833333333333
DUS1L	0.4265
CHRM3	-2.237125
NEK9	0.072
WARS2	0.06125
TBX22	-0.501
TOMM40	-0.7965
RP6-213H19.1	-0.388166666666667
TUBGCP5	-0.1835
IGSF6	4.92975
TPPP	0.845666666666667
UNQ6190	0.066
GSTM5	-0.2265
BTD	0.7275
PDCD1LG2	0.947
SNRPB2	-1.51116666666667
ERICH1	0.514375
APOA4	-1.524875
HOXA11	-1.86225
NARG1	-0.044125
MKX	-0.837
RAB28	0.0823571428571429
PKP3	1.6105
SH3GL2	0.69825
CTSO	3.61575
RPN2	0.5998125
IL28RA	0.8045
SFMBT1	0.49875
WDR57	-0.109625
FER1L3	2.01266666666667
HSF5	0.173
TTC9B	0.47275
C4BPA	-4.08583333333333
ALB	-4.33485714285714
SORBS3	0.602125
UPF2	-0.353
JPH1	2.4385
AGBL2	1.46625
DOPEY1	0.912
TERF1	0.516666666666667
KIF22	-0.495833333333333
NINJ1	1.38675
SEC61A2	-0.961416666666667
HIST1H1D	0.1535
SFXN4	0.617125
UCP3	-0.1813
ZNF703	1.3365
MYL6B	-0.62725
TREM1	2.9605
OR52E6	0.6045
CKMT2	1.7825
HLA-C	2.462125
SLC13A3	-2.7045
TIMP4	-1.4835
SLIT2	1.55725
RSF1	0.416666666666667
LONRF1	0.120714285714286
MON1A	0.137333333333333
CACNG6	-2.096
DPPA4	-5.3115
ZSWIM3	0.201
ZNF804A	1.10516666666667
CCIN	1.125
SLC25A31	-0.228
KCNMB4	-1.14125
RABL5	0.968625
GALNS	-0.5227
STX6	0.52675
HIST1H1C	1.22516666666667
CIDEB	0.63225
CASP4	-0.4825
PDK3	0.0545
KCNJ11	2.296
TPR	-0.123125
ZSCAN20	-0.8625
MTX2	0.577
HIST1H2BH	0.614
LOC283767	2.1225
LYRM7	-1.03194444444444
BRD3	-1.43683333333333
HIST1H2BO	0.56325
MAGEB10	-0.0285
SLC45A1	1.0205
SERPINA3	3.2611
KIAA0143	1.473
KCNJ16	-0.371333333333333
KRT79	0.218
FABP2	-0.60075
NUT	-0.014
ZNF57	-0.18575
FBXL4	0.882875
CLEC9A	0.5305
UGT8	-1.35516666666667
BMP2K	0.463
MAPK4	-3.76725
SLC25A23	-0.2878
HINT1	-0.0169
KRTAP13-1	0.6725
SFXN5	-0.3989
CHCHD2	0.0776666666666666
FAM3D	0.4785
NDP	-3.216625
RHOBTB1	-0.310333333333333
SLC4A4	-1.344
RPL38	-0.19725
HTF9C	-0.615666666666667
AP2A2	0.081125
ZBTB46	-0.427
MAP7D1	0.079375
AOX1	-1.7705
CYR61	0.390666666666667
DTNA	-1.41121428571429
JRKL	0.19775
TMOD3	-0.19825
EEA1	0.954
ADCK5	-0.104
IL1R1	0.400333333333333
KLK3	0.414857142857143
HRSP12	0.81975
KTN1	-0.3275
LOH11CR2A	0.3366
RELL2	-0.7335
MAB21L1	0.71225
C20orf59	-1.2585
PHKB	-0.09075
ADAM2	-1.60566666666667
TBC1D8B	1.41083333333333
FAM13A1	-1.4188125
LAPTM4B	1.60508333333333
LCN8	0.1645
TMEM147	0.9775
SYT4	0.611166666666667
XPO7	-0.2725
C9orf62	0.13925
GPR75	0.7795
TRIM5	0.11075
APOC1	0.978166666666667
RNASE4	0.0331666666666667
PARD6B	1.28025
ARID1A	0.298416666666667
TPD52L3	0.427125
RRAGB	1.9865
RCN2	-0.113333333333333
HIST2H2BE	0.9735625
STARD7	0.083
SHMT2	-1.48825
KIAA1751	0.327333333333333
MLYCD	0.315375
LOC162632	-0.1033
UQCRH	-1.307
RP11-217H1.1	0.807
SDHA	-1.13633333333333
NCLN	0.1403
ZNF17	0.368666666666667
RCBTB2	-1.6295
VEGFB	0.618
RP4-747L4.3	0.588
COLQ	0.3477
MPN2	-0.331833333333333
DRG2	0.193
KLRB1	4.43225
ALPK2	-2.635
DNASE2B	1.484
FLJ23834	-0.695666666666667
AXUD1	0.2865
SAFB	-0.238
NSUN4	-0.566
RFX2	-0.500333333333333
MAPK8IP1	0.0463333333333333
FANCD2	-0.476142857142857
ANKZF1	-1.822
C19orf50	-0.382125
DUSP8	0.96425
SENP5	0.064125
NFKBIL2	-0.45475
LBR	-1.8825
IGFL1	0.656
LZTS2	0.257625
IL2RG	-0.44775
CCDC51	0.3395
KLF3	0.683625
ANKRD37	-1.753
KCTD14	-1.12666666666667
FZR1	0.119083333333333
SLC44A4	2.9278
ESPL1	-0.751375
GMPR2	-0.0587
TBC1D19	0.1135
ERGIC1	1.22125925925926
ERBB4	2.0068
TSPAN32	0.547
MAP4	0.26375
GPHN	0.065
SLC6A2	0.20325
HIVEP1	0.877
DFFB	-0.3983
EIF4EBP2	0.2315
DMRT1	-0.24375
HSPB6	-0.01975
IER2	0.0495
AIFM1	-0.01325
WWC2	0.7595
MRPL4	-0.224
FLJ21062	0.673333333333333
EPB41L4A	0.470666666666667
SH2D6	0.25175
TAF4B	-0.94775
GAL3ST3	-0.64
MALT1	-0.709166666666667
RTDR1	0.78575
ARVCF	-0.672875
MEX3B	-1.63583333333333
FBXO16	2.6075
KIF7	-0.46625
C1QC	3.86183333333333
ZNF783	-0.285166666666667
ZNF85	-0.855
MMP13	4.686
KIAA0329	-0.03525
RTP3	-0.479
ZBED3	-0.32025
CLGN	-0.74375
SLC25A37	-1.20233333333333
hCG_18290	-0.22125
OR5AS1	0.3445
SMARCC2	0.414416666666667
FAM109A	-0.252666666666667
CCDC12	-0.14975
USF2	0.3163
DEPDC7	-2.15125
C20orf24	-0.157
JMJD3	-0.0585
DSP	1.87571428571429
SLIC1	0.761875
FAM20A	1.2405
IRF2BP2	0.41875
ZNF230	-0.3095
MSN	-0.510714285714286
SLC9A5	-2.0835
EPDR1	-1.6248
MUSK	0.440166666666667
ZNF434	0.91
SMARCD1	-0.642333333333333
ZFP106	-0.10225
ZNF347	0.2598
GTF2E1	0.07875
RY1	-0.344
ATAD2B	-0.18475
