Hybridization REF	TCGA-A8-A094-01A-11R-A00Z-07
OR10A2	0.537
CST7	1.80325
CIAO1	-0.317
SELL	1.329875
OR8J3	-0.1935
LTBP4	-0.0725
SIRT6	0.174
CCL19	4.229
PPIL1	-0.0445
GBP7	0.152666666666667
STK17A	-0.5334
ABR	0.333
OR9G1	-0.069
FOXE1	-0.699875
CNGA3	1.3095
GML	0.799
CD38	0.949
ZDHHC6	-0.876333333333333
NEFH	-3.12975
CTDSP2	0.719916666666667
PGBD5	-1.1945
CCNY	0.964928571428571
RMND5B	0.276916666666667
ZNF257	0.46725
FLJ22167	-0.423375
EXOSC7	-0.666833333333333
ROR2	0.9155
MAOA	0.697375
TNNT3	-0.3495
GYPC	-1.073
C7orf33	0.497
PLIN	1.98283333333333
LOC90826	-0.729
RNF4	0.0316
F8A1	0.4815
PLEKHG4	-3.13425
GRB2	0.00275
HIST1H2AD	1.0355
DUS3L	-0.578
EIF1	-0.452666666666667
RP5-1077B9.4	-0.6685
FPGT	0.58425
GDF10	-1.46616666666667
COQ9	-0.46
GCC2	0.378142857142857
RARRES3	1.621625
PLXNA1	-0.1362
KIAA0100	-0.1679
PMF1	-0.55525
FNDC1	4.98325
HS2ST1	-0.137583333333333
CRELD2	0.82275
C8G	-1.6675
CD82	1.9
LIM2	-0.798
UNQ6490	-0.335
MMP16	-0.041
DRD3	0.30825
C5orf26	-2.19025
C11orf73	-0.9415
PTP4A2	0.12075
OR4M2	0.999
HPCA	-0.117
SEC14L1	-0.596833333333333
CHFR	1.098
EMILIN1	1.22775
NDUFS4	-1.20675
COL18A1	-0.305875
PDZD3	0.2359
C9orf16	0.458166666666667
ERBB2IP	-0.4975
EMX2	3.37725
FUS	-0.95725
TF	-3.6117
CLCN4	0.720833333333333
CXorf56	0.61825
C11orf72	0.50025
ELAC2	-0.446583333333333
NPR1	-0.71975
ASS1	0.648333333333333
USP42	-0.218375
POLR2J	-0.6845
SEC23IP	0.865166666666667
UQCRC1	-0.2615
LOC729603	0.5865
C1orf71	-0.9775
POLG	-1.604
ADAM23	-3.397
TFR2	-0.7285
RICTOR	-1.2748
MGC39606	1.5415
C19orf55	-0.3195
SNAPC1	-1.6475
GNA11	1.57025
CCDC52	-0.605833333333333
FSIP1	2.115
UPF3A	-0.318125
IGSF11	-2.78466666666667
LAGE3	1.766
CHST6	-2.5465
UNC13B	0.436625
TTLL4	-0.162625
ZNF687	-0.49
SDC2	-1.2616
COX7A2	0.32475
LAMB4	0.157
FAM24A	-0.0185
LRRTM3	-0.924666666666667
GPHB5	0.13
OR4C13	0.2575
EIF3EIP	0.067
HABP4	0.021
TMEM125	3.253
CNTN2	0.202625
ASNSD1	-0.31025
FUT4	0.43525
ACF	-3.391
LOC158381	0.5035
CDH8	-0.28325
AGPS	-0.477166666666667
C4orf18	2.388875
PECI	0.5205
UNG	0.042125
GSTP1	-1.93725
DCUN1D5	-1.11266666666667
DKFZP564J0863	0.266
SLC9A3R1	1.400625
BCDO2	-1.24825
CHMP7	0.36725
REM2	1.009
DNHD1	-0.075625
FKBP4	0.0685
ZNF350	2.2825
MGC11102	0.17775
BST1	1.7675
KISS1R	0.743
NCR2	0.161
DEFB125	-1.4255
UBE2W	1.611375
KRT15	0.633625
C10orf99	0.5555
SCN11A	0.06775
GFI1	-1.4365
RDHE2	4.79133333333333
FHL1	-1.93933333333333
OSGEP	0.619166666666667
GATA1	-3.23283333333333
SMC6	-1.1115
TTTY14	-1.311
LPIN3	0.071
RPL4	-0.2306
RBPMS	-0.2353
PRPF3	-1.21766666666667
EMR1	-1.681
SPATA19	0.217
XCR1	1.056
IRX3	1.6497
RBM6	-1.172
KLF4	-0.8379
UNC5CL	-1.73925
SEBOX	0.3255
BTK	-0.00725
KRCC1	1.01075
C6orf27	0.4835
SYTL5	-0.783
PRND	0.39225
LOC653319	-1.3985
PIGL	-0.64775
HUS1	-0.100333333333333
SFRS6	-0.174416666666667
C17orf77	0.336
UIMC1	-1.4315
FXYD2	-1.4378
LOC283152	-0.693
ZNF667	-1.439
ZCCHC12	-0.8925
TFEC	4.4784
ATP7B	0.5215
POLD2	0.156333333333333
RG9MTD1	-0.996
ACOT2	0.982166666666667
HIST1H4I	0.1145
PPARGC1A	-1.7825
ETFA	0.4229
POLRMT	-0.162
ZNF146	-0.238
MIA2	-1.7295
KLHL6	0.808666666666667
HOXB5	-0.862375
NENF	0.829333333333333
CUGBP1	-0.848
PRSS22	1.73983333333333
CASC4	2.3401
CUL4B	-0.1371
CENPJ	-1.749
PITX1	1.01183333333333
FLJ31033	0.4955
CELSR3	-0.139666666666667
ZNF568	0.27
ITSN1	-0.0835833333333334
EHBP1L1	-0.685833333333333
C19orf2	-0.617
DCTN1	0.572
LIN28B	-3.94733333333333
TNKS2	-0.2535
C1QBP	-0.86775
CADPS2	1.34925
SRMS	0.599
GJA9	0.626666666666667
MGC24975	0.230833333333333
TRIM45	-1.764
TSP50	0.0725
TCP1	-0.744
TMED7	0.3913
CMA1	-0.0375
CENPL	-0.1215
PTCRA	0.3045
FST	-3.40775
VWCE	-3.50375
PAWR	-0.40625
ABCC12	0.8615
LDLR	0.0358
ASTN2	0.6962
LOC441212	-0.69475
GPATCH8	-0.27125
TANC2	-0.9225
KIF4A	-0.5765
C18orf18	-0.67325
PGM1	0.0305
KIAA0258	0.60025
CPD	0.553375
SNCAIP	-1.854
DCT	-3.85183333333333
HLA-DOA	3.59309090909091
OR11L1	0.4875
UPK1B	-0.537333333333333
DNAJB4	-0.928625
UGT1A8	-0.436
HIST1H4L	-0.6005
PECR	-2.08216666666667
HSPA2	0.5405
WFIKKN1	-1.261
SERP1	1.18
SYDE2	-0.47675
TACR2	0.5375
NUP85	-0.85825
CD177	-0.0806666666666667
LGR5	-1.5535
PIGG	-0.313666666666667
PTHR1	-1.9405
RAB5A	0.6942
FLJ13224	0.244
USP9Y	-1.0092
C7orf53	-0.1595
LRP1B	-1.81
XAF1	2.0582
ABCG8	-0.3785
ANKDD1A	-0.4325
DAND5	-3.192
SPAG6	0.734
LINCR	0.967
ZDHHC22	-1.48675
CCDC60	-0.232
THOC7	-1.39016666666667
TCTA	1.8478
OR8K3	0.041
NY-REN-7	-0.78075
B2M	2.66366666666667
C6orf141	-2.12075
LPPR4	1.7385
SQLE	1.114
SEPHS1	0.78125
BTBD14B	0.836357142857143
PLRG1	-1.08175
SPG7	0.0245625
ZNF614	0.671666666666667
PARD6G	0.222166666666667
INPP5B	-0.557
GRPEL2	-0.89525
PPID	-1.1763
TRIM56	-0.6515
UBE2J1	0.562
IL20RA	5.3015
LOC387856	0.24425
C1orf107	-0.0665833333333334
UTS2R	0.728
C19orf22	0.65575
SAFB2	-0.487
KIAA0652	0.26675
KLRG1	-0.793
MS4A8B	0.907666666666667
FRAG1	-0.42675
KIAA1546	-0.3305
E2F4	-0.8705
CLEC4M	0.710166666666667
BTBD14A	-0.03225
KIAA0999	-0.0551
GYPA	-3.83716666666667
TAC1	-0.525333333333333
TRAIP	-1.23883333333333
KIAA0232	0.111
ERCC8	-0.951625
GPX4	1.44125
KIAA0368	0.4335
GPR157	-0.651833333333333
CTAGE4	1.508
C9orf30	-1.19333333333333
OR52A1	-0.2445
HSP90B3P	0.709
ALG9	-0.4802
BTBD10	0.228
SDK2	0.48575
BAIAP3	-1.45
RABGGTB	-1.09925
ANKRD40	-0.376333333333333
KRT74	0.4755
CALCOCO2	0.177714285714286
SNCA	-2.8115
TMSL8	-4.847625
C2orf53	0.1985
ESRRB	-0.2045
ARHGAP26	-0.750375
TDRD9	-2.31575
HRAS	-0.3445
KLRC4	-1.8915
JAGN1	0.528166666666667
BSDC1	-0.1145
RNF43	-0.0101
NDUFAF1	0.4775
PHF12	0.5555
OR1L3	0.317
FOLR2	1.76058333333333
LYZL6	0.5498
tcag7.1260	-0.0135
WSB1	-1.945
PROS1	-1.087
OSTN	1.02
PSMB8	-0.0755
SOCS4	0.088875
DDIT4L	-0.4265
MAS1	0.1
MGC34796	2.0825
CSHL1	0.823166666666667
TBCCD1	-0.612833333333333
ZBTB7C	0.2385
AP2S1	0.817625
P15RS	0.2792
VAT1	-1.4165
SHANK3	1.07616666666667
TUFM	0.007
THEG	-0.35525
KRT34	-1.88975
SGSM3	1.592125
TOMM22	-0.251875
SOCS3	0.857
CPO	0.3685
POP4	0.109
BHLHB3	2.8215
MALL	2.5575
OR1B1	0.691
PARK2	0.8325
GPR124	0.17625
LCE1E	0.768
RUVBL2	-0.35875
CGRRF1	0.5531
ACPL2	-0.428
WNT10B	-2.271375
BAIAP2L2	-2.0795
ISCA1	-0.5375
C1orf125	1.272375
RPAP1	-0.42575
RAI16	0.0411666666666667
RPL27	-1.17725
NLRP9	0.1835
EPN1	0.509
LOC388610	-0.49275
SLC35A1	1.3486
GAL	-3.3165
SLC14A2	0.4105
RDH11	-0.112333333333333
FAM138F	-0.3825
AUH	-0.6895
FLJ40243	0.6725
C14orf129	0.683166666666667
MBD2	-0.208666666666667
ABHD14B	-1.155625
PIGT	2.074125
ALS2CR4	-0.01575
ALAS1	0.715
FOXO1	0.960166666666667
CRLF3	-0.706
C20orf107	1.88
FARS2	0.16025
CCDC28A	0.421
NPHP3	-1.71925
OR13F1	0.458
TSEN54	-0.7575
DEFB106B	0.1201
OR8B4	0.034
STH	-0.668
ZC3H14	-0.244375
CBX2	-0.158
TMEM49	-1.30975
C6orf21	0.6905
FLJ20920	-1.12275
CRTAP	0.430571428571429
DDX50	-0.1245
STYXL1	0.52675
BLVRB	0.804
LOC147650	-0.771
MMP24	-0.00575000000000001
GRID1	0.919333333333333
BANF1	0.0788333333333333
CTAGEP	1.2095
HMBS	-1.9395
SLC25A24	-0.4415
C14orf50	1.64
MRO	0.641
SLC25A15	-0.7645
FAM84B	2.0922
TDP1	-0.0715
C16orf78	0.234166666666667
C11orf57	-0.941
RFK	-0.2
ZFYVE9	0.41
STCH	-0.8787
WIBG	0.74775
LOC283871	0.424833333333333
GBA2	-0.8692
NDUFB3	-0.344
HSD17B13	-0.6685
GRIN3A	2.273
FMNL1	0.1585
SEPT7	-0.3189
GNLY	5.055
GRAMD1C	-0.171333333333333
ZNF165	-0.2065
USP38	0.79825
FAM83A	0.219333333333333
C14orf24	0.748
ARMCX3	0.888125
ARHGDIB	1.127
AK1	1.1485
KIAA1045	-0.269
DNAJB13	-0.13
NEU2	0.728
HIST1H4B	0.018
FAM20B	-0.6655
HES2	0.562428571428571
FAM73B	-0.0252
LOC388381	0.00099999999999999
INTS7	-0.285727272727273
AMPH	0.65125
ZNF775	-0.38875
UCKL1	-0.954
C10orf97	1.12075
C1orf161	-0.564
ALDH1L1	-1.95
FLJ39378	0.413
SLC23A1	-2.969
RBM4B	-0.56075
THAP4	0.165
OGFRL1	0.63
KIAA0831	-0.349875
PPP1R15A	-0.500833333333333
C1orf96	0.0249285714285714
C12orf11	-1.82475
BMF	0.638375
MAN1A1	0.53225
KIAA1600	0.238
NLGN4X	0.021
ALOX12	-1.51783333333333
RB1CC1	-0.1546
NEIL2	0.1522
EIF4E	0.445363636363636
ABHD5	1.23175
EXOC4	-0.800166666666667
CIP29	0.091
BATF2	1.96775
SLC29A4	-1.093625
HTR4	0.478
EMB	-0.78725
TRAF6	0.53875
LMNB1	-1.7285
FAM19A5	-0.530625
SHE	1.776
PIK3C2B	0.489
C15orf15	-0.1606
USP15	0.301
TCEAL2	-0.638
C5orf39	-0.856666666666667
PTGER2	-0.54175
SLC31A1	1.3608125
IFT172	-0.596
ADAM29	0.61075
GFOD1	1.119
ST7L	-0.0263333333333333
C15orf26	-2.0055
PKN3	-1.1295
CNTD1	1.723
COMMD1	0.717625
NTRK2	1.41283333333333
FOXN3	-0.205375
MFGE8	0.2001
PFKFB2	0.355666666666667
TAS2R4	-0.3635
ENTHD1	0.990833333333333
PRMT5	-0.954125
MGC16384	-1.354625
LOC442229	-1.033
TSKU	0.729125
KRTCAP3	-0.161625
PDLIM1	1.1583
KCNS2	0.46325
RNF126	0.359666666666667
CEP63	-1.002625
CLIC4	0.222
hCG_1990170	-0.71875
ACR	0.7848
KLK7	3.538
ALOX5AP	3.472125
RIPK3	3.134
TAS2R9	0.22
C19orf18	1.9965
BIRC6	0.120785714285714
ZNF16	1.586
RFT1	-1.23125
SLC8A2	-0.511
TACC1	1.174625
ITGAD	1.71375
SAMHD1	1.9185
SH3PXD2B	0.5762
EPC2	-0.02825
C20orf85	0.608375
ATP13A2	0.840166666666667
KRT4	0.70275
CAPNS1	0.9845
MDM2	-0.212916666666667
PCDH20	2.15975
KCNK9	0.9275
OR2C1	0.1385
KLHDC3	-0.511666666666667
IPPK	0.2635
EFHD2	0.04125
GALR3	0.634
NBEA	-1.2165
ABCA6	1.6165
CLDN3	2.78933333333333
AKT2	-0.345928571428571
EGFR	-2.7194
RBM16	0.60825
ZDHHC3	0.6632
SLC25A4	-0.0316666666666667
CYB5B	-1.06033333333333
CPXM1	0.2045
NDRG1	0.364307692307692
FLJ43826	0.413
OR5L2	0.267
FARP2	0.8618
MRPL46	-0.4415
LDHAL6B	0.242666666666667
MAPKAPK3	0.0266666666666667
NCAM2	-3.319
PRKD2	0.777666666666667
ZFP36L1	0.8703
CYSLTR1	0.464
OR4C3	0.66925
HIST1H2AJ	1.7735
CCNB2	-0.709888888888889
ZNF10	-0.17675
TMEM175	0.5755
FAM134A	0.7205
TIGD4	-1.069
PCNP	-0.67925
MGC39715	-0.25725
LQK1	-0.559
CREB1	0.6716
TMPRSS3	-1.4855
C4orf32	2.03975
LAT	-0.955666666666667
KCNA3	0.44
SKIV2L2	-1.31625
ROPN1B	-3.742
tcag7.23	-0.338
CDT1	-2.124625
ZHX2	0.8005
CD28	-2.77225
ZNF624	0.21025
SEPT2	0.215333333333333
SOHLH2	-2.23075
MCOLN3	-0.945428571428571
UNQ1945	0.9545
MASP2	-0.5585
ZNRF3	0.1814
GPATCH3	-0.2795
AGL	0.116375
QRICH2	0.259
PSD4	1.326
CCNB1IP1	-0.79025
ENPP7	0.638
OBFC1	0.15125
KCNG3	-2.75525
C14orf79	0.619916666666667
ENPEP	1.49266666666667
SCT	1.499
SKI	1.06525
SEC61G	-0.17375
CAPN11	0.62675
ATXN7L3	-0.22075
DBNDD1	1.48016666666667
FAIM	0.23025
ANKRD36	-1.8155
GABRP	1.645
TACSTD2	1.56583333333333
EIF3J	0.10925
PPP2R2A	-0.53275
TEKT4	0.241333333333333
PVALB	-1.92733333333333
F10	-2.71016666666667
FAM134C	0.6785
COMP	4.41275
EFCBP1	-3.362375
SCLT1	0.013625
TAL1	-1.4654
ACSL1	1.242
ABCC5	-0.632416666666667
ABL1	0.0527222222222222
RBBP7	0.977416666666667
PTPRG	-1.78975
NCOR1	-0.6017
SPINK4	-1.81366666666667
TXNRD1	-0.2401
TNRC15	0.722125
C9orf138	1.710375
UBE2H	0.302833333333333
BRDT	0.549666666666667
C8orf31	0.14625
CCNE2	-0.956636363636364
SLC6A8	0.104625
CALCR	-4.7575
PPP1CB	0.446583333333333
ABHD8	0.53875
ARF5	0.7424
SLC24A4	1.1665
CCT3	-0.363
ZNF121	0.524875
SLC3A2	0.5439
OR13A1	0.404
SLC5A10	-0.33625
RAD50	-0.389
IER5	0.045
MTHFD1L	-1.5185
MBTPS2	0.38925
MVK	1.912125
NCL	-0.1423
PSMD10	0.28
MOBP	0.21675
FLJ32894	-0.3535
HRH1	0.901833333333333
C5orf30	-0.15575
NUDT16L1	0.9472
RASGRP3	4.23283333333333
PRKRIP1	-0.5516
CCDC75	-0.072
LOC253970	0.2875
KIAA1239	-0.27775
MED21	0.00775
SYT11	0.591833333333333
NTSR2	-0.4185
EGFL11	-0.3255
CXorf59	-0.4495
OR2A25	0.778
SPTBN2	-0.02475
LRMP	-0.755
RNF111	0.35775
PTH	-0.0555
LOC619208	-0.693166666666667
KIAA0895	1.2735
RANBP5	-1.153875
P2RY10	4.11016666666667
NME5	-0.248833333333333
DDX21	-0.40275
LRSAM1	0.368
HDAC11	1.63116666666667
VMO1	2.44
NOLA2	-1.061
ADAR	0.15125
MTO1	-0.503166666666667
SF4	-0.023
P2RX1	0.462
HBM	0.15525
EN2	0.9015
C14orf172	0.59425
TM9SF2	1.3811
INHBE	-0.968666666666667
TCTE3	0.47175
TOX2	-2.294
CTAGE3	1.690375
HBB	2.4255
MED15	0.383
CASR	0.78475
C6orf66	-0.433833333333333
MTPN	-0.607
UNC50	0.129
C21orf33	-0.643625
IRF2	0.543125
PGR	-0.0271666666666667
GPR84	3.708
CROCCL1	-3.02625
SRPX	-1.3645
BRE	0.792333333333333
FGF10	0.1585
SDC3	0.450166666666667
ZRSR1	0.623833333333333
DKFZP434P211	-0.266625
SOX6	-0.752
RPUSD2	0.099
C14orf173	0.365333333333333
MAPK11	-0.2495
TBC1D22A	1.33
FAM123A	-1.1495
COL4A6	-3.13866666666667
TOMM70A	-0.399
NAB1	-0.016125
MGC16385	0.09475
TSPAN18	-0.0758333333333333
MED31	-0.18825
PLG	-0.214
CAPSL	0.5295
ZNF532	0.4702
ASB14	-0.13575
CA8	0.02025
NUDT16P	2.03333333333333
SLFN11	-1.281
LRRIQ2	-0.2875
NOL7	-0.107166666666667
BRMS1L	-0.0895
JARID1A	-0.194833333333333
PANK2	-0.534
ICAM3	0.6005
MDS1	0.09075
TAF8	-0.08125
RNF139	1.03025
ZNF594	-0.612333333333333
ADAM8	2.887875
SFTPC	0.022625
MAN2B2	1.24875
RGS12	-0.0154375
EIF1AY	-4.9935
LRRIQ1	-2.03333333333333
GPR150	0.9295
CCDC21	-0.566666666666667
PRRG3	0.47425
SAA4	-3.82575
RAPGEF5	1.991375
ZCCHC2	0.158
MGC39372	0.793
PPP4R2	-0.381166666666667
CDCA2	-0.480166666666667
OR4D5	0.7705
PTGFRN	0.4591
SIGLEC5	2.31083333333333
C19orf61	0.7825
NMUR2	0.2385
KIAA1586	-1.43216666666667
DAGLA	-1.20933333333333
CHCHD6	-0.8525
GPR32	1.233
NEUROD6	-0.643333333333333
SLC2A4RG	0.6503125
CA5B	1.8365
FBXL3	0.082
MPHOSPH9	-0.91375
HMG2L1	0.82325
HCN4	0.566833333333333
CEACAM19	0.36675
SH2D4B	0.456666666666667
HFE2	-1.072
TGM4	0.9595
LYPD2	0.55575
TBC1D15	-0.068
MRPS21	-0.1751
NONO	-1.2549
CLEC5A	2.347
ITCH	0.3785
MGAT3	-0.819166666666667
MBP	-0.220125
RPP25	1.1595
SOSTDC1	1.5985
HRC	-2.02775
TRIM48	0.215
TMEM133	-0.93375
ECEL1P2	-1.49633333333333
HOXC11	0.788
DOK5	-0.24025
HELZ	-0.717333333333333
LOC348180	0.00525
MGC33894	0.312
ADRB3	-0.0105
DMD	-0.191583333333333
PTRH2	-1.11575
MPEG1	3.57866666666667
NDUFA12	0.0611666666666667
KRTAP2-4	0.696833333333333
STAMBPL1	-1.10066666666667
ADCY2	1.56183333333333
UNQ6125	0.6815
KLHL20	-0.236666666666667
SRM	-0.5265
OTC	-0.12525
TMIE	0.113333333333333
SNX8	0.70425
LIPK	-0.266
CHURC1	-0.35325
KLC2	0.401333333333333
HDAC1	0.188666666666667
FAM128A	0.384
FNDC3B	-0.0079
MTCP1	1.215
WFDC10B	0.6595
PCDHGB3	0.0695
ATRNL1	-2.8159
CAV2	-0.8195
MED26	0.335
DUS1L	-0.2505
CHRM3	-1.609125
NEK9	1.04375
WARS2	-0.16675
TBX22	-0.264
TOMM40	-0.27925
RP6-213H19.1	1.164
TUBGCP5	-0.57225
IGSF6	5.4435
TPPP	2.3435
UNQ6190	0.661
GSTM5	-0.00275
BTD	1.116
PDCD1LG2	2.07566666666667
SNRPB2	-0.618333333333333
ERICH1	-0.570375
APOA4	-1.43275
HOXA11	-1.58975
NARG1	-0.5645
MKX	3.37175
RAB28	-0.396428571428571
PKP3	1.111
SH3GL2	-3.4435
CTSO	3.0085
RPN2	1.8123125
IL28RA	0.649166666666667
SFMBT1	-0.17775
WDR57	-0.777625
FER1L3	0.7955
HSF5	0.273333333333333
TTC9B	0.553
C4BPA	-2.57166666666667
ALB	-2.64342857142857
SORBS3	0.839625
UPF2	0.045
JPH1	0.023
AGBL2	-2.31866666666667
DOPEY1	1.571
TERF1	-0.170833333333333
KIF22	-0.207333333333333
NINJ1	0.9355
SEC61A2	1.44691666666667
HIST1H1D	-0.199333333333333
SFXN4	-0.5485
UCP3	0.4804
ZNF703	0.901833333333333
MYL6B	-1.51
TREM1	2.8625
OR52E6	1.324
CKMT2	0.17625
HLA-C	2.341125
SLC13A3	1.8495
TIMP4	-3.79625
SLIT2	0.475
RSF1	0.287277777777778
LONRF1	-0.5925
MON1A	0.346333333333333
CACNG6	-1.70233333333333
DPPA4	-5.0485
ZSWIM3	0.99675
ZNF804A	0.948833333333333
CCIN	0.76325
SLC25A31	-0.1185
KCNMB4	-1.70525
RABL5	-0.43925
GALNS	1.138
STX6	0.868375
HIST1H1C	-0.297333333333333
CIDEB	-0.933625
CASP4	0.119
PDK3	0.6985
KCNJ11	1.3835
TPR	-0.911375
ZSCAN20	-1.404
MTX2	-0.45625
HIST1H2BH	1.32125
LOC283767	1.942
LYRM7	-1.64227777777778
BRD3	0.690833333333333
HIST1H2BO	1.0405
MAGEB10	0.811
SLC45A1	0.14475
SERPINA3	-0.1805
KIAA0143	1.66225
KCNJ16	-0.273333333333333
KRT79	1.53275
FABP2	-0.9345
NUT	-0.54
ZNF57	0.2745
FBXL4	0.43475
CLEC9A	1.172
UGT8	-1.89233333333333
BMP2K	0.7355
MAPK4	-3.4565
SLC25A23	0.1075
HINT1	0.3287
KRTAP13-1	0.505
SFXN5	-0.439
CHCHD2	1.08058333333333
FAM3D	4.254
NDP	-3.55725
RHOBTB1	-1.16716666666667
SLC4A4	-1.8725
RPL38	-1.193
HTF9C	0.3845
AP2A2	0.192375
ZBTB46	0.233
MAP7D1	0.181
AOX1	-1.23783333333333
CYR61	-0.331083333333333
DTNA	-0.551071428571429
JRKL	-1.01525
TMOD3	0.01725
EEA1	0.5399
ADCK5	0.84375
IL1R1	2.00366666666667
KLK3	0.6415
HRSP12	0.15475
KTN1	-0.11075
LOH11CR2A	0.0557
RELL2	-0.52775
MAB21L1	1.1045
C20orf59	-0.242833333333333
PHKB	0.174
ADAM2	-1.119
TBC1D8B	0.0911666666666667
FAM13A1	-0.2038125
LAPTM4B	-2.44941666666667
LCN8	0.143
TMEM147	1.119
SYT4	0.331333333333333
XPO7	-0.2405
C9orf62	0.896
GPR75	0.902
TRIM5	-0.0355
APOC1	1.4185
RNASE4	2.06566666666667
PARD6B	-1.938375
ARID1A	-0.2185
TPD52L3	0.1692
RRAGB	1.62633333333333
RCN2	-0.550166666666667
HIST2H2BE	1.262
STARD7	0.28575
SHMT2	0.52675
KIAA1751	0.5562
MLYCD	0.817625
LOC162632	-1.0018
UQCRH	-0.816
RP11-217H1.1	1.89275
SDHA	0.832666666666667
NCLN	0.8095
ZNF17	0.359833333333333
RCBTB2	-1.237
VEGFB	0.1625
RP4-747L4.3	-0.04375
COLQ	0.1562
MPN2	-1.64633333333333
DRG2	-1.4265
KLRB1	5.38425
ALPK2	-0.1665
DNASE2B	1.6635
FLJ23834	0.481166666666667
AXUD1	0.758166666666667
SAFB	-0.2738
NSUN4	-0.713
RFX2	0.5895
MAPK8IP1	-0.1675
FANCD2	-0.553214285714286
ANKZF1	-1.42166666666667
C19orf50	0.15825
DUSP8	0.99025
SENP5	-0.617375
NFKBIL2	0.15825
LBR	-1.344125
IGFL1	0.7635
LZTS2	-0.42925
IL2RG	0.783375
CCDC51	-0.776
KLF3	0.5895
ANKRD37	-0.13225
KCTD14	3.3455
FZR1	0.510416666666667
SLC44A4	4.2408
ESPL1	-0.446
GMPR2	-0.1545
TBC1D19	-1.39133333333333
ERGIC1	0.629185185185185
ERBB4	1.673
TSPAN32	0.686916666666667
MAP4	-0.089875
GPHN	-0.60025
SLC6A2	0.49525
HIVEP1	0.67
DFFB	-0.2565
EIF4EBP2	0.79875
DMRT1	-0.80575
HSPB6	0.3115
IER2	0.0875
AIFM1	2.39525
WWC2	0.11125
MRPL4	-0.44975
FLJ21062	-0.7125
EPB41L4A	1.18333333333333
SH2D6	0.44675
TAF4B	-0.59475
GAL3ST3	-0.341
MALT1	-0.3865
RTDR1	1.891
ARVCF	0.753875
MEX3B	-1.75
FBXO16	1.96225
KIF7	-0.371
C1QC	4.13783333333333
ZNF783	-0.654833333333333
ZNF85	0.1205
MMP13	3.2435
KIAA0329	0.238375
RTP3	-0.903
ZBED3	-0.6845
CLGN	-1.53825
SLC25A37	-0.751708333333334
hCG_18290	-0.40025
OR5AS1	1.1155
SMARCC2	-0.178666666666667
FAM109A	0.470666666666667
CCDC12	-0.803
USF2	0.7581
DEPDC7	-2.05825
C20orf24	0.645
JMJD3	0.457
DSP	1.05242857142857
SLIC1	1.178875
FAM20A	2.1485
IRF2BP2	-0.142
ZNF230	0.417
MSN	-0.707214285714286
SLC9A5	-1.168
EPDR1	-1.3503
MUSK	0.4925
ZNF434	-0.4845
SMARCD1	-0.612
ZFP106	0.002
ZNF347	0.7198
GTF2E1	-0.169
