Hybridization REF	TCGA-AV-A03E-20A-01R-A034-07
RP5-1077B9.4	0.2025
FPGT	1.06325
GDF10	-1.9235
COQ9	0.22775
GCC2	-0.356714285714286
RARRES3	1.190875
PLXNA1	0.7671
KIAA0100	0.2473
PMF1	-0.473
FNDC1	-0.80625
HS2ST1	-0.572416666666666
CRELD2	0.67575
C8G	-1.067
CD82	1.4245
LIM2	-0.7205
UNQ6490	0.382
MMP16	0.618
DRD3	0.28075
C5orf26	-1.03075
C11orf73	-1.771875
PTP4A2	0.23025
OR4M2	0.534
HPCA	0.259833333333333
SEC14L1	-0.599333333333333
CHFR	-3.422125
EMILIN1	0.117125
NDUFS4	-0.2885
COL18A1	-2.570875
PDZD3	0.159777777777778
C9orf16	1.018
ERBB2IP	-0.270166666666667
EMX2	0.379
FUS	-1.26375
TF	-3.4655
CLCN4	1.06216666666667
CXorf56	-1.81075
C11orf72	0.86475
ELAC2	-0.162583333333333
NPR1	-2.12825
ASS1	-0.632166666666667
USP42	-0.663125
POLR2J	-0.003
SEC23IP	-0.0905
UQCRC1	0.65525
LOC729603	-0.6315
C1orf71	-1.094625
POLG	-2.15
ADAM23	-0.46075
TFR2	-0.19275
RICTOR	-0.5795
MGC39606	-0.17725
C19orf55	0.157
SNAPC1	0.271
GNA11	0.368
CCDC52	-0.685666666666667
FSIP1	0.93
UPF3A	0.24
IGSF11	-2.308
LAGE3	-0.3605
CHST6	-1.275
UNC13B	-0.126875
TTLL4	-0.766
ZNF687	-0.325875
SDC2	-1.9565
COX7A2	-0.23075
LAMB4	0.4265
FAM24A	0.85
LRRTM3	-0.8596
GPHB5	0.95225
OR4C13	0.3535
EIF3EIP	0.461857142857143
HABP4	1.0655
TMEM125	-2.9055
CNTN2	-0.086875
ASNSD1	-0.147
FUT4	-1.119375
ACF	-2.7685
LOC158381	-1.3985
CDH8	-0.3335
AGPS	-0.596166666666667
C4orf18	-2.9655
PECI	-0.689333333333333
UNG	-0.56825
GSTP1	-0.616375
DCUN1D5	-2.23916666666667
DKFZP564J0863	0.014
SLC9A3R1	-1.824625
BCDO2	0.2505
CHMP7	-0.48025
REM2	0.0445
DNHD1	0.24275
FKBP4	-1.370125
ZNF350	-1.05575
MGC11102	0.394625
BST1	-0.286
KISS1R	2.118
NCR2	-0.918
DEFB125	-0.437
UBE2W	-0.408625
KRT15	-1.93175
C10orf99	1.2105
SCN11A	0.409125
GFI1	-3.24575
RDHE2	-0.881666666666667
FHL1	-1.201
OSGEP	-0.252666666666667
GATA1	-2.8935
SMC6	-0.5485
TTTY14	-0.34325
LPIN3	-0.697
RPL4	0.0961999999999999
RBPMS	0.3972
PRPF3	-0.201
EMR1	0.6175
SPATA19	0.162
XCR1	1.168
IRX3	1.269
RBM6	-0.52875
KLF4	-1.4171
UNC5CL	-2.468
SEBOX	0.0925
BTK	-3.9165
KRCC1	0.5055
C6orf27	0.9375
SYTL5	-0.543
PRND	0.910875
LOC653319	0.621
PIGL	0.752625
HUS1	0.315833333333333
SFRS6	0.589416666666667
C17orf77	0.935
UIMC1	0.3155
FXYD2	-1.1003
LOC283152	0.2235
ZNF667	-3.27766666666667
ZCCHC12	-1.155
TFEC	-0.391222222222222
ATP7B	-2.092
POLD2	-1.061
RG9MTD1	-1.30025
ACOT2	-0.195666666666667
HIST1H4I	-1.338375
PPARGC1A	1.2143
ETFA	-2.5055
POLRMT	0.69325
ZNF146	-0.69
MIA2	-1.154
KLHL6	-3.922
HOXB5	-0.560875
NENF	1.02066666666667
CUGBP1	-0.5165
PRSS22	-0.117833333333333
CASC4	0.4766
CUL4B	0.4963
CENPJ	-0.961
PITX1	-0.470833333333333
FLJ31033	0.124333333333333
CELSR3	1.62433333333333
ZNF568	-2.686
ITSN1	-0.496
EHBP1L1	-0.138
C19orf2	-1.2485
DCTN1	0.104
LIN28B	-2.70766666666667
TNKS2	-0.4045
C1QBP	0.245625
CADPS2	1.661
SRMS	0.2295
GJA9	0.648333333333333
MGC24975	-0.823333333333333
TRIM45	0.372666666666667
TSP50	0.47275
TCP1	-1.138
TMED7	-0.7013
CMA1	-0.562
CENPL	-1.63983333333333
PTCRA	0.042
FST	-2.70525
VWCE	-1.218
PAWR	-2.209
ABCC12	1.3288
LDLR	-1.0459
ASTN2	1.2505
LOC441212	0.47625
GPATCH8	0.1965
TANC2	-0.685916666666667
KIF4A	-1.41275
C18orf18	-0.2005
PGM1	-1.7495
KIAA0258	-0.593
CPD	-1.33575
SNCAIP	-2.37275
DCT	-3.48316666666667
HLA-DOA	1.32536363636364
OR11L1	1.1905
UPK1B	-0.379666666666667
DNAJB4	-2.550875
UGT1A8	0.09525
HIST1H4L	-1.815
PECR	-0.6035
HSPA2	1.183
WFIKKN1	-3.193
SERP1	-1.988
SYDE2	-1.003
TACR2	1.2595
NUP85	-0.546
CD177	-0.0493333333333333
LGR5	-2.33616666666667
PIGG	-0.252416666666667
PTHR1	-2.46483333333333
RAB5A	-0.3513
FLJ13224	0.163
USP9Y	-1.50116666666667
C7orf53	1.87
LRP1B	1.4015
XAF1	0.0311
ABCG8	0.0235
ANKDD1A	0.632666666666667
DAND5	-1.9645
SPAG6	0.401166666666667
LINCR	0.05575
ZDHHC22	-1.336
CCDC60	-0.517
THOC7	-0.582
TCTA	1.0941
OR8K3	0.5115
NY-REN-7	0.35425
B2M	1.278
C6orf141	-0.34475
LPPR4	4.70475
SQLE	-1.50625
SEPHS1	-0.56
BTBD14B	1.40421428571429
PLRG1	0.36275
SPG7	0.1106875
ZNF614	-0.3345
PARD6G	0.0324999999999999
INPP5B	-0.2523
GRPEL2	-0.276625
PPID	-0.1999
TRIM56	0.14425
UBE2J1	-0.08475
IL20RA	-0.74675
LOC387856	1.151
C1orf107	0.761333333333333
UTS2R	1.6245
C19orf22	-0.2105
SAFB2	-0.03625
KIAA0652	-0.488875
KLRG1	-0.213166666666667
MS4A8B	-1.06583333333333
FRAG1	0.27625
KIAA1546	-1.80275
E2F4	-0.471
CLEC4M	0.3275
BTBD14A	-0.0195
KIAA0999	-0.2373
GYPA	-2.9795
TAC1	-0.3204
TRAIP	-0.617166666666667
KIAA0232	0.4344
ERCC8	-0.350125
GPX4	0.92375
KIAA0368	1.595
GPR157	0.2655
CTAGE4	-2.195
C9orf30	1.589
OR52A1	-0.131
HSP90B3P	-0.9705
ALG9	-0.3329
BTBD10	0.4655
SDK2	0.838
BAIAP3	-1.7665
RABGGTB	-0.039375
ANKRD40	-0.977666666666667
KRT74	0.7695
CALCOCO2	-0.0378571428571429
SNCA	-2.152
TMSL8	-4.16725
C2orf53	0.0775
ESRRB	-0.58275
ARHGAP26	0.44925
TDRD9	-3.128
HRAS	1.41616666666667
KLRC4	-2.1555
JAGN1	-0.0626666666666667
BSDC1	1.004
RNF43	-2.7734
NDUFAF1	0.25725
PHF12	0.03775
OR1L3	-0.11175
FOLR2	0.355666666666667
LYZL6	-0.2052
tcag7.1260	2.6725
WSB1	-0.730333333333333
PROS1	1.0118
OSTN	0.9565
PSMB8	0.51275
SOCS4	-1.092625
DDIT4L	4.363
MAS1	0.6395
MGC34796	0.6945
CSHL1	0.251833333333333
TBCCD1	-0.7165
ZBTB7C	0.284
AP2S1	0.31
P15RS	-1.7083
VAT1	1.1488
SHANK3	-0.515833333333333
TUFM	0.011
THEG	0.12725
KRT34	4.215
SGSM3	0.292125
TOMM22	-0.455375
SOCS3	1.908
CPO	-0.32
POP4	0.713
BHLHB3	3.16825
MALL	-2.25075
OR1B1	0.0055
PARK2	-0.266
GPR124	-1.115875
LCE1E	0.3795
RUVBL2	-0.66775
CGRRF1	-0.066
ACPL2	-0.7685
WNT10B	0.530625
BAIAP2L2	-1.336
ISCA1	-0.6805
C1orf125	0.159
RPAP1	0.52575
RAI16	0.884833333333333
RPL27	-0.667
NLRP9	-0.03
EPN1	0.943
LOC388610	-0.03925
SLC35A1	0.1556
GAL	-4.05
SLC14A2	0.91825
RDH11	1.22516666666667
FAM138F	-0.283
AUH	-0.2325
FLJ40243	0.49825
C14orf129	-1.18183333333333
MBD2	-0.0314999999999999
ABHD14B	-0.00325
PIGT	0.0805
ALS2CR4	0.297875
ALAS1	-0.4366
FOXO1	-0.8055
CRLF3	-1.105375
C20orf107	0.231
FARS2	-0.474
CCDC28A	-0.5095
NPHP3	0.847
OR13F1	0.7865
TSEN54	-0.6885
DEFB106B	0.0308
OR8B4	0.1825
STH	-0.49375
ZC3H14	0.004375
CBX2	0.6075
TMEM49	-0.017
C6orf21	0.6975
FLJ20920	-0.293875
CRTAP	0.901571428571429
DDX50	-0.5635
STYXL1	-0.23425
BLVRB	1.31216666666667
LOC147650	2.79133333333333
MMP24	0.902
GRID1	-0.9872
BANF1	0.0283333333333333
CTAGEP	-1.2885
HMBS	-1.51875
SLC25A24	-2.95933333333333
C14orf50	0.2715
MRO	-0.432833333333333
SLC25A15	-0.593
FAM84B	-2.3584
TDP1	-1.1105
C16orf78	-0.0491666666666666
C11orf57	0.0845
RFK	-0.60575
ZFYVE9	-0.17125
STCH	-1.4956
WIBG	0.278
LOC283871	-0.694166666666667
GBA2	-0.0843
NDUFB3	0.629
HSD17B13	-0.162
GRIN3A	0.1048
FMNL1	-1.93133333333333
SEPT7	-1.6697
GNLY	0.792
GRAMD1C	0.0895
ZNF165	-1.38225
USP38	-0.23575
FAM83A	-2.95883333333333
C14orf24	-0.829454545454546
ARMCX3	-0.367875
ARHGDIB	-4.15116666666667
AK1	1.244875
KIAA1045	-0.0683333333333333
DNAJB13	-0.8975
NEU2	-0.00800000000000001
HIST1H4B	0.522666666666667
FAM20B	-0.8491
HES2	-0.193214285714286
FAM73B	0.2815
LOC388381	0.24175
INTS7	-0.292545454545455
AMPH	2.76
ZNF775	0.693
UCKL1	-0.5615
C10orf97	-0.53175
C1orf161	0.3975
ALDH1L1	-1.6235
FLJ39378	0.633125
SLC23A1	-5.6255
RBM4B	-0.153
THAP4	0.295166666666667
OGFRL1	1.472
KIAA0831	0.994375
PPP1R15A	1.38683333333333
C1orf96	-0.322642857142857
C12orf11	-0.2785
BMF	-0.704625
MAN1A1	-1.293
KIAA1600	-0.395333333333333
NLGN4X	-2.33425
ALOX12	-1.666
RB1CC1	0.3858
NEIL2	0.554
EIF4E	-0.661772727272727
ABHD5	-0.206
EXOC4	0.364833333333333
CIP29	0.563
BATF2	0.38275
SLC29A4	-0.238625
HTR4	0.172
EMB	-3.4335
TRAF6	0.034
LMNB1	-1.727
FAM19A5	-1.769
SHE	-1.38925
PIK3C2B	-1.23875
C15orf15	-0.1801
USP15	0.2867
TCEAL2	-0.3625
C5orf39	1.021
PTGER2	-0.17225
SLC31A1	-1.6456875
IFT172	1.36675
ADAM29	0.656
GFOD1	-0.2415
ST7L	0.614166666666667
C15orf26	-0.5045
PKN3	-1.135
CNTD1	0.1955
COMMD1	0.20175
NTRK2	0.134181818181818
FOXN3	-0.473625
MFGE8	-1.616
PFKFB2	1.48366666666667
TAS2R4	-0.1055
ENTHD1	-0.517333333333333
PRMT5	-2.388875
MGC16384	-0.138375
LOC442229	0.41075
TSKU	-1.0345
KRTCAP3	-1.3425
PDLIM1	0.2722
KCNS2	-0.07625
RNF126	0.293
CEP63	0.728125
CLIC4	-0.5005
hCG_1990170	-0.89325
ACR	0.2435
KLK7	-0.275333333333333
ALOX5AP	-2.361375
RIPK3	-0.34025
TAS2R9	0.335
C19orf18	-3.2255
BIRC6	-0.110428571428571
ZNF16	0.1305
RFT1	-0.413
SLC8A2	0.06375
TACC1	0.61575
ITGAD	2.1025
SAMHD1	-0.594
SH3PXD2B	1.7405
EPC2	0.20725
C20orf85	0.503375
ATP13A2	0.0276666666666667
KRT4	1.097125
CAPNS1	0.03525
MDM2	0.0574166666666667
PCDH20	0.76775
KCNK9	0.4225
OR2C1	0.178
KLHDC3	-1.22166666666667
IPPK	-0.1255
EFHD2	0.4465
GALR3	1.68825
NBEA	1.38033333333333
ABCA6	0.1042
CLDN3	-2.56933333333333
AKT2	-0.3265
EGFR	0.4066
RBM16	0.878625
ZDHHC3	0.5333
SLC25A4	-1.12783333333333
CYB5B	-1.38716666666667
CPXM1	-2.103
NDRG1	0.0711538461538462
FLJ43826	0.02
OR5L2	0.9082
FARP2	0.2708
MRPL46	0.0339166666666667
LDHAL6B	0.0488333333333333
MAPKAPK3	1.51316666666667
NCAM2	-2.1915
PRKD2	-0.9405
ZFP36L1	1.3424
CYSLTR1	-2.11425
OR4C3	0.34525
HIST1H2AJ	-1.52
CCNB2	-1.82688888888889
ZNF10	-0.526375
TMEM175	0.8385
FAM134A	0.359333333333333
TIGD4	0.0415
PCNP	-1.6365
MGC39715	-0.1575
LQK1	0.572
CREB1	-1.1911
TMPRSS3	-2.64925
C4orf32	0.150375
LAT	1.537
KCNA3	0.3095
SKIV2L2	-0.309
ROPN1B	-3.059
tcag7.23	-1.3695
CDT1	-1.807
ZHX2	-0.721375
CD28	-6.389
ZNF624	0.605
SEPT2	-1.05716666666667
SOHLH2	0.42275
MCOLN3	-0.787428571428571
UNQ1945	1.0125
MASP2	0.0915
ZNRF3	-0.6775
GPATCH3	-0.2735
AGL	0.358875
QRICH2	-0.1935
PSD4	-1.325
CCNB1IP1	-1.6485
ENPP7	0.00200000000000003
OBFC1	0.3025
KCNG3	-3.04925
C14orf79	0.9275
ENPEP	-1.27816666666667
SCT	-0.2775
SKI	0.364375
SEC61G	-0.544
CAPN11	-0.3105
ATXN7L3	-0.016
DBNDD1	-1.03433333333333
FAIM	0.47
ANKRD36	-0.219
GABRP	-0.770666666666667
TACSTD2	-4.15516666666667
EIF3J	-1.046
PPP2R2A	-2.02
TEKT4	1.38516666666667
PVALB	-3.18933333333333
F10	-2.50383333333333
FAM134C	-0.2254
COMP	-0.26425
EFCBP1	-0.7070625
SCLT1	0.1095
TAL1	-0.8286
ACSL1	1.09825
ABCC5	-0.197416666666667
ABL1	-0.0466111111111111
RBBP7	-1.17241666666667
PTPRG	0.440375
NCOR1	-0.4607
SPINK4	-1.49116666666667
TXNRD1	-1.3492
TNRC15	0.6455
C9orf138	0.44225
UBE2H	0.3985
BRDT	0.6626
C8orf31	0.90325
CCNE2	-1.691
SLC6A8	-0.473375
CALCR	-4.08425
PPP1CB	-0.0980833333333333
ABHD8	0.904
ARF5	0.4751
SLC24A4	0.32725
CCT3	-0.49625
ZNF121	-0.68825
SLC3A2	-0.563
OR13A1	0.804
SLC5A10	-0.84675
RAD50	-1.05575
IER5	0.4935
MTHFD1L	-0.047375
MBTPS2	-0.58725
MVK	0.124875
NCL	-0.3764
PSMD10	-1.461
MOBP	1.59114285714286
FLJ32894	0.0655000000000001
HRH1	1.07166666666667
C5orf30	-0.95575
NUDT16L1	-0.9512
RASGRP3	-0.160166666666667
PRKRIP1	0.4559
CCDC75	0.86675
LOC253970	0.48525
KIAA1239	0.267
MED21	-0.30675
SYT11	3.09283333333333
NTSR2	-0.0905
EGFL11	0.1925
CXorf59	-0.516
OR2A25	0.178
SPTBN2	-1.9
LRMP	-2.65833333333333
RNF111	-0.83375
PTH	1.016
LOC619208	1.456
KIAA0895	-1.3225
RANBP5	0.334375
P2RY10	-0.803
NME5	3.83833333333333
DDX21	-1.7065
LRSAM1	0.0045
HDAC11	-0.906833333333333
VMO1	1.09175
NOLA2	0.188166666666667
ADAR	-1.17466666666667
MTO1	-1.77483333333333
SF4	0.885833333333333
P2RX1	0.783
HBM	0.39075
EN2	2.078
C14orf172	1.054
TM9SF2	-0.9424
INHBE	-0.785333333333333
TCTE3	0.425916666666667
TOX2	0.336
CTAGE3	-1.14225
HBB	-0.3401
MED15	0.267166666666667
CASR	0.72875
C6orf66	-0.205666666666667
MTPN	0.561875
UNC50	-1.76775
C21orf33	0.388625
IRF2	1.305375
PGR	-3.10575
GPR84	2.91375
CROCCL1	-1.44325
SRPX	1.22
BRE	0.798333333333333
FGF10	1.0075
SDC3	-1.745
ZRSR1	0.0443333333333334
DKFZP434P211	-0.0132499999999999
SOX6	-1.73
RPUSD2	0.3685
C14orf173	1.15383333333333
MAPK11	0.943
TBC1D22A	0.433
FAM123A	0.566
COL4A6	-1.67266666666667
TOMM70A	-1.9735
NAB1	0.86125
MGC16385	-0.791375
TSPAN18	-1.243
MED31	0.6975
PLG	0.71375
CAPSL	0.0405
ZNF532	0.9163
ASB14	1.2115
CA8	-3.54275
NUDT16P	-1.26933333333333
SLFN11	-2.113
LRRIQ2	-1.00175
NOL7	-0.124
BRMS1L	-2.289875
JARID1A	0.0478333333333333
PANK2	-1.7405
ICAM3	-0.6225
MDS1	0.1595
TAF8	-1.11075
RNF139	-0.0965
ZNF594	-2.3345
ADAM8	2.471125
SFTPC	-0.14275
MAN2B2	0.843625
RGS12	0.3035
EIF1AY	-4.20883333333333
LRRIQ1	1.10216666666667
GPR150	1.662
CCDC21	-1.83833333333333
PRRG3	0.5495
SAA4	-3.56075
RAPGEF5	-0.694625
ZCCHC2	0.203666666666667
MGC39372	-1.4605
PPP4R2	-0.8005
CDCA2	-1.0715
OR4D5	-0.4718
PTGFRN	0.3638
SIGLEC5	-0.1675
C19orf61	-0.0516666666666667
NMUR2	0.0625
KIAA1586	-0.7265
DAGLA	2.2915
CHCHD6	0.3615
GPR32	0.0085
NEUROD6	0.662833333333333
SLC2A4RG	0.1080625
CA5B	-0.33325
FBXL3	-0.94475
MPHOSPH9	-1.4785
HMG2L1	-0.00125
HCN4	1.1835
CEACAM19	0.5895
SH2D4B	-0.278833333333333
HFE2	-1.6945
TGM4	-0.1135
LYPD2	-0.4455
TBC1D15	-0.431
MRPS21	-0.0393
NONO	-2.1636
CLEC5A	-0.12625
ITCH	0.5238
MGAT3	-3.3715
MBP	-2.014375
RPP25	-2.06
SOSTDC1	-2.403
HRC	-1.9215
TRIM48	0.871
TMEM133	-0.307
ECEL1P2	-0.08275
HOXC11	-1.0595
DOK5	-0.58175
HELZ	-0.588333333333333
LOC348180	0.094
MGC33894	0.4215
ADRB3	0.562
DMD	-0.370083333333333
PTRH2	0.18375
MPEG1	0.2268
NDUFA12	-0.440333333333333
KRTAP2-4	0.555181818181818
STAMBPL1	-0.338666666666667
ADCY2	-1.18666666666667
UNQ6125	0.5415
KLHL20	-0.507666666666667
SRM	-0.48575
OTC	-0.07175
TMIE	0.0483333333333333
SNX8	1.53425
LIPK	0.031
CHURC1	-1.00858333333333
KLC2	0.875166666666667
HDAC1	-1.17933333333333
FAM128A	0.128
FNDC3B	-0.8249
MTCP1	0.5215
WFDC10B	1.8969
PCDHGB3	0.233
ATRNL1	-2.3792
CAV2	-2.31975
MED26	0.0985
DUS1L	0.39575
CHRM3	-0.57475
NEK9	-0.4625
WARS2	0.72775
TBX22	-0.767
TOMM40	0.1055
RP6-213H19.1	-2.00066666666667
TUBGCP5	-0.28675
IGSF6	0.13175
TPPP	-0.336166666666667
UNQ6190	0.4355
GSTM5	0.46675
BTD	-1.19516666666667
PDCD1LG2	0.188
SNRPB2	-0.629166666666667
ERICH1	0.296375
APOA4	-1.178375
HOXA11	-2.46866666666667
NARG1	-0.531
MKX	-0.4725
RAB28	-1.36871428571429
PKP3	-2.796
SH3GL2	0.229
CTSO	-0.267
RPN2	0.39125
IL28RA	-0.7616
SFMBT1	0.41625
WDR57	-0.921625
FER1L3	1.59708333333333
HSF5	-0.0945
TTC9B	1.38725
C4BPA	-2.9425
ALB	-3.99442857142857
SORBS3	1.149625
UPF2	-0.021
JPH1	0.4155
AGBL2	-0.04125
DOPEY1	0.6005
TERF1	-0.680083333333333
KIF22	-0.263166666666667
NINJ1	0.44025
SEC61A2	0.868666666666666
HIST1H1D	-0.498666666666667
SFXN4	0.188125
UCP3	0.8388
ZNF703	1.06516666666667
MYL6B	1.417
TREM1	3.59175
OR52E6	0.1455
CKMT2	1.5905
HLA-C	1.60275
SLC13A3	-2.3822
TIMP4	1.83025
SLIT2	0.9805
RSF1	-1.15372222222222
LONRF1	-0.342714285714286
MON1A	0.798666666666667
CACNG6	-1.06266666666667
DPPA4	-4.46383333333333
ZSWIM3	0.2825
ZNF804A	0.857833333333333
CCIN	0.62675
SLC25A31	1.66875
KCNMB4	-0.92475
RABL5	0.470875
GALNS	0.802
STX6	-0.850625
HIST1H1C	-3.065
CIDEB	-1.0205
CASP4	1.01916666666667
PDK3	-1.2359
KCNJ11	0.1135
TPR	-1.209625
ZSCAN20	0.946
MTX2	-0.029
HIST1H2BH	-0.82225
LOC283767	0.50675
LYRM7	-0.702055555555556
BRD3	-1.05983333333333
HIST1H2BO	-1.56825
MAGEB10	1.081
SLC45A1	1.3295
SERPINA3	-3.0781
KIAA0143	0.06975
KCNJ16	0.180666666666667
KRT79	0.54025
FABP2	-0.2595
NUT	0.365
ZNF57	-0.6235
FBXL4	-1.00775
CLEC9A	-1.113
UGT8	1.77933333333333
BMP2K	0.18925
MAPK4	-2.79225
SLC25A23	-1.2513
HINT1	-0.0618000000000001
KRTAP13-1	-0.5155
SFXN5	0.5548
CHCHD2	0.156
FAM3D	0.149
NDP	0.921375
RHOBTB1	-1.14866666666667
SLC4A4	0.46975
RPL38	-0.0605
HTF9C	0.953
AP2A2	0.4525
ZBTB46	-1.1625
MAP7D1	0.71925
AOX1	0.978666666666666
CYR61	-0.717916666666667
DTNA	1.48614285714286
JRKL	1.00775
TMOD3	-0.94825
EEA1	-0.2197
ADCK5	1.00825
IL1R1	-0.0116666666666667
KLK3	0.5525
HRSP12	0.1025
KTN1	0.09025
LOH11CR2A	0.1482
RELL2	0.74725
MAB21L1	3.53825
C20orf59	-0.953666666666667
PHKB	-0.98425
ADAM2	-1.80483333333333
TBC1D8B	1.22333333333333
FAM13A1	-0.058875
LAPTM4B	-3.05475
LCN8	0.2635
TMEM147	0.9595
SYT4	0.7145
XPO7	-0.3225
C9orf62	2.56725
GPR75	0.717
TRIM5	-0.40775
APOC1	-4.42866666666667
RNASE4	-3.323
PARD6B	-2.99625
ARID1A	-0.803083333333333
TPD52L3	0.486777777777778
RRAGB	-0.33
RCN2	-1.32066666666667
HIST2H2BE	-0.998125
STARD7	-1.24725
SHMT2	-0.28625
KIAA1751	1.71983333333333
MLYCD	-1.06225
LOC162632	-0.2506
UQCRH	-0.7025
RP11-217H1.1	-1.1828125
SDHA	-1.97966666666667
NCLN	0.1067
ZNF17	0.06
RCBTB2	-3.2785
VEGFB	1.2333
RP4-747L4.3	-2.573
COLQ	-0.2456
MPN2	-0.0721666666666667
DRG2	-0.0795
KLRB1	-0.207
ALPK2	1.183
DNASE2B	-0.3715
FLJ23834	-0.00516666666666664
AXUD1	-1.1405
SAFB	0.3226
NSUN4	-0.469
RFX2	0.912166666666667
MAPK8IP1	-0.327
FANCD2	-0.853785714285714
ANKZF1	-0.853166666666667
C19orf50	-0.019875
DUSP8	0.392
SENP5	-0.079375
NFKBIL2	0.12425
LBR	-1.8785
IGFL1	0.918
LZTS2	1.490625
IL2RG	-1.351
CCDC51	-0.3205
KLF3	-0.685375
ANKRD37	-0.2095
KCTD14	-2.65683333333333
FZR1	0.656833333333333
SLC44A4	-1.9946
ESPL1	-0.440625
GMPR2	-1.4471
TBC1D19	0.327166666666667
ERGIC1	0.733592592592593
ERBB4	-1.5209
TSPAN32	2.09833333333333
MAP4	0.43
GPHN	-1.4025
SLC6A2	0.163625
HIVEP1	-0.946
DFFB	-0.7332
EIF4EBP2	-0.703
DMRT1	0.79275
HSPB6	0.84475
IER2	0.0485
AIFM1	0.13275
WWC2	0.27375
MRPL4	-0.2455
FLJ21062	2.038
EPB41L4A	-0.481333333333333
SH2D6	0.715
TAF4B	0.6725
GAL3ST3	-1.7685
MALT1	-0.790166666666667
RTDR1	0.43025
ARVCF	-0.70625
MEX3B	-1.97866666666667
FBXO16	1.61475
KIF7	0.9165
C1QC	0.445333333333333
ZNF783	0.435166666666667
ZNF85	-3.236
MMP13	-0.748
KIAA0329	1.003875
RTP3	0.7095
ZBED3	0.793
CLGN	1.67525
SLC25A37	0.779666666666667
hCG_18290	0.11075
OR5AS1	0.139
SMARCC2	0.966416666666667
FAM109A	-0.0201666666666667
CCDC12	0.083
USF2	1.0966
DEPDC7	-0.86525
C20orf24	-0.273166666666667
JMJD3	-0.197
DSP	-4.00342857142857
