Hybridization REF	TCGA-A2-A0T4-01A-31R-A084-07
ZNF212	-0.1295
NUDT1	-0.239166666666667
RFPL2	0.836
ZNF83	-0.6375
GDPD5	-0.804125
PDCD4	2.7579
CEP350	0.34125
OR10A2	0.37675
CST7	1.5625
CIAO1	-1.02175
SELL	1.841
OR8J3	-0.3425
LTBP4	-0.044
SIRT6	-0.102
CCL19	4.64875
PPIL1	-1.69716666666667
GBP7	0.950666666666667
STK17A	-0.7594
ABR	0.7265
OR9G1	0.5015
FOXE1	-0.73475
CNGA3	2.364
GML	0.079
CD38	-1.695
ZDHHC6	0.351833333333333
NEFH	0.2385
CTDSP2	0.88975
PGBD5	-0.886
CCNY	0.438142857142857
RMND5B	0.511916666666667
ZNF257	-1.9685
FLJ22167	0.10425
EXOSC7	-0.256833333333333
ROR2	1.531125
MAOA	2.0045
TNNT3	2.458
GYPC	-0.78125
C7orf33	0.7055
PLIN	4.18583333333333
LOC90826	0.46875
RNF4	0.3119
F8A1	0.704833333333333
PLEKHG4	-1.9175
GRB2	0.298
HIST1H2AD	-0.02725
DUS3L	-0.907333333333333
EIF1	0.3195
RP5-1077B9.4	-1.94533333333333
FPGT	0.95925
GDF10	2.82583333333333
COQ9	-0.41225
GCC2	0.274214285714286
RARRES3	2.64025
PLXNA1	-0.5749
KIAA0100	-0.4887
PMF1	-0.10725
FNDC1	5.17175
HS2ST1	-0.444083333333333
CRELD2	0.675
C8G	-2.1795
CD82	0.74175
LIM2	-1.17
UNQ6490	-0.3045
MMP16	1.0645
DRD3	0.03675
C5orf26	-0.63625
C11orf73	-0.375625
PTP4A2	1.1585
OR4M2	-0.521
HPCA	-1.64233333333333
SEC14L1	-0.668166666666667
CHFR	-0.45725
EMILIN1	0.886125
NDUFS4	0.01275
COL18A1	0.334875
PDZD3	-0.3364
C9orf16	-0.1805
ERBB2IP	0.268833333333333
EMX2	4.35875
FUS	-0.32125
TF	-3.4424
CLCN4	1.00233333333333
CXorf56	0.46075
C11orf72	-0.11375
ELAC2	-0.843833333333333
NPR1	0.51875
ASS1	-2.10333333333333
USP42	0.076375
POLR2J	-0.536
SEC23IP	0.792
UQCRC1	-0.049
LOC729603	-0.42125
C1orf71	-0.096625
POLG	-1.728
ADAM23	-2.37675
TFR2	-1.6195
RICTOR	-0.8704
MGC39606	0.6045
C19orf55	-0.69175
SNAPC1	-1.1525
GNA11	0.937375
CCDC52	0.566666666666667
FSIP1	4.4635
UPF3A	-0.059625
IGSF11	-1.831
LAGE3	-0.01625
CHST6	-0.1815
UNC13B	0.9725
TTLL4	-1.6885
ZNF687	0.483125
SDC2	-0.00540000000000001
COX7A2	0.22575
LAMB4	-0.0135
FAM24A	-0.275
LRRTM3	-0.804166666666667
GPHB5	0.0485
OR4C13	0.633
EIF3EIP	-0.342785714285714
HABP4	0.0505
TMEM125	2.48875
CNTN2	0.813375
ASNSD1	0.05325
FUT4	-0.004875
ACF	-3.934
LOC158381	0.5995
CDH8	0.1515
AGPS	-0.898
C4orf18	3.041375
PECI	-0.463166666666667
UNG	0.27775
GSTP1	-1.384375
DCUN1D5	-1.696
DKFZP564J0863	-1.28775
SLC9A3R1	1.657125
BCDO2	-0.1285
CHMP7	0.52
REM2	0.4
DNHD1	-1.018875
FKBP4	-0.56575
ZNF350	1.06525
MGC11102	1.235375
BST1	2.37325
KISS1R	-0.585
NCR2	0.166
DEFB125	1.303
UBE2W	1.104125
KRT15	-0.174875
C10orf99	-0.1505
SCN11A	0.225625
GFI1	-1.22275
RDHE2	2.39933333333333
FHL1	1.9965
OSGEP	-0.3115
GATA1	-3.55416666666667
SMC6	-0.858
TTTY14	-1.2855
LPIN3	-0.197
RPL4	-0.5882
RBPMS	-0.0308
PRPF3	-0.552166666666667
EMR1	-2.003
SPATA19	0.45275
XCR1	0.1
IRX3	1.4622
RBM6	-0.4325
KLF4	0.6018
UNC5CL	-1.51325
SEBOX	0.291
BTK	0.499
KRCC1	1.79075
C6orf27	0.066
SYTL5	-0.083
PRND	2.967375
LOC653319	-2.1675
PIGL	-1.650125
HUS1	-0.177833333333333
SFRS6	0.796916666666667
C17orf77	0.1435
UIMC1	-0.278166666666667
FXYD2	-1.8981
LOC283152	-0.33075
ZNF667	-0.0545
ZCCHC12	-0.582666666666667
TFEC	3.0319
ATP7B	0.4
POLD2	-1.1115
RG9MTD1	-0.28425
ACOT2	0.460333333333333
HIST1H4I	-1.011
PPARGC1A	-1.5656
ETFA	-1.0099
POLRMT	-0.8395
ZNF146	0.235125
MIA2	-0.5515
KLHL6	0.0156666666666667
HOXB5	-0.043125
NENF	1.01
CUGBP1	0.41775
PRSS22	0.770666666666667
CASC4	1.8339
CUL4B	0.0765
CENPJ	-1.1602
PITX1	-0.8995
FLJ31033	1.64233333333333
CELSR3	-2.0785
ZNF568	0.7815
ITSN1	0.2695
EHBP1L1	-1.3845
C19orf2	-0.4445
DCTN1	-0.0575
LIN28B	-2.9904
TNKS2	-0.62875
C1QBP	-1.104875
CADPS2	1.36
SRMS	0.07425
GJA9	0.196666666666667
MGC24975	-1.57566666666667
TRIM45	-1.07966666666667
TSP50	0.025
TCP1	-1.51775
TMED7	0.1812
CMA1	3.2045
CENPL	0.184666666666667
PTCRA	0.5875
FST	-1.25625
VWCE	-2.872
PAWR	-0.14625
ABCC12	0.323
LDLR	-0.9722
ASTN2	1.8823
LOC441212	-1.094
GPATCH8	-0.07675
TANC2	-0.6575
KIF4A	-1.07425
C18orf18	-1.3625
PGM1	-0.94225
KIAA0258	0.749
CPD	0.962
SNCAIP	-0.11925
DCT	-4.50416666666667
HLA-DOA	2.59859090909091
OR11L1	0.081
UPK1B	-0.1395
DNAJB4	0.51175
UGT1A8	-0.28625
HIST1H4L	-1.827
PECR	-0.450833333333333
HSPA2	2.523
WFIKKN1	-3.2285
SERP1	0.80175
SYDE2	1.24425
TACR2	0.5725
NUP85	-0.67175
CD177	0.492166666666667
LGR5	-2.2178
PIGG	-0.336833333333333
PTHR1	0.0585
RAB5A	0.6717
FLJ13224	-0.3635
USP9Y	-1.218
C7orf53	-2.0025
LRP1B	1.9315
XAF1	3.1507
ABCG8	-0.407
ANKDD1A	-0.6335
DAND5	-1.408
SPAG6	0.00866666666666666
LINCR	0.88825
ZDHHC22	-1.582125
CCDC60	0.7055
THOC7	-0.734666666666667
TCTA	0.5449
OR8K3	0.271
NY-REN-7	-0.947
B2M	1.7385
C6orf141	-2.49275
LPPR4	3.181
SQLE	-1.217125
SEPHS1	-0.57825
BTBD14B	-0.0218571428571428
PLRG1	-0.016
SPG7	-0.907625
ZNF614	-0.446833333333333
PARD6G	0.307166666666667
INPP5B	-0.584
GRPEL2	0.0575
PPID	-0.5132
TRIM56	-0.33225
UBE2J1	0.14075
IL20RA	3.8305
LOC387856	0.2025
C1orf107	0.506333333333333
UTS2R	-0.22875
C19orf22	0.11
SAFB2	0.04475
KIAA0652	0.476375
KLRG1	0.7135
MS4A8B	2.4195
FRAG1	1.0105
KIAA1546	0.7035
E2F4	-1.2841
CLEC4M	0.17
BTBD14A	-1.1605
KIAA0999	0.425
GYPA	-3.14283333333333
TAC1	0.1629
TRAIP	-1.06983333333333
KIAA0232	0.9198
ERCC8	-1.033625
GPX4	0.585875
KIAA0368	-0.045
GPR157	-1.972
CTAGE4	1.531
C9orf30	-1.07366666666667
OR52A1	0.183
HSP90B3P	0.0865
ALG9	-0.7719
BTBD10	1.1605
SDK2	-0.037
BAIAP3	-0.03375
RABGGTB	-0.981375
ANKRD40	0.048
KRT74	0.5425
CALCOCO2	0.863071428571429
SNCA	-2.61375
TMSL8	-3.1645
C2orf53	0.2655
ESRRB	-0.1005
ARHGAP26	-0.866375
TDRD9	-2.49275
HRAS	0.0838333333333333
KLRC4	-2.152
JAGN1	0.0871666666666667
BSDC1	0.072
RNF43	0.0394
NDUFAF1	0.588
PHF12	0.09275
OR1L3	0.18125
FOLR2	2.38975
LYZL6	0.0716666666666667
tcag7.1260	-1.338
WSB1	-1.27233333333333
PROS1	0.2675
OSTN	0.3975
PSMB8	0.84725
SOCS4	0.194875
DDIT4L	2.85875
MAS1	0.25
MGC34796	1.39575
CSHL1	0.209166666666667
TBCCD1	0.6735
ZBTB7C	-0.3315
AP2S1	-0.5305
P15RS	-0.0788
VAT1	-0.1742
SHANK3	0.887
TUFM	-0.503
THEG	-0.6805
KRT34	-1.96125
SGSM3	-0.570625
TOMM22	-0.029625
SOCS3	2.21833333333333
CPO	0.4965
POP4	0.502
BHLHB3	1.5965
MALL	1.755
OR1B1	0.7975
PARK2	0.423666666666667
GPR124	1.5715
LCE1E	0.1175
RUVBL2	-0.6595
CGRRF1	0.7683
ACPL2	0.3395
WNT10B	-1.00525
BAIAP2L2	-2.550875
ISCA1	0.8375
C1orf125	0.439625
RPAP1	-0.29575
RAI16	0.209333333333333
RPL27	-0.425625
NLRP9	0.468
EPN1	0.0485
LOC388610	-1.471
SLC35A1	0.8553
GAL	-2.74075
SLC14A2	0.059
RDH11	-0.3915
FAM138F	-0.713
AUH	0.55525
FLJ40243	0.48975
C14orf129	0.436333333333333
MBD2	-0.486166666666667
ABHD14B	0.111625
PIGT	0.387125
ALS2CR4	-0.126125
ALAS1	-0.021
FOXO1	1.63416666666667
CRLF3	-0.00575000000000001
C20orf107	0.193
FARS2	0.554
CCDC28A	0.3535
NPHP3	-0.437
OR13F1	0.3065
TSEN54	-0.757
DEFB106B	-0.1853
OR8B4	-0.067
STH	0.826
ZC3H14	-0.2735
CBX2	-0.245
TMEM49	0.036
C6orf21	0.3105
FLJ20920	-0.11375
CRTAP	0.728642857142857
DDX50	0.23025
STYXL1	0.359
BLVRB	0.550333333333333
LOC147650	-0.0653333333333333
MMP24	-0.29175
GRID1	2.33266666666667
BANF1	0.58
CTAGEP	0.62225
HMBS	-2.68425
SLC25A24	0.0545
C14orf50	2.25625
MRO	1.27483333333333
SLC25A15	-1.13375
FAM84B	0.9653
TDP1	-0.5075
C16orf78	-0.0148333333333333
C11orf57	-0.77475
RFK	0.121125
ZFYVE9	-0.796875
STCH	-0.6557
WIBG	0.649
LOC283871	-0.590833333333333
GBA2	-0.8024
NDUFB3	-0.17075
HSD17B13	0.41775
GRIN3A	0.663833333333333
FMNL1	-0.3215
SEPT7	0.5128
GNLY	3.573
GRAMD1C	1.07733333333333
ZNF165	-0.03975
USP38	1.1355
FAM83A	-3.44183333333333
C14orf24	1.76941666666667
ARMCX3	1.83575
ARHGDIB	0.875333333333333
AK1	0.297
KIAA1045	0.873
DNAJB13	-0.210333333333333
NEU2	-0.029
HIST1H4B	-1.85733333333333
FAM20B	-0.1252
HES2	0.233142857142857
FAM73B	-0.7572
LOC388381	0.06675
INTS7	0.0825454545454546
AMPH	2.20175
ZNF775	-0.545625
UCKL1	-1.25366666666667
C10orf97	0.371
C1orf161	0.32075
ALDH1L1	0.8805
FLJ39378	-0.087
SLC23A1	-1.4555
RBM4B	0.40025
THAP4	-0.00899999999999999
OGFRL1	0.96
KIAA0831	0.224
PPP1R15A	0.2605
C1orf96	0.0065
C12orf11	-1.42925
BMF	0.912
MAN1A1	0.799875
KIAA1600	1.2155
NLGN4X	2.5175
ALOX12	-0.904666666666667
RB1CC1	-0.2705
NEIL2	1.2169
EIF4E	0.250727272727273
ABHD5	0.22925
EXOC4	-0.033
CIP29	0.0498333333333333
BATF2	0.746
SLC29A4	0.13325
HTR4	0.5575
EMB	1.40275
TRAF6	0.73925
LMNB1	-0.51175
FAM19A5	0.22725
SHE	2.746
PIK3C2B	1.27433333333333
C15orf15	-0.4642
USP15	0.1933
TCEAL2	2.085
C5orf39	-0.4215
PTGER2	-0.55225
SLC31A1	-0.1154375
IFT172	0.37675
ADAM29	-0.04175
GFOD1	-0.08375
ST7L	0.0655
C15orf26	-2.27775
PKN3	-1.05175
CNTD1	1.8615
COMMD1	0.303
NTRK2	3.20141666666667
FOXN3	1.14375
MFGE8	-0.8233
PFKFB2	0.680166666666667
TAS2R4	0.227
ENTHD1	1.33
PRMT5	-0.80875
MGC16384	-1.99375
LOC442229	-0.571
TSKU	0.31625
KRTCAP3	2.947875
PDLIM1	0.8829
KCNS2	0.3565
RNF126	-0.563166666666667
CEP63	0.4085
CLIC4	0.34025
hCG_1990170	0.2305
ACR	0.5267
KLK7	0.87575
ALOX5AP	3.091
RIPK3	3.70825
TAS2R9	-0.1085
C19orf18	0.0405
BIRC6	0.157285714285714
ZNF16	0.894
RFT1	-0.0735
SLC8A2	-1.01375
TACC1	0.94675
ITGAD	1.481
SAMHD1	1.8125
SH3PXD2B	1.4416
EPC2	1.04875
C20orf85	0.762875
ATP13A2	-0.755
KRT4	0.24325
CAPNS1	0.01175
MDM2	-0.289416666666667
PCDH20	1.22425
KCNK9	0.4135
OR2C1	-0.044
KLHDC3	-1.4235
IPPK	0.791
EFHD2	-0.287
GALR3	-0.3605
NBEA	0.974166666666667
ABCA6	4.0299
CLDN3	1.28533333333333
AKT2	-0.218071428571429
EGFR	-1.0613
RBM16	0.730375
ZDHHC3	0.5264
SLC25A4	0.2275
CYB5B	-0.160333333333333
CPXM1	0.80425
NDRG1	-1.28730769230769
FLJ43826	0.26125
OR5L2	-0.042
FARP2	0.3803
MRPL46	-0.568083333333333
LDHAL6B	-0.0285
MAPKAPK3	-0.324333333333333
NCAM2	0.24075
PRKD2	0.191333333333333
ZFP36L1	1.1203
CYSLTR1	1.196
OR4C3	0.33975
HIST1H2AJ	1.6995
CCNB2	-1.56633333333333
ZNF10	-0.56675
TMEM175	0.1285
FAM134A	1.08283333333333
TIGD4	0.3845
PCNP	-0.4255
MGC39715	-0.02475
LQK1	-2.9745
CREB1	1.3393
TMPRSS3	1.89525
C4orf32	1.719
LAT	-0.771166666666667
KCNA3	0.3375
SKIV2L2	-0.35525
ROPN1B	-1.8705
tcag7.23	-0.25
CDT1	-3.3025
ZHX2	1.301625
CD28	-1.77375
ZNF624	2.143
SEPT2	0.6565
SOHLH2	-0.3305
MCOLN3	1.181
UNQ1945	0.267
MASP2	-1.4195
ZNRF3	0.0892
GPATCH3	-0.6575
AGL	0.42425
QRICH2	-0.737
PSD4	1.05583333333333
CCNB1IP1	-1.91225
ENPP7	0.16475
OBFC1	0.4805
KCNG3	-1.6745
C14orf79	0.538833333333333
ENPEP	2.476
SCT	1.4335
SKI	0.3965
SEC61G	-1.16375
CAPN11	0.12975
ATXN7L3	-0.137
DBNDD1	-0.459
FAIM	0.5765
ANKRD36	-0.392
GABRP	1.6865
TACSTD2	1.96
EIF3J	-0.6295
PPP2R2A	0.06725
TEKT4	-0.310333333333333
PVALB	1.41033333333333
F10	-1.6205
FAM134C	0.7786
COMP	4.385625
EFCBP1	-1.925875
SCLT1	1.283875
TAL1	-0.5065
ACSL1	2.46825
ABCC5	-0.1995
ABL1	-0.381111111111111
RBBP7	-0.354916666666667
PTPRG	-0.29225
NCOR1	-0.2234
SPINK4	-0.466166666666667
TXNRD1	-1.545
TNRC15	1.13375
C9orf138	1.415125
UBE2H	1.41516666666667
BRDT	2.06866666666667
C8orf31	-0.123
CCNE2	-0.685909090909091
SLC6A8	-1.949875
CALCR	-3.37425
PPP1CB	0.9515
ABHD8	0.21725
ARF5	0.5085
SLC24A4	0.92525
CCT3	-0.07925
ZNF121	-0.064375
SLC3A2	-0.8758
OR13A1	0.272
SLC5A10	0.907
RAD50	0.130375
IER5	0.064625
MTHFD1L	-2.20225
MBTPS2	0.55125
MVK	-0.05775
NCL	0.1518
PSMD10	0.23025
MOBP	0.098625
FLJ32894	-0.3325
HRH1	0.305333333333333
C5orf30	1.911
NUDT16L1	0.6165
RASGRP3	3.57183333333333
PRKRIP1	-0.4815
CCDC75	1.06575
LOC253970	0.13325
KIAA1239	0.63575
MED21	-0.43625
SYT11	0.78725
NTSR2	-0.3455
EGFL11	0.4575
CXorf59	0.361
OR2A25	0.52025
SPTBN2	0.3455
LRMP	-0.686166666666667
RNF111	0.31025
PTH	0.912
LOC619208	0.323833333333333
KIAA0895	0.943
RANBP5	-0.41225
P2RY10	1.97716666666667
NME5	3.841
DDX21	-0.7375
LRSAM1	0.2585
HDAC11	1.009
VMO1	1.3495
NOLA2	-0.251666666666667
ADAR	0.552833333333333
MTO1	-0.927666666666667
SF4	0.142333333333333
P2RX1	0.437333333333333
HBM	0.22375
EN2	-0.319
C14orf172	-0.482
TM9SF2	0.9183
INHBE	-0.8885
TCTE3	-0.560416666666667
TOX2	-2.37225
CTAGE3	0.876625
HBB	4.0747
MED15	-0.8955
CASR	-0.049
C6orf66	-1.14066666666667
MTPN	0.0525
UNC50	0.14475
C21orf33	0.469875
IRF2	1.31425
PGR	2.69366666666667
GPR84	2.2655
CROCCL1	-3.5625
SRPX	-0.25175
BRE	0.241
FGF10	2.20025
SDC3	-0.101666666666667
ZRSR1	0.557333333333333
DKFZP434P211	-0.809
SOX6	-0.166
RPUSD2	-0.16575
C14orf173	-0.544916666666667
MAPK11	-0.00483333333333331
TBC1D22A	0.5335
FAM123A	-0.3325
COL4A6	-2.7275
TOMM70A	0.7995
NAB1	0.057
MGC16385	-0.673375
TSPAN18	0.1245
MED31	-0.9305
PLG	-0.00975
CAPSL	5.5355
ZNF532	1.06
ASB14	-0.09875
CA8	-1.7645
NUDT16P	1.64616666666667
SLFN11	0.026
LRRIQ2	0.523125
NOL7	-0.971333333333333
BRMS1L	-0.394875
JARID1A	0.689166666666667
PANK2	-0.38975
ICAM3	-0.20475
MDS1	-0.28
TAF8	-0.6145
RNF139	0.89125
ZNF594	-0.160166666666667
ADAM8	1.041
SFTPC	-0.367
MAN2B2	1.5065
RGS12	0.5348125
EIF1AY	-4.52245454545454
LRRIQ1	0.136333333333333
GPR150	-0.268
CCDC21	-1.586
PRRG3	0.7405
SAA4	-2.758
RAPGEF5	0.715875
ZCCHC2	-0.477
MGC39372	1.0955
PPP4R2	0.734
CDCA2	-1.00816666666667
OR4D5	0.505166666666667
PTGFRN	1.0953
SIGLEC5	1.686
C19orf61	-0.7015
NMUR2	-0.0985
KIAA1586	0.570666666666667
DAGLA	0.0275
CHCHD6	0.09275
GPR32	0.6515
NEUROD6	0.170833333333333
SLC2A4RG	0.2465
CA5B	0.30625
FBXL3	1.216
MPHOSPH9	-0.9555
HMG2L1	0.5375
HCN4	-0.475333333333333
CEACAM19	-0.2555
SH2D4B	0.253666666666667
HFE2	-0.753
TGM4	0.0948333333333333
LYPD2	0.198
TBC1D15	0.003
MRPS21	-0.2571
NONO	-0.6905
CLEC5A	1.638125
ITCH	-0.1417
MGAT3	-0.3805
MBP	-0.06
RPP25	-1.13925
SOSTDC1	-1.387
HRC	-1.058
TRIM48	-0.085
TMEM133	0.50725
ECEL1P2	-0.854
HOXC11	1.0635
DOK5	-0.19925
HELZ	0.894166666666667
LOC348180	-1.437
MGC33894	0.20775
ADRB3	-0.3465
DMD	0.177666666666667
PTRH2	-0.7355
MPEG1	3.55233333333333
NDUFA12	-0.132666666666667
KRTAP2-4	-0.120416666666667
STAMBPL1	-0.740333333333333
ADCY2	0.2625
UNQ6125	-0.1695
KLHL20	1.2095
SRM	-1.63675
OTC	0.089
TMIE	0.145833333333333
SNX8	-0.00525
LIPK	-0.1
CHURC1	0.31
KLC2	0.408166666666667
HDAC1	-1.2745
FAM128A	1.02283333333333
FNDC3B	-0.7087
MTCP1	-0.256333333333333
WFDC10B	-0.082
PCDHGB3	0.2755
ATRNL1	1.3682
CAV2	0.948125
MED26	0.0338333333333333
DUS1L	-0.407
CHRM3	-1.810625
NEK9	0.769
WARS2	0.4125
TBX22	2.445
TOMM40	-0.57075
RP6-213H19.1	-1.15666666666667
TUBGCP5	0.062
IGSF6	5.51275
TPPP	0.461333333333333
UNQ6190	-0.112
GSTM5	0.569625
BTD	0.677666666666667
PDCD1LG2	0.847
SNRPB2	-0.215
ERICH1	0.134
APOA4	-1.724125
HOXA11	-0.56725
NARG1	-0.271375
MKX	0.09075
RAB28	0.398142857142857
PKP3	1.30975
SH3GL2	-0.32725
CTSO	4.3405
RPN2	-0.3068125
IL28RA	-0.364166666666667
SFMBT1	0.30025
WDR57	0.21625
FER1L3	1.44075
HSF5	0.362166666666667
TTC9B	-0.02925
C4BPA	-2.95216666666667
ALB	-4.05464285714286
SORBS3	0.501
UPF2	0.735
JPH1	0.397
AGBL2	0.43075
DOPEY1	1.7465
TERF1	0.179083333333333
KIF22	-0.6925
NINJ1	1.45075
SEC61A2	-1.04441666666667
HIST1H1D	-1.2585
SFXN4	0.036125
UCP3	-0.2892
ZNF703	0.3715
MYL6B	-0.52325
TREM1	1.82125
OR52E6	0.0495
CKMT2	2.8935
HLA-C	1.867125
SLC13A3	-1.96633333333333
TIMP4	1.4205
SLIT2	3.63025
RSF1	2.12905555555556
LONRF1	0.133
MON1A	-0.292833333333333
CACNG6	1.53616666666667
DPPA4	-5.64
ZSWIM3	-0.1555
ZNF804A	0.604833333333333
CCIN	1.81775
SLC25A31	-0.109666666666667
KCNMB4	0.66975
RABL5	0.76625
GALNS	-0.8392
STX6	1.2975
HIST1H1C	-2.54766666666667
CIDEB	-0.878375
CASP4	-0.0463333333333334
PDK3	0.2375
KCNJ11	1.7145
TPR	0.19875
ZSCAN20	-0.7665
MTX2	0.333
HIST1H2BH	-1.278
LOC283767	1.34725
LYRM7	-0.945611111111111
BRD3	-0.802166666666667
HIST1H2BO	-1.28475
MAGEB10	0.543
SLC45A1	1.357
SERPINA3	3.4506
KIAA0143	0.82925
KCNJ16	1.73016666666667
KRT79	-0.1725
FABP2	-0.77225
NUT	0.00475000000000003
ZNF57	0.1395
FBXL4	0.73325
CLEC9A	2.082
UGT8	-0.988833333333333
BMP2K	1.41225
MAPK4	-3.976
SLC25A23	-0.631
HINT1	-0.2046
KRTAP13-1	0.0855
SFXN5	0.124
CHCHD2	-0.0634166666666666
FAM3D	0.7095
NDP	1.0565
RHOBTB1	0.518
SLC4A4	-0.773125
RPL38	0.118
HTF9C	-0.679166666666667
AP2A2	0.40325
ZBTB46	-0.639
MAP7D1	0.154875
AOX1	0.888
CYR61	1.45333333333333
DTNA	-0.765923076923077
JRKL	0.591
TMOD3	0.503
EEA1	0.4873
ADCK5	-0.885
IL1R1	3.10933333333333
KLK3	0.477714285714286
HRSP12	-0.36325
KTN1	0.943
LOH11CR2A	1.1983
RELL2	-1.8865
MAB21L1	2.4815
C20orf59	-1.03533333333333
PHKB	-0.2145
ADAM2	-0.9065
TBC1D8B	1.41716666666667
FAM13A1	-0.369875
LAPTM4B	-0.6935
LCN8	-0.17
TMEM147	0.712
SYT4	1.52433333333333
XPO7	-0.757
C9orf62	-0.80575
GPR75	0.1505
TRIM5	1.080125
APOC1	0.442833333333333
RNASE4	2.07433333333333
PARD6B	-2.383375
ARID1A	-0.111166666666667
TPD52L3	-0.114777777777778
RRAGB	1.97316666666667
RCN2	0.0653333333333333
HIST2H2BE	0.0171875
STARD7	0.197
SHMT2	-1.29125
KIAA1751	-0.168
MLYCD	0.196625
LOC162632	-0.456
UQCRH	-1.723
RP11-217H1.1	0.0436875
SDHA	-1.03066666666667
NCLN	-0.5132
ZNF17	0.468833333333333
RCBTB2	-1.17675
VEGFB	-0.2184
RP4-747L4.3	0.101
COLQ	0.185
MPN2	-0.4762
DRG2	-0.6395
KLRB1	5.87275
ALPK2	-1.98025
DNASE2B	2.5585
FLJ23834	0.355333333333333
AXUD1	1.79883333333333
SAFB	0.1409
NSUN4	-0.6935
RFX2	0.627166666666667
MAPK8IP1	0.917833333333333
FANCD2	-0.910928571428571
ANKZF1	-1.6745
C19orf50	-0.43525
DUSP8	1.38325
SENP5	-0.3115
NFKBIL2	-1.01425
LBR	-1.065625
IGFL1	0.1595
LZTS2	-0.1955
IL2RG	-0.0025
CCDC51	-0.1835
KLF3	0.449875
ANKRD37	-1.203
KCTD14	-0.985
FZR1	0.0524166666666667
SLC44A4	3.0065
ESPL1	-1.134375
GMPR2	-0.3642
TBC1D19	0.136833333333333
ERGIC1	1.11651851851852
ERBB4	3.2778
TSPAN32	0.40275
MAP4	0.463125
GPHN	0.355
SLC6A2	0.8335
HIVEP1	0.433
DFFB	-0.6388
EIF4EBP2	0.714125
DMRT1	-0.43425
HSPB6	0.70775
IER2	1.18333333333333
AIFM1	-0.34425
WWC2	0.217416666666667
MRPL4	-0.92725
FLJ21062	0.6485
EPB41L4A	1.06491666666667
SH2D6	0.154
TAF4B	-0.5685
GAL3ST3	0.1195
MALT1	-1.02666666666667
RTDR1	0.37175
ARVCF	-0.462625
MEX3B	-0.100333333333333
FBXO16	1.14375
KIF7	-0.312
C1QC	3.69416666666667
ZNF783	-0.872666666666667
ZNF85	0.302
MMP13	4.1045
KIAA0329	0.485
RTP3	-0.1115
ZBED3	-0.00375
CLGN	-0.9005
SLC25A37	-1.82633333333333
hCG_18290	0.23775
OR5AS1	-0.09
SMARCC2	0.285833333333333
FAM109A	-0.0878333333333333
CCDC12	0.179
USF2	0.3713
DEPDC7	-1.20875
C20orf24	-0.4785
JMJD3	0.5705
DSP	0.642571428571428
SLIC1	0.3835
FAM20A	1.654125
IRF2BP2	1.017625
ZNF230	0.2775
MSN	-0.307714285714286
SLC9A5	-2.4625
EPDR1	-0.0933
MUSK	0.201666666666667
ZNF434	0.1725
SMARCD1	-0.758166666666667
ZFP106	-0.31875
ZNF347	0.1367
GTF2E1	0.4855
RY1	-0.1955
ATAD2B	0.199125
ARHGAP17	0.127
