Hybridization REF	TCGA-A8-A082-01A-11R-A00Z-07
ATP7B	-0.320166666666667
POLD2	-0.354666666666667
RG9MTD1	-0.2225
ACOT2	1.0015
HIST1H4I	-0.29125
PPARGC1A	-2.4019
ETFA	-1.5497
POLRMT	-0.25725
ZNF146	-0.531125
MIA2	-0.9935
KLHL6	-2.00983333333333
HOXB5	2.084125
NENF	0.144833333333333
CUGBP1	0.22525
PRSS22	1.49
CASC4	1.2412
CUL4B	-0.0999
CENPJ	-1.0987
PITX1	-2.652
FLJ31033	0.363833333333333
CELSR3	-0.277833333333333
ZNF568	0.2685
ITSN1	-0.473166666666667
EHBP1L1	-1.48716666666667
C19orf2	-1.023
DCTN1	0.72675
LIN28B	-3.15616666666667
TNKS2	0.243
C1QBP	-0.58525
CADPS2	3.117
SRMS	0.29425
GJA9	0.550666666666667
MGC24975	-0.478166666666667
TRIM45	-0.5015
TSP50	-0.349
TCP1	-0.618
TMED7	0.1653
CMA1	-0.0095
CENPL	-0.837666666666667
PTCRA	-0.34
FST	-4.575
VWCE	-4.11
PAWR	-0.8815
ABCC12	0.2425
LDLR	-0.1806
ASTN2	1.8808
LOC441212	-0.559
GPATCH8	0.09175
TANC2	-0.53225
KIF4A	-0.82225
C18orf18	-0.69425
PGM1	-1.56775
KIAA0258	0.024
CPD	0.185875
SNCAIP	-1.715
DCT	-4.10333333333333
HLA-DOA	2.82790909090909
OR11L1	0.638
UPK1B	-0.227333333333333
DNAJB4	-1.162875
UGT1A8	-0.60875
HIST1H4L	-0.9755
PECR	-1.83766666666667
HSPA2	2.565
WFIKKN1	-1.923
SERP1	0.410125
SYDE2	1.2155
TACR2	0.6415
NUP85	-0.18375
CD177	-0.921333333333333
LGR5	-1.94583333333333
PIGG	0.0913333333333333
PTHR1	-1.947
RAB5A	0.285
FLJ13224	0.174
USP9Y	-1.4855
C7orf53	-0.8535
LRP1B	-1.04375
XAF1	1.0876
ABCG8	-0.576
ANKDD1A	-0.510666666666667
DAND5	-1.37
SPAG6	0.3606
LINCR	-1.07425
ZDHHC22	1.194
CCDC60	0.2085
THOC7	-1.19
TCTA	1.4489
OR8K3	-0.10475
NY-REN-7	-0.885
B2M	1.264
C6orf141	1.24225
LPPR4	4.6585
SQLE	-0.881875
SEPHS1	-0.4605
BTBD14B	0.637285714285714
PLRG1	-0.361
SPG7	-0.2153125
ZNF614	-0.749833333333333
PARD6G	0.939666666666667
INPP5B	-0.8509
GRPEL2	0.41025
PPID	-0.4453
TRIM56	-0.19475
UBE2J1	-0.92075
IL20RA	6.11375
LOC387856	1.70625
C1orf107	0.144833333333333
UTS2R	0.526
C19orf22	0.1605
SAFB2	-0.1185
KIAA0652	1.1385
KLRG1	-1.28216666666667
MS4A8B	1.263
FRAG1	0.774
KIAA1546	0.22975
E2F4	-0.8127
CLEC4M	0.246666666666667
BTBD14A	-2.037
KIAA0999	-0.4427
GYPA	-3.784
TAC1	-0.4507
TRAIP	-0.527666666666667
KIAA0232	1.1659
ERCC8	-0.977875
GPX4	0.543625
KIAA0368	0.2955
GPR157	-0.598333333333333
CTAGE4	0.159
C9orf30	-1.507
OR52A1	0.371
HSP90B3P	-0.0885
ALG9	-0.7151
BTBD10	1.00775
SDK2	-0.52425
BAIAP3	1.9655
RABGGTB	-0.25225
ANKRD40	0.283333333333333
KRT74	-0.1825
CALCOCO2	0.708857142857143
SNCA	-3.3395
TMSL8	-4.753875
C2orf53	0.6715
ESRRB	-0.521
ARHGAP26	-2.0555
TDRD9	-2.9895
HRAS	1.139
KLRC4	-2.4265
JAGN1	-0.560666666666667
BSDC1	0.4285
RNF43	-0.0888
NDUFAF1	0.23275
PHF12	0.7005
OR1L3	0.19475
FOLR2	1.61358333333333
LYZL6	0.344333333333333
tcag7.1260	0.2285
WSB1	-1.7565
PROS1	-1.6606
OSTN	0.611
PSMB8	0.22925
SOCS4	0.024875
DDIT4L	3.86975
MAS1	1.0445
MGC34796	1.51325
CSHL1	0.166
TBCCD1	-0.226
ZBTB7C	0.51
AP2S1	0.1155
P15RS	-0.3424
VAT1	-0.1788
SHANK3	0.727166666666667
TUFM	-0.133666666666667
THEG	0.0325
KRT34	-1.8195
SGSM3	0.13575
TOMM22	-0.422
SOCS3	-0.295333333333333
CPO	1.375
POP4	0.23975
BHLHB3	1.55175
MALL	0.66825
OR1B1	-0.1535
PARK2	1.02866666666667
GPR124	0.70075
LCE1E	-0.486
RUVBL2	-0.1845
CGRRF1	1.0922
ACPL2	-0.8765
WNT10B	-2.81275
BAIAP2L2	-2.168375
ISCA1	0.324
C1orf125	-0.049375
RPAP1	-0.9455
RAI16	-0.106166666666667
RPL27	-0.784875
NLRP9	-0.238
EPN1	0.4425
LOC388610	-1.134125
SLC35A1	-0.0715
GAL	-3.701
SLC14A2	0.29525
RDH11	-0.245666666666667
FAM138F	-0.685
AUH	0.7405
FLJ40243	-0.1765
C14orf129	0.628666666666667
MBD2	-0.467833333333333
ABHD14B	0.889375
PIGT	0.9025
ALS2CR4	-0.023875
ALAS1	0.5834
FOXO1	0.704833333333333
CRLF3	-1.0955
C20orf107	0.4175
FARS2	-0.048
CCDC28A	0.9535
NPHP3	-1.31375
OR13F1	0.63
TSEN54	-0.57625
DEFB106B	0.1139
OR8B4	0.613
STH	1.697
ZC3H14	-0.48875
CBX2	-0.396
TMEM49	-1.669
C6orf21	0.5105
FLJ20920	-0.500125
CRTAP	-0.342214285714286
DDX50	-0.10875
STYXL1	-0.01125
BLVRB	-0.607333333333333
LOC147650	0.988166666666667
MMP24	0.18
GRID1	0.701333333333333
BANF1	-0.912333333333334
CTAGEP	0.3105
HMBS	-2.45525
SLC25A24	0.632833333333333
C14orf50	0.66775
MRO	1.75133333333333
SLC25A15	-0.23575
FAM84B	2.2815
TDP1	-1.116
C16orf78	0.6
C11orf57	-0.517375
RFK	-0.037375
ZFYVE9	-0.1675
STCH	0.4018
WIBG	0.27125
LOC283871	0.126333333333333
GBA2	-0.1751
NDUFB3	-0.12375
HSD17B13	-0.61175
GRIN3A	0.134833333333333
FMNL1	-0.3835
SEPT7	-0.5196
GNLY	2.538
GRAMD1C	-0.0475
ZNF165	-0.044
USP38	0.3145
FAM83A	-3.48933333333333
C14orf24	0.706
ARMCX3	1.336875
ARHGDIB	-0.008
AK1	0.474125
KIAA1045	-0.233
DNAJB13	-0.772166666666667
NEU2	0.892
HIST1H4B	-1.23566666666667
FAM20B	-0.4624
HES2	1.17171428571429
FAM73B	-0.2184
LOC388381	-0.2305
INTS7	-0.990090909090909
AMPH	3.24725
ZNF775	-0.1655
UCKL1	-0.089
C10orf97	0.607
C1orf161	-0.09625
ALDH1L1	-2.1505
FLJ39378	-0.078125
SLC23A1	-0.914
RBM4B	-0.37575
THAP4	0.0331666666666667
OGFRL1	-0.08575
KIAA0831	0.42125
PPP1R15A	-0.378666666666667
C1orf96	-0.741785714285714
C12orf11	-3.0695
BMF	1.34725
MAN1A1	-1.489625
KIAA1600	0.357166666666667
NLGN4X	-1.65225
ALOX12	-0.964666666666667
RB1CC1	0.7445
NEIL2	0.3013
EIF4E	-0.104318181818182
ABHD5	-0.39075
EXOC4	-0.0535
CIP29	0.181833333333333
BATF2	-0.282
SLC29A4	-1.240125
HTR4	0.58825
EMB	0.2165
TRAF6	0.80125
LMNB1	-1.31525
FAM19A5	-1.482875
SHE	1.16075
PIK3C2B	1.19125
C15orf15	-0.5717
USP15	-0.2668
TCEAL2	-0.872
C5orf39	-1.8595
PTGER2	-0.655
SLC31A1	-0.6684375
IFT172	0.006
ADAM29	0.2695
GFOD1	-0.9215
ST7L	0.591666666666667
C15orf26	-3.3615
PKN3	-1.3075
CNTD1	0.5025
COMMD1	0.377875
NTRK2	1.3535
FOXN3	-0.155125
MFGE8	-0.0508
PFKFB2	-0.3515
TAS2R4	-0.252333333333333
ENTHD1	1.173
PRMT5	-0.37825
MGC16384	-0.678
LOC442229	-0.9125
TSKU	-0.6805
KRTCAP3	2.218125
PDLIM1	-1.2934
KCNS2	0.085
RNF126	-0.324166666666667
CEP63	-0.01825
CLIC4	-0.27575
hCG_1990170	-0.8365
ACR	0.2647
KLK7	0.11775
ALOX5AP	3.872375
RIPK3	3.77525
TAS2R9	-0.066
C19orf18	2.4625
BIRC6	-0.179571428571429
ZNF16	1.3265
RFT1	-0.9205
SLC8A2	0.57275
TACC1	2.3345
ITGAD	0.4045
SAMHD1	1.015
SH3PXD2B	0.784
EPC2	0.547
C20orf85	0.150875
ATP13A2	0.967666666666667
KRT4	0.344625
CAPNS1	0.7035
MDM2	-0.548416666666667
PCDH20	8.12925
KCNK9	0.5435
OR2C1	0.107
KLHDC3	-0.500166666666667
IPPK	1.101
EFHD2	-0.716375
GALR3	0.651
NBEA	1.563
ABCA6	1.7231
CLDN3	1.84
AKT2	-0.621214285714286
EGFR	-2.7039
RBM16	0.106625
ZDHHC3	0.4211
SLC25A4	-0.292833333333333
CYB5B	-0.936166666666667
CPXM1	-0.2485
NDRG1	0.0135384615384615
FLJ43826	0.55
OR5L2	0.6925
FARP2	0.6355
MRPL46	-0.106416666666667
LDHAL6B	0.5095
MAPKAPK3	0.000666666666666663
NCAM2	-2.32675
PRKD2	-0.2225
ZFP36L1	0.4668
CYSLTR1	-0.97975
OR4C3	0.497
HIST1H2AJ	0.9405
CCNB2	-1.10488888888889
ZNF10	0.477
TMEM175	0.416
FAM134A	1.09616666666667
TIGD4	0.5175
PCNP	-0.2575
MGC39715	0.261
LQK1	-0.998
CREB1	0.2867
TMPRSS3	1.95375
C4orf32	1.028
LAT	-2.38133333333333
KCNA3	-0.5945
SKIV2L2	-0.643
ROPN1B	-2.27275
tcag7.23	-0.318
CDT1	-2.115375
ZHX2	0.781125
CD28	-3.15375
ZNF624	0.471
SEPT2	-0.3235
SOHLH2	-1.9495
MCOLN3	1.093125
UNQ1945	0.606
MASP2	-1.3215
ZNRF3	1.0572
GPATCH3	-0.092
AGL	1.36175
QRICH2	-0.227
PSD4	1.29716666666667
CCNB1IP1	-1.5425
ENPP7	0.0305
OBFC1	0.28375
KCNG3	-1.92175
C14orf79	1.37758333333333
ENPEP	1.66916666666667
SCT	0.987
SKI	0.508125
SEC61G	-0.721
CAPN11	1.85175
ATXN7L3	0.0365
DBNDD1	0.732333333333333
FAIM	0.3045
ANKRD36	-0.041
GABRP	-0.697666666666667
TACSTD2	2.11616666666667
EIF3J	-0.54025
PPP2R2A	-0.34325
TEKT4	0.509666666666667
PVALB	0.388166666666667
F10	-3.22166666666667
FAM134C	1.133
COMP	4.01975
EFCBP1	-3.35253333333333
SCLT1	0.448375
TAL1	-1.5189
ACSL1	0.499
ABCC5	0.444833333333333
ABL1	-0.534055555555556
RBBP7	0.5205
PTPRG	-1.004
NCOR1	0.3171
SPINK4	3.50816666666667
TXNRD1	-1.4807
TNRC15	0.981125
C9orf138	0.516625
UBE2H	0.768833333333333
BRDT	0.213666666666667
C8orf31	-0.28275
CCNE2	-1.13745454545455
SLC6A8	-1.17225
CALCR	-3.27675
PPP1CB	0.193416666666667
ABHD8	0.23475
ARF5	0.3001
SLC24A4	0.85925
CCT3	0.0575
ZNF121	0.47775
SLC3A2	-0.1319
OR13A1	0.3925
SLC5A10	0.55025
RAD50	-0.414875
IER5	0.43675
MTHFD1L	-1.585
MBTPS2	0.0783333333333333
MVK	-0.4055
NCL	-0.1727
PSMD10	-0.2185
MOBP	0.41575
FLJ32894	0.202
HRH1	-0.9045
C5orf30	0.48225
NUDT16L1	0.6221
RASGRP3	3.41566666666667
PRKRIP1	-0.502
CCDC75	0.023
LOC253970	-0.239
KIAA1239	-0.038
MED21	-0.431
SYT11	0.23475
NTSR2	-0.632
EGFL11	0.754
CXorf59	0.156
OR2A25	0.34775
SPTBN2	-0.567
LRMP	-1.5282
RNF111	0.12675
PTH	0.1135
LOC619208	0.278833333333333
KIAA0895	0.4225
RANBP5	-0.391625
P2RY10	-0.513333333333333
NME5	4.3935
DDX21	-1.36625
LRSAM1	0.3385
HDAC11	2.03233333333333
VMO1	2.10925
NOLA2	-0.210333333333333
ADAR	0.239166666666667
MTO1	-0.8265
SF4	0.364666666666667
P2RX1	-0.882666666666667
HBM	0.11675
EN2	0.977
C14orf172	-0.136
TM9SF2	0.9556
INHBE	-1.59283333333333
TCTE3	-0.406416666666667
TOX2	-3.48175
CTAGE3	0.373375
HBB	3.0477
MED15	-0.602
CASR	0.27075
C6orf66	-1.71
MTPN	0.006
UNC50	-0.5535
C21orf33	-0.24425
IRF2	0.481375
PGR	1.70516666666667
GPR84	3.0115
CROCCL1	-1.873
SRPX	-0.90475
BRE	0.411833333333333
FGF10	0.40175
SDC3	0.747166666666667
ZRSR1	0.747166666666667
DKFZP434P211	-0.672875
SOX6	-0.121
RPUSD2	-0.22125
C14orf173	0.362916666666667
MAPK11	-0.248666666666667
TBC1D22A	0.593
FAM123A	-1.3635
COL4A6	-4.18483333333333
TOMM70A	0.0055
NAB1	-0.649875
MGC16385	0.23275
TSPAN18	-0.339666666666667
MED31	0.5685
PLG	-0.42975
CAPSL	2.34
ZNF532	-0.2016
ASB14	0.1015
CA8	-1.145
NUDT16P	-0.278833333333333
SLFN11	1.067
LRRIQ2	0.26825
NOL7	-0.665
BRMS1L	-0.74125
JARID1A	-0.024
PANK2	-1.066
ICAM3	-0.925
MDS1	-0.45975
TAF8	-0.6015
RNF139	0.57175
ZNF594	0.0658333333333333
ADAM8	1.843625
SFTPC	-0.257375
MAN2B2	1.0715
RGS12	0.728875
EIF1AY	-4.56666666666667
LRRIQ1	0.6945
GPR150	0.627
CCDC21	-0.345833333333333
PRRG3	0.35275
SAA4	-4.26975
RAPGEF5	1.815375
ZCCHC2	-0.0998333333333333
MGC39372	-0.767
PPP4R2	-0.328
CDCA2	-1.88333333333333
OR4D5	0.630666666666667
PTGFRN	-0.0896
SIGLEC5	1.697
C19orf61	-0.008
NMUR2	0.2385
KIAA1586	-1.1695
DAGLA	-0.515666666666667
CHCHD6	-0.00174999999999999
GPR32	0.4825
NEUROD6	-0.570833333333333
SLC2A4RG	0.02
CA5B	-0.1405
FBXL3	1.0225
MPHOSPH9	-1.78
HMG2L1	0.497
HCN4	0.532333333333333
CEACAM19	0.462
SH2D4B	0.4222
HFE2	-0.061
TGM4	0.3956
LYPD2	-0.22375
TBC1D15	0.2845
MRPS21	-0.5022
NONO	-0.5729
CLEC5A	3.0675
ITCH	-0.6641
MGAT3	0.025
MBP	-0.4715
RPP25	-1.72725
SOSTDC1	-3.896
HRC	-2.04875
TRIM48	0.1205
TMEM133	-1.183
ECEL1P2	-1.53475
HOXC11	-1.3385
DOK5	0.358
HELZ	-0.410833333333333
LOC348180	-0.5335
MGC33894	0.131
ADRB3	0.3505
DMD	-0.936166666666667
PTRH2	-1.155
MPEG1	3.47033333333333
NDUFA12	0.0793333333333334
KRTAP2-4	0.00541666666666668
STAMBPL1	-1.40683333333333
ADCY2	-0.455666666666667
UNQ6125	0.4765
KLHL20	-0.0178333333333333
SRM	-1.35925
OTC	0.418
TMIE	-0.0218333333333334
SNX8	-0.3885
LIPK	0.0945
CHURC1	0.2515
KLC2	0.250666666666667
HDAC1	0.367833333333333
FAM128A	0.638166666666667
FNDC3B	-1.1285
MTCP1	-0.427166666666667
WFDC10B	0.1891
PCDHGB3	0.645
ATRNL1	1.5652
CAV2	-1.36875
MED26	-0.1445
DUS1L	-0.08875
CHRM3	-1.90375
NEK9	1.019
WARS2	-0.23975
TBX22	-0.835
TOMM40	-0.7655
RP6-213H19.1	-1.20133333333333
TUBGCP5	0.21075
IGSF6	4.82825
TPPP	0.195833333333333
UNQ6190	0.263
GSTM5	0.573375
BTD	0.749
PDCD1LG2	-0.257166666666667
SNRPB2	-0.225666666666667
ERICH1	-1.25725
APOA4	-1.653875
HOXA11	-1.797
NARG1	-0.46025
MKX	-0.635333333333333
RAB28	-0.1415
PKP3	1.74375
SH3GL2	1.95175
CTSO	2.2605
RPN2	0.31725
IL28RA	0.205333333333333
SFMBT1	-0.23475
WDR57	-0.72425
FER1L3	1.63425
HSF5	0.0311666666666667
TTC9B	0.15975
C4BPA	-4.62633333333333
ALB	-3.90378571428571
SORBS3	-0.158375
UPF2	-0.396
JPH1	-1.446
AGBL2	1.0025
DOPEY1	1.0615
TERF1	-0.11925
KIF22	-0.2495
NINJ1	1.368
SEC61A2	-0.31475
HIST1H1D	-0.00699999999999999
SFXN4	-0.5215
UCP3	0.2741
ZNF703	2.04333333333333
MYL6B	-0.4805
TREM1	3.075
OR52E6	0.371
CKMT2	-0.9055
HLA-C	2.069375
SLC13A3	-2.16983333333333
TIMP4	-0.43625
SLIT2	1.3355
RSF1	-0.475388888888889
LONRF1	-1.60021428571429
MON1A	-0.197333333333333
CACNG6	-1.90133333333333
DPPA4	-4.90866666666667
ZSWIM3	-0.431
ZNF804A	0.198
CCIN	0.66475
SLC25A31	0.5715
KCNMB4	-0.7375
RABL5	0.868625
GALNS	-0.0425
STX6	0.382875
HIST1H1C	0.535166666666667
CIDEB	-0.459
CASP4	-1.5715
PDK3	0.7995
KCNJ11	2.4325
TPR	-0.442625
ZSCAN20	-0.571
MTX2	0.11575
HIST1H2BH	0.2005
LOC283767	1.08025
LYRM7	-1.23194444444444
BRD3	0.480333333333333
HIST1H2BO	-0.0835
MAGEB10	0.9325
SLC45A1	1.81525
SERPINA3	1.4855
KIAA0143	1.13775
KCNJ16	-0.2735
KRT79	0.3975
FABP2	-0.86375
NUT	-0.36225
ZNF57	-0.39375
FBXL4	-0.175875
CLEC9A	-0.176
UGT8	-1.44466666666667
BMP2K	0.4175
MAPK4	-3.98175
SLC25A23	-0.2215
HINT1	-0.525
KRTAP13-1	0.446
SFXN5	0.9194
CHCHD2	0.363333333333333
FAM3D	0.385
NDP	3.409
RHOBTB1	-0.0978333333333333
SLC4A4	-1.385
RPL38	-0.58475
HTF9C	-0.29
AP2A2	1.401375
ZBTB46	-0.73
MAP7D1	0.2475
AOX1	-2.40033333333333
CYR61	-0.890083333333333
DTNA	0.0246428571428572
JRKL	-1.56175
TMOD3	0.236
EEA1	-0.2071
ADCK5	-0.1635
IL1R1	0.6225
KLK3	0.301214285714286
HRSP12	-0.2325
KTN1	0.67325
LOH11CR2A	0.6178
RELL2	-0.151
MAB21L1	1.1205
C20orf59	-1.1765
PHKB	0.33875
ADAM2	-1.86633333333333
TBC1D8B	1.11866666666667
FAM13A1	-1.114875
LAPTM4B	-0.42
LCN8	-0.4995
TMEM147	0.718
SYT4	0.825333333333333
XPO7	-1.0935
C9orf62	0.8185
GPR75	0.398
TRIM5	-0.386375
APOC1	-0.934833333333333
RNASE4	0.409666666666667
PARD6B	-0.213625
ARID1A	0.53325
TPD52L3	0.0688888888888889
RRAGB	1.43933333333333
RCN2	-0.853666666666667
HIST2H2BE	1.2819375
STARD7	0.0545
SHMT2	-1.1305
KIAA1751	0.381666666666667
MLYCD	0.2555
LOC162632	-0.35
UQCRH	-1.8205
RP11-217H1.1	0.6353125
SDHA	-0.943166666666667
NCLN	-0.5617
ZNF17	0.900333333333333
RCBTB2	-1.2685
VEGFB	-1.038
RP4-747L4.3	-0.40975
COLQ	0.4611
MPN2	-0.628166666666667
DRG2	0.24675
KLRB1	1.47625
ALPK2	-2.34025
DNASE2B	0.2385
FLJ23834	-0.62
AXUD1	0.901
SAFB	-0.5021
NSUN4	-0.86975
RFX2	1.27133333333333
MAPK8IP1	1.2555
FANCD2	-0.700642857142857
ANKZF1	-1.494
C19orf50	-0.309375
DUSP8	0.355
SENP5	-0.882375
NFKBIL2	-0.42575
LBR	-2.408875
IGFL1	0.703
LZTS2	0.477875
IL2RG	-1.354375
CCDC51	0.218
KLF3	0.030625
ANKRD37	-1.09425
KCTD14	0.918333333333333
FZR1	0.322916666666667
SLC44A4	3.5618
ESPL1	-0.5515
GMPR2	-0.1345
TBC1D19	-0.0576666666666667
ERGIC1	0.364481481481481
ERBB4	-1.5098
TSPAN32	2.569
MAP4	0.07675
GPHN	0.46175
SLC6A2	-0.314625
HIVEP1	-0.41475
DFFB	-0.2631
EIF4EBP2	0.0075
DMRT1	-1.14725
HSPB6	-0.3365
IER2	-0.249333333333333
AIFM1	0.12575
WWC2	-0.84925
MRPL4	-0.3005
FLJ21062	1.0395
EPB41L4A	1.7835
SH2D6	0.12575
TAF4B	-0.7475
GAL3ST3	-0.828
MALT1	-0.836333333333333
RTDR1	1.1175
ARVCF	0.3805
MEX3B	-1.413
FBXO16	0.00899999999999998
KIF7	0.17075
C1QC	3.7045
ZNF783	-0.892166666666667
ZNF85	0.26375
MMP13	5.524
KIAA0329	0.692375
RTP3	-0.87
ZBED3	-0.76625
CLGN	-4.5975
SLC25A37	-1.87691666666667
hCG_18290	-0.52825
OR5AS1	-0.08
SMARCC2	0.78325
FAM109A	0.392833333333333
CCDC12	-0.2815
USF2	1.0504
DEPDC7	-2.09625
C20orf24	-1.4795
JMJD3	0.637
DSP	0.848
SLIC1	0.40175
FAM20A	0.07625
IRF2BP2	0.084125
ZNF230	-0.183
MSN	-0.6205
SLC9A5	-0.663
EPDR1	-0.465
