Hybridization REF	TCGA-C8-A132-01A-31R-A115-07
GTPBP1	-0.330714285714286
RAB33B	1.224
ALDOC	-2.610625
ZNF212	-0.33425
NUDT1	-1.20683333333333
RFPL2	0.52
ZNF83	0.314166666666667
GDPD5	-1.011375
PDCD4	1.9511
CEP350	0.637
OR10A2	0.21975
CST7	2.42525
CIAO1	-1.039
SELL	2.425375
OR8J3	0.4345
LTBP4	-0.368166666666667
SIRT6	0.51125
CCL19	4.06375
PPIL1	-0.677666666666667
GBP7	0.167333333333333
STK17A	-0.1746
ABR	0.59525
OR9G1	-0.3855
FOXE1	-0.705
CNGA3	0.1055
GML	0.455
CD38	0.0565
ZDHHC6	-0.0281666666666667
NEFH	-1.5475
CTDSP2	1.012
PGBD5	-0.735
CCNY	0.119071428571429
RMND5B	0.557333333333333
ZNF257	-2.35425
FLJ22167	0.199875
EXOSC7	-0.246333333333333
ROR2	2.04425
MAOA	0.70425
TNNT3	1.15266666666667
GYPC	-0.98675
C7orf33	0.5725
PLIN	1.3635
LOC90826	0.2365
RNF4	0.4153
F8A1	0.391
PLEKHG4	-2.1035
GRB2	-0.1381
HIST1H2AD	0.47425
DUS3L	-0.837166666666667
EIF1	-0.0133333333333333
RP5-1077B9.4	-0.9335
FPGT	1.1695
GDF10	1.31016666666667
COQ9	0.01
GCC2	0.898214285714286
RARRES3	2.697875
PLXNA1	0.2196
KIAA0100	0.4265
PMF1	-0.66175
FNDC1	5.0405
HS2ST1	-0.593
CRELD2	0.291
C8G	-1.4975
CD82	0.714
LIM2	-1.349
UNQ6490	0.113
MMP16	0.548
DRD3	-0.3055
C5orf26	-1.15375
C11orf73	-0.887875
PTP4A2	0.8665
OR4M2	-0.374
HPCA	-0.697666666666667
SEC14L1	-0.419166666666667
CHFR	0.372375
EMILIN1	1.174
NDUFS4	-0.19625
COL18A1	1.000125
PDZD3	0.1592
C9orf16	-0.659
ERBB2IP	0.166166666666667
EMX2	1.955
FUS	-0.40425
TF	-3.3495
CLCN4	0.400833333333333
CXorf56	0.9115
C11orf72	0.42425
ELAC2	-0.967833333333333
NPR1	-0.545
ASS1	-1.89266666666667
USP42	0.1915
POLR2J	-1.1335
SEC23IP	0.619666666666667
UQCRC1	0.12725
LOC729603	-0.397
C1orf71	-0.044875
POLG	-1.2745
ADAM23	-2.5495
TFR2	-1.8835
RICTOR	-0.7201
MGC39606	0.69075
C19orf55	-0.41275
SNAPC1	-1.33716666666667
GNA11	0.6035
CCDC52	0.429333333333333
FSIP1	5.766
UPF3A	0.2375
IGSF11	-1.92
LAGE3	-0.68175
CHST6	-1.1815
UNC13B	0.10325
TTLL4	-1.334
ZNF687	0.255875
SDC2	-0.4251
COX7A2	0.093
LAMB4	0.219
FAM24A	0.239
LRRTM3	-1.18333333333333
GPHB5	-0.2755
OR4C13	0.122
EIF3EIP	-0.562071428571429
HABP4	-0.2885
TMEM125	2.596
CNTN2	0.099625
ASNSD1	-0.0775
FUT4	0.32625
ACF	-3.80075
LOC158381	0.195
CDH8	0.85425
AGPS	-0.0523333333333333
C4orf18	2.91225
PECI	-0.599666666666667
UNG	-0.734
GSTP1	-1.3565
DCUN1D5	-1.50383333333333
DKFZP564J0863	-0.84925
SLC9A3R1	1.408125
BCDO2	0.35425
CHMP7	-0.269
REM2	1.228
DNHD1	-0.325
FKBP4	0.95075
ZNF350	1.848
MGC11102	0.169125
BST1	1.41725
KISS1R	-0.8475
NCR2	0.0195
DEFB125	-0.473
UBE2W	1.623125
KRT15	2.405875
C10orf99	0.1395
SCN11A	0.740375
GFI1	-0.67475
RDHE2	3.909
FHL1	-0.829166666666667
OSGEP	0.106666666666667
GATA1	-3.71083333333333
SMC6	-0.57875
TTTY14	-1.57475
LPIN3	-0.081
RPL4	0.1205
RBPMS	-0.5355
PRPF3	-0.146833333333333
EMR1	-2.0615
SPATA19	-0.00899999999999999
XCR1	-0.049
IRX3	0.8735
RBM6	-0.1815
KLF4	0.2738
UNC5CL	0.0835
SEBOX	0.415
BTK	-0.79825
KRCC1	1.57925
C6orf27	0.0105
SYTL5	0.0785
PRND	2.887375
LOC653319	-1.1345
PIGL	-2.381
HUS1	-0.635
SFRS6	-0.385833333333333
C17orf77	0.4245
UIMC1	-0.187833333333333
FXYD2	-1.9401
LOC283152	-1.015
ZNF667	1.61475
ZCCHC12	-0.02425
TFEC	4.4296
ATP7B	0.681833333333333
POLD2	-0.714666666666667
RG9MTD1	0.48875
ACOT2	-0.324666666666667
HIST1H4I	-0.54425
PPARGC1A	-1.7178
ETFA	-0.2389
POLRMT	-0.89275
ZNF146	0.67675
MIA2	-1.837
KLHL6	0.135166666666667
HOXB5	-0.64425
NENF	-0.385333333333333
CUGBP1	-0.74875
PRSS22	0.9225
CASC4	1.3574
CUL4B	-0.2058
CENPJ	-0.8154
PITX1	0.279
FLJ31033	0.816666666666667
CELSR3	-2.44916666666667
ZNF568	0.8065
ITSN1	0.00974999999999994
EHBP1L1	-0.798166666666667
C19orf2	0.1385
DCTN1	0.2345
LIN28B	-4.234
TNKS2	0.73475
C1QBP	0.01975
CADPS2	0.79075
SRMS	-0.011
GJA9	0.342833333333333
MGC24975	0.066
TRIM45	0.462166666666667
TSP50	0.4395
TCP1	0.4995
TMED7	0.0432
CMA1	0.333
CENPL	-0.5765
PTCRA	-0.429
FST	-2.61
VWCE	-3.204
PAWR	0.50825
ABCC12	1.83283333333333
LDLR	-1.0448
ASTN2	0.139
LOC441212	-1.355375
GPATCH8	0.02975
TANC2	-0.3615
KIF4A	-1.61675
C18orf18	-1.34675
PGM1	-1.3705
KIAA0258	0.02275
CPD	1.6215
SNCAIP	-0.046
DCT	-4.4465
HLA-DOA	2.84718181818182
OR11L1	0.2295
UPK1B	0.0265
DNAJB4	0.225875
UGT1A8	-0.119
HIST1H4L	-2.2215
PECR	-1.75016666666667
HSPA2	0.95225
WFIKKN1	-1.8825
SERP1	0.693
SYDE2	3.3695
TACR2	0.0135
NUP85	-1.12325
CD177	0.211666666666667
LGR5	-1.3875
PIGG	0.322583333333333
PTHR1	-1.18033333333333
RAB5A	0.6019
FLJ13224	0.056
USP9Y	-2.25183333333333
C7orf53	-0.43
LRP1B	3.08375
XAF1	2.1596
ABCG8	-0.5885
ANKDD1A	-0.212166666666667
DAND5	-2.285
SPAG6	1.69866666666667
LINCR	1.54575
ZDHHC22	-1.674125
CCDC60	0.328
THOC7	-0.521333333333333
TCTA	1.5602
OR8K3	-0.145
NY-REN-7	0.2385
B2M	1.61766666666667
C6orf141	-0.613125
LPPR4	2.26075
SQLE	-1.388625
SEPHS1	-1.01
BTBD14B	-0.309285714285714
PLRG1	-0.19475
SPG7	0.0624375
ZNF614	0.0713333333333333
PARD6G	0.3275
INPP5B	-0.5794
GRPEL2	-0.345375
PPID	-0.4928
TRIM56	0.27125
UBE2J1	0.241875
IL20RA	5.159
LOC387856	1.05825
C1orf107	0.696
UTS2R	-0.75575
C19orf22	0.33975
SAFB2	0.2685
KIAA0652	-0.051
KLRG1	0.981666666666666
MS4A8B	0.504166666666667
FRAG1	-0.32125
KIAA1546	0.7725
E2F4	-0.4455
CLEC4M	-0.259
BTBD14A	-0.4645
KIAA0999	0.2315
GYPA	-3.939
TAC1	3.1306
TRAIP	-1.51683333333333
KIAA0232	1.42
ERCC8	-1.0395
GPX4	0.075875
KIAA0368	-0.29875
GPR157	-0.67
CTAGE4	0.8555
C9orf30	-0.9155
OR52A1	-0.0305
HSP90B3P	0.414
ALG9	-0.9132
BTBD10	0.62375
SDK2	0.165
BAIAP3	-0.1695
RABGGTB	-1.074625
ANKRD40	-0.293166666666667
KRT74	0.3125
CALCOCO2	0.149571428571429
SNCA	-2.4795
TMSL8	-3.822375
C2orf53	-0.315
ESRRB	-0.177
ARHGAP26	-0.751125
TDRD9	-2.78125
HRAS	-0.416
KLRC4	-2.018
JAGN1	-0.763
BSDC1	0.4865
RNF43	0.1236
NDUFAF1	1.32225
PHF12	0.74025
OR1L3	0.2325
FOLR2	1.82408333333333
LYZL6	0.350833333333333
tcag7.1260	-1.8135
WSB1	-1.21733333333333
PROS1	0.1829
OSTN	0.2945
PSMB8	0.999
SOCS4	-0.24825
DDIT4L	1.7285
MAS1	-0.612
MGC34796	0.51475
CSHL1	0.330666666666667
TBCCD1	0.881166666666667
ZBTB7C	0.091
AP2S1	-0.38025
P15RS	0.3341
VAT1	-0.8855
SHANK3	0.5925
TUFM	-0.217833333333333
THEG	0.40175
KRT34	-1.39325
SGSM3	-0.183125
TOMM22	-0.499875
SOCS3	1.28266666666667
CPO	3.1255
POP4	0.224
BHLHB3	2.27175
MALL	1.99225
OR1B1	-0.059
PARK2	0.982333333333333
GPR124	1.152875
LCE1E	-0.1275
RUVBL2	-0.46475
CGRRF1	0.1454
ACPL2	0.14775
WNT10B	-0.953625
BAIAP2L2	-2.404
ISCA1	0.277
C1orf125	0.65225
RPAP1	-0.3305
RAI16	-0.420166666666667
RPL27	-0.83425
NLRP9	-0.16
EPN1	0.0555
LOC388610	-1.60025
SLC35A1	1.0606
GAL	-3.42775
SLC14A2	0.1305
RDH11	-0.73
FAM138F	-0.563
AUH	0.77475
FLJ40243	0.72825
C14orf129	0.0258333333333333
MBD2	-0.216333333333333
ABHD14B	-0.06775
PIGT	0.545
ALS2CR4	0.254125
ALAS1	0.5227
FOXO1	1.69983333333333
CRLF3	-0.190375
C20orf107	0.861
FARS2	0.64875
CCDC28A	0.19875
NPHP3	-0.8685
OR13F1	0.3165
TSEN54	-1.22975
DEFB106B	-0.2093
OR8B4	0.7605
STH	0.06025
ZC3H14	-0.654625
CBX2	-0.636
TMEM49	-1.0605
C6orf21	0.31
FLJ20920	-0.431125
CRTAP	0.207357142857143
DDX50	-0.15475
STYXL1	-0.19125
BLVRB	-1.12833333333333
LOC147650	-0.344
MMP24	-0.33425
GRID1	2.49233333333333
BANF1	-0.188166666666667
CTAGEP	0.7515
HMBS	-2.44825
SLC25A24	0.575
C14orf50	1.0975
MRO	-0.0686666666666667
SLC25A15	-0.59425
FAM84B	1.5968
TDP1	-0.411
C16orf78	0.0645
C11orf57	-0.29825
RFK	-0.3055
ZFYVE9	-0.437875
STCH	-0.5552
WIBG	0.182
LOC283871	-0.5065
GBA2	-0.7428
NDUFB3	-0.4635
HSD17B13	-0.525
GRIN3A	1.47266666666667
FMNL1	0.078
SEPT7	-0.1861
GNLY	3.674
GRAMD1C	0.936166666666667
ZNF165	-0.6025
USP38	1.05425
FAM83A	-3.37583333333333
C14orf24	1.4075
ARMCX3	1.262125
ARHGDIB	1.6
AK1	-0.146375
KIAA1045	-0.1825
DNAJB13	0.0223333333333333
NEU2	0.6425
HIST1H4B	-0.726833333333333
FAM20B	-0.7458
HES2	0.857071428571429
FAM73B	-0.0641
LOC388381	0.79
INTS7	-0.578545454545455
AMPH	1.61975
ZNF775	-0.788
UCKL1	-0.737
C10orf97	0.23125
C1orf161	-0.1595
ALDH1L1	-0.56075
FLJ39378	-0.04725
SLC23A1	-1.2895
RBM4B	0.13025
THAP4	-0.0146666666666667
OGFRL1	-0.1445
KIAA0831	-0.09175
PPP1R15A	-0.0403333333333333
C1orf96	-0.873857142857143
C12orf11	-0.802
BMF	1.419875
MAN1A1	-0.126125
KIAA1600	0.914166666666667
NLGN4X	-0.076
ALOX12	-1.62466666666667
RB1CC1	0.644
NEIL2	-0.3006
EIF4E	-0.109272727272727
ABHD5	0.107
EXOC4	0.0276666666666667
CIP29	0.0351666666666667
BATF2	2.036
SLC29A4	-0.5295
HTR4	0.718
EMB	0.6125
TRAF6	0.23775
LMNB1	-3.411
FAM19A5	0.30475
SHE	2.13925
PIK3C2B	1.07925
C15orf15	-0.2787
USP15	-0.3125
TCEAL2	1.18625
C5orf39	-0.189833333333333
PTGER2	-0.4305
SLC31A1	-0.3544375
IFT172	0.66575
ADAM29	0.2865
GFOD1	-0.109
ST7L	0.984666666666667
C15orf26	-2.525
PKN3	-1.62775
CNTD1	0.9935
COMMD1	0.342125
NTRK2	2.73516666666667
FOXN3	0.43225
MFGE8	0.9445
PFKFB2	0.745833333333333
TAS2R4	-0.392
ENTHD1	2.119
PRMT5	-0.448875
MGC16384	-1.574875
LOC442229	-0.7725
TSKU	-0.264125
KRTCAP3	-0.5075
PDLIM1	0.0883
KCNS2	0.1065
RNF126	-0.743
CEP63	0.258125
CLIC4	0.534875
hCG_1990170	1.077
ACR	0.9279
KLK7	3.95675
ALOX5AP	3.002
RIPK3	3.187
TAS2R9	0.0835
C19orf18	2.98
BIRC6	0.657285714285714
ZNF16	1.107
RFT1	-0.45325
SLC8A2	0.023
TACC1	0.49125
ITGAD	1.553
SAMHD1	1.7815
SH3PXD2B	1.4193
EPC2	0.99375
C20orf85	3.649375
ATP13A2	0.309333333333333
KRT4	1.582375
CAPNS1	0.563
MDM2	-0.53475
PCDH20	4.6715
KCNK9	0.1055
OR2C1	0.54
KLHDC3	-0.516833333333333
IPPK	1.045
EFHD2	-0.2355
GALR3	-0.9385
NBEA	0.745
ABCA6	4.2704
CLDN3	0.587833333333333
AKT2	0.131071428571429
EGFR	-1.0909
RBM16	0.778375
ZDHHC3	0.4375
SLC25A4	-0.234
CYB5B	-0.499333333333333
CPXM1	1.15075
NDRG1	-1.07707692307692
FLJ43826	2.08175
OR5L2	-0.2395
FARP2	0.4419
MRPL46	-0.7655
LDHAL6B	-0.112166666666667
MAPKAPK3	-0.304833333333333
NCAM2	-0.4665
PRKD2	0.456333333333333
ZFP36L1	1.257
CYSLTR1	0.956
OR4C3	0.5115
HIST1H2AJ	1.97
CCNB2	-1.95444444444444
ZNF10	0.41075
TMEM175	-0.194
FAM134A	0.45
TIGD4	0.00800000000000001
PCNP	0.4
MGC39715	0.553
LQK1	-3.04275
CREB1	0.8488
TMPRSS3	1.2805
C4orf32	1.50125
LAT	-0.495333333333333
KCNA3	1.4465
SKIV2L2	-0.241
ROPN1B	0.42325
tcag7.23	-0.2995
CDT1	-2.868
ZHX2	0.777125
CD28	-1.69075
ZNF624	1.22525
SEPT2	0.825333333333333
SOHLH2	0.882875
MCOLN3	0.53925
UNQ1945	-0.0475
MASP2	-1.28
ZNRF3	0.0519
GPATCH3	-0.30475
AGL	1.824875
QRICH2	-0.1875
PSD4	0.792833333333333
CCNB1IP1	-1.94425
ENPP7	0.31075
OBFC1	-0.044
KCNG3	-2.23625
C14orf79	0.286833333333333
ENPEP	2.71333333333333
SCT	1.3135
SKI	0.342625
SEC61G	-0.71975
CAPN11	1.32475
ATXN7L3	0.0415
DBNDD1	0.524
FAIM	0.47025
ANKRD36	-0.466
GABRP	4.03816666666667
TACSTD2	2.424
EIF3J	0.0455
PPP2R2A	-0.7405
TEKT4	-0.0545
PVALB	-3.23716666666667
F10	-2.029
FAM134C	0.8011
COMP	3.98975
EFCBP1	-2.289375
SCLT1	0.4105
TAL1	-1.3904
ACSL1	-0.162
ABCC5	1.42683333333333
ABL1	-0.3405
RBBP7	0.827083333333333
PTPRG	-0.24275
NCOR1	-0.6371
SPINK4	0.6325
TXNRD1	-1.3214
TNRC15	0.599875
C9orf138	2.304
UBE2H	1.12833333333333
BRDT	0.109
C8orf31	-0.1255
CCNE2	-0.873636363636364
SLC6A8	-1.919875
CALCR	-3.50375
PPP1CB	0.446583333333333
ABHD8	-0.2685
ARF5	0.162
SLC24A4	1.195
CCT3	0.11625
ZNF121	0.24025
SLC3A2	-0.7737
OR13A1	0.33
SLC5A10	-0.17475
RAD50	0.376875
IER5	-0.129125
MTHFD1L	-2.032
MBTPS2	-0.08925
MVK	-0.329375
NCL	-0.3603
PSMD10	0.41675
MOBP	0.991125
FLJ32894	0.432
HRH1	0.676833333333333
C5orf30	0.5345
NUDT16L1	0.587
RASGRP3	3.91616666666667
PRKRIP1	-0.5961
CCDC75	0.43725
LOC253970	0.4885
KIAA1239	-0.02975
MED21	-0.935
SYT11	0.747
NTSR2	-0.1615
EGFL11	0.0005
CXorf59	0.355
OR2A25	0.14075
SPTBN2	0.226
LRMP	-0.654
RNF111	0.68975
PTH	-0.541
LOC619208	0.0591666666666667
KIAA0895	0.84025
RANBP5	-0.917125
P2RY10	2.8395
NME5	2.10433333333333
DDX21	-0.704
LRSAM1	-0.0245
HDAC11	1.10183333333333
VMO1	0.51775
NOLA2	-0.5255
ADAR	0.734416666666667
MTO1	-0.111666666666667
SF4	0.0833333333333333
P2RX1	-0.0615
HBM	0.2555
EN2	-0.858
C14orf172	-0.35725
TM9SF2	0.9242
INHBE	-1.02016666666667
TCTE3	0.038
TOX2	-2.029
CTAGE3	1.19425
HBB	3.3324
MED15	-0.726
CASR	0.55725
C6orf66	-1.1455
MTPN	-0.041375
UNC50	0.2855
C21orf33	-0.288125
IRF2	0.9535
PGR	1.195
GPR84	2.35025
CROCCL1	-1.80025
SRPX	-0.31575
BRE	0.822166666666667
FGF10	2.1655
SDC3	0.665166666666667
ZRSR1	1.14616666666667
DKFZP434P211	-0.144875
SOX6	-0.0565
RPUSD2	-0.24975
C14orf173	-0.468166666666667
MAPK11	-0.3875
TBC1D22A	0.133
FAM123A	0.809
COL4A6	-0.622166666666667
TOMM70A	0.44625
NAB1	-0.083375
MGC16385	0.4675
TSPAN18	-0.221833333333333
MED31	-0.87275
PLG	-0.4275
CAPSL	3.1
ZNF532	1.1322
ASB14	0.202
CA8	1.258
NUDT16P	2.145
SLFN11	0.183
LRRIQ2	0.478
NOL7	-0.546833333333333
BRMS1L	0.740875
JARID1A	0.486166666666667
PANK2	-0.3135
ICAM3	-0.4635
MDS1	-0.4385
TAF8	0.2725
RNF139	0.685
ZNF594	1.01566666666667
ADAM8	1.96675
SFTPC	-0.26975
MAN2B2	1.712875
RGS12	0.430125
EIF1AY	-5.03625
LRRIQ1	-0.757666666666667
GPR150	-0.7345
CCDC21	-0.698166666666667
PRRG3	0.75875
SAA4	-2.2085
RAPGEF5	0.83425
ZCCHC2	-0.366583333333333
MGC39372	1.1895
PPP4R2	0.904833333333333
CDCA2	-2.3155
OR4D5	0.605
PTGFRN	1.481
SIGLEC5	2.09933333333333
C19orf61	-0.2535
NMUR2	0.6705
KIAA1586	-0.745833333333333
DAGLA	0.488
CHCHD6	-0.5715
GPR32	0.914
NEUROD6	0.0358333333333333
SLC2A4RG	-0.064
CA5B	0.337
FBXL3	1.07575
MPHOSPH9	-0.80575
HMG2L1	-0.0195
HCN4	-0.689166666666667
CEACAM19	0.66675
SH2D4B	0.872666666666667
HFE2	-0.463
TGM4	-0.1742
LYPD2	-0.007
TBC1D15	0.111
MRPS21	-0.6784
NONO	-0.1249
CLEC5A	2.060375
ITCH	-0.1834
MGAT3	-0.484666666666667
MBP	-0.25675
RPP25	-1.383
SOSTDC1	2.5185
HRC	-0.94025
TRIM48	0.2105
TMEM133	0.161
ECEL1P2	-1.43975
HOXC11	1.8125
DOK5	-0.16875
HELZ	-0.428833333333333
LOC348180	-0.6715
MGC33894	0.135
ADRB3	0.208
DMD	0.19375
PTRH2	-1.273
MPEG1	3.22166666666667
NDUFA12	0.0835
KRTAP2-4	-0.0414166666666667
STAMBPL1	-0.689166666666667
ADCY2	0.296333333333333
UNQ6125	0.6775
KLHL20	0.308
SRM	-1.31125
OTC	-0.20775
TMIE	0.000500000000000005
SNX8	-0.79625
LIPK	0.559
CHURC1	1.01841666666667
KLC2	0.00916666666666666
HDAC1	-0.051
FAM128A	-0.775166666666667
FNDC3B	-0.3438
MTCP1	-0.4645
WFDC10B	0.2188
PCDHGB3	0.4175
ATRNL1	-0.7023
CAV2	0.289
MED26	0.0891666666666667
DUS1L	-0.37625
CHRM3	-0.86125
NEK9	0.77875
WARS2	-0.40375
TBX22	-0.399
TOMM40	-0.8675
RP6-213H19.1	-1.5135
TUBGCP5	-0.06325
IGSF6	4.81925
TPPP	0.2995
UNQ6190	0.034
GSTM5	0.570375
BTD	0.336333333333333
PDCD1LG2	1.49416666666667
SNRPB2	-0.0871666666666667
ERICH1	-0.7815
APOA4	-1.71125
HOXA11	-0.91975
NARG1	-0.650125
MKX	0.863
RAB28	0.100928571428571
PKP3	0.509
SH3GL2	-1.92775
CTSO	3.075
RPN2	-0.185
IL28RA	-0.216333333333333
SFMBT1	0.588
WDR57	-0.952375
FER1L3	0.951333333333333
HSF5	0.2215
TTC9B	-0.386
C4BPA	-3.18666666666667
ALB	-3.13171428571429
SORBS3	-0.1035
UPF2	0.2135
JPH1	-0.594
AGBL2	-0.54275
DOPEY1	1.6965
TERF1	-0.37375
KIF22	-0.762
NINJ1	0.66
SEC61A2	-0.536833333333333
HIST1H1D	0.493166666666667
SFXN4	-0.93875
UCP3	-0.0148
ZNF703	0.7475
MYL6B	-1.19725
TREM1	1.36525
OR52E6	0.354
CKMT2	1.4055
HLA-C	1.922
SLC13A3	0.174666666666667
TIMP4	-2.94625
SLIT2	2.899
RSF1	0.0985555555555556
LONRF1	-1.07035714285714
MON1A	-0.181
CACNG6	-0.332166666666667
DPPA4	-5.722
ZSWIM3	0.3495
ZNF804A	0.8155
CCIN	1.50175
SLC25A31	0.8575
KCNMB4	0.33
RABL5	0.71625
GALNS	0.1417
STX6	0.90275
HIST1H1C	0.709666666666667
CIDEB	-0.717625
CASP4	0.279166666666667
PDK3	-0.0964
KCNJ11	0.6245
TPR	-0.194875
ZSCAN20	-1.196
MTX2	-0.079
HIST1H2BH	0.249
LOC283767	1.5495
LYRM7	-0.499833333333333
BRD3	1.14633333333333
HIST1H2BO	-0.0635
MAGEB10	-0.096
SLC45A1	1.5
SERPINA3	0.80605
KIAA0143	1.31825
KCNJ16	1.71116666666667
KRT79	0.92025
FABP2	-1.33925
NUT	-0.6
ZNF57	-0.7335
FBXL4	0.759875
CLEC9A	2.533
UGT8	-0.797
BMP2K	0.26875
MAPK4	-3.1025
SLC25A23	-0.222
HINT1	-1.0256
KRTAP13-1	0.154
SFXN5	0.0457
CHCHD2	-0.0688333333333333
FAM3D	3.1955
NDP	-2.342625
RHOBTB1	0.0383333333333333
SLC4A4	-1.563625
RPL38	-0.26675
HTF9C	-0.740166666666667
AP2A2	0.42925
ZBTB46	0.4145
MAP7D1	0.582
AOX1	-1.33
CYR61	1.198
DTNA	-0.562
JRKL	0.066
TMOD3	0.29275
EEA1	0.33
ADCK5	-0.0265
IL1R1	3.20783333333333
KLK3	0.0716428571428571
HRSP12	-0.7905
KTN1	-0.14675
LOH11CR2A	0.413
RELL2	-0.99475
MAB21L1	2.7645
C20orf59	-1.03616666666667
PHKB	0.69575
ADAM2	-1.737
TBC1D8B	1.40783333333333
FAM13A1	-0.701
LAPTM4B	-1.28258333333333
LCN8	0.014
TMEM147	-0.222
SYT4	-0.256666666666667
XPO7	-1.0225
C9orf62	-0.873
GPR75	0.149
TRIM5	0.612625
APOC1	-0.792666666666667
RNASE4	0.680666666666667
PARD6B	-2.543375
ARID1A	0.482916666666667
TPD52L3	0.3585
RRAGB	0.8455
RCN2	-0.113
HIST2H2BE	0.7529375
STARD7	-0.46175
SHMT2	-1.16925
KIAA1751	0.363666666666667
MLYCD	0.79325
LOC162632	-0.9659
UQCRH	-1.488
RP11-217H1.1	0.99675
SDHA	-0.726333333333333
NCLN	-0.661
ZNF17	1.067
RCBTB2	-0.93975
VEGFB	-0.2534
RP4-747L4.3	-0.86125
COLQ	1.0992
MPN2	-1.05333333333333
DRG2	0.35125
KLRB1	5.1605
ALPK2	-2.20325
DNASE2B	3.8675
FLJ23834	-0.42
AXUD1	1.0885
SAFB	0.0187
NSUN4	-0.25575
RFX2	0.923833333333333
MAPK8IP1	-0.702666666666667
FANCD2	-0.967714285714286
ANKZF1	-1.22566666666667
C19orf50	-0.162125
DUSP8	0.267
SENP5	0.520375
NFKBIL2	-0.3555
LBR	-1.782125
IGFL1	3.383
LZTS2	-0.1425
IL2RG	0.585875
CCDC51	-0.21875
KLF3	0.74325
ANKRD37	-0.80525
KCTD14	0.311833333333333
FZR1	-0.333083333333333
SLC44A4	2.5333
ESPL1	-1.125125
GMPR2	-0.0574
TBC1D19	0.393666666666667
ERGIC1	1.07003703703704
ERBB4	0.7894
TSPAN32	0.952083333333333
MAP4	0.633625
GPHN	-0.2055
SLC6A2	0.366125
HIVEP1	0.74175
DFFB	-0.4647
EIF4EBP2	0.964375
DMRT1	-0.36475
HSPB6	-0.16475
IER2	0.133
AIFM1	0.41925
WWC2	0.043
MRPL4	-1.08975
FLJ21062	0.4355
EPB41L4A	1.78141666666667
SH2D6	0.1475
TAF4B	-0.268
GAL3ST3	-0.319
MALT1	-0.647666666666667
RTDR1	0.60975
ARVCF	0.094125
MEX3B	0.5755
FBXO16	-0.784
KIF7	-0.25625
C1QC	3.62316666666667
ZNF783	-0.459
ZNF85	0.54975
MMP13	5.805
KIAA0329	0.268375
RTP3	-0.629
ZBED3	-1.705
CLGN	-1.9625
SLC25A37	-1.31645833333333
hCG_18290	-0.39425
OR5AS1	0.14
SMARCC2	-0.0460833333333333
FAM109A	-0.1965
CCDC12	-0.15975
USF2	0.4278
DEPDC7	-1.29425
C20orf24	-0.7385
JMJD3	0.5145
DSP	2.15278571428571
SLIC1	0.646875
FAM20A	2.2155
IRF2BP2	0.506
ZNF230	0.3975
MSN	-0.0997142857142857
SLC9A5	-1.8725
EPDR1	-0.7444
MUSK	-0.0363333333333333
ZNF434	0.931
SMARCD1	-0.482333333333333
ZFP106	0.362
ZNF347	0.7543
GTF2E1	0.069
RY1	0.104666666666667
ATAD2B	0.67925
ARHGAP17	-0.2105
